
[00:00:00.000 --> 00:00:03.660]  歡迎大家來到《烈師橫方堂》的主日崇拜
[00:18:01.160 --> 00:18:02.680]  贖罪券的理論
[00:18:02.680 --> 00:18:06.960]  是認為當時教會有權釋放其他信徒
[00:18:06.960 --> 00:18:10.160]  為他們袋贖那些非永恆的罪
[00:18:10.160 --> 00:18:11.320]  結果
[00:18:11.320 --> 00:18:19.800]  其實贖罪券為當時教會的經濟帶來非常可觀的收入
[00:18:19.800 --> 00:18:23.680]  所以他先用拉丁文95條的論綱
[00:18:23.680 --> 00:18:26.360]  釘在朱聖門的門口上
[00:18:26.360 --> 00:18:29.600]  藉此去抗議教廷和主教的做法
[00:18:29.600 --> 00:18:32.280]  以及挑戰當時贖罪的理論
[00:18:32.280 --> 00:18:34.400]  當時不知道是不是有些好心人士
[00:18:34.400 --> 00:18:36.240]  將它翻譯為德文
[00:18:36.240 --> 00:18:40.600]  結果展開了很漫長的抗辯鬥爭
[00:18:40.600 --> 00:18:44.000]  後期路德在皇帝、權貴和主教的面前
[00:18:44.000 --> 00:18:45.480]  當司法官問他
[00:18:45.480 --> 00:18:48.000]  喂!路德你可不可以簡單回答
[00:18:48.000 --> 00:18:50.680]  你甚至可不可以清楚表明
[00:18:50.680 --> 00:18:53.480]  你願意收回你所說的一切
[00:18:53.480 --> 00:18:55.080]  所寫的一切
[00:18:55.080 --> 00:18:58.200]  路德當時毫無猶豫地
[00:18:58.200 --> 00:19:00.560]  而且非常堅定地回答
[00:19:00.560 --> 00:19:01.640]  我不可以
[00:19:01.640 --> 00:19:03.560]  我不願意收回任何東西
[00:19:03.560 --> 00:19:07.280]  因為違背一個人的良心辦事
[00:19:07.280 --> 00:19:08.960]  既不安全
[00:19:08.960 --> 00:19:10.760]  亦不正直
[00:19:10.760 --> 00:19:12.920]  這是我的立場
[00:19:12.920 --> 00:19:14.520]  Here I stand
[00:19:14.520 --> 00:19:16.240]  I cannot change
[00:19:16.240 --> 00:19:18.960]  So may God help me
[00:19:18.960 --> 00:19:21.600]  願上帝幫助我
[00:19:21.600 --> 00:19:24.600]  我們今天有沒有這種勇氣呢?
[00:19:24.600 --> 00:19:29.160]  甚至當大環境和其他人都不敢做的時候
[00:19:29.160 --> 00:19:31.600]  甚至當沒有人願意站出來的時候
[00:19:31.600 --> 00:19:33.160]  我們有沒有這個心智
[00:19:33.160 --> 00:19:35.680]  這一份好像馬丁路德所說的
[00:19:35.680 --> 00:19:36.840]  Here I stand
[00:19:36.840 --> 00:19:39.760]  I can't be no other
[00:19:39.760 --> 00:19:40.960]  幾百年之後
[00:19:40.960 --> 00:19:45.000]  有一個跟他的名字差不多的叫做金馬丁路德金
[00:19:45.000 --> 00:19:48.000]  在當時一九五幾年到一九六幾年
[00:19:48.000 --> 00:19:50.560]  美國的種族歧視非常嚴重
[00:19:50.560 --> 00:19:53.880]  在巴士路上只要有一個白人要你讓座
[00:19:53.880 --> 00:19:55.360]  你就一定要讓座
[00:19:55.360 --> 00:19:56.800]  隨機分為兩步
[00:19:56.800 --> 00:19:58.240]  黑人的、白人的
[00:19:58.240 --> 00:20:00.440]  公共廁所也分為白人的男人
[00:20:00.440 --> 00:20:01.920]  白人的女人和黑人
[00:20:01.920 --> 00:20:03.920]  有些地方甚至寫明
[00:20:03.920 --> 00:20:07.040]  狗和黑人是不能夠進入的
[00:20:07.040 --> 00:20:08.880]  在這樣的大環境之下
[00:20:08.880 --> 00:20:10.520]  當時年僅26歲
[00:20:10.520 --> 00:20:13.840]  是一個小小的教堂做牧師的馬丁路德金
[00:20:13.840 --> 00:20:16.120]  他竟然可以夠勇氣
[00:20:16.120 --> 00:20:19.840]  不僅推動一場又一場非暴力的運動
[00:20:19.840 --> 00:20:22.160]  而且更加在幾十萬人的面前
[00:20:22.160 --> 00:20:23.960]  幾十萬人的面前
[00:20:23.960 --> 00:20:27.280]  說了一個非常震撼的一篇講道
[00:20:27.280 --> 00:20:30.040]  「我有一個夢想」
[00:20:30.040 --> 00:20:34.360]  這些就是勇敢的心 爾忽
[00:20:34.360 --> 00:20:38.200]  在所有人都不敢站出來的時候
[00:20:38.200 --> 00:20:39.840]  他願意站出來
[00:20:39.840 --> 00:20:40.960]  不需要多的
[00:20:40.960 --> 00:20:43.440]  一個就夠了
[00:20:43.440 --> 00:20:47.880]  爾忽的勇氣也超越了他的限制
[00:20:47.880 --> 00:20:50.640]  留意第三章15節
[00:20:50.640 --> 00:20:55.520]  三章15節當中的位置就是爾忽個人的描述
[00:20:55.520 --> 00:20:59.720]  他說他是變雅敏人基拉的兒子爾忽
[00:20:59.720 --> 00:21:01.560]  他是左手辮
[00:21:01.560 --> 00:21:04.960]  表面來看爾忽是一個不可能成為英雄的人物
[00:21:04.960 --> 00:21:05.800]  為什麼?
[00:21:05.800 --> 00:21:08.280]  因為這個拯救者是來自哪個支派?
[00:21:08.280 --> 00:21:09.840]  變雅敏支派
[00:21:09.840 --> 00:21:11.160]  你說有什麼問題?
[00:21:11.160 --> 00:21:12.080]  有問題
[00:21:12.080 --> 00:21:15.040]  因為在第一章的第21節
[00:21:15.040 --> 00:21:17.560]  一章的第21節清楚說到
[00:21:17.560 --> 00:21:19.840]  在變雅敏這個支派中
[00:21:19.840 --> 00:21:24.640]  沒有趕到住在耶路撒冷的耶布斯人
[00:21:24.640 --> 00:21:26.560]  當然如果你看回第一章
[00:21:26.560 --> 00:21:29.080]  相對於猶大支派成功地說出
[00:21:29.080 --> 00:21:31.600]  變雅敏支派就顯得無能得多
[00:21:31.600 --> 00:21:36.000]  不過耶和華卻在這個不可能被揀選的支派中
[00:21:36.000 --> 00:21:38.680]  興起了基拉的兒子爾忽
[00:21:38.680 --> 00:21:41.720]  而且根據《釋詩記》的結束
[00:21:41.720 --> 00:21:46.280]  特別在第19到21章
[00:21:46.280 --> 00:21:51.120]  提到變雅敏支派幾乎被其餘的以色列支派聯手
[00:21:51.120 --> 00:21:52.520]  一起滅了它
[00:21:52.520 --> 00:21:55.120]  而在第19到21章這件事件
[00:21:55.120 --> 00:22:00.240]  極可能發生早在第三章爾忽的故事之前
[00:22:00.240 --> 00:22:02.320]  再加上在《撒姆爾記》上
[00:22:02.320 --> 00:22:04.600]  變雅敏人蘇羅曾經不是說過
[00:22:04.600 --> 00:22:06.960]  他說我支派是最少的
[00:22:06.960 --> 00:22:08.720]  是最廢的支派
[00:22:08.720 --> 00:22:10.920]  因為種族滅絕的歷史
[00:22:10.920 --> 00:22:14.040]  在《釋詩記》清楚留下了一個記錄
[00:22:14.040 --> 00:22:17.040]  清楚留下了一個檔案
[00:22:17.040 --> 00:22:19.920]  他們只不過是死症種的人
[00:22:19.920 --> 00:22:21.200]  在排面來說
[00:22:21.200 --> 00:22:25.120]  變雅敏支派只是一個不可能被揀選的支派
[00:22:25.120 --> 00:22:26.080]  還有
[00:22:26.080 --> 00:22:28.840]  結束的部分作者很有意去突顯出
[00:22:28.840 --> 00:22:32.040]  猶大支派和變雅敏支派兩者的對比
[00:22:32.040 --> 00:22:36.560]  特別是變雅敏搞出要被自己人滅的事件中
[00:22:36.560 --> 00:22:39.200]  更加強化了作者的心意
[00:22:39.200 --> 00:22:43.440]  作者擺明堆埋站在猶大支派的大衛王朝
[00:22:43.440 --> 00:22:46.040]  去敵對蘇羅的變雅敏支派
[00:22:46.040 --> 00:22:47.440]  雖然如此
[00:22:47.440 --> 00:22:52.400]  但是爾忽仍然被打造成為了一個神大用的大能者
[00:22:52.400 --> 00:22:53.160]  你看看
[00:22:53.160 --> 00:22:54.160]  爾忽
[00:22:54.160 --> 00:22:56.480]  他在這種環境中
[00:22:56.480 --> 00:22:58.880]  本來每個人都覺得他是無能的
[00:22:58.880 --> 00:23:01.400]  但是他成為了一個大能者
[00:23:01.400 --> 00:23:02.280]  還有
[00:23:02.280 --> 00:23:08.480]  爾忽原本就是一位左手便利的人
[00:23:08.480 --> 00:23:10.560]  原來變雅敏
[00:23:10.560 --> 00:23:12.640]  變雅敏這個字的意思
[00:23:12.640 --> 00:23:15.000]  就是右手之恥
[00:23:15.000 --> 00:23:18.200]  你說這是不是諷刺到爆呢?
[00:23:18.200 --> 00:23:20.840]  變雅敏的意思就是右手之恥
[00:23:20.840 --> 00:23:25.600]  但是想不到他現在是一個左手便利的人被描繪為
[00:23:25.600 --> 00:23:30.520]  便利這個字在舊約裡面只有《事詩記》出現了兩次
[00:23:30.520 --> 00:23:33.600]  而《無巧不成話》也是用在變雅敏人身上
[00:23:33.600 --> 00:23:37.880]  這個字的意思主要是在說捆綁或者限制
[00:23:37.880 --> 00:23:41.360]  而左手的原文刻好應該是右這個字
[00:23:41.360 --> 00:23:44.200]  右這個方向或者右手這個部位
[00:23:44.200 --> 00:23:45.200]  換句話說
[00:23:45.200 --> 00:23:50.200]  爾忽其實是一位被描繪為右手受限制的人
[00:23:50.200 --> 00:23:54.280]  但是一個限制他右手或者右手受限制的人
[00:23:54.280 --> 00:23:55.840]  仍然有很多不同的理解
[00:23:55.840 --> 00:23:56.600]  例如
[00:23:56.600 --> 00:24:01.000]  這裡可能是說到爾忽身體上是一個殘障人士
[00:24:01.000 --> 00:24:03.960]  所以他認為他的殘障
[00:24:03.960 --> 00:24:07.080]  幫助他成為了一個機會
[00:24:07.080 --> 00:24:10.440]  藉著托送禮物接近魔壓王
[00:24:10.440 --> 00:24:14.200]  而成功地將以色列人拯救出來
[00:24:14.200 --> 00:24:15.000]  不過
[00:24:15.000 --> 00:24:18.360]  我們很難相信以色列人會派一個殘障人士
[00:24:18.360 --> 00:24:20.120]  你聽清楚
[00:24:20.120 --> 00:24:22.720]  我們當然相信平等機會
[00:24:22.720 --> 00:24:25.880]  這個殘障人士在當時的社會
[00:24:25.880 --> 00:24:26.720]  不過
[00:24:26.720 --> 00:24:33.800]  幾乎很難可能會被派去獻一個供物
[00:24:33.800 --> 00:24:35.240]  獻一個進貢
[00:24:35.240 --> 00:24:36.440]  一個仕臣
[00:24:36.440 --> 00:24:37.720]  是一個殘障人士
[00:24:37.720 --> 00:24:38.760]  幾乎不可能
[00:24:38.760 --> 00:24:39.560]  你想想
[00:24:39.560 --> 00:24:45.160]  況且那個王也未必接納當時竟然有一個殘障人士來獻禮物
[00:24:45.160 --> 00:24:45.880]  我再說清楚
[00:24:45.880 --> 00:24:47.720]  我們絕對沒有歧視
[00:24:47.720 --> 00:24:50.000]  我只是想說這麼多年前
[00:24:50.000 --> 00:24:53.200]  基本上不太可能會發生這種事情
[00:24:53.200 --> 00:24:54.920]  所以換句話說
[00:24:54.920 --> 00:24:59.720]  其實我們相信這裡不應該看為他是一個殘障人士
[00:24:59.720 --> 00:25:03.600]  而也有可能會說他是一個左腰的人
[00:25:03.600 --> 00:25:05.440]  如果是左腰的人
[00:25:05.440 --> 00:25:07.520]  為什麼他用右手這個字呢?
[00:25:07.520 --> 00:25:09.040]  而不直接說左手
[00:25:09.040 --> 00:25:12.440]  況且如果他真的是左腰的話
[00:25:12.440 --> 00:25:15.360]  為什麼不直接說他就是左腰呢?
[00:25:15.360 --> 00:25:17.440]  所以限制他的右手
[00:25:17.440 --> 00:25:19.520]  可能是故意的一個限制
[00:25:19.520 --> 00:25:21.200]  為了要達到一個目的
[00:25:21.200 --> 00:25:24.400]  而特別是令自己的右手受到限制
[00:25:24.400 --> 00:25:27.080]  可能是他故意訓練他的左手
[00:25:27.080 --> 00:25:28.720]  成為了他的強手
[00:25:28.720 --> 00:25:29.720]  因為這樣的話
[00:25:29.720 --> 00:25:31.520]  對手可能就不會為意
[00:25:31.520 --> 00:25:33.720]  他突然之間左手出招
[00:25:33.720 --> 00:25:36.360]  在《根據善師記》第20章第6節
[00:25:36.360 --> 00:25:38.480]  以及《歷代至上》第12章第2節
[00:25:38.480 --> 00:25:40.720]  至少有部分的汴雅敏人
[00:25:40.720 --> 00:25:44.800]  是擅長於左右雙手甩石射箭的
[00:25:44.800 --> 00:25:48.120]  以至於在攻擊對方的時候
[00:25:48.120 --> 00:25:49.880]  讓對方防不勝防
[00:25:49.880 --> 00:25:52.520]  從而讓自己佔一個很大的優勢
[00:25:52.520 --> 00:25:54.880]  很可能汴雅敏人的精銳部隊
[00:25:54.880 --> 00:25:57.600]  就是這樣故意訓練他們的左手
[00:25:57.600 --> 00:25:59.520]  去鍛鍊他們的左手
[00:25:59.520 --> 00:26:02.000]  讓對手來不及反應
[00:26:02.000 --> 00:26:04.360]  事實上接下來的故事
[00:26:04.360 --> 00:26:09.320]  這個芒格王伊基倫也是被汴雅敏人已忽
[00:26:09.320 --> 00:26:10.440]  來散湯
[00:26:10.440 --> 00:26:12.320]  遲些我們有機會再看下去
[00:26:12.320 --> 00:26:15.880]  其實我自己也是故意訓練自己的左手
[00:26:15.880 --> 00:26:17.320]  例如左手打乒乓球
[00:26:17.320 --> 00:26:19.240]  左手用打羽毛球
[00:26:19.240 --> 00:26:20.200]  網球
[00:26:20.200 --> 00:26:21.240]  甚至是壁球
[00:26:21.240 --> 00:26:22.440]  因為這樣的話
[00:26:22.440 --> 00:26:23.880]  可以突然間拿兩塊板
[00:26:23.880 --> 00:26:28.440]  別人沒辦法知道你想怎麼出招
[00:26:28.440 --> 00:26:31.400]  所以我有一段時間故意訓練左手
[00:26:31.400 --> 00:26:34.280]  我記得有一次我和女兒去泰國的時候
[00:26:34.280 --> 00:26:35.280]  去旅行
[00:26:35.280 --> 00:26:37.360]  怎知道我女兒生病了
[00:26:37.360 --> 00:26:39.960]  她生病的時候無法去打乒乓球
[00:26:39.960 --> 00:26:41.520]  我自己訂了一個房間
[00:26:41.520 --> 00:26:45.360]  然後跑到酒店的地方
[00:26:45.360 --> 00:26:47.440]  問她可不可以借兩塊棒來打球
[00:26:47.440 --> 00:26:48.280]  她說你是多少人?
[00:26:48.280 --> 00:26:49.520]  我說一個
[00:26:49.520 --> 00:26:51.720]  然後說你一個借兩塊棒行不行?
[00:26:51.720 --> 00:26:52.840]  一個借兩塊棒
[00:26:52.840 --> 00:26:54.280]  她很愕然地說
[00:26:54.280 --> 00:26:56.000]  結果借了兩塊棒之後
[00:26:56.000 --> 00:26:57.720]  在乒乓球館裡面
[00:26:57.720 --> 00:26:59.400]  是左手和右手來打
[00:26:59.400 --> 00:27:01.680]  是真的可以的
[00:27:01.680 --> 00:27:03.120]  所以我們要知道
[00:27:03.120 --> 00:27:04.480]  只要你肯訓練的話
[00:27:04.480 --> 00:27:05.800]  沒有事情是做不到的
[00:27:05.800 --> 00:27:07.520]  只是做不到事情的人而已
[00:27:07.520 --> 00:27:08.880]  《士司機》的作者
[00:27:08.880 --> 00:27:11.120]  利用這種限制的特色
[00:27:11.120 --> 00:27:13.600]  去深化耳筆
[00:27:13.600 --> 00:27:18.560]  將它的限制化為了它的能力
[00:27:18.560 --> 00:27:21.400]  將它不論是身份上的無能
[00:27:21.400 --> 00:27:23.600]  還是故意的自限的無能
[00:27:23.600 --> 00:27:25.880]  現在竟然化為了能力
[00:27:25.880 --> 00:27:27.440]  成功克服了
[00:27:27.440 --> 00:27:31.480]  成功對付了同樣受身體限制的那頭肥牛
[00:27:31.480 --> 00:27:34.840]  聖經說原來伊基倫是極其肥的
[00:27:34.840 --> 00:27:36.760]  因為三章第十七節提到
[00:27:36.760 --> 00:27:39.920]  伊基倫是一個肥到死的王
[00:27:39.920 --> 00:27:42.040]  在悉心打造之下
[00:27:42.040 --> 00:27:45.120]  一個不可能成為英雄的耳筆
[00:27:45.120 --> 00:27:49.400]  現在竟然可以被打造成為耶和華所用的器皿
[00:27:49.400 --> 00:27:51.400]  去拯救以色列人
[00:27:51.400 --> 00:27:54.000]  原來在我們眼中的限制
[00:27:54.000 --> 00:27:55.880]  竟然在神的手中
[00:27:55.880 --> 00:27:57.680]  可以成為一種機遇
[00:27:57.680 --> 00:27:59.280]  見證到神的大能
[00:27:59.280 --> 00:28:03.440]  耳筆一定是一位不是甘於是這樣的人
[00:28:03.440 --> 00:28:05.600]  他覺得一輩子怎麼可以是這樣
[00:28:05.600 --> 00:28:06.960]  十八年了
[00:28:06.960 --> 00:28:08.880]  你不覺得辛苦嗎?
[00:28:08.880 --> 00:28:11.120]  難道神真的很想我們這樣嗎?
[00:28:11.120 --> 00:28:13.200]  在當時沒有人願意的時候
[00:28:13.200 --> 00:28:15.920]  在當時沒有人敢一腳插屎的情況下
[00:28:15.920 --> 00:28:18.480]  耳筆它站出來
[00:28:18.480 --> 00:28:21.720]  它成為了一位無能的大能者
[00:28:21.720 --> 00:28:23.320]  是呀 不需要多的
[00:28:23.320 --> 00:28:25.400]  一個就夠了
[00:28:25.400 --> 00:28:28.240]  在結束的時候想和大家分享兩套比較
[00:28:28.240 --> 00:28:30.240]  古老懷舊的電影
[00:28:30.240 --> 00:28:32.280]  一些故事的內容
[00:28:32.280 --> 00:28:34.760]  第一套電影叫做《勇敢的心》
[00:28:34.760 --> 00:28:36.320]  歷史人物是華萊士
[00:28:36.320 --> 00:28:39.480]  他當時學成回到蘇格蘭這個地方
[00:28:39.480 --> 00:28:41.520]  向美麗的梅倫求婚
[00:28:41.520 --> 00:28:45.600]  但是梅倫被英軍當時無理地搶了她
[00:28:45.600 --> 00:28:46.920]  並且殺害
[00:28:46.920 --> 00:28:49.480]  華萊士終於爆發了
[00:28:49.480 --> 00:28:50.600]  他看不過眼
[00:28:50.600 --> 00:28:54.960]  在廣大的村民高呼英雄之後的呼喊聲中
[00:28:54.960 --> 00:28:56.560]  他揭竿起義
[00:28:56.560 --> 00:29:00.360]  殺死英軍宣佈來對抗英國
[00:29:00.360 --> 00:29:04.000]  華萊士殺敗了前來中京的英軍
[00:29:04.000 --> 00:29:07.000]  蘇格蘭貴族的義會封他為爵士
[00:29:07.000 --> 00:29:10.600]  任命華萊士成為蘇格蘭的國公
[00:29:10.600 --> 00:29:13.560]  華萊士更加打到他抑鬱
[00:29:13.560 --> 00:29:15.480]  在蘇格蘭打到他抑鬱
[00:29:15.480 --> 00:29:16.840]  甚至攻陷了他抑鬱
[00:29:16.840 --> 00:29:19.600]  甚至將抑鬱的官斬殺了
[00:29:19.600 --> 00:29:21.720]  沒有人會想到蘇格蘭的人
[00:29:21.720 --> 00:29:23.440]  一個無名的小將
[00:29:23.440 --> 00:29:27.240]  竟然之間可以打到英格蘭北部
[00:29:27.240 --> 00:29:29.880]  將抑鬱奪取
[00:29:29.880 --> 00:29:30.960]  沒錯
[00:29:30.960 --> 00:29:35.440]  這就是一個勇敢的心
[00:29:35.440 --> 00:29:36.880]  以為做不到
[00:29:36.880 --> 00:29:38.280]  但其實是做到
[00:29:38.280 --> 00:29:41.640]  不需要多人有這樣的熱誠和勇氣
[00:29:41.640 --> 00:29:43.640]  一個就可以救
[00:29:43.640 --> 00:29:46.120]  結果可以翻起千層樓
[00:29:46.120 --> 00:29:50.760]  另一套電影就是《三百個斯巴達戰士》
[00:29:50.760 --> 00:29:52.640]  在主持大約四百多年前
[00:29:52.640 --> 00:29:55.400]  波斯王 阿薩薩西王
[00:29:55.400 --> 00:29:59.720]  他的帝國要攻打只有三百個戰士駐守的斯巴達
[00:29:59.720 --> 00:30:04.080]  三百個壯士靠著艾口的優勢和出色的戰略
[00:30:04.080 --> 00:30:05.800]  擋了不少的步兵
[00:30:05.800 --> 00:30:07.400]  擋了不少的弓兵
[00:30:07.400 --> 00:30:09.400]  擋了不少騎兵的攻勢
[00:30:09.400 --> 00:30:13.000]  阿薩薩西王甚至要來叫他招降
[00:30:13.000 --> 00:30:16.640]  但是這群人卻不跪下
[00:30:16.640 --> 00:30:21.000]  他表示自己多麼有神秘的力量
[00:30:21.000 --> 00:30:22.080]  多麼有神力
[00:30:22.080 --> 00:30:24.360]  只要斯巴達人向他跪拜
[00:30:24.360 --> 00:30:25.840]  就可以享有富貴
[00:30:25.840 --> 00:30:27.240]  就可以享有權力
[00:30:27.240 --> 00:30:30.000]  斯巴達人堅守
[00:30:30.000 --> 00:30:32.240]  被激怒的波斯王
[00:30:32.240 --> 00:30:35.840]  派出他所向披靡的幽靈戰士部隊
[00:30:35.840 --> 00:30:39.720]  想不到三百個壯士竟然擊退了幽靈戰士
[00:30:39.720 --> 00:30:41.600]  甚至是西牛隊
[00:30:41.600 --> 00:30:44.040]  西牛隊不是一個籃球隊
[00:30:44.040 --> 00:30:46.440]  西牛隊或者戰將隊
[00:30:46.440 --> 00:30:49.240]  爆炸隊等等角色的部隊
[00:30:49.240 --> 00:30:55.400]  這些勇士都無法招架這三百個勇士
[00:30:55.400 --> 00:31:00.360]  而且甚至乎這個主角後期更加用長矛刺傷了阿薩薩西王
[00:31:00.360 --> 00:31:02.160]  證明了他所吹的神力
[00:31:02.160 --> 00:31:03.760]  不過只是虛言
[00:31:03.760 --> 00:31:04.920]  其實我們看到
[00:31:04.920 --> 00:31:06.920]  當然三百個勇士最後都死了
[00:31:06.920 --> 00:31:08.280]  今天我們不會講這個劇集
[00:31:08.280 --> 00:31:09.880]  主要是為什麼他們死的原因
[00:31:09.880 --> 00:31:11.520]  我只是想表達一件事
[00:31:11.520 --> 00:31:13.280]  沒有事情是不可能的
[00:31:13.280 --> 00:31:14.920]  只要我們夠勇氣的話
[00:31:14.920 --> 00:31:17.920]  無能的大能者是可以出現的
[00:31:17.920 --> 00:31:22.440]  無能的大能者是可以改寫甚至創造歷史的
[00:31:22.440 --> 00:31:25.360]  可能很多人都會認為我們是無能的
[00:31:25.360 --> 00:31:26.800]  我們是沒有實力的
[00:31:26.800 --> 00:31:28.240]  做不到什麼
[00:31:28.240 --> 00:31:31.600]  甚至連自己都可能覺得我們都是這樣看自己
[00:31:31.600 --> 00:31:34.720]  但是爾忽仍然有一份熱誠
[00:31:34.720 --> 00:31:36.000]  他仍然有一份勇氣
[00:31:36.000 --> 00:31:41.760]  他站出來為這個當時的大環境做一些事情
[00:31:41.760 --> 00:31:43.520]  結果就被神大用
[00:31:43.520 --> 00:31:46.840]  不需要多的真是一個就夠了
[00:31:46.840 --> 00:31:49.280]  成為了一個無能的大能者
[00:31:49.280 --> 00:31:52.920]  使得以色列人得到八十年的太平盛世
[00:31:52.920 --> 00:31:54.360]  頂姐妹再一次說
[00:31:54.360 --> 00:31:55.440]  不需要多
[00:31:55.440 --> 00:31:58.240]  不過你會不會成為其中的一個呢?
[00:31:58.240 --> 00:31:59.440]  頂姐妹
[00:31:59.440 --> 00:32:01.840]  我們這間列斯環方堂的教會
[00:32:01.840 --> 00:32:06.480]  我們很期待大家視這裡為一個屬靈的家庭
[00:32:06.480 --> 00:32:07.600]  你的屬靈的家庭
[00:32:07.600 --> 00:32:10.000]  特別是你從香港來到這個地方
[00:32:10.000 --> 00:32:11.320]  你來到我們教會
[00:32:11.320 --> 00:32:13.640]  我們一起去建造這間教會
[00:32:13.640 --> 00:32:17.200]  無論你或者是我們教會本身
[00:32:17.200 --> 00:32:20.080]  都是走一條從來沒有走過的道路
[00:32:20.080 --> 00:32:23.080]  一起去建造一個歷史
[00:32:23.080 --> 00:32:24.560]  在沒有這麼多圍牆
[00:32:24.560 --> 00:32:26.720]  沒有這麼多硬梆梆的規矩之下
[00:32:26.720 --> 00:32:29.240]  我們知道我們是教會
[00:32:29.240 --> 00:32:32.120]  其實是很開放給大家一起來參加的
[00:32:32.120 --> 00:32:35.880]  我認識有不少來到環教會的香港人
[00:32:35.880 --> 00:32:37.000]  他們都想參與
[00:32:37.000 --> 00:32:38.480]  他們都想參加試奉
[00:32:38.480 --> 00:32:40.480]  只不過去到不同地方的環教會的時候
[00:32:40.480 --> 00:32:41.680]  他們沒有機會
[00:32:41.680 --> 00:32:42.720]  為什麼沒有機會?
[00:32:42.720 --> 00:32:44.520]  因為他們未必信得過他們
[00:32:44.520 --> 00:32:45.600]  又不知道他們的背景
[00:32:45.600 --> 00:32:47.000]  覺得他們來的時間短
[00:32:47.000 --> 00:32:48.600]  又不知道他們是什麼宗派
[00:32:48.600 --> 00:32:51.680]  是不是真的信耶穌等等的事情
[00:32:51.680 --> 00:32:56.280]  而我們其實是一個沒有什麼圍牆的教會
[00:32:56.280 --> 00:32:59.840]  我們是一個很想成為一個大家庭
[00:32:59.840 --> 00:33:01.480]  很想大家成為一個大家庭
[00:33:01.480 --> 00:33:03.080]  我們只需要有勇氣
[00:33:03.080 --> 00:33:04.680]  你願意為神付出
[00:33:04.680 --> 00:33:07.480]  和我們一起合作去做的話
[00:33:07.480 --> 00:33:11.120]  我們就可以建造上帝要我們建造的教會
[00:33:11.120 --> 00:33:13.520]  所以你看到在我們主要學的助教
[00:33:13.520 --> 00:33:16.160]  在詩詩、敬拜隊、詩琴
[00:33:16.160 --> 00:33:18.240]  都有新的面孔加入
[00:33:18.240 --> 00:33:20.440]  我們一起去經歷神
[00:33:20.440 --> 00:33:22.040]  如何使用我們每一個人
[00:33:22.040 --> 00:33:25.320]  成為好像耳筆一樣無能的大能者
[00:33:25.320 --> 00:33:29.280]  為這個地方一起不斷地創造歷史
[00:33:29.280 --> 00:33:30.120]  我們一起禱告
[00:33:30.120 --> 00:33:32.400]  主我們感謝祢讓我們今天有這個時間
[00:33:32.400 --> 00:33:34.280]  我們一起去讀耳筆的故事
[00:33:34.280 --> 00:33:36.680]  我們求祢使用這個故事藥
[00:33:36.680 --> 00:33:37.880]  放在我們的心中
[00:33:37.880 --> 00:33:40.400]  雖然我們覺得自己很有限制
[00:33:40.400 --> 00:33:43.360]  但是我們看到一個這麼有限制
[00:33:43.360 --> 00:33:45.000]  所謂這麼有限制的耳筆
[00:33:45.000 --> 00:33:48.640]  它竟然之間能夠成為一個無能的大能者
[00:33:48.640 --> 00:33:51.880]  因為它裡面有一股勇氣
[00:33:51.880 --> 00:33:54.240]  有一股熱誠
[00:33:54.240 --> 00:33:56.040]  夠吉使
[00:33:56.040 --> 00:33:59.560]  它不甘心在這個世界裡面
[00:33:59.560 --> 00:34:01.680]  它不甘心在這個大環境裡面
[00:34:01.680 --> 00:34:06.080]  這樣去過了一生
[00:34:06.080 --> 00:34:07.800]  主我們求祢賜給我們
[00:34:07.800 --> 00:34:10.760]  特別我們教會來到的所有不同的弟兄姊妹
[00:34:10.760 --> 00:34:13.080]  香港人來到這個地方
[00:34:13.080 --> 00:34:16.920]  讓他們都能夠好像有耳筆這個心智
[00:34:16.920 --> 00:34:20.600]  讓他們成為祢的大能的勇士
[00:34:20.600 --> 00:34:21.240]  沒錯
[00:34:21.240 --> 00:34:23.320]  我們可能真的覺得自己很無能
[00:34:23.320 --> 00:34:24.920]  但是在耶穌基督裡面
[00:34:24.920 --> 00:34:28.360]  我們相信祢能夠打造我們成為無能的大能者
[00:34:28.360 --> 00:34:29.240]  我們感謝祢
[00:34:29.240 --> 00:34:30.240]  聽我們禱告奉耶穌基督
[00:34:30.240 --> 00:34:31.080]  恩主的名求
[00:34:31.080 --> 00:34:31.600]  阿們
