
[00:00:00.000 --> 00:00:01.000]  (聽節目早晨)
[00:14:57.000 --> 00:15:20.000]  「又或者要彌補她過去的損失」
[00:15:20.000 --> 00:15:29.000]  「又或者要彌補她過去的損失」
[00:15:29.000 --> 00:15:30.000]  「又或者要彌補她過去的損失」
[00:15:30.000 --> 00:15:31.000]  「又或者要彌補她過去的損失」
[00:15:31.000 --> 00:15:32.000]  「又或者要彌補她過去的損失」
[00:15:32.000 --> 00:15:33.000]  「又或者要彌補她過去的損失」
[00:15:33.000 --> 00:15:34.000]  「又或者要彌補她過去的損失」
[00:15:34.000 --> 00:15:35.000]  「又或者要彌補她過去的損失」
[00:15:35.000 --> 00:15:36.000]  「又或者要彌補她過去的損失」
[00:15:36.000 --> 00:15:37.000]  「又或者要彌補她過去的損失」
[00:15:37.000 --> 00:15:38.000]  「又或者要彌補她過去的損失」
[00:15:38.000 --> 00:15:39.000]  「又或者要彌補她過去的損失」
[00:15:39.000 --> 00:15:40.000]  「又或者要彌補她過去的損失」
[00:15:40.000 --> 00:15:54.000]  「又或者要彌補她過去的損失」
[00:15:54.000 --> 00:15:55.000]  「又或者要彌補她過去的損失」
[00:15:55.000 --> 00:15:56.000]  「又或者要彌補她過去的損失」
[00:15:56.000 --> 00:15:57.000]  「又或者要彌補她過去的損失」
[00:15:57.000 --> 00:15:58.000]  「又或者要彌補她過去的損失」
[00:15:58.000 --> 00:15:59.000]  「又或者要彌補她過去的損失」
[00:15:59.000 --> 00:16:00.000]  「又或者要彌補她過去的損失」
[00:16:00.000 --> 00:16:01.000]  「又或者要彌補她過去的損失」
[00:16:01.000 --> 00:16:02.000]  「又或者要彌補她過去的損失」
[00:16:02.000 --> 00:16:03.000]  「又或者要彌補她過去的損失」
[00:16:03.000 --> 00:16:04.000]  「又或者要彌補她過去的損失」
[00:16:04.000 --> 00:16:05.000]  「又或者要彌補她過去的損失」
[00:16:05.000 --> 00:16:10.000]  「又或者要彌補她過去的損失」
[00:16:10.000 --> 00:16:11.000]  「又或者要彌補她過去的損失」
[00:16:11.000 --> 00:16:12.000]  「又或者要彌補她過去的損失」
[00:16:12.000 --> 00:16:13.000]  「又或者要彌補她過去的損失」
[00:16:13.000 --> 00:16:14.000]  「又或者要彌補她過去的損失」
[00:16:14.000 --> 00:16:15.000]  「又或者要彌補她過去的損失」
[00:16:15.000 --> 00:16:16.000]  「又或者要彌補她過去的損失」
[00:16:16.000 --> 00:16:17.000]  「又或者要彌補她過去的損失」
[00:16:17.000 --> 00:16:18.000]  「又或者要彌補她過去的損失」
[00:16:18.000 --> 00:16:19.000]  「又或者要彌補她過去的損失」
[00:16:19.000 --> 00:16:20.000]  「又或者要彌補她過去的損失」
[00:16:20.000 --> 00:16:21.000]  「又或者要彌補她過去的損失」
[00:16:21.000 --> 00:16:36.000]  「又或者要彌補她過去的損失」
[00:16:36.000 --> 00:16:37.000]  「又或者要彌補她過去的損失」
[00:16:37.000 --> 00:16:38.000]  「又或者要彌補她過去的損失」
[00:16:38.000 --> 00:16:39.000]  「又或者要彌補她過去的損失」
[00:16:39.000 --> 00:16:40.000]  「又或者要彌補她過去的損失」
[00:16:40.000 --> 00:16:41.000]  「又或者要彌補她過去的損失」
[00:16:41.000 --> 00:16:42.000]  「又或者要彌補她過去的損失」
[00:16:42.000 --> 00:16:43.000]  「又或者要彌補她過去的損失」
[00:16:43.000 --> 00:16:44.000]  「又或者要彌補她過去的損失」
[00:16:44.000 --> 00:16:45.000]  「又或者要彌補她過去的損失」
[00:16:45.000 --> 00:16:46.000]  「又或者要彌補她過去的損失」
[00:16:46.000 --> 00:16:47.000]  「又或者要彌補她過去的損失」
[00:16:47.000 --> 00:16:52.000]  「又或者要彌補她過去的損失」
[00:16:52.000 --> 00:16:53.000]  「又或者要彌補她過去的損失」
[00:16:53.000 --> 00:16:54.000]  「又或者要彌補她過去的損失」
[00:16:54.000 --> 00:16:55.000]  「又或者要彌補她過去的損失」
[00:16:55.000 --> 00:16:56.000]  「又或者要彌補她過去的損失」
[00:16:56.000 --> 00:16:57.000]  「又或者要彌補她過去的損失」
[00:16:57.000 --> 00:16:58.000]  「又或者要彌補她過去的損失」
[00:16:58.000 --> 00:16:59.000]  「又或者要彌補她過去的損失」
[00:16:59.000 --> 00:17:00.000]  「又或者要彌補她過去的損失」
[00:17:00.000 --> 00:17:01.000]  「又或者要彌補她過去的損失」
[00:17:01.000 --> 00:17:02.000]  「又或者要彌補她過去的損失」
[00:17:02.000 --> 00:17:03.000]  「又或者要彌補她過去的損失」
[00:17:03.000 --> 00:17:22.000]  「又或者要彌補她過去的損失」
[00:17:22.000 --> 00:17:23.000]  「又或者要彌補她過去的損失」
[00:17:23.000 --> 00:17:24.000]  「又或者要彌補她過去的損失」
[00:17:24.000 --> 00:17:25.000]  「又或者要彌補她過去的損失」
[00:17:25.000 --> 00:17:26.000]  「又或者要彌補她過去的損失」
[00:17:26.000 --> 00:17:27.000]  「又或者要彌補她過去的損失」
[00:17:27.000 --> 00:17:28.000]  「又或者要彌補她過去的損失」
[00:17:28.000 --> 00:17:29.000]  「又或者要彌補她過去的損失」
[00:17:29.000 --> 00:17:30.000]  「又或者要彌補她過去的損失」
[00:17:30.000 --> 00:17:31.000]  「又或者要彌補她過去的損失」
[00:17:31.000 --> 00:17:32.000]  「又或者要彌補她過去的損失」
[00:17:32.000 --> 00:17:33.000]  「又或者要彌補她過去的損失」
[00:17:33.000 --> 00:17:44.000]  「又或者要彌補她過去的損失」
[00:17:44.000 --> 00:17:45.000]  「又或者要彌補她過去的損失」
[00:17:45.000 --> 00:17:46.000]  「又或者要彌補她過去的損失」
[00:17:46.000 --> 00:18:11.000]  「又或者要彌補她過去的損失」
[00:18:11.000 --> 00:18:16.000]  「又或者要彌補她過去的損失」
[00:18:16.000 --> 00:18:17.000]  「又或者要彌補她過去的損失」
[00:18:17.000 --> 00:18:18.000]  「又或者要彌補她過去的損失」
[00:18:18.000 --> 00:18:19.000]  「又或者要彌補她過去的損失」
[00:18:19.000 --> 00:18:20.000]  「又或者要彌補她過去的損失」
[00:18:20.000 --> 00:18:21.000]  「又或者要彌補她過去的損失」
[00:18:21.000 --> 00:18:22.000]  「又或者要彌補她過去的損失」
[00:18:22.000 --> 00:18:23.000]  「又或者要彌補她過去的損失」
[00:18:23.000 --> 00:18:24.000]  「又或者要彌補她過去的損失」
[00:18:24.000 --> 00:18:25.000]  「又或者要彌補她過去的損失」
[00:18:25.000 --> 00:18:26.000]  「又或者要彌補她過去的損失」
[00:18:26.000 --> 00:18:27.000]  「又或者要彌補她過去的損失」
[00:18:27.000 --> 00:18:45.000]  「又或者要彌補她過去的損失」
[00:18:45.000 --> 00:18:46.000]  「又或者要彌補她過去的損失」
[00:18:46.000 --> 00:18:47.000]  「又或者要彌補她過去的損失」
[00:18:47.000 --> 00:18:48.000]  「又或者要彌補她過去的損失」
[00:18:48.000 --> 00:18:49.000]  「又或者要彌補她過去的損失」
[00:18:49.000 --> 00:18:50.000]  「又或者要彌補她過去的損失」
[00:18:50.000 --> 00:18:51.000]  「又或者要彌補她過去的損失」
[00:18:51.000 --> 00:18:52.000]  「又或者要彌補她過去的損失」
[00:18:52.000 --> 00:18:53.000]  「又或者要彌補她過去的損失」
[00:18:53.000 --> 00:18:54.000]  「又或者要彌補她過去的損失」
[00:18:54.000 --> 00:18:55.000]  「又或者要彌補她過去的損失」
[00:18:55.000 --> 00:18:56.000]  「又或者要彌補她過去的損失」
[00:18:56.000 --> 00:18:57.000]  「又或者要彌補她過去的損失」
[00:18:57.000 --> 00:18:58.000]  「又或者要彌補她過去的損失」
[00:18:58.000 --> 00:18:59.000]  「又或者要彌補她過去的損失」
[00:18:59.000 --> 00:19:00.000]  「又或者要彌補她過去的損失」
[00:19:00.000 --> 00:19:01.000]  「又或者要彌補她過去的損失」
[00:19:01.000 --> 00:19:02.000]  「又或者要彌補她過去的損失」
[00:19:02.000 --> 00:19:03.000]  「又或者要彌補她過去的損失」
[00:19:03.000 --> 00:19:04.000]  家人為了得到豐收
[00:19:04.000 --> 00:19:05.000]  家人為了得到豐收
[00:19:05.000 --> 00:19:06.000]  每年舉行一次祭神大會
[00:19:06.000 --> 00:19:07.000]  每年舉行一次祭神大會
[00:19:07.000 --> 00:19:08.000]  每年舉行一次祭神大會
[00:19:08.000 --> 00:19:09.000]  每年舉行一次祭神大會
[00:19:09.000 --> 00:19:10.000]  每年舉行一次祭神大會
[00:19:10.000 --> 00:19:11.000]  每年舉行一次祭神大會
[00:19:11.000 --> 00:19:29.000]  每年舉行一次祭神大會
[00:19:29.000 --> 00:19:30.000]  「因此他們祭祀的活動」
[00:19:30.000 --> 00:19:31.000]  「因此他們祭祀的活動」
[00:19:31.000 --> 00:19:32.000]  「包含了淫亂的元素」
[00:19:32.000 --> 00:19:33.000]  「包含了淫亂的元素」
[00:19:33.000 --> 00:19:34.000]  「包含了淫亂的元素」
[00:19:34.000 --> 00:19:35.000]  「包含了淫亂的元素」
[00:19:35.000 --> 00:19:36.000]  「包含了淫亂的元素」
[00:19:36.000 --> 00:19:37.000]  「包含了淫亂的元素」
[00:19:37.000 --> 00:19:38.000]  「包含了淫亂的元素」
[00:19:38.000 --> 00:19:39.000]  「包含了淫亂的元素」
[00:19:39.000 --> 00:19:40.000]  「包含了淫亂的元素」
[00:19:40.000 --> 00:19:42.000]  「包含了淫亂的元素」
[00:19:42.000 --> 00:19:43.000]  「包含了淫亂的元素」
[00:19:43.000 --> 00:19:44.000]  「包含了淫亂的元素」
[00:19:44.000 --> 00:19:45.000]  「包含了淫亂的元素」
[00:19:45.000 --> 00:19:46.000]  「包含了淫亂的元素」
[00:19:46.000 --> 00:19:47.000]  「包含了淫亂的元素」
[00:19:47.000 --> 00:19:48.000]  「包含了淫亂的元素」
[00:19:48.000 --> 00:19:49.000]  「包含了淫亂的元素」
[00:19:49.000 --> 00:19:50.000]  「包含了淫亂的元素」
[00:19:50.000 --> 00:19:51.000]  「包含了淫亂的元素」
[00:19:51.000 --> 00:19:52.000]  「包含了淫亂的元素」
[00:19:52.000 --> 00:19:53.000]  「包含了淫亂的元素」
[00:19:53.000 --> 00:19:54.000]  「包含了淫亂的元素」
[00:19:54.000 --> 00:19:55.000]  「包含了淫亂的元素」
[00:19:55.000 --> 00:20:17.000]  「包含了淫亂的元素」
[00:20:17.000 --> 00:20:18.000]  「包含了淫亂的元素」
[00:20:18.000 --> 00:20:19.000]  「包含了淫亂的元素」
[00:20:19.000 --> 00:20:20.000]  「包含了淫亂的元素」
[00:20:20.000 --> 00:20:21.000]  「包含了淫亂的元素」
[00:20:21.000 --> 00:20:22.000]  「包含了淫亂的元素」
[00:20:22.000 --> 00:20:23.000]  「包含了淫亂的元素」
[00:20:23.000 --> 00:20:24.000]  「包含了淫亂的元素」
[00:20:24.000 --> 00:20:25.000]  「包含了淫亂的元素」
[00:20:25.000 --> 00:20:26.000]  「包含了淫亂的元素」
[00:20:26.000 --> 00:20:28.000]  「包含了淫亂的元素」
[00:20:28.000 --> 00:20:29.000]  「包含了淫亂的元素」
[00:20:29.000 --> 00:20:30.000]  「包含了淫亂的元素」
[00:20:30.000 --> 00:20:31.000]  「包含了淫亂的元素」
[00:20:31.000 --> 00:20:32.000]  「包含了淫亂的元素」
[00:20:32.000 --> 00:20:33.000]  「包含了淫亂的元素」
[00:20:33.000 --> 00:20:34.000]  「包含了淫亂的元素」
[00:20:34.000 --> 00:20:35.000]  「包含了淫亂的元素」
[00:20:35.000 --> 00:20:36.000]  「包含了淫亂的元素」
[00:20:36.000 --> 00:20:37.000]  「包含了淫亂的元素」
[00:20:37.000 --> 00:20:38.000]  「包含了淫亂的元素」
[00:20:38.000 --> 00:20:39.000]  「包含了淫亂的元素」
[00:20:39.000 --> 00:21:02.000]  「包含了淫亂的元素」
[00:21:02.000 --> 00:21:22.000]  「包含了淫亂的元素」
[00:21:33.000 --> 00:21:34.000]  「包含了淫亂的元素」
[00:21:34.000 --> 00:21:35.000]  「包含了淫亂的元素」
[00:21:35.000 --> 00:21:36.000]  「包含了淫亂的元素」
[00:21:36.000 --> 00:21:37.000]  「包含了淫亂的元素」
[00:21:37.000 --> 00:21:38.000]  「包含了淫亂的元素」
[00:21:38.000 --> 00:21:39.000]  「包含了淫亂的元素」
[00:21:39.000 --> 00:21:40.000]  「包含了淫亂的元素」
[00:21:40.000 --> 00:21:41.000]  「包含了淫亂的元素」
[00:21:41.000 --> 00:21:42.000]  「包含了淫亂的元素」
[00:21:42.000 --> 00:21:43.000]  「包含了淫亂的元素」
[00:21:43.000 --> 00:21:44.000]  「包含了淫亂的元素」
[00:21:44.000 --> 00:21:45.000]  「包含了淫亂的元素」
[00:21:45.000 --> 00:21:46.000]  「包含了淫亂的元素」
[00:21:46.000 --> 00:21:47.000]  「包含了淫亂的元素」
[00:21:47.000 --> 00:22:06.000]  「包含了淫亂的元素」
[00:22:17.000 --> 00:22:18.000]  「包含了淫亂的元素」
[00:22:18.000 --> 00:22:19.000]  「包含了淫亂的元素」
[00:22:19.000 --> 00:22:20.000]  「包含了淫亂的元素」
[00:22:20.000 --> 00:22:21.000]  「包含了淫亂的元素」
[00:22:21.000 --> 00:22:22.000]  「包含了淫亂的元素」
[00:22:22.000 --> 00:22:23.000]  「包含了淫亂的元素」
[00:22:23.000 --> 00:22:24.000]  「包含了淫亂的元素」
[00:22:24.000 --> 00:22:25.000]  「包含了淫亂的元素」
[00:22:25.000 --> 00:22:26.000]  「包含了淫亂的元素」
[00:22:26.000 --> 00:22:28.000]  「包含了淫亂的元素」
[00:22:28.000 --> 00:22:29.000]  「包含了淫亂的元素」
[00:22:29.000 --> 00:22:30.000]  「包含了淫亂的元素」
[00:22:30.000 --> 00:22:31.000]  「包含了淫亂的元素」
[00:22:31.000 --> 00:22:32.000]  「包含了淫亂的元素」
[00:22:32.000 --> 00:22:48.000]  「包含了淫亂的元素」
[00:22:48.000 --> 00:22:49.000]  「包含了淫亂的元素」
[00:22:49.000 --> 00:22:50.000]  「包含了淫亂的元素」
[00:22:50.000 --> 00:22:51.000]  「包含了淫亂的元素」
[00:22:51.000 --> 00:22:52.000]  「包含了淫亂的元素」
[00:22:52.000 --> 00:22:53.000]  「包含了淫亂的元素」
[00:22:53.000 --> 00:22:54.000]  「包含了淫亂的元素」
[00:22:54.000 --> 00:22:55.000]  「包含了淫亂的元素」
[00:22:55.000 --> 00:22:56.000]  「包含了淫亂的元素」
[00:22:56.000 --> 00:22:57.000]  「包含了淫亂的元素」
[00:22:57.000 --> 00:22:58.000]  「包含了淫亂的元素」
[00:22:58.000 --> 00:22:59.000]  「包含了淫亂的元素」
[00:22:59.000 --> 00:23:00.000]  「包含了淫亂的元素」
[00:23:00.000 --> 00:23:01.000]  「包含了淫亂的元素」
[00:23:01.000 --> 00:23:02.000]  「包含了淫亂的元素」
[00:23:02.000 --> 00:23:03.000]  「包含了淫亂的元素」
[00:23:03.000 --> 00:23:04.000]  「包含了淫亂的元素」
[00:23:04.000 --> 00:23:05.000]  「包含了淫亂的元素」
[00:23:05.000 --> 00:23:06.000]  「包含了淫亂的元素」
[00:23:06.000 --> 00:23:07.000]  「包含了淫亂的元素」
[00:23:07.000 --> 00:23:08.000]  「包含了淫亂的元素」
[00:23:08.000 --> 00:23:09.000]  「包含了淫亂的元素」
[00:23:09.000 --> 00:23:10.000]  「包含了淫亂的元素」
[00:23:10.000 --> 00:23:11.000]  「包含了淫亂的元素」
[00:23:11.000 --> 00:23:12.000]  「包含了淫亂的元素」
[00:23:12.000 --> 00:23:13.000]  「包含了淫亂的元素」
[00:23:13.000 --> 00:23:14.000]  「包含了淫亂的元素」
[00:23:14.000 --> 00:23:15.000]  「包含了淫亂的元素」
[00:23:15.000 --> 00:23:42.000]  「包含了淫亂的元素」
[00:23:42.000 --> 00:23:47.000]  「包含了淫亂的元素」
[00:23:47.000 --> 00:23:48.000]  「包含了淫亂的元素」
[00:23:48.000 --> 00:23:49.000]  「包含了淫亂的元素」
[00:23:49.000 --> 00:23:50.000]  「包含了淫亂的元素」
[00:23:50.000 --> 00:23:51.000]  「包含了淫亂的元素」
[00:23:51.000 --> 00:23:52.000]  「包含了淫亂的元素」
[00:23:52.000 --> 00:23:53.000]  「包含了淫亂的元素」
[00:23:53.000 --> 00:23:54.000]  「包含了淫亂的元素」
[00:23:54.000 --> 00:23:55.000]  「包含了淫亂的元素」
[00:23:55.000 --> 00:23:56.000]  「包含了淫亂的元素」
[00:23:56.000 --> 00:23:57.000]  「包含了淫亂的元素」
[00:23:57.000 --> 00:23:58.000]  「包含了淫亂的元素」
[00:23:58.000 --> 00:23:59.000]  「包含了淫亂的元素」
[00:23:59.000 --> 00:24:00.000]  「包含了淫亂的元素」
[00:24:00.000 --> 00:24:20.000]  「包含了淫亂的元素」
[00:24:30.000 --> 00:24:35.000]  「包含了淫亂的元素」
[00:24:35.000 --> 00:24:36.000]  「包含了淫亂的元素」
[00:24:36.000 --> 00:24:37.000]  「包含了淫亂的元素」
[00:24:37.000 --> 00:24:38.000]  「包含了淫亂的元素」
[00:24:38.000 --> 00:24:39.000]  「包含了淫亂的元素」
[00:24:39.000 --> 00:24:40.000]  「包含了淫亂的元素」
[00:24:40.000 --> 00:24:41.000]  「包含了淫亂的元素」
[00:24:41.000 --> 00:24:42.000]  「包含了淫亂的元素」
[00:24:42.000 --> 00:24:43.000]  「包含了淫亂的元素」
[00:24:43.000 --> 00:24:44.000]  「包含了淫亂的元素」
[00:24:44.000 --> 00:24:45.000]  「包含了淫亂的元素」
[00:24:45.000 --> 00:24:46.000]  「包含了淫亂的元素」
[00:24:46.000 --> 00:24:47.000]  「包含了淫亂的元素」
[00:24:47.000 --> 00:24:48.000]  「包含了淫亂的元素」
[00:24:48.000 --> 00:25:00.000]  「包含了淫亂的元素」
[00:25:00.000 --> 00:25:01.000]  「包含了淫亂的元素」
[00:25:01.000 --> 00:25:02.000]  「包含了淫亂的元素」
[00:25:02.000 --> 00:25:03.000]  「包含了淫亂的元素」
[00:25:03.000 --> 00:25:04.000]  「包含了淫亂的元素」
[00:25:04.000 --> 00:25:05.000]  「包含了淫亂的元素」
[00:25:05.000 --> 00:25:06.000]  「包含了淫亂的元素」
[00:25:06.000 --> 00:25:07.000]  「包含了淫亂的元素」
[00:25:07.000 --> 00:25:08.000]  「包含了淫亂的元素」
[00:25:08.000 --> 00:25:09.000]  「包含了淫亂的元素」
[00:25:09.000 --> 00:25:10.000]  「包含了淫亂的元素」
[00:25:10.000 --> 00:25:11.000]  「包含了淫亂的元素」
[00:25:11.000 --> 00:25:12.000]  「包含了淫亂的元素」
[00:25:12.000 --> 00:25:13.000]  「包含了淫亂的元素」
[00:25:13.000 --> 00:25:18.000]  「包含了淫亂的元素」
[00:25:18.000 --> 00:25:19.000]  「包含了淫亂的元素」
[00:25:19.000 --> 00:25:20.000]  「包含了淫亂的元素」
[00:25:20.000 --> 00:25:21.000]  「包含了淫亂的元素」
[00:25:21.000 --> 00:25:22.000]  「包含了淫亂的元素」
[00:25:22.000 --> 00:25:23.000]  「包含了淫亂的元素」
[00:25:23.000 --> 00:25:24.000]  「包含了淫亂的元素」
[00:25:24.000 --> 00:25:25.000]  「包含了淫亂的元素」
[00:25:25.000 --> 00:25:26.000]  「包含了淫亂的元素」
[00:25:26.000 --> 00:25:27.000]  「包含了淫亂的元素」
[00:25:27.000 --> 00:25:28.000]  「包含了淫亂的元素」
[00:25:28.000 --> 00:25:29.000]  「包含了淫亂的元素」
[00:25:29.000 --> 00:25:30.000]  「包含了淫亂的元素」
[00:25:30.000 --> 00:25:31.000]  「包含了淫亂的元素」
[00:25:31.000 --> 00:25:58.000]  「包含了淫亂的元素」
[00:25:58.000 --> 00:26:02.000]  「包含了淫亂的元素」
[00:26:02.000 --> 00:26:03.000]  「包含了淫亂的元素」
[00:26:03.000 --> 00:26:04.000]  「包含了淫亂的元素」
[00:26:04.000 --> 00:26:05.000]  「包含了淫亂的元素」
[00:26:05.000 --> 00:26:06.000]  「包含了淫亂的元素」
[00:26:06.000 --> 00:26:07.000]  「包含了淫亂的元素」
[00:26:07.000 --> 00:26:08.000]  「包含了淫亂的元素」
[00:26:08.000 --> 00:26:09.000]  「包含了淫亂的元素」
[00:26:09.000 --> 00:26:10.000]  「包含了淫亂的元素」
[00:26:10.000 --> 00:26:11.000]  「包含了淫亂的元素」
[00:26:11.000 --> 00:26:12.000]  「包含了淫亂的元素」
[00:26:12.000 --> 00:26:13.000]  「包含了淫亂的元素」
[00:26:13.000 --> 00:26:14.000]  「包含了淫亂的元素」
[00:26:14.000 --> 00:26:15.000]  「包含了淫亂的元素」
[00:26:15.000 --> 00:26:36.000]  「包含了淫亂的元素」
[00:26:36.000 --> 00:26:37.000]  「包含了淫亂的元素」
[00:26:37.000 --> 00:26:38.000]  「包含了淫亂的元素」
[00:26:38.000 --> 00:26:39.000]  「包含了淫亂的元素」
[00:26:39.000 --> 00:26:40.000]  「包含了淫亂的元素」
[00:26:40.000 --> 00:26:41.000]  「包含了淫亂的元素」
[00:26:41.000 --> 00:26:42.000]  「包含了淫亂的元素」
[00:26:42.000 --> 00:26:43.000]  「包含了淫亂的元素」
[00:26:43.000 --> 00:26:44.000]  「包含了淫亂的元素」
[00:26:44.000 --> 00:26:45.000]  「包含了淫亂的元素」
[00:26:45.000 --> 00:26:46.000]  「包含了淫亂的元素」
[00:26:46.000 --> 00:26:47.000]  「包含了淫亂的元素」
[00:26:47.000 --> 00:26:48.000]  「包含了淫亂的元素」
[00:26:48.000 --> 00:26:49.000]  「包含了淫亂的元素」
[00:26:49.000 --> 00:26:50.000]  「包含了淫亂的元素」
[00:26:50.000 --> 00:26:51.000]  「包含了淫亂的元素」
[00:26:51.000 --> 00:26:52.000]  「包含了淫亂的元素」
[00:26:52.000 --> 00:26:53.000]  「包含了淫亂的元素」
[00:26:53.000 --> 00:26:54.000]  「包含了淫亂的元素」
[00:26:54.000 --> 00:26:55.000]  「包含了淫亂的元素」
[00:26:55.000 --> 00:27:20.000]  「包含了淫亂的元素」
[00:27:20.000 --> 00:27:25.000]  「包含了淫亂的元素」
[00:27:25.000 --> 00:27:26.000]  「包含了淫亂的元素」
[00:27:26.000 --> 00:27:27.000]  「包含了淫亂的元素」
[00:27:27.000 --> 00:27:28.000]  「包含了淫亂的元素」
[00:27:28.000 --> 00:27:29.000]  「包含了淫亂的元素」
[00:27:29.000 --> 00:27:30.000]  「包含了淫亂的元素」
[00:27:30.000 --> 00:27:31.000]  「包含了淫亂的元素」
[00:27:31.000 --> 00:27:32.000]  「包含了淫亂的元素」
[00:27:32.000 --> 00:27:33.000]  「包含了淫亂的元素」
[00:27:33.000 --> 00:27:34.000]  「包含了淫亂的元素」
[00:27:34.000 --> 00:27:35.000]  「包含了淫亂的元素」
[00:27:35.000 --> 00:27:36.000]  「包含了淫亂的元素」
[00:27:36.000 --> 00:27:37.000]  「包含了淫亂的元素」
[00:27:37.000 --> 00:27:38.000]  「包含了淫亂的元素」
[00:27:38.000 --> 00:27:58.000]  「包含了淫亂的元素」
[00:28:08.000 --> 00:28:09.000]  「包含了淫亂的元素」
[00:28:09.000 --> 00:28:10.000]  「包含了淫亂的元素」
[00:28:10.000 --> 00:28:11.000]  「包含了淫亂的元素」
[00:28:11.000 --> 00:28:12.000]  「包含了淫亂的元素」
[00:28:12.000 --> 00:28:13.000]  「包含了淫亂的元素」
[00:28:13.000 --> 00:28:14.000]  「包含了淫亂的元素」
[00:28:14.000 --> 00:28:15.000]  「包含了淫亂的元素」
[00:28:15.000 --> 00:28:38.000]  「包含了淫亂的元素」
[00:28:38.000 --> 00:28:47.000]  「包含了淫亂的元素」
[00:28:47.000 --> 00:28:48.000]  「包含了淫亂的元素」
[00:28:48.000 --> 00:28:49.000]  「包含了淫亂的元素」
[00:28:49.000 --> 00:28:50.000]  「包含了淫亂的元素」
[00:28:50.000 --> 00:28:51.000]  「包含了淫亂的元素」
[00:28:51.000 --> 00:28:52.000]  「包含了淫亂的元素」
[00:28:52.000 --> 00:28:53.000]  「包含了淫亂的元素」
[00:28:53.000 --> 00:28:54.000]  「包含了淫亂的元素」
[00:28:54.000 --> 00:28:55.000]  「包含了淫亂的元素」
[00:28:55.000 --> 00:28:56.000]  「包含了淫亂的元素」
[00:28:56.000 --> 00:28:57.000]  「包含了淫亂的元素」
[00:28:57.000 --> 00:28:58.000]  「包含了淫亂的元素」
[00:28:58.000 --> 00:28:59.000]  「包含了淫亂的元素」
[00:28:59.000 --> 00:29:00.000]  「包含了淫亂的元素」
[00:29:00.000 --> 00:29:19.000]  「包含了淫亂的元素」
[00:29:30.000 --> 00:29:31.000]  「包含了淫亂的元素」
[00:29:31.000 --> 00:29:32.000]  「包含了淫亂的元素」
[00:29:32.000 --> 00:29:33.000]  「包含了淫亂的元素」
[00:29:33.000 --> 00:29:34.000]  「包含了淫亂的元素」
[00:29:34.000 --> 00:29:46.000]  「包含了淫亂的元素」
[00:30:01.000 --> 00:30:02.000]  「包含了淫亂的元素」
[00:30:02.000 --> 00:30:03.000]  「包含了淫亂的元素」
[00:30:03.000 --> 00:30:04.000]  「包含了淫亂的元素」
[00:30:04.000 --> 00:30:05.000]  「包含了淫亂的元素」
[00:30:05.000 --> 00:30:06.000]  「包含了淫亂的元素」
[00:30:06.000 --> 00:30:07.000]  「包含了淫亂的元素」
[00:30:07.000 --> 00:30:08.000]  「包含了淫亂的元素」
[00:30:08.000 --> 00:30:09.000]  「包含了淫亂的元素」
[00:30:09.000 --> 00:30:10.000]  「包含了淫亂的元素」
[00:30:10.000 --> 00:30:11.000]  「包含了淫亂的元素」
[00:30:11.000 --> 00:30:12.000]  「包含了淫亂的元素」
[00:30:12.000 --> 00:30:13.000]  「包含了淫亂的元素」
[00:30:13.000 --> 00:30:14.000]  「包含了淫亂的元素」
[00:30:14.000 --> 00:30:15.000]  「包含了淫亂的元素」
[00:30:15.000 --> 00:30:30.000]  「包含了淫亂的元素」
[00:30:30.000 --> 00:30:31.000]  「包含了淫亂的元素」
[00:30:31.000 --> 00:30:32.000]  「包含了淫亂的元素」
[00:30:32.000 --> 00:30:33.000]  「包含了淫亂的元素」
[00:30:33.000 --> 00:30:34.000]  「包含了淫亂的元素」
[00:30:34.000 --> 00:30:35.000]  「包含了淫亂的元素」
[00:30:35.000 --> 00:30:36.000]  「包含了淫亂的元素」
[00:30:36.000 --> 00:30:37.000]  「包含了淫亂的元素」
[00:30:37.000 --> 00:30:38.000]  「包含了淫亂的元素」
[00:30:38.000 --> 00:30:39.000]  「包含了淫亂的元素」
[00:30:39.000 --> 00:30:40.000]  「包含了淫亂的元素」
[00:30:40.000 --> 00:30:41.000]  「包含了淫亂的元素」
[00:30:41.000 --> 00:30:42.000]  「包含了淫亂的元素」
[00:30:42.000 --> 00:30:43.000]  「包含了淫亂的元素」
[00:30:43.000 --> 00:30:45.000]  「包含了淫亂的元素」
[00:30:45.000 --> 00:30:46.000]  「包含了淫亂的元素」
[00:30:46.000 --> 00:30:47.000]  「包含了淫亂的元素」
[00:30:47.000 --> 00:30:48.000]  「包含了淫亂的元素」
[00:30:48.000 --> 00:30:49.000]  「包含了淫亂的元素」
[00:30:49.000 --> 00:30:50.000]  「包含了淫亂的元素」
[00:30:50.000 --> 00:30:51.000]  「包含了淫亂的元素」
[00:30:51.000 --> 00:30:52.000]  「包含了淫亂的元素」
[00:30:52.000 --> 00:30:53.000]  「包含了淫亂的元素」
[00:30:53.000 --> 00:30:54.000]  「包含了淫亂的元素」
[00:30:54.000 --> 00:30:55.000]  「包含了淫亂的元素」
[00:30:55.000 --> 00:30:56.000]  「包含了淫亂的元素」
[00:30:56.000 --> 00:30:57.000]  「包含了淫亂的元素」
