
[00:00:00.000 --> 00:00:03.280]  有些人這樣說,總有人的地方
[00:21:58.120 --> 00:22:00.120]  在他們當眾面前
[00:22:00.120 --> 00:22:03.120]  很大聲呼喝我這個弟兄
[00:22:03.120 --> 00:22:05.120]  我這個弟兄的心裡很不舒服
[00:22:05.120 --> 00:22:08.120]  因為我跟你同級
[00:22:08.120 --> 00:22:10.120]  但當時這個弟兄
[00:22:10.120 --> 00:22:14.120]  心裡面想起一段經文在針研
[00:22:14.120 --> 00:22:20.120]  怒氣其實是愚蠢的
[00:22:20.120 --> 00:22:23.120]  因此任由他罵
[00:22:23.120 --> 00:22:24.120]  不出聲
[00:22:24.120 --> 00:22:25.120]  一定都不出聲
[00:22:25.120 --> 00:22:29.120]  然後就說一些對事不對人的說話
[00:22:29.120 --> 00:22:30.120]  好,我會處理
[00:22:30.120 --> 00:22:32.120]  類似這些說話
[00:22:32.120 --> 00:22:36.120]  之後大家各自回到自己的位置工作
[00:22:36.120 --> 00:22:38.120]  吃飯的時候
[00:22:38.120 --> 00:22:42.120]  其實由那次到吃飯的過程
[00:22:42.120 --> 00:22:46.120]  這個弟兄心裡沒有感受是騙人的
[00:22:46.120 --> 00:22:49.120]  他心裡真的很不安
[00:22:49.120 --> 00:22:51.120]  不過他覺得
[00:22:51.120 --> 00:22:55.120]  既然剛才他這樣罵的時候
[00:22:55.120 --> 00:22:57.120]  我想到聖經這樣說
[00:22:57.120 --> 00:22:59.120]  我照做
[00:22:59.120 --> 00:23:01.120]  於是跟同事吃飯
[00:23:01.120 --> 00:23:02.120]  有幾個下屬
[00:23:02.120 --> 00:23:04.120]  其實都是年紀比我大
[00:23:04.120 --> 00:23:05.120]  都是比他大
[00:23:05.120 --> 00:23:09.120]  他們說一吃飯沒多久就說
[00:23:09.120 --> 00:23:11.120]  陳生,你厲害
[00:23:11.120 --> 00:23:12.120]  這樣都忍得住
[00:23:12.120 --> 00:23:14.120]  他不只是罵你
[00:23:14.120 --> 00:23:17.120]  每次都到處罵人
[00:23:17.120 --> 00:23:18.120]  你厲害
[00:23:18.120 --> 00:23:20.120]  這樣都忍得住
[00:23:20.120 --> 00:23:22.120]  年輕人果然
[00:23:22.120 --> 00:23:24.120]  不是簡單
[00:23:24.120 --> 00:23:25.120]  我跟著你
[00:23:25.120 --> 00:23:27.120]  以後一會你有什麼OT跟我說
[00:23:27.120 --> 00:23:28.120]  我做
[00:23:28.120 --> 00:23:36.120]  其餘那幾個GM都是這樣回應
[00:23:36.120 --> 00:23:38.120]  這個弟兄覺得
[00:23:38.120 --> 00:23:40.120]  我剛才也不是說有什麼智不智慧
[00:23:40.120 --> 00:23:43.120]  只不過那一刻很單純
[00:23:43.120 --> 00:23:46.120]  聖經這樣說我就這樣做
[00:23:46.120 --> 00:23:49.120]  他被人覺得他有智慧
[00:23:49.120 --> 00:23:51.120]  心胸很廣闊
[00:23:51.120 --> 00:23:52.120]  之後第二天
[00:23:52.120 --> 00:23:55.120]  他說上帝真的還他一個公道
[00:23:55.120 --> 00:23:57.120]  怎樣呢
[00:23:57.120 --> 00:24:00.120]  最大那個老闆
[00:24:00.120 --> 00:24:02.120]  在差不多時間
[00:24:02.120 --> 00:24:04.120]  差不多的場景
[00:24:04.120 --> 00:24:07.120]  當眾罵那個人
[00:24:07.120 --> 00:24:09.120]  他剛剛進門看到
[00:24:09.120 --> 00:24:14.120]  他心裡都涼了
[00:24:14.120 --> 00:24:15.120]  為什麼要這樣罵
[00:24:15.120 --> 00:24:18.120]  又不是我錯
[00:24:18.120 --> 00:24:20.120]  原來為什麼會這樣呢
[00:24:20.120 --> 00:24:22.120]  原來他大老闆知道
[00:24:22.120 --> 00:24:24.120]  有件這樣的事發生
[00:24:24.120 --> 00:24:26.120]  第二天
[00:24:26.120 --> 00:24:31.120]  他要做一個公平的表現
[00:24:31.120 --> 00:24:32.120]  讓員工知道
[00:24:32.120 --> 00:24:36.120]  這個大老闆不是亂來的
[00:24:36.120 --> 00:24:38.120]  誰是人
[00:24:38.120 --> 00:24:40.120]  誰是鬼
[00:24:40.120 --> 00:24:43.120]  這個老闆看得出來
[00:24:43.120 --> 00:24:45.120]  這個弟兄我很感恩
[00:24:45.120 --> 00:24:48.120]  他說整兩天的事情
[00:24:48.120 --> 00:24:51.120]  他當中經歷到的是
[00:24:51.120 --> 00:24:53.120]  聖經的說話
[00:24:53.120 --> 00:24:55.120]  是很寶貴的
[00:24:55.120 --> 00:24:57.120]  聖經的話語
[00:24:57.120 --> 00:24:58.120]  原來在職場
[00:24:58.120 --> 00:24:59.120]  或者在教會
[00:24:59.120 --> 00:25:03.120]  甚至在他的生活裡面
[00:25:03.120 --> 00:25:05.120]  當你實踐的時候
[00:25:05.120 --> 00:25:08.120]  真的經歷到神的祝福
[00:25:08.120 --> 00:25:10.120]  最後用我的講題
[00:25:10.120 --> 00:25:12.120]  作為結束
[00:25:12.120 --> 00:25:15.120]  讓心房變成豪宅
[00:25:15.120 --> 00:25:17.120]  香港樓價的升幅
[00:25:17.120 --> 00:25:20.120]  已經是絕冠全球的了
[00:25:20.120 --> 00:25:22.120]  我們每一個人
[00:25:22.120 --> 00:25:24.120]  已經沒有可能
[00:25:24.120 --> 00:25:27.120]  在人人都有千呎的豪宅
[00:25:27.120 --> 00:25:30.120]  但因為我們信靠那位看顧人
[00:25:30.120 --> 00:25:33.120]  又願為人伸冤的神
[00:25:33.120 --> 00:25:35.120]  就使我們的心房
[00:25:35.120 --> 00:25:39.120]  可以擁有一份容人之量
[00:25:39.120 --> 00:25:43.120]  不但容納愛我們的人
[00:25:43.120 --> 00:25:46.120]  更加可以容納那些
[00:25:46.120 --> 00:25:48.120]  不會愛我們的人
[00:25:48.120 --> 00:25:51.120]  甚至不重視我們的人
[00:25:51.120 --> 00:25:55.120]  我在這裡要註明一句
[00:25:55.120 --> 00:25:58.120]  如果當對方觸犯了歧視條例
[00:25:58.120 --> 00:26:00.120]  或者勞工條例
[00:26:00.120 --> 00:26:02.120]  就另作別論
[00:26:02.120 --> 00:26:03.120]  我們一起禱告
