
[00:00:00.000 --> 00:00:03.680]  好 讓我們在聆聽上主的說話以先
[00:22:57.600 --> 00:23:00.360]  不是別人解釋一個他能解釋十個
[00:23:00.360 --> 00:23:03.160]  而是十倍是一個整全的意思
[00:23:03.160 --> 00:23:07.520]  是講述一個人什麼東西都能解釋的
[00:23:07.520 --> 00:23:09.560]  你將它放在你的腦海裏
[00:23:09.560 --> 00:23:12.760]  到第七章你就會發覺
[00:23:12.760 --> 00:23:14.280]  好像不是
[00:23:14.280 --> 00:23:16.600]  到時候我們再講
[00:23:16.600 --> 00:23:19.840]  在這位大樓市
[00:23:19.840 --> 00:23:24.040]  看見這三個人最好的最出色的人物
[00:23:24.040 --> 00:23:30.640]  竟然是一個在前朝裏面做士立
[00:23:30.640 --> 00:23:34.160]  在王面前的其中一個人叫丹爾裏
[00:23:34.160 --> 00:23:36.600]  他有美好的靈性
[00:23:36.600 --> 00:23:37.800]  這個不是我講的
[00:23:37.800 --> 00:23:40.000]  是聖經裏面介紹的
[00:23:40.000 --> 00:23:42.360]  因爲王欣賞到他的地方是
[00:23:42.360 --> 00:23:44.000]  他有美好的靈性
[00:23:44.000 --> 00:23:46.080]  並且顯然超乎其餘
[00:23:46.080 --> 00:23:53.200]  總長和總督所看到的能力
[00:23:53.200 --> 00:24:00.520]  所以王就想納他治理通國
[00:24:00.520 --> 00:24:03.040]  這就"溼祭"了
[00:24:03.040 --> 00:24:05.520]  什麼叫"溼祭"呢
[00:24:05.520 --> 00:24:07.800]  廣東話"溼祭"的意思就是
[00:24:07.800 --> 00:24:12.520]  麻煩就開始起了
[00:24:12.520 --> 00:24:16.680]  你竟然是其中一個出類拔萃過
[00:24:16.680 --> 00:24:21.440]  其他人的一位的人
[00:24:21.440 --> 00:24:24.320]  你是猶太人
[00:24:24.320 --> 00:24:31.440]  你也不是本族屬於米底亞人
[00:24:31.440 --> 00:24:37.240]  爲什麼王那麼信你呢
[00:24:37.240 --> 00:24:41.520]  當我們看到這段聖經的時候
[00:24:41.520 --> 00:24:45.280]  這個管治的結構
[00:24:45.280 --> 00:24:49.920]  其實在巴比倫王的年代也有類似
[00:24:49.920 --> 00:24:52.320]  不過他將它完全擴張
[00:24:52.320 --> 00:24:53.640]  如果大家還記得
[00:24:53.640 --> 00:24:58.520]  當時丹爾裏的三個同伴
[00:24:58.520 --> 00:25:01.920]  沙德拉、米薩和亞伯尼哥
[00:25:01.920 --> 00:25:05.520]  同樣被委派成爲"陰差"
[00:25:05.520 --> 00:25:09.480]  或者這裏所講的"總督"這個職份
[00:25:09.480 --> 00:25:12.800]  其中一個甚至是要管治
[00:25:12.800 --> 00:25:16.280]  巴比倫的中央省份
[00:25:16.280 --> 00:25:18.720]  不過現在擴展到120個
[00:25:18.720 --> 00:25:19.880]  不是三個
[00:25:19.880 --> 00:25:22.240]  是120個
[00:25:22.240 --> 00:25:24.720]  在這樣的情況之下
[00:25:24.720 --> 00:25:26.280]  大樓市的安排
[00:25:26.280 --> 00:25:33.360]  就讓丹爾裏成爲了衆人所要攻擊的對象
[00:25:33.360 --> 00:25:35.280]  我們不要漏掉
[00:25:35.280 --> 00:25:39.120]  這是政治的環境
[00:25:39.120 --> 00:25:41.920]  不是一個以愛相憐
[00:25:41.920 --> 00:25:44.000]  大家彼此相愛
[00:25:44.000 --> 00:25:46.960]  不是那種環境
[00:25:46.960 --> 00:25:53.560]  是一個大家彼此互相攻擊
[00:25:53.560 --> 00:26:00.560]  謀奪爭端的一個世界
[00:26:00.560 --> 00:26:03.840]  但丹爾裏在這個時候
[00:26:03.840 --> 00:26:13.320]  黃有這樣的動機 將他立爲三人小組當中的"頭"
[00:26:13.320 --> 00:26:15.960]  在這樣的情況之下
[00:26:15.960 --> 00:26:23.240]  他可以說是贊助了黃的相信
[00:26:23.240 --> 00:26:27.560]  是不是可以說是在這個黃國裏面
[00:26:27.560 --> 00:26:31.160]  可以呼風喚雨的人呢
[00:26:31.160 --> 00:26:33.760]  黃那麼信你
[00:26:33.760 --> 00:26:35.560]  你做什麼事情就跟黃說
[00:26:35.560 --> 00:26:37.800]  黃就會讓你做
[00:26:37.800 --> 00:26:38.880]  黃相信得過你
[00:26:38.880 --> 00:26:44.040]  因爲黃欣賞到你的靈性是與別不同
[00:26:44.040 --> 00:26:48.160]  但其他人是不是這樣呢
[00:26:48.160 --> 00:26:50.760]  其他人不是這樣想的
[00:26:50.760 --> 00:26:56.600]  其他人視這件事爲一件對他們的威脅
[00:26:56.600 --> 00:26:59.400]  對他們的不利
[00:26:59.400 --> 00:27:02.200]  在這樣的做法之下
[00:27:02.200 --> 00:27:04.520]  這三個人想做什麼
[00:27:04.520 --> 00:27:06.520]  黃要求他們
[00:27:06.520 --> 00:27:10.960]  免得黃受虧損
[00:27:10.960 --> 00:27:17.880]  這幫人是不是真的以黃的利益爲考慮呢
[00:27:17.880 --> 00:27:19.840]  這段聖經其實來到這裏
[00:27:19.840 --> 00:27:22.400]  就告訴他們在一個真實的世界裏面
[00:27:22.400 --> 00:27:25.760]  屬神的子民當你做得很卓越的時候
[00:27:25.760 --> 00:27:27.560]  別人會不喜悅你
[00:27:27.560 --> 00:27:33.000]  而這些不喜悅其實所帶來的那種衝擊
[00:27:33.000 --> 00:27:34.800]  你和我隨時會面對
[00:27:34.800 --> 00:27:39.400]  但你怎麼面對好呢
[00:27:39.400 --> 00:27:44.560]  會不會因此而喪失了他原本在這個黃朝裏面
[00:27:44.560 --> 00:27:47.880]  爲黃去考量
[00:27:47.880 --> 00:27:50.000]  爲他最大利益去考慮
[00:27:50.000 --> 00:27:53.240]  決定這種做法呢
[00:27:53.240 --> 00:27:54.720]  既然這裏這麼複雜
[00:27:54.720 --> 00:27:58.360]  每個人都這樣了 天下一樣黑了
[00:27:58.360 --> 00:28:00.240]  我就和他們一起黑下去
[00:28:00.240 --> 00:28:04.080]  是不是這樣呢
[00:28:04.080 --> 00:28:06.920]  還是你會利用我和黃的關係
[00:28:06.920 --> 00:28:09.080]  我是特別得到黃賞識
[00:28:09.080 --> 00:28:14.320]  所以我就利用我這個權力去滿足
[00:28:14.320 --> 00:28:15.960]  一些我自己想做的事呢
[00:28:15.960 --> 00:28:19.960]  或者鞏固我自己的權力呢
[00:28:19.960 --> 00:28:24.560]  還是還有第三個可能性
[00:28:24.560 --> 00:28:28.600]  但以你看到的
[00:28:28.600 --> 00:28:36.080]  是上帝放他在一個非比尋常的世界裏面
[00:28:36.080 --> 00:28:45.760]  要活出一個神子民應有的樣式
[00:28:45.760 --> 00:28:51.200]  丁姐妹 當你有權在手的時候是很危險的事
[00:28:51.200 --> 00:28:52.320]  我先前已經說過
[00:28:52.320 --> 00:28:54.600]  當一個人有權的時候
[00:28:54.600 --> 00:29:00.760]  就最能夠使出你的信的真誼
[00:29:00.760 --> 00:29:03.920]  當一個人有權力的時候
[00:29:03.920 --> 00:29:07.000]  有些優越的地位的時候
[00:29:07.000 --> 00:29:08.600]  你就最容易反映出
[00:29:08.600 --> 00:29:14.920]  你的靈性的基礎在哪裏
[00:29:14.920 --> 00:29:17.440]  聖經母亭在這裏
[00:29:17.440 --> 00:29:20.960]  進到第四和第五節
[00:29:20.960 --> 00:29:30.920]  這幫人在大樓市的動機安排之下
[00:29:30.920 --> 00:29:32.760]  就行動了
[00:29:32.760 --> 00:29:34.760]  我們看看他們有什麼行動
[00:29:34.760 --> 00:29:37.920]  我們一起再看看第四和第五節說些什麼
[00:29:37.920 --> 00:29:40.720]  我們一起讀下
[00:29:40.720 --> 00:29:43.840]  那時總長和總督尋找
[00:29:43.840 --> 00:29:47.040]  但以你不覺的把柄
[00:29:47.040 --> 00:29:52.720]  說要參他只是找不着他的錯誤過失
[00:29:52.720 --> 00:29:57.600]  跟他忠心辦事毫無錯誤過失
[00:29:57.600 --> 00:29:59.320]  那些人便說
[00:29:59.320 --> 00:30:03.640]  我們要找參這但以你的把柄
[00:30:03.640 --> 00:30:08.680]  除非在他神的律法中就尋不着
[00:30:08.680 --> 00:30:11.400]  這幫惡人在這個時候
[00:30:11.400 --> 00:30:16.120]  對於一位充滿上帝靈的
[00:30:16.120 --> 00:30:20.400]  但以你可以說是束手無策
[00:30:20.400 --> 00:30:22.640]  在這樣的狀態之下
[00:30:22.640 --> 00:30:25.400]  他們做些什麼呢
[00:30:25.400 --> 00:30:28.200]  這幫人看見了
[00:30:28.200 --> 00:30:32.080]  但以你如何在大樓市黃的裏面
[00:30:32.080 --> 00:30:34.280]  得到他的賞識
[00:30:34.280 --> 00:30:38.720]  這幫人就在想一些想去攻擊
[00:30:38.720 --> 00:30:44.400]  陷害但以你不覺的權柄
[00:30:44.400 --> 00:30:47.920]  黃合盤這個譯得多好
[00:30:47.920 --> 00:30:51.880]  因爲黃要你三個人決定的就是黃的利益
[00:30:51.880 --> 00:30:55.200]  黃的利益就是對國家的利益
[00:30:55.200 --> 00:30:59.720]  如果找到但以你在這樣的情況之下
[00:30:59.720 --> 00:31:05.280]  有了一個獨特軍黃大樓市的賞識的時候
[00:31:05.280 --> 00:31:07.560]  他做了一些誤國的事呢
[00:31:07.560 --> 00:31:09.280]  或者做了一些決定
[00:31:09.280 --> 00:31:12.960]  是不是爲黃最大利益而考量呢
[00:31:12.960 --> 00:31:14.000]  那就成功了
[00:31:14.000 --> 00:31:18.720]  這幫人想得很有計劃的
[00:31:18.720 --> 00:31:21.800]  而且這個團體不是小的
[00:31:21.800 --> 00:31:25.160]  我們看看這個團體有多少人蔘與
[00:31:25.160 --> 00:31:30.280]  總長和總東
[00:31:30.280 --> 00:31:31.840]  換句話來說
[00:31:31.840 --> 00:31:34.800]  但以你的處境是什麼
[00:31:34.800 --> 00:31:38.280]  是一對一百二十二
[00:31:38.280 --> 00:31:40.280]  至少
[00:31:40.280 --> 00:31:43.240]  都還沒算下面的爪牙
[00:31:43.240 --> 00:31:45.160]  都發散了
[00:31:45.160 --> 00:31:48.040]  和你去找你有什麼問題
[00:31:48.040 --> 00:31:49.880]  你知不知道做核數
[00:31:49.880 --> 00:31:52.000]  做考試者
[00:31:52.000 --> 00:31:53.960]  要查你稅一定查到
[00:31:53.960 --> 00:31:56.040]  要查你數一定查得到
[00:31:56.040 --> 00:31:59.760]  查得到出來的
[00:31:59.760 --> 00:32:05.680]  問題查到的東西是不是真的值得去查呢
[00:32:05.680 --> 00:32:10.600]  以前我在大學讀會計
[00:32:10.600 --> 00:32:14.240]  我讀會計
[00:32:14.240 --> 00:32:17.720]  有一科叫做核數的課程
[00:32:17.720 --> 00:32:21.840]  要讀一年的考試
[00:32:21.840 --> 00:32:23.480]  這些科裏面
[00:32:23.480 --> 00:32:27.160]  經常都問一個問題
[00:32:27.160 --> 00:32:29.360]  就是找到的東西
[00:32:29.360 --> 00:32:33.200]  是不是真的有影響
[00:32:33.200 --> 00:32:34.640]  materialistic
[00:32:34.640 --> 00:32:35.840]  material
[00:32:35.840 --> 00:32:37.480]  是不是material
[00:32:37.480 --> 00:32:39.760]  什麼叫material
[00:32:39.760 --> 00:32:41.640]  有影響的
[00:32:41.640 --> 00:32:43.160]  什麼影響
[00:32:43.160 --> 00:32:44.240]  首先要問
[00:32:44.240 --> 00:32:47.520]  找到的東西有什麼影響
[00:32:47.520 --> 00:32:50.760]  影響有多大
[00:32:50.760 --> 00:32:53.600]  如果那東西叫material
[00:32:53.600 --> 00:32:56.000]  影響很大的時候
[00:32:56.000 --> 00:32:59.160]  那就要整理一下
[00:32:59.160 --> 00:33:02.440]  如果那東西影響不大
[00:33:02.440 --> 00:33:06.360]  類似你在一間公司裏面
[00:33:06.360 --> 00:33:10.600]  你如果要查它數的時候查到
[00:33:10.600 --> 00:33:15.440]  公司不見了一盒原子筆
[00:33:15.440 --> 00:33:16.160]  出事了
[00:33:16.160 --> 00:33:19.880]  那盒原子筆是名牌原子筆
[00:33:19.880 --> 00:33:20.880]  不是一般的
[00:33:20.880 --> 00:33:23.760]  不是big牌
[00:33:23.760 --> 00:33:25.360]  不是not big
[00:33:25.360 --> 00:33:26.960]  是pantone
[00:33:26.960 --> 00:33:27.480]  ok
[00:33:27.480 --> 00:33:28.840]  日本出品的
[00:33:28.840 --> 00:33:31.480]  那粒珠也比較好看
[00:33:31.480 --> 00:33:33.440]  原子筆的珠
[00:33:33.440 --> 00:33:35.240]  永不斃塞
[00:33:35.240 --> 00:33:36.480]  有沒有用過
[00:33:36.480 --> 00:33:37.040]  真的
[00:33:37.040 --> 00:33:38.480]  真的永不斃塞
[00:33:38.480 --> 00:33:41.480]  那支big牌經常失敗
[00:33:41.480 --> 00:33:42.040]  沒辦法
[00:33:42.040 --> 00:33:43.280]  big牌便宜
[00:33:43.280 --> 00:33:47.360]  但是那支貴的東西一盒不見了
[00:33:47.360 --> 00:33:52.920]  價值35.7元加幣
[00:33:52.920 --> 00:33:55.600]  查了出來
[00:33:55.600 --> 00:33:57.480]  那怎麼辦
[00:33:57.480 --> 00:33:59.520]  誰偷了
[00:33:59.520 --> 00:34:03.000]  你是不是要找
[00:34:03.000 --> 00:34:05.920]  當然不找35.7元
[00:34:05.920 --> 00:34:06.520]  找得來
[00:34:06.520 --> 00:34:09.880]  我那小時的工資也比35.7元貴
[00:34:09.880 --> 00:34:11.640]  以一個核數師來算
[00:34:11.640 --> 00:34:13.080]  會計師
[00:34:13.080 --> 00:34:15.160]  不做的
[00:34:15.160 --> 00:34:18.120]  如果是大件事就要找
[00:34:18.120 --> 00:34:19.680]  現在在找什麼
[00:34:19.680 --> 00:34:21.720]  不覺的事情
[00:34:21.720 --> 00:34:24.000]  找足120個省
[00:34:24.000 --> 00:34:25.800]  包括兩個總督
[00:34:25.800 --> 00:34:30.040]  即是由上層至下層都知道發生了什麼事的時候
[00:34:30.040 --> 00:34:31.400]  容易夾得到嗎
[00:34:31.400 --> 00:34:33.440]  很容易夾得到
[00:34:33.440 --> 00:34:37.960]  但在這裏竟然結果是什麼
[00:34:37.960 --> 00:34:43.360]  經過核數管理委員會一查到之後
[00:34:43.360 --> 00:34:49.040]  發覺竟然找不到東西
[00:34:49.040 --> 00:34:53.440]  不單止不見一支原子筆
[00:34:53.440 --> 00:34:55.720]  連一滴水也可能沒了
[00:34:55.720 --> 00:34:58.320]  我誇張點說
[00:34:58.320 --> 00:35:00.360]  什麼也找不到
[00:35:00.360 --> 00:35:04.920]  這幫人在這個時候就覺得很困惑
[00:35:04.920 --> 00:35:07.240]  聖天告訴他們
[00:35:07.240 --> 00:35:10.720]  爲什麼他們找不到東西
[00:35:10.720 --> 00:35:11.760]  因爲
[00:35:11.760 --> 00:35:15.080]  撒爾裏他忠心侍奉
[00:35:15.080 --> 00:35:19.560]  毫無錯誤過失
[00:35:19.560 --> 00:35:22.680]  因爲他忠心侍奉
[00:35:22.680 --> 00:35:27.160]  所以他沒有任何的錯失
[00:35:27.160 --> 00:35:30.120]  他當時侍奉誰
[00:35:30.120 --> 00:35:34.640]  侍奉大樓侍王
[00:35:34.640 --> 00:35:40.200]  但是不是侍奉大樓侍王就一定沒有忠心錯失
[00:35:40.200 --> 00:35:42.760]  是不是啊 大仙姐妹
[00:35:42.760 --> 00:35:45.360]  不是啊
[00:35:45.360 --> 00:35:48.040]  這幫人要找錯失
[00:35:48.040 --> 00:35:49.560]  你知道怎麼找嗎
[00:35:49.560 --> 00:35:51.040]  我不怕告訴大家
[00:35:51.040 --> 00:35:54.640]  讀會計學查數很簡單
[00:35:54.640 --> 00:36:01.360]  你想想我自己在他的情況下會做些什麼就知道
[00:36:01.360 --> 00:36:03.360]  很簡單
[00:36:03.360 --> 00:36:09.040]  突然間有錢進來公司
[00:36:09.040 --> 00:36:12.360]  如果你想知道他有沒有穿櫃筒底
[00:36:12.360 --> 00:36:13.960]  有沒有報數
[00:36:13.960 --> 00:36:15.320]  有沒有入賬
[00:36:15.320 --> 00:36:16.080]  很簡單
[00:36:16.080 --> 00:36:20.200]  你想想你自己在這種情況下會怎樣做
[00:36:20.200 --> 00:36:23.400]  可能你只是賣碗魚蛋粉
[00:36:23.400 --> 00:36:25.400]  有客人進來我趕着時間
[00:36:25.400 --> 00:36:26.400]  15元一碗
[00:36:26.400 --> 00:36:27.760]  給15元現錢
[00:36:27.760 --> 00:36:29.440]  這些碗拿走了
[00:36:29.440 --> 00:36:32.120]  在這種情況下你怎樣
[00:36:32.120 --> 00:36:34.320]  15元現錢
[00:36:34.320 --> 00:36:36.920]  又沒有入賬
[00:36:36.920 --> 00:36:40.160]  就袋在袋裏
[00:36:40.160 --> 00:36:41.600]  查數很簡單
[00:36:41.600 --> 00:36:43.720]  你把自己放在那裏
[00:36:43.720 --> 00:36:45.960]  就會知道有什麼好查的
[00:36:45.960 --> 00:36:47.720]  我爲什麼這麼說
[00:36:47.720 --> 00:36:51.600]  人有罪性
[00:36:51.600 --> 00:36:54.120]  你想查人有什麼罪性的東西
[00:36:54.120 --> 00:36:58.520]  你只需要想想你自己有什麼罪性就會知道
[00:36:58.520 --> 00:37:03.240]  這幫人肯定是將自己的罪性逐一查看
[00:37:03.240 --> 00:37:05.000]  但你有沒有參與
[00:37:05.000 --> 00:37:06.960]  看看我有沒有收黑錢
[00:37:06.960 --> 00:37:11.200]  有沒有收陀地費
[00:37:11.200 --> 00:37:15.440]  這樣做的
[00:37:15.440 --> 00:37:17.360]  找不到
[00:37:17.360 --> 00:37:20.120]  找不到是什麼意思
[00:37:20.120 --> 00:37:24.080]  但你的想法跟我們不同
[00:37:24.080 --> 00:37:25.560]  岑子梅
[00:37:25.560 --> 00:37:26.560]  在這段聖經裏面
[00:37:26.560 --> 00:37:31.200]  這幫惡人面對着一個滿有神明性的人
[00:37:31.200 --> 00:37:35.240]  他爲什麼行事忠心呢
[00:37:35.240 --> 00:37:38.040]  不是因爲他的頂頭叫做大流士
[00:37:38.040 --> 00:37:43.440]  而是因爲這個人本身的靈性是美好
[00:37:43.440 --> 00:37:44.360]  不是我說的
[00:37:44.360 --> 00:37:49.440]  是聖經裏面連大流士王都看得到
[00:37:49.440 --> 00:37:52.760]  他的美好的靈性不是因爲他要侍奉大流士
[00:37:52.760 --> 00:37:56.560]  如果是另外兩個總管都可以有這種性情
[00:37:56.560 --> 00:37:57.280]  對不對
[00:37:57.280 --> 00:37:58.640]  不是
[00:37:58.640 --> 00:38:02.760]  因爲他自然而然相信神童
[00:38:02.760 --> 00:38:04.720]  這幫人你猜他不知道
[00:38:04.720 --> 00:38:07.040]  看下最後那句
[00:38:07.040 --> 00:38:09.240]  這幫人於是乎找不到之後
[00:38:09.240 --> 00:38:11.240]  他們這樣說
[00:38:11.240 --> 00:38:13.960]  我們要找參者
[00:38:13.960 --> 00:38:16.240]  但以你的把柄
[00:38:16.240 --> 00:38:19.320]  在這一刻沒有其他方法了
[00:38:19.320 --> 00:38:21.000]  只知道這種方法
[00:38:21.000 --> 00:38:24.560]  除非在他的神的律法當中去找
[00:38:24.560 --> 00:38:28.560]  纔可以找得到
[00:38:28.560 --> 00:38:31.200]  但以你人生的靈性
[00:38:31.200 --> 00:38:33.240]  不是建基於大流士
[00:38:33.240 --> 00:38:35.200]  不是建基於個人的喜好
[00:38:35.200 --> 00:38:38.200]  而是建基於在宗教上
[00:38:38.200 --> 00:38:42.880]  他所相信的神的律法裏面
[00:38:42.880 --> 00:38:44.160]  簡單點來說
[00:38:44.160 --> 00:38:45.840]  一個人的信德
[00:38:45.840 --> 00:38:51.680]  是建基於在上帝的教導和他的啓示裏面
[00:38:51.680 --> 00:38:56.840]  連這幫滿有嫉妒的官員都看得出
[00:38:56.840 --> 00:39:00.760]  既然在行政政治上找不到他的腐敗
[00:39:00.760 --> 00:39:04.200]  我們就從宗教那裏入手
[00:39:04.200 --> 00:39:07.520]  在宗教上
[00:39:07.520 --> 00:39:12.600]  希望看下他的神有什麼東西
[00:39:12.600 --> 00:39:21.560]  使他可以做錯
[00:39:21.560 --> 00:39:23.360]  這幫罪人有沒有抽過
[00:39:23.360 --> 00:39:27.040]  但以你看見自己的罪呢
[00:39:27.040 --> 00:39:30.440]  似乎他們看到的不是自己的罪
[00:39:30.440 --> 00:39:34.520]  他們看到的是但以你的公義和政治
[00:39:34.520 --> 00:39:38.040]  但他們沒有因爲這樣的緣故
[00:39:38.040 --> 00:39:42.800]  而去改變自己的生命生活
[00:39:42.800 --> 00:39:46.320]  反而他們做得更差
[00:39:46.320 --> 00:39:48.680]  在聖經羅馬書第十二章第二節
[00:39:48.680 --> 00:39:50.920]  一句很熟悉的經文這樣說
[00:39:50.920 --> 00:39:53.480]  他說不要效法這個世界
[00:39:53.480 --> 00:39:56.120]  只要心意更新而變化
[00:39:56.120 --> 00:39:59.160]  叫你們測驗爲何神的善良純純
[00:39:59.160 --> 00:40:05.520]  可喜悅的旨意
[00:40:05.520 --> 00:40:09.680]  兩姐妹 我們在這個世界裏面
[00:40:09.680 --> 00:40:13.720]  住着惡人是必然的事
[00:40:13.720 --> 00:40:15.640]  世人都犯了罪
[00:40:15.640 --> 00:40:17.720]  規決了神的榮耀
[00:40:17.720 --> 00:40:20.000]  我們自己都是一個罪人
[00:40:20.000 --> 00:40:24.400]  我們和那些罪人一般不同的地方是什麼
[00:40:24.400 --> 00:40:30.160]  因爲我們是一個蒙因得救的人
[00:40:30.160 --> 00:40:31.880]  一個蒙因得救的人
[00:40:31.880 --> 00:40:36.760]  不會帶着感恩的心來跟隨上帝
[00:40:36.760 --> 00:40:42.320]  所以我們不會去跟隨這個世界那一套去想東西
[00:40:42.320 --> 00:40:45.360]  並且在這個過程當中不斷去想想
[00:40:45.360 --> 00:40:49.520]  反思下我自己有些什麼不合上帝心意的
[00:40:49.520 --> 00:40:54.480]  去嘗試改變過來
[00:40:54.480 --> 00:40:56.840]  當這幫惡人不能入手
[00:40:56.840 --> 00:41:01.680]  要想到從宗教的角度入手的時候
[00:41:01.680 --> 00:41:05.840]  第六節至到第九節
[00:41:05.840 --> 00:41:13.240]  就顯露出一種假冒異禪的一種的行爲
[00:41:13.240 --> 00:41:21.640]  這幫人以一種關心大劉侍王的表現
[00:41:21.640 --> 00:41:28.320]  來嘗試捆綁着大劉侍王
[00:41:28.320 --> 00:41:31.160]  從而去攻擊他們想要攻擊的丹尼尼
[00:41:31.160 --> 00:41:32.400]  我們一起來看看
[00:41:32.400 --> 00:41:35.480]  第六節到第九節 我們一起讀吧
[00:41:35.480 --> 00:41:40.720]  於是總長和總督紛紛聚集來見王
[00:41:40.720 --> 00:41:44.440]  說願大劉侍王萬歲
[00:41:44.440 --> 00:41:52.520]  國中的總長 陰差 總督 茂氏和秦府彼此相宜
[00:41:52.520 --> 00:42:01.480]  要立一條堅定的禁令 三十日內不拘何人
[00:42:01.480 --> 00:42:06.920]  若在王以外或向神或向人求什麼
[00:42:06.920 --> 00:42:09.960]  就必永在私自坑中
[00:42:09.960 --> 00:42:15.960]  王啊 現在求你立這禁令 打蓋玉璽
[00:42:15.960 --> 00:42:19.000]  使禁令決不更改
[00:42:19.000 --> 00:42:25.040]  照米底亞和波斯人的例是不可更改的
[00:42:25.040 --> 00:42:32.040]  於是大劉侍王立這禁令 打蓋玉璽
[00:42:32.040 --> 00:42:39.480]  來到這段聖經 大劉侍王似乎是當時最有權力的人
[00:42:39.480 --> 00:42:46.320]  但因爲他仍然心態帶着一份爲我自己利益而着想而決定
[00:42:46.320 --> 00:42:50.880]  所以他就立了這個例子 不要使我受損就行了
[00:42:50.880 --> 00:43:01.000]  在這種情況下 造就了由一羣充滿執道的人組織而成的人
[00:43:01.000 --> 00:43:07.080]  來將這個軍王捆綁起來
[00:43:07.080 --> 00:43:14.720]  一開始談論到這羣人的羣衆絕對不少
[00:43:14.720 --> 00:43:21.280]  現在我們更多知道的不僅是120個總督陰差
[00:43:21.280 --> 00:43:27.720]  還有這兩個總長 還有一羣人跟着
[00:43:27.720 --> 00:43:34.600]  還有一些謀士 還有一個巡撫
[00:43:34.600 --> 00:43:39.880]  就是各類政府裏面的官員 他動用得的
[00:43:39.880 --> 00:43:42.440]  他們都一起參與
[00:43:42.440 --> 00:43:47.680]  他們來見大劉侍王 就跟他說大劉侍王萬歲
[00:43:47.680 --> 00:43:51.680]  這些擦鞋的事 每個人都會做
[00:43:51.680 --> 00:43:57.560]  世界的人都是這樣做的 一把嘴捧你上天堂
[00:43:57.560 --> 00:44:05.040]  在神學院有個教授都這樣教 華人教授
[00:44:05.040 --> 00:44:09.600]  他說你講道就不要整天說人信徒有罪
[00:44:09.600 --> 00:44:12.600]  我們最喜歡講三點教訓
[00:44:12.600 --> 00:44:17.200]  我的教訓有時沒有三點 即是三點
[00:44:17.200 --> 00:44:23.360]  他說三點 你頭兩點贊他 贊到他飛起
[00:44:23.360 --> 00:44:30.360]  他喜歡聽 最後那一點不是可以狂掃
[00:44:30.360 --> 00:44:38.920]  輕輕講一下好了 捧他上天
[00:44:38.920 --> 00:44:42.200]  爲什麼這麼多信徒 這麼迷糊在教會里面呢
[00:44:42.200 --> 00:44:48.720]  就是這個原因 我不理 聖經講了 我講給你聽
[00:44:48.720 --> 00:44:54.800]  這幫人讚了大劉侍之後 你看看他這個計劃很陰毒
[00:44:54.800 --> 00:45:02.160]  很陰險 他說我們全部人都商議過了
[00:45:02.160 --> 00:45:07.040]  要爲王你立一條堅定的禁例
[00:45:07.040 --> 00:45:11.040]  這條禁例是什麼
[00:45:11.040 --> 00:45:15.040]  在三十天之內 不論任何人
[00:45:15.040 --> 00:45:18.720]  若在王你以外向神或人求什麼
[00:45:18.720 --> 00:45:24.160]  全部要必然扔入獅子坑裏面
[00:45:24.160 --> 00:45:29.040]  聽清楚
[00:45:29.040 --> 00:45:36.840]  聽清楚是什麼情況之下要被扔入獅子坑
[00:45:36.840 --> 00:45:40.280]  再看一次
[00:45:40.280 --> 00:45:45.240]  向任何人去求 除了王你
[00:45:45.240 --> 00:45:48.680]  任何人 任何神 你終於向他求
[00:45:48.680 --> 00:45:50.240]  你都一定要扔入獅子坑
[00:45:50.240 --> 00:45:52.960]  這樣很大件事
[00:45:52.960 --> 00:45:56.840]  這是不是對王最大的好處呢
[00:45:56.840 --> 00:46:00.720]  你說不向神求都算了 是不是
[00:46:00.720 --> 00:46:04.800]  不向人求
[00:46:04.800 --> 00:46:09.680]  如果特興姐妹還記得什麼叫做
[00:46:09.680 --> 00:46:14.840]  贊助人及受贊人這種觀念
[00:46:14.840 --> 00:46:20.640]  patronage and kindage的古近東文化
[00:46:20.640 --> 00:46:27.680]  整個社會都在這種環境裏面生存着
[00:46:27.680 --> 00:46:35.360]  那些勞僕是否在向主人求他
[00:46:35.360 --> 00:46:37.720]  可以讓他繼續在那裏做事
[00:46:37.720 --> 00:46:43.080]  可以在那裏養活他 他就以勞動來回兵
[00:46:43.080 --> 00:46:45.960]  有什麼東西不是你求我 我求你的
[00:46:45.960 --> 00:46:48.760]  在這個世界裏面
[00:46:48.760 --> 00:46:54.920]  做生意都是這樣的
[00:46:54.920 --> 00:46:58.960]  向神 向人 總之求
[00:46:58.960 --> 00:47:00.360]  全部要扔入獅子坑
[00:47:00.360 --> 00:47:05.680]  這條條例簡直是一件瘋狂的事情
[00:47:05.680 --> 00:47:08.320]  但包裝成是什麼
[00:47:08.320 --> 00:47:10.600]  只有王是爲你獨尊的
[00:47:10.600 --> 00:47:13.360]  向你求就不同了
[00:47:13.360 --> 00:47:18.800]  這種結構的塑造是告訴我們
[00:47:18.800 --> 00:47:25.760]  這幫我們叫做合謀的嫉妒團體
[00:47:25.760 --> 00:47:29.520]  其實根本上對於整個的計劃
[00:47:29.520 --> 00:47:31.520]  只有一個目的
[00:47:31.520 --> 00:47:36.880]  就是要去看你們什麼時候向你的神祈求
[00:47:36.880 --> 00:47:43.360]  我就可以讓這樣成爲一個把柄
