
[00:00:00.000 --> 00:00:07.000]  幾年前有人寫過一本書叫做《天水為十二師奶的故事》
[00:21:39.000 --> 00:21:41.000]  我不知道我們中間有沒有人叫伊諾
[00:21:41.000 --> 00:21:43.000]  你記住你的名字是什麼意思
[00:21:43.000 --> 00:21:45.000]  希伯來文的意思是第二次創造
[00:21:45.000 --> 00:21:47.000]  Second Creation
[00:21:47.000 --> 00:21:49.000]  創世紀第一章
[00:21:49.000 --> 00:21:51.000]  第一章第二章
[00:21:51.000 --> 00:21:53.000]  就是指神的第一次創造
[00:21:53.000 --> 00:21:55.000]  去到第四章的時候
[00:21:55.000 --> 00:21:57.000]  那個人就說
[00:21:57.000 --> 00:21:59.000]  我踢走上帝
[00:21:59.000 --> 00:22:01.000]  離開耶和華裡面
[00:22:01.000 --> 00:22:03.000]  自己去創造自己
[00:22:03.000 --> 00:22:05.000]  自己去搞定
[00:22:05.000 --> 00:22:07.000]  所以他就叫兒子的名字叫爾諾
[00:22:07.000 --> 00:22:09.000]  這個是我的創造
[00:22:09.000 --> 00:22:11.000]  所以建了城
[00:22:11.000 --> 00:22:13.000]  他就叫城的名字叫爾諾
[00:22:13.000 --> 00:22:15.000]  這個是我的創造
[00:22:15.000 --> 00:22:17.000]  兒子是什麼意思呢?
[00:22:17.000 --> 00:22:19.000]  有一句話不孝有三
[00:22:19.000 --> 00:22:21.000]  無後為大
[00:22:21.000 --> 00:22:23.000]  養兒防老
[00:22:23.000 --> 00:22:25.000]  有子萬事足
[00:22:25.000 --> 00:22:27.000]  有兒子可不可以好好
[00:22:27.000 --> 00:22:29.000]  兒子是什麼意思呢?
[00:22:29.000 --> 00:22:31.000]  言俗
[00:22:31.000 --> 00:22:33.000]  子有孫,孫有子
[00:22:33.000 --> 00:22:35.000]  子子孫孫,無窮盡也
[00:22:35.000 --> 00:22:37.000]  我不愛上帝給我的永恆
[00:22:37.000 --> 00:22:39.000]  我要自己創造我自己的永恆
[00:22:39.000 --> 00:22:41.000]  我不要上帝給我
[00:22:41.000 --> 00:22:43.000]  任何的創造
[00:22:43.000 --> 00:22:45.000]  我要我自己去創造
[00:22:45.000 --> 00:22:47.000]  我要創造這個兒子
[00:22:47.000 --> 00:22:49.000]  多好啊
[00:22:49.000 --> 00:22:51.000]  生個兒子出來
[00:22:51.000 --> 00:22:53.000]  又去孝順我
[00:22:53.000 --> 00:22:55.000]  又有得洗
[00:22:55.000 --> 00:22:57.000]  我做不到事就逼我兒子去做
[00:22:57.000 --> 00:22:59.000]  我做不到特首就叫兒子去做
[00:22:59.000 --> 00:23:01.000]  我做不到太空人就叫女兒去做
[00:23:01.000 --> 00:23:03.000]  我想我們
[00:23:03.000 --> 00:23:05.000]  很多時候
[00:23:05.000 --> 00:23:07.000]  我們生個兒子
[00:23:07.000 --> 00:23:09.000]  出來
[00:23:09.000 --> 00:23:11.000]  去完成我們自己
[00:23:11.000 --> 00:23:13.000]  完成不了的責任
[00:23:13.000 --> 00:23:15.000]  這個夢想
[00:23:15.000 --> 00:23:17.000]  而且這個兒子的孫
[00:23:17.000 --> 00:23:19.000]  更加給我們看到好像一個永恆一樣
[00:23:19.000 --> 00:23:21.000]  我去創造我自己
[00:23:21.000 --> 00:23:23.000]  的一個永恆
[00:23:23.000 --> 00:23:25.000]  西人很喜歡這個legacy
[00:23:25.000 --> 00:23:27.000]  創造我自己的legacy
[00:23:27.000 --> 00:23:29.000]  創造我自己的永恆
[00:23:29.000 --> 00:23:31.000]  創造我自己的保障
[00:23:31.000 --> 00:23:33.000]  但是不是
[00:23:33.000 --> 00:23:35.000]  有子萬事足
[00:23:35.000 --> 00:23:37.000]  是不是
[00:23:37.000 --> 00:23:39.000]  子女真的給到你一個真正的保障
[00:23:39.000 --> 00:23:41.000]  第一個兒子我們來看看
[00:23:41.000 --> 00:23:43.000]  亞當夏娃
[00:23:43.000 --> 00:23:45.000]  生個兒子出來
[00:23:45.000 --> 00:23:47.000]  很開心
[00:23:47.000 --> 00:23:49.000]  所以改名叫
[00:23:49.000 --> 00:23:51.000]  戈隱
[00:23:51.000 --> 00:23:53.000]  剛才我們都
[00:23:53.000 --> 00:23:55.000]  忍不住讀那個注
[00:23:55.000 --> 00:23:57.000]  戈隱的意思是什麼
[00:23:57.000 --> 00:23:59.000]  得了
[00:23:59.000 --> 00:24:01.000]  如果姓蘇就叫蘇得了
[00:24:01.000 --> 00:24:03.000]  即是搞定了
[00:24:03.000 --> 00:24:05.000]  事實上
[00:24:05.000 --> 00:24:07.000]  生個兒子出來
[00:24:07.000 --> 00:24:09.000]  做爸爸的心情
[00:24:09.000 --> 00:24:11.000]  是很難形容的
[00:24:11.000 --> 00:24:13.000]  當我看著
[00:24:13.000 --> 00:24:15.000]  我兒子出生的時候
[00:24:15.000 --> 00:24:17.000]  一出來看
[00:24:17.000 --> 00:24:19.000]  又好像很陌生
[00:24:19.000 --> 00:24:21.000]  但又好像很不陌生
[00:24:21.000 --> 00:24:23.000]  又好像很像我樣
[00:24:23.000 --> 00:24:25.000]  但又好像不太像我樣
[00:24:25.000 --> 00:24:27.000]  那種的
[00:24:27.000 --> 00:24:29.000]  心情是很難
[00:24:29.000 --> 00:24:31.000]  很難形容的
[00:24:31.000 --> 00:24:33.000]  我想是唯有我們中間做了爸爸
[00:24:33.000 --> 00:24:35.000]  第一眼見到自己的兒子
[00:24:35.000 --> 00:24:37.000]  那種心情才可以看到
[00:24:37.000 --> 00:24:39.000]  得了
[00:24:39.000 --> 00:24:41.000]  搞定
[00:24:41.000 --> 00:24:43.000]  我不知道
[00:24:43.000 --> 00:24:45.000]  我們中間有沒有這種經歷
[00:24:45.000 --> 00:24:47.000]  你朝思暮想的東西
[00:24:47.000 --> 00:24:49.000]  得到了
[00:24:49.000 --> 00:24:51.000]  我好深刻的一個印象
[00:24:51.000 --> 00:24:53.000]  那個深刻的印象
[00:24:53.000 --> 00:24:55.000]  不是生個兒子
[00:24:55.000 --> 00:24:57.000]  我求婚的時候
[00:24:57.000 --> 00:24:59.000]  我又不是一些很羅曼泰克的人
[00:24:59.000 --> 00:25:01.000]  我喜歡了
[00:25:01.000 --> 00:25:03.000]  一個女子
[00:25:03.000 --> 00:25:05.000]  我現在的太太
[00:25:05.000 --> 00:25:07.000]  一時
[00:25:07.000 --> 00:25:09.000]  一時
[00:25:09.000 --> 00:25:11.000]  不敢
[00:25:11.000 --> 00:25:13.000]  不敢和她表達
[00:25:13.000 --> 00:25:15.000]  我有一個朋友
[00:25:15.000 --> 00:25:17.000]  在德國
[00:25:17.000 --> 00:25:19.000]  是一個很好的朋友
[00:25:19.000 --> 00:25:21.000]  我寫信給他
[00:25:21.000 --> 00:25:23.000]  我怎樣搞的
[00:25:23.000 --> 00:25:25.000]  給一些提示
[00:25:25.000 --> 00:25:27.000]  女士到12月25日聖誕節
[00:25:27.000 --> 00:25:29.000]  很多
[00:25:29.000 --> 00:25:31.000]  很多的
[00:25:31.000 --> 00:25:33.000]  女士
[00:25:33.000 --> 00:25:35.000]  她用的字
[00:25:35.000 --> 00:25:37.000]  很情緒化的
[00:25:37.000 --> 00:25:39.000]  她說你一定要在12月25日之前表達
[00:25:39.000 --> 00:25:41.000]  我聽她說
[00:25:41.000 --> 00:25:43.000]  我一聽到她
[00:25:43.000 --> 00:25:45.000]  收到一封信
[00:25:45.000 --> 00:25:47.000]  旁邊有個
[00:25:47.000 --> 00:25:49.000]  四個洞的活頁紙
[00:25:49.000 --> 00:25:51.000]  撕了四個洞的活頁紙出來寫了一封求婚信
[00:25:51.000 --> 00:25:53.000]  那些紙
[00:25:53.000 --> 00:25:55.000]  又不是很漂亮
[00:25:55.000 --> 00:25:57.000]  又不是粉紅色的
[00:25:57.000 --> 00:25:59.000]  但那些字我太太就說很漂亮
[00:25:59.000 --> 00:26:01.000]  好了
[00:26:01.000 --> 00:26:03.000]  我一交了給她
[00:26:03.000 --> 00:26:07.000]  當她說
[00:26:07.000 --> 00:26:09.000]  我一直都為這件事祈禱
[00:26:09.000 --> 00:26:11.000]  綠燈亮了
[00:26:11.000 --> 00:26:13.000]  就成功了
[00:26:13.000 --> 00:26:15.000]  我在家裡
[00:26:15.000 --> 00:26:17.000]  只用了七分鐘的時間
[00:26:17.000 --> 00:26:19.000]  就由
[00:26:19.000 --> 00:26:21.000]  摩羅廟街
[00:26:21.000 --> 00:26:23.000]  飛跑到
[00:26:23.000 --> 00:26:25.000]  那時的佐敦道碼頭
[00:26:25.000 --> 00:26:27.000]  那些速度
[00:26:27.000 --> 00:26:29.000]  很可怕
[00:26:29.000 --> 00:26:31.000]  回到家裡
[00:26:31.000 --> 00:26:33.000]  馬上打電話給她
[00:26:33.000 --> 00:26:35.000]  那時沒有手提電話
[00:26:35.000 --> 00:26:37.000]  很開心
[00:26:37.000 --> 00:26:39.000]  那時覺得全世界的人都很可愛
[00:26:39.000 --> 00:26:41.000]  當你嘗到愛情的滋味
[00:26:41.000 --> 00:26:43.000]  全世界的人都很
[00:26:43.000 --> 00:26:45.000]  誰得罪我都可以寬恕
[00:26:45.000 --> 00:26:49.000]  得了
[00:26:49.000 --> 00:26:53.000]  亞當夏娃
[00:26:53.000 --> 00:26:55.000]  得了的心情
[00:26:55.000 --> 00:26:57.000]  嘩!很厲害
[00:26:57.000 --> 00:26:59.000]  到生第二個兒子
[00:26:59.000 --> 00:27:01.000]  又要改名字
[00:27:01.000 --> 00:27:03.000]  中文聖經沒有說
[00:27:03.000 --> 00:27:07.000]  阿伯叫什麼名字
[00:27:07.000 --> 00:27:09.000]  是怎麼解釋的
[00:27:09.000 --> 00:27:11.000]  就要等我現在解釋
[00:27:11.000 --> 00:27:13.000]  阿伯這個字在希伯來文的意思
[00:27:13.000 --> 00:27:15.000]  就很有意思
[00:27:15.000 --> 00:27:19.000]  一口氣
[00:27:19.000 --> 00:27:21.000]  得淡氣
[00:27:21.000 --> 00:27:23.000]  由這個字翻譯成
[00:27:23.000 --> 00:27:25.000]  空虛
[00:27:25.000 --> 00:27:27.000]  或者空空如也
[00:27:27.000 --> 00:27:29.000]  用我剛才的例子
[00:27:29.000 --> 00:27:31.000]  第一個兒子叫蘇得佐
[00:27:31.000 --> 00:27:33.000]  第二個兒子叫蘇瓦特
[00:27:33.000 --> 00:27:39.000]  那又怎樣
[00:27:39.000 --> 00:27:43.000]  你可以看出
[00:27:43.000 --> 00:27:45.000]  父母那種無奈
[00:27:45.000 --> 00:27:49.000]  多少家庭
[00:27:49.000 --> 00:27:51.000]  好像亞當夏娃
[00:27:51.000 --> 00:27:53.000]  這個心情
[00:27:53.000 --> 00:27:57.000]  事實上
[00:27:57.000 --> 00:28:01.000]  有不少父母
[00:28:01.000 --> 00:28:03.000]  難怪
[00:28:03.000 --> 00:28:05.000]  詩篇第127篇
[00:28:05.000 --> 00:28:07.000]  少年兒女是耶和華所始的產業
[00:28:07.000 --> 00:28:09.000]  少年所懷的胎
[00:28:09.000 --> 00:28:13.000]  就好像勇士手中的箭
[00:28:13.000 --> 00:28:15.000]  箭袋充滿的人變為有福
[00:28:15.000 --> 00:28:17.000]  我不太明白
[00:28:17.000 --> 00:28:19.000]  為什麼用箭來形容我們的子女
[00:28:19.000 --> 00:28:21.000]  頂心頂肺
[00:28:21.000 --> 00:28:25.000]  不是啊
[00:28:25.000 --> 00:28:27.000]  要放
[00:28:27.000 --> 00:28:29.000]  你不放的時候
[00:28:29.000 --> 00:28:31.000]  你的肩頭就永真影真重
[00:28:31.000 --> 00:28:33.000]  但放不是無的放此
[00:28:33.000 --> 00:28:35.000]  而是對著雄心放
[00:28:35.000 --> 00:28:39.000]  教養孩童是他走當行的道
[00:28:39.000 --> 00:28:41.000]  即是對著雄心放的時候
[00:28:41.000 --> 00:28:43.000]  道路也不偏離
[00:28:43.000 --> 00:28:47.000]  但我們失敗
[00:28:47.000 --> 00:28:49.000]  很多父母
[00:28:49.000 --> 00:28:51.000]  沒有按著神的道去教
[00:28:51.000 --> 00:28:53.000]  帶來的是什麼呢
[00:28:53.000 --> 00:28:55.000]  So what
[00:28:55.000 --> 00:28:57.000]  一口氣
[00:28:57.000 --> 00:28:59.000]  空空如也
[00:28:59.000 --> 00:29:01.000]  變成了一個機械人
[00:29:01.000 --> 00:29:03.000]  在家裡又好像陌生人和機械人一樣
[00:29:03.000 --> 00:29:09.000]  第二個名字
[00:29:09.000 --> 00:29:11.000]  城的名字
[00:29:11.000 --> 00:29:13.000]  建造我自己的城
[00:29:13.000 --> 00:29:15.000]  城是什麼呢
[00:29:15.000 --> 00:29:17.000]  舊人是有個護城河
[00:29:17.000 --> 00:29:19.000]  有人攻擊的時候
[00:29:19.000 --> 00:29:21.000]  我有個城就可以保障自己
[00:29:21.000 --> 00:29:23.000]  該人說我不需要上帝
[00:29:23.000 --> 00:29:25.000]  我要建立我自己的保障
[00:29:25.000 --> 00:29:27.000]  我要建立我自己的永恆
[00:29:27.000 --> 00:29:29.000]  其實今天在這個世界裡
[00:29:29.000 --> 00:29:31.000]  多少男人是這樣的
[00:29:31.000 --> 00:29:33.000]  就好像該人一樣
[00:29:33.000 --> 00:29:35.000]  我們要建立我們自己的保障
[00:29:35.000 --> 00:29:39.000]  男人一見面
[00:29:39.000 --> 00:29:41.000]  就相見無雜言
[00:29:41.000 --> 00:29:43.000]  就說兩樣東西
[00:29:43.000 --> 00:29:45.000]  或者今天再說三樣
[00:29:45.000 --> 00:29:47.000]  第一樣是說工作
[00:29:47.000 --> 00:29:49.000]  第二是說家庭
[00:29:49.000 --> 00:29:51.000]  第三是說政治
[00:29:51.000 --> 00:29:53.000]  很多時候
[00:29:53.000 --> 00:29:55.000]  我們以為
[00:29:55.000 --> 00:29:59.000]  辛辛苦苦做工
[00:29:59.000 --> 00:30:01.000]  建立我們的保障
[00:30:01.000 --> 00:30:03.000]  建立我們的家園
[00:30:03.000 --> 00:30:05.000]  建立我們的保女
[00:30:05.000 --> 00:30:07.000]  我們賺夠錢了
[00:30:07.000 --> 00:30:09.000]  我們就以為成功了
[00:30:09.000 --> 00:30:11.000]  但聖經很有趣
[00:30:11.000 --> 00:30:13.000]  該人
[00:30:13.000 --> 00:30:15.000]  他離開了耶和華的面
[00:30:15.000 --> 00:30:17.000]  走到伊甸東邊的地方
[00:30:17.000 --> 00:30:19.000]  那個地方叫羅德
[00:30:19.000 --> 00:30:21.000]  他以為他要建造一座城
[00:30:21.000 --> 00:30:23.000]  結束了他流浪的生活
[00:30:23.000 --> 00:30:25.000]  但他忘記了一件事
[00:30:25.000 --> 00:30:27.000]  羅德這個字
[00:30:27.000 --> 00:30:29.000]  希伯來文就叫
[00:30:29.000 --> 00:30:31.000]  流離飄蕩
[00:30:31.000 --> 00:30:33.000]  他要離開耶和華的面
[00:30:33.000 --> 00:30:35.000]  建造一座城
[00:30:35.000 --> 00:30:37.000]  來結束他流離飄蕩的生活
[00:30:37.000 --> 00:30:39.000]  他要離開耶和華的面
[00:30:39.000 --> 00:30:41.000]  來結束他流離飄蕩的生活
[00:30:41.000 --> 00:30:43.000]  但誰不知
[00:30:43.000 --> 00:30:45.000]  他製造了另外一個流離飄蕩
[00:30:45.000 --> 00:30:49.000]  多麼滑稽
[00:30:49.000 --> 00:30:51.000]  多麼笑話
[00:30:51.000 --> 00:30:53.000]  我們何嘗不是呢
[00:30:53.000 --> 00:30:55.000]  我們以為
[00:30:55.000 --> 00:30:57.000]  我們建立了我們的事業
[00:30:57.000 --> 00:30:59.000]  我們建立了我們的基礎
[00:30:59.000 --> 00:31:01.000]  我們以為我們就安枕無憂
[00:31:01.000 --> 00:31:03.000]  原來那是羅德之地
[00:31:07.000 --> 00:31:09.000]  羅德
[00:31:09.000 --> 00:31:11.000]  是第一個
[00:31:11.000 --> 00:31:13.000]  患心臟難飛的醫生
[00:31:13.000 --> 00:31:17.000]  在他自傳裏面
[00:31:17.000 --> 00:31:19.000]  講他自己的經歷
[00:31:19.000 --> 00:31:21.000]  當他成名
[00:31:21.000 --> 00:31:23.000]  名聲大噪
[00:31:23.000 --> 00:31:25.000]  又去這裏飛
[00:31:25.000 --> 00:31:27.000]  又去那裏開會
[00:31:27.000 --> 00:31:29.000]  去完紐約回到家裏
[00:31:29.000 --> 00:31:31.000]  發覺重瞞心所
[00:31:31.000 --> 00:31:33.000]  太太子女
[00:31:33.000 --> 00:31:35.000]  全部不見了
[00:31:35.000 --> 00:31:37.000]  當他進了房裏
[00:31:37.000 --> 00:31:39.000]  原來他太太有封信來
[00:31:39.000 --> 00:31:41.000]  自從你成名之後
[00:31:41.000 --> 00:31:43.000]  我們家裏就散了
[00:31:43.000 --> 00:31:47.000]  我的子女沒有了爸爸
[00:31:47.000 --> 00:31:49.000]  我亦沒有了丈夫
[00:31:49.000 --> 00:31:53.000]  既然現在是這樣的時候
[00:31:53.000 --> 00:31:55.000]  我們就另外
[00:31:55.000 --> 00:31:57.000]  去找我們自己的幸福
[00:31:57.000 --> 00:32:01.000]  在他自傳裏面當他寫到這時候
[00:32:01.000 --> 00:32:03.000]  如果讓我從頭再來過
[00:32:03.000 --> 00:32:05.000]  我永遠不會重蹈覆轍
[00:32:05.000 --> 00:32:09.000]  我們以為離開了
[00:32:09.000 --> 00:32:11.000]  耶和華那邊
[00:32:11.000 --> 00:32:13.000]  去建立這座城是我們的保障
[00:32:13.000 --> 00:32:15.000]  從那裏想到
[00:32:15.000 --> 00:32:17.000]  原來那座城是羅德的地方
[00:32:17.000 --> 00:32:19.000]  就是流離飄蕩
[00:32:19.000 --> 00:32:23.000]  詩篇第127篇
[00:32:23.000 --> 00:32:25.000]  所羅門王是經歷
[00:32:25.000 --> 00:32:27.000]  很多痛苦的時候
[00:32:27.000 --> 00:32:29.000]  然後寫成這首詩
[00:32:29.000 --> 00:32:31.000]  若不是耶和華建造房屋
[00:32:31.000 --> 00:32:33.000]  建造的人就枉然勞力
[00:32:33.000 --> 00:32:35.000]  若不是耶和華看守城池
[00:32:35.000 --> 00:32:37.000]  看守的人就枉然警醒
[00:32:37.000 --> 00:32:41.000]  你們清晨早起
[00:32:41.000 --> 00:32:43.000]  夜晚安歇
[00:32:43.000 --> 00:32:45.000]  吃勞碌得來的飯
[00:32:45.000 --> 00:32:47.000]  本是枉然
[00:32:47.000 --> 00:32:49.000]  惟有耶和華所親愛的
[00:32:49.000 --> 00:32:51.000]  必叫他安然睡覺
[00:32:51.000 --> 00:32:55.000]  若不是耶和華建造房屋
[00:32:55.000 --> 00:32:57.000]  房屋不是指到
[00:32:57.000 --> 00:32:59.000]  發水樓
[00:32:59.000 --> 00:33:01.000]  房屋是指到你的家
[00:33:01.000 --> 00:33:05.000]  聖廁是說到你的保障
[00:33:05.000 --> 00:33:09.000]  你去建立你的家
[00:33:09.000 --> 00:33:11.000]  你去建立你的保障
[00:33:11.000 --> 00:33:13.000]  你以為賺多幾個錢
[00:33:13.000 --> 00:33:15.000]  你以為建大間屋
[00:33:15.000 --> 00:33:17.000]  以為你去拼命
[00:33:17.000 --> 00:33:19.000]  儲一些東西
[00:33:19.000 --> 00:33:21.000]  就可以給到你的保障
[00:33:21.000 --> 00:33:25.000]  錯
[00:33:25.000 --> 00:33:27.000]  若不是耶和華建造房屋
[00:33:27.000 --> 00:33:29.000]  建造的人就枉然勞力
[00:33:29.000 --> 00:33:31.000]  若不是耶和華看守城池
[00:33:31.000 --> 00:33:33.000]  看守的人就枉然警醒
[00:33:33.000 --> 00:33:37.000]  你們吃勞碌得來的飯
[00:33:37.000 --> 00:33:39.000]  本是枉然
[00:33:39.000 --> 00:33:41.000]  惟有耶和華所親愛的
[00:33:41.000 --> 00:33:43.000]  必叫他安然睡覺
[00:33:43.000 --> 00:33:47.000]  最後我們看看
[00:33:47.000 --> 00:33:49.000]  男人你的命字
[00:33:49.000 --> 00:33:51.000]  是源指日
[00:33:51.000 --> 00:33:53.000]  究竟人是不是沒有出路
[00:33:55.000 --> 00:33:57.000]  這是男人的廬山面目
[00:33:57.000 --> 00:33:59.000]  第三個面目
[00:33:59.000 --> 00:34:01.000]  是一個源指日
[00:34:01.000 --> 00:34:03.000]  一個充滿暴力自私自我中心的罪人
[00:34:03.000 --> 00:34:05.000]  如果我們再看看第二節
[00:34:05.000 --> 00:34:07.000]  第四章第二節第八節
[00:34:07.000 --> 00:34:09.000]  我們看到這個圖畫
[00:34:09.000 --> 00:34:13.000]  我還是讀舊的和學本
[00:34:13.000 --> 00:34:15.000]  因為似乎順一點
[00:34:15.000 --> 00:34:17.000]  阿伯是牧羊的
[00:34:17.000 --> 00:34:19.000]  該人是種地的
[00:34:19.000 --> 00:34:21.000]  有一日該人拿地裡的出產
[00:34:21.000 --> 00:34:23.000]  為告物獻給耶和華
[00:34:23.000 --> 00:34:27.000]  將他羊群中頭身和羊的脂油獻上
[00:34:27.000 --> 00:34:29.000]  耶和華看中阿伯和他的共物
[00:34:29.000 --> 00:34:31.000]  只是看不中該人和他的共物
[00:34:31.000 --> 00:34:35.000]  該人就大大的發怒
[00:34:35.000 --> 00:34:37.000]  便了臉色
[00:34:37.000 --> 00:34:39.000]  耶和華對該人說
[00:34:39.000 --> 00:34:41.000]  你為什麼發怒呢
[00:34:41.000 --> 00:34:43.000]  你為什麼便了臉色呢
[00:34:43.000 --> 00:34:45.000]  你若行得好豈不蒙越納
[00:34:45.000 --> 00:34:47.000]  你若行得不好罪就伏在你面前
[00:34:47.000 --> 00:34:49.000]  他必戀無理
[00:34:49.000 --> 00:34:51.000]  你卻要制伏他
[00:34:51.000 --> 00:34:53.000]  該人和他的兄弟阿伯說話
[00:34:53.000 --> 00:34:55.000]  二人正在田間
[00:34:55.000 --> 00:34:57.000]  該人起來打他
[00:34:57.000 --> 00:34:59.000]  兄弟阿伯把他殺了
[00:34:59.000 --> 00:35:03.000]  表面上看來
[00:35:03.000 --> 00:35:05.000]  該人好像一個受害者
[00:35:05.000 --> 00:35:07.000]  上帝喜歡吃羊肉不喜歡吃菜
[00:35:07.000 --> 00:35:09.000]  於是
[00:35:09.000 --> 00:35:11.000]  興此重彼
[00:35:11.000 --> 00:35:13.000]  情有可原
[00:35:13.000 --> 00:35:15.000]  這是上帝的錯
[00:35:15.000 --> 00:35:17.000]  是社會的錯
[00:35:17.000 --> 00:35:19.000]  是曾蔭權的錯
[00:35:19.000 --> 00:35:21.000]  但不是的
[00:35:21.000 --> 00:35:23.000]  聖經裡說
[00:35:23.000 --> 00:35:25.000]  你若行得好
[00:35:25.000 --> 00:35:29.000]  如果你行得好
[00:35:29.000 --> 00:35:31.000]  你欠什麼都不是問題
[00:35:31.000 --> 00:35:33.000]  問題是你若行得不好
[00:35:33.000 --> 00:35:35.000]  問題便出來了
[00:35:35.000 --> 00:35:37.000]  上帝給我們一個很重要的警告
[00:35:37.000 --> 00:35:41.000]  罪就伏在面前
[00:35:41.000 --> 00:35:45.000]  罪就伏在你面前
[00:35:45.000 --> 00:35:47.000]  他會戀無理
[00:35:47.000 --> 00:35:49.000]  你要制伏他
[00:35:49.000 --> 00:35:51.000]  這個罪
[00:35:51.000 --> 00:35:53.000]  無論是嫉妒
[00:35:53.000 --> 00:35:55.000]  貪心
[00:35:55.000 --> 00:35:57.000]  欲念
[00:35:57.000 --> 00:35:59.000]  這些罪
[00:35:59.000 --> 00:36:01.000]  時常在欺負著我們
[00:36:01.000 --> 00:36:05.000]  好像伏在面前的老虎
[00:36:05.000 --> 00:36:07.000]  分分鐘去吸引我們
[00:36:07.000 --> 00:36:11.000]  嫉妒 憤怒 暴力
[00:36:11.000 --> 00:36:15.000]  如果我們不去控制他
[00:36:15.000 --> 00:36:17.000]  如果我們沒有一個紀律去控制他的時候
[00:36:17.000 --> 00:36:21.000]  我們分分鐘便會跌倒
[00:36:21.000 --> 00:36:25.000]  多少多英明的人
[00:36:25.000 --> 00:36:27.000]  就被這些罪
[00:36:27.000 --> 00:36:29.000]  被這些憤怒
[00:36:29.000 --> 00:36:31.000]  被這些色念
[00:36:31.000 --> 00:36:35.000]  被這些權慾
[00:36:35.000 --> 00:36:37.000]  弄得他無恥
[00:36:37.000 --> 00:36:39.000]  便滾下來了
[00:36:39.000 --> 00:36:43.000]  其實今天基本的問題是什麼
[00:36:43.000 --> 00:36:45.000]  就是這個罪
[00:36:45.000 --> 00:36:47.000]  離開了上帝
[00:36:47.000 --> 00:36:49.000]  自我中心
[00:36:49.000 --> 00:36:51.000]  好像那個人離開了上帝
[00:36:51.000 --> 00:36:53.000]  離開了上帝的面
[00:36:53.000 --> 00:36:55.000]  以為自己可以搞定
[00:36:55.000 --> 00:36:57.000]  以為憑著自己可以搞到一切
[00:36:57.000 --> 00:36:59.000]  其實
[00:36:59.000 --> 00:37:01.000]  一個最聰明的人
[00:37:01.000 --> 00:37:03.000]  就是看到自己是一個罪人
[00:37:03.000 --> 00:37:05.000]  靠神憐憫
[00:37:05.000 --> 00:37:09.000]  今天或許我們
[00:37:09.000 --> 00:37:11.000]  做得太久
[00:37:11.000 --> 00:37:13.000]  做得太久的機械人
[00:37:13.000 --> 00:37:17.000]  做得太久的原始人
[00:37:17.000 --> 00:37:19.000]  做得太久的陌生人
[00:37:19.000 --> 00:37:21.000]  我們不肯去看回我們自己
[00:37:21.000 --> 00:37:25.000]  回到上帝面前
[00:37:25.000 --> 00:37:27.000]  神啊
[00:37:27.000 --> 00:37:29.000]  求祢憐恕我
[00:37:29.000 --> 00:37:31.000]  赦免我
[00:37:31.000 --> 00:37:33.000]  當大衛看到他自己的廬山面目
[00:37:33.000 --> 00:37:37.000]  在CP51篇回到上帝的時候
[00:37:39.000 --> 00:37:41.000]  求祢憐恕我
[00:37:41.000 --> 00:37:43.000]  赦免我的過犯
[00:37:43.000 --> 00:37:47.000]  給我一個重新正直的靈
[00:37:47.000 --> 00:37:49.000]  走這條人生的道路
[00:37:49.000 --> 00:37:53.000]  在今天這個世界裏面
[00:37:53.000 --> 00:37:55.000]  我們要小心
[00:37:55.000 --> 00:37:57.000]  罪就伏在我們面前
[00:37:57.000 --> 00:37:59.000]  分分鐘吞噬我們
[00:37:59.000 --> 00:38:03.000]  無論是男或是女
[00:38:03.000 --> 00:38:05.000]  無論是老或是幼
[00:38:07.000 --> 00:38:09.000]  是殘食著我們的靈魂
[00:38:09.000 --> 00:38:13.000]  我們求神真的憐恕我們
[00:38:13.000 --> 00:38:15.000]  幫助我們
[00:38:15.000 --> 00:38:19.000]  最後我覺得
[00:38:19.000 --> 00:38:21.000]  我們明天就是父親節
[00:38:21.000 --> 00:38:27.000]  一方面我們要懂得體諒我們的父親
[00:38:27.000 --> 00:38:29.000]  另一方面我們做父親
[00:38:29.000 --> 00:38:31.000]  真的戰戰兢兢
[00:38:31.000 --> 00:38:33.000]  求神去憐恕
[00:38:33.000 --> 00:38:35.000]  幫助我們
[00:38:35.000 --> 00:38:37.000]  教養我們的子女
[00:38:37.000 --> 00:38:39.000]  教子女
[00:38:39.000 --> 00:38:41.000]  只有一個字
[00:38:41.000 --> 00:38:43.000]  就是福
[00:38:43.000 --> 00:38:45.000]  福在耶穌面前
[00:38:45.000 --> 00:38:47.000]  求祢憐恕
[00:38:47.000 --> 00:38:49.000]  求祢幫助
[00:38:49.000 --> 00:38:51.000]  求主幫助我們
[00:38:51.000 --> 00:38:53.000]  請祢同心低頭

