
[00:00:00.000 --> 00:00:02.680]  各位北愛爾蘭的弟兄姊妹你們好
[00:20:47.160 --> 00:20:49.760]  在很多年前就接近聖誕節
[00:20:49.760 --> 00:20:53.680]  就Starbucks被人傳
[00:20:53.680 --> 00:20:56.920]  就說原來他們那個標誌
[00:20:56.920 --> 00:21:00.160]  是有那個撒旦的符號在當中的
[00:21:00.160 --> 00:21:03.080]  是很恐怖的
[00:21:03.080 --> 00:21:05.240]  叫我們千萬不要光顧Starbucks
[00:21:05.240 --> 00:21:08.080]  我收到這些信息 我沒有傳出去
[00:21:08.080 --> 00:21:10.560]  我就跟那些人說 很簡單
[00:21:10.560 --> 00:21:14.040]  你現在去Starbucks那裡買杯咖啡喝
[00:21:14.040 --> 00:21:18.200]  看看那個標誌是不是真的這樣
[00:21:18.200 --> 00:21:20.200]  原來他們是改圖的
[00:21:20.200 --> 00:21:24.000]  所以你留意到 我們要很小心
[00:21:24.000 --> 00:21:26.680]  無論在Facebook 在網絡上
[00:21:26.680 --> 00:21:30.280]  很多時候都會有一些假的信息
[00:21:30.280 --> 00:21:32.800]  我們要有智慧去分辨
[00:21:32.800 --> 00:21:35.040]  以及不要隨便地傳出去
[00:21:35.040 --> 00:21:36.800]  就算我們傳一些信息的時候
[00:21:36.800 --> 00:21:39.760]  我們都要小心我們的言辭
[00:21:39.760 --> 00:21:41.720]  免得我們無意之中
[00:21:41.720 --> 00:21:43.720]  他們本來是出於好意的
[00:21:43.720 --> 00:21:47.320]  但是它成為了魔鬼的詭計
[00:21:47.320 --> 00:21:50.800]  教會也是 教會最大的傷害
[00:21:50.800 --> 00:21:54.960]  就是會有之間傳出一些不實的言論
[00:21:54.960 --> 00:21:58.400]  說只是一小部分是正確的
[00:21:58.400 --> 00:22:01.760]  但是也有一部分它沒有說的時候
[00:22:01.760 --> 00:22:06.080]  就帶來了很多的誤會
[00:22:06.080 --> 00:22:08.960]  正如沒有時間跟大家分享
[00:22:08.960 --> 00:22:11.320]  我很喜歡研究大衛的生平
[00:22:11.320 --> 00:22:13.200]  大衛其實也很奸詐的
[00:22:13.200 --> 00:22:15.200]  大衛走去騙了那個祭司
[00:22:15.200 --> 00:22:17.200]  問那個祭司拿陳設餅
[00:22:17.200 --> 00:22:20.440]  又拿了那個武器
[00:22:20.440 --> 00:22:24.800]  但是當時有一個以東人多益
[00:22:24.800 --> 00:22:29.320]  後來他看在眼內 就報告給數羅聽
[00:22:29.320 --> 00:22:31.320]  他只是講了一部分的事實
[00:22:31.320 --> 00:22:35.720]  他就說那個祭司去給大衛吃東西
[00:22:35.720 --> 00:22:38.040]  那個祭司給武器給大衛
[00:22:38.040 --> 00:22:42.280]  但是他沒有講到祭司是被大衛騙的
[00:22:42.280 --> 00:22:45.720]  於是數羅王很憤怒
[00:22:45.720 --> 00:22:49.320]  將整個祭司城裏面的人全部殺了
[00:22:49.320 --> 00:22:51.320]  幾百人殺了
[00:22:51.320 --> 00:22:54.320]  原來大衛也知道會有這些事情發生
[00:22:54.320 --> 00:22:56.000]  大衛為了自己的好處
[00:22:56.000 --> 00:23:00.400]  竟然讓祭司受害
[00:23:00.400 --> 00:23:03.280]  但是多益是一個很恐怖的人
[00:23:03.280 --> 00:23:06.120]  他講的是部分的事實
[00:23:06.120 --> 00:23:09.120]  但是他沒有講全部
[00:23:09.120 --> 00:23:12.840]  都是另類的虛假的言辭
[00:23:12.840 --> 00:23:14.840]  所以今天我們要很小心
[00:23:14.840 --> 00:23:19.680]  教會團友會友之間的關係很容易受破壞
[00:23:19.680 --> 00:23:21.120]  就是因為我們的洩透
[00:23:21.120 --> 00:23:22.760]  因為我們的言語
[00:23:22.760 --> 00:23:25.440]  所以我們要很小心去分辨
[00:23:25.440 --> 00:23:28.200]  和阻止我們自己的洩透
[00:23:28.200 --> 00:23:30.640]  不去傳一些謠言
[00:23:30.640 --> 00:23:33.120]  尼西米今次的回應
[00:23:33.120 --> 00:23:35.120]  就直斥其非
[00:23:35.120 --> 00:23:37.600]  第六章的第八節
[00:23:37.600 --> 00:23:43.400]  「你所說的這些一概沒有
[00:23:43.400 --> 00:23:46.760]  是你心裏捏造的」
[00:23:46.760 --> 00:23:49.920]  尼西米直斥其非
[00:23:49.920 --> 00:23:51.920]  你們造謠生事
[00:23:51.920 --> 00:23:53.920]  你們捏造事實
[00:23:53.920 --> 00:23:57.600]  他更加洞察到他們的目的
[00:23:57.600 --> 00:24:01.080]  就是想去心裏面懼怕
[00:24:01.080 --> 00:24:04.320]  於是值得我們學習一件事
[00:24:04.320 --> 00:24:07.960]  尼西米不單單指出他們的錯
[00:24:07.960 --> 00:24:09.400]  他更加將他自己
[00:24:09.400 --> 00:24:11.040]  都會有恐懼的
[00:24:11.040 --> 00:24:12.240]  他都會有害怕的
[00:24:12.240 --> 00:24:14.040]  因為這些謠言出了去
[00:24:14.040 --> 00:24:16.040]  一定是對他有影響
[00:24:16.040 --> 00:24:18.040]  我們要學習
[00:24:18.040 --> 00:24:20.040]  去向神來有呼求
[00:24:20.040 --> 00:24:22.960]  大家一起來看第六章的第九節
[00:24:22.960 --> 00:24:25.320]  「他們都要使我們懼怕」
[00:24:25.320 --> 00:24:28.720]  意思是他們的手必軟弱
[00:24:28.720 --> 00:24:30.720]  以致工作不能成就
[00:24:30.720 --> 00:24:34.960]  「神啊,求祢堅固我的手」
[00:24:34.960 --> 00:24:39.520]  他就將那份軟弱、不壓力
[00:24:39.520 --> 00:24:42.520]  用簡潔而有力的言辭
[00:24:42.520 --> 00:24:44.920]  向神來傾訴
[00:24:44.920 --> 00:24:46.920]  求神堅固他的手
[00:24:46.920 --> 00:24:51.520]  這一個面對壓力困難的時候
[00:24:51.520 --> 00:24:53.920]  仰望神、向神呼求
[00:24:53.920 --> 00:24:56.640]  是很值得我們學習的
[00:24:56.640 --> 00:24:59.120]  我們都要這樣來做
[00:24:59.120 --> 00:25:04.120]  另外,他們又再用甚麼詭計呢?
[00:25:04.120 --> 00:25:09.120]  就是假意的來關心尼西米
[00:25:09.120 --> 00:25:14.120]  尼西米記第六章的第十到第十節
[00:25:14.120 --> 00:25:18.120]  你留意到,敵人假意的結盟
[00:25:18.120 --> 00:25:20.120]  散播謠言
[00:25:20.120 --> 00:25:22.120]  都未能夠奏效的時候
[00:25:22.120 --> 00:25:27.120]  於是他們用另外一種更惡毒的方法
[00:25:27.120 --> 00:25:30.120]  竟然賄賂祭司和先知
[00:25:30.120 --> 00:25:34.120]  引尼西米來犯錯
[00:25:34.120 --> 00:25:36.120]  很可悲
[00:25:36.120 --> 00:25:39.120]  你見到不同的歷史裏面
[00:25:39.120 --> 00:25:44.120]  很多宗教領袖都和權貴勾結
[00:25:44.120 --> 00:25:46.120]  違反真理
[00:25:46.120 --> 00:25:49.120]  不單單尼西米的時代
[00:25:49.120 --> 00:25:51.120]  在耶穌的年代
[00:25:51.120 --> 00:25:55.120]  這班祭司、這班文士
[00:25:55.120 --> 00:25:59.120]  這些宗教領袖竟然勾結外國勢力
[00:25:59.120 --> 00:26:02.120]  和羅馬政府聯合
[00:26:02.120 --> 00:26:04.120]  要對付耶穌
[00:26:04.120 --> 00:26:07.120]  在初期的教會
[00:26:07.120 --> 00:26:09.120]  司徒時代的教會
[00:26:09.120 --> 00:26:11.120]  試題犯被殺
[00:26:11.120 --> 00:26:15.120]  這班宗教領袖竟然出錢叫人做假見證
[00:26:15.120 --> 00:26:17.120]  陷害試題犯
[00:26:17.120 --> 00:26:19.120]  很卑鄙的
[00:26:19.120 --> 00:26:21.120]  但很不幸
[00:26:21.120 --> 00:26:24.120]  今天在現今的社會裏面
[00:26:24.120 --> 00:26:27.120]  你仍然見到這些可悲的現象
[00:26:27.120 --> 00:26:30.120]  一些宗教領袖
[00:26:30.120 --> 00:26:32.120]  教會被迫害的時候
[00:26:32.120 --> 00:26:34.120]  他們默然不語
[00:26:34.120 --> 00:26:38.120]  甚至很可能助紂為虐
[00:26:38.120 --> 00:26:40.120]  這就是最大的悲哀
[00:26:40.120 --> 00:26:42.120]  在第十二節裏面
[00:26:42.120 --> 00:26:44.120]  我們見到尼西米
[00:26:44.120 --> 00:26:47.120]  或者被擔任的先知或祭司
[00:26:47.120 --> 00:26:49.120]  是神的僕人
[00:26:49.120 --> 00:26:51.120]  是馬雅來約見
[00:26:51.120 --> 00:26:56.120]  大家看看帕彭尼西米第六章第十節裏面
[00:26:56.120 --> 00:26:58.120]  就離大去見到
[00:26:58.120 --> 00:27:01.120]  他們邀請尼西米來見面
[00:27:01.120 --> 00:27:06.120]  但尼西米和前面敵人邀請他
[00:27:06.120 --> 00:27:08.120]  是有不同的反應
[00:27:08.120 --> 00:27:11.120]  因為他相信這是神的僕人
[00:27:11.120 --> 00:27:13.120]  他便會應約
[00:27:13.120 --> 00:27:15.120]  但那些明知是敵人
[00:27:15.120 --> 00:27:17.120]  他便會拒絕
[00:27:17.120 --> 00:27:22.120]  於是他就去到達他的家
[00:27:22.120 --> 00:27:24.120]  但竟然這個時候
[00:27:24.120 --> 00:27:26.120]  達他叫他來
[00:27:26.120 --> 00:27:28.120]  但他卻不開門給他
[00:27:28.120 --> 00:27:30.120]  就告訴他隔著門
[00:27:30.120 --> 00:27:33.120]  敵人已經埋胸
[00:27:33.120 --> 00:27:35.120]  在夜間的時候要殺你
[00:27:35.120 --> 00:27:37.120]  你快點走
[00:27:37.120 --> 00:27:39.120]  我收到內部消息
[00:27:39.120 --> 00:27:41.120]  他們要謀害你
[00:27:41.120 --> 00:27:43.120]  你快點走去聖殿裏面
[00:27:43.120 --> 00:27:45.120]  去逃命吧
[00:27:45.120 --> 00:27:47.120]  還要鎖上電門
[00:27:47.120 --> 00:27:51.120]  是不是好像很好人
[00:27:51.120 --> 00:27:53.120]  通知尼西米
[00:27:53.120 --> 00:27:55.120]  你有危機
[00:27:55.120 --> 00:27:56.120]  你快點走
[00:27:56.120 --> 00:27:58.120]  還有甚麼地方最安全呢?
[00:27:58.120 --> 00:28:00.120]  去聖殿裏面
[00:28:00.120 --> 00:28:02.120]  就是最安全的
[00:28:02.120 --> 00:28:04.120]  表面是不是好像很好
[00:28:04.120 --> 00:28:08.120]  但你看不看到當中的詭計是甚麼呢?
[00:28:08.120 --> 00:28:12.120]  原來如果尼西米進了聖殿的時候
[00:28:12.120 --> 00:28:15.120]  就會有問題
[00:28:15.120 --> 00:28:18.120]  今天你留意到
[00:28:18.120 --> 00:28:21.120]  今天有時候有些人
[00:28:21.120 --> 00:28:23.120]  他們說犯法
[00:28:23.120 --> 00:28:25.120]  然後判他有罪
[00:28:25.120 --> 00:28:27.120]  但這些法例
[00:28:27.120 --> 00:28:30.120]  原來可能是成為掌權者
[00:28:30.120 --> 00:28:35.120]  去對付異己的其中一種手段
[00:28:35.120 --> 00:28:37.120]  這個時候
[00:28:37.120 --> 00:28:38.120]  我們看看
[00:28:38.120 --> 00:28:40.120]  尼西米洞察到
[00:28:40.120 --> 00:28:45.120]  這個預言絕對不是神的計劃和心意
[00:28:45.120 --> 00:28:48.120]  我們看看尼西米第6章第12節
[00:28:48.120 --> 00:28:50.120]  下一章裏面就打出來了
[00:28:50.120 --> 00:28:54.120]  我看明神沒有差言他
[00:28:54.120 --> 00:28:58.120]  是他自己說攻擊我
[00:28:58.120 --> 00:29:03.120]  是多比亞和參巴拉賄賣了他
[00:29:03.120 --> 00:29:07.120]  為甚麼尼西米有這個想法呢?
[00:29:07.120 --> 00:29:10.120]  他會不會是想多了呢?
[00:29:10.120 --> 00:29:12.120]  他這個想法
[00:29:12.120 --> 00:29:18.120]  反映其實是對神的尊重最重要
[00:29:18.120 --> 00:29:23.120]  他是對神的律法有很清楚的認識
[00:29:23.120 --> 00:29:24.120]  大家停一停
[00:29:24.120 --> 00:29:25.120]  想一想
[00:29:25.120 --> 00:29:29.120]  為甚麼這個祭司
[00:29:29.120 --> 00:29:31.120]  神的僕人
[00:29:31.120 --> 00:29:32.120]  叫尼西米逃命
[00:29:32.120 --> 00:29:33.120]  逃去聖殿
[00:29:33.120 --> 00:29:37.120]  就有問題呢?
[00:29:37.120 --> 00:29:38.120]  不可能
[00:29:38.120 --> 00:29:40.120]  我們就是對聖經不熟悉
[00:29:40.120 --> 00:29:42.120]  因為律法規定
[00:29:42.120 --> 00:29:44.120]  誤殺的人
[00:29:44.120 --> 00:29:45.120]  可以走到一個地方
[00:29:45.120 --> 00:29:46.120]  叫逃城
[00:29:46.120 --> 00:29:47.120]  逃走的逃
[00:29:47.120 --> 00:29:48.120]  逃城
[00:29:48.120 --> 00:29:50.120]  在《生命記》第19章第4節
[00:29:50.120 --> 00:29:52.120]  他躲在這個城裏
[00:29:52.120 --> 00:29:53.120]  如果是誤殺別人
[00:29:53.120 --> 00:29:55.120]  不是刻意謀殺
[00:29:55.120 --> 00:29:58.120]  他就會在這個城裏受到保護
[00:29:58.120 --> 00:30:01.120]  當年周潤發拍了一套電影
[00:30:01.120 --> 00:30:04.120]  叫做《和平飯店》
[00:30:04.120 --> 00:30:08.120]  其實是取材自聖經逃城的觀念
[00:30:08.120 --> 00:30:11.120]  或者他走到壇那裏祭壇
[00:30:11.120 --> 00:30:13.120]  那個四角
[00:30:13.120 --> 00:30:15.120]  捉住那個壇角
[00:30:15.120 --> 00:30:17.120]  就得到保護
[00:30:17.120 --> 00:30:18.120]  大家回去看
[00:30:18.120 --> 00:30:22.120]  《出埃及記》21章13到第14節
[00:30:22.120 --> 00:30:24.120]  就有這個教導
[00:30:24.120 --> 00:30:26.120]  但是不要忘記
[00:30:26.120 --> 00:30:29.120]  這個祭壇不是在聖殿裏面
[00:30:29.120 --> 00:30:32.120]  是在聖殿的外面
[00:30:32.120 --> 00:30:34.120]  百姓是可以隨便進去
[00:30:34.120 --> 00:30:39.120]  但是聖殿的內部只有祭司才可以進去
[00:30:39.120 --> 00:30:43.120]  如果不是祭司的時候就不能夠進去
[00:30:43.120 --> 00:30:45.120]  進去的時候就要被處死
[00:30:45.120 --> 00:30:50.120]  大家看看《帕哈邦文素記》第18章第7節裏
[00:30:50.120 --> 00:30:52.120]  就很清楚講到
[00:30:52.120 --> 00:30:55.120]  原來普通的百姓
[00:30:55.120 --> 00:30:58.120]  是絕對不能夠進去聖殿裏面的
[00:30:58.120 --> 00:31:00.120]  尼西米很清楚知道
[00:31:00.120 --> 00:31:02.120]  如果你叫我進去聖殿
[00:31:02.120 --> 00:31:04.120]  還要鎖上殿門的時候
[00:31:04.120 --> 00:31:07.120]  其實我豈不是會觸犯了神的律法嗎?
[00:31:07.120 --> 00:31:10.120]  我豈不是會被懲治嗎?
[00:31:10.120 --> 00:31:12.120]  所以尼西米即時的回應
[00:31:12.120 --> 00:31:14.120]  第6章第11節
[00:31:14.120 --> 00:31:16.120]  大家看《帕哈邦文素記》
[00:31:16.120 --> 00:31:19.120]  「像我這樣的人豈要逃跑呢?」
[00:31:19.120 --> 00:31:24.120]  「像我這樣的人豈能進入殿裏保存生命呢?」
[00:31:24.120 --> 00:31:27.120]  「我不進去」
[00:31:27.120 --> 00:31:30.120]  尼西米是朝廷的高官
[00:31:30.120 --> 00:31:33.120]  比平民的地位是高一些的
[00:31:33.120 --> 00:31:38.120]  但是他仍然清楚知道他是神的僕人
[00:31:38.120 --> 00:31:40.120]  他的生命是在神的手中
[00:31:40.120 --> 00:31:45.120]  他豈能夠因為懼怕敵人而來逃命呢?
[00:31:45.120 --> 00:31:47.120]  他更加清楚知道
[00:31:47.120 --> 00:31:51.120]  他雖然他的地位是比百姓高一些
[00:31:51.120 --> 00:31:53.120]  他是高官來的
[00:31:53.120 --> 00:31:55.120]  但一樣要遵守神的律法
[00:31:55.120 --> 00:31:59.120]  他不能夠超越神的律法
[00:31:59.120 --> 00:32:04.120]  不可以說我這一條律法不能加諸於我身上
[00:32:04.120 --> 00:32:06.120]  我貪污也沒有事
[00:32:06.120 --> 00:32:07.120]  不可以查我
[00:32:07.120 --> 00:32:09.120]  是不可以有這些信息的
[00:32:09.120 --> 00:32:11.120]  所以你留意到
[00:32:11.120 --> 00:32:14.120]  尼西米很清楚神的律法
[00:32:14.120 --> 00:32:16.120]  更加知道生命由神掌管
[00:32:16.120 --> 00:32:20.120]  他將自己的生命置諸於道外
[00:32:20.120 --> 00:32:22.120]  特別留意這一句
[00:32:22.120 --> 00:32:30.120]  「讓我這樣的人豈能進入聖殿保存生命?」
[00:32:30.120 --> 00:32:34.120]  他清楚知道自己不是神職人員
[00:32:34.120 --> 00:32:36.120]  雖然他的社會地位高
[00:32:36.120 --> 00:32:41.120]  在職位上他仍然沒有權柄進入聖殿當中
[00:32:41.120 --> 00:32:44.120]  如果他真的進入聖殿的時候
[00:32:44.120 --> 00:32:46.120]  他就是不尊重神
[00:32:46.120 --> 00:32:48.120]  褻瀆了神
[00:32:48.120 --> 00:32:51.120]  因為他對神的律法熟悉
[00:32:51.120 --> 00:32:53.120]  所以他更加知識到
[00:32:53.120 --> 00:32:58.120]  是馬雅是假借神的名義來欺騙他
[00:32:58.120 --> 00:33:01.120]  如果尼西米真的進入聖殿
[00:33:01.120 --> 00:33:02.120]  鎖上殿門
[00:33:02.120 --> 00:33:04.120]  他就犯了律法
[00:33:04.120 --> 00:33:07.120]  即使他能夠脫罪
[00:33:07.120 --> 00:33:13.120]  但這個污名都一直存留在他生命當中
[00:33:13.120 --> 00:33:19.120]  成為他惡意毀謗他的一個藉口
[00:33:19.120 --> 00:33:22.120]  所以第六章第十三節
[00:33:22.120 --> 00:33:23.120]  大家一看
[00:33:23.120 --> 00:33:27.120]  「賄賣他的緣故是要叫我懼怕
[00:33:27.120 --> 00:33:29.120]  依從他犯罪
[00:33:29.120 --> 00:33:33.120]  他們很全然惡言毀破我」
[00:33:33.120 --> 00:33:37.120]  如果就算他沒有被定死罪
[00:33:37.120 --> 00:33:44.120]  但都可以被人不斷地說他的壞話
[00:33:44.120 --> 00:33:47.120]  尼西米不中他們的詭計
[00:33:47.120 --> 00:33:52.120]  所以他仍然用這個方式去回應
[00:33:52.120 --> 00:33:54.120]  什麼方式?
[00:33:54.120 --> 00:33:55.120]  祈禱
[00:33:55.120 --> 00:33:56.120]  禱告
[00:33:56.120 --> 00:33:58.120]  第六章第十四節
[00:33:58.120 --> 00:34:01.120]  「我的神多比亞參巴拉
[00:34:01.120 --> 00:34:05.120]  裡先知那亞底和其餘的先知
[00:34:05.120 --> 00:34:07.120]  要叫我懼怕
[00:34:07.120 --> 00:34:12.120]  求祢紀念他們所行的這些事」
[00:34:12.120 --> 00:34:13.120]  很可悲
[00:34:13.120 --> 00:34:18.120]  這班神職人員竟然收受賄賂
[00:34:18.120 --> 00:34:21.120]  去破壞神的工作
[00:34:21.120 --> 00:34:24.120]  尼西米將他這種憤慨
[00:34:24.120 --> 00:34:28.120]  將他這種壓力向神宣告
[00:34:28.120 --> 00:34:30.120]  求神來審判
[00:34:30.120 --> 00:34:34.120]  所以我們看到原來敵對勢力是非常大
[00:34:34.120 --> 00:34:38.120]  除了多了裡先知那亞底
[00:34:38.120 --> 00:34:40.120]  之前沒有出現過
[00:34:40.120 --> 00:34:45.120]  敵人勢力越來越龐大
[00:34:45.120 --> 00:34:47.120]  越來越多了
[00:34:47.120 --> 00:34:51.120]  猶大內部的屬靈領袖
[00:34:51.120 --> 00:34:53.120]  都加入了敵對勢力
[00:34:53.120 --> 00:34:55.120]  不僅如此
[00:34:55.120 --> 00:34:58.120]  他們更加運用了不少的人
[00:34:58.120 --> 00:35:00.120]  跟他們結盟
[00:35:00.120 --> 00:35:04.120]  尼西米第六章十七、十八兩節
[00:35:04.120 --> 00:35:05.120]  我們不讀這些名字了
[00:35:05.120 --> 00:35:07.120]  大家看PowerPoint就會看到
[00:35:07.120 --> 00:35:11.120]  而且這些人又會做說客
[00:35:11.120 --> 00:35:13.120]  第十九節
[00:35:13.120 --> 00:35:18.120]  「他們常在我面前說多比亞的善行
[00:35:18.120 --> 00:35:21.120]  也將我的話傳於他
[00:35:21.120 --> 00:35:23.120]  多比亞又常寄信來
[00:35:23.120 --> 00:35:24.120]  要叫我去拍」
[00:35:24.120 --> 00:35:25.120]  看到嗎?
[00:35:25.120 --> 00:35:27.120]  這班人是常
[00:35:27.120 --> 00:35:30.120]  是經常來遊說尼西米
[00:35:30.120 --> 00:35:32.120]  說他的敵人其實是很好的
[00:35:32.120 --> 00:35:34.120]  說他很多好東西
[00:35:34.120 --> 00:35:36.120]  然後又來做什麼呢?
[00:35:36.120 --> 00:35:38.120]  用信來威嚇他
[00:35:38.120 --> 00:35:41.120]  可以說是威逼離遊
[00:35:41.120 --> 00:35:44.120]  這些情況
[00:35:44.120 --> 00:35:46.120]  有時候我們在社會看到
[00:35:46.120 --> 00:35:49.120]  敵對勢力越來越龐大
[00:35:49.120 --> 00:35:51.120]  有人做白臉
[00:35:51.120 --> 00:35:53.120]  好像鼓勵你
[00:35:53.120 --> 00:35:55.120]  有人做黑臉
[00:35:55.120 --> 00:35:57.120]  你留意到的時候
[00:35:57.120 --> 00:35:59.120]  往往撒旦就會
[00:35:59.120 --> 00:36:01.120]  有時候做光明的天使
[00:36:01.120 --> 00:36:06.120]  有時候就會露出他真靈的面孔
[00:36:06.120 --> 00:36:09.120]  面對這個沉重的壓力
[00:36:09.120 --> 00:36:11.120]  我們又再一次看到
[00:36:11.120 --> 00:36:13.120]  尼西米怎樣去面對
[00:36:13.120 --> 00:36:15.120]  第十四節
[00:36:15.120 --> 00:36:17.120]  「求祢紀念他們所行的這些事」
[00:36:17.120 --> 00:36:20.120]  大家有沒有留意到短短的這張聖經裏面
[00:36:20.120 --> 00:36:22.120]  尼西米幾次的禱告
[00:36:22.120 --> 00:36:24.120]  當每逢有困難、有挑戰的時候
[00:36:24.120 --> 00:36:26.120]  他就向神禱告
[00:36:26.120 --> 00:36:29.120]  他很有智慧分析到
[00:36:29.120 --> 00:36:32.120]  哪些的言辭是真
[00:36:32.120 --> 00:36:34.120]  哪些是詭計
[00:36:34.120 --> 00:36:36.120]  哪些想陷害他
[00:36:36.120 --> 00:36:38.120]  哪些是真的出於好意
[00:36:38.120 --> 00:36:40.120]  哪些表面是好意
[00:36:40.120 --> 00:36:42.120]  但其實是出於惡意
[00:36:42.120 --> 00:36:44.120]  最後我們看到
[00:36:44.120 --> 00:36:46.120]  小公告成
[00:36:46.120 --> 00:36:47.120]  不是大公告成
[00:36:47.120 --> 00:36:50.120]  尼西米因為專心倚靠神
[00:36:50.120 --> 00:36:52.120]  敬畏神
[00:36:52.120 --> 00:36:54.120]  於是他更有智慧
[00:36:54.120 --> 00:36:56.120]  懂得分辨真理
[00:36:56.120 --> 00:36:57.120]  怎樣去回應
[00:36:57.120 --> 00:36:58.120]  第十五節
[00:36:58.120 --> 00:37:00.120]  「以六月二十五日
[00:37:00.120 --> 00:37:02.120]  城牆修完了
[00:37:02.120 --> 00:37:04.120]  共修了五十二天」
[00:37:04.120 --> 00:37:05.120]  是不是很寶貴?
[00:37:05.120 --> 00:37:10.120]  五十二天就可以將破爛的城牆修好了
[00:37:10.120 --> 00:37:11.120]  是很寶貴的
[00:37:11.120 --> 00:37:14.120]  因為特別南面和西面的城牆
[00:37:14.120 --> 00:37:15.120]  只要修補
[00:37:15.120 --> 00:37:19.120]  再加上尼西米英明的領導
[00:37:19.120 --> 00:37:21.120]  毀身在這個時宮裏面
[00:37:21.120 --> 00:37:24.120]  在內部撥亂歸正
[00:37:24.120 --> 00:37:28.120]  只問同心合意的尼達去面對敵人
[00:37:28.120 --> 00:37:30.120]  雖然有外來攻擊
[00:37:30.120 --> 00:37:34.120]  但更激發他們專心的尼達去服侍
[00:37:34.120 --> 00:37:38.120]  結果就能夠在很短的時間裏面修好城牆
[00:37:38.120 --> 00:37:42.120]  不斷想破壞敵人的反應是怎樣?
[00:37:42.120 --> 00:37:44.120]  最後我們看這節結束
[00:37:44.120 --> 00:37:45.120]  第十六節
[00:37:45.120 --> 00:37:48.120]  「我們一切囚敵四圍的外邦人
[00:37:48.120 --> 00:37:51.120]  聽見了便懼怕
[00:37:51.120 --> 00:37:53.120]  愁眉不展
[00:37:53.120 --> 00:37:58.120]  因為見這工作完成是出乎我們的神」
[00:37:58.120 --> 00:38:00.120]  他們默默的見證
[00:38:00.120 --> 00:38:05.120]  不單單令尼西米尼達去成功
[00:38:05.120 --> 00:38:08.120]  當然這是尼西米的功勞
[00:38:08.120 --> 00:38:10.120]  但我們也看到這是神的作為
[00:38:10.120 --> 00:38:14.120]  因為他們的同工合力
[00:38:14.120 --> 00:38:16.120]  工程完成了
[00:38:16.120 --> 00:38:20.120]  不單洗到神的名得做榮耀
[00:38:20.120 --> 00:38:25.120]  更加令到敵人受著痛苦
[00:38:25.120 --> 00:38:27.120]  所以求神幫助我們
[00:38:27.120 --> 00:38:30.120]  今天我們在工作環境
[00:38:30.120 --> 00:38:34.120]  隨時有不少的人挑戰我們
[00:38:34.120 --> 00:38:36.120]  假意的對我們好
[00:38:36.120 --> 00:38:39.120]  但原來擺一個陷阱讓我們踩下去
[00:38:39.120 --> 00:38:41.120]  求神幫助我們
[00:38:41.120 --> 00:38:44.120]  幫助我們有智慧去分辨
[00:38:44.120 --> 00:38:48.120]  幫助我們有困難的時候仰望神
[00:38:48.120 --> 00:38:50.120]  懂得如何去抗拒
[00:38:50.120 --> 00:38:53.120]  於是我們能夠用我們的生命
[00:38:53.120 --> 00:38:56.120]  去見證到神的榮耀
[00:38:56.120 --> 00:38:58.120]  亦令到想害我們的人
[00:38:58.120 --> 00:39:02.120]  無言以對甚至懼怕
[00:39:02.120 --> 00:39:05.120]  希望這篇訊息成為大家的幫助
