
[00:00:00.000 --> 00:00:05.000]  讓我們在港道聽道以詩 我們同心的禱告
[00:20:11.000 --> 00:20:14.000]  而信教耶穌基督是說
[00:20:14.000 --> 00:20:17.000]  我們認識那位真實者
[00:20:17.000 --> 00:20:20.000]  我們在那位真實者的裡面
[00:20:20.000 --> 00:20:23.000]  以致我們的生命會被他改變
[00:20:23.000 --> 00:20:26.000]  我們最後一個豐盛的生命裡
[00:20:26.000 --> 00:20:29.000]  我們為了這個
[00:20:29.000 --> 00:20:32.000]  耶穌基督已經進入了這個世界
[00:20:32.000 --> 00:20:35.000]  破壞了惡者的工作
[00:20:35.000 --> 00:20:38.000]  為未來帶來了一個得盛
[00:20:38.000 --> 00:20:41.000]  一定會得盛的盼望
[00:20:41.000 --> 00:20:44.000]  如果你有這些複雜
[00:20:44.000 --> 00:20:47.000]  我們試試簡單去再為十八節
[00:20:47.000 --> 00:20:50.000]  把惡者兩個勢力對立
[00:20:50.000 --> 00:20:53.000]  而信徒能夠蒙主保守
[00:20:53.000 --> 00:20:56.000]  又進入很豐盛的永生的確懼
[00:20:56.000 --> 00:20:59.000]  我們知道信徒有主保守可以勝過罪
[00:20:59.000 --> 00:21:02.000]  我們知道屬神的兒女不會同世俗為伍
[00:21:02.000 --> 00:21:05.000]  我們知道在耶穌基督裡
[00:21:05.000 --> 00:21:08.000]  我們得著救贖的盼望
[00:21:08.000 --> 00:21:11.000]  最後在結論的時候
[00:21:11.000 --> 00:21:14.000]  傳統的書信會做一些問候
[00:21:14.000 --> 00:21:17.000]  但是一漢沒有這樣做
[00:21:17.000 --> 00:21:20.000]  反而好像一個熟齡的長輩
[00:21:20.000 --> 00:21:23.000]  用很親切的語調再次突顯他最緊張的是什麼呢
[00:21:23.000 --> 00:21:26.000]  孩子們你們要遠避偶像
[00:21:26.000 --> 00:21:29.000]  當然我們明白在聖經裡
[00:21:29.000 --> 00:21:32.000]  任何同神曾敬敵對神
[00:21:32.000 --> 00:21:35.000]  取代神的東西都是偶像
[00:21:35.000 --> 00:21:38.000]  我相信在一漢一書的處境
[00:21:38.000 --> 00:21:41.000]  特別是針對當時一班假冒為善的宗教
[00:21:41.000 --> 00:21:44.000]  一些假教師
[00:21:44.000 --> 00:21:47.000]  對耶穌的教導有錯誤的引導
[00:21:47.000 --> 00:21:50.000]  以致他們真的要很小心地去遠避
[00:21:50.000 --> 00:21:53.000]  我們試著整合一下
[00:21:53.000 --> 00:21:56.000]  今天我們學過的這段經文
[00:21:56.000 --> 00:21:59.000]  當我們進入了永生的
[00:21:59.000 --> 00:22:02.000]  這個豐盛的救恩裡面的時候
[00:22:02.000 --> 00:22:05.000]  在教義上面
[00:22:05.000 --> 00:22:08.000]  我們是信奉耶穌基督的啟示
[00:22:08.000 --> 00:22:11.000]  以致我們的生命和神連結
[00:22:11.000 --> 00:22:14.000]  我們被上帝逃走
[00:22:14.000 --> 00:22:17.000]  我們自然會流露出一種神的生命的特質
[00:22:17.000 --> 00:22:20.000]  在教義上面我們是準確
[00:22:20.000 --> 00:22:23.000]  我們是和耶穌基督的生命去結連
[00:22:23.000 --> 00:22:26.000]  在生命見證上面
[00:22:26.000 --> 00:22:29.000]  在道德上面我們會遠離罪
[00:22:29.000 --> 00:22:32.000]  我們會想做一些合神心意聖潔的事
[00:22:32.000 --> 00:22:35.000]  在人際關係上面
[00:22:35.000 --> 00:22:38.000]  我們願意學校彼此相愛的功課
[00:22:38.000 --> 00:22:41.000]  而這個教導
[00:22:41.000 --> 00:22:44.000]  正正和世俗的價值觀
[00:22:44.000 --> 00:22:47.000]  和我們自我中心的私慾在抗衡
[00:22:47.000 --> 00:22:50.000]  屬神的屬魔鬼的在對立
[00:22:50.000 --> 00:22:53.000]  所以作者提出
[00:22:53.000 --> 00:22:56.000]  要小心不要被世界價值觀牽動
[00:22:56.000 --> 00:22:59.000]  要遠避偶像
[00:22:59.000 --> 00:23:02.000]  不過真正的信徒你可以放心
[00:23:02.000 --> 00:23:05.000]  神已經在保守我們
[00:23:05.000 --> 00:23:08.000]  我們一定會有終極的德性
[00:23:08.000 --> 00:23:11.000]  這些課題我們可能耳熟能詳
[00:23:11.000 --> 00:23:14.000]  覺得不是很新鮮
[00:23:14.000 --> 00:23:17.000]  不過大家留意一下
[00:23:17.000 --> 00:23:20.000]  今天這段經文有多少次
[00:23:20.000 --> 00:23:23.000]  有多少次知道出現過
[00:23:23.000 --> 00:23:26.000]  很多次
[00:23:26.000 --> 00:23:29.000]  頭腦上有很多東西我們已知
[00:23:29.000 --> 00:23:32.000]  我們在生命上很好的實踐
[00:23:32.000 --> 00:23:35.000]  很好的操練
[00:23:35.000 --> 00:23:38.000]  才真正知道進入了屬靈的福分
[00:23:38.000 --> 00:23:41.000]  就算我們成為基督徒
[00:23:41.000 --> 00:23:44.000]  我們真的有永生的把握
[00:23:44.000 --> 00:23:47.000]  仍然需要經過年月
[00:23:47.000 --> 00:23:50.000]  被上帝模造去更新改變
[00:23:50.000 --> 00:23:53.000]  才能更加進深進入永生的豐盛
[00:23:53.000 --> 00:23:56.000]  在我們成長的歷程裡
[00:23:56.000 --> 00:23:59.000]  有很多的淡止
[00:23:59.000 --> 00:24:02.000]  可能我們過往自己做了一些不對的事
[00:24:02.000 --> 00:24:05.000]  也受到很多其他人的傷害
[00:24:05.000 --> 00:24:08.000]  信了之後可以馬上脫胎換骨
[00:24:08.000 --> 00:24:11.000]  我們都知道
[00:24:11.000 --> 00:24:14.000]  我們需要神的憐憫去塗造我們的生命
[00:24:14.000 --> 00:24:17.000]  需要被拆毀
[00:24:17.000 --> 00:24:20.000]  去放下一些我們以往世俗的價值觀
[00:24:20.000 --> 00:24:23.000]  我們需要被拆毀
[00:24:23.000 --> 00:24:26.000]  去放下一些我們以為很好
[00:24:26.000 --> 00:24:29.000]  但想要你放下的東西
[00:24:29.000 --> 00:24:32.000]  我們需要被建立
[00:24:32.000 --> 00:24:35.000]  拿起一些上帝要我們拿起的合神心意的事
[00:24:35.000 --> 00:24:38.000]  這個過程你說容易嗎?
[00:24:38.000 --> 00:24:41.000]  一定不容易
[00:24:41.000 --> 00:24:44.000]  所以我們盼望教會能夠成為一個
[00:24:44.000 --> 00:24:47.000]  弟兄姊妹可以安心地被培育
[00:24:47.000 --> 00:24:50.000]  去操練和世界價值觀不一樣的群體
[00:24:50.000 --> 00:24:53.000]  讓我們的真實聖經教導成為我們的基石
[00:24:53.000 --> 00:24:56.000]  我們盼望有弟兄姊妹
[00:24:56.000 --> 00:24:59.000]  他們有美好的生命見證
[00:24:59.000 --> 00:25:02.000]  成為我們的鼓勵
[00:25:02.000 --> 00:25:05.000]  我們知道自己的限制
[00:25:05.000 --> 00:25:08.000]  我們軟弱跌倒的時候
[00:25:08.000 --> 00:25:11.000]  我們有弟兄姊妹用愛心說誠實話
[00:25:11.000 --> 00:25:14.000]  為我們代討受忘
[00:25:14.000 --> 00:25:17.000]  我們見證著一個有神的恩典
[00:25:17.000 --> 00:25:20.000]  愛恤一個這樣的環境
[00:25:20.000 --> 00:25:23.000]  讓我們安心去操練上帝的教導
[00:25:23.000 --> 00:25:26.000]  出去世界已經很難
[00:25:26.000 --> 00:25:29.000]  回來教會和外面的世界一樣
[00:25:29.000 --> 00:25:32.000]  我們的模樣不夠
[00:25:32.000 --> 00:25:35.000]  弟兄姊妹無論你有沒有正式的侍奉崗位
[00:25:35.000 --> 00:25:38.000]  這裡每一個肢體都成為神的家
[00:25:38.000 --> 00:25:41.000]  建立著我們這裡的屬靈文化
[00:25:41.000 --> 00:25:44.000]  也都成存著我們一些屬靈資產
[00:25:44.000 --> 00:25:47.000]  神家的家教
[00:25:47.000 --> 00:25:50.000]  是由弟兄姊妹每一個一同去建立
[00:25:50.000 --> 00:25:53.000]  一同去成存
[00:25:53.000 --> 00:25:56.000]  上星期
[00:25:56.000 --> 00:25:59.000]  在我的團契查完經之後
[00:25:59.000 --> 00:26:02.000]  我們很開心 行話家常
[00:26:02.000 --> 00:26:05.000]  中年人士當然說腰痛 肚子痛
[00:26:05.000 --> 00:26:08.000]  媽媽又怎樣 爸爸又怎樣 女兒又怎樣
[00:26:08.000 --> 00:26:11.000]  真慘 上上高台下下有小孩
[00:26:11.000 --> 00:26:14.000]  舉辦了一個歌唱比賽節目
[00:26:14.000 --> 00:26:17.000]  大家就更加興奮
[00:26:17.000 --> 00:26:20.000]  喜歡誰誰贏
[00:26:20.000 --> 00:26:23.000]  那一刻我很興奮的時候
[00:26:23.000 --> 00:26:26.000]  有個弟兄插嘴說我們來中年好福音
[00:26:26.000 --> 00:26:29.000]  我會心微笑
[00:26:29.000 --> 00:26:32.000]  我們需要在一些看似最
[00:26:32.000 --> 00:26:35.000]  平凡的行話家常
[00:26:35.000 --> 00:26:38.000]  底下都會說
[00:26:38.000 --> 00:26:41.000]  我跟媽媽 爸爸 兒女
[00:26:41.000 --> 00:26:44.000]  但仍然見證到有神在這裡
[00:26:44.000 --> 00:26:47.000]  要有些屬靈的火花合著
[00:26:47.000 --> 00:26:50.000]  讓我們被鼓勵一下
[00:26:50.000 --> 00:26:53.000]  我也在想是不是可以呢
[00:26:53.000 --> 00:26:56.000]  可以的
[00:26:56.000 --> 00:26:59.000]  我們有沒有在屋伏家裡
[00:26:59.000 --> 00:27:02.000]  給一些屬靈小火花合著呢
[00:27:05.000 --> 00:27:08.000]  我們生命在栽種什麼
[00:27:08.000 --> 00:27:11.000]  我們裡面有很多
[00:27:11.000 --> 00:27:14.000]  大大小小的關注
[00:27:14.000 --> 00:27:17.000]  正面給我們很多生命的動力
[00:27:17.000 --> 00:27:20.000]  負面給我們很多生命的壓力
[00:27:20.000 --> 00:27:23.000]  當我們盤點
[00:27:23.000 --> 00:27:26.000]  我們生命這些關注的時候
[00:27:26.000 --> 00:27:29.000]  就反映著我們生命的狀態
[00:27:29.000 --> 00:27:32.000]  一個清單在這裡
[00:27:32.000 --> 00:27:35.000]  耶穌基督幫我們包底
[00:27:35.000 --> 00:27:38.000]  我們有永生的確據
[00:27:38.000 --> 00:27:41.000]  但我們怎樣為這個豐盛的生命
[00:27:41.000 --> 00:27:44.000]  去下定義
[00:27:44.000 --> 00:27:47.000]  吃就吃了 有沒有浪費了呢
[00:27:47.000 --> 00:27:50.000]  不要浪費
[00:27:50.000 --> 00:27:53.000]  我們一起努力 我也是努力
[00:27:53.000 --> 00:27:56.000]  我們同心的禱告
[00:27:56.000 --> 00:27:59.000]  差的恩主
[00:27:59.000 --> 00:28:02.000]  感謝主賜下
[00:28:02.000 --> 00:28:05.000]  寶貴的救贖恩情
[00:28:05.000 --> 00:28:08.000]  讓我們能夠進入你的恩殿裡面
[00:28:08.000 --> 00:28:11.000]  大求主幫助我們
[00:28:11.000 --> 00:28:14.000]  我們不是單單順了
[00:28:14.000 --> 00:28:17.000]  我們就像下班一樣
[00:28:17.000 --> 00:28:20.000]  我們繼續去追求成長
[00:28:20.000 --> 00:28:23.000]  去更加多經歷尚存你豐盛的恩殿
[00:28:23.000 --> 00:28:26.000]  主在這裡 我在這裡向屋伏家去求
[00:28:26.000 --> 00:28:29.000]  希望我們能夠有
[00:28:29.000 --> 00:28:32.000]  看重上帝你的話語
[00:28:32.000 --> 00:28:35.000]  有順正的教導
[00:28:35.000 --> 00:28:38.000]  去成為我們信仰的穩確的根基
[00:28:38.000 --> 00:28:41.000]  我們的基石
[00:28:41.000 --> 00:28:44.000]  我們有弟兄姊妹願意去追求成長
[00:28:44.000 --> 00:28:47.000]  希望我們有好的生命見證
[00:28:47.000 --> 00:28:50.000]  在信仰群體裡面我們一起去學習
[00:28:50.000 --> 00:28:53.000]  你要我們學的聖潔的生命
[00:28:53.000 --> 00:28:56.000]  我們去訪候你的教導
[00:28:56.000 --> 00:28:59.000]  更加求我們在這裡
[00:28:59.000 --> 00:29:02.000]  我們願意去互相的鼓勵
[00:29:02.000 --> 00:29:05.000]  我們在上帝的恩殿裡面
[00:29:05.000 --> 00:29:08.000]  建立一個彼此相愛的群體
[00:29:08.000 --> 00:29:11.000]  讓我們在外面的世界
[00:29:11.000 --> 00:29:14.000]  我們艱難 我們回來教會的時候
[00:29:14.000 --> 00:29:17.000]  我們知道我們可以放心在這裡去栽培
[00:29:17.000 --> 00:29:20.000]  去學習一個合神心意的群體
[00:29:20.000 --> 00:29:23.000]  讓我們知道我們有很多的限制
[00:29:23.000 --> 00:29:26.000]  求求你祝福 求求你帶領
[00:29:26.000 --> 00:29:29.000]  聽我們的禱告 奉教我的救主
[00:29:29.000 --> 00:29:32.000]  耶穌基督 保佑你的性命去求
