
[00:00:00.000 --> 00:00:02.820]  我哋人生都總係會做一啲計劃
[00:14:17.440 --> 00:14:19.480]  唔係話我想咁就咁喎
[00:14:19.480 --> 00:14:20.480]  第二點
[00:14:20.480 --> 00:14:22.360]  原來呢人係要用信心呢
[00:14:22.360 --> 00:14:25.080]  將我哋自己所計劃嘅人生
[00:14:25.080 --> 00:14:27.040]  我哋交託俾上帝
[00:14:27.040 --> 00:14:28.800]  我哋做計劃啦咁
[00:14:28.800 --> 00:14:30.120]  做完之後咁點呀
[00:14:30.120 --> 00:14:31.920]  我哋用信心將我哋所計劃嘅
[00:14:31.920 --> 00:14:33.760]  嚟到交託俾上帝
[00:14:33.760 --> 00:14:35.880]  頭先我哋讀嘅嗰段嘅經文
[00:14:35.880 --> 00:14:38.040]  我刻意嘅嚟到話俾大家聽
[00:14:38.040 --> 00:14:40.320]  人心籌算自己嘅道路
[00:14:40.320 --> 00:14:42.280]  我哋計劃我哋嘅人生呀
[00:14:42.280 --> 00:14:44.160]  冇錯嘅啱嘅
[00:14:44.160 --> 00:14:45.640]  但我哋要記得係咩呢
[00:14:45.640 --> 00:14:49.520]  耶和華建立佢嘅腳步
[00:14:49.520 --> 00:14:51.640]  指引嘅意思好似係帶領住
[00:14:51.640 --> 00:14:52.880]  建立係咩
[00:14:52.880 --> 00:14:55.120]  預備同埋建立
[00:14:55.120 --> 00:14:57.720]  即係話人盡咗責任
[00:14:57.720 --> 00:14:59.200]  計劃嘅時候
[00:14:59.200 --> 00:15:04.160]  神係成就計劃嘅決定者
[00:15:04.160 --> 00:15:07.280]  人盡咗佢嘅本份之後
[00:15:07.280 --> 00:15:09.840]  其餘嘅工作就係上帝做㗎啦
[00:15:09.840 --> 00:15:11.680]  無論我哋嘅計劃係成功
[00:15:11.680 --> 00:15:12.520]  抑或失敗
[00:15:12.520 --> 00:15:14.920]  我話都係神嘅掌管底下
[00:15:14.920 --> 00:15:17.120]  佢要成全嘅佢就成全
[00:15:17.120 --> 00:15:19.480]  佢要呢個計劃有轉變嘅時候
[00:15:19.480 --> 00:15:20.680]  就有轉變
[00:15:20.680 --> 00:15:23.240]  係上帝佢自己話事
[00:15:23.240 --> 00:15:25.880]  面對人生人所要做嘅
[00:15:25.880 --> 00:15:27.040]  既然我哋做咗計劃
[00:15:27.040 --> 00:15:28.840]  我就用信心將我所計劃嘅
[00:15:28.840 --> 00:15:30.440]  嚟到交畀上帝
[00:15:30.440 --> 00:15:33.280]  我哋全住信心交畀上帝
[00:15:33.280 --> 00:15:34.480]  我哋就知道點呢
[00:15:34.480 --> 00:15:37.760]  原來我哋人生冇意外嘅
[00:15:37.760 --> 00:15:38.800]  冇意外嘅
[00:15:38.800 --> 00:15:41.880]  阿穎楓唔係意外地讀咗呢個數學
[00:15:41.880 --> 00:15:45.840]  佢唔係意外地做咗呢個嘅IT人
[00:15:45.840 --> 00:15:47.360]  即係資訊科技嘅
[00:15:47.360 --> 00:15:50.040]  佢唔係意外地入咗教會做幹事
[00:15:50.040 --> 00:15:53.160]  佢唔係意外地做咗傳道人
[00:15:53.160 --> 00:15:54.480]  我哋做晒呢啲計劃
[00:15:54.480 --> 00:15:55.560]  咁跟住點呀
[00:15:55.560 --> 00:15:58.040]  上帝佢要調教咪調教
[00:15:58.040 --> 00:16:01.080]  上帝佢要加快腳步咪加快腳步
[00:16:01.080 --> 00:16:01.960]  上帝有時我哋話
[00:16:01.960 --> 00:16:03.160]  我要做晒人生計劃
[00:16:03.160 --> 00:16:04.480]  我想七十歲退休
[00:16:04.480 --> 00:16:05.560]  我想得七十歲
[00:16:05.560 --> 00:16:08.600]  唔好九十歲先返天賦道
[00:16:08.600 --> 00:16:09.560]  因為點呀
[00:16:09.560 --> 00:16:10.680]  我驚我身體唔好
[00:16:10.680 --> 00:16:12.360]  驚行唔行得唔走得好慘
[00:16:12.360 --> 00:16:13.120]  我做晒計劃
[00:16:13.120 --> 00:16:15.000]  不過上帝計劃唔係咁
[00:16:15.000 --> 00:16:17.520]  上帝有時真係要早啲接我哋走
[00:16:17.520 --> 00:16:20.840]  上帝有時又要遲啲接我哋走
[00:16:20.840 --> 00:16:21.960]  我話點呀
[00:16:21.960 --> 00:16:25.840]  咁就係將我哋嗰啲計劃咗嘅交畀上帝
[00:16:25.840 --> 00:16:28.120]  喺上帝嘅裏面佢冇意外
[00:16:28.120 --> 00:16:30.120]  或者我哋叫到都冇好彩
[00:16:30.120 --> 00:16:31.160]  好彩咁啫
[00:16:31.160 --> 00:16:33.560]  喺我哋嘅角度就有好彩
[00:16:33.560 --> 00:16:35.800]  上帝計劃冇
[00:16:35.800 --> 00:16:38.840]  現任嘅中文大學院長沈祖如醫生
[00:16:38.840 --> 00:16:41.080]  佢曾經喺接受訪問嘅時候講
[00:16:41.080 --> 00:16:45.040]  人嘅計劃、命運同埋人生
[00:16:45.040 --> 00:16:48.040]  其實彼此之間係冇關係
[00:16:48.040 --> 00:16:50.000]  佢係出乎意料之外
[00:16:50.000 --> 00:16:51.360]  即係點呢
[00:16:51.360 --> 00:16:55.520]  人計劃咗嘅唔代表佢嘅命運嘅結局就係咁
[00:16:55.520 --> 00:16:58.800]  人計劃咗嘅時候唔代表佢嘅人生係咁
[00:16:58.800 --> 00:17:01.040]  佢話好多時候我哋計劃咗嘅
[00:17:01.040 --> 00:17:03.280]  以為我哋一生一定會咁樣行㗎喇
[00:17:03.280 --> 00:17:04.720]  順風順水㗎喇
[00:17:04.720 --> 00:17:09.520]  升學就業 結婚生仔咁
[00:17:09.520 --> 00:17:13.640]  到最後 我哋嘅命運係可以喺我哋計劃之外
[00:17:13.640 --> 00:17:16.880]  不過佢話係我哋計劃之外啫
[00:17:16.880 --> 00:17:20.240]  但係上帝計劃之內
[00:17:20.240 --> 00:17:23.360]  原來喺上帝裏面佢乜嘢都知
[00:17:23.360 --> 00:17:25.080]  係佢掌管住
[00:17:25.080 --> 00:17:27.520]  只不過我哋做人我哋睇唔透啫
[00:17:27.520 --> 00:17:31.760]  我哋點能夠似上帝一樣睇得透啫
[00:17:31.760 --> 00:17:35.880]  十六章第三節
[00:17:35.880 --> 00:17:38.200]  你所做嘅要交託耶和華
[00:17:38.200 --> 00:17:41.440]  你所謀的就必成立
[00:17:41.440 --> 00:17:43.760]  我哋所做嘅交託俾上帝
[00:17:43.760 --> 00:17:46.080]  我哋所諗嘅就會成就
[00:17:46.080 --> 00:17:47.040]  嘩係咪咁呀
[00:17:47.040 --> 00:17:48.600]  我計劃咗上帝就成就
[00:17:48.600 --> 00:17:51.480]  當年經文有上下文嘅
[00:17:51.480 --> 00:17:54.680]  係講緊如果我哋立志行善嘅時候
[00:17:54.680 --> 00:17:57.040]  上帝就成就
[00:17:57.040 --> 00:17:59.400]  都同大家分享我嘅人生計劃
[00:17:59.400 --> 00:18:01.320]  我細個嘅時候
[00:18:01.320 --> 00:18:02.520]  我諗好多人都係咁呀
[00:18:02.520 --> 00:18:05.280]  老師總會叫我哋寫我的志願
[00:18:05.280 --> 00:18:07.320]  女仔嘅我的志願做咩呀
[00:18:07.320 --> 00:18:08.560]  老師咯
[00:18:08.560 --> 00:18:10.400]  護士咯
[00:18:10.400 --> 00:18:11.640]  我都係咁寫
[00:18:11.640 --> 00:18:13.800]  睇到大啲啲嘅時候
[00:18:13.800 --> 00:18:15.520]  就睇咗一套嘅戲
[00:18:15.520 --> 00:18:16.920]  叫做「不斗星」
[00:18:16.920 --> 00:18:19.320]  同我差唔多年紀嗰啲可能你都有睇過啦
[00:18:19.320 --> 00:18:22.000]  大概就係講社工嘅
[00:18:22.000 --> 00:18:24.240]  咁所以呢我都要立志做社工
[00:18:24.240 --> 00:18:27.080]  因為我身邊都好多嗰啲呢即係矮仔呀
[00:18:27.080 --> 00:18:28.520]  因為我住村大㗎嘛
[00:18:28.520 --> 00:18:29.680]  講粗口呀
[00:18:29.680 --> 00:18:31.480]  就係右手好閒唔做嘢呀咁
[00:18:31.480 --> 00:18:32.800]  但係呢其實佢哋心地好好
[00:18:32.800 --> 00:18:34.320]  所以我立志呢我要做社工
[00:18:34.320 --> 00:18:37.400]  我要幫佢哋成長
[00:18:37.400 --> 00:18:39.200]  結果呢當我讀中學嘅時候
[00:18:39.200 --> 00:18:41.080]  我中學嘅時候成績都唔錯嘅
[00:18:41.080 --> 00:18:42.800]  但我冇辦法升讀中六
[00:18:42.800 --> 00:18:44.480]  自修一年之後
[00:18:44.480 --> 00:18:45.960]  都仍然好想
[00:18:45.960 --> 00:18:47.720]  但係都入唔到
[00:18:47.720 --> 00:18:49.520]  呢件事呢已經對我打擊好大
[00:18:49.520 --> 00:18:50.520]  我唔知道
[00:18:50.520 --> 00:18:52.480]  所以呢我曾經同年青人分享
[00:18:52.480 --> 00:18:54.160]  我以後經常發夢我係點呢
[00:18:54.160 --> 00:18:55.880]  我係著住中學嘅校服
[00:18:55.880 --> 00:18:58.040]  返返去讀中六同埋中七
[00:18:58.040 --> 00:18:59.800]  同啲頂尖妹一齊讀
[00:18:59.800 --> 00:19:00.800]  即係我大過佢
[00:19:00.800 --> 00:19:04.040]  可能我同阿Wing一齊讀緊中六㗎喎
[00:19:04.040 --> 00:19:05.480]  見返自己嘅老師
[00:19:05.480 --> 00:19:06.520]  咁樣嘅人生裏面呢
[00:19:06.520 --> 00:19:07.480]  我一件事就放唔低
[00:19:07.480 --> 00:19:09.880]  我冇得讀中六中七
[00:19:09.880 --> 00:19:12.400]  但原來上第幾位好得意喎
[00:19:12.400 --> 00:19:14.240]  就係因為自修咗年
[00:19:14.240 --> 00:19:15.080]  當時十八歲
[00:19:15.080 --> 00:19:18.320]  舊歲申請入城市理工大學讀社工
[00:19:18.320 --> 00:19:19.480]  我諗都冇諗過
[00:19:19.480 --> 00:19:20.440]  當時我又的確呢
[00:19:20.440 --> 00:19:24.040]  我即係投考埋呢個嘅師範啦
[00:19:24.040 --> 00:19:26.480]  當時叫文藝教育學院做老師
[00:19:26.480 --> 00:19:28.120]  但最後係社工修咗我
[00:19:28.120 --> 00:19:30.040]  吓 又好得意喎
[00:19:30.040 --> 00:19:31.000]  轉個彎原來呢
[00:19:31.000 --> 00:19:34.400]  又讀返社工可以做社工喎
[00:19:34.400 --> 00:19:37.360]  但係到一路實習嘅期間
[00:19:37.360 --> 00:19:39.720]  我喺青少年中心同埋兒童院
[00:19:39.720 --> 00:19:41.240]  當時有聖基道兒童院
[00:19:41.240 --> 00:19:44.120]  喺大埔舊路嗰度實習
[00:19:44.120 --> 00:19:45.360]  我發現原來呢
[00:19:45.360 --> 00:19:47.720]  佢哋家庭嘅問題太複雜
[00:19:47.720 --> 00:19:49.600]  佢哋成長嘅問題太複雜
[00:19:49.600 --> 00:19:52.000]  原來唔係淨係我做一個嘅社工
[00:19:52.000 --> 00:19:54.120]  我可以點樣幫助佢哋
[00:19:54.120 --> 00:19:55.360]  點樣改變自我形象
[00:19:55.360 --> 00:19:56.960]  點樣改變佢哋嘅生活習慣
[00:19:56.960 --> 00:19:58.640]  點樣改變佢哋嘅品格
[00:19:58.640 --> 00:20:00.840]  點樣改變佢哋同父母嘅關係
[00:20:00.840 --> 00:20:02.760]  因為父母多數都遺棄佢哋
[00:20:02.760 --> 00:20:03.840]  我冇辦法
[00:20:03.840 --> 00:20:06.240]  我發現我父道嘅技巧好有限
[00:20:06.240 --> 00:20:08.600]  我冇辦法醫治佢哋裏面嘅傷痛
[00:20:08.600 --> 00:20:10.920]  冇辦法俾到佢哋任何希望
[00:20:10.920 --> 00:20:12.440]  所以我心靈裏面覺得
[00:20:12.440 --> 00:20:13.880]  我真係知道
[00:20:13.880 --> 00:20:16.400]  只有主耶穌先至可以幫助佢哋
[00:20:16.400 --> 00:20:18.640]  所以社工都仍然好重要
[00:20:18.640 --> 00:20:21.320]  因為我幫佢行一步
[00:20:21.320 --> 00:20:22.800]  我又打算兩年之後
[00:20:22.800 --> 00:20:24.720]  我出嚟做社工兩年啦咁
[00:20:24.720 --> 00:20:26.440]  先後先至讀神學
[00:20:26.440 --> 00:20:26.880]  點解呢
[00:20:26.880 --> 00:20:28.360]  我都想有啲工作經驗
[00:20:28.360 --> 00:20:29.200]  仲好細咋嘛
[00:20:29.200 --> 00:20:31.440]  當時廿一歲畢業咁快做傳達
[00:20:31.440 --> 00:20:32.760]  咁快到好唔好咁
[00:20:32.760 --> 00:20:34.400]  同埋我都想讓下屋企
[00:20:34.400 --> 00:20:35.600]  因為喺屋企入面
[00:20:35.600 --> 00:20:37.120]  等於姐妹知道我九兄弟姐妹
[00:20:37.120 --> 00:20:38.320]  讀書最多就係我啦
[00:20:38.320 --> 00:20:41.040]  阿爸阿媽對我都好大期望
[00:20:41.040 --> 00:20:42.720]  流住眼淚勸我
[00:20:42.720 --> 00:20:43.920]  首先讀社工都唔想㗎啦
[00:20:43.920 --> 00:20:46.680]  因為當時社工比老師人工低
[00:20:46.680 --> 00:20:49.040]  佢總係話點解你唔做老師咁
[00:20:49.040 --> 00:20:49.880]  佢覺得我好叻
[00:20:49.880 --> 00:20:52.120]  其實我做唔到㗎啦
[00:20:52.120 --> 00:20:53.280]  做轉到人
[00:20:53.280 --> 00:20:54.560]  阿爸我同大家講過啦
[00:20:54.560 --> 00:20:56.640]  阿爸話你唔優自己會餓死
[00:20:56.640 --> 00:20:59.240]  但屋企人就唔會有好日子過
[00:20:59.240 --> 00:21:00.400]  窮傳到嘛 當時
[00:21:00.400 --> 00:21:01.560]  依家傳到好啲㗎啦
[00:21:01.560 --> 00:21:04.440]  香港嘅待遇
[00:21:04.440 --> 00:21:06.000]  不過佢好得意回頭望
[00:21:06.000 --> 00:21:07.160]  結果我畢業之後
[00:21:07.160 --> 00:21:10.160]  結果我係點解我會係
[00:21:10.160 --> 00:21:12.960]  我唔係畢業兩年之後我做傳達
[00:21:12.960 --> 00:21:15.080]  我一畢業我就去咗讀神學
[00:21:15.080 --> 00:21:17.280]  個原因係屋企發生事
[00:21:17.280 --> 00:21:18.560]  好多年㗎啦屋企發生事
[00:21:18.560 --> 00:21:21.080]  嗰一年發生咩事呢
[00:21:21.080 --> 00:21:24.800]  我屋企人做犯法嘅事
[00:21:24.800 --> 00:21:28.120]  幾個兄弟為咗爭地盤
[00:21:28.120 --> 00:21:31.280]  其中一個哥要同人打交爭地盤
[00:21:31.280 --> 00:21:32.720]  連我爸當時七十幾歲
[00:21:32.720 --> 00:21:35.080]  佢都要攞住把刀收喺背脊
[00:21:35.080 --> 00:21:37.920]  預備同人片過
[00:21:37.920 --> 00:21:38.680]  真係咁㗎
[00:21:38.680 --> 00:21:40.360]  咁我就跟住一步一步咁
[00:21:40.360 --> 00:21:41.640]  好驚嘅當時
[00:21:41.640 --> 00:21:43.480]  喺條村度
[00:21:43.480 --> 00:21:46.280]  但我睇到呢原來人心係點嘅呢
[00:21:46.280 --> 00:21:47.760]  人心呢當呢
[00:21:47.760 --> 00:21:50.400]  罪喺人嘅生命裏面控制住嘅時候
[00:21:50.400 --> 00:21:53.640]  親情都唔顧
[00:21:53.640 --> 00:21:54.920]  性命都唔顧
[00:21:54.920 --> 00:21:56.440]  可以係咁
[00:21:56.440 --> 00:21:58.720]  所以上帝嗰種嘅呼召就係
[00:21:58.720 --> 00:22:01.880]  係咪要再推遲呢
[00:22:01.880 --> 00:22:04.600]  你明知人會喺嗰種嘅罪裏面
[00:22:04.600 --> 00:22:08.080]  係咁受束縛咁好自由
[00:22:08.080 --> 00:22:11.720]  而耶穌基督係幫助我哋返返去睇返個人生嘅正確嘅價值
[00:22:11.720 --> 00:22:13.040]  估乜嘢係最重要
[00:22:13.040 --> 00:22:14.680]  你肯唔肯答上
[00:22:14.680 --> 00:22:16.000]  當時我喺個營會度
[00:22:16.000 --> 00:22:17.480]  我係同全團人傾偈嘅時間
[00:22:17.480 --> 00:22:17.920]  我回應
[00:22:17.920 --> 00:22:19.560]  我話好
[00:22:19.560 --> 00:22:21.080]  唔係兩年之後
[00:22:21.080 --> 00:22:21.960]  如果可以
[00:22:21.960 --> 00:22:23.320]  哂學院修開佢話
[00:22:23.320 --> 00:22:24.080]  我就早啲入
[00:22:24.080 --> 00:22:25.560]  叫講我早啲入
[00:22:25.560 --> 00:22:27.280]  不過上帝嘅計劃又好得意
[00:22:27.280 --> 00:22:30.520]  人哋覺得你係讀社工有冇嘥咗呀啲人話
[00:22:30.520 --> 00:22:31.320]  冇嘥
[00:22:31.320 --> 00:22:33.200]  因為幫助咗我成長
[00:22:33.200 --> 00:22:34.600]  幫助呢我嚟到名堂
[00:22:34.600 --> 00:22:37.080]  最初期我做青少年工作
[00:22:37.080 --> 00:22:39.080]  明白青少年
[00:22:39.080 --> 00:22:42.960]  到教會2007年成立呢個社會服務中心
[00:22:42.960 --> 00:22:46.800]  原來當時嘅學歷仲可以畀我再申請註冊返
[00:22:46.800 --> 00:22:49.400]  所以我而家嘅卡片我有註冊社工
[00:22:49.400 --> 00:22:51.360]  佢認可嘅仲
[00:22:51.360 --> 00:22:53.320]  當我認有呢個身份嘅時候
[00:22:53.320 --> 00:22:54.680]  原來喺一間嘅中心
[00:22:54.680 --> 00:22:57.280]  或者我哋同坊間嗰啲嘅社會服務中心
[00:22:57.280 --> 00:22:58.320]  配搭嘅時候
[00:22:58.320 --> 00:23:00.280]  係容易好多㗎喎
[00:23:00.280 --> 00:23:03.440]  同埋嗰訓練冇離開過我
[00:23:03.440 --> 00:23:04.680]  上帝嘅計劃係呀
[00:23:04.680 --> 00:23:06.880]  好特別
[00:23:06.880 --> 00:23:09.360]  有一首嘅詩歌係咁樣講
[00:23:09.360 --> 00:23:10.680]  叫做他不誤事
[00:23:10.680 --> 00:23:12.480]  好多節嘅
[00:23:12.480 --> 00:23:14.360]  上帝唔會誤事嘅
[00:23:14.360 --> 00:23:15.960]  因為佢係上帝
[00:23:15.960 --> 00:23:17.840]  上帝唔會誤事嘅
[00:23:17.840 --> 00:23:19.680]  即係搞錯咗呀上帝係咪
[00:23:19.680 --> 00:23:21.360]  上帝唔會搞錯嘅
[00:23:21.360 --> 00:23:23.120]  佢唔會破壞啲事嘅
[00:23:23.120 --> 00:23:25.040]  因為佢樂意私刃
[00:23:25.040 --> 00:23:27.520]  上帝佢唔會誤事因為佢應許過
[00:23:27.520 --> 00:23:29.840]  所以我哋有上帝仲怕啲咩呢
[00:23:29.840 --> 00:23:33.320]  有啲乜嘢高山我哋唔能夠嚟到鋤開嘅呢
[00:23:33.320 --> 00:23:36.520]  有啲咩深水我哋唔能夠跨過嘅呢
[00:23:36.520 --> 00:23:39.440]  我哋嘅神係專門處置人
[00:23:39.440 --> 00:23:41.920]  所以為唔能夠做嘅事情
[00:23:41.920 --> 00:23:43.120]  第三節
[00:23:43.120 --> 00:23:45.560]  係佢使鐵浮水而起
[00:23:45.560 --> 00:23:48.160]  係佢使海分成乾地
[00:23:48.160 --> 00:23:50.520]  係佢使入半空停止
[00:23:50.520 --> 00:23:52.520]  我哋嘅神冇難事
[00:23:52.520 --> 00:23:55.360]  係佢使軟沙作海界限
[00:23:55.360 --> 00:23:57.360]  波浪雖然狂
[00:23:57.360 --> 00:23:59.480]  即係好瘋狂
[00:23:59.480 --> 00:24:00.560]  但唔能夠在前
[00:24:00.560 --> 00:24:01.360]  佢係我哋嘅神
[00:24:01.360 --> 00:24:02.760]  我哋仲有啲乜嘢驚呢
[00:24:02.760 --> 00:24:04.080]  我哋仲有啲乜嘢呢
[00:24:04.080 --> 00:24:08.240]  佢係咪唔能夠為我哋做功呢
[00:24:08.240 --> 00:24:09.640]  頂尖我哋嘅一生
[00:24:09.640 --> 00:24:13.280]  其實都掌握喺神嘅手中
[00:24:13.280 --> 00:24:15.760]  喺佢裏面冇意外
[00:24:15.760 --> 00:24:17.800]  喺佢裏面
[00:24:17.800 --> 00:24:20.280]  冇破壞我哋嘅計劃
[00:24:20.280 --> 00:24:22.960]  係我哋覺得計劃錯咗
[00:24:22.960 --> 00:24:27.160]  或者我哋覺得計劃轉變咗
[00:24:27.160 --> 00:24:29.360]  係因為我哋人太有限
[00:24:29.360 --> 00:24:31.200]  我哋睇唔透
[00:24:31.200 --> 00:24:34.440]  要我哋放心將自己做嘅計劃
[00:24:34.440 --> 00:24:36.760]  交託俾神
[00:24:36.760 --> 00:24:40.720]  讓佢調整成全
[00:24:40.720 --> 00:24:41.320]  最後
[00:24:41.320 --> 00:24:44.000]  今日嘅講題係如意算盤
[00:24:44.000 --> 00:24:48.280]  相信大家都明白呢個成語嘅意思
[00:24:48.280 --> 00:24:50.360]  如意算盤
[00:24:50.360 --> 00:24:53.400]  係有典故嘅
[00:24:53.400 --> 00:24:58.720]  人係為著覺得係自己最有利益嘅事
[00:24:58.720 --> 00:25:00.560]  做打算
[00:25:00.560 --> 00:25:02.000]  所計劃嘅都係為自己
[00:25:02.000 --> 00:25:02.880]  所以我哋成日話
[00:25:02.880 --> 00:25:06.600]  你嗰盤如意算盤打得有幾響
[00:25:06.600 --> 00:25:08.520]  我哋計劃好覺得最好啦
[00:25:08.520 --> 00:25:11.800]  就係咁
[00:25:11.800 --> 00:25:14.560]  唔知你係咪覺得你自己嘅人生
[00:25:14.560 --> 00:25:16.040]  已經有一盤好好嘅計劃
[00:25:16.040 --> 00:25:17.560]  你覺得打得好響
[00:25:17.560 --> 00:25:19.080]  升學就業結婚生仔
[00:25:19.080 --> 00:25:20.040]  投資置業
[00:25:20.040 --> 00:25:21.120]  退休移民
[00:25:21.120 --> 00:25:22.800]  甚至係管理我哋嘅健康
[00:25:22.800 --> 00:25:23.960]  我哋都計劃得好啦
[00:25:23.960 --> 00:25:25.520]  我哋食乜嘢早餐
[00:25:25.520 --> 00:25:27.080]  乜嘢我食乜嘢我唔食
[00:25:27.080 --> 00:25:30.440]  你覺得自己做到嘅係咪
[00:25:30.440 --> 00:25:34.160]  但係我哋都係從我哋主觀嘅願望出發
[00:25:34.160 --> 00:25:36.520]  我哋凡事可能都計到好盡嘅
[00:25:36.520 --> 00:25:38.760]  一計到好盡嘅時候點呀
[00:25:38.760 --> 00:25:44.080]  當事情唔係咁樣如我哋計劃發生嘅時候
[00:25:44.080 --> 00:25:45.800]  我哋要點呢
[00:25:45.800 --> 00:25:47.800]  當事情唔係如我哋計劃發生嘅時候
[00:25:47.800 --> 00:25:49.520]  我哋就會崩潰
[00:25:49.520 --> 00:25:50.840]  我哋有姊妹做過見證
[00:25:50.840 --> 00:25:53.000]  佢係藥劑師
[00:25:53.000 --> 00:25:56.160]  佢點樣食嘢
[00:25:56.160 --> 00:25:57.880]  點樣注重健康
[00:25:57.880 --> 00:26:01.080]  但都可以有病
[00:26:01.080 --> 00:26:02.360]  我哋點樣諗下
[00:26:02.360 --> 00:26:05.200]  即係最近我哋一位姊妹嘅媽媽做手術
[00:26:05.200 --> 00:26:06.120]  好㗎啦
[00:26:06.120 --> 00:26:07.600]  出院㗎啦
[00:26:07.600 --> 00:26:10.040]  但可以係手術其中一個風險
[00:26:10.040 --> 00:26:11.240]  就係咁樣發生
[00:26:11.240 --> 00:26:14.280]  依家喺病危嘅裏面
[00:26:14.280 --> 00:26:17.560]  我哋唔知道
[00:26:17.560 --> 00:26:20.280]  正面嘅有時如果計劃如我哋所諗嘅
[00:26:20.280 --> 00:26:21.600]  我哋可能會沾沾自喜
[00:26:21.600 --> 00:26:22.560]  睇下我哋幾好
[00:26:22.560 --> 00:26:25.480]  好似孫正義咁
[00:26:25.480 --> 00:26:27.760]  但如果我哋真係信人生係上帝掌管嘅時候
[00:26:27.760 --> 00:26:29.040]  但願頂姊妹
[00:26:29.040 --> 00:26:31.560]  我哋計劃如果真係如我哋所
[00:26:31.560 --> 00:26:33.360]  即係我哋嘅人生如我哋所計劃嘅
[00:26:33.360 --> 00:26:35.080]  但願我哋點呢
[00:26:35.080 --> 00:26:38.320]  我哋係能夠做到性不嬌
[00:26:38.320 --> 00:26:40.520]  大不雷
[00:26:40.520 --> 00:26:44.040]  即係計劃如我哋所諗嘅
[00:26:44.040 --> 00:26:45.880]  唔係我哋功勞
[00:26:45.880 --> 00:26:46.920]  係邊個
[00:26:46.920 --> 00:26:50.040]  係上帝堅定我哋嘅腳步
[00:26:50.040 --> 00:26:51.360]  上帝有份嘅
[00:26:51.360 --> 00:26:52.320]  第二
[00:26:52.320 --> 00:26:54.240]  如果係失敗咗
[00:26:54.240 --> 00:26:56.520]  唔係好似我哋所諗咁點呢
[00:26:56.520 --> 00:26:58.480]  你記住上帝都負責㗎喎
[00:26:58.480 --> 00:26:59.800]  上帝有份㗎嘛
[00:26:59.800 --> 00:27:02.440]  上帝有份唔成全㗎
[00:27:02.440 --> 00:27:03.960]  咁所以無論我哋做啲乜嘢
[00:27:03.960 --> 00:27:06.280]  我哋就好上帝交畀你
[00:27:06.280 --> 00:27:07.800]  原來我健康係唔可以好
[00:27:07.800 --> 00:27:10.040]  我個病係唔可以好
[00:27:10.040 --> 00:27:12.520]  係你容許㗎
[00:27:12.520 --> 00:27:14.440]  所以上帝畀我接受
[00:27:14.440 --> 00:27:15.840]  原來我唔會好
[00:27:15.840 --> 00:27:17.000]  有好多老人家成日話
[00:27:17.000 --> 00:27:20.400]  畀我繼續行得走得十年八年
[00:27:20.400 --> 00:27:22.440]  上帝唔應承咁點呀
[00:27:22.440 --> 00:27:25.080]  上帝 好啦 你話事
[00:27:25.080 --> 00:27:26.360]  我就接受
[00:27:26.360 --> 00:27:27.200]  求主幫助我哋
[00:27:27.200 --> 00:27:28.880]  唔容易學嘅呢個功課
[00:27:28.880 --> 00:27:31.920]  人年紀越大更加唔容易學
[00:27:31.920 --> 00:27:33.000]  咁接受呀
[00:27:33.000 --> 00:27:35.240]  一切以往都掌握喺我哋手中
[00:27:35.240 --> 00:27:36.200]  但係依家話畀你聽
[00:27:36.200 --> 00:27:38.120]  係神手中喎
[00:27:38.120 --> 00:27:40.280]  我哋一齊學 好嗎
[00:27:40.280 --> 00:27:41.360]  人生嘅計劃
[00:27:41.360 --> 00:27:42.760]  我仍然要做計劃
[00:27:42.760 --> 00:27:44.680]  不過唔同我哋所諗嘅時候
[00:27:44.680 --> 00:27:46.120]  我哋就學接受
[00:27:46.120 --> 00:27:47.320]  求主幫助我哋
[00:27:47.320 --> 00:27:49.880]  係用信心信得過呢個係上帝
