
[00:00:00.000 --> 00:00:06.560]  過去二十多年,韓國教會有一個特別的營會
[00:16:10.240 --> 00:16:12.160]  仰望為我們信心
[00:16:12.160 --> 00:16:15.520]  創始成中的耶穌
[00:16:15.520 --> 00:16:16.640]  這個作者就是
[00:16:16.640 --> 00:16:18.720]  用了這個十二章第一節
[00:16:18.720 --> 00:16:19.840]  才有一個結論
[00:16:19.840 --> 00:16:20.800]  他說這個結論就是說
[00:16:20.800 --> 00:16:21.520]  喂
[00:16:21.520 --> 00:16:23.200]  當我們面對苦難的時候
[00:16:23.200 --> 00:16:24.240]  你想一想
[00:16:24.240 --> 00:16:26.800]  前面都有很多的見證人
[00:16:26.800 --> 00:16:29.440]  這班的見證人好像雲彩一樣
[00:16:29.440 --> 00:16:30.560]  包圍著我們
[00:16:30.560 --> 00:16:31.520]  這班的見證人
[00:16:31.520 --> 00:16:34.240]  他們個個都是將他們的生命
[00:16:34.240 --> 00:16:35.920]  不斷被上帝去調教
[00:16:35.920 --> 00:16:37.520]  不斷被上帝去雕琢
[00:16:37.520 --> 00:16:38.800]  不斷被上帝去琢磨
[00:16:38.800 --> 00:16:40.320]  他們有沒有做錯事
[00:16:40.320 --> 00:16:41.360]  機電有沒有做錯事
[00:16:41.360 --> 00:16:42.080]  有
[00:16:42.080 --> 00:16:43.360]  阿爸媽媽有沒有做錯事
[00:16:43.360 --> 00:16:44.240]  有
[00:16:44.240 --> 00:16:45.440]  摩世有沒有做錯事
[00:16:45.440 --> 00:16:46.320]  有
[00:16:46.320 --> 00:16:47.760]  在每個過程裏面
[00:16:47.760 --> 00:16:50.000]  上帝仍然都琢磨他們的生命
[00:16:50.000 --> 00:16:50.800]  所以他說
[00:16:50.800 --> 00:16:51.440]  喂
[00:16:51.440 --> 00:16:52.960]  當我們面對管教
[00:16:52.960 --> 00:16:54.320]  當我們面對困難
[00:16:54.320 --> 00:16:55.920]  當我們面對苦難的時候
[00:16:55.920 --> 00:16:57.040]  他說你想一想
[00:16:57.040 --> 00:16:57.440]  想一想
[00:16:57.440 --> 00:16:58.080]  識人
[00:16:58.080 --> 00:17:00.000]  很多的見證人
[00:17:00.000 --> 00:17:01.120]  圍著我們
[00:17:01.120 --> 00:17:03.440]  他說不單止這班見證人
[00:17:03.440 --> 00:17:06.000]  他接著在第二節
[00:17:06.000 --> 00:17:07.520]  他在第一節就鋪了一條路
[00:17:07.520 --> 00:17:10.960]  仰望為我們信心創始成中的耶穌
[00:17:10.960 --> 00:17:12.240]  他說看一看耶穌
[00:17:12.240 --> 00:17:13.120]  看一看耶穌
[00:17:13.120 --> 00:17:15.120]  不單止看舊約的那些偉人
[00:17:15.120 --> 00:17:16.320]  你要看一看耶穌
[00:17:16.320 --> 00:17:17.760]  耶穌看他什麼
[00:17:17.760 --> 00:17:19.200]  下面第二節他就說
[00:17:19.200 --> 00:17:20.480]  他說
[00:17:20.480 --> 00:17:24.160]  他因那擺在前面的喜樂
[00:17:24.160 --> 00:17:26.080]  就輕看羞辱
[00:17:26.080 --> 00:17:28.000]  忍受了十字架的苦難
[00:17:28.000 --> 00:17:30.400]  便坐在神寶座的右邊
[00:17:30.400 --> 00:17:33.120]  那忍受罪人這樣頂撞的
[00:17:33.120 --> 00:17:34.160]  你們要思想
[00:17:34.160 --> 00:17:35.920]  免得疲倦灰心
[00:17:35.920 --> 00:17:36.960]  這個作者就說
[00:17:36.960 --> 00:17:37.760]  你想一想耶穌
[00:17:37.760 --> 00:17:38.800]  想一想耶穌
[00:17:38.800 --> 00:17:41.360]  耶穌他自己一樣
[00:17:41.360 --> 00:17:44.000]  他看著將來的喜樂
[00:17:44.000 --> 00:17:46.320]  他將來可以在神的右邊
[00:17:46.320 --> 00:17:49.360]  他都是看著將來的情景
[00:17:49.360 --> 00:17:51.840]  然後他面對現在的十字架
[00:17:51.840 --> 00:17:53.680]  就算被羞辱
[00:17:53.680 --> 00:17:55.200]  被頂撞
[00:17:55.200 --> 00:17:56.400]  你想一想耶穌
[00:17:56.400 --> 00:17:58.320]  耶穌根本就不會頂十字架
[00:17:58.320 --> 00:17:59.840]  根本就不需要頂十字架
[00:17:59.840 --> 00:18:01.920]  耶穌本來是沒有罪的
[00:18:01.920 --> 00:18:04.960]  但是耶穌背負了我們的罪
[00:18:04.960 --> 00:18:06.560]  他釘在十字架上
[00:18:06.560 --> 00:18:08.080]  他面對羞辱
[00:18:08.080 --> 00:18:09.840]  面對頂撞
[00:18:09.840 --> 00:18:11.120]  面對下面的人跟他說
[00:18:11.120 --> 00:18:12.160]  如果你是神的兒子
[00:18:12.160 --> 00:18:12.880]  下來吧
[00:18:12.880 --> 00:18:14.640]  這些的羞辱
[00:18:14.640 --> 00:18:16.080]  但是耶穌
[00:18:16.080 --> 00:18:16.880]  他說
[00:18:16.880 --> 00:18:19.840]  因為他看著未來的喜樂
[00:18:19.840 --> 00:18:22.000]  看著將來的喜樂
[00:18:22.000 --> 00:18:25.920]  他都忍受他現在的那種被羞辱
[00:18:25.920 --> 00:18:27.360]  被頂撞
[00:18:27.360 --> 00:18:28.720]  於是這個作者就說
[00:18:28.720 --> 00:18:29.840]  想一想他
[00:18:29.840 --> 00:18:30.960]  想一想耶穌
[00:18:30.960 --> 00:18:32.160]  多想一想耶穌
[00:18:32.160 --> 00:18:37.520]  以致幫我們不會灰心和疲倦
[00:18:37.520 --> 00:18:38.560]  所以弟兄姊妹
[00:18:38.560 --> 00:18:40.000]  這個作者的心意
[00:18:40.000 --> 00:18:43.040]  就是當我們看著前輩
[00:18:43.040 --> 00:18:44.320]  看著耶穌
[00:18:44.320 --> 00:18:47.920]  他就開始帶我們去到第四節到十三節
[00:18:47.920 --> 00:18:48.560]  他就說
[00:18:48.560 --> 00:18:52.960]  如果今天我們同樣面對管教
[00:18:52.960 --> 00:18:55.200]  面對上帝給我們一些事情
[00:18:55.200 --> 00:18:56.640]  發生在我們身上
[00:18:56.640 --> 00:18:58.320]  是我們不明白的
[00:18:58.320 --> 00:19:00.320]  一些的情境
[00:19:00.320 --> 00:19:02.800]  這個作者就提醒我們三件事
[00:19:02.800 --> 00:19:03.600]  三件事
[00:19:03.600 --> 00:19:04.960]  他說第一
[00:19:04.960 --> 00:19:07.840]  如果今天我們真的有上帝的管教
[00:19:07.840 --> 00:19:09.200]  有上帝的
[00:19:09.200 --> 00:19:10.560]  甚至懲罰
[00:19:10.560 --> 00:19:13.120]  甚至上帝容讓一些的苦難
[00:19:13.120 --> 00:19:14.640]  在我們的生命上面
[00:19:14.640 --> 00:19:15.600]  他說第一
[00:19:15.600 --> 00:19:17.760]  原來管教是表明
[00:19:17.760 --> 00:19:20.480]  我們是有兒子的身份
[00:19:20.480 --> 00:19:22.880]  原來神管教我們
[00:19:22.880 --> 00:19:25.440]  是表明了我們是屬於
[00:19:25.440 --> 00:19:27.760]  耶穌基督的兒女的身份
[00:19:27.760 --> 00:19:30.000]  我們讀一讀第四節到第八節
[00:19:30.000 --> 00:19:31.120]  PowerPoint上面有
[00:19:31.120 --> 00:19:32.800]  我們準備一二三
[00:19:32.800 --> 00:19:34.800]  你們與罪惡相爭
[00:19:57.760 --> 00:19:59.200]  神管教我們
[00:19:59.200 --> 00:20:01.680]  我們與罪惡相爭
[00:20:01.680 --> 00:20:04.800]  是由兒女神管教的
[00:20:04.800 --> 00:20:07.840]  管教與罪惡相爭
[00:20:07.840 --> 00:20:10.160]  是由罪惡相爭
[00:20:10.160 --> 00:20:12.640]  是由兒女神管教的
[00:20:12.640 --> 00:20:13.920]  當然如果這段聖經
[00:20:13.920 --> 00:20:15.120]  放在現在的世代
[00:20:15.120 --> 00:20:16.080]  怎麼搞的
[00:20:16.080 --> 00:20:17.200]  還打
[00:20:17.200 --> 00:20:18.320]  不可能的事
[00:20:18.320 --> 00:20:19.280]  但另一方面
[00:20:19.280 --> 00:20:21.840]  當這個作者寫起《帛球書》的時候
[00:20:21.840 --> 00:20:22.960]  我們的背景
[00:20:22.960 --> 00:20:23.840]  這個背景就是
[00:20:23.840 --> 00:20:26.240]  當時羅馬政權的背景底下
[00:20:26.240 --> 00:20:28.640]  有一種所謂父權的制度
[00:20:28.640 --> 00:20:30.320]  什麼叫父權制度呢
[00:20:30.320 --> 00:20:32.720]  就是當小孩到七歲之後
[00:20:32.720 --> 00:20:34.240]  七歲之後打後
[00:20:34.240 --> 00:20:37.280]  這個爸爸就有絕對的權柄
[00:20:37.280 --> 00:20:40.640]  來管治他自己的下一代
[00:20:40.640 --> 00:20:44.320]  就是由七歲一直到小孩死
[00:20:44.320 --> 00:20:46.080]  如果你爸爸的年紀
[00:20:46.080 --> 00:20:47.840]  你的壽命是比兒子長
[00:20:47.840 --> 00:20:51.280]  你可以一直由他七歲到他死
[00:20:51.280 --> 00:20:53.360]  你都有絕對的權柄
[00:20:53.360 --> 00:20:57.440]  絕對主權去主宰你的子女的情況
[00:20:57.440 --> 00:20:59.040]  你可以賣他做奴隸
[00:20:59.040 --> 00:21:01.280]  你可以叫他去鎖在家裏
[00:21:01.280 --> 00:21:03.360]  鎖在家裏不讓他出街
[00:21:03.360 --> 00:21:04.400]  你可以不給他吃
[00:21:04.400 --> 00:21:06.400]  要他做任何事
[00:21:06.400 --> 00:21:07.840]  有絕對的權柄
[00:21:07.840 --> 00:21:10.560]  這是羅馬時代所謂的一種父權
[00:21:10.560 --> 00:21:13.280]  當然羅馬時代有這種父權
[00:21:13.280 --> 00:21:16.400]  我深信當時並不是一種那麼極端
[00:21:16.400 --> 00:21:17.600]  但慢慢慢慢
[00:21:17.600 --> 00:21:19.600]  這些爸爸越來越極端
[00:21:19.600 --> 00:21:20.480]  去到一個地步
[00:21:20.480 --> 00:21:24.080]  能夠操孩子的生殺之權
[00:21:24.080 --> 00:21:25.680]  可以叫他死就死
[00:21:25.680 --> 00:21:26.880]  可以去到這樣
[00:21:26.880 --> 00:21:28.560]  所以大家記得
[00:21:28.560 --> 00:21:31.040]  保羅曾經說過一個說話
[00:21:31.040 --> 00:21:35.600]  就是平衡當時的父權
[00:21:35.600 --> 00:21:37.440]  保羅曾經說過
[00:21:37.440 --> 00:21:41.120]  不要惹兒女的氣
[00:21:41.120 --> 00:21:43.200]  其實這是一個平衡點
[00:21:43.200 --> 00:21:44.160]  意思就是說
[00:21:44.160 --> 00:21:48.880]  如果今天我們絕對有這個父權的裏邊
[00:21:48.880 --> 00:21:53.440]  我們可以好像主宰我們小孩的一生
[00:21:53.440 --> 00:21:54.800]  直到他死的那一天
[00:21:54.800 --> 00:21:56.240]  但是保羅就說
[00:21:56.240 --> 00:21:58.160]  喂 我們要平衡
[00:21:58.160 --> 00:21:59.280]  平衡的意思就是說
[00:21:59.280 --> 00:22:03.600]  如果今天我們去懲罰我們的小孩
[00:22:03.600 --> 00:22:05.840]  而進程當中
[00:22:05.840 --> 00:22:08.880]  是你錯了
[00:22:08.880 --> 00:22:11.040]  其實小孩根本沒有做錯事
[00:22:11.040 --> 00:22:12.720]  但是你是亂來的
[00:22:12.720 --> 00:22:13.760]  亂罰他的
[00:22:13.760 --> 00:22:14.880]  亂打他的
[00:22:14.880 --> 00:22:17.040]  他說我們要小心
[00:22:17.040 --> 00:22:19.120]  不要惹兒女的氣
[00:22:19.120 --> 00:22:22.000]  所以保羅是中和當時
[00:22:22.000 --> 00:22:25.280]  平衡當時父權制度的底下
[00:22:25.280 --> 00:22:27.200]  但另一方面我們也明白
[00:22:27.200 --> 00:22:29.360]  今天我們中國人有句說話
[00:22:29.360 --> 00:22:31.920]  我們年長的很多時候喜歡說一句說話
[00:22:31.920 --> 00:22:35.440]  就是說我們食鹽多過你食米
[00:22:35.440 --> 00:22:38.080]  當然這句說話對今天一個世代來說
[00:22:38.080 --> 00:22:39.520]  一定不健康的
[00:22:39.520 --> 00:22:41.760]  因為食鹽只會血壓高
[00:22:41.760 --> 00:22:43.120]  如果食鹽多過你食米
[00:22:43.120 --> 00:22:45.600]  不就是身體血壓越來越高
[00:22:45.600 --> 00:22:47.280]  這個不是健康的問題
[00:22:47.280 --> 00:22:50.320]  而是這句說話帶給我們看
[00:22:50.320 --> 00:22:52.560]  我們的年長的前輩
[00:22:52.560 --> 00:22:56.960]  的確有時候會對年輕一代
[00:22:56.960 --> 00:22:58.880]  是有一些提醒
[00:22:58.880 --> 00:23:00.400]  因為我們走的路
[00:23:00.400 --> 00:23:02.400]  是走過不同的階段
[00:23:02.400 --> 00:23:04.640]  我們不同的階段有反思的時候
[00:23:04.640 --> 00:23:07.520]  是的確可以給到我們下一代
[00:23:07.520 --> 00:23:09.120]  有一種提醒
[00:23:09.120 --> 00:23:12.400]  甚至有時候真的要體罰
[00:23:12.400 --> 00:23:14.480]  甚至有時候真的太生氣
[00:23:14.480 --> 00:23:15.840]  可能會打一陣子
[00:23:15.840 --> 00:23:17.200]  打一打一下
[00:23:17.200 --> 00:23:18.640]  有時候也不出奇
[00:23:18.640 --> 00:23:20.560]  在我們這個世代裡面
[00:23:20.560 --> 00:23:22.480]  但是背後是什麼呢
[00:23:22.480 --> 00:23:24.880]  背後就是我們中國人的一個說話
[00:23:24.880 --> 00:23:28.400]  愛之深責之切
[00:23:28.400 --> 00:23:30.640]  就是當你越愛你的小朋友的時候
[00:23:30.640 --> 00:23:32.960]  你越希望他能夠成材
[00:23:32.960 --> 00:23:34.480]  你越希望他成材的時候
[00:23:34.480 --> 00:23:37.040]  你越希望能夠用這個方式
[00:23:37.040 --> 00:23:41.520]  讓他不要進入一個錯誤的方向
[00:23:41.520 --> 00:23:44.160]  當然我們想起這件事的時候
[00:23:44.160 --> 00:23:46.560]  唯有我們做父母的
[00:23:46.560 --> 00:23:49.840]  才有資格去教我們自己的子女
[00:23:49.840 --> 00:23:50.800]  我們做父母
[00:23:50.800 --> 00:23:52.960]  我們很多時候都有雙重標準
[00:23:52.960 --> 00:23:54.240]  什麼叫做雙重標準呢
[00:23:54.240 --> 00:23:56.240]  看到別人的小朋友頑皮的話
[00:23:56.240 --> 00:23:57.840]  就說別人的小朋友活潑
[00:23:57.840 --> 00:23:59.600]  自己的小朋友頑皮的話就說他頑皮
[00:23:59.600 --> 00:24:00.880]  很有趣的
[00:24:00.880 --> 00:24:02.560]  其他小朋友不吃飯的話
[00:24:02.560 --> 00:24:03.840]  不要緊的讓他不要吃
[00:24:03.840 --> 00:24:04.800]  自己的小朋友不吃飯的話
[00:24:04.800 --> 00:24:06.560]  就叫他吃快點吃快點吃
[00:24:06.560 --> 00:24:07.920]  我們是雙重標準
[00:24:07.920 --> 00:24:09.360]  為什麼
[00:24:09.360 --> 00:24:11.920]  因為唯一有資格我們去教的
[00:24:11.920 --> 00:24:14.640]  就是教我們自己的子女
[00:24:14.640 --> 00:24:16.240]  我們沒有資格教別人的子女
[00:24:16.240 --> 00:24:18.320]  我沒有資格去教別人的子女吃飯吃飯吃飯
[00:24:18.320 --> 00:24:20.320]  你媽媽說關你什麼事
[00:24:20.320 --> 00:24:22.320]  別人可以絕對這樣說的
[00:24:22.320 --> 00:24:23.120]  換言之
[00:24:23.120 --> 00:24:25.280]  今天如果我們的上帝
[00:24:25.280 --> 00:24:28.160]  我們的神能夠有管教
[00:24:28.160 --> 00:24:29.920]  在我們的身體上的時候
[00:24:29.920 --> 00:24:32.400]  在我們人生路上的時候
[00:24:32.400 --> 00:24:34.960]  原來上帝的背後
[00:24:34.960 --> 00:24:38.000]  是要證明我們是屬於誰
[00:24:38.000 --> 00:24:40.240]  屬於耶穌
[00:24:40.240 --> 00:24:42.880]  我們是天父的子女
[00:24:42.880 --> 00:24:43.760]  弟兄姊妹
[00:24:43.760 --> 00:24:45.920]  如果今天他不管教我們
[00:24:45.920 --> 00:24:47.840]  他把我們放棄的時候
[00:24:47.840 --> 00:24:50.960]  反而我們不是成為他的兒子
[00:24:50.960 --> 00:24:53.200]  而是成為他的私生子
[00:24:53.200 --> 00:24:54.320]  私子
[00:24:54.320 --> 00:24:55.280]  所以弟兄姊妹
[00:24:55.280 --> 00:24:58.480]  這是一個很重要的真理
[00:24:58.480 --> 00:25:00.800]  今天是聖經那邊讓我們知道
[00:25:00.800 --> 00:25:01.920]  我們信耶穌的人
[00:25:01.920 --> 00:25:03.520]  就成為了神的兒女
[00:25:03.520 --> 00:25:06.160]  我們有權柄成為神的兒女
[00:25:06.160 --> 00:25:08.880]  當我們有權柄成為神的兒女的時候
[00:25:08.880 --> 00:25:11.680]  我們就有一個機會
[00:25:11.680 --> 00:25:15.280]  讓我們的父親來管教我們
[00:25:15.280 --> 00:25:17.120]  大家明白我的邏輯嗎
[00:25:17.120 --> 00:25:18.480]  所以弟兄姊妹
[00:25:18.480 --> 00:25:20.080]  今天如果神不管教我們
[00:25:20.080 --> 00:25:21.440]  原來是表明
[00:25:21.440 --> 00:25:24.320]  上帝仍然是關心我們
[00:25:24.320 --> 00:25:25.200]  所以我們彼此祝福
[00:25:25.200 --> 00:25:27.280]  原來神還在關心你
[00:25:27.280 --> 00:25:29.680]  如果神不管教我們的時候
[00:25:29.680 --> 00:25:31.440]  神就放棄了
[00:25:31.440 --> 00:25:32.400]  放棄了
[00:25:32.400 --> 00:25:34.240]  神仍然是更關心我們
[00:25:34.240 --> 00:25:35.120]  第二
[00:25:35.120 --> 00:25:36.240]  這個很重要
[00:25:36.240 --> 00:25:43.040]  這個在者說 神的管教遠比人的管教更加重要
[00:25:43.040 --> 00:25:45.680]  人的管教重要
[00:25:45.680 --> 00:25:48.480]  但是神的管教更加重要
[00:25:48.480 --> 00:25:50.800]  我們讀讀第九節和第十節
[00:25:50.800 --> 00:25:52.080]  準備 一二三
[00:25:52.080 --> 00:25:56.400]  在者 我們曾有紳紳的父管教我們
[00:25:56.400 --> 00:25:58.480]  我們尚且敬重他
[00:25:58.480 --> 00:26:00.480]  何況萬靈的父
[00:26:00.480 --> 00:26:04.080]  我們豈不更當順服他的什麼
[00:26:04.080 --> 00:26:08.320]  紳紳的父也暫隨己意管教我們
[00:26:08.320 --> 00:26:11.200]  惟有萬靈的父管教我們
[00:26:11.200 --> 00:26:13.200]  是要我們得益處
[00:26:13.200 --> 00:26:17.200]  使我們在他的聖潔上有份
[00:26:17.200 --> 00:26:19.200]  這個在者就開始繼續說
[00:26:19.200 --> 00:26:21.440]  他說 原來人
[00:26:21.440 --> 00:26:24.080]  地上的爸爸應該管教
[00:26:24.080 --> 00:26:26.800]  但是天上的爸爸也會管教
[00:26:26.800 --> 00:26:28.960]  因為天上的爸爸如果管教我們
[00:26:28.960 --> 00:26:31.840]  是代表我們也是天上的爸爸的子女
[00:26:31.840 --> 00:26:33.280]  於是他作一個對比
[00:26:33.280 --> 00:26:35.840]  有地上的爸爸 有天上的爸爸
[00:26:35.840 --> 00:26:38.560]  天上的爸爸他稱之為萬靈之父
[00:26:38.560 --> 00:26:40.640]  當然萬靈之父有不同的解釋
[00:26:40.640 --> 00:26:42.320]  不同的學者有不同的解釋
[00:26:42.320 --> 00:26:44.000]  但是最簡單的就是
[00:26:44.000 --> 00:26:46.640]  這個天上的爸爸也是一個屬靈的爸爸
[00:26:46.640 --> 00:26:49.520]  這個萬靈的爸爸就稱之為屬靈的爸爸
[00:26:49.520 --> 00:26:51.360]  這個屬靈的爸爸
[00:26:51.360 --> 00:26:54.320]  他比起地上的爸爸有一個對比
[00:26:54.320 --> 00:26:59.280]  他說地上的爸爸是暫隨己意管教我們
[00:26:59.280 --> 00:27:00.080]  很有趣
[00:27:00.080 --> 00:27:02.880]  他說地上的爸爸是暫時的
[00:27:02.880 --> 00:27:06.160]  是隨己意的去管教我們
[00:27:06.160 --> 00:27:08.240]  什麼叫暫隨己意呢
[00:27:08.240 --> 00:27:12.480]  就是暫時也是隨自己的喜好
[00:27:12.480 --> 00:27:17.360]  或者隨著自己的意念去管教我們的下一代
[00:27:17.360 --> 00:27:18.800]  這個很容易明白
[00:27:18.800 --> 00:27:20.480]  我們做父母很容易明白
[00:27:20.480 --> 00:27:23.120]  當我們父母回到家之前
[00:27:23.120 --> 00:27:24.080]  是很開心的
[00:27:24.080 --> 00:27:25.600]  我們很開心回到家
[00:27:25.600 --> 00:27:27.200]  見到子女不做功課
[00:27:27.200 --> 00:27:28.400]  我們沒有這麼兇的
[00:27:28.400 --> 00:27:30.240]  不要緊 慢慢來
[00:27:30.240 --> 00:27:31.600]  我幫幫你
[00:27:31.600 --> 00:27:34.480]  但是如果父母是很不開心
[00:27:34.480 --> 00:27:37.040]  帶著很多的憤怒回家
[00:27:37.040 --> 00:27:38.880]  如果見到子女不做功課
[00:27:38.880 --> 00:27:39.600]  你就會覺得
[00:27:39.600 --> 00:27:40.480]  哇 怎麼搞的
[00:27:40.480 --> 00:27:42.480]  現在你不做功課就做乞丐了
[00:27:42.480 --> 00:27:43.920]  你知不知道
[00:27:43.920 --> 00:27:45.920]  我們真的是隨己意的
[00:27:45.920 --> 00:27:48.400]  隨著我們的情緒的轉變
[00:27:48.400 --> 00:27:50.080]  來教導我們下一代
[00:27:50.080 --> 00:27:52.560]  還有我們會隨著我們的意念
[00:27:52.560 --> 00:27:53.200]  我們的意念
[00:27:53.200 --> 00:27:54.000]  當然我說
[00:27:54.000 --> 00:27:57.120]  我們的意念不是說一定教下一代不好
[00:27:57.120 --> 00:27:58.720]  但是很多時候我們都會這樣
[00:27:58.720 --> 00:28:01.920]  我們的意念都會有點自私
[00:28:01.920 --> 00:28:03.840]  包括我自己也是自私
[00:28:03.840 --> 00:28:06.080]  當我女兒入中學之後
[00:28:06.080 --> 00:28:07.680]  我就經常跟我的女兒說
[00:28:07.680 --> 00:28:08.640]  女兒 女兒
[00:28:08.640 --> 00:28:10.000]  將來大學你讀什麼
[00:28:10.000 --> 00:28:10.800]  她說不知道
[00:28:10.800 --> 00:28:11.840]  不如讀醫科
[00:28:11.840 --> 00:28:13.040]  我經常叫她讀醫科
[00:28:13.040 --> 00:28:14.640]  從中學開始叫她讀醫科
[00:28:14.640 --> 00:28:15.680]  為什麼呢
[00:28:15.680 --> 00:28:16.720]  我是自私的
[00:28:16.720 --> 00:28:17.840]  我是隨己意的
[00:28:17.840 --> 00:28:19.120]  為什麼我隨己意
[00:28:19.120 --> 00:28:20.640]  我不是因為她做醫生
[00:28:20.640 --> 00:28:23.120]  好像地位高一點或者發達
[00:28:23.120 --> 00:28:26.240]  我最希望她讀老人科
[00:28:26.240 --> 00:28:27.600]  將來我老的時候
[00:28:27.600 --> 00:28:29.280]  我生病的時候她可以馬上替我
[00:28:29.280 --> 00:28:31.200]  她幫我量血壓
[00:28:31.200 --> 00:28:32.800]  有個親人
[00:28:32.800 --> 00:28:34.640]  你知道中國人有個親人做醫生
[00:28:34.640 --> 00:28:37.440]  是對自己很大的安全感
[00:28:37.440 --> 00:28:38.640]  雖然我大哥是醫生
[00:28:38.640 --> 00:28:40.080]  我大哥七十多歲
[00:28:40.080 --> 00:28:41.040]  他住在美國
[00:28:41.040 --> 00:28:41.840]  我什麼事找他
[00:28:41.840 --> 00:28:42.560]  什麼都不通
[00:28:42.560 --> 00:28:43.520]  如果女兒不同
[00:28:43.520 --> 00:28:44.480]  我經常跟我的女兒說
[00:28:44.480 --> 00:28:45.680]  女兒 你讀醫科
[00:28:45.680 --> 00:28:46.480]  她說不讀
[00:28:46.480 --> 00:28:48.080]  我讀醫科 她說不讀
[00:28:48.080 --> 00:28:49.200]  接著她讀環保
[00:28:49.200 --> 00:28:51.200]  我說連爸爸的環保你都不讀
[00:28:51.200 --> 00:28:52.640]  讀這個世界環保
[00:28:52.640 --> 00:28:54.320]  即是爸爸都不夠她救地球
[00:28:54.320 --> 00:28:55.440]  怎麼搞的
[00:28:55.440 --> 00:28:58.160]  即是爸爸
[00:28:58.160 --> 00:29:01.120]  但當然我們一代也不會逼她
[00:29:01.120 --> 00:29:03.200]  亦都是給她有自由
[00:29:03.200 --> 00:29:06.000]  換言之其實我的意念
[00:29:06.000 --> 00:29:08.640]  都是出發點是我自己
[00:29:08.640 --> 00:29:09.680]  就是我自己
[00:29:09.680 --> 00:29:11.120]  我不知道她喜歡什麼
[00:29:11.120 --> 00:29:13.280]  是我自己 她讀醫科
[00:29:13.280 --> 00:29:15.600]  當然地上的爸爸
[00:29:15.600 --> 00:29:18.320]  是暫隨己意去教導
[00:29:18.320 --> 00:29:19.760]  但這個作者就說
[00:29:19.760 --> 00:29:23.280]  我們尚且敬重他
[00:29:23.280 --> 00:29:26.800]  我們尚且去敬重我們的父母
[00:29:26.800 --> 00:29:28.640]  都應該敬重
[00:29:28.640 --> 00:29:30.320]  我們不好
[00:29:30.320 --> 00:29:31.840]  我們自私
[00:29:31.840 --> 00:29:34.240]  他說都尚且敬重
[00:29:34.240 --> 00:29:35.760]  所以耶穌曾經說過
[00:29:35.760 --> 00:29:38.640]  他說你們中間作爸爸的
[00:29:38.640 --> 00:29:40.480]  哪個兒子求餅
[00:29:40.480 --> 00:29:41.760]  你會給他石頭
[00:29:41.760 --> 00:29:43.440]  哪個兒女求魚
[00:29:43.440 --> 00:29:44.640]  你給他蛇
[00:29:44.640 --> 00:29:46.160]  哪個兒女求雞蛋
[00:29:46.160 --> 00:29:47.360]  你給他茄子
[00:29:47.360 --> 00:29:48.960]  他說不可能的事
[00:29:48.960 --> 00:29:51.360]  他說地上的爸爸縱然都不好
[00:29:51.360 --> 00:29:53.760]  但都會將最好的給下一代
[00:29:53.760 --> 00:29:56.720]  更何況在天上的爸爸
[00:29:56.720 --> 00:30:03.280]  豈不將我們所求的聖靈賜給我們
[00:30:03.280 --> 00:30:04.960]  豈不更
[00:30:04.960 --> 00:30:07.280]  我們天上的爸爸豈不更
[00:30:07.280 --> 00:30:08.160]  對於這裏而言
[00:30:08.160 --> 00:30:09.600]  這個作者就說
[00:30:09.600 --> 00:30:11.280]  我們天上的爸爸
[00:30:11.280 --> 00:30:13.120]  當有管教的時候
[00:30:13.120 --> 00:30:17.520]  他就很想我們得到益處
[00:30:17.520 --> 00:30:20.960]  他說益處完全是我們的
[00:30:20.960 --> 00:30:22.000]  這個益處是甚麼
[00:30:22.000 --> 00:30:27.200]  他說使我們在他的聖潔上有份
[00:30:27.200 --> 00:30:29.680]  原來神的管教
[00:30:29.680 --> 00:30:31.840]  是讓我們去反思
[00:30:31.840 --> 00:30:34.320]  我們自己的行事為人
[00:30:34.320 --> 00:30:36.320]  反思我們自己的人生
[00:30:36.320 --> 00:30:38.240]  反思我們自己的生命
[00:30:38.240 --> 00:30:43.760]  究竟我們有沒有與這個聖潔有份
[00:30:43.760 --> 00:30:45.840]  原來這個聖潔有份就是
[00:30:45.840 --> 00:30:48.560]  與神的聖潔的聖情有份
[00:30:48.560 --> 00:30:49.360]  換言之
[00:30:49.360 --> 00:30:50.960]  我們的人生會變
[00:30:50.960 --> 00:30:52.160]  有時有些管教
[00:30:52.160 --> 00:30:53.920]  去到我們生命當中的時候
[00:30:53.920 --> 00:30:57.920]  原來上帝正正在琢磨我們的人生
[00:30:57.920 --> 00:30:59.520]  以致到我們的神說
[00:30:59.520 --> 00:31:00.640]  你們要聖潔
[00:31:00.640 --> 00:31:02.320]  因為我是聖潔的主
[00:31:02.320 --> 00:31:04.640]  而神亦都給了一個方法我們
[00:31:04.640 --> 00:31:06.160]  有時他用管教
[00:31:06.160 --> 00:31:10.800]  讓我們能夠去過一個更加聖潔的人生
[00:31:10.800 --> 00:31:12.560]  原來上帝的管教
[00:31:12.560 --> 00:31:14.560]  是百分之一百
[00:31:14.560 --> 00:31:17.840]  是為我們有好處
[00:31:17.840 --> 00:31:20.800]  所以神的管教是沒有自私的
[00:31:20.800 --> 00:31:22.960]  人的管教我們有自私的
[00:31:22.960 --> 00:31:24.640]  我們會隨己意的
[00:31:24.640 --> 00:31:27.280]  但神的管教是百分之一百
