
[00:00:00.000 --> 00:00:03.420]  各位弟兄姊妹,主內平安。
[00:27:58.060 --> 00:28:02.780]  你誰呀來爲他們建立重新的王國。
[00:28:02.780 --> 00:28:08.780]  他們信靠擁有獨立自主的土地,纔有平安。
[00:28:08.780 --> 00:28:11.660]  所以耶穌用這句經文的時候,
[00:28:11.660 --> 00:28:15.340]  他們是知道耶穌在說什麼的。
[00:28:15.340 --> 00:28:19.340]  但耶穌在說這句課題的時候,
[00:28:19.340 --> 00:28:24.460]  他引用前面37篇宣告,
[00:28:24.460 --> 00:28:30.940]  他們的土地不要以爲用權謀,用暴力就可以得到,
[00:28:30.940 --> 00:28:36.540]  而是要用謙和等號上帝的賜予。
[00:28:36.540 --> 00:28:42.620]  耶穌基本上是對他們舊的信念拋了一個炸彈,
[00:28:42.620 --> 00:28:48.220]  他是告訴他們,你們不要等這種自己爭取,
[00:28:48.220 --> 00:28:54.060]  自己奪回來的土地,上帝不會用這個方式。
[00:28:54.060 --> 00:28:58.780]  但是我們要知道,耶穌向他們說的這個土地,
[00:28:58.780 --> 00:29:03.900]  就是希巴拉書裏面說的永恆安息之地。
[00:29:03.900 --> 00:29:07.580]  所以我們沒有人能用暴力,用權謀,
[00:29:07.580 --> 00:29:14.620]  奪回得救永恆的生命,得到永恆安息之地。
[00:29:14.620 --> 00:29:17.900]  但是那當時的人,他其實在等的,
[00:29:17.900 --> 00:29:21.740]  是以爲是迦南美帝的建立國家。
[00:29:21.740 --> 00:29:24.380]  但是我們知道,耶穌不是這樣說,
[00:29:24.380 --> 00:29:27.660]  可惜當時的人沒有聽清楚,
[00:29:27.660 --> 00:29:33.580]  只是用自己想象,才停留在有形的土地當中。
[00:29:33.580 --> 00:29:39.900]  所以耶穌這種挑戰,是要挑戰他們錯誤的盼望,
[00:29:39.900 --> 00:29:43.580]  同時也給他們一個安慰,
[00:29:43.580 --> 00:29:48.220]  在他們那個無望的時代當中點燃亮光,
[00:29:48.220 --> 00:29:52.860]  讓他們知道,能夠承受土地的人,
[00:29:52.860 --> 00:29:58.860]  不是單單在等一個尼賽亞來帶他們革命,
[00:29:58.860 --> 00:30:04.060]  而是他們本身就是有一羣有能力的人。
[00:30:04.060 --> 00:30:08.860]  他們並不如自己所想象的軟弱無力,
[00:30:08.860 --> 00:30:12.380]  而是他們因爲更替了他們的信念,
[00:30:12.380 --> 00:30:17.900]  所以靠着上帝,能夠變成真正的強者,
[00:30:17.900 --> 00:30:21.740]  進入神的帝國,神的天國,
[00:30:21.740 --> 00:30:26.540]  能夠得到真安息,真平安,真滿足。
[00:30:26.540 --> 00:30:28.860]  所以我們再一次說,
[00:30:28.860 --> 00:30:36.780]  謙和溫柔的人,不單只是態度不傲慢、不裝狠,
[00:30:36.780 --> 00:30:40.620]  也不單只是剋制自己、節制自己,
[00:30:40.620 --> 00:30:44.380]  不單只是與其他人溝通尊重,
[00:30:44.380 --> 00:30:48.940]  更是對上帝願意敞開你的心扉。
[00:30:48.940 --> 00:30:53.340]  現神的心是柔軟、順服的。
[00:30:53.340 --> 00:30:58.140]  這纔是等候耶和華希巴拉人的意思。
[00:30:58.140 --> 00:31:02.620]  這種的人,他心裏面就不會剛硬。
[00:31:02.620 --> 00:31:05.580]  你要知道,在舊約裏面,
[00:31:05.580 --> 00:31:10.620]  常常提到很多以色列的民衆,
[00:31:10.620 --> 00:31:15.420]  他們爲了自己的需要,向上帝訴求、哀求,
[00:31:15.420 --> 00:31:19.020]  他們看見神蹟就很快樂、很開心,
[00:31:19.020 --> 00:31:23.420]  他們歡天喜地地向神感恩、感謝。
[00:31:23.420 --> 00:31:27.260]  但是,當一旦利益失去了,
[00:31:27.260 --> 00:31:30.380]  他們立刻變成了另一羣人,
[00:31:30.380 --> 00:31:37.340]  不斷埋怨、不再感恩、不再包容,只要增敬。
[00:31:37.340 --> 00:31:39.900]  聖經怎麼形容這批人呢?
[00:31:39.900 --> 00:31:46.380]  在《以西解書》裏面說,蛇心,蛇頭的心,
[00:31:46.380 --> 00:31:50.380]  在其他地方看見,心硬、剛硬。
[00:31:50.380 --> 00:31:55.420]  他們面對上帝的時候,心是封閉的,
[00:31:55.420 --> 00:31:59.660]  他們要的是自己的利益、權利。
[00:31:59.660 --> 00:32:03.340]  所以,在失去自己的利益之前,
[00:32:03.340 --> 00:32:07.660]  他們欲神殺神,欲服殺法,
[00:32:07.660 --> 00:32:10.620]  哪怕上帝其實也不例外。
[00:32:10.620 --> 00:32:15.260]  所以,你知道爲什麼要將耶穌釘在十字架上?
[00:32:15.260 --> 00:32:16.860]  就是這個原因。
[00:32:16.860 --> 00:32:20.140]  弟兄姊妹,你是這樣的人嗎?
[00:32:20.140 --> 00:32:25.340]  你會不會因爲自己的利益、自己的希望沒有了,
[00:32:25.340 --> 00:32:30.060]  然後你埋怨上帝呢?甚至是疏遠上帝呢?
[00:32:30.060 --> 00:32:34.380]  弟兄姊妹,你不要稀奇,你可能說我不會,
[00:32:34.380 --> 00:32:37.740]  但是你要知道,耶穌很早就知道,
[00:32:37.740 --> 00:32:43.180]  那批民衆將來會將祂釘在十字架上。
[00:32:43.180 --> 00:32:45.820]  民衆的心是心硬的,
[00:32:45.820 --> 00:32:49.500]  所以他們一而再,再而三,
[00:32:49.500 --> 00:32:52.540]  不理耶穌對他們的教導。
[00:32:52.540 --> 00:32:56.780]  耶穌對他們一次提醒,兩次提醒,三次提醒,
[00:32:56.780 --> 00:32:59.020]  提醒了三年。
[00:32:59.020 --> 00:33:03.580]  所以,耶穌常常說,你們聽見有吩咐古人的話,
[00:33:03.580 --> 00:33:06.540]  只是我告訴你們不是這樣。
[00:33:06.540 --> 00:33:11.820]  剛纔我們說過,耶穌這是常常用的方式。
[00:33:11.820 --> 00:33:15.820]  耶穌就是盼望他們要更新他們的信念,
[00:33:15.820 --> 00:33:18.620]  更新他們對上帝的信靠。
[00:33:18.620 --> 00:33:26.220]  可是,無論是當時的民衆,甚至是今天的弟兄姊妹,
[00:33:26.220 --> 00:33:30.940]  有時候我們都聽而不聞,視而不見。
[00:33:30.940 --> 00:33:36.380]  所以我們知道,甚至是門徒當中,也有舊的信念。
[00:33:36.380 --> 00:33:39.580]  大家不要驚訝,他們跟了耶穌三年多,
[00:33:39.580 --> 00:33:45.500]  但是當耶穌面對要人來抓拿祂的時候,
[00:33:45.500 --> 00:33:49.900]  他們仍然要拿刀出來叫保護耶穌,
[00:33:49.900 --> 00:33:53.340]  用祂的暴力,用祂們的權力,
[00:33:53.340 --> 00:33:58.940]  用祂們的能力去爭取自己將來的希望。
[00:33:58.940 --> 00:34:03.100]  所以耶穌糾盡他們,告訴彼得說,
[00:34:03.100 --> 00:34:05.980]  把你的刀收回原處,
[00:34:05.980 --> 00:34:10.540]  因爲犯動刀的必死在刀下。
[00:34:10.540 --> 00:34:12.620]  你以爲我不能求父,
[00:34:12.620 --> 00:34:17.420]  祂立刻給我派十二營以上的天使下來嗎?
[00:34:17.420 --> 00:34:19.180]  可不可以?可以。
[00:34:19.180 --> 00:34:24.060]  但是上帝沒有這樣做,耶穌沒有這樣求。
[00:34:24.060 --> 00:34:27.980]  所以弟兄姊妹,不要灰心,
[00:34:27.980 --> 00:34:32.940]  因爲挫折難妨礙耶穌使命的行動,
[00:34:32.940 --> 00:34:37.500]  受苦難動搖耶穌救贖的心智。
[00:34:37.500 --> 00:34:41.900]  耶穌說,他心裏是遙和謙卑,
[00:34:41.900 --> 00:34:45.420]  你們當負我的惡,學我的樣子,
[00:34:45.420 --> 00:34:49.420]  這樣你們的心裏就能得享安息。
[00:34:49.420 --> 00:34:53.180]  這個安息就是希伯來書裏面告訴我們,
[00:34:53.180 --> 00:34:56.620]  能夠在最終永恆那裏,
[00:34:56.620 --> 00:34:59.660]  安息在上帝的面前。
[00:34:59.660 --> 00:35:04.140]  弟兄姊妹,在我們現在活在現在這個年代裏面,
[00:35:04.140 --> 00:35:07.900]  我們可能常常的面對現實的不公,
[00:35:07.900 --> 00:35:10.380]  在環境不順利的時候,
[00:35:10.380 --> 00:35:12.540]  我們幸福什麼呢?
[00:35:12.540 --> 00:35:14.780]  我們會不會自怨自愛?
[00:35:14.780 --> 00:35:16.940]  我們會不會暴跳如雷?
[00:35:16.940 --> 00:35:19.420]  當我們看見兒人通達,
[00:35:19.420 --> 00:35:21.660]  良上被欺負的時候,
[00:35:21.660 --> 00:35:25.900]  我們會不會對上帝的公義產生懷疑?
[00:35:25.900 --> 00:35:30.220]  今天,耶穌透過這段經文提醒我們,
[00:35:30.220 --> 00:35:33.580]  面對意境,面對挫折的時候,
[00:35:33.580 --> 00:35:36.380]  不要做日窩上的馬矮,
[00:35:36.380 --> 00:35:38.620]  不要失去盼望,
[00:35:38.620 --> 00:35:43.020]  不要放棄自我的需要。
[00:35:43.020 --> 00:35:46.940]  我們需要學習面對自我需要,
[00:35:46.940 --> 00:35:51.420]  面對它,然後我們知道不是強調它。
[00:35:51.420 --> 00:35:53.260]  可能我們有需求,
[00:35:53.260 --> 00:35:55.980]  可能我們有需要安全感,
[00:35:55.980 --> 00:35:59.020]  但這些東西如果我們都圍着它轉,
[00:35:59.020 --> 00:36:01.740]  我們是很難信靠上帝的。
[00:36:01.740 --> 00:36:05.340]  只要信靠上帝,迴歸信仰,
[00:36:05.340 --> 00:36:10.860]  我們才能理解明白這個世界的本相是怎麼樣,
[00:36:10.860 --> 00:36:14.140]  也只能相信上帝的主權,
[00:36:14.140 --> 00:36:19.260]  然後我們才能明白麪對世界的方式。
[00:36:19.260 --> 00:36:23.020]  弟兄姊妹,你記得你信耶穌的時候,
[00:36:23.020 --> 00:36:28.140]  上帝怎麼對我們勸勉嗎?
[00:36:28.140 --> 00:36:30.300]  《路加福音》九章二十三節裏面,
[00:36:30.300 --> 00:36:33.900]  祂說:若有人要跟從我,
[00:36:33.900 --> 00:36:34.700]  怎麼說?
[00:36:34.700 --> 00:36:39.900]  就要當十幾天天背起他的十字架來跟從我。
[00:36:39.900 --> 00:36:42.220]  這個"我"當然是耶穌說的啦。
[00:36:42.220 --> 00:36:43.900]  所以,弟兄姊妹,
[00:36:43.900 --> 00:36:47.820]  如果我們要懂得轉眼仰望耶穌,
[00:36:47.820 --> 00:36:50.540]  這並不是軟弱無力,
[00:36:50.540 --> 00:36:52.940]  而是強而有力的。
[00:36:52.940 --> 00:36:57.420]  相信上帝,坐着爲王。
[00:36:57.420 --> 00:37:04.140]  可能祂的方式與我和你期待的方式可能不一樣。
[00:37:04.140 --> 00:37:09.580]  就好像當天的民衆看見耶穌給抓拿了,
[00:37:09.580 --> 00:37:12.060]  死在十字架上,
[00:37:12.060 --> 00:37:14.220]  當時的人不能理解啊,
[00:37:14.220 --> 00:37:15.980]  爲什麼有這樣的事?
[00:37:15.980 --> 00:37:21.260]  但是上帝就是用這種方式拯救了整個人類。
[00:37:21.260 --> 00:37:26.060]  所以真正的把握,真正的滿足,
[00:37:26.060 --> 00:37:30.220]  不是用我們今天以爲得到的爲基礎。
[00:37:30.220 --> 00:37:33.900]  今天我們會擁有收穫,
[00:37:33.900 --> 00:37:38.940]  其實都很短暫,甚至都有期限。
[00:37:38.940 --> 00:37:41.740]  但是唯有上帝爲主,
[00:37:41.740 --> 00:37:47.100]  基督居守,今生和永恆纔有意義,
[00:37:47.100 --> 00:37:50.460]  也能讓我們得到真正的滿足。
[00:37:50.460 --> 00:37:54.700]  所以,謙謙和和地面對異己,
[00:37:54.700 --> 00:37:58.140]  泰山登於前,而面不改容,
[00:37:58.140 --> 00:38:02.220]  與弱勢羣體共存同活,
[00:38:02.220 --> 00:38:04.940]  合應上帝的使命,
[00:38:04.940 --> 00:38:07.340]  爲他人,爲自己,
[00:38:07.340 --> 00:38:11.660]  帶來的是神永恆安息的平安,
[00:38:11.660 --> 00:38:14.540]  不是短暫利益。
[00:38:14.540 --> 00:38:16.540]  所以最後提醒大家,
[00:38:16.540 --> 00:38:19.420]  我們如果要做一個溫柔的人,
[00:38:19.420 --> 00:38:22.780]  做一個好像耶穌一樣的溫柔的人,
[00:38:22.780 --> 00:38:27.020]  是約出耶穌,得聖福,
[00:38:27.020 --> 00:38:30.220]  尊重溝通,真相愛,
[00:38:30.220 --> 00:38:34.300]  甘心信靠,平憂慮,
[00:38:34.300 --> 00:38:39.820]  溫柔謙和,同安同行。
[00:38:39.820 --> 00:38:43.100]  串着,純的是做一個溫柔的人,
[00:38:43.100 --> 00:38:45.660]  就能得真平安。
[00:38:45.660 --> 00:38:48.460]  願上帝的話語安慰我們,
[00:38:48.460 --> 00:38:51.020]  也勉勵我們做一個溫柔人
[00:38:51.020 --> 00:38:52.020]  感謝主
