
[00:00:00.000 --> 00:00:04.600]  教會踏入這十八年的年頭
[00:17:25.560 --> 00:17:27.560]  都會跳舞
[00:17:27.560 --> 00:17:30.560]  另外就是
[00:17:30.560 --> 00:17:32.560]  當見到有人隨空
[00:17:32.560 --> 00:17:33.560]  舉安
[00:17:33.560 --> 00:17:34.560]  就是說表達一種
[00:17:34.560 --> 00:17:35.560]  很悲哀的心情
[00:17:35.560 --> 00:17:37.560]  但是旁邊的人
[00:17:37.560 --> 00:17:39.560]  不管
[00:17:39.560 --> 00:17:40.560]  舉歌都至少
[00:17:40.560 --> 00:17:41.560]  有些人可能將他們
[00:17:41.560 --> 00:17:43.560]  猶太人有一個傳統
[00:17:43.560 --> 00:17:45.560]  最深層的那種不開心
[00:17:45.560 --> 00:17:46.560]  就是拉一些塵土
[00:17:46.560 --> 00:17:48.560]  灑在自己頭上
[00:17:48.560 --> 00:17:50.560]  或者撕爛自己的衣服
[00:17:50.560 --> 00:17:51.560]  外衣
[00:17:51.560 --> 00:17:53.560]  表達了那種憤慨
[00:17:53.560 --> 00:17:55.560]  表達了那種不開心
[00:17:55.560 --> 00:17:58.560]  那種不開心的情況
[00:17:58.560 --> 00:18:00.560]  但是當時的人
[00:18:00.560 --> 00:18:01.560]  就是說
[00:18:01.560 --> 00:18:03.560]  神在跟你說一樣的東西
[00:18:03.560 --> 00:18:05.560]  他們是什麼
[00:18:05.560 --> 00:18:08.560]  無動於衷
[00:18:08.560 --> 00:18:11.560]  沒有反應
[00:18:11.560 --> 00:18:13.560]  給你一個WhatsApp
[00:18:13.560 --> 00:18:14.560]  沒有反應
[00:18:14.560 --> 00:18:16.560]  給你一個Facebook
[00:18:16.560 --> 00:18:17.560]  即是訊息
[00:18:17.560 --> 00:18:18.560]  沒有反應
[00:18:18.560 --> 00:18:19.560]  Like
[00:18:19.560 --> 00:18:20.560]  Click一下
[00:18:20.560 --> 00:18:21.560]  都不Click
[00:18:21.560 --> 00:18:22.560]  沒有反應
[00:18:22.560 --> 00:18:24.560]  完全不知道你想怎樣
[00:18:24.560 --> 00:18:25.560]  完全不知道你想想什麼
[00:18:25.560 --> 00:18:26.560]  另外
[00:18:26.560 --> 00:18:28.560]  還有另外一個問題
[00:18:28.560 --> 00:18:30.560]  除了一個無動於衷之外
[00:18:30.560 --> 00:18:32.560]  耶穌說出當時的人
[00:18:32.560 --> 00:18:33.560]  另外一個問題
[00:18:33.560 --> 00:18:34.560]  就是說
[00:18:34.560 --> 00:18:36.560]  只會評論
[00:18:36.560 --> 00:18:38.560]  約翰不斷說
[00:18:38.560 --> 00:18:39.560]  就是要悔改
[00:18:39.560 --> 00:18:40.560]  你要悔改
[00:18:40.560 --> 00:18:42.560]  因為神的國天國近
[00:18:42.560 --> 00:18:43.560]  我們應該悔改
[00:18:43.560 --> 00:18:45.560]  應該行起初所行等等
[00:18:45.560 --> 00:18:47.560]  即是說悔改的訊息
[00:18:47.560 --> 00:18:49.560]  不過當時的人
[00:18:49.560 --> 00:18:51.560]  只是評論
[00:18:51.560 --> 00:18:52.560]  聖經這樣說
[00:18:52.560 --> 00:18:54.560]  第十八到第十九節
[00:18:54.560 --> 00:18:56.560]  約翰來了也不吃也不喝
[00:18:56.560 --> 00:18:58.560]  人又說他是被鬼唬的
[00:18:58.560 --> 00:19:00.560]  人子來了也吃也喝
[00:19:00.560 --> 00:19:02.560]  人又說他是貪食好酒的人
[00:19:02.560 --> 00:19:04.560]  是衰利和罪人的朋友
[00:19:04.560 --> 00:19:06.560]  說的是什麼
[00:19:06.560 --> 00:19:08.560]  說的是約翰
[00:19:08.560 --> 00:19:10.560]  這個人有問題
[00:19:10.560 --> 00:19:11.560]  你看
[00:19:11.560 --> 00:19:13.560]  又不吃東西
[00:19:13.560 --> 00:19:14.560]  又不喝水
[00:19:14.560 --> 00:19:17.560]  舊成是那些厭食症的人
[00:19:17.560 --> 00:19:19.560]  這個耶穌
[00:19:19.560 --> 00:19:20.560]  來到這個地方
[00:19:20.560 --> 00:19:21.560]  你看他
[00:19:21.560 --> 00:19:24.560]  又和人吃飯
[00:19:24.560 --> 00:19:26.560]  又好像到處去
[00:19:26.560 --> 00:19:28.560]  嘻嘻哈哈
[00:19:28.560 --> 00:19:29.560]  你看他
[00:19:29.560 --> 00:19:32.560]  都是那些貪飲貪食的人
[00:19:32.560 --> 00:19:33.560]  但是
[00:19:33.560 --> 00:19:35.560]  當時的人
[00:19:35.560 --> 00:19:38.560]  沒有聽過究竟
[00:19:38.560 --> 00:19:42.560]  施洗約翰和耶穌說的是什麼訊息
[00:19:42.560 --> 00:19:44.560]  他只懂得評論
[00:19:44.560 --> 00:19:46.560]  只懂得評論
[00:19:46.560 --> 00:19:47.560]  為什麼
[00:19:47.560 --> 00:19:49.560]  有一個原因
[00:19:49.560 --> 00:19:51.560]  就說
[00:19:51.560 --> 00:19:55.560]  有人會透過對其他人作出的評論
[00:19:55.560 --> 00:19:59.560]  讓自己不用面對自己的問題
[00:19:59.560 --> 00:20:02.560]  可以將焦點轉移到其他人身上
[00:20:02.560 --> 00:20:04.560]  很普遍的
[00:20:04.560 --> 00:20:06.560]  所以現在有時候
[00:20:06.560 --> 00:20:08.560]  國家和國家之間
[00:20:08.560 --> 00:20:11.560]  當他的內政裡面有問題
[00:20:11.560 --> 00:20:12.560]  很多國家都是這樣的
[00:20:12.560 --> 00:20:14.560]  當他內政裡面很有問題
[00:20:14.560 --> 00:20:16.560]  政府搞不定
[00:20:16.560 --> 00:20:18.560]  不知道怎麼做
[00:20:18.560 --> 00:20:20.560]  有一件事情是非常簡單的
[00:20:20.560 --> 00:20:22.560]  很多國家都做過
[00:20:22.560 --> 00:20:24.560]  就是怎樣
[00:20:24.560 --> 00:20:25.560]  向身邊
[00:20:25.560 --> 00:20:27.560]  去鄰近的國家
[00:20:27.560 --> 00:20:29.560]  發動戰爭
[00:20:29.560 --> 00:20:31.560]  因為一發動戰爭的時候
[00:20:31.560 --> 00:20:32.560]  這個國家
[00:20:32.560 --> 00:20:33.560]  他怎樣怎樣
[00:20:33.560 --> 00:20:34.560]  搶我們的領土
[00:20:34.560 --> 00:20:35.560]  他怎樣怎樣
[00:20:35.560 --> 00:20:36.560]  然後
[00:20:36.560 --> 00:20:38.560]  聚集所有的人
[00:20:38.560 --> 00:20:39.560]  同仇敵氣
[00:20:39.560 --> 00:20:40.560]  來面對這個國家
[00:20:40.560 --> 00:20:42.560]  我們挑起民族主義
[00:20:42.560 --> 00:20:44.560]  我們中國人是什麼
[00:20:44.560 --> 00:20:45.560]  什麼也不怕
[00:20:45.560 --> 00:20:46.560]  我們一起來去
[00:20:46.560 --> 00:20:47.560]  我打他
[00:20:47.560 --> 00:20:49.560]  我打他的斯巴蘭
[00:20:49.560 --> 00:20:50.560]  等等
[00:20:50.560 --> 00:20:51.560]  就是會
[00:20:51.560 --> 00:20:52.560]  就是
[00:20:52.560 --> 00:20:55.560]  很喜歡將視線轉移到
[00:20:55.560 --> 00:20:57.560]  外面其他人身上
[00:20:57.560 --> 00:21:00.560]  讓他不需要面對當時的壓力
[00:21:00.560 --> 00:21:03.560]  讓他不需要面對當時的情況
[00:21:03.560 --> 00:21:04.560]  是
[00:21:04.560 --> 00:21:05.560]  不時發生
[00:21:05.560 --> 00:21:06.560]  你看世界歷史
[00:21:06.560 --> 00:21:08.560]  不時發生這件事
[00:21:08.560 --> 00:21:09.560]  為什麼
[00:21:09.560 --> 00:21:11.560]  人就是這樣
[00:21:11.560 --> 00:21:14.560]  當有人去跟你講你的問題
[00:21:14.560 --> 00:21:15.560]  然後
[00:21:15.560 --> 00:21:17.560]  我不是
[00:21:17.560 --> 00:21:19.560]  他是你的問題
[00:21:19.560 --> 00:21:21.560]  是你眼光的問題
[00:21:21.560 --> 00:21:22.560]  不是
[00:21:22.560 --> 00:21:23.560]  對不起
[00:21:23.560 --> 00:21:24.560]  為什麼突然講國語
[00:21:24.560 --> 00:21:25.560]  不是
[00:21:25.560 --> 00:21:27.560]  說我有問題
[00:21:27.560 --> 00:21:28.560]  是你的問題
[00:21:28.560 --> 00:21:29.560]  是你看錯
[00:21:29.560 --> 00:21:30.560]  是你自己驕傲
[00:21:30.560 --> 00:21:32.560]  驕傲的人就看到別人的驕傲
[00:21:32.560 --> 00:21:33.560]  知不知道
[00:21:33.560 --> 00:21:34.560]  所以你要悔改
[00:21:34.560 --> 00:21:36.560]  行起初所行的事
[00:21:36.560 --> 00:21:37.560]  多有問題
[00:21:37.560 --> 00:21:38.560]  你看他
[00:21:38.560 --> 00:21:39.560]  你看Joseph
[00:21:39.560 --> 00:21:40.560]  他現在在笑
[00:21:40.560 --> 00:21:41.560]  多有問題
[00:21:41.560 --> 00:21:42.560]  就是
[00:21:42.560 --> 00:21:43.560]  就是
[00:21:43.560 --> 00:21:45.560]  你看他
[00:21:45.560 --> 00:21:47.560]  大家一起為他祈禱
[00:21:47.560 --> 00:21:49.560]  一起為他祈禱
[00:21:49.560 --> 00:21:53.560]  很自然就將問題轉移到Joseph身上
[00:21:53.560 --> 00:21:55.560]  我不用面對這個問題
[00:21:55.560 --> 00:21:56.560]  是不是
[00:21:56.560 --> 00:21:57.560]  就是
[00:21:57.560 --> 00:21:58.560]  因為我們是人
[00:21:58.560 --> 00:22:00.560]  所以我們在這方面很專業
[00:22:00.560 --> 00:22:02.560]  誰都做得到
[00:22:02.560 --> 00:22:03.560]  做得非常好
[00:22:03.560 --> 00:22:05.560]  所以當時你會看到其實
[00:22:05.560 --> 00:22:06.560]  耶穌
[00:22:06.560 --> 00:22:08.560]  就是耶穌在講當事人的兩個心態
[00:22:08.560 --> 00:22:11.560]  第一是對神的訊息是無動於衷
[00:22:11.560 --> 00:22:14.560]  第二個訊息就是他將轉移視線
[00:22:14.560 --> 00:22:15.560]  當神說你什麼
[00:22:15.560 --> 00:22:17.560]  我轉移到別人的身上
[00:22:17.560 --> 00:22:20.560]  然後甚至說他等等
[00:22:20.560 --> 00:22:22.560]  但是在這裡
[00:22:22.560 --> 00:22:26.560]  耶穌很想再問大家一個問題
[00:22:26.560 --> 00:22:33.560]  你們從前回到教會是要看什麼呢?
[00:22:33.560 --> 00:22:37.560]  你們從前回到教會是要看什麼呢?
[00:22:37.560 --> 00:22:42.560]  對於神想跟你講的訊息
[00:22:42.560 --> 00:22:44.560]  你聽到多少?
[00:22:44.560 --> 00:22:48.560]  你們從前回到教會是要看什麼呢?
[00:22:48.560 --> 00:22:52.560]  其實耶穌在這段經文講了幾種人
[00:22:52.560 --> 00:22:54.560]  第一種是無論神講什麼
[00:22:54.560 --> 00:22:56.560]  他都會持觀望態度
[00:22:56.560 --> 00:22:58.560]  因為怎樣呢?
[00:22:58.560 --> 00:23:02.560]  可以用什麼世代
[00:23:02.560 --> 00:23:06.560]  比喻就好像街食是跟你吹笛
[00:23:06.560 --> 00:23:08.560]  他又不跳舞
[00:23:08.560 --> 00:23:11.560]  向他舉哀
[00:23:11.560 --> 00:23:12.560]  我們又不反應
[00:23:12.560 --> 00:23:14.560]  又不會跟你一起去不開心
[00:23:14.560 --> 00:23:15.560]  是無動於衷
[00:23:15.560 --> 00:23:16.560]  為什麼呢?
[00:23:16.560 --> 00:23:19.560]  因為他要持一個觀望態度
[00:23:19.560 --> 00:23:23.560]  就是究竟我值不值得
[00:23:23.560 --> 00:23:27.560]  或者當我真的回應你的訊息的時候
[00:23:27.560 --> 00:23:29.560]  會是怎樣呢?
[00:23:29.560 --> 00:23:31.560]  我記得以前
[00:23:31.560 --> 00:23:34.560]  人為什麼會對一些事情持觀望態度呢?
[00:23:34.560 --> 00:23:36.560]  舉一個例子
[00:23:36.560 --> 00:23:39.560]  有一天我媽媽跟我說了一件事
[00:23:39.560 --> 00:23:44.560]  其實我有兩個堂哥哥都是做警察的
[00:23:44.560 --> 00:23:48.560]  一個是做交通部的沙展三柴
[00:23:48.560 --> 00:23:53.560]  另一個是時沙即是雞仔餅
[00:23:53.560 --> 00:23:55.560]  那些人就知道
[00:23:55.560 --> 00:23:57.560]  一月圓圈的滾街
[00:23:57.560 --> 00:24:01.560]  都是管理的階層
[00:24:01.560 --> 00:24:03.560]  他在警考那裡教過法律
[00:24:03.560 --> 00:24:05.560]  不過現在已經轉去環球那裡
[00:24:05.560 --> 00:24:09.560]  其中一個堂哥哥考到警察的時候
[00:24:09.560 --> 00:24:12.560]  我奶奶就語重心長地跟他說
[00:24:12.560 --> 00:24:14.560]  那件事就說
[00:24:14.560 --> 00:24:15.560]  你記得嗎?
[00:24:15.560 --> 00:24:17.560]  不記得是誰了
[00:24:17.560 --> 00:24:20.560]  以後你當警察之後
[00:24:20.560 --> 00:24:22.560]  什麼都要看好一點
[00:24:22.560 --> 00:24:24.560]  不要那麼拼
[00:24:24.560 --> 00:24:26.560]  跑步不要跑那麼快
[00:24:26.560 --> 00:24:29.560]  讓別人先行先死
[00:24:29.560 --> 00:24:32.560]  什麼都要先等別人
[00:24:32.560 --> 00:24:34.560]  等別人處理
[00:24:34.560 --> 00:24:36.560]  不要自己一個人強出頭
[00:24:36.560 --> 00:24:38.560]  追賊也不要那麼拼
[00:24:38.560 --> 00:24:43.560]  我不知道是不是當時moonwalk就是這樣出來
[00:24:43.560 --> 00:24:47.560]  不要跑!警察!不要跑!
[00:24:47.560 --> 00:24:50.560]  站住!不要跑!警察!
[00:24:50.560 --> 00:24:52.560]  不要跑!我們不要跑!
[00:24:52.560 --> 00:24:55.560]  我不知道是不是當時moonwalk就是這樣出來
[00:24:55.560 --> 00:24:57.560]  不要跑!不要跑!
[00:24:57.560 --> 00:25:03.560]  當然我們很明白老人家的心態
[00:25:03.560 --> 00:25:05.560]  很明白老人家的心態
[00:25:05.560 --> 00:25:09.560]  都是不想堂哥哥有什麼損傷
[00:25:09.560 --> 00:25:13.560]  但是我相信堂哥哥既然考到警察
[00:25:13.560 --> 00:25:15.560]  他預計到的
[00:25:15.560 --> 00:25:18.560]  只不過老人家有時候都會持一個觀望態度
[00:25:18.560 --> 00:25:20.560]  你先看好一點
[00:25:20.560 --> 00:25:22.560]  有危險的
[00:25:22.560 --> 00:25:24.560]  不要那麼拼
[00:25:24.560 --> 00:25:27.560]  小心一點
[00:25:27.560 --> 00:25:31.560]  所以在那時
[00:25:31.560 --> 00:25:36.560]  其實我奶奶這個回應都看到人的心態
[00:25:36.560 --> 00:25:39.560]  人會對一些事情有些觀望
[00:25:39.560 --> 00:25:41.560]  不知道有沒有把握
[00:25:41.560 --> 00:25:43.560]  不知道行不行
[00:25:43.560 --> 00:25:45.560]  結果會怎樣
[00:25:45.560 --> 00:25:48.560]  所以結果就會產生很多這類問題
[00:25:48.560 --> 00:25:50.560]  就是先看好一點
[00:25:50.560 --> 00:25:53.560]  看看別人跟著之後怎樣
[00:25:53.560 --> 00:25:55.560]  你說這個牌子洗頭水好
[00:25:55.560 --> 00:25:57.560]  看看別人用過
[00:25:57.560 --> 00:25:59.560]  會不會掉頭髮掉成我這樣
[00:25:59.560 --> 00:26:01.560]  會不會這樣
[00:26:01.560 --> 00:26:05.560]  所以有時我們因為這個心態
[00:26:05.560 --> 00:26:09.560]  我們連聽神的聲音神的說話神的命令
[00:26:09.560 --> 00:26:11.560]  我們都是這樣
[00:26:11.560 --> 00:26:13.560]  我們都是持觀望態度
[00:26:13.560 --> 00:26:15.560]  要我受浸
[00:26:15.560 --> 00:26:17.560]  要我加入教會
[00:26:17.560 --> 00:26:20.560]  先看好一點
[00:26:20.560 --> 00:26:24.560]  看看別人加入了之後怎樣
[00:26:24.560 --> 00:26:28.560]  如果你看我加入了馬鞍山浸水
[00:26:28.560 --> 00:26:30.560]  還要做童工會越來越肥
[00:26:30.560 --> 00:26:32.560]  不要啦
[00:26:32.560 --> 00:26:34.560]  先看好一點
[00:26:34.560 --> 00:26:36.560]  要我做組長
[00:26:36.560 --> 00:26:38.560]  不要啦
[00:26:38.560 --> 00:26:40.560]  先看好一點
[00:26:40.560 --> 00:26:42.560]  別人做了
[00:26:42.560 --> 00:26:44.560]  想我十一奉獻
[00:26:44.560 --> 00:26:46.560]  忠心十一奉獻
[00:26:46.560 --> 00:26:47.560]  不要啦
[00:26:47.560 --> 00:26:49.560]  看了別人奉獻了之後
[00:26:49.560 --> 00:26:51.560]  有沒有飯吃
[00:26:51.560 --> 00:26:53.560]  有飯吃的
[00:26:53.560 --> 00:26:55.560]  多給一點
[00:26:55.560 --> 00:26:57.560]  沒有飯吃的
[00:26:57.560 --> 00:26:59.560]  不要啦
[00:26:59.560 --> 00:27:01.560]  找其他人搞定
[00:27:01.560 --> 00:27:03.560]  很多人持這樣的觀望態度
[00:27:03.560 --> 00:27:05.560]  不過
[00:27:05.560 --> 00:27:07.560]  跟隨神
[00:27:07.560 --> 00:27:09.560]  可不可以持一個觀望態度
[00:27:09.560 --> 00:27:11.560]  當神跟你說
[00:27:11.560 --> 00:27:13.560]  去這裏
[00:27:13.560 --> 00:27:15.560]  你這樣回應
[00:27:15.560 --> 00:27:17.560]  可不可以持觀望態度
[00:27:17.560 --> 00:27:19.560]  神說
[00:27:19.560 --> 00:27:21.560]  看看怎樣
[00:27:21.560 --> 00:27:23.560]  真靈做就做
[00:27:23.560 --> 00:27:25.560]  Louis去就去
[00:27:25.560 --> 00:27:29.560]  杜賓士做先啦
[00:27:29.560 --> 00:27:31.560]  觀望態度
[00:27:31.560 --> 00:27:33.560]  觀望態度
[00:27:33.560 --> 00:27:35.560]  但是大家都靈頭
[00:27:35.560 --> 00:27:37.560]  跟隨神
[00:27:37.560 --> 00:27:39.560]  可不可以有一個觀望態度
[00:27:39.560 --> 00:27:41.560]  不過坦白說
[00:27:41.560 --> 00:27:43.560]  人的軟弱就是這樣
[00:27:43.560 --> 00:27:45.560]  不過我想說聖經的一個例子
[00:27:45.560 --> 00:27:47.560]  以利亞和以利沙
[00:27:47.560 --> 00:27:49.560]  以利亞和以利沙
[00:27:49.560 --> 00:27:51.560]  列王記下義章一到十二節
[00:27:51.560 --> 00:27:53.560]  很簡單
[00:27:53.560 --> 00:27:55.560]  列王記下義章一到十二節裏
[00:27:55.560 --> 00:27:57.560]  講以利亞在升天之前
[00:27:57.560 --> 00:27:59.560]  帶以利沙遊花園
[00:27:59.560 --> 00:28:01.560]  以利亞和以利沙是師徒關係
[00:28:01.560 --> 00:28:03.560]  以利亞是師父
[00:28:03.560 --> 00:28:05.560]  以利沙是徒弟
[00:28:05.560 --> 00:28:07.560]  以利亞其實當時
[00:28:07.560 --> 00:28:09.560]  你看回聖經
[00:28:09.560 --> 00:28:11.560]  其實都知道以利亞快要升天
[00:28:11.560 --> 00:28:13.560]  以利亞快要升天
[00:28:13.560 --> 00:28:15.560]  好像在做一些
[00:28:15.560 --> 00:28:17.560]  臨終的事情
[00:28:17.560 --> 00:28:19.560]  搞定了就會離開
[00:28:19.560 --> 00:28:21.560]  會被神接走
[00:28:21.560 --> 00:28:23.560]  當時大家知道的
[00:28:23.560 --> 00:28:25.560]  你看回那些對話
[00:28:25.560 --> 00:28:27.560]  當時以利亞很有趣
[00:28:27.560 --> 00:28:29.560]  大以利沙在花園逛了四個地方
[00:28:29.560 --> 00:28:31.560]  大以利亞沒有出聲
[00:28:31.560 --> 00:28:33.560]  沒有跟以利沙說
[00:28:33.560 --> 00:28:35.560]  我為什麼要逛
[00:28:35.560 --> 00:28:37.560]  後來我們去看回
[00:28:37.560 --> 00:28:39.560]  當時大以利沙
[00:28:39.560 --> 00:28:41.560]  逛了四個地方
[00:28:41.560 --> 00:28:43.560]  第一是吉格
[00:28:43.560 --> 00:28:45.560]  第二是伯特利
[00:28:45.560 --> 00:28:47.560]  第三是耶利哥
[00:28:47.560 --> 00:28:49.560]  第四是約旦河
[00:28:49.560 --> 00:28:51.560]  現在看回
[00:28:51.560 --> 00:28:53.560]  以利沙都要接以利亞的棒
[00:28:53.560 --> 00:28:55.560]  很想跟隨他們
[00:28:55.560 --> 00:28:57.560]  還要雙倍恩高
[00:28:57.560 --> 00:28:59.560]  當時其實
[00:28:59.560 --> 00:29:01.560]  進入大以利沙
[00:29:01.560 --> 00:29:03.560]  好像有一個生命的歷程
[00:29:03.560 --> 00:29:05.560]  先去吉格
[00:29:05.560 --> 00:29:07.560]  吉格發生什麼事
[00:29:07.560 --> 00:29:09.560]  行國禮
[00:29:09.560 --> 00:29:11.560]  第一個你要面對自己
[00:29:11.560 --> 00:29:13.560]  就是要行國禮
[00:29:13.560 --> 00:29:15.560]  第二個去的地方
[00:29:15.560 --> 00:29:17.560]  就是伯特利
[00:29:17.560 --> 00:29:19.560]  伯特利是一個遇見神的地方
[00:29:19.560 --> 00:29:21.560]  你的生命遇見神
[00:29:21.560 --> 00:29:23.560]  跟神有溝通
[00:29:23.560 --> 00:29:25.560]  第三個地方耶利哥
[00:29:25.560 --> 00:29:27.560]  耶利哥很有名的
[00:29:27.560 --> 00:29:29.560]  城牆島塔
[00:29:29.560 --> 00:29:31.560]  要去爭戰
[00:29:31.560 --> 00:29:33.560]  第四就是約旦河
[00:29:33.560 --> 00:29:35.560]  約旦河說什麼
[00:29:35.560 --> 00:29:37.560]  約旦河和河水分開
[00:29:37.560 --> 00:29:39.560]  要有信心
[00:29:39.560 --> 00:29:41.560]  所以當時大以利沙
[00:29:41.560 --> 00:29:43.560]  雖然我們叫遊花園
[00:29:43.560 --> 00:29:45.560]  但其實很想教導以利沙
[00:29:45.560 --> 00:29:47.560]  一樣服侍神的心態
[00:29:47.560 --> 00:29:49.560]  這四個心態很重要
[00:29:49.560 --> 00:29:51.560]  但是
[00:29:51.560 --> 00:29:53.560]  我很想問
[00:29:53.560 --> 00:29:55.560]  如果當時
[00:29:55.560 --> 00:29:57.560]  以利沙絕對有
[00:29:57.560 --> 00:29:59.560]  這個權利
[00:29:59.560 --> 00:30:01.560]  以利亞走去吉格
[00:30:01.560 --> 00:30:03.560]  他絕對有
[00:30:03.560 --> 00:30:05.560]  這個權利做什麼
[00:30:05.560 --> 00:30:09.560]  先看好
[00:30:09.560 --> 00:30:13.560]  以利亞做什麼
[00:30:13.560 --> 00:30:15.560]  先看好
[00:30:15.560 --> 00:30:17.560]  他絕對有權利這樣做
[00:30:17.560 --> 00:30:19.560]  但如果真的
[00:30:19.560 --> 00:30:21.560]  什麼都先看好
[00:30:21.560 --> 00:30:23.560]  先看好
[00:30:23.560 --> 00:30:25.560]  我相信
[00:30:25.560 --> 00:30:27.560]  以利沙是不會得到
[00:30:27.560 --> 00:30:29.560]  以利亞雙倍恩高
[00:30:29.560 --> 00:30:31.560]  甚至基本上他都切不到關
[00:30:31.560 --> 00:30:33.560]  所以你會看到其實跟隨神的人
[00:30:33.560 --> 00:30:35.560]  可不可以先看好
[00:30:35.560 --> 00:30:37.560]  保留
[00:30:37.560 --> 00:30:39.560]  有保留
[00:30:39.560 --> 00:30:41.560]  可不可以持觀望態度
[00:30:41.560 --> 00:30:43.560]  其實就是
[00:30:43.560 --> 00:30:45.560]  如果你看到神的指示和教導
[00:30:45.560 --> 00:30:47.560]  都持觀望態度甚至不回應的時候
[00:30:47.560 --> 00:30:49.560]  你根本得不到
[00:30:49.560 --> 00:30:51.560]  神想你得到的
[00:30:51.560 --> 00:30:53.560]  所以耶穌今天
[00:30:53.560 --> 00:30:55.560]  再問你一條問題
[00:30:55.560 --> 00:30:57.560]  你們從前
[00:30:57.560 --> 00:30:59.560]  回到教會是要看什麼呢
[00:30:59.560 --> 00:31:05.560]  你們從前回到教會
[00:31:05.560 --> 00:31:07.560]  是要看什麼呢
[00:31:07.560 --> 00:31:09.560]  這一行令到我們沒有回應神
[00:31:09.560 --> 00:31:11.560]  就是我們身邊很多東西
[00:31:11.560 --> 00:31:13.560]  我們專注在其他地方
[00:31:13.560 --> 00:31:15.560]  令到我們看不到真正神想我們看
[00:31:15.560 --> 00:31:17.560]  甚至看不到神自己
[00:31:17.560 --> 00:31:19.560]  根據中國政府的公佈
[00:31:19.560 --> 00:31:21.560]  中國總共有56個民族
[00:31:21.560 --> 00:31:23.560]  其實不止
[00:31:23.560 --> 00:31:25.560]  大概歸納出
[00:31:25.560 --> 00:31:27.560]  總共有56個民族
[00:31:27.560 --> 00:31:29.560]  不過在近幾年
[00:31:29.560 --> 00:31:31.560]  發現幾個
[00:31:31.560 --> 00:31:33.560]  甚至多發現十幾個民族
[00:31:33.560 --> 00:31:35.560]  而其中一個民族
[00:31:35.560 --> 00:31:37.560]  就是低頭族
[00:31:37.560 --> 00:31:39.560]  低頭族的意思並不是
[00:31:39.560 --> 00:31:41.560]  人的頭特別低
[00:31:41.560 --> 00:31:43.560]  而是當你明白低頭族的意思是什麼
[00:31:43.560 --> 00:31:45.560]  低頭族的意思是什麼
[00:31:45.560 --> 00:31:55.560]  就是到處都低著頭
[00:31:55.560 --> 00:31:57.560]  按手機
[00:31:57.560 --> 00:31:59.560]  發訊息
[00:31:59.560 --> 00:32:01.560]  看東西
[00:32:01.560 --> 00:32:03.560]  按完之後又看
[00:32:03.560 --> 00:32:05.560]  旁邊的人沒有人
[00:32:05.560 --> 00:32:07.560]  這個世界只有他
[00:32:07.560 --> 00:32:09.560]  很奇怪
[00:32:09.560 --> 00:32:11.560]  裡面的人又在
[00:32:11.560 --> 00:32:13.560]  又在聽
[00:32:13.560 --> 00:32:15.560]  有些精神分裂
[00:32:15.560 --> 00:32:17.560]  所以就是
[00:32:17.560 --> 00:32:19.560]  雖然是低頭族
[00:32:19.560 --> 00:32:21.560]  其實問題在哪裏呢
[00:32:21.560 --> 00:32:23.560]  有時候真的
[00:32:23.560 --> 00:32:25.560]  我見到有人
[00:32:25.560 --> 00:32:27.560]  有一次我和年青人
[00:32:27.560 --> 00:32:29.560]  吃飯的時候
[00:32:29.560 --> 00:32:31.560]  吃飯
[00:32:31.560 --> 00:32:33.560]  和他說話
[00:32:33.560 --> 00:32:35.560]  說話
[00:32:35.560 --> 00:32:37.560]  我不知道他究竟
[00:32:37.560 --> 00:32:39.560]  你是在回應
[00:32:39.560 --> 00:32:41.560]  還是在看手機
[00:32:41.560 --> 00:32:43.560]  其實你明白我說什麼
[00:32:43.560 --> 00:32:49.560]  另外有一次我見到
[00:32:49.560 --> 00:32:51.560]  可能一群
[00:32:51.560 --> 00:32:53.560]  年青人一起坐下
[00:32:53.560 --> 00:32:55.560]  現在見到低頭族的驅逐
[00:32:55.560 --> 00:32:57.560]  一群在
[00:32:57.560 --> 00:32:59.560]  聚會
[00:32:59.560 --> 00:33:01.560]  應該上手試過
[00:33:01.560 --> 00:33:05.560]  怪錯了
[00:33:05.560 --> 00:33:07.560]  但看聖經哪有看得這麼快
[00:33:07.560 --> 00:33:09.560]  上去
[00:33:09.560 --> 00:33:11.560]  速看
[00:33:11.560 --> 00:33:13.560]  一天看完一本聖經
[00:33:13.560 --> 00:33:17.560]  有時候我真的看到
[00:33:17.560 --> 00:33:19.560]  兩個情侶
[00:33:19.560 --> 00:33:21.560]  我不知道情侶還是夫妻
[00:33:21.560 --> 00:33:23.560]  我懷疑當中
[00:33:23.560 --> 00:33:25.560]  可能他們用了手機
[00:33:25.560 --> 00:33:27.560]  好不好吃
[00:33:27.560 --> 00:33:29.560]  看誰付錢
[00:33:29.560 --> 00:33:31.560]  我今天沒有帶錢
[00:33:31.560 --> 00:33:33.560]  你付吧
[00:33:33.560 --> 00:33:35.560]  大哥
[00:33:35.560 --> 00:33:37.560]  那個人坐在你面前
[00:33:37.560 --> 00:33:39.560]  你也可以這樣
[00:33:39.560 --> 00:33:41.560]  這樣去溝通
[00:33:41.560 --> 00:33:43.560]  是很
[00:33:43.560 --> 00:33:45.560]  很差勁
[00:33:45.560 --> 00:33:47.560]  當然我知道很多時候
[00:33:47.560 --> 00:33:49.560]  我們實在太多東西看
