
[00:00:00.000 --> 00:00:06.400]  慶平:今年新年第一次講到,聽這段經文我覺得靈石啞,可能真是天父要跟我們講,
[00:16:20.000 --> 00:16:23.000]  但是社會科學不是這樣的,
[00:16:23.000 --> 00:16:25.000]  社會科學不會找到一個對比,
[00:16:25.000 --> 00:16:27.000]  就會推翻整個理論,
[00:16:27.000 --> 00:16:29.000]  偶爾有些不正常,
[00:16:29.000 --> 00:16:30.000]  所以多半與少數,
[00:16:30.000 --> 00:16:32.000]  我們沒辦法佩服所有人,
[00:16:32.000 --> 00:16:34.000]  有些人真的會軟弱跌倒,
[00:16:34.000 --> 00:16:37.000]  但這個不是我們想見到的,
[00:16:37.000 --> 00:16:39.000]  我也求天父憐憫,
[00:16:39.000 --> 00:16:40.000]  我想多說一點,
[00:16:40.000 --> 00:16:41.000]  不是講正義,
[00:16:41.000 --> 00:16:42.000]  是講信仰的問題,
[00:16:42.000 --> 00:16:45.000]  近日香港教會出現了一個提議,
[00:16:45.000 --> 00:16:49.000]  有些教會叫分顏色牧羊,
[00:16:49.000 --> 00:16:50.000]  什麼意思呢,
[00:16:50.000 --> 00:16:51.000]  那間教會,
[00:16:51.000 --> 00:16:52.000]  我們是藍教會,
[00:16:52.000 --> 00:16:53.000]  那些是藍牧師,
[00:16:53.000 --> 00:16:56.000]  我們這間教會是黃教會,
[00:16:56.000 --> 00:16:57.000]  黃牧師,
[00:16:57.000 --> 00:16:58.000]  不是姓黃的,
[00:16:58.000 --> 00:16:59.000]  叫黃牧師,
[00:16:59.000 --> 00:17:00.000]  是不是對的呢,
[00:17:00.000 --> 00:17:01.000]  我想說,
[00:17:01.000 --> 00:17:02.000]  應該是非常不對的,
[00:17:02.000 --> 00:17:04.000]  不分為路自處,
[00:17:04.000 --> 00:17:08.000]  猶太人愛邦人,
[00:17:08.000 --> 00:17:10.000]  都應該著主亂童歸於一,
[00:17:10.000 --> 00:17:12.000]  這件事是不對的,
[00:17:12.000 --> 00:17:14.000]  但我想說回來,
[00:17:14.000 --> 00:17:15.000]  有人這樣嘗試,
[00:17:15.000 --> 00:17:17.000]  我也奈他不何,
[00:17:17.000 --> 00:17:19.000]  有些人這樣做,
[00:17:19.000 --> 00:17:20.000]  他覺得很舒服,
[00:17:20.000 --> 00:17:21.000]  再說一次,
[00:17:21.000 --> 00:17:22.000]  那些不對的東西,
[00:17:22.000 --> 00:17:23.000]  再說,
[00:17:23.000 --> 00:17:26.000]  是不正常的,
[00:17:26.000 --> 00:17:28.000]  但不正常就存在,
[00:17:28.000 --> 00:17:31.000]  但又不否定正常的東西,
[00:17:31.000 --> 00:17:32.000]  明白嗎?
[00:17:32.000 --> 00:17:34.000]  所以暫時看到的東西,
[00:17:34.000 --> 00:17:35.000]  是很微量的,
[00:17:35.000 --> 00:17:37.000]  在地球上有這樣的教會,
[00:17:37.000 --> 00:17:38.000]  出現了幾間,
[00:17:38.000 --> 00:17:39.000]  這麼標榜的,
[00:17:39.000 --> 00:17:40.000]  幾間而已,
[00:17:40.000 --> 00:17:41.000]  說都出名的,
[00:17:41.000 --> 00:17:42.000]  知道那間是,
[00:17:42.000 --> 00:17:44.000]  但這些是不正常的,
[00:17:44.000 --> 00:17:45.000]  我又這樣說,
[00:17:45.000 --> 00:17:46.000]  但不鼓勵的,
[00:17:46.000 --> 00:17:47.000]  但又不能夠,
[00:17:47.000 --> 00:17:48.000]  因為有這些存在,
[00:17:48.000 --> 00:17:50.000]  不能夠推翻我的正常存在,
[00:17:50.000 --> 00:17:51.000]  明白嗎?
[00:17:51.000 --> 00:17:53.000]  求神都比堅固我們,
[00:17:53.000 --> 00:17:54.000]  我們求主幫我們,
[00:17:54.000 --> 00:17:55.000]  一個跌倒都不想,
[00:17:55.000 --> 00:17:58.000]  但同一時間又有這樣的情況出現,
[00:17:58.000 --> 00:17:59.000]  求神憐憫,
[00:17:59.000 --> 00:18:03.000]  多半在當中受到建立造就,
[00:18:03.000 --> 00:18:04.000]  為什麼呢?
[00:18:04.000 --> 00:18:06.000]  為什麼這些人會受到造就和建立,
[00:18:06.000 --> 00:18:07.000]  其實重點在哪裡呢?
[00:18:07.000 --> 00:18:09.000]  就是因為後面的說,
[00:18:09.000 --> 00:18:11.000]  為什麼那些人可以繼續全神的道,
[00:18:11.000 --> 00:18:12.000]  無所懼怕,
[00:18:12.000 --> 00:18:14.000]  所以其實這個都關教會領袖的事,
[00:18:14.000 --> 00:18:16.000]  所以你都為牧師祈禱,
[00:18:16.000 --> 00:18:17.000]  為執事祈禱,
[00:18:17.000 --> 00:18:18.000]  為其他同工祈禱,
[00:18:18.000 --> 00:18:19.000]  為什麼呢?
[00:18:19.000 --> 00:18:20.000]  看回後面那裡,
[00:18:20.000 --> 00:18:22.000]  因為保羅是這樣,
[00:18:22.000 --> 00:18:23.000]  因為第十九節說,
[00:18:23.000 --> 00:18:24.000]  因為知道,
[00:18:24.000 --> 00:18:25.000]  因為我知道,
[00:18:25.000 --> 00:18:26.000]  「這是藉著你們的祈禱,
[00:18:26.000 --> 00:18:28.000]  和耶穌基督之靈的幫助,
[00:18:28.000 --> 00:18:30.000]  終必叫我得救,
[00:18:30.000 --> 00:18:31.000]  照著我」,
[00:18:31.000 --> 00:18:34.000]  即是保羅所切勿所盼望的,
[00:18:34.000 --> 00:18:37.000]  「沒有一事叫我羞愧,
[00:18:37.000 --> 00:18:39.000]  只要凡事放膽,
[00:18:39.000 --> 00:18:40.000]  無論是生是死,
[00:18:40.000 --> 00:18:44.000]  總叫基督在我身上照常顯大。」
[00:18:44.000 --> 00:18:45.000]  為什麼那些人,
[00:18:45.000 --> 00:18:46.000]  即是剛才說到,
[00:18:46.000 --> 00:18:47.000]  那些教會多半的人,
[00:18:47.000 --> 00:18:49.000]  放膽傳上帝的道,
[00:18:49.000 --> 00:18:51.000]  無所畏懼?
[00:18:51.000 --> 00:18:52.000]  因為什麼?
[00:18:52.000 --> 00:18:53.000]  因為保羅都是這樣,
[00:18:53.000 --> 00:18:56.000]  因為保羅都是放膽,
[00:18:56.000 --> 00:18:57.000]  無所畏懼,
[00:18:57.000 --> 00:18:58.000]  無論是生是死,
[00:18:58.000 --> 00:18:59.000]  照常顯大。
[00:18:59.000 --> 00:19:00.000]  所以今天,
[00:19:00.000 --> 00:19:02.000]  同樣為我們的童宮祈禱,
[00:19:02.000 --> 00:19:04.000]  其實我自己都是一個很怕死的人,
[00:19:04.000 --> 00:19:06.000]  我都有很多事情害怕,
[00:19:06.000 --> 00:19:08.000]  我害怕什麼?
[00:19:08.000 --> 00:19:09.000]  其中一個是蟑螂,
[00:19:09.000 --> 00:19:11.000]  蟑螂真的很多人害怕,
[00:19:11.000 --> 00:19:13.000]  但不要緊,
[00:19:13.000 --> 00:19:14.000]  我老婆不怕,
[00:19:14.000 --> 00:19:15.000]  不,我老婆也害怕,
[00:19:15.000 --> 00:19:19.000]  幸好家裡還有婆婆,
[00:19:19.000 --> 00:19:20.000]  不是很害怕,
[00:19:20.000 --> 00:19:21.000]  婆婆頂著,
[00:19:21.000 --> 00:19:23.000]  互相提醒,
[00:19:23.000 --> 00:19:25.000]  有些事情是會害怕的,
[00:19:25.000 --> 00:19:26.000]  但那些不重要,
[00:19:26.000 --> 00:19:28.000]  我現在害怕什麼?
[00:19:28.000 --> 00:19:30.000]  我有時候都會為弟兄姊妹祈禱,
[00:19:30.000 --> 00:19:33.000]  放膽傳上帝的道,
[00:19:33.000 --> 00:19:36.000]  不是因為人的緣故,
[00:19:36.000 --> 00:19:38.000]  不是因為人的情面,
[00:19:38.000 --> 00:19:41.000]  有時候我自己都會,
[00:19:41.000 --> 00:19:42.000]  常常都在這裡,
[00:19:42.000 --> 00:19:45.000]  檢視自己,
[00:19:45.000 --> 00:19:49.000]  究竟我是怕了那些爭拗,
[00:19:49.000 --> 00:19:51.000]  不敢說話,
[00:19:51.000 --> 00:19:54.000]  害怕有人會軟弱跌倒,
[00:19:54.000 --> 00:19:57.000]  事實上一個小弟兄,
[00:19:57.000 --> 00:19:58.000]  聖經說,
[00:19:58.000 --> 00:20:00.000]  一個小弟兄跌倒要怎樣?
[00:20:00.000 --> 00:20:03.000]  要將大磨石存在脖子上,
[00:20:03.000 --> 00:20:04.000]  扔進海裡,
[00:20:04.000 --> 00:20:06.000]  所以我是害怕的,
[00:20:06.000 --> 00:20:10.000]  很審慎去評論,
[00:20:10.000 --> 00:20:11.000]  但同一時間,
[00:20:11.000 --> 00:20:14.000]  也要放膽傳上帝的道,
[00:20:14.000 --> 00:20:15.000]  無所懼怕,
[00:20:15.000 --> 00:20:17.000]  求神幫助我,
[00:20:17.000 --> 00:20:18.000]  你也為我們祈禱,
[00:20:18.000 --> 00:20:20.000]  求神兼顧我們,
[00:20:20.000 --> 00:20:21.000]  放膽去說,
[00:20:21.000 --> 00:20:22.000]  但同一時間,
[00:20:22.000 --> 00:20:25.000]  求主也要兼顧我們,
[00:20:25.000 --> 00:20:27.000]  去分辨這些事情,
[00:20:27.000 --> 00:20:28.000]  我今天還想再說,
[00:20:28.000 --> 00:20:32.000]  所以這裡帶人來到神的面前,
[00:20:32.000 --> 00:20:33.000]  因為第十五節說到,
[00:20:33.000 --> 00:20:36.000]  有些人傳基督是出於習道紛爭,
[00:20:36.000 --> 00:20:38.000]  有些人是出於好意,
[00:20:38.000 --> 00:20:39.000]  有一等人是出於愛心,
[00:20:39.000 --> 00:20:41.000]  知道我方便名福音設立的,
[00:20:41.000 --> 00:20:44.000]  有一等人是傳基督是出於結黨,
[00:20:44.000 --> 00:20:46.000]  並不誠實,
[00:20:46.000 --> 00:20:49.000]  意思是要加增我困所的苦楚,
[00:20:49.000 --> 00:20:51.000]  其實說來說去就是兩種人,
[00:20:51.000 --> 00:20:54.000]  一種是真心傳福音的人,
[00:20:54.000 --> 00:20:57.000]  一種是用愛心傳福音,
[00:20:57.000 --> 00:20:59.000]  真心的,誠實的,
[00:20:59.000 --> 00:21:01.000]  另一種是不誠實的,
[00:21:01.000 --> 00:21:02.000]  結黨的,
[00:21:02.000 --> 00:21:03.000]  習道紛爭的,
[00:21:03.000 --> 00:21:04.000]  兩種,
[00:21:04.000 --> 00:21:07.000]  傳福音也會有結黨紛爭,
[00:21:07.000 --> 00:21:08.000]  沒有愛心的人嗎?
[00:21:08.000 --> 00:21:10.000]  那時候是有的,
[00:21:10.000 --> 00:21:11.000]  現在又沒有,
[00:21:11.000 --> 00:21:12.000]  我又不敢說,
[00:21:12.000 --> 00:21:14.000]  不過當時不止是菲律賓教會有,
[00:21:14.000 --> 00:21:17.000]  哥倫多教會也有,
[00:21:17.000 --> 00:21:19.000]  如果大家記得哥倫多教會,
[00:21:19.000 --> 00:21:21.000]  有些是屬於保羅,
[00:21:21.000 --> 00:21:23.000]  有些是屬於阿波羅基法,
[00:21:23.000 --> 00:21:25.000]  有些說我大一點,
[00:21:25.000 --> 00:21:26.000]  我屬於基督,
[00:21:26.000 --> 00:21:29.000]  原則上是對的,
[00:21:29.000 --> 00:21:31.000]  但實質上不是,
[00:21:31.000 --> 00:21:34.000]  他只是擺個牌頭夠大而已,
[00:21:34.000 --> 00:21:37.000]  但他不是真心說我屬於基督,
[00:21:37.000 --> 00:21:38.000]  包容其他人,
[00:21:38.000 --> 00:21:39.000]  不是的,
[00:21:39.000 --> 00:21:40.000]  他覺得我厲害一點,
[00:21:40.000 --> 00:21:42.000]  我去到最大而已,
[00:21:42.000 --> 00:21:45.000]  但其實那些人是結黨紛爭,
[00:21:45.000 --> 00:21:46.000]  什麼意思呢?
[00:21:46.000 --> 00:21:47.000]  有點像黑社會,
[00:21:47.000 --> 00:21:50.000]  叫人入會跟了我,
[00:21:50.000 --> 00:21:52.000]  好像我的勢力大一點,
[00:21:52.000 --> 00:21:55.000]  那時候哥倫多教會有這個情況,
[00:21:55.000 --> 00:21:57.000]  菲律賓教會應該也有這個情況,
[00:21:57.000 --> 00:21:59.000]  否則保羅不會這樣說,
[00:21:59.000 --> 00:22:00.000]  我們求主幫助我們,
[00:22:00.000 --> 00:22:02.000]  其實我們的心志是什麼?
[00:22:02.000 --> 00:22:04.000]  總是福音被傳開,
[00:22:04.000 --> 00:22:05.000]  我們就歡喜,
[00:22:05.000 --> 00:22:07.000]  無論他回到哪間教會,
[00:22:07.000 --> 00:22:08.000]  所以今天我們傳福音,
[00:22:08.000 --> 00:22:12.000]  不是為了他回到播道會太古城堂,
[00:22:12.000 --> 00:22:14.000]  當然你回來我們教會當然很開心,
[00:22:14.000 --> 00:22:16.000]  我們教會這麼好,
[00:22:16.000 --> 00:22:17.000]  你回隔壁那間也可以,
[00:22:17.000 --> 00:22:18.000]  如果你懂得韓文,
[00:22:18.000 --> 00:22:19.000]  明白嗎?
[00:22:19.000 --> 00:22:21.000]  你回隔壁那間,
[00:22:21.000 --> 00:22:23.000]  你不懂韓文就來我們這間,
[00:22:23.000 --> 00:22:26.000]  但我說其實你去另一間教會也好,
[00:22:26.000 --> 00:22:28.000]  有時候我們也會分辨,
[00:22:28.000 --> 00:22:29.000]  最近不知道為什麼,
[00:22:29.000 --> 00:22:31.000]  經常有人問我這間教會是不是二端,
[00:22:31.000 --> 00:22:33.000]  二端有時候也容易分辨,
[00:22:33.000 --> 00:22:35.000]  譬如那些閃電,
[00:22:35.000 --> 00:22:37.000]  但他要改名字,
[00:22:37.000 --> 00:22:39.000]  但有些東西分辨不到就問我們,
[00:22:39.000 --> 00:22:41.000]  但大部分人說,
[00:22:41.000 --> 00:22:42.000]  不知道為什麼,
[00:22:42.000 --> 00:22:46.000]  但我有兩個要求,
[00:22:46.000 --> 00:22:47.000]  香港教會是不是純正,
[00:22:47.000 --> 00:22:48.000]  是不是二端,
[00:22:48.000 --> 00:22:49.000]  香港教會,
[00:22:49.000 --> 00:22:50.000]  香港幾十年來,
[00:22:50.000 --> 00:22:51.000]  純正教會,
[00:22:51.000 --> 00:22:52.000]  聚會所,
[00:22:52.000 --> 00:22:53.000]  他們很傳統,
[00:22:53.000 --> 00:22:56.000]  很敬虔,
[00:22:56.000 --> 00:22:58.000]  怎會不分辨呢?
[00:22:58.000 --> 00:23:01.000]  不過有時候分辨不到就問一下,
[00:23:01.000 --> 00:23:03.000]  但我說你回那間也可以,
[00:23:03.000 --> 00:23:04.000]  回我們也可以,
[00:23:04.000 --> 00:23:06.000]  很好,
[00:23:06.000 --> 00:23:08.000]  但求主幫助我們,
[00:23:08.000 --> 00:23:09.000]  只要基督被傳揚,
[00:23:09.000 --> 00:23:11.000]  就很高興,
[00:23:11.000 --> 00:23:12.000]  不過你想一下,
[00:23:12.000 --> 00:23:18.000]  跟我上星期說的話好像有點矛盾,
[00:23:18.000 --> 00:23:21.000]  看不到我上星期說什麼,
[00:23:21.000 --> 00:23:23.000]  當然是不記得,
[00:23:23.000 --> 00:23:25.000]  所以我說做牧師這個行業是挺好的,
[00:23:25.000 --> 00:23:27.000]  因為下星期再說也無所謂,
[00:23:27.000 --> 00:23:29.000]  因為你多數都不記得,
[00:23:29.000 --> 00:23:30.000]  不是,
[00:23:30.000 --> 00:23:31.000]  我重提你應該記得的,
[00:23:31.000 --> 00:23:33.000]  重提我記得什麼呢,
[00:23:33.000 --> 00:23:34.000]  我上星期說,
[00:23:34.000 --> 00:23:38.000]  其實那個結果無法證明意義,
[00:23:38.000 --> 00:23:40.000]  那件事是不對就是不對,
[00:23:40.000 --> 00:23:41.000]  最後結果是好的,
[00:23:41.000 --> 00:23:42.000]  天父額外憐憫,
[00:23:42.000 --> 00:23:43.000]  不關你的事,
[00:23:43.000 --> 00:23:45.000]  你明白我上星期是不是說了什麼,
[00:23:45.000 --> 00:23:50.000]  你用壞的心理來最後做一件好的事情,
[00:23:50.000 --> 00:23:52.000]  沒有credit的,
[00:23:52.000 --> 00:23:53.000]  我上星期說,
[00:23:53.000 --> 00:23:55.000]  但這裡好像本來說到,
[00:23:55.000 --> 00:23:57.000]  那又何妨,
[00:23:57.000 --> 00:23:59.000]  福音總被傳開,
[00:23:59.000 --> 00:24:00.000]  好像說到justify,
[00:24:00.000 --> 00:24:01.000]  聽清楚,
[00:24:01.000 --> 00:24:04.000]  不然你聽一點不聽一點,
[00:24:04.000 --> 00:24:06.000]  兩件事是兩件事,
[00:24:06.000 --> 00:24:07.000]  沒有矛盾的,
[00:24:07.000 --> 00:24:10.000]  因為判斷的是主,
[00:24:10.000 --> 00:24:11.000]  對於我來說,
[00:24:11.000 --> 00:24:12.000]  何妨,
[00:24:12.000 --> 00:24:13.000]  對於主來說,
[00:24:13.000 --> 00:24:14.000]  主會審判,
[00:24:14.000 --> 00:24:15.000]  為什麼,
[00:24:15.000 --> 00:24:16.000]  主說到明,
[00:24:16.000 --> 00:24:17.000]  當日在審判壇前,
[00:24:17.000 --> 00:24:19.000]  有公綿羊和山羊走去,
[00:24:19.000 --> 00:24:21.000]  我奉你的名,
[00:24:21.000 --> 00:24:23.000]  又講道又講鬼,
[00:24:23.000 --> 00:24:25.000]  又做這樣又做那樣,
[00:24:25.000 --> 00:24:26.000]  主說什麼,
[00:24:26.000 --> 00:24:27.000]  惡人我不認識你,
[00:24:27.000 --> 00:24:28.000]  你哪位,
[00:24:28.000 --> 00:24:29.000]  記不記得,
[00:24:29.000 --> 00:24:30.000]  記不記得那段經文,
[00:24:30.000 --> 00:24:31.000]  有些人看完經文,
[00:24:31.000 --> 00:24:32.000]  嚇到自己死死的,
[00:24:32.000 --> 00:24:34.000]  覺得我是不是那個,
[00:24:34.000 --> 00:24:35.000]  不認識那個,
[00:24:35.000 --> 00:24:36.000]  我做那麼多事,
[00:24:36.000 --> 00:24:37.000]  你是知道的,
[00:24:37.000 --> 00:24:39.000]  你自己不會不知道的,
[00:24:39.000 --> 00:24:42.000]  你傳福音是出於什麼動機意思,
[00:24:42.000 --> 00:24:44.000]  或者你自己是否奉主的命,
[00:24:44.000 --> 00:24:46.000]  或者你拿去講一下,
[00:24:46.000 --> 00:24:47.000]  你自己也不相信,
[00:24:47.000 --> 00:24:48.000]  你自己沒理由不知道,
[00:24:48.000 --> 00:24:49.000]  你是知道的,
[00:24:49.000 --> 00:24:51.000]  所以不是去到審判壇前的時候,
[00:24:51.000 --> 00:24:52.000]  你才發現,
[00:24:52.000 --> 00:24:54.000]  傳了幾十年福音,
[00:24:54.000 --> 00:24:57.000]  原來我是結黨紛爭那一種,
[00:24:57.000 --> 00:24:58.000]  不會的,
[00:24:58.000 --> 00:24:59.000]  你是會知道的,
[00:24:59.000 --> 00:25:00.000]  但同一時間,
[00:25:00.000 --> 00:25:01.000]  我們是不知道的,
[00:25:01.000 --> 00:25:02.000]  什麼意思,
[00:25:02.000 --> 00:25:04.000]  我們作為弟兄姊妹,
[00:25:04.000 --> 00:25:06.000]  我們作為家人,
[00:25:06.000 --> 00:25:07.000]  所以我有時候,
[00:25:07.000 --> 00:25:09.000]  少少的去評論別人,
[00:25:09.000 --> 00:25:11.000]  你說這間教會是怎樣,
[00:25:11.000 --> 00:25:12.000]  那間教會是怎樣傳福音,
[00:25:12.000 --> 00:25:14.000]  這間教會是怎樣傳福音,
[00:25:14.000 --> 00:25:16.000]  幾十百種,
[00:25:16.000 --> 00:25:18.000]  我又不敢講別人,
[00:25:18.000 --> 00:25:19.000]  我不知道,
[00:25:19.000 --> 00:25:21.000]  很難判斷他內心怎樣,
[00:25:21.000 --> 00:25:23.000]  但主知道,
[00:25:23.000 --> 00:25:25.000]  那就夠了,
[00:25:25.000 --> 00:25:26.000]  最後福音被傳開,
[00:25:26.000 --> 00:25:27.000]  我就很開心,
[00:25:27.000 --> 00:25:29.000]  結果是這樣,
[00:25:29.000 --> 00:25:30.000]  但我再講一次,
[00:25:30.000 --> 00:25:31.000]  他這樣做,
[00:25:31.000 --> 00:25:33.000]  在神面前是沒有credit的,
[00:25:33.000 --> 00:25:34.000]  主也不認識他,
[00:25:34.000 --> 00:25:36.000]  他好像很厲害,
[00:25:36.000 --> 00:25:38.000]  帶了很多人信耶穌,
[00:25:38.000 --> 00:25:40.000]  但其實他因為結黨紛爭才來,
[00:25:40.000 --> 00:25:43.000]  他自己背,
[00:25:43.000 --> 00:25:44.000]  去到神的面前,
[00:25:44.000 --> 00:25:46.000]  他自己得審判,
[00:25:46.000 --> 00:25:47.000]  但我呢,
[00:25:47.000 --> 00:25:48.000]  我是不需要的,
[00:25:48.000 --> 00:25:49.000]  我是不需要知道,
[00:25:49.000 --> 00:25:50.000]  我也很開心的,
[00:25:50.000 --> 00:25:51.000]  明白嗎?
[00:25:51.000 --> 00:25:52.000]  所以兩件事沒有矛盾,
[00:25:52.000 --> 00:25:54.000]  求神幫助我們,
[00:25:54.000 --> 00:25:55.000]  我們有時候都看自己,
[00:25:55.000 --> 00:25:57.000]  和看我們身邊的人,
[00:25:57.000 --> 00:26:00.000]  有合乎我們應該有的比例,
[00:26:00.000 --> 00:26:02.000]  我們不是主,
[00:26:02.000 --> 00:26:04.000]  審判的是主,
[00:26:04.000 --> 00:26:05.000]  時候未到,
[00:26:05.000 --> 00:26:07.000]  主會顯出個人的忍情,
[00:26:07.000 --> 00:26:09.000]  顯露人心的思念,
[00:26:09.000 --> 00:26:11.000]  那時候是主會知道,
[00:26:11.000 --> 00:26:12.000]  主會揭露,
[00:26:12.000 --> 00:26:14.000]  並不是我去揭露,
[00:26:14.000 --> 00:26:15.000]  我有時候這麼多,
[00:26:15.000 --> 00:26:16.000]  我怎麼知道這麼多人,
[00:26:16.000 --> 00:26:18.000]  這麼多內心的事情呢?
[00:26:18.000 --> 00:26:19.000]  但無論如何,
[00:26:19.000 --> 00:26:21.000]  福音總被傳開,
[00:26:21.000 --> 00:26:23.000]  都是很高興的事情,
[00:26:23.000 --> 00:26:24.000]  求神保守我們,
[00:26:24.000 --> 00:26:25.000]  捧著我們的心,
[00:26:25.000 --> 00:26:26.000]  這裡也說到,
[00:26:26.000 --> 00:26:27.000]  因為我知道,
[00:26:27.000 --> 00:26:28.000]  藉著你們的禱告,
[00:26:28.000 --> 00:26:30.000]  和耶穌基督聖靈的幫助,
[00:26:30.000 --> 00:26:32.000]  我終必能夠得救,
[00:26:32.000 --> 00:26:35.000]  最後我們作為弟兄姊妹,
[00:26:35.000 --> 00:26:37.000]  作為旁觀者,
[00:26:37.000 --> 00:26:39.000]  能夠做的事情,
[00:26:39.000 --> 00:26:40.000]  其實只得一樣,
[00:26:40.000 --> 00:26:42.000]  禱告,
[00:26:42.000 --> 00:26:44.000]  為祂禱告,
[00:26:44.000 --> 00:26:46.000]  神必定會幫助,
[00:26:46.000 --> 00:26:47.000]  聖靈一定會幫助,
[00:26:47.000 --> 00:26:48.000]  我只能禱告,
[00:26:48.000 --> 00:26:49.000]  當然有些弟兄姊妹,
[00:26:49.000 --> 00:26:50.000]  不是很滿意,
[00:26:50.000 --> 00:26:51.000]  跟我說牧師,
[00:26:51.000 --> 00:26:52.000]  最近這件事,
[00:26:52.000 --> 00:26:54.000]  我已經祈禱了兩天,
[00:26:54.000 --> 00:26:56.000]  為什麼還沒有改變?
[00:26:56.000 --> 00:26:59.000]  你祈禱了兩天就想有改變?
[00:26:59.000 --> 00:27:01.000]  你想怎樣改變?
[00:27:01.000 --> 00:27:03.000]  兩天就改變?
[00:27:03.000 --> 00:27:05.000]  第一件事,
[00:27:05.000 --> 00:27:08.000]  按照保羅現在的情況,
[00:27:08.000 --> 00:27:09.000]  你猜他們有沒有為了保羅,
[00:27:09.000 --> 00:27:11.000]  被釋放祈禱?
[00:27:11.000 --> 00:27:12.000]  我猜而已,
[00:27:12.000 --> 00:27:13.000]  聖經沒有說,
[00:27:13.000 --> 00:27:15.000]  我猜也沒理由沒有吧?
[00:27:15.000 --> 00:27:19.000]  他應該有為保羅釋放祈禱,
[00:27:19.000 --> 00:27:22.000]  最後保羅有沒有被釋放?
[00:27:22.000 --> 00:27:24.000]  做到最後也沒有,
[00:27:24.000 --> 00:27:27.000]  但按照《少林宗28章》看到什麼呢?
[00:27:27.000 --> 00:27:30.000]  保羅是完成了祂的使命,
[00:27:30.000 --> 00:27:34.000]  因為最初《少林宗28章》說到祂的使命是什麼?
[00:27:34.000 --> 00:27:39.000]  是向外邦人和君王說上帝的祷禱,
[00:27:39.000 --> 00:27:42.000]  因為這樣被人抓去,
[00:27:42.000 --> 00:27:46.000]  原故在羅馬君王的面前作見證,
[00:27:46.000 --> 00:27:48.000]  完成了任務,
[00:27:48.000 --> 00:27:49.000]  明白嗎?
[00:27:49.000 --> 00:27:51.000]  那件事是登了,
[00:27:51.000 --> 00:27:54.000]  上帝差派祂的任務使命是登了,
[00:27:54.000 --> 00:27:56.000]  不過沒有按照祢的想法,
[00:27:56.000 --> 00:27:58.000]  沒有按照我的想法,
[00:27:58.000 --> 00:28:00.000]  完成了祂的使命,
[00:28:00.000 --> 00:28:01.000]  夠不夠?
[00:28:01.000 --> 00:28:03.000]  你覺得夠不夠?
[00:28:03.000 --> 00:28:05.000]  是否一定要按照我們的想法才做呢?
[00:28:05.000 --> 00:28:08.000]  我這裡額外一點提一下,
[00:28:08.000 --> 00:28:09.000]  我們香港人,
[00:28:09.000 --> 00:28:10.000]  我認識的弟兄姊妹,
[00:28:10.000 --> 00:28:11.000]  我自己也是,
[00:28:11.000 --> 00:28:12.000]  控制慾很強,
[00:28:12.000 --> 00:28:15.000]  我經常覺得天父要聽我這樣去做,
[00:28:15.000 --> 00:28:17.000]  才覺得那件事是合乎的,
[00:28:17.000 --> 00:28:19.000]  有時候我們擺放東西也是,
[00:28:19.000 --> 00:28:21.000]  不同的位置都好像不安樂,
[00:28:21.000 --> 00:28:22.000]  一定要跟著擺放,
[00:28:22.000 --> 00:28:23.000]  我這樣擺放就要這樣擺放,
[00:28:23.000 --> 00:28:26.000]  都是很不安樂的,
[00:28:26.000 --> 00:28:27.000]  求神幫助,
[00:28:27.000 --> 00:28:29.000]  你家裡的東西隨便擺放,
[00:28:29.000 --> 00:28:30.000]  我不管你,
[00:28:30.000 --> 00:28:31.000]  但是人家那些呢,
[00:28:31.000 --> 00:28:33.000]  天父自己的計劃,
[00:28:33.000 --> 00:28:34.000]  但我們禱告,
[00:28:34.000 --> 00:28:37.000]  禱告的時候未必一定能改變那件事,
[00:28:37.000 --> 00:28:38.000]  按照我的心意,
[00:28:38.000 --> 00:28:40.000]  但是天父會按照他的心意,
[00:28:40.000 --> 00:28:42.000]  也知道我是參與在其中,
[00:28:42.000 --> 00:28:44.000]  我的禱告會改變,
[00:28:44.000 --> 00:28:46.000]  改變可能改變的是我,
[00:28:46.000 --> 00:28:48.000]  改變我去看到,
[00:28:48.000 --> 00:28:49.000]  用淑妮的眼睛看到,
[00:28:49.000 --> 00:28:51.000]  上帝完成了在她身上,
[00:28:51.000 --> 00:28:53.000]  她最想愛的那件事,
[00:28:53.000 --> 00:28:55.000]  保羅完成了,
[00:28:55.000 --> 00:28:56.000]  那就夠了,
[00:28:56.000 --> 00:28:58.000]  求主繼續兼顧我們,
[00:28:58.000 --> 00:28:59.000]  用淑妮的眼睛看到,
[00:28:59.000 --> 00:29:01.000]  我們禱告的幫助,
[00:29:01.000 --> 00:29:02.000]  聖靈的幫助,
[00:29:02.000 --> 00:29:04.000]  使得保羅完成任務使命,
[00:29:04.000 --> 00:29:05.000]  終必得救,
[00:29:05.000 --> 00:29:07.000]  照著我所切勿所盼望的,
[00:29:07.000 --> 00:29:08.000]  沒有一時的羞愧,
[00:29:08.000 --> 00:29:10.000]  凡事放膽,
[00:29:10.000 --> 00:29:11.000]  無論是生是死,
[00:29:11.000 --> 00:29:14.000]  總叫基督在我身上照常顯大,
[00:29:14.000 --> 00:29:18.000]  基督在我身上照常顯大,
[00:29:18.000 --> 00:29:21.000]  這個特別重點再提一次,
