
[00:00:00.000 --> 00:00:03.600]  神的兒女縱然心中持定
[00:16:59.000 --> 00:17:01.600]  我們又跌落道德秩序
[00:17:01.600 --> 00:17:04.600]  是不是我做錯了什麼
[00:17:04.600 --> 00:17:07.400]  傳道書讓我們體會多一重
[00:17:07.400 --> 00:17:09.600]  可能是 可能不是
[00:17:09.600 --> 00:17:12.600]  還有一件事就是神的定時
[00:17:12.600 --> 00:17:15.800]  一生的果效是祂控制的
[00:17:15.800 --> 00:17:17.200]  到底人的結局是怎樣
[00:17:17.200 --> 00:17:20.200]  是祂控制的
[00:17:20.200 --> 00:17:24.000]  讓我們能夠稍稍釋懷
[00:17:24.000 --> 00:17:25.600]  等於你今天能否知道
[00:17:25.600 --> 00:17:28.400]  面對你的人生是怎樣的
[00:17:28.400 --> 00:17:31.200]  有什麼會在你前面呢
[00:17:31.200 --> 00:17:34.800]  你說我也很懂得看這個時機判斷
[00:17:34.800 --> 00:17:38.600]  又或者你很懂得看整個形勢的流向
[00:17:38.600 --> 00:17:39.400]  就算是這樣
[00:17:39.400 --> 00:17:44.000]  你知不知道你的人生可以有多長
[00:17:44.000 --> 00:17:47.000]  上星期有一宗校巴意外
[00:17:47.000 --> 00:17:49.400]  校巴像炮彈飛車一樣
[00:17:49.400 --> 00:17:53.400]  小學生降落
[00:17:53.400 --> 00:17:55.400]  我孩子就是讀那間學校
[00:17:55.400 --> 00:17:58.000]  乘坐同一個校巴公司的校巴
[00:17:58.000 --> 00:18:00.400]  一樣顏色的 綠色的
[00:18:00.400 --> 00:18:04.600]  隔離那條線
[00:18:04.600 --> 00:18:06.600]  你不知道的
[00:18:06.600 --> 00:18:09.000]  會不會臨到你
[00:18:09.000 --> 00:18:12.200]  當然後來我的家長也很感恩
[00:18:12.200 --> 00:18:13.800]  是神保守的
[00:18:13.800 --> 00:18:15.800]  讓他飛到草叢
[00:18:15.800 --> 00:18:17.600]  射了一些力
[00:18:17.600 --> 00:18:20.600]  讓巴士沒有反半下
[00:18:20.600 --> 00:18:22.600]  你知道一反半下
[00:18:22.600 --> 00:18:24.800]  就不知道小朋友會受傷到什麼程度
[00:18:24.800 --> 00:18:27.600]  甚至死亡
[00:18:27.600 --> 00:18:31.400]  會臨到你的下一樣東西是你不知道的
[00:18:31.400 --> 00:18:34.200]  每一個人都不知道
[00:18:34.200 --> 00:18:37.400]  更加在上個星期有機會跟一個弟兄聊天
[00:18:37.400 --> 00:18:43.200]  他說你知不知道在三月底發生了一個金融界很震驚的新聞
[00:18:43.200 --> 00:18:45.800]  我不是看金融的所以沒有留意
[00:18:45.800 --> 00:18:50.800]  他說美國有一個傳奇的對沖基金經理
[00:18:50.800 --> 00:18:52.400]  他叫做Bill Huang
[00:18:52.400 --> 00:18:56.200]  就是一個韓裔美籍人
[00:18:56.200 --> 00:18:59.000]  他管理一個家族的基金
[00:18:59.000 --> 00:19:00.600]  原本他用了八年的時間
[00:19:00.600 --> 00:19:03.000]  用兩億美元的資本
[00:19:03.000 --> 00:19:07.200]  就發展到成為一個二百億美元的家族基金
[00:19:07.200 --> 00:19:10.200]  有這個很厲害的成就
[00:19:10.200 --> 00:19:12.400]  不過他在三月底
[00:19:12.400 --> 00:19:15.200]  一連串的股票的失利之下
[00:19:15.200 --> 00:19:18.000]  突然間爆煲
[00:19:18.000 --> 00:19:18.800]  他是一個怎樣的人呢
[00:19:18.800 --> 00:19:19.800]  他怎樣的傳奇呢
[00:19:19.800 --> 00:19:24.800]  他不單可以八年之內由二億變成二百億美元
[00:19:24.800 --> 00:19:27.600]  還要他是一個很樸素
[00:19:27.600 --> 00:19:29.400]  很愛家庭
[00:19:29.400 --> 00:19:33.000]  很熱心奉獻的基督徒
[00:19:33.000 --> 00:19:38.000]  他將他賺的錢成立了一個慈善基金
[00:19:38.000 --> 00:19:40.200]  專門奉獻教會
[00:19:40.200 --> 00:19:41.400]  神學院
[00:19:41.400 --> 00:19:42.400]  基督教教育
[00:19:42.400 --> 00:19:43.200]  很多機構
[00:19:43.200 --> 00:19:45.200]  很多社會服務
[00:19:45.200 --> 00:19:51.600]  他的慈善基金會有九億美元
[00:19:51.600 --> 00:19:54.800]  很努力去奉獻
[00:19:54.800 --> 00:19:56.400]  他每天一開始上班
[00:19:56.400 --> 00:19:59.000]  七點鐘就叫所有的員工
[00:19:59.000 --> 00:20:00.800]  一起靈修
[00:20:00.800 --> 00:20:02.400]  祈禱讀經
[00:20:02.400 --> 00:20:04.600]  然後才開始一天的搏殺
[00:20:04.600 --> 00:20:06.200]  但是三月底這個爆煲
[00:20:06.200 --> 00:20:06.800]  他在兩天
[00:20:06.800 --> 00:20:08.600]  有些人說是十天之間
[00:20:08.600 --> 00:20:12.200]  就沒有了這二百億
[00:20:12.200 --> 00:20:13.800]  我沒有專業知識判斷
[00:20:13.800 --> 00:20:14.800]  哪裡出了問題
[00:20:14.800 --> 00:20:16.200]  我不懂
[00:20:16.200 --> 00:20:19.400]  我也不知道他有沒有一些操作的方法是不對的
[00:20:19.400 --> 00:20:21.600]  我不懂判斷
[00:20:21.600 --> 00:20:27.200]  我只知道我不知道
[00:20:27.200 --> 00:20:28.800]  其實傳道者不斷告訴我們
[00:20:28.800 --> 00:20:31.200]  我們很多事情都不知道
[00:20:31.200 --> 00:20:33.800]  人的一切努力就是在神的手中
[00:20:33.800 --> 00:20:35.200]  去表達那種物質秩序
[00:20:35.200 --> 00:20:37.400]  神掌管事物的果效
[00:20:37.400 --> 00:20:39.400]  出來的結果是怎樣
[00:20:39.400 --> 00:20:41.400]  是他決定的
[00:20:41.400 --> 00:20:44.000]  我們沒有辦法預知
[00:20:44.000 --> 00:20:46.400]  現在唯一一件事
[00:20:46.400 --> 00:20:50.000]  只有一件事你可以知道的
[00:20:50.000 --> 00:20:51.200]  第五節那裡說
[00:20:51.200 --> 00:20:55.400]  你知道自己一定會死
[00:20:55.400 --> 00:21:00.000]  活人還知道自己必死
[00:21:00.000 --> 00:21:04.400]  只有這件事我們可以掌握可以知道
[00:21:04.400 --> 00:21:05.800]  對於傳道者來說
[00:21:05.800 --> 00:21:08.000]  失敗甚至失去一切財富
[00:21:08.000 --> 00:21:09.800]  這個不是最悲慘的事
[00:21:09.800 --> 00:21:10.800]  你說不悲慘
[00:21:10.800 --> 00:21:12.800]  二百億美金
[00:21:12.800 --> 00:21:15.000]  你試一下你回去查一下你的MPF
[00:21:15.000 --> 00:21:16.400]  增加了二十個百分比
[00:21:16.400 --> 00:21:20.600]  你也哭了幾天睡不著
[00:21:20.600 --> 00:21:25.400]  但是他說最令人遺憾的是死亡
[00:21:25.400 --> 00:21:28.600]  因為死亡是帶給人一切的停滯
[00:21:28.600 --> 00:21:32.200]  在那一點的時間就停了
[00:21:32.200 --> 00:21:35.800]  你一切的事情都停了
[00:21:35.800 --> 00:21:38.600]  你所愛的你所恨的
[00:21:38.600 --> 00:21:39.800]  你所嫉妒的
[00:21:39.800 --> 00:21:42.000]  這裡特別是說你所熱衷
[00:21:42.000 --> 00:21:43.800]  很強烈去喜愛的事情
[00:21:43.800 --> 00:21:46.600]  去到那一點都停了
[00:21:46.600 --> 00:21:47.600]  帶不走的
[00:21:47.600 --> 00:21:50.400]  是會消逝的
[00:21:50.400 --> 00:21:52.000]  而且更慘的就是
[00:21:52.000 --> 00:21:53.800]  在日光之下這一切
[00:21:53.800 --> 00:21:56.200]  都不再關他們事了
[00:21:56.200 --> 00:21:59.400]  那一份是沒有了
[00:21:59.400 --> 00:22:01.000]  傳道者在這裡想完後
[00:22:01.000 --> 00:22:04.200]  他得出了一句很短的說話
[00:22:04.200 --> 00:22:05.000]  我請你幫我讀
[00:22:05.000 --> 00:22:06.000]  預備起
[00:22:06.000 --> 00:22:09.600]  「凡有生命的求救慾望
[00:22:09.600 --> 00:22:12.800]  永遠都會有其死之苦」
[00:22:12.800 --> 00:22:14.600]  狗在當時的猶太人文化
[00:22:14.600 --> 00:22:16.800]  是最低賤的動物
[00:22:16.800 --> 00:22:17.600]  不像現在
[00:22:17.600 --> 00:22:19.600]  我們帶小狗出門要幫牠穿鞋
[00:22:19.600 --> 00:22:23.200]  還要用嬰兒車推著
[00:22:23.200 --> 00:22:27.600]  當時的狗是等同猶太人裡面的豬
[00:22:27.600 --> 00:22:29.200]  是很低賤的動物
[00:22:29.200 --> 00:22:32.400]  不想碰的
[00:22:32.400 --> 00:22:34.800]  比起萬獸之王獅子
[00:22:34.800 --> 00:22:38.000]  他們以獅子為猶大的象徵
[00:22:38.000 --> 00:22:39.600]  王者的象徵
[00:22:39.600 --> 00:22:40.400]  兩者一比
[00:22:40.400 --> 00:22:45.000]  這裡竟然說活狗比死獅更好
[00:22:45.000 --> 00:22:48.200]  小時候有玩過這種鬥獸棋嗎
[00:22:48.200 --> 00:22:49.400]  有吧
[00:22:49.400 --> 00:22:51.200]  你不要告訴我你不是玩這種
[00:22:51.200 --> 00:22:52.800]  這麼年輕
[00:22:52.800 --> 00:22:55.600]  現在那些是膠的
[00:22:55.600 --> 00:22:57.000]  鬥獸棋裡面
[00:22:57.000 --> 00:22:57.600]  你知道的
[00:22:57.600 --> 00:22:59.400]  有哪些站在棋盤裡面呢
[00:22:59.400 --> 00:23:01.800]  象、獅、虎是最厲害的
[00:23:01.800 --> 00:23:05.400]  每次對著那幾隻就要很小心去用
[00:23:05.400 --> 00:23:06.600]  最不喜歡哪些
[00:23:06.600 --> 00:23:09.600]  貓和狗
[00:23:09.600 --> 00:23:13.800]  如果在棋盤上只剩下貓和狗
[00:23:13.800 --> 00:23:17.600]  而對方沒有象、獅、虎這些
[00:23:17.600 --> 00:23:19.600]  你還有贏面的
[00:23:19.600 --> 00:23:21.400]  你可以去到對方的陷阱裡面
[00:23:21.400 --> 00:23:24.000]  進了洞穴就贏了
[00:23:24.000 --> 00:23:25.200]  活著的
[00:23:25.200 --> 00:23:27.200]  在棋盤裡面還在動的
[00:23:27.200 --> 00:23:30.600]  比棋盤被人吃掉的好
[00:23:30.600 --> 00:23:32.400]  是這個意思
[00:23:32.400 --> 00:23:34.000]  是不是傳道者說
[00:23:34.000 --> 00:23:37.400]  有命就可以東山再起
[00:23:37.400 --> 00:23:39.600]  好像那個基金經理一樣
[00:23:39.600 --> 00:23:40.600]  不怕
[00:23:40.600 --> 00:23:41.600]  找人再打本給他
[00:23:41.600 --> 00:23:42.200]  又再來一次
[00:23:42.200 --> 00:23:44.200]  他的師父真的這樣說
[00:23:44.200 --> 00:23:46.600]  有個叫老虎基金的創辦人
[00:23:46.600 --> 00:23:50.000]  想再打本給他
[00:23:50.000 --> 00:23:54.200]  但是新日本有一行小字幫到忙
[00:23:54.200 --> 00:23:58.600]  他說這個凡有生命的原文是解讀什麼
[00:23:58.600 --> 00:24:04.000]  凡與所有活人有關聯的
[00:24:04.000 --> 00:24:05.200]  如果這樣解讀的話
[00:24:05.200 --> 00:24:07.400]  就不是說我們留得青山在
[00:24:07.400 --> 00:24:09.200]  哪怕沒有柴燒
[00:24:09.200 --> 00:24:11.000]  而是說最有盼望的是
[00:24:11.000 --> 00:24:12.800]  你仍然能夠活著
[00:24:12.800 --> 00:24:17.200]  而且你活著是與人有關聯
[00:24:17.200 --> 00:24:21.000]  這個才是我們的盼望
[00:24:21.000 --> 00:24:21.800]  你就讀得明白
[00:24:21.800 --> 00:24:24.000]  為什麼他後面說到第九節
[00:24:24.000 --> 00:24:28.800]  你要去與你所愛的妻子享受人生
[00:24:28.800 --> 00:24:30.200]  其實如果是直譯的話
[00:24:30.200 --> 00:24:32.800]  可以讀得更加清楚
[00:24:32.800 --> 00:24:34.400]  在你一生虛空的年日中
[00:24:34.400 --> 00:24:36.000]  就是神在日光之下
[00:24:36.000 --> 00:24:37.800]  賜你虛空的年日中
[00:24:37.800 --> 00:24:39.800]  你要活著
[00:24:39.800 --> 00:24:43.000]  活著比死屍更好
[00:24:43.000 --> 00:24:44.600]  和你所愛的妻子
[00:24:44.600 --> 00:24:45.600]  這裡用妻子
[00:24:45.600 --> 00:24:47.400]  是因為當時的文化人
[00:24:47.400 --> 00:24:49.800]  大部分都一定在婚姻當中
[00:24:49.800 --> 00:24:51.400]  他們最親近的人
[00:24:51.400 --> 00:24:54.000]  最愛的人就是身邊的伴侶
[00:24:54.000 --> 00:24:55.400]  與你最親近的人
[00:24:55.400 --> 00:24:56.600]  最愛的人
[00:24:56.600 --> 00:24:59.000]  經歷這個人生
[00:24:59.000 --> 00:25:02.000]  那就是說
[00:25:02.000 --> 00:25:03.600]  活著有個盼望就是
[00:25:03.600 --> 00:25:07.400]  能夠與你有關聯的活人在一起
[00:25:07.400 --> 00:25:10.000]  那個可以是你的父母
[00:25:10.000 --> 00:25:12.800]  可以是你的兄弟姊妹
[00:25:12.800 --> 00:25:14.400]  可以是你的好朋友
[00:25:14.400 --> 00:25:17.800]  你的好團友、好同伴
[00:25:17.800 --> 00:25:18.400]  頂姐妹
[00:25:18.400 --> 00:25:21.000]  在這個你感覺到人生動盪的日子
[00:25:21.000 --> 00:25:23.600]  你會為自己未雨綢繆
[00:25:23.600 --> 00:25:26.600]  你有很多勞碌的工作安排
[00:25:26.600 --> 00:25:30.000]  打點、部署
[00:25:30.000 --> 00:25:34.800]  你怕就是怕忽然又有其他臨到的禍患
[00:25:34.800 --> 00:25:37.800]  你預期不到的意外
[00:25:37.800 --> 00:25:39.200]  不過在這一切之後
[00:25:39.200 --> 00:25:40.600]  這個果效你掌握不到
[00:25:40.600 --> 00:25:43.600]  是否這樣出現你也不知道
[00:25:43.600 --> 00:25:46.000]  我們只知道我們人人都可以死
[00:25:46.000 --> 00:25:48.600]  傳道者是教我們
[00:25:48.600 --> 00:25:49.200]  如果是這樣的話
[00:25:49.200 --> 00:25:52.200]  最重要的是什麼?
[00:25:52.200 --> 00:25:55.000]  就是我們做了幾十年人
[00:25:55.000 --> 00:25:56.400]  我們可能明白道理
[00:25:56.400 --> 00:25:59.400]  在一切牢牢牢牢然然之後
[00:25:59.400 --> 00:26:00.400]  很辛苦過後
[00:26:00.400 --> 00:26:01.600]  你最想的
[00:26:01.600 --> 00:26:05.200]  可能只是坐下來和你最疼愛的人
[00:26:05.200 --> 00:26:08.200]  吃一餐安樂茶飯
[00:26:08.200 --> 00:26:11.000]  和好朋友坐下來喝杯咖啡
[00:26:11.000 --> 00:26:12.800]  聊天、分享
[00:26:12.800 --> 00:26:15.600]  結連
[00:26:15.600 --> 00:26:16.000]  是
[00:26:16.000 --> 00:26:17.200]  神去掌管了中國
[00:26:17.200 --> 00:26:19.000]  我們沒有人知道
[00:26:19.000 --> 00:26:23.800]  但祂給我們卻是有與人關聯的關係
[00:26:23.800 --> 00:26:26.600]  讓我們去珍惜這些的結連
[00:26:26.600 --> 00:26:32.200]  活好神給我們的一份
[00:26:32.200 --> 00:26:34.200]  傳道者在第七節就是說這件事
[00:26:34.200 --> 00:26:37.600]  去吃喝
[00:26:37.600 --> 00:26:39.000]  享受生命
[00:26:39.000 --> 00:26:42.400]  這是第二、第三、第五、第八章
[00:26:42.400 --> 00:26:43.800]  重重複複出現的一個結論
[00:26:43.800 --> 00:26:45.600]  我們也有一個月背過這個金句
[00:26:45.600 --> 00:26:47.600]  類似的
[00:26:47.600 --> 00:26:49.400]  不過在這裡第九章的出現
[00:26:49.400 --> 00:26:53.400]  它是很強烈的命令語氣
[00:26:53.400 --> 00:26:55.200]  祂說你快點去
[00:26:55.200 --> 00:26:56.400]  你快點喝
[00:26:56.400 --> 00:27:00.000]  還要高高興興、歡歡樂樂地做
[00:27:00.000 --> 00:27:03.200]  因為神已經閲納了你所做的
[00:27:03.200 --> 00:27:04.200]  那你說糟糕了
[00:27:04.200 --> 00:27:06.400]  我做的事不知道神會不會閲納
[00:27:06.400 --> 00:27:08.400]  那就不敢坐下喝了
[00:27:08.400 --> 00:27:09.800]  這裡其實是在說
[00:27:09.800 --> 00:27:13.800]  神不是閲納你做了什麼
[00:27:13.800 --> 00:27:14.800]  不是你做得好
[00:27:14.800 --> 00:27:15.600]  神去掌管你
[00:27:15.600 --> 00:27:16.800]  不是這件事
[00:27:16.800 --> 00:27:17.600]  而是在說
[00:27:17.600 --> 00:27:18.800]  神是閲納你
[00:27:18.800 --> 00:27:22.800]  有沒有活出祂給你的人生
[00:27:22.800 --> 00:27:24.200]  什麼意思呢?
[00:27:24.200 --> 00:27:27.400]  你想像一個媽媽
[00:27:27.400 --> 00:27:30.800]  很久沒見過自己的兒子了
[00:27:30.800 --> 00:27:32.800]  叫兒子打電話叫他
[00:27:32.800 --> 00:27:35.000]  今晚煮了飯回來吃
[00:27:35.000 --> 00:27:37.000]  兒子回來吃飯之前
[00:27:37.000 --> 00:27:39.600]  預備了很多的食物
[00:27:39.600 --> 00:27:42.200]  整桌都是他喜歡吃的東西
[00:27:42.200 --> 00:27:43.600]  兒子進屋了
[00:27:43.600 --> 00:27:44.600]  坐下了
[00:27:44.600 --> 00:27:47.600]  媽媽最想他做什麼
[00:27:47.600 --> 00:27:48.800]  就是坐下吃
[00:27:48.800 --> 00:27:50.200]  如果兒子一坐下就說
[00:27:50.200 --> 00:27:51.200]  媽媽我外面吃了
[00:27:51.200 --> 00:27:53.400]  我喝一口湯算了
[00:27:53.400 --> 00:27:57.600]  他沒有做到媽媽期待他坐下
[00:27:57.600 --> 00:28:00.800]  好好吃那頓飯的事
[00:28:00.800 --> 00:28:03.800]  媽媽心裡有沒有滿足?
[00:28:03.800 --> 00:28:05.000]  沒有
[00:28:05.000 --> 00:28:05.600]  神就是這樣
[00:28:05.600 --> 00:28:06.800]  祂預備了你的人生
[00:28:06.800 --> 00:28:09.600]  有一些祂鋪排給你的東西
[00:28:09.600 --> 00:28:11.000]  無論是你要吃喝的
[00:28:11.000 --> 00:28:11.800]  享樂的
[00:28:11.800 --> 00:28:13.600]  你勞碌得來的成果
[00:28:13.600 --> 00:28:16.000]  又或者祂給你那份工作
[00:28:16.000 --> 00:28:17.000]  責任
[00:28:17.000 --> 00:28:21.000]  你有沒有好好地去做?
[00:28:21.000 --> 00:28:26.200]  神預納你好好地去做那個過程
[00:28:26.200 --> 00:28:28.400]  你在做神給你的職責的時候
[00:28:28.400 --> 00:28:29.800]  你就在祂的眼中
[00:28:29.800 --> 00:28:32.600]  過著一個有意義的人生
[00:28:32.600 --> 00:28:37.600]  不是看那個果效
[00:28:37.600 --> 00:28:39.200]  在這裡他接著說
[00:28:39.200 --> 00:28:42.200]  如何為之快快樂樂地學習
[00:28:42.200 --> 00:28:44.200]  你要穿白色的衣袍
[00:28:44.200 --> 00:28:47.400]  今天馬上一定要穿白色的衣服
[00:28:47.400 --> 00:28:50.000]  頭上不要缺少膏油
[00:28:50.000 --> 00:28:51.200]  為什麼呢?
[00:28:51.200 --> 00:28:53.800]  白色在他們來說
[00:28:53.800 --> 00:28:56.200]  通常只是在贖罪日才穿的
[00:28:56.200 --> 00:28:58.200]  在隆重的日子
[00:28:58.200 --> 00:28:59.400]  以前很難洗衣服
[00:28:59.400 --> 00:29:00.200]  很難洗得乾淨
[00:29:00.200 --> 00:29:01.600]  沒有漂白劑的
[00:29:01.600 --> 00:29:03.600]  所以白色的衣服
[00:29:03.600 --> 00:29:06.200]  是留到最重要的日子才穿的
[00:29:06.200 --> 00:29:08.200]  而頭上缺少膏油
[00:29:08.200 --> 00:29:09.000]  有些人就說
[00:29:09.000 --> 00:29:10.400]  是不是因為天氣的問題
[00:29:10.400 --> 00:29:11.400]  中東乾燥
[00:29:11.400 --> 00:29:13.200]  沒有水沖涼
[00:29:13.200 --> 00:29:15.200]  有時候身體也不洗了
[00:29:15.200 --> 00:29:17.200]  只是處理好手腳
[00:29:17.200 --> 00:29:20.800]  頭上抹點香膏和香油
[00:29:20.800 --> 00:29:22.200]  另一個解釋是
[00:29:22.200 --> 00:29:25.000]  因為他要在隆重的日子裏
[00:29:25.000 --> 00:29:26.000]  裝扮自己
[00:29:26.000 --> 00:29:28.400]  令自己容光煥發
[00:29:28.400 --> 00:29:29.800]  有香味
[00:29:29.800 --> 00:29:31.400]  我在我小朋友的一本
[00:29:31.400 --> 00:29:33.400]  講古代埃及人生活的書裡
[00:29:33.400 --> 00:29:35.800]  看了一個這樣的圖
[00:29:35.800 --> 00:29:40.600]  你看到那些人頭上有一塊白色的東西嗎?
[00:29:40.600 --> 00:29:45.000]  原來埃及人的古代已經是這樣
[00:29:45.000 --> 00:29:47.200]  在宴會裏面
[00:29:47.200 --> 00:29:49.400]  每一個賓客進入房間時
[00:29:49.400 --> 00:29:51.800]  那個僕人就會將一堆的
[00:29:51.800 --> 00:29:54.400]  香膏和油放在他頭上
[00:29:54.400 --> 00:29:56.800]  他就這樣經常走來走去
[00:29:56.800 --> 00:29:58.800]  邊吃邊說話
[00:29:58.800 --> 00:30:01.000]  是表達一種隆重
[00:30:01.000 --> 00:30:02.400]  歡慶
[00:30:02.400 --> 00:30:03.200]  有香味
[00:30:03.200 --> 00:30:05.800]  還有說這些油有涼快的成分
[00:30:05.800 --> 00:30:06.800]  不知道是不是有薄荷
[00:30:06.800 --> 00:30:09.200]  在他們嚴宜的天氣裏面
[00:30:09.200 --> 00:30:10.000]  很爽快
[00:30:10.000 --> 00:30:11.000]  很開心
[00:30:11.000 --> 00:30:12.400]  很暢快
[00:30:12.400 --> 00:30:13.400]  就是這樣
[00:30:13.400 --> 00:30:15.400]  他們還穿著白色衣服
[00:30:15.400 --> 00:30:16.800]  表達一個喜慶日子
[00:30:16.800 --> 00:30:17.800]  會做這些事情
[00:30:17.800 --> 00:30:21.200]  傳道者叫我們每天都要這樣
[00:30:21.200 --> 00:30:22.200]  經常都要這樣
[00:30:22.200 --> 00:30:23.800]  在原本的文字裏
[00:30:23.800 --> 00:30:26.000]  細字紅色打了給你看
[00:30:26.000 --> 00:30:27.800]  就是在一切的定時
[00:30:27.800 --> 00:30:31.600]  那十四個定時
[00:30:31.600 --> 00:30:35.800]  你都要用這個態度去過每一天
[00:30:35.800 --> 00:30:38.000]  無論是你看為好還是不好
[00:30:38.000 --> 00:30:40.400]  你都要這樣去過每一天
[00:30:40.400 --> 00:30:41.200]  隆隆重重
[00:30:41.200 --> 00:30:43.200]  歡歡慶慶過你的日子
[00:30:43.200 --> 00:30:45.600]  造神給你一切的任務
[00:30:45.600 --> 00:30:47.400]  在這一份當中
[00:30:47.400 --> 00:30:49.800]  和你很親近的人
[00:30:49.800 --> 00:30:51.800]  享用食物
[00:30:51.800 --> 00:30:54.000]  和活人結連
[00:30:54.000 --> 00:30:57.400]  這個就叫你值得開心
[00:30:57.400 --> 00:30:57.800]  沒錯
[00:30:57.800 --> 00:30:59.800]  你聽到神賜給你的一份
[00:30:59.800 --> 00:31:01.800]  原來來到第九章再提醒我們
[00:31:01.800 --> 00:31:04.600]  不單是吃喝的享樂
[00:31:04.600 --> 00:31:08.000]  更加是你能夠發揮你的功能
[00:31:08.000 --> 00:31:08.800]  你的角色
[00:31:08.800 --> 00:31:11.200]  你的照明
[00:31:11.200 --> 00:31:13.800]  你就明白為何傳道者會接著在第九節
[00:31:13.800 --> 00:31:16.200]  第十節這樣說
[00:31:16.200 --> 00:31:19.200]  那是你一生勞碌所得的一份
[00:31:19.200 --> 00:31:20.600]  這份不單止是吃喝
[00:31:20.600 --> 00:31:22.200]  還有工作
[00:31:22.200 --> 00:31:24.800]  責任
[00:31:24.800 --> 00:31:25.800]  而且在第十節
[00:31:25.800 --> 00:31:27.000]  我請你幫我讀
[00:31:27.000 --> 00:31:28.000]  預備起
[00:31:28.000 --> 00:31:29.000]  凡事
[00:31:29.000 --> 00:31:44.000]  ......
[00:31:44.000 --> 00:31:45.400]  這裡提到
[00:31:45.400 --> 00:31:47.000]  我們手上可以做的
[00:31:47.000 --> 00:31:48.200]  盡力去做
[00:31:48.200 --> 00:31:50.000]  將來就沒有工作做了
[00:31:50.000 --> 00:31:53.200]  那就好了
[00:31:53.200 --> 00:31:55.000]  這裡說的是什麼意思呢?
[00:31:55.000 --> 00:31:55.600]  他說
[00:31:55.600 --> 00:31:58.000]  去到你停止那一刻
[00:31:58.000 --> 00:32:00.200]  之後的事你都不知道
[00:32:00.200 --> 00:32:03.200]  而之後會出現的
[00:32:03.200 --> 00:32:06.400]  我們當然知道是復活之後
[00:32:06.400 --> 00:32:09.400]  那個世界
[00:32:09.400 --> 00:32:10.800]  沒有今天這些工作
[00:32:10.800 --> 00:32:11.800]  責任
[00:32:11.800 --> 00:32:12.400]  知識
[00:32:12.400 --> 00:32:13.400]  智慧
[00:32:13.400 --> 00:32:17.000]  甚至連和活人的那種關係
[00:32:17.000 --> 00:32:18.600]  都沒有了
[00:32:18.600 --> 00:32:19.800]  你說不是死了之後
[00:32:19.800 --> 00:32:21.800]  我不是重新見到信主的家人嗎?
[00:32:21.800 --> 00:32:23.800]  是
[00:32:23.800 --> 00:32:25.600]  但是有改變的
[00:32:25.600 --> 00:32:26.400]  有什麼改變了呢?
[00:32:26.400 --> 00:32:28.800]  你記不記得耶穌曾經被人問過
[00:32:28.800 --> 00:32:30.400]  有一個婦人
[00:32:30.400 --> 00:32:32.800]  她的丈夫死了
[00:32:32.800 --> 00:32:34.800]  她的丈夫有另外六個兄弟
[00:32:34.800 --> 00:32:36.000]  總共七個兄弟
[00:32:36.000 --> 00:32:37.000]  大哥死了
[00:32:37.000 --> 00:32:38.400]  她就要嫁給二哥
[00:32:38.400 --> 00:32:39.000]  二哥死了
[00:32:39.000 --> 00:32:40.000]  她嫁給三哥
[00:32:40.000 --> 00:32:43.400]  一直嫁到最後第七弟
[00:32:43.400 --> 00:32:44.200]  八個人都死了
[00:32:44.200 --> 00:32:45.600]  沒有小孩
[00:32:45.600 --> 00:32:48.600]  復活之後
[00:32:48.600 --> 00:32:53.800]  那個女士是誰的太太呢?
[00:32:53.800 --> 00:32:55.800]  耶穌怎麼回答呢?
[00:32:55.800 --> 00:32:57.000]  祂說
[00:32:57.000 --> 00:32:58.600]  死人復活之後
[00:32:58.600 --> 00:33:01.400]  不嫁也不除
[00:33:01.400 --> 00:33:04.400]  原來在這個受造的人生底下的
[00:33:04.400 --> 00:33:05.200]  倫理
[00:33:05.200 --> 00:33:06.600]  倫常
[00:33:06.600 --> 00:33:08.400]  那個關係
[00:33:08.400 --> 00:33:12.000]  不會帶到來生
[00:33:12.000 --> 00:33:13.000]  你會認得
[00:33:13.000 --> 00:33:13.800]  你會認識
[00:33:13.800 --> 00:33:15.000]  你會很開心
[00:33:15.000 --> 00:33:16.200]  重新見到
[00:33:16.200 --> 00:33:17.000]  相處
[00:33:17.000 --> 00:33:22.200]  但不是現在這種關係
[00:33:22.200 --> 00:33:24.000]  這樣的話
[00:33:24.000 --> 00:33:25.800]  今生的一份
[00:33:25.800 --> 00:33:28.000]  顯得特別重要
[00:33:28.000 --> 00:33:31.200]  原來就在這個短暫的時空裏面
[00:33:31.200 --> 00:33:32.800]  上帝給你這一切
[00:33:32.800 --> 00:33:34.000]  福樂
[00:33:34.000 --> 00:33:35.200]  享用
[00:33:35.200 --> 00:33:36.400]  人際的關係
[00:33:36.400 --> 00:33:39.200]  你的愛的人
[00:33:39.200 --> 00:33:40.200]  你的工作
[00:33:40.200 --> 00:33:42.400]  你的責任
[00:33:42.400 --> 00:33:45.800]  是這個短暫的時空可以做的
[00:33:45.800 --> 00:33:46.600]  之後沒有了
[00:33:46.600 --> 00:33:48.600]  永遠都沒有了
[00:33:48.600 --> 00:33:51.400]  這樣就很寶貴了
[00:33:51.400 --> 00:33:54.200]  這個就是禮物的意思
[00:33:54.200 --> 00:33:57.400]  這麼短暫就是顯得它珍貴
[00:33:57.400 --> 00:33:59.400]  所以傳道者說
[00:33:59.400 --> 00:34:03.400]  你盡可能去享用你應份得到的
