
[00:00:00.000 --> 00:00:04.360]  接下來我們會講一個新的講道系列
[00:17:42.840 --> 00:17:44.120]  連你的正能量
[00:17:44.120 --> 00:17:48.600]  你的喜樂快樂和平都被吃了
[00:17:48.600 --> 00:17:50.160]  其實你對生命是不會有熱誠
[00:17:50.160 --> 00:17:50.960]  因為你太忙
[00:17:50.960 --> 00:17:54.800]  你沒時間去顧一下你內心的時候
[00:17:54.800 --> 00:17:57.520]  你的內心就一直蠶食著你
[00:17:57.520 --> 00:18:01.640]  你不會對生命有熱誠
[00:18:01.640 --> 00:18:06.160]  當然對生命有熱誠是一件很不好的事
[00:18:06.160 --> 00:18:08.600]  甚至你可能會爆火
[00:18:08.600 --> 00:18:09.720]  你太亂了
[00:18:09.720 --> 00:18:12.640]  任何壓力都不可以再加上去
[00:18:12.640 --> 00:18:14.760]  譬如摩西最後那四十年
[00:18:14.760 --> 00:18:18.760]  他進不了加拿大
[00:18:18.760 --> 00:18:21.240]  他發脾氣激打盤石
[00:18:21.240 --> 00:18:24.080]  為什麼發脾氣激打盤石
[00:18:24.080 --> 00:18:25.800]  他太忙碌了
[00:18:25.800 --> 00:18:26.880]  真的太忙碌
[00:18:26.880 --> 00:18:29.720]  每一天都要處理那些以色列人的問題
[00:18:29.720 --> 00:18:31.960]  抱怨投訴等等
[00:18:31.960 --> 00:18:34.240]  又說沒水又說沒東西吃
[00:18:34.240 --> 00:18:35.640]  又說要自殺
[00:18:35.640 --> 00:18:37.760]  很多案例
[00:18:37.760 --> 00:18:40.680]  那時候以色列有多少人來
[00:18:40.680 --> 00:18:42.240]  他帶領六十萬人
[00:18:42.240 --> 00:18:44.640]  六十萬的以色列人最少
[00:18:44.640 --> 00:18:45.920]  有什麼概念啊
[00:18:45.920 --> 00:18:48.080]  六十萬人
[00:18:48.080 --> 00:18:49.000]  沒有概念
[00:18:49.000 --> 00:18:50.760]  多到無可再多
[00:18:50.760 --> 00:18:52.520]  沒有可能的事
[00:18:52.520 --> 00:18:55.520]  很忙碌
[00:18:55.520 --> 00:18:58.560]  爆了
[00:18:58.560 --> 00:19:01.440]  我不知道你最近爆是什麼時候
[00:19:01.440 --> 00:19:03.560]  你對生命會失去熱誠
[00:19:03.560 --> 00:19:05.120]  你會爆
[00:19:05.120 --> 00:19:08.520]  第二點就是你會缺乏了創意
[00:19:08.520 --> 00:19:09.880]  當你一直忙碌的時候
[00:19:09.880 --> 00:19:11.360]  你是會麻木的
[00:19:11.360 --> 00:19:14.320]  每天日出而作別日而息
[00:19:14.320 --> 00:19:15.760]  起身其實沒什麼動力
[00:19:15.760 --> 00:19:17.880]  又是忙東忙西
[00:19:17.880 --> 00:19:19.840]  你根本上黑板的生活
[00:19:19.840 --> 00:19:22.400]  令到你一直重複的時候
[00:19:22.400 --> 00:19:24.720]  你是沒有了那種創意
[00:19:24.720 --> 00:19:26.720]  你太忙亂
[00:19:26.720 --> 00:19:28.560]  沒什麼方向
[00:19:28.560 --> 00:19:30.960]  我們做牧師很需要有靈感
[00:19:30.960 --> 00:19:32.800]  我不知道你工作需不需要
[00:19:32.800 --> 00:19:34.040]  我覺得不關工作事
[00:19:34.040 --> 00:19:36.360]  其實你的人是為了你的靈
[00:19:36.360 --> 00:19:38.000]  你就需要有靈感
[00:19:38.000 --> 00:19:40.240]  當然我們說聖靈感動
[00:19:40.240 --> 00:19:41.640]  我們基督徒說
[00:19:41.640 --> 00:19:44.240]  不是一些創意的靈感那麼簡單
[00:19:44.240 --> 00:19:48.000]  我不知道你怎樣去找你的靈感
[00:19:48.000 --> 00:19:50.560]  當然我們說讀書
[00:19:50.560 --> 00:19:52.680]  讀聖經 祈禱等等
[00:19:52.680 --> 00:19:56.320]  但我發覺我最有靈感的時間
[00:19:56.320 --> 00:20:00.280]  就是我每天有機會出去家裡走一圈
[00:20:00.280 --> 00:20:02.320]  的時候望一望天
[00:20:02.320 --> 00:20:03.120]  一路走一路望
[00:20:03.120 --> 00:20:04.520]  單天望
[00:20:04.520 --> 00:20:06.200]  因為家裡很安全
[00:20:06.200 --> 00:20:08.320]  不會無緣無故有一輛車衝過來
[00:20:08.320 --> 00:20:11.320]  這是居住區
[00:20:11.320 --> 00:20:13.960]  望天的時候我靈感就會來
[00:20:13.960 --> 00:20:16.560]  為什麼呢 我看到那些雲彩
[00:20:16.560 --> 00:20:18.240]  每一天都不同
[00:20:18.240 --> 00:20:21.240]  有誰可以每一天都畫一幅不同的畫
[00:20:21.240 --> 00:20:22.840]  是不可以的
[00:20:22.840 --> 00:20:25.520]  當然你畫畫每天都畫不同的畫
[00:20:25.520 --> 00:20:28.160]  但天的雲 我看到它每天的變化
[00:20:28.160 --> 00:20:29.960]  我真的覺得很奇妙
[00:20:29.960 --> 00:20:30.840]  當我下去看的時候
[00:20:30.840 --> 00:20:33.600]  我覺得我有聖靈的感動
[00:20:33.600 --> 00:20:36.320]  你的心是需要被感動
[00:20:36.320 --> 00:20:38.520]  我不知道你的方法是什麼
[00:20:38.520 --> 00:20:40.240]  去接觸大自然
[00:20:40.240 --> 00:20:42.280]  我覺得這是非常好的事情
[00:20:42.280 --> 00:20:44.640]  看到你的照片 我很衝動
[00:20:44.640 --> 00:20:47.680]  我的衝動只是在外面走一圈
[00:20:47.680 --> 00:20:50.120]  跟你們差很遠 不好意思
[00:20:50.120 --> 00:20:51.360]  但都是靈感來的
[00:20:51.360 --> 00:20:53.440]  都是神的感動
[00:20:53.440 --> 00:20:55.520]  登上這個山 最高的山的時候
[00:20:55.520 --> 00:20:59.560]  簡直是大地撞我腳下的時候
[00:20:59.560 --> 00:21:01.200]  很澎湃的人
[00:21:01.200 --> 00:21:04.160]  接觸大自然是需要
[00:21:04.160 --> 00:21:06.200]  在你忙碌的生活當中
[00:21:06.200 --> 00:21:07.720]  最後呢
[00:21:07.720 --> 00:21:09.440]  你如果繼續忙亂
[00:21:09.440 --> 00:21:11.280]  最嚴重是這個
[00:21:11.280 --> 00:21:13.960]  是你的生活失控
[00:21:13.960 --> 00:21:15.320]  生活失控的意思就是說
[00:21:15.320 --> 00:21:17.400]  你不單止控制不了你的時間
[00:21:17.400 --> 00:21:20.560]  什麼遲到 失約那些不要說了
[00:21:20.560 --> 00:21:23.200]  你甚至會上癮和沉溺
[00:21:23.200 --> 00:21:25.680]  你控制不了自己
[00:21:25.680 --> 00:21:26.560]  因為你太亂
[00:21:26.560 --> 00:21:28.760]  你就覺得 譬如我多看幾套電影
[00:21:28.760 --> 00:21:29.760]  我可以舒緩一下
[00:21:29.760 --> 00:21:32.160]  誰知道一看一套就變成看三套
[00:21:32.160 --> 00:21:34.360]  我去網上訂購那些東西
[00:21:34.360 --> 00:21:36.560]  打算舒緩一下
[00:21:36.560 --> 00:21:37.520]  但你沉溺的可能
[00:21:37.520 --> 00:21:40.680]  你買一樣就變成買六七樣
[00:21:40.680 --> 00:21:42.880]  這個包又漂亮 那個包又漂亮
[00:21:42.880 --> 00:21:45.760]  然後那套衣服又配上這個包的時候
[00:21:45.760 --> 00:21:47.480]  這件衣服馬上就出現了
[00:21:47.480 --> 00:21:49.120]  鞋子又出現了
[00:21:49.120 --> 00:21:50.880]  整套的
[00:21:50.880 --> 00:21:52.040]  那裡搞了幾個小時
[00:21:52.040 --> 00:21:54.000]  然後給信用卡又說不行
[00:21:54.000 --> 00:21:55.120]  然後又打個電話
[00:21:55.120 --> 00:21:56.720]  很多這些你沉溺的
[00:21:56.720 --> 00:21:58.480]  你很容易上癮
[00:21:58.480 --> 00:21:59.600]  諸如此類
[00:21:59.600 --> 00:22:01.440]  但這個是惡性循環來的
[00:22:01.440 --> 00:22:03.120]  你應該做的事沒有做
[00:22:03.120 --> 00:22:04.040]  你去沉溺的時候
[00:22:04.040 --> 00:22:05.240]  你就用了很多時間
[00:22:05.240 --> 00:22:07.160]  應有的時間越來越少
[00:22:07.160 --> 00:22:08.560]  你就越來越忙
[00:22:08.560 --> 00:22:09.680]  你越來越沉溺
[00:22:09.680 --> 00:22:10.680]  你越來越少時間
[00:22:10.680 --> 00:22:11.360]  你就越來越忙
[00:22:11.360 --> 00:22:12.440]  惡性循環
[00:22:12.440 --> 00:22:14.920]  所以這個忙亂是有三大的症狀
[00:22:14.920 --> 00:22:18.320]  如果你是其中一個症狀
[00:22:18.320 --> 00:22:21.280]  你可能就要寫剛才摩西那首詩
[00:22:21.280 --> 00:22:23.760]  很絕望 沒什麼出路
[00:22:23.760 --> 00:22:26.080]  但其實那首詩最後有兩句說話
[00:22:26.080 --> 00:22:27.680]  你記不記得
[00:22:27.680 --> 00:22:28.480]  最後有哪兩句說話
[00:22:28.480 --> 00:22:30.840]  最後那兩句說話就是說
[00:22:30.840 --> 00:22:33.600]  誰曉得你的怒氣的威力
[00:22:33.600 --> 00:22:36.280]  誰按照你該受的敬畏
[00:22:36.280 --> 00:22:37.880]  曉得你的憤怒
[00:22:37.880 --> 00:22:40.520]  跟著那句一起讀 1 2 3
[00:22:40.520 --> 00:22:45.720]  求你教導我們怎樣數算自己的日子
[00:22:45.720 --> 00:22:49.320]  好使我們得著智慧的心
[00:22:49.320 --> 00:22:51.760]  數算自己的日子
[00:22:51.760 --> 00:22:55.000]  怎樣數算自己的日子 弟兄姊妹
[00:22:55.000 --> 00:22:56.400]  數一下自己幾歲
[00:22:56.400 --> 00:22:57.880]  1 2 3 4 5
[00:22:57.880 --> 00:22:59.320]  即是我數到
[00:22:59.320 --> 00:23:01.920]  即是數到18歲
[00:23:01.920 --> 00:23:03.120]  不可能
[00:23:03.120 --> 00:23:04.360]  即是不是這樣數完之後
[00:23:04.360 --> 00:23:06.000]  你就很有智慧
[00:23:06.000 --> 00:23:09.160]  不會的 什麼叫數算自己的日子
[00:23:09.160 --> 00:23:11.680]  怎樣才算數算自己的日子
[00:23:11.680 --> 00:23:14.320]  你越數可能越悲哀
[00:23:14.320 --> 00:23:16.200]  即是有一個新老
[00:23:16.200 --> 00:23:18.760]  新老我們60歲都叫他新老
[00:23:18.760 --> 00:23:19.880]  即不是很老
[00:23:19.880 --> 00:23:21.200]  新老 60歲
[00:23:21.200 --> 00:23:23.080]  他慶祝他的生日
[00:23:23.080 --> 00:23:25.840]  他就要數算自己的日子
[00:23:25.840 --> 00:23:27.880]  他說如果他活到80歲
[00:23:27.880 --> 00:23:30.800]  他一生可以過多少天
[00:23:30.800 --> 00:23:32.000]  很簡單的數
[00:23:32.000 --> 00:23:33.880]  80乘365
[00:23:33.880 --> 00:23:36.800]  即是2萬9千
[00:23:36.800 --> 00:23:39.280]  他就可以活2萬9千天
[00:23:39.280 --> 00:23:41.560]  如果他每一天是當一元
[00:23:41.560 --> 00:23:43.640]  他的人生銀行
[00:23:43.640 --> 00:23:47.320]  人生銀行就應該有2萬9千元
[00:23:47.320 --> 00:23:49.400]  他今年是60歲生日
[00:23:49.400 --> 00:23:51.400]  他過了多少天
[00:23:51.400 --> 00:23:55.040]  他如果每一天是當拿一元出來的時候
[00:23:55.040 --> 00:23:56.200]  他已經過了
[00:23:56.200 --> 00:23:59.160]  他拿了的是60乘365
[00:23:59.160 --> 00:24:02.880]  即是2萬1千9百元
[00:24:02.880 --> 00:24:05.080]  本來有2萬9千
[00:24:05.080 --> 00:24:09.160]  現在拿了2萬1千9百
[00:24:09.160 --> 00:24:12.680]  他看看剩下多少
[00:24:12.680 --> 00:24:14.200]  大家動一下腦
[00:24:14.200 --> 00:24:16.240]  坐在這不用動腦嗎
[00:24:16.240 --> 00:24:18.040]  很簡單的數
[00:24:18.040 --> 00:24:19.600]  7千1百元
[00:24:19.600 --> 00:24:24.080]  他就看自己剩下7千1百元人生銀行
[00:24:24.080 --> 00:24:25.240]  他想數算自己的日子
[00:24:25.240 --> 00:24:26.880]  怎樣一數之後
[00:24:26.880 --> 00:24:28.560]  有沒有智慧
[00:24:28.560 --> 00:24:30.240]  很悲哀
[00:24:30.240 --> 00:24:32.960]  你計算一下自己的數字
[00:24:32.960 --> 00:24:35.240]  賣保險都是這樣
[00:24:35.240 --> 00:24:37.640]  看你幾時可以
[00:24:37.640 --> 00:24:39.640]  數字是怎樣計算
[00:24:39.640 --> 00:24:41.800]  類似是這樣
[00:24:41.800 --> 00:24:44.840]  你計算一下你剩下的日子
[00:24:44.840 --> 00:24:51.200]  你看剩下的日子可能有點心寒
[00:24:51.200 --> 00:24:53.120]  那有沒有智慧呢
[00:24:53.120 --> 00:24:53.640]  沒有
[00:24:53.640 --> 00:24:54.960]  你這樣數完是沒有
[00:24:54.960 --> 00:24:57.640]  其實這裡說到智慧
[00:24:57.640 --> 00:25:05.320]  摩西說求神幫助我如何管理善用餘下的生命
[00:25:05.320 --> 00:25:08.280]  一寸光陰一寸金
[00:25:08.280 --> 00:25:10.360]  跟著那句大家都知道
[00:25:10.360 --> 00:25:13.000]  寸金難買寸光陰
[00:25:13.000 --> 00:25:16.840]  金錢不會比時間寶貴
[00:25:16.840 --> 00:25:19.360]  時間比金錢寶貴
[00:25:19.360 --> 00:25:24.440]  但是管理金錢和管理時間是有點類似
[00:25:24.440 --> 00:25:25.520]  什麼意思
[00:25:25.520 --> 00:25:29.360]  如果你真的發覺你今天忙亂得太多
[00:25:29.360 --> 00:25:31.920]  我意思是你剛才說錢
[00:25:31.920 --> 00:25:33.600]  如果你發覺你日不敷支
[00:25:33.600 --> 00:25:34.320]  很簡單
[00:25:34.320 --> 00:25:37.200]  你看自己的數字花了什麼錢
[00:25:37.200 --> 00:25:39.160]  浪費了什麼
[00:25:39.160 --> 00:25:42.520]  同樣管理你的時間都是類似
[00:25:42.520 --> 00:25:44.840]  你看看你的時間用在哪裡
[00:25:44.840 --> 00:25:47.160]  看有沒有浪費你的時間
[00:25:47.160 --> 00:25:49.600]  這一分這一秒用在哪裡
[00:25:49.600 --> 00:25:52.960]  很多父母都很想教自己子女如何使用時間
[00:25:52.960 --> 00:26:01.000]  看到他們一味浪費時間
[00:26:01.000 --> 00:26:05.120]  有一個小朋友說很忙
[00:26:05.120 --> 00:26:06.520]  經常功課做不完
[00:26:06.520 --> 00:26:07.920]  時間不夠用
[00:26:07.920 --> 00:26:09.480]  或者你上班也是這樣
[00:26:09.480 --> 00:26:10.960]  功課做不完
[00:26:10.960 --> 00:26:12.360]  時間不夠用
[00:26:12.360 --> 00:26:15.800]  那個人很沮喪
[00:26:15.800 --> 00:26:17.680]  他爸爸就教他一個方法
[00:26:17.680 --> 00:26:19.240]  他爸爸就像剛才那樣
[00:26:19.240 --> 00:26:20.800]  很簡單
[00:26:20.800 --> 00:26:23.320]  你將你每一天所做的事情用了多少時間
[00:26:23.320 --> 00:26:24.640]  你就寫
[00:26:24.640 --> 00:26:26.400]  時間日記簿
[00:26:26.400 --> 00:26:27.280]  時間日記簿
[00:26:27.280 --> 00:26:28.280]  你寫下它
[00:26:28.280 --> 00:26:31.160]  寫完之後你看看哪裡浪費了時間
[00:26:31.160 --> 00:26:33.200]  你改一改就可以了
[00:26:33.200 --> 00:26:35.240]  還有現在網上有很多apps
[00:26:35.240 --> 00:26:37.080]  你下載apps
[00:26:37.080 --> 00:26:39.200]  這個叫time management apps
[00:26:39.200 --> 00:26:40.920]  它會幫你
[00:26:40.920 --> 00:26:42.920]  你打進去它就會幫你分析
[00:26:42.920 --> 00:26:43.960]  你用了什麼時間
[00:26:43.960 --> 00:26:47.000]  你去試一下
[00:26:47.000 --> 00:26:48.280]  有沒有人試過
[00:26:48.280 --> 00:26:52.160]  你會記錄你自己的時間做了什麼
[00:26:52.160 --> 00:26:54.640]  這裡有沒有
[00:26:54.640 --> 00:26:57.600]  大部分都是沒有的
[00:26:57.600 --> 00:27:00.080]  那個小朋友就試
[00:27:00.080 --> 00:27:01.200]  第一個星期
[00:27:01.200 --> 00:27:04.760]  他真的數點自己的時間
[00:27:04.760 --> 00:27:06.360]  他很震驚
[00:27:06.360 --> 00:27:06.800]  很震驚
[00:27:06.800 --> 00:27:07.320]  為什麼很震驚呢
[00:27:07.320 --> 00:27:09.880]  因為他發覺他真的用多了很多時間
[00:27:09.880 --> 00:27:13.320]  去了無謂的事情
[00:27:13.320 --> 00:27:15.840]  譬如熬夜熬得太多
[00:27:15.840 --> 00:27:17.640]  看電影看得太長
[00:27:17.640 --> 00:27:19.920]  看這個節目看了兩個小時
[00:27:19.920 --> 00:27:21.960]  廣告也做了
[00:27:21.960 --> 00:27:27.440]  在網上聊天跟朋友聊得太長
[00:27:27.440 --> 00:27:28.680]  他就真的減了
[00:27:28.680 --> 00:27:31.080]  他就把電視錄起來
[00:27:31.080 --> 00:27:32.200]  非廣告
[00:27:32.200 --> 00:27:35.160]  每天有半個小時多
[00:27:35.160 --> 00:27:37.280]  聊天那裡聊少半個小時
[00:27:37.280 --> 00:27:39.120]  加起來就有一個小時了
[00:27:39.120 --> 00:27:41.000]  他創造了一個小時出來
[00:27:41.000 --> 00:27:43.040]  每天他都很好
[00:27:43.040 --> 00:27:44.720]  這是第一個星期
[00:27:44.720 --> 00:27:47.880]  第二個星期
[00:27:47.880 --> 00:27:48.760]  照樣做
[00:27:48.760 --> 00:27:50.240]  仍然很震驚
[00:27:50.240 --> 00:27:51.400]  為什麼很震驚呢
[00:27:51.400 --> 00:27:54.520]  因為他發覺其實他都改了很多時間表
[00:27:54.520 --> 00:27:57.160]  但是好像他的工作效率是沒有改過的
[00:27:57.160 --> 00:27:58.680]  仍然好像以前那樣
[00:27:58.680 --> 00:28:01.240]  甚至有一點退步
[00:28:01.240 --> 00:28:02.800]  接著第三個星期
[00:28:02.800 --> 00:28:04.600]  他的心情是怎樣呢
[00:28:04.600 --> 00:28:06.000]  他心情很大壓力
[00:28:06.000 --> 00:28:06.600]  為什麼
[00:28:06.600 --> 00:28:07.840]  因為他看回
[00:28:07.840 --> 00:28:10.000]  沒有東西可以再減的了
[00:28:10.000 --> 00:28:12.040]  除了去洗手間去廁所的時候
[00:28:12.040 --> 00:28:13.400]  還有睡覺的時候
[00:28:13.400 --> 00:28:16.200]  他沒有東西可以再減掉的時間表
[00:28:16.200 --> 00:28:19.760]  但是他仍然他的工作效率是不行的
[00:28:19.760 --> 00:28:22.680]  他仍然發覺他的時間是沒有善用的
[00:28:22.680 --> 00:28:25.720]  問題出現在哪裡呢
[00:28:25.720 --> 00:28:26.480]  兄弟姐妹朋友
[00:28:26.480 --> 00:28:28.040]  問題出現在哪裡
[00:28:28.040 --> 00:28:29.360]  他已經記錄了
[00:28:29.360 --> 00:28:32.880]  他已經改了
[00:28:32.880 --> 00:28:33.560]  很懊惱
[00:28:33.560 --> 00:28:35.720]  大家都幫不了他
[00:28:35.720 --> 00:28:38.440]  有一天他就坐在廚房裡
[00:28:38.440 --> 00:28:40.600]  很懊惱的時候
[00:28:40.600 --> 00:28:41.840]  他媽媽問
[00:28:41.840 --> 00:28:43.560]  兒子你是不是在讀書
[00:28:43.560 --> 00:28:45.560]  為什麼在發呆
[00:28:45.560 --> 00:28:47.000]  他就看著他媽媽的時候
[00:28:47.000 --> 00:28:48.280]  他就覺得
[00:28:48.280 --> 00:28:50.720]  突然間他媽媽有點光環
[00:28:50.720 --> 00:28:52.080]  為什麼呢
[00:28:52.080 --> 00:28:54.760]  因為他媽媽一路在煮飯
[00:28:54.760 --> 00:28:56.560]  又可以講電話
[00:28:56.560 --> 00:28:58.520]  又可以聽這個新聞
[00:28:58.520 --> 00:29:01.160]  還在看他是不是在讀書
[00:29:01.160 --> 00:29:02.600]  他就說
[00:29:02.600 --> 00:29:03.120]  是的
[00:29:03.120 --> 00:29:05.160]  為什麼我不請教我媽呢
[00:29:05.160 --> 00:29:06.960]  你怎樣multi-tasking的
[00:29:06.960 --> 00:29:08.640]  你是怎樣做這些事的
[00:29:08.640 --> 00:29:10.000]  就是媽媽
[00:29:10.000 --> 00:29:13.000]  跟著他媽媽就很英雄的
[00:29:13.000 --> 00:29:14.000]  把圍裙甩開
[00:29:14.000 --> 00:29:15.320]  走過去
[00:29:15.320 --> 00:29:18.920]  你爸爸教你記錄的時間
[00:29:18.920 --> 00:29:21.040]  讓我看看你記錄了什麼
[00:29:21.040 --> 00:29:22.280]  跟著讓他看
[00:29:22.280 --> 00:29:23.080]  他一看
[00:29:23.080 --> 00:29:24.440]  兒子
[00:29:24.440 --> 00:29:26.120]  問題出來了
[00:29:26.120 --> 00:29:27.200]  什麼問題
[00:29:27.200 --> 00:29:30.120]  你的先後次序出了問題
[00:29:30.120 --> 00:29:31.600]  你的先後次序出了問題
[00:29:31.600 --> 00:29:34.240]  你沒有將每一件事的輕重去分
[00:29:34.240 --> 00:29:36.240]  我看你的東西真的不太行
[00:29:36.240 --> 00:29:37.520]  沒什麼分輕重
[00:29:37.520 --> 00:29:41.120]  又沒什麼怎樣去安排次序去做
[00:29:41.120 --> 00:29:43.000]  他就教他兒子這樣
[00:29:43.000 --> 00:29:44.200]  他怎樣教他兒子
[00:29:44.200 --> 00:29:45.400]  他說每一件事
[00:29:45.400 --> 00:29:46.480]  基本上
[00:29:46.480 --> 00:29:47.680]  是分兩樣東西
[00:29:47.680 --> 00:29:49.480]  兩個方向
[00:29:49.480 --> 00:29:51.080]  一個就是重要
[00:29:51.080 --> 00:29:54.480]  還有一個就是緊急
[00:29:54.480 --> 00:29:55.800]  你要categorize這些東西
[00:29:55.800 --> 00:29:58.040]  他說你不是這樣記錄的
[00:29:58.040 --> 00:29:59.800]  那麼這兩個category
[00:29:59.800 --> 00:30:01.560]  就只有四個可能性
[00:30:01.560 --> 00:30:02.240]  第一
[00:30:02.240 --> 00:30:03.760]  就是這件事
[00:30:03.760 --> 00:30:04.920]  重要
[00:30:04.920 --> 00:30:05.960]  又緊急
[00:30:05.960 --> 00:30:06.440]  是不是
[00:30:06.440 --> 00:30:07.360]  第一項
[00:30:07.360 --> 00:30:08.400]  第二就是
[00:30:08.400 --> 00:30:09.680]  緊急
[00:30:09.680 --> 00:30:11.440]  就不過不重要
[00:30:11.440 --> 00:30:12.680]  第三
[00:30:12.680 --> 00:30:13.640]  重要
[00:30:13.640 --> 00:30:15.600]  但又不緊急
[00:30:15.600 --> 00:30:17.280]  最後這個combination
[00:30:17.280 --> 00:30:19.200]  就又不重要
[00:30:19.200 --> 00:30:20.720]  又什麼
[00:30:20.720 --> 00:30:22.240]  又不緊急
[00:30:22.240 --> 00:30:24.760]  他說你只要按下去去分
[00:30:24.760 --> 00:30:25.400]  那很簡單
[00:30:25.400 --> 00:30:26.560]  問一個問題
[00:30:26.560 --> 00:30:27.360]  你會先做什麼
[00:30:27.360 --> 00:30:28.600]  這些少女
[00:30:28.600 --> 00:30:31.800]  大家會先做什麼
[00:30:31.800 --> 00:30:33.840]  又緊急又重要
[00:30:33.840 --> 00:30:35.120]  如果你這個時刻
[00:30:35.120 --> 00:30:36.840]  突然間人有三急
[00:30:36.840 --> 00:30:38.360]  很重要就去吧
[00:30:38.360 --> 00:30:40.160]  不要緊的
[00:30:40.160 --> 00:30:40.880]  很簡單
[00:30:40.880 --> 00:30:41.760]  先做一下
[00:30:41.760 --> 00:30:44.960]  你先把東西擺好
[00:30:44.960 --> 00:30:46.840]  然後你不會先做什麼
[00:30:46.840 --> 00:30:48.160]  最後才做
[00:30:48.160 --> 00:30:50.280]  又很簡單
[00:30:50.280 --> 00:30:51.240]  第四那些
[00:30:51.240 --> 00:30:53.920]  又不重要又不緊急
[00:30:53.920 --> 00:30:55.440]  當然重要和緊急
[00:30:55.440 --> 00:30:57.560]  譬如重要而緊急的
[00:30:57.560 --> 00:30:58.560]  譬如明天考試
[00:30:58.560 --> 00:30:59.320]  有學生
[00:30:59.320 --> 00:31:01.240]  你明天要deadline
[00:31:01.240 --> 00:31:02.320]  諸如此類
[00:31:02.320 --> 00:31:04.560]  或者你今早來的時候
[00:31:04.560 --> 00:31:06.760]  那個車胎爆了
[00:31:06.760 --> 00:31:07.520]  要去fix
[00:31:07.520 --> 00:31:08.080]  諸如此類
[00:31:08.080 --> 00:31:09.120]  重要又緊急
[00:31:09.120 --> 00:31:10.240]  不重要又不緊急
[00:31:10.240 --> 00:31:11.520]  有些八卦
[00:31:11.520 --> 00:31:12.840]  轉發電郵
[00:31:12.840 --> 00:31:14.520]  delete電郵
[00:31:14.520 --> 00:31:17.080]  那些不重要又不緊急
[00:31:17.080 --> 00:31:19.200]  關鍵在這裡
[00:31:19.200 --> 00:31:20.920]  第二和第三
[00:31:20.920 --> 00:31:21.960]  他問兒子
[00:31:21.960 --> 00:31:24.720]  你會先做第二類
[00:31:24.720 --> 00:31:26.040]  緊急而不重要
[00:31:26.040 --> 00:31:30.920]  還是你會先做重要而不緊急
[00:31:30.920 --> 00:31:33.120]  你們會先做哪一類
[00:31:33.120 --> 00:31:36.560]  有幾個人會先做緊急不重要
[00:31:36.560 --> 00:31:43.520]  有幾個人會先做重要而不緊急
[00:31:43.520 --> 00:31:47.560]  兒子說我會先做第二類
[00:31:47.560 --> 00:31:50.480]  做緊急不重要
[00:31:50.480 --> 00:31:54.120]  母親就告訴兒子
[00:31:54.120 --> 00:31:55.480]  你知不知道就是因為這樣
[00:31:55.480 --> 00:31:58.000]  你有拖延症
[00:31:58.000 --> 00:31:59.560]  他說媽媽是嗎
[00:31:59.560 --> 00:32:01.120]  當然是
[00:32:01.120 --> 00:32:02.040]  你緊急
[00:32:02.040 --> 00:32:03.040]  你將你所有的時間
[00:32:03.040 --> 00:32:05.160]  很多都做了緊急不重要的事
[00:32:05.160 --> 00:32:06.720]  你重要的事不緊急
[00:32:06.720 --> 00:32:08.560]  你就沒時間去做
[00:32:08.560 --> 00:32:09.480]  所以你的效率不好
[00:32:09.480 --> 00:32:11.520]  那些緊急不重要的
[00:32:11.520 --> 00:32:13.600]  很多時候需要你規劃
[00:32:13.600 --> 00:32:15.480]  需要你比較麻煩
[00:32:15.480 --> 00:32:20.000]  可能要跟人合作諸如此類
[00:32:20.000 --> 00:32:20.520]  緊急不重要
[00:32:20.520 --> 00:32:24.160]  譬如下個禮拜要交項目
[00:32:24.160 --> 00:32:25.680]  下個禮拜
[00:32:25.680 --> 00:32:26.480]  重要不重要
[00:32:26.480 --> 00:32:29.080]  不過下個禮拜先不要做
[00:32:29.080 --> 00:32:30.080]  但有很多很緊急
[00:32:30.080 --> 00:32:31.680]  好像緊急不重要
[00:32:31.680 --> 00:32:33.720]  譬如突然你做了功課
[00:32:33.720 --> 00:32:36.480]  你的朋友打來想跟你聊聊天
[00:32:36.480 --> 00:32:37.200]  問一些事情
[00:32:37.200 --> 00:32:38.240]  出來唱卡拉OK等等
[00:32:38.240 --> 00:32:39.800]  諸如此類出來玩
[00:32:39.800 --> 00:32:40.840]  好像很緊急
[00:32:40.840 --> 00:32:41.440]  但不重要
[00:32:41.440 --> 00:32:42.760]  因為你已經做了
[00:32:42.760 --> 00:32:43.800]  突然間你做了一件事
[00:32:43.800 --> 00:32:44.760]  突然間一些東西出來
[00:32:44.760 --> 00:32:46.200]  你又去做了
[00:32:46.200 --> 00:32:47.880]  諸如此類
[00:32:47.880 --> 00:32:49.960]  你就被很多緊急而不重要的事
[00:32:49.960 --> 00:32:52.960]  佔據了你的時間表
[00:32:52.960 --> 00:32:55.600]  他媽媽就說你這樣的時候
[00:32:55.600 --> 00:32:58.920]  這個是一個嘲諷
[00:32:58.920 --> 00:33:00.360]  因為你做了
[00:33:00.360 --> 00:33:01.040]  你好像做了事
[00:33:01.040 --> 00:33:01.920]  但其實很緊急
[00:33:01.920 --> 00:33:02.880]  你又做了
[00:33:02.880 --> 00:33:04.520]  那些不是最重要的
[00:33:04.520 --> 00:33:05.960]  這是一個嘲諷
[00:33:05.960 --> 00:33:07.160]  他媽媽就告訴他
[00:33:07.160 --> 00:33:07.960]  你從今天開始
[00:33:07.960 --> 00:33:11.000]  應該做一三二四
