
[00:00:00.000 --> 00:00:04.000]  我今天是和大家繼續講這個十一貢獻這個題目
[00:24:58.000 --> 00:25:00.000]  我們終於信服
[00:25:00.000 --> 00:25:02.000]  願意實行奉獻
[00:25:02.000 --> 00:25:04.000]  所以真的
[00:25:04.000 --> 00:25:08.000]  又是好像一個第二次的認信
[00:25:08.000 --> 00:25:12.000]  我覺得他認得非常之好
[00:25:15.000 --> 00:25:19.000]  最後
[00:25:19.000 --> 00:25:22.000]  我和大家來看幾節聖經
[00:25:22.000 --> 00:25:24.000]  來做結束
[00:25:24.000 --> 00:25:28.000]  我們看看耶律米書31
[00:25:28.000 --> 00:25:31.000]  31章33節
[00:25:31.000 --> 00:25:37.000]  「那些日子由我與以色列家所立的約乃是這樣
[00:25:37.000 --> 00:25:40.000]  我要將我的論法放在他們裏面
[00:25:40.000 --> 00:25:43.000]  寫在他們心上
[00:25:43.000 --> 00:25:45.000]  意思就是說
[00:25:45.000 --> 00:25:50.000]  我們無需要論法規定我們要去實行奉獻
[00:25:50.000 --> 00:25:53.000]  我們只是因為有感恩的心
[00:25:53.000 --> 00:25:55.000]  我們去實行奉獻
[00:25:55.000 --> 00:26:00.000]  我們看《馬大福音》6章21節
[00:26:00.000 --> 00:26:04.000]  因為你的財寶在那裏
[00:26:04.000 --> 00:26:07.000]  你的心也在那裏
[00:26:07.000 --> 00:26:11.000]  這個很精彩
[00:26:14.000 --> 00:26:17.000]  詩篇103第二節
[00:26:17.000 --> 00:26:20.000]  大衛說
[00:26:20.000 --> 00:26:23.000]  「我的心你要稱重的話
[00:26:23.000 --> 00:26:27.000]  不可忘記他的一切恩惠」
[00:26:27.000 --> 00:26:32.000]  耶穌為我們寫命令
[00:26:32.000 --> 00:26:36.000]  為我們死
[00:26:36.000 --> 00:26:38.000]  為我們復活
[00:26:38.000 --> 00:26:42.000]  我們又忘記他的恩典
[00:26:44.000 --> 00:26:47.000]  論法已經寫在我們的心裏
[00:26:47.000 --> 00:26:51.000]  耶穌的恩典更加深刻在我們的心裏
[00:26:51.000 --> 00:26:54.000]  我們實行奉獻
[00:26:54.000 --> 00:26:57.000]  是因為我們在恩典之下
[00:26:57.000 --> 00:27:00.000]  不再論法之下
[00:27:00.000 --> 00:27:03.000]  耶穌我們感謝你
[00:27:03.000 --> 00:27:06.000]  感謝你今天的教導
[00:27:06.000 --> 00:27:09.000]  由聖靈開動我們
[00:27:10.000 --> 00:27:14.000]  讓我們能夠將所聽的放在心裏
[00:27:14.000 --> 00:27:18.000]  讓我們走出來的時候
[00:27:18.000 --> 00:27:19.000]  能夠榮耀你
[00:27:19.000 --> 00:27:21.000]  能夠領受你的教導
[00:27:21.000 --> 00:27:23.000]  感謝讚美你
[00:27:23.000 --> 00:27:25.000]  我們這樣祈禱向耶穌要誠意
[00:27:25.000 --> 00:27:27.000]  我們下次見
