
[00:00:00.000 --> 00:00:05.600]  感謝主讓我們有機會一齊來思想上帝的說話
[00:23:45.400 --> 00:23:48.400]  我鼓勵大家要事實上反省我們
[00:23:48.400 --> 00:23:52.400]  有沒有向主耶穌尊重
[00:23:52.400 --> 00:23:55.400]  向我們一起同心祈禱
[00:23:55.400 --> 00:23:57.400]  親愛的主耶穌
[00:23:57.400 --> 00:24:01.400]  我們衷心感謝祢為我們所受的苦
[00:24:01.400 --> 00:24:03.400]  求主幫助我們
[00:24:03.400 --> 00:24:05.400]  常存感恩
[00:24:05.400 --> 00:24:10.400]  和事實上跟人分享祢的救恩
[00:24:10.400 --> 00:24:13.400]  奉耶穌基督的名祈禱
[00:24:13.400 --> 00:24:15.400]  阿門
