
[00:00:00.000 --> 00:00:05.860]  今天我們的題目是耶穌是生命的泉水
[00:14:42.700 --> 00:14:44.980]  在她每一天的生活裏面
[00:14:44.980 --> 00:14:47.300]  她都是有很大的壓力
[00:14:47.300 --> 00:14:48.620]  為了生存
[00:14:48.620 --> 00:14:49.820]  她一定要喝水
[00:14:49.820 --> 00:14:52.500]  所以她沒有辦法不來喝水
[00:14:52.500 --> 00:14:54.940]  但是
[00:14:54.940 --> 00:14:55.980]  她的心
[00:14:55.980 --> 00:14:58.580]  一點都不好受
[00:14:58.580 --> 00:15:00.620]  這個社會不會接受她
[00:15:00.620 --> 00:15:04.500]  這班女人不會是她的朋友
[00:15:04.500 --> 00:15:06.660]  但是她要生存
[00:15:06.660 --> 00:15:08.340]  她就要自己想辦法
[00:15:08.340 --> 00:15:10.780]  就要靠自己
[00:15:10.780 --> 00:15:12.580]  這個井多是非嗎
[00:15:12.580 --> 00:15:14.180]  走遠一點
[00:15:14.180 --> 00:15:16.180]  讓那些人不認識我
[00:15:16.180 --> 00:15:16.940]  我這個時間
[00:15:16.940 --> 00:15:19.700]  那些人見到面都不說我
[00:15:19.700 --> 00:15:22.220]  我不是這個時間
[00:15:22.220 --> 00:15:24.820]  上午人多下午人多
[00:15:24.820 --> 00:15:26.740]  下午辛苦點
[00:15:26.740 --> 00:15:27.980]  我都要去
[00:15:27.980 --> 00:15:29.820]  起碼我拿到一口水喝
[00:15:29.820 --> 00:15:31.940]  我能生存
[00:15:31.940 --> 00:15:33.420]  這個女人
[00:15:33.420 --> 00:15:35.420]  每一天去拿水
[00:15:35.420 --> 00:15:36.940]  然後回到家裏
[00:15:36.940 --> 00:15:39.460]  其實她整個心路歷程裏面
[00:15:39.460 --> 00:15:40.980]  都很浪費力氣
[00:15:40.980 --> 00:15:43.140]  就是我要靠自己
[00:15:43.140 --> 00:15:44.580]  我要很努力的
[00:15:44.580 --> 00:15:45.940]  去維持
[00:15:45.940 --> 00:15:47.780]  我要很努力的告訴自己
[00:15:47.780 --> 00:15:49.940]  我很OK的
[00:15:49.940 --> 00:15:50.860]  我沒問題
[00:15:50.860 --> 00:15:53.500]  我能搞定的
[00:15:53.500 --> 00:15:54.380]  事實上
[00:15:54.380 --> 00:15:57.100]  當人在一個這樣的狀態的時候
[00:15:57.100 --> 00:15:58.220]  你就知道
[00:15:58.220 --> 00:16:01.020]  她不會是一個開心快樂的人
[00:16:01.020 --> 00:16:02.620]  相反地 講到姐妹
[00:16:02.620 --> 00:16:03.740]  我們讀經都會想
[00:16:03.740 --> 00:16:05.740]  這個壞女人
[00:16:05.740 --> 00:16:08.020]  這麼多個老公
[00:16:08.020 --> 00:16:09.860]  你旁邊的姐妹
[00:16:09.860 --> 00:16:11.260]  都挺漂亮的
[00:16:11.260 --> 00:16:15.780]  但她沒信心找六個
[00:16:15.780 --> 00:16:17.100]  不是這麼容易的
[00:16:17.100 --> 00:16:18.780]  你要知道當時的社會
[00:16:18.780 --> 00:16:21.060]  女人的生活是很艱難的
[00:16:21.060 --> 00:16:23.460]  女人是沒辦法自己生存的
[00:16:23.460 --> 00:16:25.740]  就算她爸爸多有錢都好
[00:16:25.740 --> 00:16:30.380]  女人是沒有承繼產業的資格的
[00:16:30.380 --> 00:16:31.820]  就算她老公死了
[00:16:31.820 --> 00:16:34.060]  留下多少遺產都好
[00:16:34.060 --> 00:16:35.620]  她如果沒孩子
[00:16:35.620 --> 00:16:38.220]  她都是沒有任何的依靠
[00:16:38.220 --> 00:16:40.940]  她一定要依靠一個男人
[00:16:40.940 --> 00:16:42.740]  所以當我們有時候說
[00:16:42.740 --> 00:16:44.580]  這個女人是一個壞女人
[00:16:44.580 --> 00:16:45.580]  壞女人來的
[00:16:45.580 --> 00:16:47.100]  這麼多個老公
[00:16:47.100 --> 00:16:47.740]  相反地
[00:16:47.740 --> 00:16:49.060]  你沒想過
[00:16:49.060 --> 00:16:51.620]  究竟是一個女人壞
[00:16:51.620 --> 00:16:55.460]  還是有六個壞男人
[00:16:55.460 --> 00:16:58.300]  如果她遇到一個好男人
[00:16:58.300 --> 00:17:00.140]  她就不需要有第二個
[00:17:00.140 --> 00:17:02.700]  第三個 第四個
[00:17:02.700 --> 00:17:04.060]  頂姐妹
[00:17:04.060 --> 00:17:07.580]  當一個人在這樣不公平的遭遇
[00:17:07.580 --> 00:17:09.780]  這麼困難的生活環境裡面
[00:17:09.780 --> 00:17:12.940]  你就知道為什麼她要這麼硬朗
[00:17:12.940 --> 00:17:15.220]  耶穌是愛我們的主
[00:17:15.220 --> 00:17:17.740]  祂也知道我們的需要
[00:17:17.740 --> 00:17:21.060]  所以耶穌去面對這個女人的時候
[00:17:21.060 --> 00:17:22.540]  從來沒有想過
[00:17:22.540 --> 00:17:25.740]  我們在靈修裡面所謂的得著的
[00:17:25.740 --> 00:17:27.740]  祂沒有指責這個女人什麼
[00:17:27.740 --> 00:17:31.100]  祂也沒有去處理民族之間的鬥爭
[00:17:31.100 --> 00:17:32.620]  但是祂說
[00:17:32.620 --> 00:17:33.940]  你有這個需要
[00:17:33.940 --> 00:17:34.980]  你需要水
[00:17:34.980 --> 00:17:36.980]  你需要一個喝了之後
[00:17:36.980 --> 00:17:39.020]  不用再出來打水的
[00:17:39.020 --> 00:17:41.460]  這個祝福
[00:17:41.460 --> 00:17:44.420]  所以耶穌和她面對的時候
[00:17:44.420 --> 00:17:45.340]  我們看見
[00:17:45.340 --> 00:17:47.700]  耶穌對她的愛和憐憫
[00:17:47.700 --> 00:17:49.220]  我心水清的時候就知道
[00:17:49.220 --> 00:17:49.980]  頂姐妹就說
[00:17:49.980 --> 00:17:51.820]  耶穌不理罪的嗎
[00:17:51.820 --> 00:17:52.940]  不是的
[00:17:52.940 --> 00:17:54.660]  我們從來在耶穌的生平裡面
[00:17:54.660 --> 00:17:57.060]  見到耶穌是愛每一個罪人
[00:17:57.060 --> 00:17:59.900]  但是祂對罪又不妥協
[00:17:59.900 --> 00:18:03.260]  但是耶穌怎麼處理這個問題呢
[00:18:03.260 --> 00:18:05.500]  耶穌直搗黃龍
[00:18:05.500 --> 00:18:06.940]  耶穌沒有逃避的
[00:18:06.940 --> 00:18:07.980]  不像我們這樣
[00:18:07.980 --> 00:18:10.340]  那時候傳福音說不要得罪別人
[00:18:10.340 --> 00:18:12.180]  說些好聽的就算了
[00:18:12.180 --> 00:18:14.380]  不好聽的就不說了
[00:18:14.380 --> 00:18:16.460]  免得衝突
[00:18:16.460 --> 00:18:17.860]  耶穌沒有這樣做
[00:18:17.860 --> 00:18:21.500]  耶穌說話從來一就是一 二就是二
[00:18:21.500 --> 00:18:23.100]  耶穌直搗黃龍
[00:18:23.100 --> 00:18:24.300]  不會因為有些甜頭
[00:18:24.300 --> 00:18:25.860]  哇 還在跟她說水
[00:18:25.860 --> 00:18:27.700]  她突然間就八八十度轉變了
[00:18:27.700 --> 00:18:29.540]  哎呀 你不如給我水吧
[00:18:29.540 --> 00:18:31.020]  這樣就扯了她
[00:18:31.020 --> 00:18:32.420]  耶穌很清楚
[00:18:32.420 --> 00:18:33.820]  祂說你
[00:18:33.820 --> 00:18:35.500]  祂叫你的丈夫
[00:18:35.500 --> 00:18:36.860]  到你
[00:18:36.860 --> 00:18:39.060]  哇 這個女人快到
[00:18:39.060 --> 00:18:39.820]  很快的
[00:18:39.820 --> 00:18:40.900]  她說什麼
[00:18:40.900 --> 00:18:42.500]  我沒有的
[00:18:42.500 --> 00:18:44.980]  我沒有老公的
[00:18:44.980 --> 00:18:47.020]  人面對著質詢
[00:18:47.020 --> 00:18:51.100]  或者是面對著罪的被揭露的時候
[00:18:51.100 --> 00:18:53.380]  第一個反應一定是這樣
[00:18:53.380 --> 00:18:55.180]  很多時候我們知道
[00:18:55.180 --> 00:18:58.900]  罪是令我們認識神最大的難阻
[00:18:58.900 --> 00:19:00.220]  那究竟是什麼來的
[00:19:00.220 --> 00:19:01.780]  意思是什麼呢
[00:19:01.780 --> 00:19:03.980]  意思是因為我們在最終的時候
[00:19:03.980 --> 00:19:05.460]  第一樣東西會出現的
[00:19:05.460 --> 00:19:07.700]  就叫做防衛機能
[00:19:07.700 --> 00:19:09.180]  我們不喜歡被人指責
[00:19:09.180 --> 00:19:10.580]  我們有問題的
[00:19:10.580 --> 00:19:12.380]  所以無論我們在《蕭捉的牧養》
[00:19:12.380 --> 00:19:14.900]  或者是《港道教聖經》也好
[00:19:14.900 --> 00:19:16.340]  如果我們一時說到
[00:19:16.340 --> 00:19:18.540]  我們自己裡面的生命的問題
[00:19:18.540 --> 00:19:19.620]  裡面坐在那裡的人
[00:19:19.620 --> 00:19:21.300]  是有很多不同的想法的
[00:19:21.300 --> 00:19:22.260]  為什麼他知道的
[00:19:22.260 --> 00:19:23.620]  我祖宗為什麼要爆給牧師
[00:19:23.620 --> 00:19:25.260]  牧師怎麼會知道我的東西
[00:19:25.260 --> 00:19:27.300]  很多的滾動
[00:19:27.300 --> 00:19:28.660]  就在心靈裡面
[00:19:28.660 --> 00:19:29.540]  很多的抗拒
[00:19:29.540 --> 00:19:30.780]  很難接受
[00:19:30.780 --> 00:19:32.020]  原因是什麼
[00:19:32.020 --> 00:19:32.900]  這個難阻
[00:19:32.900 --> 00:19:35.940]  原來除了來自我們自己的防衛機能之外
[00:19:35.940 --> 00:19:38.980]  也都可能是來自魔鬼的氣候
[00:19:38.980 --> 00:19:42.140]  在《聖經》裡面有個term叫做堅固的凝雷
[00:19:42.140 --> 00:19:43.740]  什麼叫堅固的凝雷
[00:19:43.740 --> 00:19:45.140]  是一些的觀念
[00:19:45.140 --> 00:19:46.060]  一些的concept
[00:19:46.060 --> 00:19:47.420]  我們覺得是對的
[00:19:47.420 --> 00:19:49.180]  金科玉律
[00:19:49.180 --> 00:19:52.500]  永遠都拿出來就沒有死的了
[00:19:52.500 --> 00:19:53.900]  我們很堅持的
[00:19:53.900 --> 00:19:54.820]  但是很多時候
[00:19:54.820 --> 00:19:56.620]  這些這麼堅持的想法
[00:19:56.620 --> 00:19:58.540]  是似是而非的
[00:19:58.540 --> 00:20:00.860]  可能我們中了魔鬼的詭計
[00:20:00.860 --> 00:20:02.140]  以至這個堅固的凝雷
[00:20:02.140 --> 00:20:03.620]  把我們困住了
[00:20:03.620 --> 00:20:08.340]  我們沒有辦法去接受上帝的教導和上帝的啟示
[00:20:08.340 --> 00:20:09.540]  耶穌說
[00:20:09.540 --> 00:20:10.740]  你沒有說錯
[00:20:10.740 --> 00:20:12.460]  你沒有丈夫的
[00:20:12.460 --> 00:20:14.060]  你曾經有過五個
[00:20:14.060 --> 00:20:15.740]  包括你現在那個
[00:20:15.740 --> 00:20:18.180]  都不是你的丈夫
[00:20:18.180 --> 00:20:22.300]  耶穌沒有逃避這個女人罪的問題
[00:20:22.300 --> 00:20:26.700]  也都沒有試圖為她說得好聽一點
[00:20:26.700 --> 00:20:28.900]  耶穌很直接告訴她
[00:20:28.900 --> 00:20:32.860]  你一定要很真實的去面對你裡面的黑暗和不足
[00:20:32.860 --> 00:20:36.340]  你才會有一個渴求改變的心
[00:20:36.340 --> 00:20:37.460]  所以耶穌說
[00:20:37.460 --> 00:20:40.500]  你說的話其實是真的
[00:20:40.500 --> 00:20:41.820]  不過
[00:20:41.820 --> 00:20:42.900]  是要處理的
[00:20:42.900 --> 00:20:44.420]  女人很厲害
[00:20:44.420 --> 00:20:45.940]  都不讓耶穌說
[00:20:45.940 --> 00:20:48.300]  馬上就耍太極了
[00:20:48.300 --> 00:20:50.500]  原來最厲害的方法就是什麼?
[00:20:50.500 --> 00:20:52.020]  學東西
[00:20:52.020 --> 00:20:52.700]  女人說什麼?
[00:20:52.700 --> 00:20:53.780]  先生
[00:20:53.780 --> 00:20:56.860]  我看到你是一個先知來的
[00:20:56.860 --> 00:21:00.300]  原來最想耍太極的招數就是什麼?
[00:21:00.300 --> 00:21:02.260]  稱讚對方
[00:21:02.260 --> 00:21:02.980]  弟兄
[00:21:02.980 --> 00:21:05.060]  你老婆說你打機
[00:21:05.060 --> 00:21:06.940]  千萬不要頂嘴
[00:21:06.940 --> 00:21:08.100]  馬上想想
[00:21:08.100 --> 00:21:09.420]  稱讚一下你老婆
[00:21:09.420 --> 00:21:12.300]  你可能就逃過一劫了
[00:21:12.300 --> 00:21:13.340]  這個女人很厲害
[00:21:13.340 --> 00:21:14.420]  馬上不說
[00:21:14.420 --> 00:21:17.220]  我知道你是一個先知來的
[00:21:17.220 --> 00:21:20.100]  你說你們敬拜要在耶路撒冷
[00:21:20.100 --> 00:21:24.180]  我們就是在這個山上敬拜的
[00:21:24.180 --> 00:21:27.060]  大家都是敬拜主的
[00:21:27.060 --> 00:21:28.740]  不要說這些話
[00:21:28.740 --> 00:21:29.980]  耶穌有沒有放過她?
[00:21:29.980 --> 00:21:31.060]  沒有放過她
[00:21:31.060 --> 00:21:32.780]  無論我們怎樣想逃避
[00:21:32.780 --> 00:21:34.340]  怎樣去保護自己
[00:21:34.340 --> 00:21:36.580]  怎樣來得客客氣氣
[00:21:36.580 --> 00:21:38.180]  其實上帝愛你
[00:21:38.180 --> 00:21:39.620]  祂不會放過你的
[00:21:39.620 --> 00:21:41.980]  所以無論你聽到覺得噁心
[00:21:41.980 --> 00:21:42.980]  早就和你說話
[00:21:42.980 --> 00:21:44.740]  你覺得刺激著自己
[00:21:44.740 --> 00:21:45.980]  你不要以為
[00:21:45.980 --> 00:21:49.460]  這個是上帝陷害你
[00:21:49.460 --> 00:21:51.340]  上帝逼迫你
[00:21:51.340 --> 00:21:52.380]  和旁邊的人說
[00:21:52.380 --> 00:21:55.340]  這個是上帝的愛
[00:21:55.340 --> 00:21:58.140]  因為上帝不想你在這個罪中
[00:21:58.140 --> 00:22:00.060]  或者在這個困難裏面打轉
[00:22:00.060 --> 00:22:01.580]  祂要拯救你
[00:22:01.580 --> 00:22:04.620]  所以說話是不放過你的
[00:22:04.620 --> 00:22:06.860]  祂說夫人你要信我
[00:22:06.860 --> 00:22:08.620]  信我是什麼意思?
[00:22:08.620 --> 00:22:11.700]  原來救恩是從猶太人而出
[00:22:11.700 --> 00:22:13.020]  祂已經直搗黃龍
[00:22:13.020 --> 00:22:14.340]  說回第一個問題了
[00:22:14.340 --> 00:22:16.020]  種族上的問題
[00:22:16.020 --> 00:22:19.580]  不要搞錯
[00:22:19.580 --> 00:22:22.260]  猶太人就是猶太人
[00:22:22.260 --> 00:22:25.300]  撒瑪利亞人就是撒瑪利亞人
[00:22:25.300 --> 00:22:27.380]  純種就是純種
[00:22:27.380 --> 00:22:29.460]  雜種的就是雜種
[00:22:29.460 --> 00:22:30.660]  你要明白
[00:22:30.660 --> 00:22:34.620]  真理是不可以讓我們混淆
[00:22:34.620 --> 00:22:37.860]  和嘗試刻意去分析一番
[00:22:37.860 --> 00:22:38.940]  耶穌沒有逃避
[00:22:38.940 --> 00:22:40.220]  也不怕得罪
[00:22:40.220 --> 00:22:42.620]  救恩是從猶太人而出
[00:22:42.620 --> 00:22:43.700]  不過
[00:22:43.700 --> 00:22:44.700]  這個女人
[00:22:44.700 --> 00:22:47.980]  想著敬拜上帝的想法是錯的
[00:22:47.980 --> 00:22:52.340]  耶穌說 時候要到 拜父的人是怎樣的呢?
[00:22:52.340 --> 00:22:56.980]  原來父神對於敬拜祂的人是有要求的
[00:22:56.980 --> 00:22:58.740]  那些人有什麼條件呢?
[00:22:58.740 --> 00:23:02.500]  就是我們要用心靈和誠實來拜祂
[00:23:02.500 --> 00:23:04.220]  在中文的翻譯裏面
[00:23:04.220 --> 00:23:08.180]  不能夠很立體地去表達
[00:23:08.180 --> 00:23:10.860]  如果你在很多原文和釋述裏面看的時候
[00:23:10.860 --> 00:23:12.540]  真正的意思是
[00:23:12.540 --> 00:23:13.940]  原來時候要到
[00:23:13.940 --> 00:23:15.020]  什麼時候要到呢?
[00:23:15.020 --> 00:23:16.940]  就是耶穌基督已經降臨
[00:23:16.940 --> 00:23:18.860]  救恩已經成就的時間
[00:23:18.860 --> 00:23:22.060]  就是現在你和我活在的這個時代
[00:23:22.060 --> 00:23:23.340]  人要敬拜上帝
[00:23:23.340 --> 00:23:25.220]  再不是說你是猶太人
[00:23:25.220 --> 00:23:26.060]  撒瑪利亞人
[00:23:26.060 --> 00:23:27.420]  還是外邦人
[00:23:27.420 --> 00:23:27.980]  中國人
[00:23:27.980 --> 00:23:29.300]  還是印度人
[00:23:29.300 --> 00:23:30.340]  人種不重要
[00:23:30.340 --> 00:23:33.260]  因為上帝是愛所有的人
[00:23:33.260 --> 00:23:34.460]  不理你什麼背景
[00:23:34.460 --> 00:23:35.780]  什麼DNA
[00:23:35.780 --> 00:23:36.860]  第二
[00:23:36.860 --> 00:23:39.460]  敬拜神不是說在山上
[00:23:39.460 --> 00:23:40.500]  在基里森山
[00:23:40.500 --> 00:23:42.140]  還是在耶路撒冷
[00:23:42.140 --> 00:23:43.740]  不是說你用樂隊
[00:23:43.740 --> 00:23:44.980]  還是不用樂隊
[00:23:44.980 --> 00:23:46.740]  不是說你有沒有跳舞
[00:23:46.740 --> 00:23:49.300]  不是說你唱得好不好
[00:23:49.300 --> 00:23:51.420]  敬拜上帝的人
[00:23:51.420 --> 00:23:52.420]  上帝怎麼要求
[00:23:52.420 --> 00:23:54.460]  是要用心靈和誠實
[00:23:54.460 --> 00:23:57.500]  是要靠著聖靈和真理
[00:23:57.500 --> 00:24:00.020]  去敬拜祂
[00:24:00.020 --> 00:24:03.380]  這個女人聽到耶穌的教導
[00:24:03.380 --> 00:24:04.700]  180度的轉變
[00:24:04.700 --> 00:24:07.700]  她說我知道利塞亞的事
[00:24:07.700 --> 00:24:09.220]  祂來到的時候
[00:24:09.220 --> 00:24:12.980]  會將一切的真理告訴我們
[00:24:12.980 --> 00:24:15.100]  耶穌就馬上跟她說
[00:24:15.100 --> 00:24:17.580]  我就是那個
[00:24:17.580 --> 00:24:19.980]  耶穌在這個婦人面前
[00:24:19.980 --> 00:24:20.780]  告訴她
[00:24:20.780 --> 00:24:23.220]  我就是利塞亞
[00:24:23.220 --> 00:24:25.420]  究竟
[00:24:25.420 --> 00:24:27.540]  你和我是不是真的認識
[00:24:27.540 --> 00:24:29.020]  耶穌是哪一個
[00:24:29.020 --> 00:24:29.980]  兄弟姐妹
[00:24:29.980 --> 00:24:31.260]  我們很多時候信了主
[00:24:31.260 --> 00:24:31.900]  在教會內部
[00:24:31.900 --> 00:24:33.940]  就是在聊聖靈和不聖靈
[00:24:33.940 --> 00:24:36.460]  聖靈那個彰顯的形式有多少種
[00:24:36.460 --> 00:24:37.380]  有什麼方法
[00:24:37.380 --> 00:24:38.220]  哪些可以接受
[00:24:38.220 --> 00:24:39.740]  哪些可以不接受
[00:24:39.740 --> 00:24:42.460]  但是不要忘記
[00:24:42.460 --> 00:24:45.220]  凡能夠信耶穌
[00:24:45.220 --> 00:24:47.460]  口稱耶穌基督為主的人
[00:24:47.460 --> 00:24:49.420]  每一個人都經歷過聖靈
[00:24:49.420 --> 00:24:52.540]  所以這個絕對不是一個新鮮的話題
[00:24:52.540 --> 00:24:54.340]  你是不是信耶穌的
[00:24:54.340 --> 00:24:56.340]  你曾經缺過字的
[00:24:56.340 --> 00:24:57.500]  在你缺字的那一刻
[00:24:57.500 --> 00:25:00.780]  就是聖靈已經進入你生命當中的那一刻
[00:25:00.780 --> 00:25:02.340]  如果沒有聖靈的感動
[00:25:02.340 --> 00:25:04.140]  聖經說沒有一個人
[00:25:04.140 --> 00:25:06.820]  是能夠說耶穌基督是主的
[00:25:06.820 --> 00:25:08.460]  所以既然是這樣的時候
[00:25:08.460 --> 00:25:09.940]  我們就好好看一下
[00:25:09.940 --> 00:25:12.700]  耶穌說原來在時候要到
[00:25:12.700 --> 00:25:13.860]  救恩已經到之後
[00:25:13.860 --> 00:25:17.060]  人是每一個人都可以應拜主
[00:25:17.060 --> 00:25:18.500]  唯一的條件就是
[00:25:18.500 --> 00:25:20.020]  他懂得去倚靠聖靈
[00:25:20.020 --> 00:25:22.180]  並且在真理的裏面
[00:25:22.180 --> 00:25:23.900]  你都是去應拜神
[00:25:23.900 --> 00:25:25.300]  我們就要看一下
[00:25:25.300 --> 00:25:26.180]  我們一個人
[00:25:26.180 --> 00:25:28.620]  如何去分析一下自己的想法
[00:25:28.620 --> 00:25:30.180]  在經歷神刑會
[00:25:30.180 --> 00:25:31.980]  我們就用了一輛小車
[00:25:31.980 --> 00:25:34.180]  幫助大家去認識自己
[00:25:34.180 --> 00:25:36.900]  今天我嘗試用一個冰山的圖
[00:25:36.900 --> 00:25:38.700]  來幫助大家
[00:25:38.700 --> 00:25:42.260]  一般來說我們看一個人的行為
[00:25:42.260 --> 00:25:43.620]  是靠外表的
[00:25:43.620 --> 00:25:45.260]  今天你回來崇拜
[00:25:45.260 --> 00:25:46.580]  你心情好不好
[00:25:46.580 --> 00:25:48.260]  有一群人是要負責任的
[00:25:48.260 --> 00:25:49.580]  就是我們的招待
[00:25:49.580 --> 00:25:52.500]  首先我們給一些掌聲我們的招待
[00:25:52.500 --> 00:25:53.500]  你還沒有進來
[00:25:53.500 --> 00:25:54.500]  知道敬拜是誰
[00:25:54.500 --> 00:25:55.500]  但是敬拜是誰
[00:25:55.500 --> 00:25:56.660]  講道講得好不好的時候
[00:25:56.660 --> 00:25:58.580]  你第一件事就是見到招待
[00:25:58.580 --> 00:26:00.620]  如果你看到他很開心的樣子
[00:26:00.620 --> 00:26:01.420]  笑面迎人
[00:26:01.420 --> 00:26:03.140]  很nice的樣子
[00:26:03.140 --> 00:26:04.500]  然後又跟你打招呼
[00:26:04.500 --> 00:26:05.700]  噓寒問暖
[00:26:05.700 --> 00:26:07.260]  或者給你一張周刊
[00:26:07.260 --> 00:26:08.580]  或者跟你握手
[00:26:08.580 --> 00:26:10.220]  你心情是很好的
[00:26:10.220 --> 00:26:12.020]  因為覺得是備受歡迎
[00:26:12.020 --> 00:26:13.180]  這裡很warm
[00:26:13.180 --> 00:26:15.020]  好像回家一樣
[00:26:15.020 --> 00:26:16.420]  但是回過頭來
[00:26:16.420 --> 00:26:18.420]  如果你在下面排隊的時候
[00:26:18.420 --> 00:26:19.980]  已經見到那個招待
[00:26:19.980 --> 00:26:21.780]  翹著雙手看著你
[00:26:21.780 --> 00:26:23.940]  從頭到腳這樣看一看
[00:26:23.940 --> 00:26:27.180]  然後跟你說排好一點
[00:26:27.180 --> 00:26:29.380]  你心情怎麼樣
[00:26:29.380 --> 00:26:30.580]  不用說了
[00:26:30.580 --> 00:26:32.460]  已經很想走了
[00:26:32.460 --> 00:26:33.700]  沒有教會嗎現在
[00:26:33.700 --> 00:26:35.620]  過隔壁就可以了
[00:26:35.620 --> 00:26:37.220]  你明白我的意思嗎
[00:26:37.220 --> 00:26:38.860]  但是很慘的
[00:26:38.860 --> 00:26:41.380]  我們為什麼會有這樣的反應
[00:26:41.380 --> 00:26:43.780]  其實我們只是見到他的樣子
[00:26:43.780 --> 00:26:44.780]  我們沒有問過
[00:26:44.780 --> 00:26:46.020]  究竟他憋什麼
[00:26:46.020 --> 00:26:47.620]  是不是憋我
[00:26:47.620 --> 00:26:48.300]  我們也沒有問過
[00:26:48.300 --> 00:26:49.460]  為什麼他會有這樣的態度
[00:26:49.460 --> 00:26:51.740]  我們也不知道他在發生什麼事
[00:26:51.740 --> 00:26:53.100]  為什麼他會有這樣的表現
[00:26:53.100 --> 00:26:53.860]  所以很慘的
[00:26:53.860 --> 00:26:55.740]  看看旁邊的
[00:26:55.740 --> 00:26:56.140]  跟你說
[00:26:56.140 --> 00:26:59.020]  幸好你的樣子也挺好的
[00:26:59.020 --> 00:27:00.420]  如果他的樣子不好
[00:27:00.420 --> 00:27:01.620]  你不會坐在他旁邊的
[00:27:01.620 --> 00:27:03.380]  信不信
[00:27:03.380 --> 00:27:04.780]  如果你看到旁邊的樣子不好
[00:27:04.780 --> 00:27:05.540]  你可能不相信他
[00:27:05.540 --> 00:27:08.540]  所以他旁邊的對你也挺好的
[00:27:08.540 --> 00:27:10.940]  很多時候我們看人只是看外表
[00:27:10.940 --> 00:27:13.900]  但是其實裡面的情緒是怎麼樣
[00:27:13.900 --> 00:27:16.020]  究竟他裡面有什麼想法
[00:27:16.020 --> 00:27:17.380]  已經知道他的樣子出現
[00:27:17.380 --> 00:27:19.260]  我們從來沒有考究過
[00:27:19.260 --> 00:27:21.060]  所以在聖經裡面說
[00:27:21.060 --> 00:27:22.300]  堅固的凝女
[00:27:22.300 --> 00:27:23.900]  其實是指什麼呢
[00:27:23.900 --> 00:27:27.260]  就是指我們這一部分
[00:27:27.260 --> 00:27:31.020]  一些很牢固的觀念和概念
[00:27:31.020 --> 00:27:32.540]  你從哪裡來的
[00:27:32.540 --> 00:27:33.980]  從聖經來的
[00:27:33.980 --> 00:27:35.940]  從你媽媽那裡來的
[00:27:35.940 --> 00:27:38.500]  還是從這個世界的價值觀來的
[00:27:38.500 --> 00:27:42.100]  所以往往當我們信了主之後
[00:27:42.100 --> 00:27:43.740]  我們也會發展了很多很多
[00:27:43.740 --> 00:27:45.580]  自己堅固的凝女
[00:27:45.580 --> 00:27:48.180]  當我們這些想法不改變的時候
[00:27:48.180 --> 00:27:52.500]  你就會發現很難看到生命有改變
[00:27:52.500 --> 00:27:54.500]  在我們小中教會就很明顯的了
[00:27:54.500 --> 00:27:56.460]  我們已經比一般的教會運作
[00:27:56.460 --> 00:27:57.780]  是很接近的
[00:27:57.780 --> 00:28:00.300]  我們的組長已經是很有膽量
[00:28:00.300 --> 00:28:02.820]  去說話去做教導
[00:28:02.820 --> 00:28:04.940]  但是我們發覺是很艱難的
[00:28:04.940 --> 00:28:07.380]  有些人的想法是緊的
[00:28:07.380 --> 00:28:08.900]  你怎麼去幫他
[00:28:08.900 --> 00:28:10.820]  他都找到一條出路的
[00:28:10.820 --> 00:28:13.220]  行政本身是愛
[00:28:13.220 --> 00:28:15.860]  是為了讓大家秩序好一點
[00:28:15.860 --> 00:28:20.420]  很多的管理是希望令到小組能夠順暢一點
[00:28:20.420 --> 00:28:22.300]  所以我們就說
[00:28:22.300 --> 00:28:23.660]  哎呀不翻八字了
[00:28:23.660 --> 00:28:24.780]  他都不翻的了
[00:28:24.780 --> 00:28:26.940]  任由他離開
[00:28:26.940 --> 00:28:28.540]  但是你沒有理會
[00:28:28.540 --> 00:28:29.820]  你有張良計
[00:28:29.820 --> 00:28:31.620]  我有過長梯
[00:28:31.620 --> 00:28:34.700]  所以有人真的記住日曆
[00:28:34.700 --> 00:28:36.180]  問得很清楚的
[00:28:36.180 --> 00:28:38.860]  分區聚會計不計的
[00:28:38.860 --> 00:28:41.900]  復興祈禱會計不計的
[00:28:41.900 --> 00:28:45.660]  你們放假那一天計不計的
[00:28:45.660 --> 00:28:47.300]  你知道他們計什麼嗎
[00:28:47.300 --> 00:28:49.620]  就是計是不是八次
[00:28:49.620 --> 00:28:52.100]  準時在八次之前出現得回
[00:28:52.100 --> 00:28:54.820]  那就繼續可以是什麼
[00:28:54.820 --> 00:28:55.860]  組員
[00:28:55.860 --> 00:28:56.820]  有時候很奇怪
[00:28:56.820 --> 00:28:57.940]  你有沒有問過
[00:28:57.940 --> 00:29:01.260]  你為什麼這麼喜歡組員的名字
[00:29:01.260 --> 00:29:03.060]  要來做什麼呢
[00:29:03.060 --> 00:29:03.620]  是吧
[00:29:03.620 --> 00:29:05.580]  這裡沒有遺產分的
[00:29:05.580 --> 00:29:08.660]  不是教你執粒子可以有錢分的
[00:29:08.660 --> 00:29:10.140]  為什麼這麼有趣呢
[00:29:10.140 --> 00:29:11.500]  沒有
[00:29:11.500 --> 00:29:14.060]  我想覺得自己好
[00:29:14.060 --> 00:29:17.060]  覺得自己好這種感覺很重要的
