
[00:00:00.000 --> 00:00:02.000]  丙姐妹,聖誕平安!
[00:22:04.000 --> 00:22:06.000]  對神的聲音敏感
[00:22:06.000 --> 00:22:10.000]  不是對人的聲音敏感
[00:22:10.000 --> 00:22:14.000]  神想我們走的路
[00:22:14.000 --> 00:22:16.000]  如果感動的時候
[00:22:16.000 --> 00:22:18.000]  我希望你在回應之中分享
[00:22:18.000 --> 00:22:21.000]  我們會為你祈禱
[00:22:21.000 --> 00:22:25.000]  9月1月1日開始有一個讀經計劃
[00:22:25.000 --> 00:22:28.000]  今天是最後機會報名
[00:22:28.000 --> 00:22:34.000]  如果你只是在聽
[00:22:34.000 --> 00:22:36.000]  未信耶穌
[00:22:36.000 --> 00:22:39.000]  又想經歷耶穌的平安
[00:22:39.000 --> 00:22:45.000]  我們也有人生探討的研經班
[00:22:45.000 --> 00:22:48.000]  有人帶你一起去看聖經
[00:22:48.000 --> 00:22:50.000]  你也可以在回應之中
[00:22:50.000 --> 00:22:55.000]  我立志信耶穌
[00:22:55.000 --> 00:22:57.000]  我們會聯絡你
[00:22:57.000 --> 00:23:03.000]  我們會幫你去認識這位賜平安的神
[00:23:03.000 --> 00:23:05.000]  今天很特別對我來說
[00:23:05.000 --> 00:23:06.000]  是我最後一次
[00:23:06.000 --> 00:23:09.000]  用同工的身份跟大家分享
[00:23:09.000 --> 00:23:10.000]  下一次我站上台的時候
[00:23:10.000 --> 00:23:12.000]  已經不是同工的身份
[00:23:12.000 --> 00:23:18.000]  但願神的平安常與你們同在
[00:23:18.000 --> 00:23:20.000]  應該說
[00:23:20.000 --> 00:23:24.000]  願大家不要離開神的平安
[00:23:24.000 --> 00:23:26.000]  我們一起禱告
[00:23:48.000 --> 00:23:51.000]  我們承認神你自己
[00:23:51.000 --> 00:23:53.000]  幾千年前已經降世
[00:23:53.000 --> 00:23:56.000]  這不是一個過去了的歷史
[00:23:56.000 --> 00:23:58.000]  你今天與我們同在
[00:23:58.000 --> 00:24:00.000]  永遠與我們同行
[00:24:00.000 --> 00:24:01.000]  多謝你
[00:24:01.000 --> 00:24:02.000]  求你帶領我們
[00:24:02.000 --> 00:24:03.000]  開開我們的心
[00:24:03.000 --> 00:24:04.000]  多謝你
[00:24:04.000 --> 00:24:06.000]  我們祈禱奉耶穌基督的聖名祈求
[00:24:06.000 --> 00:24:07.000]  阿門
