
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹們午安
[00:23:54.000 --> 00:23:56.000]  完全都是舊約聖經裡面的
[00:23:56.000 --> 00:23:59.000]  約伯記詩篇和以賽亞書裡面
[00:23:59.000 --> 00:24:02.000]  對上帝的讚頌的內容
[00:24:02.000 --> 00:24:04.000]  詩歌
[00:24:04.000 --> 00:24:06.000]  約伯記裡面這樣說
[00:24:06.000 --> 00:24:09.000]  「你能尋見上帝的奧秘嗎?
[00:24:09.000 --> 00:24:12.000]  你能尋見全能者的極限嗎?
[00:24:12.000 --> 00:24:15.000]  高如珠田,你能做什麼?
[00:24:15.000 --> 00:24:18.000]  比陰間深,你能知道什麼?
[00:24:18.000 --> 00:24:23.000]  其朗讀比地長,比海更寬。」
[00:24:23.000 --> 00:24:25.000]  詩篇三十三篇
[00:24:25.000 --> 00:24:28.000]  「耶和華,你的慈愛尚及珠田,
[00:24:28.000 --> 00:24:30.000]  你的信實達到窮滄,
[00:24:30.000 --> 00:24:32.000]  你的公義好像高山,
[00:24:32.000 --> 00:24:34.000]  你的判斷如同深淵。
[00:24:34.000 --> 00:24:39.000]  耶和華,人民生畜你都救護。」
[00:24:39.000 --> 00:24:41.000]  以賽亞書四十章
[00:24:41.000 --> 00:24:44.000]  「誰曾用手心量諸水,
[00:24:44.000 --> 00:24:47.000]  用手虎口量蒼天,
[00:24:47.000 --> 00:24:50.000]  用星斗勝大地的塵土,
[00:24:50.000 --> 00:24:52.000]  用秤稱山陵,
[00:24:52.000 --> 00:24:54.000]  用天平稱江陵呢?
[00:24:54.000 --> 00:24:56.000]  誰曾測度耶和華的靈,
[00:24:56.000 --> 00:24:59.000]  或作他的謀士指教他呢?
[00:24:59.000 --> 00:25:04.000]  他與誰相與,他誰教導他?
[00:25:04.000 --> 00:25:06.000]  以公平的路指示他,
[00:25:06.000 --> 00:25:08.000]  將知識傳授於他,
[00:25:08.000 --> 00:25:12.000]  又將通達的道指教他呢?」
[00:25:12.000 --> 00:25:17.000]  這幾段充滿了情感的讚頌,
[00:25:17.000 --> 00:25:22.000]  給你有什麼感覺?
[00:25:22.000 --> 00:25:26.000]  有沒有一種澎湃、激昂的感覺?
[00:25:26.000 --> 00:25:31.000]  有一個宏大的上帝的能力在當中,
[00:25:31.000 --> 00:25:37.000]  高深、難測、超越?
[00:25:37.000 --> 00:25:43.000]  我們回到史陶寶羅在這幾句話當中的演繹,
[00:25:43.000 --> 00:25:48.000]  三十三字「心哉」這個字,
[00:25:48.000 --> 00:25:50.000]  這個翻譯很美麗,
[00:25:50.000 --> 00:25:57.000]  他將希臘文那種情感字「噢」這個情緒字,
[00:25:57.000 --> 00:26:01.000]  與「心傲」這個形容詞結合起來,
[00:26:01.000 --> 00:26:05.000]  「噢」這個字是一個表達讚嘆驚訝的情感,
[00:26:05.000 --> 00:26:07.000]  上帝的無可測度,
[00:26:07.000 --> 00:26:10.000]  上帝的公義和慈愛信實,
[00:26:10.000 --> 00:26:12.000]  上帝的智慧超越,
[00:26:12.000 --> 00:26:14.000]  上帝的豐富完備,
[00:26:14.000 --> 00:26:18.000]  在保羅的眼中就是這樣心不可測。
[00:26:18.000 --> 00:26:23.000]  所以配上「心」這個字,
[00:26:23.000 --> 00:26:28.000]  可以既是一個物理學上的深度表達,
[00:26:28.000 --> 00:26:32.000]  也可以是在文學上的寓意表達一種心傲,
[00:26:32.000 --> 00:26:37.000]  昔日先知和詩人對上帝的讚美如今,
[00:26:37.000 --> 00:26:41.000]  再一次透過使徒保羅的口來向新約教會,
[00:26:41.000 --> 00:26:44.000]  向你和我宣告出來,
[00:26:44.000 --> 00:26:46.000]  很厲害,
[00:26:46.000 --> 00:26:50.000]  雖然我不是很喜歡用「勁」這個字,
[00:26:50.000 --> 00:26:52.000]  「正」這個字,
[00:26:52.000 --> 00:26:54.000]  不過我都忍不住,
[00:26:54.000 --> 00:27:04.000]  迫確沒有更好的形容詞來形容他。
[00:27:04.000 --> 00:27:07.000]  在保羅口中的言辭,
[00:27:07.000 --> 00:27:09.000]  不是他借來的說話,
[00:27:09.000 --> 00:27:12.000]  而是他一個用心的,
[00:27:12.000 --> 00:27:16.000]  由福音而給他的感動而來的表達,
[00:27:16.000 --> 00:27:19.000]  一份深情的共鳴。
[00:27:19.000 --> 00:27:22.000]  而本段落裡還有一個字很有意思,
[00:27:22.000 --> 00:27:24.000]  他說「誰」,
[00:27:24.000 --> 00:27:28.000]  「誰」這個字襯托出上帝的獨一無可比異,
[00:27:28.000 --> 00:27:30.000]  還有誰呢?
[00:27:30.000 --> 00:27:32.000]  不是叫你答話還有他,
[00:27:32.000 --> 00:27:36.000]  沒有答案的。
[00:27:36.000 --> 00:27:39.000]  這個獨一無可比異,
[00:27:39.000 --> 00:27:41.000]  這份豐富,
[00:27:41.000 --> 00:27:46.000]  就是最後在保羅的第36節來總結,
[00:27:46.000 --> 00:27:48.000]  他怎麼說呢?
[00:27:48.000 --> 00:27:49.000]  萬有事本於他,
[00:27:49.000 --> 00:27:51.000]  依靠他,歸於他,
[00:27:51.000 --> 00:27:53.000]  願榮耀歸給他,
[00:27:53.000 --> 00:27:55.000]  直到永遠。阿們。」
[00:27:55.000 --> 00:27:58.000]  萬有一切的形容,
[00:27:58.000 --> 00:28:00.000]  這個豐富的形容,
[00:28:00.000 --> 00:28:05.000]  帶我們想像到進入這個豐富當中,
[00:28:05.000 --> 00:28:12.000]  我們可以想像我們來到一個自助餐餐廳,
[00:28:12.000 --> 00:28:14.000]  百多元一個自助餐餐廳,
[00:28:14.000 --> 00:28:15.000]  還有長腳蟹,
[00:28:15.000 --> 00:28:17.000]  還有生蠔,
[00:28:17.000 --> 00:28:20.000]  還有很多很多山珍海味,
[00:28:20.000 --> 00:28:22.000]  有什麼感覺?
[00:28:22.000 --> 00:28:24.000]  「抵食」,
[00:28:24.000 --> 00:28:26.000]  我們最重要是這樣,
[00:28:26.000 --> 00:28:29.000]  所以「抵食」這個字就是豐富背後的反應,
[00:28:29.000 --> 00:28:34.000]  嘩!這麼多東西!
[00:28:34.000 --> 00:28:39.000]  一個蒙恩的罪人就是這樣的心境,
[00:28:39.000 --> 00:28:41.000]  我不配的,
[00:28:41.000 --> 00:28:46.000]  但是他在上帝的豐富裡面,
[00:28:46.000 --> 00:28:49.000]  感動不感動?
[00:28:49.000 --> 00:28:52.000]  人一旦進入了上帝的豐富裡面,
[00:28:52.000 --> 00:28:55.000]  那份滿足感其實完全超越了
[00:28:55.000 --> 00:28:58.000]  由人世間,物質世界,
[00:28:58.000 --> 00:29:01.000]  自助餐而來的那種喜悅,
[00:29:01.000 --> 00:29:03.000]  那種滿足感,
[00:29:03.000 --> 00:29:06.000]  我們真的不能夠用簡單的言辭
[00:29:06.000 --> 00:29:10.000]  來表達出上帝的豐富。
[00:29:10.000 --> 00:29:12.000]  所以最後這一句,
[00:29:12.000 --> 00:29:14.000]  「因為萬有都蝕本於他,
[00:29:14.000 --> 00:29:15.000]  倚靠他,歸於他,
[00:29:15.000 --> 00:29:17.000]  願榮耀歸給他,
[00:29:17.000 --> 00:29:19.000]  直到永遠,阿門」,
[00:29:19.000 --> 00:29:23.000]  是整個頌讚的結束句,
[00:29:23.000 --> 00:29:29.000]  也是整個由九章到十一章裡面,
[00:29:29.000 --> 00:29:34.000]  保羅在論述以色列人得救的一個結束句,
[00:29:34.000 --> 00:29:36.000]  上帝真的好,
[00:29:36.000 --> 00:29:40.000]  上帝沒有放棄以色列人,
[00:29:40.000 --> 00:29:44.000]  不過這份頌讚的心情,
[00:29:44.000 --> 00:29:46.000]  永遠不會結束,
[00:29:46.000 --> 00:29:50.000]  因為這份讚嘆,這份心情,
[00:29:50.000 --> 00:29:53.000]  是保羅的生命力,
[00:29:53.000 --> 00:29:55.000]  這個生命力,
[00:29:55.000 --> 00:29:59.000]  呈現在保羅全福音的表現上,
[00:29:59.000 --> 00:30:03.000]  他不辭勞苦,至死不休,
[00:30:03.000 --> 00:30:05.000]  而這個頌讚,
[00:30:05.000 --> 00:30:09.000]  也應當成為我們的生命力,
[00:30:09.000 --> 00:30:12.000]  為主耶穌而活,
[00:30:12.000 --> 00:30:14.000]  為耶穌基督作見證,
[00:30:14.000 --> 00:30:18.000]  這個是保羅的目標,
[00:30:18.000 --> 00:30:21.000]  會不會是你們的目標呢?
[00:30:21.000 --> 00:30:23.000]  有目標,
[00:30:23.000 --> 00:30:26.000]  我們就會按著主吩咐的而行,
[00:30:26.000 --> 00:30:28.000]  保羅就是這樣的,
[00:30:28.000 --> 00:30:31.000]  保羅要為基督作見證,
[00:30:31.000 --> 00:30:32.000]  去哪裡?
[00:30:32.000 --> 00:30:34.000]  聽他吩咐,
[00:30:34.000 --> 00:30:36.000]  按他方式,
[00:30:36.000 --> 00:30:38.000]  全福音各有恩慈,
[00:30:38.000 --> 00:30:41.000]  各有崗位,
[00:30:41.000 --> 00:30:43.000]  有人上三福,
[00:30:43.000 --> 00:30:45.000]  文謙很好,
[00:30:45.000 --> 00:30:48.000]  將三福罪誤的年紀拉低了很多,
[00:30:48.000 --> 00:30:50.000]  年輕人,
[00:30:50.000 --> 00:30:52.000]  上三福,
[00:30:52.000 --> 00:30:54.000]  那不懂得上三福的呢?
[00:30:54.000 --> 00:30:57.000]  有些老人家問,
[00:30:57.000 --> 00:31:00.000]  牧師,我又沒有你懂得那麼多聖經,
[00:31:00.000 --> 00:31:02.000]  又沒有你那麼好口才,
[00:31:02.000 --> 00:31:03.000]  又沒有記性,
[00:31:03.000 --> 00:31:05.000]  怎麼傳福音?
[00:31:05.000 --> 00:31:07.000]  吓?
[00:31:07.000 --> 00:31:09.000]  不懂不懂,
[00:31:09.000 --> 00:31:11.000]  眼睛都老花了,
[00:31:11.000 --> 00:31:13.000]  我就問,
[00:31:13.000 --> 00:31:15.000]  你懂不懂笑?
[00:31:15.000 --> 00:31:17.000]  你懂不懂笑?
[00:31:17.000 --> 00:31:18.000]  笑不出來?
[00:31:18.000 --> 00:31:20.000]  學一下笑就要,
[00:31:20.000 --> 00:31:22.000]  為什麼會笑?
[00:31:22.000 --> 00:31:24.000]  因為耶穌令我笑,
[00:31:24.000 --> 00:31:28.000]  我記得有一次聽我一位朋友說,
[00:31:28.000 --> 00:31:29.000]  他說,
[00:31:29.000 --> 00:31:31.000]  我覺得信耶穌的人,
[00:31:31.000 --> 00:31:35.000]  笑起來和其他人不同,
[00:31:35.000 --> 00:31:37.000]  我說有什麼不同?
[00:31:37.000 --> 00:31:39.000]  在我眼中沒什麼分別,
[00:31:39.000 --> 00:31:41.000]  他說不是,
[00:31:41.000 --> 00:31:46.000]  他感受到基督徒的笑充滿了溫暖,
[00:31:46.000 --> 00:31:48.000]  簡單的回應,
[00:31:48.000 --> 00:31:53.000]  或者共鳴了這個我們的生命被改變的意義,
[00:31:53.000 --> 00:31:56.000]  從心底來發出,
[00:31:56.000 --> 00:31:58.000]  對人,
[00:31:58.000 --> 00:31:59.000]  對事,
[00:31:59.000 --> 00:32:03.000]  那份耶穌的愛在當中,
[00:32:03.000 --> 00:32:06.000]  這個懂得笑,
[00:32:06.000 --> 00:32:10.000]  你和我也有的恩賜好好發揮,
[00:32:10.000 --> 00:32:12.000]  無論你在哪個崗位,
[00:32:12.000 --> 00:32:15.000]  就按照著上帝引導你的心,
[00:32:15.000 --> 00:32:16.000]  在生活上,
[00:32:16.000 --> 00:32:20.000]  在職場上見證祂,
[00:32:20.000 --> 00:32:22.000]  科學家也有信耶穌,
[00:32:22.000 --> 00:32:24.000]  一樣做見證家,
[00:32:24.000 --> 00:32:27.000]  不一定要神學家,
[00:32:27.000 --> 00:32:29.000]  是不是?
[00:32:29.000 --> 00:32:30.000]  所以,
[00:32:30.000 --> 00:32:34.000]  每一個人有他的崗位,
[00:32:34.000 --> 00:32:41.000]  重要的是你願意回應耶穌的呼召,
[00:32:41.000 --> 00:32:44.000]  你身邊的人很需要你,
[00:32:44.000 --> 00:32:47.000]  需要的是你那份著緊,
[00:32:47.000 --> 00:32:49.000]  需要的是你對福音,
[00:32:49.000 --> 00:32:50.000]  對他們福音,
[00:32:50.000 --> 00:32:52.000]  得著福音的著緊,
[00:32:52.000 --> 00:32:53.000]  就是說,
[00:32:53.000 --> 00:32:57.000]  你很在意他們有沒有信耶穌,
[00:32:57.000 --> 00:33:01.000]  這是保羅在整個關於
[00:33:01.000 --> 00:33:07.000]  以色列人信主的論述裡的心情,
[00:33:07.000 --> 00:33:09.000]  對於我來說,
[00:33:09.000 --> 00:33:15.000]  我同樣很關心我身邊的人去信耶穌,
[00:33:15.000 --> 00:33:17.000]  我在意他們信耶穌,
[00:33:17.000 --> 00:33:19.000]  特別是老人家,
[00:33:19.000 --> 00:33:22.000]  我很在意他們認真地想一想,
[00:33:22.000 --> 00:33:25.000]  信耶穌加洗禮,
[00:33:25.000 --> 00:33:28.000]  洗禮才是真正的東西,
[00:33:28.000 --> 00:33:31.000]  盼望我這份著緊,
[00:33:31.000 --> 00:33:33.000]  也和你一起彼此著緊,
[00:33:33.000 --> 00:33:36.000]  我們身邊的人信耶穌,
[00:33:36.000 --> 00:33:41.000]  讓我們一起同心圖共,
[00:33:41.000 --> 00:33:46.000]  將來你的救恩實在奇妙,
[00:33:46.000 --> 00:33:48.000]  我們想像不到
[00:33:48.000 --> 00:33:52.000]  我們這班原本不配的,
[00:33:52.000 --> 00:33:55.000]  不被揀選的愛人,
[00:33:55.000 --> 00:34:01.000]  今天能夠得以在耶穌基督裡被稱為義,
[00:34:01.000 --> 00:34:03.000]  完全是你的恩典,
[00:34:03.000 --> 00:34:07.000]  就求你的聖靈繼續去鞭策我們的心,
[00:34:07.000 --> 00:34:11.000]  更好的,為你作美好的見證,
[00:34:11.000 --> 00:34:14.000]  就讓我們由著緊開始,
[00:34:14.000 --> 00:34:17.000]  我們由著緊發揮行動,
[00:34:17.000 --> 00:34:20.000]  去禱告,
[00:34:20.000 --> 00:34:22.000]  將我們身邊的人信耶穌,
[00:34:22.000 --> 00:34:25.000]  成為我們生命的目標,
[00:34:25.000 --> 00:34:27.000]  按著你的帶領,
[00:34:27.000 --> 00:34:30.000]  一步一步邁向目標,
[00:34:30.000 --> 00:34:33.000]  求主引導我們的心,
[00:34:33.000 --> 00:34:36.000]  用我們成為合用的器皿,
[00:34:36.000 --> 00:34:38.000]  見證你無比的大愛,
[00:34:38.000 --> 00:34:40.000]  禱告奉耶穌基督聖名祈求,
[00:34:40.000 --> 00:34:41.000]  阿門。
