
[00:00:00.000 --> 00:00:05.200]  各位親愛的弟兄姐妹,還有網絡上的弟兄姐妹,祝你平安。
[00:21:17.600 --> 00:21:20.640]  所以耶穌基督在十六章三十三節,約翰福音告訴我們說,
[00:21:20.640 --> 00:21:26.640]  我將這些事告訴你們,是叫你們在我裏面有什麼?
[00:21:26.640 --> 00:21:32.560]  有什麼?有平安。在世上你們有苦難,
[00:21:32.560 --> 00:21:37.840]  但是你們可以放心,我已經勝了世界。
[00:21:37.840 --> 00:21:41.280]  以前不是鼓勵你每個禮拜背一節聖經嗎?記得嗎?
[00:21:41.280 --> 00:21:45.840]  十六章三十三節,一個月背一節,一年背十二節。
[00:21:45.840 --> 00:21:48.320]  這節聖經是你必須要把它背記起來的。
[00:21:48.320 --> 00:21:52.560]  我將這些事告訴你們,是要叫你們在我裏面有平安。
[00:21:52.560 --> 00:21:59.440]  在世上你們有苦難,但是你們可以放心,我已經勝了世界。
[00:21:59.440 --> 00:22:05.920]  耶穌講得很清楚,苦難是不分種族,不分社會階級,
[00:22:05.920 --> 00:22:11.120]  不分你的學歷,不分你的文化背景,
[00:22:11.120 --> 00:22:14.640]  苦難是依樣臨到每一個人。
[00:22:14.640 --> 00:22:19.680]  苦難是依樣會臨到每一位,哪怕你是信主還是還未信主,都會臨到你。
[00:22:19.680 --> 00:22:24.480]  耶穌基督說了,只要你活在這個世上,一定會有苦難。
[00:22:24.480 --> 00:22:28.080]  既然還沒有的話,只是可能還沒有到而已。
[00:22:28.080 --> 00:22:32.560]  所以耶穌基督說,在我裏面有什麼?有平安。
[00:22:32.560 --> 00:22:37.040]  爲什麼有平安?因爲我已經勝了世界,世界有苦難。
[00:22:37.040 --> 00:22:40.160]  耶穌說什麼?我勝了世界。
[00:22:40.160 --> 00:22:43.520]  那耶穌基督裏面有沒有平安?肯定有平安。
[00:22:43.520 --> 00:22:48.560]  祂已經勝過世界,勝過這一切的苦難,所以我們會有平安。
[00:22:48.560 --> 00:22:55.920]  我們知道患難、逼迫,甚至很多時候我們遇到的一些困難,
[00:22:55.920 --> 00:22:58.480]  會帶來兩種不同的結果。
[00:22:58.480 --> 00:23:01.520]  所以患難可能帶來兩種不同的結果。
[00:23:01.520 --> 00:23:04.000]  一個是負面的結果,什麼結果呢?
[00:23:04.000 --> 00:23:07.920]  你會怨天憂人,會使你遠離神。
[00:23:07.920 --> 00:23:11.280]  什麼叫怨天憂人?你會問說,神啊,爲什麼又是我呢?
[00:23:11.280 --> 00:23:13.440]  爲什麼我總是這麼倒黴呢?
[00:23:13.440 --> 00:23:18.080]  我不是已經來教會了嗎?我不是已經奉獻了嗎?爲什麼又是我呢?
[00:23:18.080 --> 00:23:22.800]  我們在那裏怨天憂人的時候,我們就看不到神在許多時候,
[00:23:22.800 --> 00:23:27.200]  在失戀、在患難當中,神的心意,我們就開始埋怨,
[00:23:27.200 --> 00:23:31.280]  覺得神不再眷顧我了,魔鬼在旁邊加言加諸,
[00:23:31.280 --> 00:23:35.040]  是的,我早就跟你說了,信耶穌沒什麼好處的。
[00:23:35.040 --> 00:23:40.160]  結果你就遠離了神,不再參加小組聚會了,
[00:23:40.160 --> 00:23:43.520]  侏儒崇拜也不來教會了,就遠離神了,
[00:23:43.520 --> 00:23:47.520]  覺得神不再眷顧你了,那你肯定上了魔鬼的當。
[00:23:47.520 --> 00:23:50.320]  第二個,患難中所帶來的可能的結果是什麼?
[00:23:50.320 --> 00:23:53.280]  戀盡人的心,使你親近神。
[00:23:53.280 --> 00:23:55.360]  什麼叫戀盡你的心?你發電腦說,
[00:23:55.360 --> 00:23:58.480]  哇,這些患難我真的靠自己不行了,
[00:23:58.480 --> 00:24:02.000]  我需要來到神的面前,來尋求神的幫助,
[00:24:02.000 --> 00:24:04.080]  我需要來神的面前來仰望神,
[00:24:04.080 --> 00:24:06.560]  需要在神面前好好的讀經,好好的禱告,
[00:24:06.560 --> 00:24:12.000]  好好的敬拜誕妹,好好的能夠看見神在許多患難中對我的心意。
[00:24:12.000 --> 00:24:17.840]  基督徒看待苦難、患難跟還沒有信主的人看待苦難、患難是完全不一樣的,
[00:24:17.840 --> 00:24:23.360]  因爲我們相信每一件臨到我們身上的事情都有神的許可,有神的旨意。
[00:24:23.360 --> 00:24:30.640]  包括苦難,包括逼迫,背後很多時候都是神化了妝的祝福,阿們。
[00:24:30.640 --> 00:24:36.880]  因爲神他一直都在,因爲神他一直都在。
[00:24:36.880 --> 00:24:40.880]  上個禮拜師母在來教會的時候就碰到一個姐妹,
[00:24:40.880 --> 00:24:43.600]  她就說其實在這個疫情當中,
[00:24:43.600 --> 00:24:47.200]  她不但沒有離開主,反而更加的親近主。
[00:24:47.200 --> 00:24:51.120]  她有更多的時間可以讀聖經,可以禱告,
[00:24:51.120 --> 00:24:53.920]  可以在神面前敬拜誕妹我們的神。
[00:24:53.920 --> 00:24:57.440]  所以當我們教會一開始重新開啓逐日崇拜的時候,
[00:24:57.440 --> 00:25:01.760]  她就會回到我們的教會來參加我們逐日崇拜,直到如今。
[00:25:01.760 --> 00:25:07.200]  親愛的弟兄姐妹,患難帶來的結果,你是要遠離神嗎?
[00:25:07.200 --> 00:25:14.080]  還是你說,主啊,煉進我的心,讓我能夠更加親近禰,阿們。
[00:25:14.080 --> 00:25:17.280]  第二個功課我們要學習的是,
[00:25:17.280 --> 00:25:22.160]  在患難中有主的同在,就必風平浪靜。
[00:25:22.160 --> 00:25:23.360]  來,一起講一次。
[00:25:23.360 --> 00:25:28.560]  患難中有主同在,就必風平浪靜。
[00:25:28.560 --> 00:25:31.440]  這個故事我們非常非常熟悉。
[00:25:31.440 --> 00:25:37.040]  耶穌的門徒要渡到對岸去,沒想到在路途當中遇到大風大浪。
[00:25:37.040 --> 00:25:42.960]  這些非常勞煉的漁夫們就想盡辦法,用盡自己的九年二虎之力,
[00:25:42.960 --> 00:25:44.720]  要把這個船給穩下來。
[00:25:44.720 --> 00:25:50.240]  結果船不但不穩下來,反而進了很多的水,幾乎要沉下去了。
[00:25:50.240 --> 00:25:54.640]  他們到了無可奈何的時候,他們纔來到耶穌面前。
[00:25:54.640 --> 00:25:57.680]  發現耶穌在做什麼?我們看看馬可福音第四章。
[00:25:57.680 --> 00:26:02.080]  第四章38-39節,耶穌在船尾上枕着枕頭睡覺,
[00:26:02.080 --> 00:26:05.760]  門徒叫醒了他,說:夫子,我們上面你不顧嗎?
[00:26:05.760 --> 00:26:16.160]  耶穌醒了,斥責風,向海說:住了吧,靜了吧!風就止住,大大的平靜了。
[00:26:16.160 --> 00:26:18.800]  每次我讀到這,我就常常想說,
[00:26:18.800 --> 00:26:25.520]  爲什麼這些門徒們不早一點來找耶穌,不是好了嗎?
[00:26:25.520 --> 00:26:31.360]  幹嘛費盡所有的力氣,要把船給穩住?
[00:26:31.360 --> 00:26:36.800]  到了沒有辦法的時候,喫盡了苦頭,纔來到耶穌面前說:
[00:26:36.800 --> 00:26:39.760]  住吧,我們上面能不救我嗎?
[00:26:39.760 --> 00:26:43.520]  其實我們許多時候不是跟門徒一樣嗎?
[00:26:43.520 --> 00:26:51.520]  遇到困難,遇到問題,遇到挫折,我們都會自己想盡辦法。
[00:26:51.520 --> 00:26:57.280]  反正我有的是學歷經歷,我有的是我的財富,
[00:26:57.280 --> 00:27:01.680]  我也有的是我許多的人際關係,我們絞盡腦汁,
[00:27:01.680 --> 00:27:06.000]  用自己的方法,自己的精力,希望能夠來解決問題。
[00:27:06.000 --> 00:27:09.120]  沒想到問題不但沒有解決,反而越弄越糟。
[00:27:09.120 --> 00:27:12.080]  早知如此,何必當初呢?
[00:27:12.080 --> 00:27:14.000]  主啊,我們上面了。
[00:27:14.000 --> 00:27:19.840]  耶穌起來說:住了吧,靜了吧!馬上就風平浪靜。
[00:27:19.840 --> 00:27:23.520]  太子弟兄姐妹,在患難當中,有主與你同在。
[00:27:23.520 --> 00:27:26.880]  在疫情當中,有主與你同在。
[00:27:26.880 --> 00:27:30.240]  你的船肯定是乘不了的,阿們。
[00:27:30.240 --> 00:27:33.520]  因爲主必保守你,阿們。
[00:27:33.520 --> 00:27:36.880]  不但是如此,主是怎麼樣?幫助你我的。
[00:27:36.880 --> 00:27:40.560]  來,一起來講一遍,主是幫助我的。
[00:27:40.560 --> 00:27:43.360]  主是幫助你的,你不必害怕。
[00:27:43.360 --> 00:27:47.920]  耶穌在這許多將來要來的苦難當中,你不用害怕。
[00:27:47.920 --> 00:27:52.800]  爲什麼不用害怕呢?因爲主說:我是幫助你的。
[00:27:52.800 --> 00:27:55.920]  難道耶穌基督只是憑空說這句話嗎?
[00:27:55.920 --> 00:27:59.440]  他們曾經經歷了主如何保守他們建立的教會,
[00:27:59.440 --> 00:28:03.600]  直到如今神一直保守他們,因此他們有信心可以說,
[00:28:03.600 --> 00:28:06.560]  主一定是保守我們,幫助我們的神。
[00:28:06.560 --> 00:28:11.280]  所以希伯來書的作者再一次提醒我們在希伯來書第13章第5節到第6節說,
[00:28:11.280 --> 00:28:16.960]  因爲主曾說:我總不撇下你,也不丟棄你。
[00:28:16.960 --> 00:28:22.640]  所以我們可以放膽說,主是幫助我的,我必不懼怕。
[00:28:22.640 --> 00:28:25.120]  人能把我怎麼樣呢?
[00:28:25.120 --> 00:28:26.720]  好,我們一起來講這三句話:
[00:28:26.720 --> 00:28:29.280]  主是幫助我的,我必不懼怕。人能把我怎麼樣呢?
[00:28:29.280 --> 00:28:30.640]  一起大聲來講,來!
[00:28:30.640 --> 00:28:36.960]  主是幫助我的,我必不懼怕。人能把我怎麼樣呢?
[00:28:36.960 --> 00:28:44.000]  再來一次,主是幫助我的,我必不懼怕。人能把我怎麼樣呢?
[00:28:44.000 --> 00:28:51.120]  主是幫助我的,我必不懼怕。疫情能把我怎麼樣呢?
[00:28:51.120 --> 00:28:54.800]  主是幫助我的,我必不懼怕。
[00:28:54.800 --> 00:28:57.200]  病毒能把我怎麼樣呢?
[00:28:57.200 --> 00:29:02.800]  當你清楚知道主是幫助你的,你爲什麼還懼怕呢?
[00:29:02.800 --> 00:29:08.320]  爲什麼還有人就賴在沙發上,還躺在船上,
[00:29:08.320 --> 00:29:13.520]  看你那窄小的手機或者電腦屏幕,
[00:29:13.520 --> 00:29:19.600]  過來到這裏來享受主的同在,一起敬拜大美神呢?
[00:29:19.600 --> 00:29:25.360]  主是幫助我的,我就不必懼怕。
[00:29:25.360 --> 00:29:29.280]  人能把我怎麼樣呢?
[00:29:29.280 --> 00:29:31.840]  疫情能把我怎麼樣呢?
[00:29:31.840 --> 00:29:34.240]  病毒能把我怎麼樣呢?
[00:29:34.240 --> 00:29:36.720]  如果主是幫助我的。
[00:29:36.720 --> 00:29:42.080]  所以你要知道說主是一直都與你同在。
[00:29:42.080 --> 00:29:45.680]  我想過去大家可能已經看了我們亞特木斯我們所收集的
[00:29:45.680 --> 00:29:49.680]  33篇的你一直都在的見證集。
[00:29:49.680 --> 00:29:54.800]  每一集都告訴我們說,我們的主是那
[00:29:54.800 --> 00:29:59.440]  首先的,幕後的,死而復活的主。
[00:29:59.440 --> 00:30:04.560]  祂帶來醫治,祂帶來拯救,祂帶來恢復,祂帶來更新。
[00:30:04.560 --> 00:30:09.840]  因爲主是幫助你的,你不必懼怕。
[00:30:09.840 --> 00:30:12.800]  人能把你怎麼樣呢?
[00:30:12.800 --> 00:30:16.480]  耶穌就其實在這裏告訴聖滅乃教會的弟兄姐妹說,
[00:30:16.480 --> 00:30:21.920]  你不要害怕這些能夠殺害身體卻不能夠殺害靈魂的。
[00:30:21.920 --> 00:30:24.480]  在馬太福音第10章28節,耶穌講得很清楚,
[00:30:24.480 --> 00:30:29.520]  那殺害身體不能殺害靈魂的人,你不要怕他們。
[00:30:29.520 --> 00:30:31.840]  那是誰呀?是魔鬼。
[00:30:31.840 --> 00:30:34.800]  殺害身體不能殺害靈魂的是魔鬼。
[00:30:34.800 --> 00:30:36.880]  你不必害怕。
[00:30:36.880 --> 00:30:41.760]  耶穌在這裏鼓勵聖滅乃教會的弟兄姐妹,你不必害怕。
[00:30:41.760 --> 00:30:43.680]  那最後第三,
[00:30:43.680 --> 00:30:49.120]  耶穌鼓勵他們要靠主忠心到底,因祂要賜給你生命的冠冕。
[00:30:49.120 --> 00:30:50.320]  一起來講一遍來。
[00:30:50.320 --> 00:30:56.640]  靠主忠心到底,因祂要賜你生命的冠冕。
[00:30:56.640 --> 00:31:04.080]  你可想象當時聖滅乃教會遇到羅馬政府給他們在財務上、經濟上的逼迫,
[00:31:04.080 --> 00:31:10.400]  然後這些傳統的猶太人又在宗教上給他們諸多在信仰上的逼迫,
[00:31:10.400 --> 00:31:15.440]  在這樣的水深火熱當中,他們如何能夠忠心到底呢?
[00:31:15.440 --> 00:31:19.680]  就是仰望那首先、末後、死而復活的耶穌基督。
[00:31:19.680 --> 00:31:24.240]  他們能夠靠主,他們才能夠忠心到底。
[00:31:24.240 --> 00:31:27.280]  所以你看看第二章第十節、第十一節,耶穌講得很清楚。
[00:31:27.280 --> 00:31:33.040]  你勿要致死忠心,我就賜給你那生命的冠冕。
[00:31:33.040 --> 00:31:36.080]  所以你像宗教會所說的話,凡有耳聽的,
[00:31:36.080 --> 00:31:40.480]  凡有對音丹聽得勝的,必不受第二次死的害。
[00:31:40.480 --> 00:31:42.400]  我們先講第二次死的害是講什麼?
[00:31:42.400 --> 00:31:46.880]  我們信靠耶穌基督的人,我們是多少次生呢?
[00:31:46.880 --> 00:31:49.120]  兩次生,一次死。
[00:31:49.120 --> 00:31:53.680]  一次是你媽媽生你,另外一次是聖靈生了你,重生。
[00:31:53.680 --> 00:31:55.040]  只有一次死,什麼死呢?
[00:31:55.040 --> 00:31:58.800]  每個人的身體有一天都會停止呼吸,都會死去。
[00:31:58.800 --> 00:32:02.080]  但是你卻不是要經歷第二次的死。
[00:32:02.080 --> 00:32:06.320]  第二次死是講到起訴錄第二十章、二十一章,
[00:32:06.320 --> 00:32:08.640]  白色大堡州最後的審判。
[00:32:08.640 --> 00:32:11.840]  那纔沒有認識耶穌基督,不相信耶穌基督的人,
[00:32:11.840 --> 00:32:15.280]  他們是一次生,兩次死。
[00:32:15.280 --> 00:32:19.920]  不然肉體的死亡將來是被丟在硫磺火壺當中。
[00:32:19.920 --> 00:32:23.440]  所以耶穌基督說,那有耳聽的,有音丹聽。
[00:32:23.440 --> 00:32:25.760]  所以你像教會所說的話,得勝的,
[00:32:25.760 --> 00:32:32.000]  就是信靠耶穌基督的人,我們就不再受第二次死的害。
[00:32:32.000 --> 00:32:38.240]  因爲耶穌這裏很清楚鼓勵這些士美男在受逼迫當中的信徒說,
[00:32:38.240 --> 00:32:42.720]  你要靠着我,忠心到底,至死都要忠心,
[00:32:42.720 --> 00:32:47.360]  因爲我要賜你生命的冠名。
[00:32:47.360 --> 00:32:49.440]  那你說我們怎樣能夠忠心呢?
[00:32:49.440 --> 00:32:51.520]  忠心是要憑信心,不是憑眼見。
[00:32:51.520 --> 00:32:55.840]  告訴旁邊的人說,忠心是要憑信心,不是憑眼見。
[00:32:55.840 --> 00:32:59.040]  忠心是要憑信心,不是憑眼見。
[00:32:59.040 --> 00:33:01.680]  基督教的信仰,耶穌基督的門徒,
[00:33:01.680 --> 00:33:05.680]  我們行事爲人保羅說,本來就不是憑眼見,
[00:33:05.680 --> 00:33:08.080]  乃是要憑信心。
[00:33:08.080 --> 00:33:11.760]  當你憑眼見的時候,你只看到的都是那些負面的,
[00:33:11.760 --> 00:33:15.440]  讓你消極的,讓你失望的,讓你灰心的,
[00:33:15.440 --> 00:33:21.600]  這許多的事情,讓你真的是不知道該如何是好。
[00:33:21.600 --> 00:33:27.120]  但是當你能夠憑信心,看見神在整個患難當中,
[00:33:27.120 --> 00:33:32.000]  在整個苦難當中,神的心意是什麼,你就會有信心。
[00:33:32.000 --> 00:33:34.560]  所以保羅後來在《格林多後書》告訴我們,
[00:33:34.560 --> 00:33:38.160]  第四章十八節說,原來我們不是顧念所見的,
[00:33:38.160 --> 00:33:43.920]  乃是顧念所不見的,因爲所見的是暫時的,
[00:33:43.920 --> 00:33:47.040]  所不見的是永遠的。
[00:33:47.040 --> 00:33:49.360]  包括你所看見現在的疫情,
[00:33:49.360 --> 00:33:54.560]  包括現在的Delta variant,這些都是暫時的。
[00:33:54.560 --> 00:33:58.480]  包括你現在所受的委屈,所受到的逼迫,
[00:33:58.480 --> 00:34:03.120]  甚至所受到的痛苦,這些都是暫時的。
[00:34:03.120 --> 00:34:07.200]  你要把眼目定睛在耶穌基督身上,
[00:34:07.200 --> 00:34:12.560]  這位首先、幕後、死而又活的耶穌基督身上。
[00:34:12.560 --> 00:34:15.440]  祂說這是永遠的,
[00:34:15.440 --> 00:34:18.640]  這是存留到永遠,天上爲你存留的基業。
[00:34:18.640 --> 00:34:22.080]  所以祂鼓勵他們,無論如何你要至死忠心啊。
[00:34:22.080 --> 00:34:26.480]  耶穌已經預言告訴他們,你們當中有幾個人要被抓到監獄裏面去,
[00:34:26.480 --> 00:34:28.480]  可能因此要爲主殉道,
[00:34:28.480 --> 00:34:34.080]  但是你們要至死忠心,因爲我賜給你們生命的冠冕,
[00:34:34.080 --> 00:34:36.240]  是沒有人能夠奪去的。
[00:34:36.240 --> 00:34:40.000]  我們看到聖美娜教會的信徒,耶穌完全沒有責備他們,
[00:34:40.000 --> 00:34:42.480]  因爲他們真的是比真的金還寶貴。
[00:34:42.480 --> 00:34:44.160]  我們中國不是有一句話說嗎?
[00:34:44.160 --> 00:34:47.120]  真金不怕什麼?不怕火燒。
[00:34:47.120 --> 00:34:50.720]  真金不怕火燒,的確是如此。
[00:34:50.720 --> 00:34:57.040]  我們的信仰必須要經過火一般的考驗,
[00:34:57.040 --> 00:35:03.360]  火一般的試煉,才知道到底你這個信仰是真的,
[00:35:03.360 --> 00:35:05.600]  是否經得起火的考驗。
[00:35:05.600 --> 00:35:08.160]  使徒彼得非常明白這一點。
[00:35:08.160 --> 00:35:11.200]  他自己經歷了許多的逼迫,也經歷了許多的患難,
[00:35:11.200 --> 00:35:15.360]  因此在他在寫彼得前書第一章第六到第七集的時候很清楚地說,
[00:35:15.360 --> 00:35:18.800]  因此你們是大有喜樂。
[00:35:18.800 --> 00:35:22.720]  這是一般上很無法理解的,跟雅各術一模一樣。
[00:35:22.720 --> 00:35:26.160]  在諸百般的患難中,你要以爲大喜樂。
[00:35:26.160 --> 00:35:28.400]  他說你們大有喜樂,爲什麼呢?
[00:35:28.400 --> 00:35:33.200]  但如今在百般的試煉中,暫時憂愁。
[00:35:33.200 --> 00:35:38.880]  這個字暫時憂出現了,暫時憂愁。
[00:35:38.880 --> 00:35:42.000]  叫你們的信心既被試驗,
[00:35:42.000 --> 00:35:47.680]  就比那被火試驗仍然能壞的金子更顯寶貴。
[00:35:47.680 --> 00:35:53.440]  可以在耶穌基督顯現的時候,得着稱讚、榮耀和尊貴。
[00:35:53.440 --> 00:35:57.440]  幾個字,大家要注意一點,首先是喜樂。
[00:35:57.440 --> 00:36:00.720]  暫時,比金子還要寶貴。
[00:36:00.720 --> 00:36:02.880]  要以爲大喜樂。
[00:36:02.880 --> 00:36:05.280]  在這些諸般的患難當中,你要以爲大喜樂。
[00:36:05.280 --> 00:36:06.960]  你說怎麼可能會喜樂呢?
[00:36:06.960 --> 00:36:10.240]  因爲這些患難只是暫時的。
[00:36:10.240 --> 00:36:13.440]  告訴外面說只是暫時的。
[00:36:13.440 --> 00:36:15.920]  都會過去的。
[00:36:15.920 --> 00:36:17.600]  而且一定會過去的。
[00:36:17.600 --> 00:36:18.960]  只是暫時的。
[00:36:18.960 --> 00:36:21.680]  乃至讓你們經過這些火的試驗以後,
[00:36:21.680 --> 00:36:24.720]  你們的信心,你們的生命,
[00:36:24.720 --> 00:36:30.480]  就比純正的金還要寶貴。
[00:36:30.480 --> 00:36:34.400]  我們中國人都很喜歡金,特別是純金。
[00:36:34.400 --> 00:36:36.960]  99%以上的純金。
[00:36:36.960 --> 00:36:41.040]  但是你的信心比純金還要寶貴。
[00:36:41.040 --> 00:36:45.840]  當你在百般的失戀中,在許多的患難當中的時候,
[00:36:45.840 --> 00:36:49.600]  你仍然能夠持守神給你的那一份。
[00:36:49.600 --> 00:36:52.240]  所以在雅各蘇第一章同樣的跟我們講,
[00:36:52.240 --> 00:36:56.640]  類似的話,雅各蘇第一章第12節,我們看看這些經文。
[00:36:56.640 --> 00:37:01.680]  忍受試探的人,其實忍受試探也可以翻譯說忍受失戀的人。
[00:37:01.680 --> 00:37:04.480]  忍受試探或者失戀的人是有福的,
[00:37:04.480 --> 00:37:09.440]  因爲他經過試驗以後必得生命的冠冕。
[00:37:09.440 --> 00:37:12.960]  這是主應許給那些愛他之人的。
[00:37:12.960 --> 00:37:17.040]  跟啓示錄的第二章第10節第11節一模一樣。
[00:37:17.040 --> 00:37:22.160]  經過試驗,忍受試探,試驗的是有福的。
[00:37:22.160 --> 00:37:24.320]  換句話說,當你在試驗當中,你告訴你自己說,
[00:37:24.320 --> 00:37:26.080]  "哈利路亞,我是有福的。"
[00:37:26.080 --> 00:37:28.800]  告訴他,你是有福的。
[00:37:28.800 --> 00:37:32.080]  當你在苦難當中,你說,"哈利路亞,感謝主,我是有福的。"
[00:37:32.080 --> 00:37:33.280]  爲什麼?
[00:37:33.280 --> 00:37:35.440]  只不過是暫時的。
[00:37:35.440 --> 00:37:39.360]  當你經過這些試驗以後,神說我要賜給你什麼?
[00:37:39.360 --> 00:37:45.920]  生命的冠冕,那纔是永遠的。
[00:37:45.920 --> 00:37:47.520]  這個應許不是我告訴你的,
[00:37:47.520 --> 00:37:52.080]  而是主這位復活的耶穌基督告訴你的。
[00:37:52.080 --> 00:37:56.400]  給凡是愛他的人,就是你,就是我,
[00:37:56.400 --> 00:37:58.240]  那些願意跟隨他的人。
[00:37:58.240 --> 00:37:59.680]  親愛的弟兄姐妹,
[00:37:59.680 --> 00:38:01.840]  不論你遇到什麼的患難,
[00:38:01.840 --> 00:38:03.440]  遇到什麼的苦難,
[00:38:03.440 --> 00:38:06.560]  遇到什麼樣的委屈,什麼樣的挑戰,
[00:38:06.560 --> 00:38:11.760]  你都可以來到神面前說,"神啊,感謝咱們一組,我是有福的。"
[00:38:11.760 --> 00:38:17.120]  "我是有福的,因爲我必然會經過這些考驗。"
[00:38:17.120 --> 00:38:19.760]  到後來,主你說,這也不是暫時的,
[00:38:19.760 --> 00:38:24.880]  我要領受生命的冠冕。
[00:38:24.880 --> 00:38:26.960]  最近這個禮拜所發生的事情,
[00:38:26.960 --> 00:38:29.040]  讓我們大家都非常心痛。
[00:38:29.040 --> 00:38:31.200]  看到美國政府非常魯莽,
[00:38:31.200 --> 00:38:36.960]  而且是非常沒有智慧的既可撤離美國的軍隊,
[00:38:36.960 --> 00:38:42.880]  導致成千上萬的人都想離開阿富汗。
[00:38:42.880 --> 00:38:47.040]  而且還有遺留下許許多多美國的公民還沒有辦法離開。
[00:38:47.040 --> 00:38:53.840]  包括在你的過去曾經幫助過美國軍隊、美國人服侍的阿富汗也不能離開。
[00:38:53.840 --> 00:38:59.040]  更不用說還有成千上萬的這些基督徒和宣教士。
[00:38:59.040 --> 00:39:06.160]  他們目前真的需要這位首先、末後、死而又活的耶穌基督,
[00:39:06.160 --> 00:39:08.720]  給他們鼓勵、給他們打氣。
[00:39:08.720 --> 00:39:10.640]  我們看看這張相片,
[00:39:10.640 --> 00:39:12.160]  可能大家在網絡上都看過。
[00:39:12.160 --> 00:39:14.880]  在右手邊的是,
[00:39:14.880 --> 00:39:19.200]  這個本來是美國空軍載貨的飛機,
[00:39:19.200 --> 00:39:21.280]  裏面竟然塞了多少人?
[00:39:21.280 --> 00:39:23.600]  800多人。
[00:39:23.600 --> 00:39:25.760]  他們都想要離開,
[00:39:25.760 --> 00:39:31.920]  離開這個非常非常糟糕、非常非常不人道的統治者塔利班,
[00:39:31.920 --> 00:39:34.880]  來推翻目前的政府。
[00:39:34.880 --> 00:39:43.680]  在左手邊的是那些沒有辦法離開的阿富汗的這些信靠耶穌基督的人。
[00:39:43.680 --> 00:39:50.720]  這些宣教士他們所遭受的是隨時會喪失生命的危險。
[00:39:50.720 --> 00:39:56.080]  所以我最近這幾天都聽了、看了一些從那裏分享出來的,
[00:39:56.080 --> 00:40:01.360]  不論是訪問當地的教會的領袖或者是一些報道。
[00:40:01.360 --> 00:40:04.400]  特別是我要分享一段,
[00:40:04.400 --> 00:40:10.560]  就是在當地可以說是地下教會的領袖他被訪問,
[00:40:10.560 --> 00:40:17.520]  而且是被國際基督徒關懷組織在8月初的時候訪問的所講的話。
[00:40:17.520 --> 00:40:21.040]  這男是一個地下教會的領袖,阿富汗人。
[00:40:21.040 --> 00:40:26.720]  他說我們相信神,也明白基督徒會受迫害。
[00:40:26.720 --> 00:40:32.080]  每一位穆斯林轉向基督的,包括我,
[00:40:32.080 --> 00:40:37.040]  都知道這將負上的代價。
[00:40:37.040 --> 00:40:40.720]  伊斯蘭教義講得很清楚,
[00:40:40.720 --> 00:40:42.880]  叛教者就是死,
[00:40:42.880 --> 00:40:46.640]  丹中沒有憐憫。
[00:40:46.640 --> 00:40:53.840]  我們看到這些阿富汗的信徒目前就是在這種生命危險受到威脅的當中。
[00:40:53.840 --> 00:40:58.400]  還有另一件令阿富汗基督徒父母心碎的事情,
[00:40:58.400 --> 00:41:01.360]  乃是塔利班發出的一個公告,
[00:41:01.360 --> 00:41:08.160]  家中若有超過15歲未婚的女子或35歲以下的寡婦,
[00:41:08.160 --> 00:41:11.760]  都必須許配給塔利班的士兵。
[00:41:11.760 --> 00:41:21.440]  所以你可以想象這些家庭有女兒有孩子的信徒裏面多麼的擔心嗎?
[00:41:21.440 --> 00:41:25.120]  然後這位地下教會的領袖被訪問的時候,
[00:41:25.120 --> 00:41:28.560]  被問說那阿富汗的教會有盼望嗎?
[00:41:28.560 --> 00:41:35.120]  他是如此說,他說面對這些極端的狀況,
[00:41:35.120 --> 00:41:39.040]  這位領袖說,我沒有感覺到被遺棄,
[00:41:39.040 --> 00:41:44.800]  因爲知道世界各地的基督徒都在爲我們禱告。
[00:41:44.800 --> 00:41:49.520]  現在,禱告是最重要的事。
[00:41:49.520 --> 00:41:52.080]  他說因爲神有祂的計劃,
[00:41:52.080 --> 00:41:57.360]  祂知道什麼是對阿富汗的兒女最好的。
[00:41:57.360 --> 00:42:00.720]  因爲祂知道神有祂的計劃,
[00:42:00.720 --> 00:42:05.440]  祂知道什麼是對阿富汗的兒女最好的。
[00:42:05.440 --> 00:42:10.640]  最後他說,神仍然在阿富汗的教會掌權。
[00:42:10.640 --> 00:42:13.840]  神仍然在阿富汗的教會掌權。
[00:42:13.840 --> 00:42:20.480]  教會經過這些逼迫,教會肯定會成長。
[00:42:20.480 --> 00:42:24.960]  教會經過這些逼迫,教會肯定會成長。
[00:42:24.960 --> 00:42:27.120]  因爲神在掌權。
[00:42:27.120 --> 00:42:31.680]  神是我們,神也是他們患難中唯一的盼望。
[00:42:31.680 --> 00:42:36.560]  我們一起禱告。
[00:42:36.560 --> 00:42:39.200]  親愛的阿父,我們來到禰面前,
[00:42:39.200 --> 00:42:41.520]  我們尊崇,敬拜,讚美禰。
[00:42:41.520 --> 00:42:44.000]  因爲禰是我們的主,禰是我們的神。
[00:42:44.000 --> 00:42:47.840]  禰是我們繼續墮落在阿富汗的親愛的弟兄姐妹,
[00:42:47.840 --> 00:42:50.560]  許多宣教士,禰的僕人,是禰的神。
[00:42:50.560 --> 00:42:53.520]  主,我們在禰面前一同與他們葬禮,
[00:42:53.520 --> 00:42:56.560]  一同在禰面前向禰呼求,向禰禱告。
[00:42:56.560 --> 00:42:59.760]  因爲主,禰是那位永遠與我們同在的神,
