
[00:00:00.000 --> 00:00:01.620]  第二節我們又一齊讀聖經
[00:17:07.900 --> 00:17:11.400]  然後就揹在身上或者車上就走了
[00:17:11.400 --> 00:17:14.600]  但是還沒有發起
[00:17:14.600 --> 00:17:16.900]  所以那塊麵是生的
[00:17:16.900 --> 00:17:18.800]  還沒有發起
[00:17:18.800 --> 00:17:23.400]  到了白天早上半夜三更
[00:17:23.400 --> 00:17:25.000]  累得不得了出門
[00:17:25.000 --> 00:17:27.000]  到了白天早上肚子餓
[00:17:27.000 --> 00:17:27.900]  那怎麼辦呢?
[00:17:27.900 --> 00:17:31.600]  吃點麵包吃點餅吃
[00:17:31.600 --> 00:17:33.000]  還沒有發起
[00:17:33.000 --> 00:17:34.800]  無教啊
[00:17:34.800 --> 00:17:36.000]  不要緊
[00:17:36.000 --> 00:17:38.200]  肚子餓不如先吃一吃
[00:17:38.200 --> 00:17:40.600]  無教是硬很多的
[00:17:40.600 --> 00:17:42.600]  這次不理了
[00:17:42.600 --> 00:17:43.400]  照樣吃吧
[00:17:43.400 --> 00:17:45.300]  因為都沒有預備其他食物
[00:17:45.300 --> 00:17:49.000]  所以他們開始第一天是吃無教餅的
[00:17:49.000 --> 00:17:50.600]  他們是不是紀念什麼呢?
[00:17:50.600 --> 00:17:51.300]  不是
[00:17:51.300 --> 00:17:52.800]  是趕不及敲而已
[00:17:52.800 --> 00:17:54.200]  趕不及下教而已
[00:17:54.200 --> 00:17:56.200]  那就捱第一天而已
[00:17:56.200 --> 00:17:57.100]  好了
[00:17:57.100 --> 00:18:01.900]  以色列人住在埃及共有430年
[00:18:01.900 --> 00:18:02.600]  第二
[00:18:02.600 --> 00:18:03.400]  紅色字
[00:18:03.400 --> 00:18:05.000]  哎呀 忘記了螢光天
[00:18:05.000 --> 00:18:09.800]  正滿了430年那一天
[00:18:09.800 --> 00:18:11.700]  神的日子計算得很準的
[00:18:11.700 --> 00:18:14.000]  430年
[00:18:14.000 --> 00:18:15.300]  滿了那一天
[00:18:15.300 --> 00:18:18.400]  耶和華的軍隊就從埃及出來
[00:18:18.400 --> 00:18:21.800]  這裡有一個很特別的字來形容以色列人
[00:18:21.800 --> 00:18:23.600]  大家留意
[00:18:23.600 --> 00:18:26.600]  叫Jabba
[00:18:26.600 --> 00:18:29.100]  Jabba是host
[00:18:29.100 --> 00:18:31.500]  就是軍隊一群軍隊
[00:18:31.500 --> 00:18:33.400]  或者一群軍隊一群人
[00:18:33.400 --> 00:18:35.400]  一群host
[00:18:35.400 --> 00:18:38.900]  神是將耶和華的軍隊
[00:18:38.900 --> 00:18:39.600]  就是以色列人
[00:18:39.600 --> 00:18:42.800]  用耶和華的軍隊來形容以色列人
[00:18:42.800 --> 00:18:44.400]  哇 他們就浩浩蕩蕩
[00:18:44.400 --> 00:18:47.600]  好像軍隊似的出來了
[00:18:47.600 --> 00:18:50.400]  其實說他們是什麼像軍隊呢?
[00:18:50.400 --> 00:18:50.800]  不是
[00:18:50.800 --> 00:18:52.400]  只是一盤散沙而已
[00:18:52.400 --> 00:18:54.100]  不過你要知道
[00:18:54.100 --> 00:18:58.300]  上帝是看以色列是祂的軍隊
[00:18:58.300 --> 00:19:01.800]  上帝今天看你和我都是祂的軍隊
[00:19:01.800 --> 00:19:02.800]  軍隊有很多種
[00:19:02.800 --> 00:19:04.200]  有些是吃失米的
[00:19:04.200 --> 00:19:05.700]  有些是很精英的
[00:19:05.700 --> 00:19:08.200]  有些是很精銳的
[00:19:08.200 --> 00:19:09.700]  有些是很肥的
[00:19:09.700 --> 00:19:11.100]  有些是跑不動的
[00:19:11.100 --> 00:19:14.100]  有些是打仗就走了
[00:19:14.100 --> 00:19:15.200]  一個都不同
[00:19:15.200 --> 00:19:18.600]  不過神是將我們看為祂的軍隊
[00:19:18.600 --> 00:19:21.000]  而我們要更加精煉一點
[00:19:21.000 --> 00:19:23.400]  以致我們可以為神去打仗
[00:19:23.400 --> 00:19:26.300]  是稱呼我們做軍隊
[00:19:26.300 --> 00:19:29.300]  神的能力是計算得很準的
[00:19:29.300 --> 00:19:33.600]  正滿四百三十年的那一天
[00:19:33.600 --> 00:19:36.700]  他們就從埃及地出來
[00:19:36.700 --> 00:19:41.200]  第三點,這夜是耶和華的夜
[00:19:41.200 --> 00:19:43.500]  因為耶和華領頭出於埃及地
[00:19:43.500 --> 00:19:44.700]  所以當向耶和華
[00:19:44.700 --> 00:19:47.000]  謹守以色列眾人世世代代
[00:19:47.000 --> 00:19:48.300]  應該謹守的
[00:19:48.300 --> 00:19:53.500]  守什麼?守這夜是耶和華的夜
[00:19:53.500 --> 00:19:57.100]  剛才說了
[00:19:57.100 --> 00:19:58.900]  這個晚上
[00:19:58.900 --> 00:20:00.500]  本來都是一個普通晚上
[00:20:00.500 --> 00:20:02.500]  不過是神帶他們出埃及
[00:20:02.500 --> 00:20:07.000]  所以這夜是耶和華值得紀念的夜
[00:20:07.000 --> 00:20:09.900]  這麼說的話
[00:20:09.900 --> 00:20:11.500]  就是說這一晚是
[00:20:11.500 --> 00:20:14.100]  上帝自己都看得很重
[00:20:14.100 --> 00:20:16.700]  那一天是我帶他們出埃及的
[00:20:16.700 --> 00:20:20.100]  那一晚你們要記住
[00:20:20.100 --> 00:20:23.000]  記住什麼?記住神的大能
[00:20:23.000 --> 00:20:25.500]  四百三十年滿
[00:20:25.500 --> 00:20:29.700]  那一天二百萬人離開埃及
[00:20:29.700 --> 00:20:31.200]  經過十災特別地
[00:20:31.200 --> 00:20:32.700]  十災殺蔣子之災
[00:20:32.700 --> 00:20:34.300]  然後將他們帶出來
[00:20:34.300 --> 00:20:37.100]  還將埃及的財物拿出來
[00:20:37.100 --> 00:20:39.300]  牛羊、金器、衣服
[00:20:39.300 --> 00:20:41.100]  一齊拿出來
[00:20:41.100 --> 00:20:45.800]  做幾百年這個奴隸
[00:20:45.800 --> 00:20:47.300]  不用撿回多少
[00:20:47.300 --> 00:20:49.400]  那要給多少?神說好
[00:20:49.400 --> 00:20:52.400]  我叫他們給衣服、給金器
[00:20:52.400 --> 00:20:54.100]  就一起走了
[00:20:54.100 --> 00:20:55.900]  就好像早一晚那樣
[00:20:55.900 --> 00:20:58.400]  吃無教餅吃多一天
[00:20:58.400 --> 00:21:00.600]  那一天就紀念了
[00:21:00.600 --> 00:21:01.800]  所以你見到是
[00:21:01.800 --> 00:21:04.300]  這一夜是耶和華的夜
[00:21:04.300 --> 00:21:06.000]  是應該謹守的
[00:21:06.000 --> 00:21:07.800]  我希望大家都能夠記得
[00:21:07.800 --> 00:21:10.300]  神很多時候在我們生命裏面
[00:21:10.300 --> 00:21:13.300]  都有一天都有哪一個夜
[00:21:13.300 --> 00:21:15.500]  是祂做了很特別的工作
[00:21:15.500 --> 00:21:16.900]  你要記得
[00:21:16.900 --> 00:21:18.400]  這一夜是耶和華的夜
[00:21:18.400 --> 00:21:20.700]  是祂的首親自工作
[00:21:20.700 --> 00:21:23.200]  施行神職其事在你的身上
[00:21:23.200 --> 00:21:24.300]  不要忘記
[00:21:24.300 --> 00:21:25.600]  世代謹守
[00:21:25.600 --> 00:21:27.100]  你要記得
[00:21:27.100 --> 00:21:28.500]  紀念神的作為
[00:21:28.500 --> 00:21:31.000]  我們一起祈禱
[00:21:31.000 --> 00:21:34.600]  求主幫助我們紀念祢的作為
[00:21:34.600 --> 00:21:37.600]  四百三十年就那一天
[00:21:37.600 --> 00:21:38.700]  滿了
[00:21:38.700 --> 00:21:40.000]  神祢又帶領以色列
[00:21:40.000 --> 00:21:42.400]  二百萬人離開埃及
[00:21:42.400 --> 00:21:45.000]  走到抗日當中
[00:21:45.000 --> 00:21:48.400]  主要是你自己幫助了他們
[00:21:48.400 --> 00:21:51.600]  帶領了他們施展你的大能
[00:21:51.600 --> 00:21:53.500]  他們沒有錢
[00:21:53.500 --> 00:21:55.300]  因為他們都是奴隸
[00:21:55.300 --> 00:21:56.500]  但是那一夜
[00:21:56.500 --> 00:21:58.600]  埃及人就償還他們的錢
[00:21:58.600 --> 00:22:02.300]  把衣服、金器、牛裙、羊裙都給了他們
[00:22:02.300 --> 00:22:04.000]  他們就出去了
[00:22:04.000 --> 00:22:05.600]  一次拿回
[00:22:05.600 --> 00:22:06.800]  主要是我們很感恩
[00:22:06.800 --> 00:22:09.000]  看到你自己奇妙的作為
[00:22:09.000 --> 00:22:10.400]  幫助我們常常記得
[00:22:10.400 --> 00:22:12.300]  這一夜是耶和華的夜
[00:22:12.300 --> 00:22:14.700]  這一日是耶和華的日
[00:22:14.700 --> 00:22:16.100]  讓我們謹守
[00:22:16.100 --> 00:22:18.000]  紀念祢奇妙的作為
[00:22:18.000 --> 00:22:19.200]  常常感恩
[00:22:19.200 --> 00:22:21.400]  祈禱奉靠耶穌基督的命
[00:22:21.400 --> 00:22:22.400]  下門
