
[00:00:00.000 --> 00:00:03.440]  我哋仍然喺度睇緊呢個御府旗
[00:20:14.080 --> 00:20:17.600]  但係每一天我多一點嘅信服佢
[00:20:17.600 --> 00:20:21.600]  我就每一天多一隻腳係離開嗰個網羅
[00:20:21.600 --> 00:20:27.440]  更加朝著嗰個穩固嘅盤石救恩嘅道路嚟到前進
[00:20:27.440 --> 00:20:32.320]  以色列百姓嘅故事係一再提醒我哋
[00:20:32.320 --> 00:20:41.840]  嗰個反叛同埋不信係喺人嘅生命裏面佔據嘅位置係非常之重
[00:20:41.840 --> 00:20:45.760]  靈恩派嘅人鍾意講話要攻破一切嘅淫慮
[00:20:45.760 --> 00:20:47.840]  攻破一切嘅堡壘
[00:20:47.840 --> 00:20:52.160]  攻破一切堅固嘅堡壘
[00:20:52.160 --> 00:20:59.520]  如果佢講嘅係嗰啲根深蒂固嘅對上帝嘅不信服同埋不信任呢
[00:20:59.520 --> 00:21:07.520]  我完全支持但係有陣時呢啲嘅堡壘係講到一啲好神化好另類嘅嘢
[00:21:07.520 --> 00:21:11.200]  好怪罪於別的靈界嘅嘢
[00:21:11.200 --> 00:21:15.200]  越搞越淪盡嗰啲我不敢苟同
[00:21:15.200 --> 00:21:18.720]  親愛的兄姊妹我哋今日嚟到呢一處
[00:21:18.720 --> 00:21:23.200]  睇下呢個以色列百姓喺你民訴記裏面
[00:21:23.200 --> 00:21:28.720]  佢哋到底重蹈覆轍犯咗幾多次咁樣嘅問題
[00:21:28.720 --> 00:21:31.600]  如果你有聖經同我睇第十一章
[00:21:31.600 --> 00:21:33.600]  如果冇你留心聽住
[00:21:33.600 --> 00:21:37.760]  百姓發怨言惡言傳到耶和華耳中
[00:21:37.760 --> 00:21:40.480]  耶和華聽見了就怒氣發作
[00:21:40.480 --> 00:21:43.520]  耶和華嘅火在佢哋當中焚燒
[00:21:43.520 --> 00:21:46.480]  燒毀淫嘅外圍
[00:21:46.480 --> 00:21:51.600]  淨係怒火燒淫外嘅範圍
[00:21:51.600 --> 00:21:55.840]  呢個係上帝向佢哋發出嘅警號
[00:21:55.840 --> 00:21:59.600]  第二節百姓向摩西哀求
[00:21:59.600 --> 00:22:03.840]  摩西祈求耶和華火就熄了
[00:22:03.840 --> 00:22:06.640]  所以佢哋為嗰地方起咗一個名
[00:22:06.640 --> 00:22:09.440]  就話曾經燒火
[00:22:09.440 --> 00:22:12.480]  佢個名在廣東話就話火燒過
[00:22:12.480 --> 00:22:14.960]  喺白來話就叫做他被拉
[00:22:14.960 --> 00:22:17.600]  就咁嘅意思一單
[00:22:17.600 --> 00:22:22.880]  第二單接住落啱啱燒完火
[00:22:22.880 --> 00:22:26.480]  跟住又喺度怨 怨乜嘢呢
[00:22:26.480 --> 00:22:28.800]  邊個畀肉我哋食
[00:22:28.800 --> 00:22:30.960]  我哋記得喺埃及真係好好
[00:22:30.960 --> 00:22:32.720]  唔洗錢又有魚食
[00:22:32.720 --> 00:22:36.080]  仲有韭菜 黃瓜 仲有蔥 仲有蒜
[00:22:36.080 --> 00:22:38.800]  呢度乜嘢都冇得食
[00:22:38.800 --> 00:22:41.200]  有咩 淨係馬拿
[00:22:41.200 --> 00:22:44.080]  跟住聖經嘅作者就提醒
[00:22:44.080 --> 00:22:45.280]  第七節
[00:22:45.280 --> 00:22:49.680]  馬拿好像原西子焊上去如同樹枝嘅樣子
[00:22:49.680 --> 00:22:54.400]  將佢磨碎或者磨成粉
[00:22:54.400 --> 00:22:56.240]  然後攞去煎做餅
[00:22:56.240 --> 00:23:00.240]  滋味好似油烤餅嘅滋味
[00:23:00.240 --> 00:23:03.280]  夜間露水降在馬拿
[00:23:03.280 --> 00:23:07.920]  馬拿係喺呢個乜嘢都冇嘅處境裏面
[00:23:07.920 --> 00:23:10.880]  係上帝特別嘅供應
[00:23:10.880 --> 00:23:12.720]  不過因為呢個特別嘅供應
[00:23:12.720 --> 00:23:13.840]  供應得太耐
[00:23:13.840 --> 00:23:16.160]  而且淨係得啲尾嘅供應
[00:23:16.160 --> 00:23:19.600]  所以佢哋漸漸就覺得唔夠
[00:23:19.600 --> 00:23:21.120]  係反映乜嘢
[00:23:21.120 --> 00:23:23.760]  又係嗰種慾望
[00:23:23.760 --> 00:23:25.600]  係嗰個want
[00:23:25.600 --> 00:23:27.920]  唔係嗰個need
[00:23:27.920 --> 00:23:33.520]  上帝真係冇責任嚟到滿足人嘅慾求
[00:23:33.520 --> 00:23:37.360]  上帝嘅責任就係養活我哋
[00:23:37.360 --> 00:23:39.920]  不過當然呢個係誇張嘅講法
[00:23:39.920 --> 00:23:41.920]  在正常嘅情況底下
[00:23:41.920 --> 00:23:44.560]  上帝創造嘅萬有
[00:23:44.560 --> 00:23:48.640]  都唔知幾多千絲萬縷嘅愛意
[00:23:48.640 --> 00:23:51.840]  出奇到不得了嘅創意
[00:23:51.840 --> 00:23:55.040]  你係咪一睇任何嘅蔬菜任何嘅果子
[00:23:55.040 --> 00:23:58.160]  你就會發覺上帝嘅創造係奇妙到不得了
[00:23:58.160 --> 00:24:01.120]  不過喺嗰個特殊嘅處境裏面
[00:24:01.120 --> 00:24:02.480]  呢一班嘅百姓
[00:24:02.480 --> 00:24:06.720]  唔懂得欣賞上帝所供應嘅呢個馬拿
[00:24:06.720 --> 00:24:08.640]  反而喺嗰度埋怨話
[00:24:08.640 --> 00:24:10.240]  冇肉食冇肉食
[00:24:10.240 --> 00:24:14.240]  喂 加緊冇肉食會死呀
[00:24:14.240 --> 00:24:16.160]  冇肉食好大件事
[00:24:16.160 --> 00:24:20.800]  係乜嘢 又係一種嘅反抗一種亡因嘅
[00:24:20.800 --> 00:24:23.280]  去到一個地步第十節
[00:24:23.280 --> 00:24:29.920]  佢哋喺嗰處家家戶戶在帳棚門口哀哭
[00:24:29.920 --> 00:24:33.120]  你以為又係新嘅如意節呀
[00:24:33.120 --> 00:24:37.280]  即係埃及人死咗投生嘅孩子
[00:24:37.280 --> 00:24:39.360]  所以家家喺度哭喪
[00:24:39.360 --> 00:24:42.960]  原來佢哋喺嗰度喊係因為冇肉食呀
[00:24:42.960 --> 00:24:45.440]  呢一種係乜嘢嘅精神呀
[00:24:45.440 --> 00:24:48.960]  耶和華嘅怒氣大大發作
[00:24:48.960 --> 00:24:50.560]  咁跟住呢
[00:24:50.560 --> 00:24:53.360]  最終係去到一個情況呢
[00:24:53.360 --> 00:24:55.520]  神終於出手啦 講啦
[00:24:55.520 --> 00:24:57.360]  佢哋話喺埃及好呀嘛
[00:24:57.360 --> 00:24:59.280]  佢哋話要食肉呀嘛
[00:24:59.280 --> 00:25:02.480]  所以呢我就畀肉佢哋食囉
[00:25:02.480 --> 00:25:04.560]  唔單止食一日
[00:25:04.560 --> 00:25:05.920]  係兩日
[00:25:05.920 --> 00:25:07.840]  唔單止係兩日 係五日
[00:25:07.840 --> 00:25:09.120]  係十日
[00:25:09.120 --> 00:25:10.800]  係二十日
[00:25:10.800 --> 00:25:12.800]  親愛嘅弟兄姊妹
[00:25:12.800 --> 00:25:14.320]  如果二十日
[00:25:14.320 --> 00:25:16.320]  你乜嘢都冇得食
[00:25:16.320 --> 00:25:18.080]  你淨係食肉
[00:25:18.080 --> 00:25:20.400]  唔知你嘅感覺會係點呢
[00:25:20.400 --> 00:25:22.160]  而且唔係二十日呀
[00:25:22.160 --> 00:25:24.640]  而係食足一個月呀
[00:25:24.640 --> 00:25:29.040]  直到肉從你哋鼻孔中噴出嚟
[00:25:29.040 --> 00:25:31.280]  好恐怖嘅
[00:25:31.280 --> 00:25:33.360]  使你哋厭惡呀
[00:25:33.360 --> 00:25:34.640]  點解呀
[00:25:34.640 --> 00:25:36.560]  其實背後嘅情況
[00:25:36.560 --> 00:25:40.720]  呢個就係嗰個問題致命嘅核心
[00:25:40.720 --> 00:25:48.000]  你哋厭棄那住喺你哋中間嘅耶和華
[00:25:48.000 --> 00:25:49.840]  在佢面前哭著說
[00:25:49.840 --> 00:25:53.120]  我為何出埃及呢
[00:25:53.120 --> 00:25:57.760]  耶和華住喺百姓嘅當中
[00:25:57.760 --> 00:26:00.800]  日間有雲柱
[00:26:00.800 --> 00:26:04.000]  夜間有火柱
[00:26:04.000 --> 00:26:07.040]  耶和華江馬南
[00:26:07.040 --> 00:26:09.280]  養活佢哋
[00:26:09.280 --> 00:26:11.680]  喺冇水嘅地方
[00:26:11.680 --> 00:26:19.520]  耶和華使到呢個盤石流出水嚟滋潤著佢哋
[00:26:19.520 --> 00:26:21.760]  一位活嘅上帝
[00:26:21.760 --> 00:26:26.240]  在佢嘅百姓當中被唾棄
[00:26:26.240 --> 00:26:30.640]  寧願要食肉
[00:26:30.640 --> 00:26:34.320]  摩西聽見話要日日咁食肉呢
[00:26:34.320 --> 00:26:36.000]  佢都好得意喎
[00:26:36.000 --> 00:26:38.160]  佢就話咁點會呢
[00:26:38.160 --> 00:26:41.600]  劏哂啲牛啲羊撈哂海裏面啲魚上嚟
[00:26:41.600 --> 00:26:44.080]  都唔夠㗎我哋淨係男人
[00:26:44.080 --> 00:26:47.360]  識行識走嘅大男人60萬喎
[00:26:47.360 --> 00:26:48.720]  點食呀
[00:26:48.720 --> 00:26:50.640]  結果點呀
[00:26:50.640 --> 00:26:54.480]  神話我隻手冇縮短到嘅
[00:26:54.480 --> 00:26:56.960]  跟住就刮起一陣嘅風
[00:26:56.960 --> 00:26:58.960]  吹起呢啲嘅鵪鶉
[00:26:58.960 --> 00:27:01.760]  嗰啲鳥呢就喺嗰處
[00:27:01.760 --> 00:27:04.080]  成日咁長嘅路
[00:27:04.080 --> 00:27:07.760]  一望成日咁長嘅路都係鳥
[00:27:07.760 --> 00:27:12.400]  而且係差唔多有兩爪
[00:27:12.400 --> 00:27:14.480]  兩爪即係兩隻手臂
[00:27:14.480 --> 00:27:20.560]  即係嚟到及腰高過膝頭咁犀利嘅
[00:27:20.560 --> 00:27:21.440]  全部係雀
[00:27:21.440 --> 00:27:24.400]  於是佢哋嘩終於有嘢未食呀
[00:27:24.400 --> 00:27:26.240]  咁就周圍撈呀撈呀撈
[00:27:26.240 --> 00:27:28.000]  成日係咁撈
[00:27:28.000 --> 00:27:29.840]  正經講乜嘢呢
[00:27:29.840 --> 00:27:33.760]  佢哋牙啲肉呀
[00:27:33.760 --> 00:27:35.200]  擺入口呀
[00:27:35.200 --> 00:27:37.440]  未咀咋
[00:27:37.440 --> 00:27:40.800]  耶和華嘅怒氣已經向佢發作
[00:27:40.800 --> 00:27:43.840]  用極重嘅災禍擊殺百姓
[00:27:43.840 --> 00:27:47.600]  嗰個地方叫做基博羅哈他雅
[00:27:47.600 --> 00:27:49.840]  喺白萊文嘅意思就係話
[00:27:49.840 --> 00:27:52.320]  貪慾之人
[00:27:52.320 --> 00:27:53.520]  貪婪呀
[00:27:53.520 --> 00:27:56.480]  貪食之人嘅墳墓
[00:27:56.480 --> 00:27:58.400]  呢個第二單
[00:27:58.400 --> 00:27:59.760]  未完㗎
[00:27:59.760 --> 00:28:02.080]  陸陸續續仲有好多單㗎
[00:28:02.080 --> 00:28:03.680]  十四章呀
[00:28:03.680 --> 00:28:05.120]  佢哋又喺度埋怨
[00:28:05.120 --> 00:28:06.640]  呢個故事我哋熟啦
[00:28:06.640 --> 00:28:07.920]  埋怨乜嘢呢
[00:28:07.920 --> 00:28:12.400]  當呢啲探子入到去嘉南嗰處返嚟報喜訊
[00:28:12.400 --> 00:28:14.880]  當然同時亦都係報惡訊啦
[00:28:14.880 --> 00:28:16.640]  睇你由邊個角度睇啦
[00:28:16.640 --> 00:28:20.320]  有啲人就話嗰啲人好高大㗎
[00:28:20.320 --> 00:28:23.200]  我哋一入去實俾佢咋咗啦
[00:28:23.200 --> 00:28:26.960]  有啲人就話嗰啲菩提子好大粒㗎
[00:28:26.960 --> 00:28:30.320]  真係食落去都要小心啃親呀
[00:28:30.320 --> 00:28:32.400]  咁睇下你聽邊個啦
[00:28:32.400 --> 00:28:36.720]  大部分嘅人係聽話嗰啲人好高大
[00:28:36.720 --> 00:28:38.640]  我哋會俾佢咋咗
[00:28:38.640 --> 00:28:41.680]  於是乎佢哋喺第十四章嗰句話
[00:28:41.680 --> 00:28:46.080]  全會中大聲宣揚
[00:28:46.080 --> 00:28:48.720]  那夜百姓哭號
[00:28:48.720 --> 00:28:50.800]  我唔知道你睇呢一個嘅
[00:28:50.800 --> 00:28:54.960]  百姓喺呢個曠野裏面嘅場景呀
[00:28:54.960 --> 00:28:57.600]  如果你為佢哋配樂呀
[00:28:57.600 --> 00:28:59.600]  你會配啲乜嘢
[00:28:59.600 --> 00:29:01.680]  正話兩幕講咗啦
[00:29:01.680 --> 00:29:05.840]  一幕就話侮辱城
[00:29:05.840 --> 00:29:09.200]  一樣就話入唔到迦南
[00:29:09.200 --> 00:29:12.880]  全部人都係咁樣嘅反應
[00:29:12.880 --> 00:29:16.080]  神經質嘅呢班人
[00:29:16.080 --> 00:29:17.600]  就係咁
[00:29:17.600 --> 00:29:20.320]  成日喺度亂咁嘈亂咁嗌
[00:29:20.320 --> 00:29:24.080]  佢哋又向阿倫同摩西發怨言
[00:29:24.080 --> 00:29:26.640]  寧願死喺埃及
[00:29:26.640 --> 00:29:29.200]  寧願死喺曠野
[00:29:29.200 --> 00:29:33.680]  點都唔入去迦南畀啲人腳
[00:29:33.680 --> 00:29:36.080]  我諗你對住呢班人
[00:29:36.080 --> 00:29:37.680]  你真係都話
[00:29:37.680 --> 00:29:39.040]  咁你唔入呀
[00:29:39.040 --> 00:29:40.960]  咁就唔入啦
[00:29:40.960 --> 00:29:43.280]  咁你既然要死呀咁就死啦
[00:29:43.280 --> 00:29:44.560]  其實點呀
[00:29:44.560 --> 00:29:48.160]  始終上帝都係流傳佢哋
[00:29:48.160 --> 00:29:50.000]  有一次甚至
[00:29:50.000 --> 00:29:52.880]  上帝同摩西講話
[00:29:52.880 --> 00:29:54.400]  呢班人藐視我
[00:29:54.400 --> 00:29:56.320]  我喺佢哋中間做哂呢啲嘢
[00:29:56.320 --> 00:29:58.080]  佢哋都仲係唔信我
[00:29:58.080 --> 00:30:00.960]  我就要一鋪清哂佢哋
[00:30:00.960 --> 00:30:04.560]  摩西然之後我就要興起你
[00:30:04.560 --> 00:30:06.720]  使摩西你成為大國
[00:30:06.720 --> 00:30:10.400]  比佢哋更加強大
[00:30:10.400 --> 00:30:13.600]  摩西呢一位真正嘅領袖
[00:30:13.600 --> 00:30:16.160]  從來冇為自己設想
[00:30:16.160 --> 00:30:18.400]  佢只為上帝嘅榮譽
[00:30:18.400 --> 00:30:21.120]  因為上帝你話你要帶呢班百姓
[00:30:21.120 --> 00:30:24.240]  所以你唔能夠爛尾
[00:30:24.240 --> 00:30:26.720]  佢只為呢班百姓嘅好處
[00:30:26.720 --> 00:30:28.160]  冇為自己話
[00:30:28.160 --> 00:30:31.120]  既然我嘅子孫我可以被興起成為大國
[00:30:31.120 --> 00:30:33.360]  我仲勁過阿不拉罕
[00:30:33.360 --> 00:30:35.280]  冇
[00:30:35.280 --> 00:30:37.760]  呢個偉大的領袖
[00:30:37.760 --> 00:30:42.720]  真係站在死人活人嘅當中
[00:30:42.720 --> 00:30:44.880]  嚟到向上帝祈禱
[00:30:44.880 --> 00:30:47.680]  所以又化解多一場嘅災難
[00:30:47.680 --> 00:30:50.320]  但係喺呢一次嘅經驗之後
[00:30:50.320 --> 00:30:57.440]  以色列人都仲係繼續嚟到發怨言
[00:30:57.440 --> 00:30:59.600]  去到第十六章
[00:30:59.600 --> 00:31:01.760]  十一章睇過十四章睇過
[00:31:01.760 --> 00:31:05.760]  十六章又再嚟
[00:31:05.760 --> 00:31:09.680]  就係連群結黨咁樣反叛上帝嘅領袖
[00:31:09.680 --> 00:31:11.200]  呢個我唔講
[00:31:11.200 --> 00:31:13.680]  然之後去到二十章
[00:31:13.680 --> 00:31:15.600]  就係又發怨言
[00:31:15.600 --> 00:31:17.520]  大家揭返去二十章
[00:31:17.520 --> 00:31:19.200]  貼近我哋二十一章嗰處
[00:31:19.200 --> 00:31:20.240]  嚟睇一睇
[00:31:20.240 --> 00:31:30.400]  佢喺二十章嗰處講乜嘢
[00:31:30.400 --> 00:31:33.680]  開頭
[00:31:33.680 --> 00:31:37.360]  佢哋去咗尋嘅曠野
[00:31:37.360 --> 00:31:38.240]  第二節
[00:31:38.240 --> 00:31:40.160]  會中沒有水
[00:31:40.160 --> 00:31:44.000]  就聚集反對摩西和阿倫
[00:31:44.000 --> 00:31:47.760]  同佢爭同佢鬧
[00:31:47.760 --> 00:31:51.280]  佢哋講嘢真係好討厭
[00:31:51.280 --> 00:31:56.240]  我哋恨不得與我哋嘅弟兄一同死喺耶和華面前
[00:31:56.240 --> 00:31:59.680]  你哋為乜令耶和華嘅會眾到這曠野
[00:31:59.680 --> 00:32:03.440]  使我哋和我哋嘅生畜都死喺這裏呢
[00:32:03.440 --> 00:32:06.800]  為乜令我哋從埃及上嚟
[00:32:06.800 --> 00:32:09.440]  把我哋帶到咗壞地方呢
[00:32:09.440 --> 00:32:10.640]  呢個地方不能殺種
[00:32:10.640 --> 00:32:12.080]  沒有無花果樹
[00:32:12.080 --> 00:32:13.440]  葡萄樹石榴樹
[00:32:13.440 --> 00:32:16.720]  也沒有水河
[00:32:16.720 --> 00:32:20.080]  摩西就喺嗰陣時都冇曬辦法
[00:32:20.080 --> 00:32:22.240]  苦福在嗰度
[00:32:22.240 --> 00:32:26.800]  耶和華吩咐佢話你攞獎去同你嘅哥哥阿倫召集會眾
[00:32:26.800 --> 00:32:30.800]  響佢哋面前吩咐盤石
[00:32:30.800 --> 00:32:32.320]  水流出嚟
[00:32:32.320 --> 00:32:35.520]  水就會從盤石流出嚟
[00:32:35.520 --> 00:32:40.720]  嗰上帝冇話唔准佢嘅百姓
[00:32:40.720 --> 00:32:45.520]  因著嗰個嘅困難嚟到向佢呼求
[00:32:45.520 --> 00:32:47.440]  大家唔好誤會
[00:32:47.440 --> 00:32:48.480]  以為我有難處
[00:32:48.480 --> 00:32:50.320]  我最後good聲吞咗佢
[00:32:50.320 --> 00:32:54.400]  上帝從來都接受到佢嘅百姓
[00:32:54.400 --> 00:32:55.840]  響任何嘅處境
[00:32:55.840 --> 00:32:57.440]  甚至同佢對質
[00:32:57.440 --> 00:32:59.280]  同佢問佢問題
[00:32:59.280 --> 00:33:03.040]  但係呢班百姓佢所做嘅係定上帝嘅罪
[00:33:03.040 --> 00:33:05.760]  係公然嘅反叛佢
[00:33:05.760 --> 00:33:08.000]  咁響呢一次點樣呢
[00:33:08.000 --> 00:33:09.840]  佢哋發咗怨言
[00:33:09.840 --> 00:33:13.600]  然後陷害埋連累埋摩西
[00:33:13.600 --> 00:33:16.800]  上帝叫摩西話你吩咐呢個盤石
[00:33:16.800 --> 00:33:18.720]  盤石流出水嚟
[00:33:18.720 --> 00:33:21.280]  摩西實在係躁底埋
[00:33:21.280 --> 00:33:24.480]  當你成日同啲躁底嘅人一齊嘅時候
[00:33:24.480 --> 00:33:27.200]  一個唔覺意你都好躁底
[00:33:27.200 --> 00:33:29.600]  摩西就見到呢班人咁樣
[00:33:29.600 --> 00:33:31.680]  好啦上帝話要俾水嘛
[00:33:31.680 --> 00:33:32.800]  啪啪
[00:33:32.800 --> 00:33:34.720]  唔單止係冇用口吩咐
[00:33:34.720 --> 00:33:36.160]  而且係攞掌去敲
[00:33:36.160 --> 00:33:37.520]  而且唔係敲一次
[00:33:37.520 --> 00:33:40.000]  而係敲兩次
[00:33:40.000 --> 00:33:41.760]  連敲兩下
[00:33:41.760 --> 00:33:43.760]  上帝話咩
[00:33:43.760 --> 00:33:46.000]  耶和華對摩西亞倫說
[00:33:46.000 --> 00:33:48.880]  因為你哋不信我
[00:33:48.880 --> 00:33:52.640]  沒有在以色列人眼前尊我為聖
[00:33:52.640 --> 00:33:55.760]  所以你哋必不能領者會眾
[00:33:55.760 --> 00:33:58.720]  進入我所要賜給他們的地
[00:33:58.720 --> 00:34:00.880]  咁呢個另外一個名呢
[00:34:00.880 --> 00:34:03.280]  叫做米利巴
[00:34:03.280 --> 00:34:05.600]  所以我哋睇到有塔比拉
[00:34:05.600 --> 00:34:08.880]  有基博羅哈卡瓦
[00:34:08.880 --> 00:34:11.120]  有米利巴
[00:34:11.120 --> 00:34:13.200]  呢啲我哋都唔識講嘅希伯來文
[00:34:13.200 --> 00:34:14.400]  念唔出架啦
[00:34:14.400 --> 00:34:16.000]  但係你記得就係話
[00:34:16.000 --> 00:34:17.760]  火燒過
[00:34:17.760 --> 00:34:20.000]  貪食嘅墳墓
[00:34:20.000 --> 00:34:23.040]  同埋呢個憎鬧
[00:34:23.040 --> 00:34:24.800]  嘈圈巴閉
[00:34:24.800 --> 00:34:28.000]  所以我哋嗰個結論係好清楚
[00:34:28.000 --> 00:34:31.600]  就二十一章呢個火蛇咬
[00:34:31.600 --> 00:34:36.320]  並唔係上帝一時控制唔住佢嘅脾氣
[00:34:36.320 --> 00:34:40.240]  而係呢一位滿有憐憫慈悲嘅上帝
[00:34:40.240 --> 00:34:42.240]  係到咗時候
[00:34:42.240 --> 00:34:48.000]  佢一定係會出手管教佢所愛嘅人
[00:34:48.000 --> 00:34:52.400]  凡所愛的必定管教
[00:34:52.400 --> 00:34:54.000]  親愛的兄姊妹
[00:34:54.000 --> 00:34:56.000]  在我哋嘅信仰裏面
[00:34:56.000 --> 00:35:02.880]  我哋係不能夠沒有呢一個咁樣嘅智慧同埋信念
[00:35:02.880 --> 00:35:05.200]  如果我有呢個信念
[00:35:05.200 --> 00:35:07.440]  我話我受咗管教
[00:35:07.440 --> 00:35:09.520]  我係好清楚知道
[00:35:09.520 --> 00:35:11.200]  係我得罪上帝
[00:35:11.200 --> 00:35:12.720]  係我傷害別人
[00:35:12.720 --> 00:35:16.400]  所以上帝俾我陷入呢個困境裏面
[00:35:16.400 --> 00:35:18.160]  而在呢個困境裏面
[00:35:18.160 --> 00:35:20.800]  我懂得向上帝呼求
[00:35:20.800 --> 00:35:23.200]  我嘅人生就得益處
[00:35:23.200 --> 00:35:25.200]  但係如果我以為
[00:35:25.200 --> 00:35:26.960]  我嘅上帝愛我
[00:35:26.960 --> 00:35:28.720]  我可以為所欲為
[00:35:28.720 --> 00:35:30.720]  佢永遠都唔會出手
[00:35:30.720 --> 00:35:33.680]  我就繼續糊哩糊塗咁樣嚟到生活
[00:35:33.680 --> 00:35:34.880]  呢一種
[00:35:34.880 --> 00:35:37.920]  只係陷入自欺欺人嘅信仰
[00:35:37.920 --> 00:35:41.520]  我希望我哋豐盛生命堂嘅弟兄姊妹
[00:35:41.520 --> 00:35:44.640]  或者聽到呢個訊息嘅弟兄姊妹
[00:35:44.640 --> 00:35:49.280]  真係唔好對上帝出手管教呢件事
[00:35:49.280 --> 00:35:51.920]  呢個信仰掉以輕心
[00:35:51.920 --> 00:35:57.440]  以免真係喺呢一個明明可以更好嘅生命裏面
[00:35:57.440 --> 00:36:00.640]  係平白嘅耗費咗更長嘅日子
[00:36:00.640 --> 00:36:03.200]  喺曠野嘅受苦裏面
[00:36:03.200 --> 00:36:04.960]  願我哋都能夠
[00:36:04.960 --> 00:36:07.440]  喺以色列百姓嘅身上
[00:36:07.440 --> 00:36:10.320]  忍以為尷尬
[00:36:10.320 --> 00:36:15.680]  能夠俯伏敬拜呢一位嘅上帝
[00:36:15.680 --> 00:36:17.280]  雖然呢班人
[00:36:17.280 --> 00:36:20.560]  一次兩次三次四次五次
[00:36:20.560 --> 00:36:22.240]  都話寧願返埃及
[00:36:22.240 --> 00:36:24.640]  你都冇等佢哋返埃及
[00:36:24.640 --> 00:36:28.160]  如果等佢哋返埃及一天都光曬啦
[00:36:28.160 --> 00:36:30.160]  唔使再聽佢哋埋怨
[00:36:30.160 --> 00:36:32.000]  然之後到佢哋去埃及嗰陣時
[00:36:32.000 --> 00:36:34.960]  佢真係呼天搶地都冇人應嘅時候
[00:36:34.960 --> 00:36:36.880]  就絕對嘅痛苦啦
[00:36:36.880 --> 00:36:39.920]  但係上帝一直都冇咁樣做
[00:36:39.920 --> 00:36:42.240]  包括佢想做嘅時候
[00:36:42.240 --> 00:36:43.840]  摩西話唔好
[00:36:43.840 --> 00:36:46.720]  佢結果都係聽摩西嘅代求
[00:36:46.720 --> 00:36:48.800]  所以呢一位公義嘅上帝
[00:36:48.800 --> 00:36:51.120]  同時亦都係聽呼求
[00:36:51.120 --> 00:36:53.040]  聽代求嘅上帝
[00:36:53.040 --> 00:36:54.640]  所以呢一位嘅上帝
[00:36:54.640 --> 00:36:58.640]  先至係該死嘅罪人唯一嘅盼望
[00:36:58.640 --> 00:37:02.080]  係還緊潑液嘅人唯一嘅希望
[00:37:02.080 --> 00:37:05.120]  因為佢沒有按我哋所行嘅
[00:37:05.120 --> 00:37:07.440]  嚟到代我哋
[00:37:07.440 --> 00:37:08.800]  好多人死咗啦
[00:37:08.800 --> 00:37:10.640]  畀火石咬死咗啦
[00:37:10.640 --> 00:37:13.600]  終於啲人醒啦
[00:37:13.600 --> 00:37:16.080]  二十一章第七節
[00:37:16.080 --> 00:37:19.200]  百姓到摩西那裡去
[00:37:19.200 --> 00:37:21.360]  今次講嘅說話
[00:37:21.360 --> 00:37:23.760]  有sense啦
[00:37:23.760 --> 00:37:25.760]  當一個人能夠話
[00:37:25.760 --> 00:37:28.480]  我哋有罪了
[00:37:28.480 --> 00:37:31.520]  而且能夠清楚嘅講出
[00:37:31.520 --> 00:37:33.520]  嗰個罪係乜嘢
[00:37:33.520 --> 00:37:37.120]  佢嘅人生就開始有轉機
[00:37:37.120 --> 00:37:39.760]  當一個人繼續將嗰個罪
[00:37:39.760 --> 00:37:42.560]  係埋怨喺別的人身上
[00:37:42.560 --> 00:37:44.080]  或者係將嗰個罪
[00:37:44.080 --> 00:37:45.920]  嚟到淡化嚟到解釋嘅
[00:37:45.920 --> 00:37:48.560]  佢永遠冇出路㗎
[00:37:48.560 --> 00:37:51.120]  我睇見今日呢個世界
[00:37:51.120 --> 00:37:54.000]  有啲人就係將啲明明係罪嘅嘢
[00:37:54.000 --> 00:37:57.520]  解釋到完全唔係罪
[00:37:57.520 --> 00:38:00.240]  結果令嗰啲本應可以從罪當中
[00:38:00.240 --> 00:38:02.320]  得到釋放嘅人
[00:38:02.320 --> 00:38:04.880]  繼續有人護航
[00:38:04.880 --> 00:38:06.880]  因為我嘅罪唔係我嘅罪
[00:38:06.880 --> 00:38:08.560]  係環境造成
[00:38:08.560 --> 00:38:10.000]  係先天造成
[00:38:10.000 --> 00:38:12.160]  我唔需要為我嘅行為
[00:38:12.160 --> 00:38:14.400]  為我嘅罪惡嚟到負責
[00:38:14.400 --> 00:38:16.640]  但係如果我睇聖經冇睇錯嘅時候
[00:38:16.640 --> 00:38:18.080]  聖經係好清楚話
[00:38:18.080 --> 00:38:22.320]  你嘅行為係斷定咗你嘅責任
[00:38:22.320 --> 00:38:25.360]  你所結嘅果子即係你嘅行為
[00:38:25.360 --> 00:38:29.680]  就判決咗你嘅內心係一個點樣嘅內心
[00:38:29.680 --> 00:38:32.640]  百姓話我哋有罪了,有咩罪呀?
[00:38:32.640 --> 00:38:39.520]  因為我哋向耶和華和你發怨言
[00:38:39.520 --> 00:38:41.200]  我哋唔啱呀
[00:38:41.200 --> 00:38:42.960]  咁點呀?
[00:38:42.960 --> 00:38:47.760]  請你向耶和華禱告
[00:38:47.760 --> 00:38:49.840]  為我哋求
[00:38:49.840 --> 00:38:51.920]  叫啲蛇走
[00:38:51.920 --> 00:38:54.080]  我哋受唔住啦
[00:38:54.080 --> 00:38:55.680]  我哋痴死啦
[00:38:55.680 --> 00:38:57.920]  請叫啲蛇走
[00:38:57.920 --> 00:39:02.560]  如果你係上帝,如果你係摩西
