
[00:00:00.000 --> 00:00:02.480]  各位電影節目早晨,各位來賓早晨
[00:26:05.560 --> 00:26:10.760]  從先知書的眼光,從先知的角度去看這個世界
[00:26:10.760 --> 00:26:12.560]  上帝的審判
[00:26:12.560 --> 00:26:17.760]  雖然不斷透過天災人禍戰爭出現在歷史的洪流之中
[00:26:17.760 --> 00:26:21.160]  但是仍然被人忽略
[00:26:21.160 --> 00:26:23.560]  上帝似乎
[00:26:23.560 --> 00:26:25.160]  不在這個世界
[00:26:25.160 --> 00:26:28.360]  上帝缺席在這個世界裏面
[00:26:28.360 --> 00:26:34.760]  世界對於教會也越來越看不起
[00:26:34.760 --> 00:26:36.760]  或者我們反過來問
[00:26:36.760 --> 00:26:38.760]  教會在地上的角色
[00:26:38.760 --> 00:26:41.760]  是否越來越被世俗輕視呢?
[00:26:41.760 --> 00:26:45.760]  我們要檢視的是如何在生活裏面身體力行
[00:26:45.760 --> 00:26:47.960]  活出福音的大能
[00:26:47.960 --> 00:26:50.360]  當保祿說:我不以福音為恥
[00:26:50.360 --> 00:26:53.960]  這福音本是神的大能,要救一切相信的
[00:26:53.960 --> 00:26:56.760]  我們有沒有這種胸襟、這種氣魄
[00:26:56.760 --> 00:27:03.160]  來到傳講耶穌基督的恩典呢?
[00:27:03.160 --> 00:27:07.360]  昨天我們跟一班朋友去講笑
[00:27:07.360 --> 00:27:09.560]  說我們的業務是worldwide的
[00:27:09.560 --> 00:27:13.560]  全球性的,不單止是這樣,是宇宙性的
[00:27:13.560 --> 00:27:15.760]  我們原來是公司的一份子
[00:27:15.760 --> 00:27:18.760]  從上帝的大使命、上帝的大事業
[00:27:18.760 --> 00:27:21.160]  弘大的眼光來講
[00:27:21.160 --> 00:27:27.560]  你和我是一個跨不止跨國,跨宇宙的公司的代表
[00:27:27.560 --> 00:27:30.560]  你有沒有這樣的心智、心態
[00:27:30.560 --> 00:27:35.560]  在這個社會、世俗、世界的洪流之中
[00:27:35.560 --> 00:27:41.960]  堅守本分,為主打美好的仗呢?
[00:27:41.960 --> 00:27:44.160]  要打這份美好的仗
[00:27:44.160 --> 00:27:45.960]  要好好的就是
[00:27:45.960 --> 00:27:52.760]  防備著世俗思想價值觀對福音真理的蠶食
[00:27:52.760 --> 00:27:54.560]  我們要留心
[00:27:54.560 --> 00:27:58.760]  怎樣來好好跟隨聖經真理
[00:27:58.760 --> 00:28:01.560]  甚至乎我們更加要留意
[00:28:01.560 --> 00:28:07.160]  借耶穌時期一班宗教領袖的失落為尷尬
[00:28:07.160 --> 00:28:11.760]  忠於主耶穌的託付
[00:28:11.760 --> 00:28:13.960]  大使命
[00:28:13.960 --> 00:28:17.960]  恃萬民作門徒
[00:28:17.960 --> 00:28:20.960]  當我去預備這段經文的時候
[00:28:20.960 --> 00:28:22.960]  我這個感受、體會
[00:28:22.960 --> 00:28:25.560]  是我自己給自己的提醒
[00:28:25.560 --> 00:28:28.560]  我作為一個的牧者
[00:28:28.560 --> 00:28:30.760]  作為一個屬靈的牧者
[00:28:30.760 --> 00:28:33.760]  我有沒有能夠做好領袖的本分
[00:28:33.760 --> 00:28:38.160]  有沒有好好地去忠於主耶穌的託付
[00:28:38.160 --> 00:28:40.560]  同樣,我也希望
[00:28:40.560 --> 00:28:42.760]  我自己這份的感動
[00:28:42.760 --> 00:28:46.560]  也同樣是你和我一起的感動
[00:28:46.560 --> 00:28:51.560]  忠誠於上帝的吩咐
[00:28:51.560 --> 00:28:53.160]  最後結束部分
[00:28:53.160 --> 00:28:56.760]  我借用了《真言書》二十五章裡面的兩節
[00:28:56.760 --> 00:28:58.760]  給我一個思考
[00:28:58.760 --> 00:29:01.760]  它說:中信的使者對那猜他的人
[00:29:01.760 --> 00:29:04.960]  就如收割時有冰雪的涼氣
[00:29:04.960 --> 00:29:09.360]  使主人的心舒暢
[00:29:09.360 --> 00:29:14.360]  早前熱度炭炭要三十幾度
[00:29:14.360 --> 00:29:15.760]  你去到冷氣間
[00:29:15.760 --> 00:29:18.360]  有一種爽的感覺,是不是?
[00:29:18.360 --> 00:29:21.560]  這段經文就有這樣的異象
[00:29:21.560 --> 00:29:25.360]  如果你的老闆叫你做事
[00:29:25.360 --> 00:29:28.360]  然後說你做得很爽
[00:29:28.360 --> 00:29:30.760]  你的工作表現令我很爽
[00:29:30.760 --> 00:29:33.960]  老闆說很爽的時候你怎樣?你爽不爽?
[00:29:33.960 --> 00:29:37.160]  當然爽啦!
[00:29:37.160 --> 00:29:40.560]  《真言書》有一種有意思的味道
[00:29:40.560 --> 00:29:43.160]  它說使主人的心舒暢
[00:29:43.160 --> 00:29:50.760]  你願不願意讓耶穌跟你說:嗯!
[00:29:50.760 --> 00:29:54.560]  你做的事令我很爽
[00:29:54.560 --> 00:29:57.560]  很開心
[00:29:57.560 --> 00:30:00.360]  不過我還有十四節
[00:30:00.360 --> 00:30:02.760]  人空誇禮物而不肯贈送
[00:30:02.760 --> 00:30:06.760]  就好像有風有雲卻無雨
[00:30:06.760 --> 00:30:08.160]  如果用爽這個字
[00:30:08.160 --> 00:30:10.360]  我就想起我們小時候說的
[00:30:10.360 --> 00:30:12.360]  「有口爽荷包臘」
[00:30:12.360 --> 00:30:16.160]  不知道你們聽過沒有?
[00:30:16.160 --> 00:30:17.560]  沒什麼反應
[00:30:17.560 --> 00:30:21.160]  大家時代不同,歷史不同
[00:30:21.160 --> 00:30:24.760]  只有Sogo起來而已
[00:30:24.760 --> 00:30:26.560]  用現代的術語
[00:30:26.560 --> 00:30:28.360]  用現代的說話就是
[00:30:28.360 --> 00:30:31.960]  只有「講」字,有「講」沒有「做」
[00:30:31.960 --> 00:30:34.760]  到底我們今天的信仰生命
[00:30:34.760 --> 00:30:41.360]  是有「講」沒有「做」還是堅守使命身體力行?
[00:30:41.360 --> 00:30:44.160]  我有兩個向道的思考
[00:30:44.160 --> 00:30:45.960]  上帝託付了教會的事
[00:30:45.960 --> 00:30:47.560]  教會要怎樣回應?
[00:30:47.560 --> 00:30:48.560]  作為一個群體
[00:30:48.560 --> 00:30:52.560]  我們怎樣來到社區、社會
[00:30:52.560 --> 00:30:56.960]  建立我們的吸引力?
[00:30:56.960 --> 00:31:01.160]  讓人看到教會美麗之處
[00:31:01.160 --> 00:31:04.160]  信仰力量之處
[00:31:04.160 --> 00:31:05.760]  第二個思考是
[00:31:05.760 --> 00:31:08.560]  上帝託付了我自己
[00:31:08.560 --> 00:31:10.360]  我個人的生命
[00:31:10.360 --> 00:31:11.960]  我是怎樣回應的?
[00:31:11.960 --> 00:31:13.560]  在我的工作崗位上
[00:31:13.560 --> 00:31:14.560]  在我的家庭上
[00:31:14.560 --> 00:31:16.560]  在我周遭的論者上面
[00:31:16.560 --> 00:31:19.960]  我有沒有令人感覺
[00:31:19.960 --> 00:31:21.160]  一陣清風感
[00:31:21.160 --> 00:31:24.760]  令到你身邊的人覺得與別不同呢?
[00:31:24.760 --> 00:31:28.560]  這個就是信仰的思考
[00:31:28.560 --> 00:31:33.160]  最近自己心情並不暢快
[00:31:33.160 --> 00:31:35.960]  不暢快的原因不是工作問題
[00:31:35.960 --> 00:31:37.360]  而是在我周遭裏面
[00:31:37.360 --> 00:31:41.560]  有接二連三的弟兄姊妹有這個重病
[00:31:41.560 --> 00:31:44.760]  甚至乎失去生命
[00:31:44.760 --> 00:31:48.560]  的確給我很多的難受、傷感
[00:31:48.560 --> 00:31:52.560]  甚至乎有時候我都覺得軟肆
[00:31:52.560 --> 00:31:57.160]  不應該是這麼快隨
[00:31:57.160 --> 00:32:02.960]  不過我放下了這種感覺的時候
[00:32:02.960 --> 00:32:05.360]  我又看到另一樣東西
[00:32:05.360 --> 00:32:07.360]  這班弟兄姊妹
[00:32:07.360 --> 00:32:10.360]  又很忠誠地、努力地、踏實地
[00:32:10.360 --> 00:32:12.960]  忠於上帝的所託
[00:32:12.960 --> 00:32:17.360]  無怨無悔地去付上去的日子
[00:32:17.360 --> 00:32:20.160]  縱然有時候可能有很多迷惘
[00:32:20.160 --> 00:32:22.160]  很多時候不明白
[00:32:22.160 --> 00:32:25.760]  但仍然忠於所託
[00:32:25.760 --> 00:32:28.360]  這班弟兄姊妹在福音的工作上面
[00:32:28.360 --> 00:32:30.960]  在她的生活上面身體力行
[00:32:30.960 --> 00:32:35.760]  見證了耶穌的奇妙大愛
[00:32:35.760 --> 00:32:38.960]  生命的長與短似乎
[00:32:38.960 --> 00:32:44.160]  未必是一個重要的因素
[00:32:44.160 --> 00:32:47.160]  或者價值去參考
[00:32:47.160 --> 00:32:50.760]  而卻是有沒有令到我們的上帝
[00:32:50.760 --> 00:32:54.560]  情深滿意
[00:32:54.560 --> 00:32:56.160]  能夠說得出
[00:32:56.160 --> 00:32:59.360]  當跑的路我已經走過
[00:32:59.360 --> 00:33:02.960]  所順的道都守住
[00:33:02.960 --> 00:33:07.560]  我相信會是你和我一生的追求
[00:33:07.560 --> 00:33:10.160]  同主所講的說話
[00:33:10.160 --> 00:33:12.560]  拍網上的說話都成為我們的鼓勵
[00:33:12.560 --> 00:33:14.360]  忠於所託
[00:33:14.360 --> 00:33:16.160]  迎向挑戰
[00:33:16.160 --> 00:33:18.360]  抗拒俗世控留
[00:33:18.360 --> 00:33:25.360]  讓我一起同心圖告
[00:33:25.360 --> 00:33:29.560]  我想邀請弟兄姊妹先來安靜遍合
[00:33:29.560 --> 00:33:34.160]  讓神的說話沉澱在你心裡
[00:33:34.160 --> 00:33:41.160]  耶穌語重心長地來呼喚宗教領袖的迴轉
[00:33:41.160 --> 00:33:44.160]  如果同樣都是在呼喚你的迴轉的時候
[00:33:44.160 --> 00:33:47.960]  願意你來回應祂
[00:33:47.960 --> 00:33:49.760]  讓我們安靜遍合
[00:33:49.760 --> 00:34:02.960]  討告主我們一心去跟隨祂
[00:34:02.960 --> 00:34:05.760]  我們一起同心圖告
[00:34:05.760 --> 00:34:09.160]  祝求你的聖靈引導我們的心
[00:34:09.160 --> 00:34:11.360]  定征在你身上
[00:34:11.360 --> 00:34:13.760]  仰望你跟隨你
[00:34:13.760 --> 00:34:15.360]  求你如臨我們在你面前
[00:34:15.360 --> 00:34:17.360]  向你有聲無聲的圖告
[00:34:17.360 --> 00:34:19.800]  從此我對你講, 阿們。
