
[00:00:00.000 --> 00:00:07.000]  丙姐妹,在七月頭有一個香港很重要的案件
[00:18:22.000 --> 00:18:24.000]  我們有沒有容許
[00:18:24.000 --> 00:18:26.000]  一些不能榮耀上帝的字
[00:18:26.000 --> 00:18:28.000]  在我們生活當中顯現呢
[00:18:28.000 --> 00:18:32.000]  我們有沒有時時做一些違背了法
[00:18:32.000 --> 00:18:35.000]  不能夠榮耀上帝的事呢
[00:18:35.000 --> 00:18:37.000]  這些是我們要對付的
[00:18:37.000 --> 00:18:38.000]  約翰說
[00:18:38.000 --> 00:18:40.000]  當我們住在主裡面的時候
[00:18:40.000 --> 00:18:42.000]  我們就不犯罪
[00:18:42.000 --> 00:18:44.000]  約翰的意思不是告訴我們
[00:18:44.000 --> 00:18:46.000]  我們一樣罪都不會犯
[00:18:46.000 --> 00:18:48.000]  這個是與事實不符的
[00:18:48.000 --> 00:18:49.000]  除非我們去到天堂
[00:18:49.000 --> 00:18:50.000]  去到上帝那裡
[00:18:50.000 --> 00:18:52.000]  我們才可能做到這件事
[00:18:52.000 --> 00:18:54.000]  今天活在這個末世裡面
[00:18:54.000 --> 00:18:56.000]  我仍然帶著一個肉身肉體
[00:18:56.000 --> 00:18:59.000]  我們有犯罪的機會
[00:18:59.000 --> 00:19:00.000]  約翰的意思
[00:19:00.000 --> 00:19:01.000]  不犯罪就是說
[00:19:01.000 --> 00:19:04.000]  是我們不要故意
[00:19:04.000 --> 00:19:07.000]  放縱自己這樣的意思
[00:19:07.000 --> 00:19:09.000]  當我們不犯罪的時候
[00:19:09.000 --> 00:19:10.000]  意思就是說我們不會過一個
[00:19:10.000 --> 00:19:12.000]  任意而為
[00:19:12.000 --> 00:19:14.000]  故意放縱的生活
[00:19:14.000 --> 00:19:16.000]  約翰都很清楚告訴我們
[00:19:16.000 --> 00:19:18.000]  只有到末世的時候
[00:19:18.000 --> 00:19:22.000]  我們才能夠完全得榮耀
[00:19:22.000 --> 00:19:24.000]  普羅也都提過書告訴我們
[00:19:24.000 --> 00:19:26.000]  你們知道這個人已經背道
[00:19:26.000 --> 00:19:28.000]  常常犯罪
[00:19:28.000 --> 00:19:31.000]  自己定自己的罪了
[00:19:31.000 --> 00:19:32.000]  犯罪的人就是
[00:19:32.000 --> 00:19:34.000]  故意任意犯罪
[00:19:34.000 --> 00:19:35.000]  故意放縱
[00:19:35.000 --> 00:19:36.000]  而我們屬神的人
[00:19:36.000 --> 00:19:38.000]  事實在基督裡面的人
[00:19:38.000 --> 00:19:41.000]  我們是不會任意放縱自己的
[00:19:41.000 --> 00:19:43.000]  一個很真的事實
[00:19:43.000 --> 00:19:44.000]  約翰要告訴我們
[00:19:44.000 --> 00:19:46.000]  我們不單只是神的子女
[00:19:46.000 --> 00:19:50.000]  我們更加可以勝過罪惡
[00:19:50.000 --> 00:19:53.000]  為什麼基督徒可以勝過罪惡呢
[00:19:53.000 --> 00:19:55.000]  因為有神的道
[00:19:55.000 --> 00:19:56.000]  存在我們裡面
[00:19:56.000 --> 00:19:58.000]  這是約翰書信裡面
[00:19:58.000 --> 00:20:00.000]  經常提醒我們
[00:20:00.000 --> 00:20:01.000]  有神的道
[00:20:01.000 --> 00:20:04.000]  我們就能夠勝過惡者
[00:20:04.000 --> 00:20:06.000]  和他一切的誘惑
[00:20:06.000 --> 00:20:09.000]  因為有基督的生命在我們裡面
[00:20:09.000 --> 00:20:11.000]  意思就是說我們是從神而生的
[00:20:11.000 --> 00:20:14.000]  我們就有力量不犯罪
[00:20:14.000 --> 00:20:16.000]  問題是我們是否選擇
[00:20:16.000 --> 00:20:19.000]  讓基督在我們心裡面
[00:20:19.000 --> 00:20:21.000]  在二章二十八節或三十六節
[00:20:21.000 --> 00:20:24.000]  我們虐住在主裡面的意思是什麼呢
[00:20:24.000 --> 00:20:28.000]  只要我們保持和上帝的關係
[00:20:28.000 --> 00:20:30.000]  保持和基督的關係
[00:20:30.000 --> 00:20:32.000]  當我們這樣選擇的時候
[00:20:32.000 --> 00:20:34.000]  我們是可以不犯罪的
[00:20:34.000 --> 00:20:35.000]  就算有時軟弱
[00:20:35.000 --> 00:20:37.000]  我們都不會容許這些罪
[00:20:37.000 --> 00:20:39.000]  繼續核製我們
[00:20:39.000 --> 00:20:40.000]  讓我們去到一個
[00:20:40.000 --> 00:20:43.000]  無法自救的情況當中
[00:20:43.000 --> 00:20:44.000]  另一方面
[00:20:44.000 --> 00:20:47.000]  約翰也透過三章五節和八節下半節
[00:20:47.000 --> 00:20:48.000]  提醒我們很重要的事實
[00:20:48.000 --> 00:20:50.000]  當基督顯現的時候
[00:20:50.000 --> 00:20:52.000]  祂是會除掉我們的罪
[00:20:52.000 --> 00:20:54.000]  和粉碎魔鬼的作為
[00:20:54.000 --> 00:20:55.000]  換言之
[00:20:55.000 --> 00:20:59.000]  耶穌的刀是可以勝過罪惡
[00:20:59.000 --> 00:21:00.000]  勝過死亡
[00:21:00.000 --> 00:21:01.000]  靠著耶穌的刀
[00:21:01.000 --> 00:21:04.000]  我們是不需要懼怕罪惡
[00:21:04.000 --> 00:21:06.000]  也不受罪的核製
[00:21:06.000 --> 00:21:07.000]  所以弟兄姊妹
[00:21:07.000 --> 00:21:09.000]  一個很重要的真相告訴我們
[00:21:09.000 --> 00:21:11.000]  如果我們是神的子女
[00:21:11.000 --> 00:21:13.000]  我們不需要害怕
[00:21:13.000 --> 00:21:15.000]  我們不可以勝過罪惡
[00:21:15.000 --> 00:21:16.000]  靠著耶穌的刀
[00:21:16.000 --> 00:21:18.000]  我們是可以得勝的
[00:21:18.000 --> 00:21:20.000]  最後約翰要告訴我們
[00:21:20.000 --> 00:21:22.000]  第三章七節告訴我們
[00:21:22.000 --> 00:21:25.000]  問題是我們有沒有決心去選擇
[00:21:25.000 --> 00:21:27.000]  不容許異端
[00:21:27.000 --> 00:21:30.000]  或者假道理去誘惑我們
[00:21:30.000 --> 00:21:31.000]  作為神的兒女
[00:21:31.000 --> 00:21:34.000]  這三方面我們有權選擇
[00:21:34.000 --> 00:21:35.000]  我們可以選擇
[00:21:35.000 --> 00:21:37.000]  自保持和神的關係
[00:21:37.000 --> 00:21:38.000]  我們可以選擇
[00:21:38.000 --> 00:21:41.000]  靠著這位得勝罪惡的耶穌的刀
[00:21:41.000 --> 00:21:42.000]  我們可以選擇
[00:21:42.000 --> 00:21:45.000]  不受異端邪說假道理的誘惑
[00:21:45.000 --> 00:21:48.000]  以致我們可以勝過罪惡
[00:21:48.000 --> 00:21:49.000]  不犯罪
[00:21:49.000 --> 00:21:51.000]  但不信耶穌的人
[00:21:51.000 --> 00:21:53.000]  他們沒有這個選擇
[00:21:53.000 --> 00:21:55.000]  不信耶穌的人
[00:21:55.000 --> 00:21:57.000]  他們在罪惡魔鬼的核製底下
[00:21:57.000 --> 00:21:59.000]  他們身不由己
[00:21:59.000 --> 00:22:01.000]  但我們不是
[00:22:01.000 --> 00:22:02.000]  還有一個很重要的邏輯性問題
[00:22:02.000 --> 00:22:04.000]  約翰要告訴我們
[00:22:04.000 --> 00:22:07.000]  如果我們是屬於上帝的
[00:22:07.000 --> 00:22:11.000]  我們是一個屬於公義的群體
[00:22:11.000 --> 00:22:14.000]  我們是不會不行公義的
[00:22:14.000 --> 00:22:17.000]  行義的才是義人
[00:22:17.000 --> 00:22:19.000]  犯罪是屬於魔鬼的
[00:22:19.000 --> 00:22:21.000]  犯行公義的就是神所生
[00:22:21.000 --> 00:22:24.000]  這是一個很自然邏輯性的表達
[00:22:24.000 --> 00:22:26.000]  所以弟兄姊妹
[00:22:26.000 --> 00:22:27.000]  真的假不了
[00:22:27.000 --> 00:22:30.000]  如果我們真是屬於上帝的
[00:22:30.000 --> 00:22:32.000]  我們不可能活出一些
[00:22:32.000 --> 00:22:35.000]  不屬於上帝喜悅的事情
[00:22:35.000 --> 00:22:37.000]  這是值得我們反省的
[00:22:37.000 --> 00:22:39.000]  也提醒我們作為基督徒
[00:22:39.000 --> 00:22:40.000]  為什麼我們今天
[00:22:40.000 --> 00:22:43.000]  時時落在罪惡的裡面呢
[00:22:43.000 --> 00:22:45.000]  不要懷疑你的身份
[00:22:45.000 --> 00:22:47.000]  可能我們要檢討的
[00:22:47.000 --> 00:22:48.000]  要檢視的
[00:22:48.000 --> 00:22:50.000]  是不是我們未自視
[00:22:50.000 --> 00:22:52.000]  在上帝的裡面
[00:22:52.000 --> 00:22:53.000]  以致上帝的話語
[00:22:53.000 --> 00:22:55.000]  未能夠充滿我們的心
[00:22:55.000 --> 00:22:59.000]  使我們沒有力量去勝過罪惡呢
[00:22:59.000 --> 00:23:00.000]  簡單來說
[00:23:00.000 --> 00:23:02.000]  我們有很重要的選擇
[00:23:02.000 --> 00:23:05.000]  就是要堅持不要去犯罪
[00:23:05.000 --> 00:23:07.000]  這是我們的選擇
[00:23:07.000 --> 00:23:09.000]  這是很重要的真相
[00:23:09.000 --> 00:23:11.000]  真的假不了
[00:23:11.000 --> 00:23:12.000]  告訴你什麼呢
[00:23:12.000 --> 00:23:15.000]  真實的事物是基底起考驗
[00:23:15.000 --> 00:23:18.000]  是不會受環境去影響
[00:23:18.000 --> 00:23:20.000]  以致變成假
[00:23:20.000 --> 00:23:23.000]  既然我們擁有真實的信仰
[00:23:23.000 --> 00:23:27.000]  我擁有一位真實聖潔的上帝
[00:23:27.000 --> 00:23:30.000]  很應該讓我們的生活生命
[00:23:30.000 --> 00:23:32.000]  去發揮這個真實上帝
[00:23:32.000 --> 00:23:37.000]  要我們活出的一個現況
[00:23:37.000 --> 00:23:43.000]  我從小叫我媽媽做阿姨
[00:23:43.000 --> 00:23:44.000]  我都問我媽
[00:23:44.000 --> 00:23:47.000]  為什麼我會這樣叫你
[00:23:47.000 --> 00:23:49.000]  我媽笑笑口說
[00:23:49.000 --> 00:23:52.000]  因為你不是我親生的
[00:23:52.000 --> 00:23:56.000]  所以你就叫我阿姨
[00:23:56.000 --> 00:23:58.000]  但我知道
[00:23:58.000 --> 00:23:59.000]  假的
[00:23:59.000 --> 00:24:00.000]  真的
[00:24:00.000 --> 00:24:02.000]  是假不了的
[00:24:02.000 --> 00:24:06.000]  除了我媽不懂得裝模作樣之外
[00:24:06.000 --> 00:24:07.000]  她老不老就說
[00:24:07.000 --> 00:24:10.000]  我懷你的時候怎樣怎樣
[00:24:10.000 --> 00:24:11.000]  如果我不是親生的
[00:24:11.000 --> 00:24:14.000]  她又怎會懷我呢
[00:24:14.000 --> 00:24:17.000]  但更令我肯定假的
[00:24:17.000 --> 00:24:19.000]  是真的假不了
[00:24:19.000 --> 00:24:24.000]  是因為我和我媽相處幾十年的裏面
[00:24:24.000 --> 00:24:29.000]  我深深經歷到她對我愛
[00:24:29.000 --> 00:24:34.000]  一個真實母子父子父女的關係
[00:24:34.000 --> 00:24:37.000]  是從大家之間的來往可以看到的
[00:24:37.000 --> 00:24:41.000]  你真心對我是我感受得到的
[00:24:41.000 --> 00:24:42.000]  不是你說愛我
[00:24:42.000 --> 00:24:44.000]  我就相信你真的愛我
[00:24:44.000 --> 00:24:45.000]  是從你的行為
[00:24:45.000 --> 00:24:47.000]  而且不是一時一刻的愛
[00:24:47.000 --> 00:24:51.000]  而是幾十年記起考驗的愛
[00:24:51.000 --> 00:24:53.000]  頂姐妹
[00:24:53.000 --> 00:24:55.000]  很想今天的訊息告訴你
[00:24:55.000 --> 00:24:58.000]  我們擁有一個真實的信仰
[00:24:58.000 --> 00:25:01.000]  我們擁有一個永恆不變的真神
[00:25:01.000 --> 00:25:04.000]  我們這個真實上帝兒女的身份是不會改變的
[00:25:04.000 --> 00:25:07.000]  無論異端邪術怎樣質疑我們和上帝的關係
[00:25:07.000 --> 00:25:09.000]  無論我們經歷告訴他
[00:25:09.000 --> 00:25:10.000]  上帝是不是愛我
[00:25:10.000 --> 00:25:12.000]  這些都不重要
[00:25:12.000 --> 00:25:14.000]  若翰要告訴他
[00:25:14.000 --> 00:25:16.000]  我們是神的子女
[00:25:16.000 --> 00:25:18.000]  我們是無愧無懼在他面前
[00:25:18.000 --> 00:25:20.000]  我們是神的子女
[00:25:20.000 --> 00:25:21.000]  有一天我們會像他
[00:25:21.000 --> 00:25:24.000]  完全過一個德性的生活
[00:25:24.000 --> 00:25:25.000]  我們是神的子女
[00:25:25.000 --> 00:25:33.000]  而且我們可以靠著他那個完全不犯罪的生活
[00:25:33.000 --> 00:25:35.000]  當我們從深入接受耶穌
[00:25:35.000 --> 00:25:38.000]  做他的兒女的時候
[00:25:38.000 --> 00:25:41.000]  我們就成為神的子女
[00:25:41.000 --> 00:25:42.000]  剛才我們沒有讀過金句
[00:25:42.000 --> 00:25:45.000]  我們一起背誦福音一章十二字好嗎
[00:25:45.000 --> 00:25:46.000]  預備起
[00:25:46.000 --> 00:25:48.000]  凡接待他的
[00:25:48.000 --> 00:25:50.000]  就是信他名的人
[00:25:50.000 --> 00:25:52.000]  他就賜他們權柄
[00:25:52.000 --> 00:25:53.000]  作神的兒女
[00:25:53.000 --> 00:25:54.000]  再說一次好嗎
[00:25:54.000 --> 00:25:56.000]  凡接待他的
[00:25:56.000 --> 00:25:58.000]  就是信他名的人
[00:25:58.000 --> 00:26:00.000]  他就賜他們權柄
[00:26:00.000 --> 00:26:01.000]  作神的兒女
[00:26:01.000 --> 00:26:04.000]  這個是真的假不了
[00:26:04.000 --> 00:26:05.000]  弟兄姊妹
[00:26:05.000 --> 00:26:09.000]  不要再懷疑你得救的確據
[00:26:09.000 --> 00:26:12.000]  你得救的確據不在於你是不是有軟弱
[00:26:12.000 --> 00:26:14.000]  你和我都有軟弱
[00:26:14.000 --> 00:26:15.000]  但要告訴你
[00:26:15.000 --> 00:26:16.000]  你不犯罪
[00:26:16.000 --> 00:26:18.000]  不是告訴你一個罪都不會犯
[00:26:18.000 --> 00:26:20.000]  而一個屬神的人
[00:26:20.000 --> 00:26:23.000]  不會持續的放縱自己
[00:26:23.000 --> 00:26:25.000]  只要你不是持續放縱自己
[00:26:25.000 --> 00:26:27.000]  可以讓我告訴大家
[00:26:27.000 --> 00:26:29.000]  這是很正常的
[00:26:29.000 --> 00:26:32.000]  不過一個愛上帝
[00:26:32.000 --> 00:26:34.000]  知道自己身份的人
[00:26:34.000 --> 00:26:36.000]  必定會尋求聖潔
[00:26:36.000 --> 00:26:37.000]  這是很正常的
[00:26:37.000 --> 00:26:38.000]  所以弟兄姊妹
[00:26:38.000 --> 00:26:40.000]  不要因為你今天的遭遇
[00:26:40.000 --> 00:26:43.000]  一些你覺得不明白的事情
[00:26:43.000 --> 00:26:45.000]  去懷疑這個身份
[00:26:45.000 --> 00:26:48.000]  甚至懷疑上帝對你的愛
[00:26:48.000 --> 00:26:50.000]  我更加願意一件事
[00:26:50.000 --> 00:26:54.000]  既然我們擁有這麼尊貴真實的身份
[00:26:54.000 --> 00:26:56.000]  這麼寶貴真實的生命
[00:26:56.000 --> 00:26:58.000]  我們真的很願意大家
[00:26:58.000 --> 00:27:00.000]  一起立志
[00:27:00.000 --> 00:27:02.000]  在一個彎曲薄幕的世代
[00:27:02.000 --> 00:27:04.000]  充滿異端邪惡的世代
[00:27:04.000 --> 00:27:08.000]  我們不單可以拒絕一些不合真理的訊息
[00:27:08.000 --> 00:27:15.000]  我們更加願意絕對拒絕魔鬼任何誘惑
[00:27:15.000 --> 00:27:17.000]  全能神教會
[00:27:17.000 --> 00:27:18.000]  有些人說
[00:27:18.000 --> 00:27:20.000]  有什麼問題對我們有多好
[00:27:20.000 --> 00:27:22.000]  很關心我們
[00:27:22.000 --> 00:27:27.000]  這些只不過是騙子的伎倆
[00:27:27.000 --> 00:27:29.000]  如果不是給你一些甜頭
[00:27:29.000 --> 00:27:31.000]  你怎麼會跟他呢
[00:27:31.000 --> 00:27:32.000]  所以弟兄姊妹
[00:27:32.000 --> 00:27:34.000]  我們既然擁有這麼尊貴
[00:27:34.000 --> 00:27:38.000]  這麼真實的身份和一個事實
[00:27:38.000 --> 00:27:42.000]  但願我們不要被一些甜頭迷惑我們
[00:27:42.000 --> 00:27:44.000]  既然假的真不了
[00:27:44.000 --> 00:27:47.000]  同樣真的也假不了
[00:27:47.000 --> 00:27:53.000]  你是否擁有這個真實的身份
[00:27:53.000 --> 00:27:55.000]  如果你說我擁有一個真實的身份
[00:27:55.000 --> 00:27:57.000]  我想挑戰你
[00:27:57.000 --> 00:28:01.000]  你是否擁有這個真實的生命和生活
[00:28:01.000 --> 00:28:07.000]  讓人知道你確確實實是真真正正的教徒
[00:28:07.000 --> 00:28:09.000]  而不是掛名的教徒呢
[00:28:09.000 --> 00:28:12.000]  求主的話今天幫助我們
[00:28:12.000 --> 00:28:14.000]  我們同心祈禱
[00:28:17.000 --> 00:28:20.000]  天父上帝多謝你
[00:28:20.000 --> 00:28:24.000]  我們竟然成為你的兒女
[00:28:24.000 --> 00:28:27.000]  回想我們過去在罪惡裏面
[00:28:27.000 --> 00:28:31.000]  我們就好像一個孤兒
[00:28:31.000 --> 00:28:34.000]  好像一個露宿街頭的野孩子一樣
[00:28:34.000 --> 00:28:39.000]  只喜歡骯髒的環境和生活
[00:28:39.000 --> 00:28:41.000]  我們生活得沒有盼望
[00:28:41.000 --> 00:28:44.000]  我們生活得沒有意義
[00:28:44.000 --> 00:28:46.000]  但因為耶穌的愛
[00:28:46.000 --> 00:28:48.000]  我們不單止罪得赦免
[00:28:48.000 --> 00:28:52.000]  我們更加能夠有幸成為你的兒女
[00:28:52.000 --> 00:28:55.000]  天父你知道我們活在這個世界
[00:28:55.000 --> 00:28:58.000]  因為我們的肉體仍然未完全得熟
[00:28:58.000 --> 00:29:01.000]  我們仍然有軟弱犯罪的機會
[00:29:01.000 --> 00:29:03.000]  但聖經也提醒我們
[00:29:03.000 --> 00:29:05.000]  既然我們是屬於你的
[00:29:05.000 --> 00:29:07.000]  既然我們是你的兒女
[00:29:07.000 --> 00:29:09.000]  我們絕對不會放縱自己
[00:29:09.000 --> 00:29:11.000]  我們會尋求聖潔
[00:29:11.000 --> 00:29:13.000]  因為我們知道有一天
[00:29:13.000 --> 00:29:15.000]  我們就好像新婦一樣
[00:29:15.000 --> 00:29:18.000]  要與耶穌基督完全的聯合
[00:29:18.000 --> 00:29:20.000]  在這個大婚宴裏面
[00:29:20.000 --> 00:29:24.000]  享受這個永恆的福樂
[00:29:24.000 --> 00:29:26.000]  求主幫助我們頂姐妹
[00:29:26.000 --> 00:29:28.000]  讓我們不要因為環境
[00:29:28.000 --> 00:29:30.000]  我們有所懷疑
[00:29:30.000 --> 00:29:33.000]  不要因為一些異端邪說
[00:29:33.000 --> 00:29:34.000]  一些似是而非
[00:29:34.000 --> 00:29:35.000]  挺好聽的道理
[00:29:35.000 --> 00:29:36.000]  去迷惑我們
[00:29:36.000 --> 00:29:38.000]  質疑我們的身份
[00:29:38.000 --> 00:29:39.000]  甚至離開你
[00:29:39.000 --> 00:29:42.000]  求主的聖靈親自保護我們
[00:29:42.000 --> 00:29:45.000]  求主的聖靈親自光照我們眾頂姐妹
[00:29:45.000 --> 00:29:47.000]  好讓我們能夠在這個時代裏面
[00:29:47.000 --> 00:29:51.000]  能夠持守我們所擁有的真實
[00:29:51.000 --> 00:29:54.000]  活出我們所擁有真正的生命
[00:29:54.000 --> 00:29:57.000]  奉耶穌基督的聖名禱告
[00:29:57.000 --> 00:29:58.000]  阿門
