
[00:00:00.000 --> 00:00:05.340]  今天講的跟愛好有關 講到愛神
[00:20:48.880 --> 00:20:50.880]  每一天都是這樣叫宇宙在運轉
[00:20:50.880 --> 00:20:52.880]  祂的命 祂的說話
[00:20:52.880 --> 00:20:54.880]  一路帶出權能
[00:20:54.880 --> 00:20:56.880]  其實我們心靈裏面
[00:20:56.880 --> 00:20:58.880]  都是在享受的
[00:20:58.880 --> 00:21:00.880]  其實祂是不是應該配得讚美呢?
[00:21:00.880 --> 00:21:02.880]  可能是我們有時候有些困難
[00:21:02.880 --> 00:21:04.880]  不開心 不如意
[00:21:04.880 --> 00:21:06.880]  可能被人傷害等等
[00:21:06.880 --> 00:21:08.880]  我們就沒有讚美
[00:21:08.880 --> 00:21:10.880]  其實是的 我們不容易的
[00:21:10.880 --> 00:21:12.880]  所以聖經說
[00:21:12.880 --> 00:21:14.880]  你要
[00:21:14.880 --> 00:21:16.880]  這七個要是一個命令
[00:21:16.880 --> 00:21:18.880]  亦都是一個提醒
[00:21:18.880 --> 00:21:20.880]  亦都是一個需要
[00:21:20.880 --> 00:21:22.880]  是我們的需要
[00:21:22.880 --> 00:21:24.880]  我們需要去愛祂 需要聽祂的話語
[00:21:24.880 --> 00:21:26.880]  我們需要遵行祂的話語
[00:21:26.880 --> 00:21:28.880]  以致我們在祂的愛裏面
[00:21:28.880 --> 00:21:30.880]  所以我要說的就是
[00:21:30.880 --> 00:21:32.880]  我們彼此鼓勵
[00:21:32.880 --> 00:21:34.880]  當愛神的時候
[00:21:34.880 --> 00:21:36.880]  其實我們真的要
[00:21:36.880 --> 00:21:38.880]  每一天我們都要學習突破
[00:21:38.880 --> 00:21:40.880]  我寫給別人的分卡
[00:21:40.880 --> 00:21:42.880]  有一個就是
[00:21:42.880 --> 00:21:44.880]  每天愛他多一些
[00:21:44.880 --> 00:21:46.880]  一個他就是
[00:21:46.880 --> 00:21:48.880]  站在別人那邊的男孩他
[00:21:48.880 --> 00:21:50.880]  一個他就是女孩他
[00:21:50.880 --> 00:21:52.880]  一個他就是神至邊的他
[00:21:52.880 --> 00:21:54.880]  即是每一天
[00:21:54.880 --> 00:21:56.880]  愛你的配偶多一些
[00:21:56.880 --> 00:21:58.880]  每一天愛神多一些
[00:21:58.880 --> 00:22:00.880]  可能就是我們生命一生要追求的
[00:22:00.880 --> 00:22:02.880]  盡你所能
[00:22:02.880 --> 00:22:04.880]  其實只是意思
[00:22:04.880 --> 00:22:06.880]  竭盡所能
[00:22:06.880 --> 00:22:08.880]  所以我們做了
[00:22:08.880 --> 00:22:10.880]  是的 但是有沒有盡到你所能呢
[00:22:10.880 --> 00:22:12.880]  我們可以想一想
[00:22:12.880 --> 00:22:14.880]  去吃自助餐
[00:22:14.880 --> 00:22:16.880]  盡情地吃
[00:22:16.880 --> 00:22:18.880]  盡量地吃
[00:22:18.880 --> 00:22:20.880]  盡了沒有 還可不可以吃一碟
[00:22:20.880 --> 00:22:22.880]  可以的 可不可以多吃一隻生蠔
[00:22:22.880 --> 00:22:24.880]  是可以的
[00:22:24.880 --> 00:22:28.880]  不過這樣是對身體不好
[00:22:28.880 --> 00:22:30.880]  我的意思
[00:22:30.880 --> 00:22:32.880]  要多盡呢
[00:22:32.880 --> 00:22:34.880]  叫你付錢去吃
[00:22:34.880 --> 00:22:36.880]  一碟就夠了
[00:22:36.880 --> 00:22:38.880]  去吃自助餐盡情地吃
[00:22:38.880 --> 00:22:40.880]  求主幫我們
[00:22:40.880 --> 00:22:42.880]  愛神就是這樣
[00:22:42.880 --> 00:22:44.880]  盡量去愛
[00:22:44.880 --> 00:22:46.880]  不用客氣
[00:22:46.880 --> 00:22:48.880]  不要只吃一碟就算了
[00:22:48.880 --> 00:22:50.880]  不要只做了就算了
[00:22:50.880 --> 00:22:52.880]  所以聖經說
[00:22:52.880 --> 00:22:54.880]  愛神就是
[00:22:54.880 --> 00:22:56.880]  愛你看見的弟兄姊妹
[00:22:56.880 --> 00:22:58.880]  愛神所愛的
[00:22:58.880 --> 00:23:00.880]  護神所護的
[00:23:00.880 --> 00:23:02.880]  神不喜歡的不要做
[00:23:02.880 --> 00:23:04.880]  神喜歡的去做 神要我們的去做
[00:23:04.880 --> 00:23:06.880]  這個就是愛神了
[00:23:06.880 --> 00:23:08.880]  所以我們其中一個
[00:23:08.880 --> 00:23:10.880]  不犯罪的力量就是
[00:23:10.880 --> 00:23:12.880]  愛神
[00:23:12.880 --> 00:23:14.880]  當我們愛神我們就可以抑制自己
[00:23:14.880 --> 00:23:16.880]  抑壓自己
[00:23:16.880 --> 00:23:18.880]  我記得我小時候
[00:23:18.880 --> 00:23:20.880]  我是單親家庭長大的
[00:23:20.880 --> 00:23:22.880]  我不學壞其中一個原因
[00:23:22.880 --> 00:23:24.880]  我那時候還不算住
[00:23:24.880 --> 00:23:26.880]  就是
[00:23:26.880 --> 00:23:28.880]  家人經常叫我不要學壞
[00:23:28.880 --> 00:23:30.880]  經常提醒我
[00:23:30.880 --> 00:23:32.880]  亦都愛我
[00:23:32.880 --> 00:23:34.880]  因為我和爸爸
[00:23:34.880 --> 00:23:36.880]  和奶奶的關係都很好
[00:23:36.880 --> 00:23:38.880]  所以我覺得我學壞了
[00:23:38.880 --> 00:23:40.880]  他們會很傷心
[00:23:40.880 --> 00:23:42.880]  我記得我跳樓
[00:23:42.880 --> 00:23:44.880]  我想跳樓
[00:23:44.880 --> 00:23:46.880]  我十六歲的時候
[00:23:46.880 --> 00:23:48.880]  話說是失戀的
[00:23:48.880 --> 00:23:50.880]  其實是喜歡一個女生
[00:23:50.880 --> 00:23:52.880]  我真的想和她結婚
[00:23:52.880 --> 00:23:54.880]  真的
[00:23:54.880 --> 00:23:56.880]  幸好沒有和她結婚
[00:23:56.880 --> 00:23:58.880]  但那時不懂得想
[00:23:58.880 --> 00:24:00.880]  我真的很單純
[00:24:00.880 --> 00:24:02.880]  所以很慘
[00:24:02.880 --> 00:24:04.880]  又單親又不開心
[00:24:04.880 --> 00:24:06.880]  站在九樓
[00:24:06.880 --> 00:24:08.880]  我站在欄杆
[00:24:08.880 --> 00:24:10.880]  淚眼模糊
[00:24:10.880 --> 00:24:12.880]  真的想跳樓
[00:24:12.880 --> 00:24:14.880]  其中一個意念就是
[00:24:14.880 --> 00:24:16.880]  如果跳樓死了
[00:24:16.880 --> 00:24:18.880]  我的弟妹
[00:24:18.880 --> 00:24:20.880]  爸爸和朋友會很傷心
[00:24:20.880 --> 00:24:22.880]  我知道他們愛我
[00:24:22.880 --> 00:24:24.880]  是因為這樣
[00:24:24.880 --> 00:24:26.880]  我就不做這個傻事
[00:24:26.880 --> 00:24:28.880]  當然
[00:24:28.880 --> 00:24:30.880]  是聖靈的工作
[00:24:30.880 --> 00:24:32.880]  是神的感動
[00:24:32.880 --> 00:24:34.880]  我知道
[00:24:34.880 --> 00:24:36.880]  如果我有愛神的心
[00:24:36.880 --> 00:24:38.880]  我們就會離開罪惡
[00:24:38.880 --> 00:24:40.880]  所以當我們犯罪的時候
[00:24:40.880 --> 00:24:42.880]  我們就值得反省
[00:24:42.880 --> 00:24:44.880]  當我們在很多自我軟弱的地方
[00:24:44.880 --> 00:24:46.880]  我們就可以反省
[00:24:46.880 --> 00:24:48.880]  其實我們有多愛神呢
[00:24:48.880 --> 00:24:50.880]  現在不是我們犯罪
[00:24:50.880 --> 00:24:52.880]  神不能赦免我們
[00:24:52.880 --> 00:24:54.880]  不是
[00:24:54.880 --> 00:24:56.880]  就好像小朋友
[00:24:56.880 --> 00:24:58.880]  每一次發脾氣
[00:24:58.880 --> 00:25:00.880]  每一次弄壞東西
[00:25:00.880 --> 00:25:02.880]  爸爸媽媽都很溫柔
[00:25:02.880 --> 00:25:04.880]  除了教導
[00:25:04.880 --> 00:25:06.880]  都很溫柔原諒他
[00:25:06.880 --> 00:25:08.880]  但這個兒女就是因為這樣
[00:25:08.880 --> 00:25:10.880]  長不大
[00:25:10.880 --> 00:25:12.880]  不懂就變成一個壞習慣
[00:25:12.880 --> 00:25:14.880]  總之
[00:25:14.880 --> 00:25:16.880]  有爸爸媽媽頂住
[00:25:16.880 --> 00:25:18.880]  總之有爺爺爸爸疼愛
[00:25:18.880 --> 00:25:20.880]  我們是不是做這個兒女呢
[00:25:20.880 --> 00:25:22.880]  還是做一個土神起義的兒女
[00:25:22.880 --> 00:25:24.880]  是明白
[00:25:24.880 --> 00:25:26.880]  以致我們不犯罪呢
[00:25:26.880 --> 00:25:28.880]  所以不犯罪不是神不赦免我們
[00:25:28.880 --> 00:25:30.880]  神沒能力不愛我們
[00:25:30.880 --> 00:25:32.880]  他愛我們他沒改變
[00:25:32.880 --> 00:25:34.880]  但我們有沒有改變呢
[00:25:34.880 --> 00:25:36.880]  我覺得我們在聖潔裏面
[00:25:36.880 --> 00:25:38.880]  都是因著愛
[00:25:38.880 --> 00:25:40.880]  不是因為懼怕
[00:25:40.880 --> 00:25:42.880]  是因為愛
[00:25:42.880 --> 00:25:44.880]  但敬畏要不要呢
[00:25:44.880 --> 00:25:46.880]  要的
[00:25:46.880 --> 00:25:48.880]  你再不聽我就打
[00:25:48.880 --> 00:25:50.880]  不過我們
[00:25:50.880 --> 00:25:52.880]  不是因為怕打
[00:25:52.880 --> 00:25:54.880]  我們因為愛他
[00:25:54.880 --> 00:25:56.880]  是兩碼子的事
[00:25:56.880 --> 00:25:58.880]  求主幫我們鼓勵我們
[00:25:58.880 --> 00:26:00.880]  第六節
[00:26:00.880 --> 00:26:02.880]  我今日所吩咐你的話
[00:26:02.880 --> 00:26:04.880]  要記在心上
[00:26:04.880 --> 00:26:06.880]  我查過這個字的心上
[00:26:06.880 --> 00:26:08.880]  其實有意在心思
[00:26:08.880 --> 00:26:10.880]  聰明智慧
[00:26:10.880 --> 00:26:12.880]  其實神的話應該記在腦裏面
[00:26:12.880 --> 00:26:14.880]  為什麼記在心裏面呢
[00:26:14.880 --> 00:26:16.880]  意思就是
[00:26:16.880 --> 00:26:18.880]  不是聽到就算
[00:26:18.880 --> 00:26:20.880]  要放在哪裏
[00:26:20.880 --> 00:26:22.880]  想不想心
[00:26:22.880 --> 00:26:24.880]  人家說話
[00:26:24.880 --> 00:26:26.880]  有些很細心的人
[00:26:26.880 --> 00:26:28.880]  你扭一個口風他就已經記住
[00:26:28.880 --> 00:26:30.880]  他怕冷
[00:26:30.880 --> 00:26:32.880]  他身體弱
[00:26:32.880 --> 00:26:34.880]  他就會預備封褸
[00:26:34.880 --> 00:26:36.880]  預備暖水
[00:26:36.880 --> 00:26:38.880]  煲個湯給你喝
[00:26:38.880 --> 00:26:40.880]  他就會有事做
[00:26:40.880 --> 00:26:42.880]  通常追女仔拍拖
[00:26:42.880 --> 00:26:44.880]  認識男仔
[00:26:44.880 --> 00:26:46.880]  有些事想做
[00:26:46.880 --> 00:26:48.880]  想心的時候就會記得
[00:26:48.880 --> 00:26:50.880]  所以我說
[00:26:50.880 --> 00:26:52.880]  這個說話是什麼呢
[00:26:52.880 --> 00:26:54.880]  記在心裏面
[00:26:54.880 --> 00:26:56.880]  我們要藏在心裏面
[00:26:56.880 --> 00:26:58.880]  免得我們得罪神
[00:26:58.880 --> 00:27:00.880]  我將你的話藏在心裏
[00:27:00.880 --> 00:27:02.880]  不是藏在這裏
[00:27:02.880 --> 00:27:04.880]  藏在這裏只是資訊
[00:27:04.880 --> 00:27:06.880]  藏在這裏就是你心裏記住
[00:27:06.880 --> 00:27:08.880]  的意思就是
[00:27:08.880 --> 00:27:10.880]  你真的記掛神的話
[00:27:10.880 --> 00:27:12.880]  即是放在心裏
[00:27:12.880 --> 00:27:14.880]  有些人的說話
[00:27:14.880 --> 00:27:16.880]  你是不想心的 有些人是很想心的
[00:27:16.880 --> 00:27:18.880]  有些人罵你是無所謂
[00:27:18.880 --> 00:27:20.880]  有些人罵你是很有所謂的
[00:27:20.880 --> 00:27:22.880]  就是因為關係
[00:27:22.880 --> 00:27:24.880]  其實我想說
[00:27:24.880 --> 00:27:26.880]  當我們說愛神
[00:27:26.880 --> 00:27:28.880]  這段聖經說
[00:27:28.880 --> 00:27:30.880]  神說你要記住我的說話
[00:27:30.880 --> 00:27:32.880]  放在心裏裏面
[00:27:32.880 --> 00:27:34.880]  如果你讀第一二三節其實是神想我們蒙福
[00:27:34.880 --> 00:27:36.880]  你在我的話語裏面
[00:27:36.880 --> 00:27:38.880]  你就會蒙福
[00:27:38.880 --> 00:27:40.880]  你遵循他就會在我的愛裏面
[00:27:40.880 --> 00:27:42.880]  明白嗎?
[00:27:42.880 --> 00:27:44.880]  其實不是要我們做些什麼
[00:27:44.880 --> 00:27:46.880]  是要我們遵循他
[00:27:46.880 --> 00:27:48.880]  他現在這裏是要和以色列人納約
[00:27:48.880 --> 00:27:50.880]  是要以色列人成為一個
[00:27:50.880 --> 00:27:52.880]  神國道的子民跟著他走
[00:27:52.880 --> 00:27:56.880]  要記住放在心裏面
[00:27:56.880 --> 00:27:58.880]  聖經有這樣說
[00:27:58.880 --> 00:28:00.880]  你的話是我腳前的燈路上的光
[00:28:00.880 --> 00:28:02.880]  今天有說
[00:28:02.880 --> 00:28:04.880]  神有提醒我們要仰望他
[00:28:04.880 --> 00:28:06.880]  創始成中的耶穌
[00:28:06.880 --> 00:28:08.880]  要我們看著他
[00:28:08.880 --> 00:28:10.880]  基本上聖經裏面說
[00:28:10.880 --> 00:28:12.880]  律法就是要我們一直推推推
[00:28:12.880 --> 00:28:14.880]  推到耶穌基督那裏
[00:28:14.880 --> 00:28:16.880]  要我們認識神
[00:28:16.880 --> 00:28:18.880]  要我們知道耶穌就是救主
[00:28:18.880 --> 00:28:20.880]  所以這裏說當有神的話語在裏面
[00:28:20.880 --> 00:28:22.880]  我們走路每天的言行
[00:28:22.880 --> 00:28:24.880]  我們就會在光裏面
[00:28:24.880 --> 00:28:26.880]  與神同行的裏面
[00:28:26.880 --> 00:28:28.880]  所以神的話在我們裏面尤其重要
[00:28:28.880 --> 00:28:30.880]  你的話
[00:28:30.880 --> 00:28:32.880]  是我腳前的燈路上的光
[00:28:32.880 --> 00:28:34.880]  你的話是我生命的靈
[00:28:34.880 --> 00:28:36.880]  撒總的比喻有說
[00:28:36.880 --> 00:28:38.880]  耶穌說的道
[00:28:38.880 --> 00:28:40.880]  神的救恩我要放在心裏面
[00:28:40.880 --> 00:28:42.880]  因為撒旦飛了
[00:28:42.880 --> 00:28:44.880]  是會吃了他的
[00:28:44.880 --> 00:28:46.880]  留不留意
[00:28:46.880 --> 00:28:48.880]  撒旦也知道神的話有多厲害
[00:28:48.880 --> 00:28:50.880]  一句說話出
[00:28:50.880 --> 00:28:52.880]  命有就有 命立就立
[00:28:52.880 --> 00:28:54.880]  所以神的話如果在我們心裏面發出功效
[00:28:54.880 --> 00:28:56.880]  不得了
[00:28:56.880 --> 00:28:58.880]  但要放在裏面誠實良善的心
[00:28:58.880 --> 00:29:00.880]  所以詩篇有說
[00:29:00.880 --> 00:29:02.880]  喜愛耶華的律法
[00:29:02.880 --> 00:29:04.880]  莫世不見的律法
[00:29:04.880 --> 00:29:06.880]  晝夜思想
[00:29:06.880 --> 00:29:08.880]  這人便為游福的
[00:29:08.880 --> 00:29:10.880]  消化
[00:29:10.880 --> 00:29:12.880]  撒總的比喻是
[00:29:12.880 --> 00:29:14.880]  當人明白的時候撒旦就不可以搶走
[00:29:14.880 --> 00:29:16.880]  當你聽了
[00:29:16.880 --> 00:29:18.880]  聽了不知道的不明白
[00:29:18.880 --> 00:29:20.880]  不理解沒有從靈裏面吸收的
[00:29:20.880 --> 00:29:22.880]  就等於沒有聽到
[00:29:22.880 --> 00:29:24.880]  所以聽在心裏面
[00:29:24.880 --> 00:29:26.880]  他究竟在說什麼
[00:29:26.880 --> 00:29:28.880]  今天聖經明明清楚說
[00:29:28.880 --> 00:29:30.880]  你要聽神的話
[00:29:30.880 --> 00:29:32.880]  是神的話
[00:29:32.880 --> 00:29:34.880]  寫了下來
[00:29:34.880 --> 00:29:36.880]  但他說什麼呢
[00:29:36.880 --> 00:29:38.880]  就是叫我們盡你所能去愛神
[00:29:38.880 --> 00:29:40.880]  要記住神的話語
[00:29:40.880 --> 00:29:42.880]  在你生命裏面
[00:29:42.880 --> 00:29:44.880]  所以背金句是很好的
[00:29:44.880 --> 00:29:46.880]  我初信的時候
[00:29:46.880 --> 00:29:48.880]  開始他就教我背金句
[00:29:48.880 --> 00:29:50.880]  那我就背
[00:29:50.880 --> 00:29:52.880]  其中一句就是
[00:29:52.880 --> 00:29:54.880]  你們得救本福恩
[00:29:54.880 --> 00:29:56.880]  有一樣就信
[00:29:56.880 --> 00:29:58.880]  學過三福那些很開心
[00:29:58.880 --> 00:30:00.880]  已經背熄了
[00:30:00.880 --> 00:30:02.880]  背金句就是
[00:30:02.880 --> 00:30:04.880]  等神的話經常在你心裏
[00:30:04.880 --> 00:30:06.880]  一有什麼事便會想起
[00:30:06.880 --> 00:30:08.880]  默想經文
[00:30:08.880 --> 00:30:10.880]  默想經文是很好的
[00:30:10.880 --> 00:30:12.880]  默想即是真的想一想
[00:30:12.880 --> 00:30:14.880]  經文說什麼
[00:30:14.880 --> 00:30:16.880]  你們得救是本福恩
[00:30:16.880 --> 00:30:18.880]  即是消化一下想一想
[00:30:18.880 --> 00:30:20.880]  什麼意思呢
[00:30:20.880 --> 00:30:22.880]  得救是本福恩是神的恩典
[00:30:22.880 --> 00:30:24.880]  原來我得救是神的恩典
[00:30:24.880 --> 00:30:26.880]  不是靠我信嗎不是我好運嗎
[00:30:26.880 --> 00:30:28.880]  不是誰剛好和我說福音嗎
[00:30:28.880 --> 00:30:30.880]  原來不是
[00:30:30.880 --> 00:30:32.880]  是恩典來的
[00:30:32.880 --> 00:30:34.880]  所以默想一下
[00:30:34.880 --> 00:30:36.880]  我記得我那時到
[00:30:36.880 --> 00:30:38.880]  神學的時候
[00:30:38.880 --> 00:30:40.880]  其中有一科叫默想基督
[00:30:40.880 --> 00:30:42.880]  是我初信主的時候
[00:30:42.880 --> 00:30:44.880]  教默想基督
[00:30:44.880 --> 00:30:46.880]  即是默想耶穌基督的生平
[00:30:46.880 --> 00:30:48.880]  又默想我們去朝見
[00:30:48.880 --> 00:30:50.880]  由外院到至聖所
[00:30:50.880 --> 00:30:52.880]  至聖所出來
[00:30:52.880 --> 00:30:54.880]  其中我們就默想耶穌
[00:30:54.880 --> 00:30:56.880]  默想耶穌的片段
[00:30:56.880 --> 00:30:58.880]  去行神蹟
[00:30:58.880 --> 00:31:00.880]  其中一個
[00:31:00.880 --> 00:31:02.880]  大家不知道有沒有讀過
[00:31:02.880 --> 00:31:04.880]  就是耶穌潔淨大麻風
[00:31:04.880 --> 00:31:06.880]  祂伸手去摸大麻風
[00:31:06.880 --> 00:31:10.880]  去默想
[00:31:10.880 --> 00:31:12.880]  伸手摸祂
[00:31:12.880 --> 00:31:14.880]  就想很多神學問題
[00:31:14.880 --> 00:31:16.880]  大麻風是不潔淨的
[00:31:16.880 --> 00:31:18.880]  耶穌是潔淨的
[00:31:18.880 --> 00:31:20.880]  摸祂的時候
[00:31:20.880 --> 00:31:22.880]  好了沒有潔淨了沒有
[00:31:22.880 --> 00:31:24.880]  還是還沒有摸
[00:31:24.880 --> 00:31:26.880]  差不多就潔淨了
[00:31:26.880 --> 00:31:28.880]  祂是不是不潔淨的
[00:31:28.880 --> 00:31:30.880]  一摸是不是馬上就好了
[00:31:30.880 --> 00:31:32.880]  還是摸了之後才好了
[00:31:32.880 --> 00:31:34.880]  耶穌會不會沾染這個不潔呢
[00:31:34.880 --> 00:31:36.880]  諸如此類的問題
[00:31:36.880 --> 00:31:38.880]  但最重要的
[00:31:38.880 --> 00:31:40.880]  就是當再默想的時候
[00:31:40.880 --> 00:31:42.880]  想著想著
[00:31:42.880 --> 00:31:44.880]  忽然間我想起
[00:31:44.880 --> 00:31:46.880]  我就是這個大麻風
[00:31:46.880 --> 00:31:50.880]  馬上就不同了
[00:31:52.880 --> 00:31:54.880]  不再是神學問題
[00:31:54.880 --> 00:31:56.880]  什麼時候潔淨
[00:31:56.880 --> 00:31:58.880]  怎麼潔淨
[00:31:58.880 --> 00:32:00.880]  耶穌摸我
[00:32:00.880 --> 00:32:02.880]  耶穌接納我
[00:32:02.880 --> 00:32:04.880]  耶穌醫治我
[00:32:04.880 --> 00:32:06.880]  我走路的時候
[00:32:06.880 --> 00:32:08.880]  告訴別人我是大麻風
[00:32:08.880 --> 00:32:10.880]  我要自己隔離自己
[00:32:10.880 --> 00:32:12.880]  我覺得自己不污穢
[00:32:12.880 --> 00:32:14.880]  我是大麻風
[00:32:14.880 --> 00:32:16.880]  在當時的律法裡是不潔淨的
[00:32:16.880 --> 00:32:18.880]  但耶穌竟然
[00:32:18.880 --> 00:32:20.880]  摸我
[00:32:20.880 --> 00:32:22.880]  接納我 醫治我
[00:32:22.880 --> 00:32:24.880]  弟兄姊妹 當你默想聖經的話
[00:32:24.880 --> 00:32:26.880]  當你默想耶穌
[00:32:26.880 --> 00:32:28.880]  你的生命會有改變
[00:32:28.880 --> 00:32:30.880]  消化在你的生命裡
[00:32:30.880 --> 00:32:32.880]  不要只是聽了
[00:32:32.880 --> 00:32:34.880]  想一想 用你的五官
[00:32:34.880 --> 00:32:36.880]  用你的情感
[00:32:36.880 --> 00:32:38.880]  去了解一下 用你的智慧
[00:32:38.880 --> 00:32:40.880]  全人去了解神的話
[00:32:40.880 --> 00:32:42.880]  思想一下
[00:32:42.880 --> 00:32:44.880]  有情感的
[00:32:44.880 --> 00:32:46.880]  有沒有味道呢
[00:32:46.880 --> 00:32:48.880]  大麻風
[00:32:48.880 --> 00:32:50.880]  大熱天時 會怎樣呢
[00:32:50.880 --> 00:32:52.880]  我們探過病
[00:32:52.880 --> 00:32:54.880]  我們知道
[00:32:54.880 --> 00:32:56.880]  會出汗的 會有病臭味的
[00:32:56.880 --> 00:32:58.880]  我們剛剛
[00:32:58.880 --> 00:33:00.880]  姊妹我們去飛揚城
[00:33:00.880 --> 00:33:02.880]  其中一個姊妹
[00:33:02.880 --> 00:33:04.880]  一進到那間屋 她說 這裡會不會有人病啊
[00:33:04.880 --> 00:33:08.880]  那間屋很大
[00:33:08.880 --> 00:33:10.880]  你知道 國內那些
[00:33:10.880 --> 00:33:12.880]  大到廁所好像
[00:33:12.880 --> 00:33:14.880]  我的房間那麼大
[00:33:14.880 --> 00:33:16.880]  真的那麼大
[00:33:16.880 --> 00:33:18.880]  我們去房間裡看
[00:33:18.880 --> 00:33:20.880]  真的有一個長期病患者
[00:33:20.880 --> 00:33:22.880]  一個腦退化的老人家
[00:33:22.880 --> 00:33:24.880]  躺在床上
[00:33:24.880 --> 00:33:26.880]  穿著短褲 很熱
[00:33:26.880 --> 00:33:28.880]  用風扇對著他
[00:33:28.880 --> 00:33:30.880]  沒有穿上衣的
[00:33:30.880 --> 00:33:32.880]  七十多歲的老人家 很大隻的
[00:33:32.880 --> 00:33:34.880]  我們走過去跟他祈禱
[00:33:34.880 --> 00:33:36.880]  帶他順主
[00:33:36.880 --> 00:33:38.880]  照說
[00:33:38.880 --> 00:33:40.880]  有沒有味覺呢
[00:33:40.880 --> 00:33:42.880]  你想想 默想聖經
[00:33:42.880 --> 00:33:44.880]  耶穌為我們走上十字架
[00:33:44.880 --> 00:33:46.880]  是怎樣的呢
[00:33:46.880 --> 00:33:48.880]  當地默想就不同了
[00:33:48.880 --> 00:33:50.880]  譬如默想耶穌釘十字架
[00:33:50.880 --> 00:33:52.880]  其實那時候耶穌心情是怎樣的呢
[00:33:52.880 --> 00:33:56.880]  他是不公義的底下死的
[00:33:56.880 --> 00:33:58.880]  釘姊妹
[00:33:58.880 --> 00:34:00.880]  不公義的底下死的
[00:34:00.880 --> 00:34:02.880]  他沒有罪
[00:34:02.880 --> 00:34:04.880]  審到明明是沒有罪的
[00:34:04.880 --> 00:34:06.880]  是這樣
[00:34:06.880 --> 00:34:08.880]  不公義的底下 被人氣著
[00:34:08.880 --> 00:34:10.880]  被人氣著死的 耶穌是怎樣反應的呢
[00:34:10.880 --> 00:34:12.880]  所以當我們默想的時候
[00:34:12.880 --> 00:34:14.880]  其實有些東西是否觀念上
[00:34:14.880 --> 00:34:16.880]  我們要放手
[00:34:16.880 --> 00:34:18.880]  譬如健康可以拿走
[00:34:18.880 --> 00:34:20.880]  但自由可不可以拿走呢
[00:34:20.880 --> 00:34:22.880]  當你有自由
[00:34:22.880 --> 00:34:24.880]  現在如果我們生活裏
[00:34:24.880 --> 00:34:26.880]  我們失去某一種自由
[00:34:26.880 --> 00:34:28.880]  可不可以呢
[00:34:28.880 --> 00:34:30.880]  如果神容許的話
[00:34:30.880 --> 00:34:32.880]  如果神要的話
[00:34:32.880 --> 00:34:36.880]  即是為了愛神
[00:34:36.880 --> 00:34:38.880]  你看聖經裏面
[00:34:38.880 --> 00:34:40.880]  他們會坐牢
[00:34:40.880 --> 00:34:42.880]  彼得
[00:34:42.880 --> 00:34:44.880]  保羅
[00:34:44.880 --> 00:34:46.880]  他有沒有失去讚美的話呢
[00:34:46.880 --> 00:34:48.880]  沒有
[00:34:48.880 --> 00:34:50.880]  他有沒有失去愛神的心呢 沒有
[00:34:50.880 --> 00:34:52.880]  他有沒有不繼續傳道
[00:34:52.880 --> 00:34:54.880]  不遵行神的話呢 沒有
[00:34:54.880 --> 00:34:56.880]  他繼續
[00:34:56.880 --> 00:34:58.880]  所以當我們說愛神的時候
[00:34:58.880 --> 00:35:00.880]  即是我們反省
[00:35:00.880 --> 00:35:02.880]  默想下神 他是怎樣的
[00:35:02.880 --> 00:35:04.880]  他在這些處境有甚麼反應
[00:35:04.880 --> 00:35:06.880]  他為甚麼會這樣做呢
[00:35:06.880 --> 00:35:08.880]  我們要得智慧
[00:35:08.880 --> 00:35:10.880]  以致我們知道
[00:35:10.880 --> 00:35:12.880]  走左走右
[00:35:12.880 --> 00:35:14.880]  向前還是向後
[00:35:14.880 --> 00:35:16.880]  你的話是我腳前的燈
[00:35:16.880 --> 00:35:18.880]  路上的光
[00:35:18.880 --> 00:35:20.880]  所以要明白神的話 要聽
[00:35:20.880 --> 00:35:22.880]  放在心裏面 其實就是要重視
[00:35:22.880 --> 00:35:24.880]  專注神的話
[00:35:24.880 --> 00:35:26.880]  我們要放在心裏面
[00:35:26.880 --> 00:35:28.880]  求主幫我們
[00:35:28.880 --> 00:35:30.880]  這裏第八第九節那裏說
[00:35:30.880 --> 00:35:32.880]  第八第九節那裏說到甚麼呢
[00:35:32.880 --> 00:35:34.880]  他說要將他的經文
[00:35:34.880 --> 00:35:36.880]  要怎樣呢
[00:35:36.880 --> 00:35:38.880]  是在手上做記號
[00:35:38.880 --> 00:35:40.880]  帶在額上為經文
[00:35:40.880 --> 00:35:42.880]  又要寫在城門的
[00:35:42.880 --> 00:35:44.880]  房門的門框和城門上
[00:35:44.880 --> 00:35:46.880]  我們看看有些圖片
[00:35:46.880 --> 00:35:48.880]  以色列人真的會這樣做的
[00:35:48.880 --> 00:35:50.880]  我們去過以色列都見過
[00:35:50.880 --> 00:35:52.880]  是這樣的
[00:35:52.880 --> 00:35:54.880]  看看
[00:35:54.880 --> 00:35:56.880]  他們的手和頭有一個盒
[00:35:56.880 --> 00:35:58.880]  這樣綁住
[00:35:58.880 --> 00:36:00.880]  有一條很長的帶
[00:36:00.880 --> 00:36:06.880]  繞著繞著繞著的
[00:36:06.880 --> 00:36:08.880]  那些是一條帶
[00:36:08.880 --> 00:36:10.880]  他的左手這裏還有一個盒
[00:36:10.880 --> 00:36:12.880]  他說
[00:36:12.880 --> 00:36:14.880]  專門綁在手臂這裏
[00:36:14.880 --> 00:36:16.880]  靠近心
[00:36:16.880 --> 00:36:18.880]  要記在心上
