
[00:00:00.000 --> 00:00:05.980]  二零一三結束,這一年是我很難去走的一年
[00:17:21.620 --> 00:17:22.420]  所以這個Walk
[00:17:22.420 --> 00:17:23.940]  第一是Walk in Love
[00:17:23.940 --> 00:17:24.940]  God's Love
[00:17:24.940 --> 00:17:26.300]  天父的愛
[00:17:26.300 --> 00:17:28.300]  那第二個形容是什麼呢
[00:17:28.300 --> 00:17:30.060]  你一定會明白的
[00:17:30.060 --> 00:17:32.220]  暗會的世代
[00:17:32.220 --> 00:17:34.220]  這個世代很暗會
[00:17:34.220 --> 00:17:36.820]  暗會的意思是不見得光
[00:17:36.820 --> 00:17:38.340]  不見得光
[00:17:38.340 --> 00:17:40.780]  很多東西都蓋著
[00:17:40.780 --> 00:17:43.340]  很多時候公司會蓋著很多東西
[00:17:43.340 --> 00:17:45.620]  國家都會蓋著很多東西
[00:17:45.620 --> 00:17:48.220]  你不敢揭出來
[00:17:48.220 --> 00:17:49.220]  為什麼呢
[00:17:49.220 --> 00:17:51.020]  暗會
[00:17:51.020 --> 00:17:53.820]  薩達是暗會的世界的王
[00:17:53.820 --> 00:17:55.660]  他就喜歡暗會
[00:17:55.660 --> 00:17:57.260]  要你做一些事不見得光
[00:17:57.260 --> 00:17:59.380]  他說在暗會的年代
[00:17:59.380 --> 00:18:00.140]  跟隨基督
[00:18:00.140 --> 00:18:01.620]  基督是世上的光
[00:18:01.620 --> 00:18:04.340]  你也成為光明之子
[00:18:04.340 --> 00:18:05.340]  光明之子是什麼
[00:18:05.340 --> 00:18:05.940]  三樣東西
[00:18:05.940 --> 00:18:07.220]  良善
[00:18:07.220 --> 00:18:08.340]  公義
[00:18:08.340 --> 00:18:09.500]  誠實
[00:18:09.500 --> 00:18:10.260]  是不是
[00:18:10.260 --> 00:18:13.380]  這個世界有很多東西幾無良心
[00:18:13.380 --> 00:18:16.060]  幾無公義
[00:18:16.060 --> 00:18:18.020]  幾無誠實
[00:18:18.020 --> 00:18:19.220]  所以你說光
[00:18:19.220 --> 00:18:20.780]  你說做出來的時間
[00:18:20.780 --> 00:18:22.380]  是好像基督一樣有光
[00:18:22.380 --> 00:18:23.860]  是公義的問題
[00:18:23.860 --> 00:18:24.980]  然後好像神一樣
[00:18:24.980 --> 00:18:26.300]  是憐憫的問題
[00:18:26.300 --> 00:18:28.180]  是神重建的關係
[00:18:28.180 --> 00:18:28.740]  大家明白
[00:18:28.740 --> 00:18:30.020]  你知道這些事情
[00:18:30.020 --> 00:18:30.860]  你做不做得到
[00:18:30.860 --> 00:18:31.780]  我告訴你一個關鍵
[00:18:31.780 --> 00:18:34.180]  你做不到
[00:18:34.180 --> 00:18:35.500]  你靠你自己的力量
[00:18:35.500 --> 00:18:36.860]  一定做不到
[00:18:36.860 --> 00:18:38.740]  你試一下愛其他所有的人
[00:18:38.740 --> 00:18:40.380]  你會發覺為什麼這麼難愛
[00:18:40.380 --> 00:18:41.460]  有時候你身邊的人
[00:18:41.460 --> 00:18:43.100]  你都很難愛
[00:18:43.100 --> 00:18:44.060]  然後公義
[00:18:44.060 --> 00:18:46.420]  你發覺自己很多東西都要蓋著
[00:18:46.420 --> 00:18:47.900]  都暗會
[00:18:47.900 --> 00:18:49.700]  所以說你要醒一醒
[00:18:49.700 --> 00:18:52.340]  所以就去到第三個形容詞
[00:18:52.340 --> 00:18:54.580]  就是我今天選了一段經文
[00:18:54.580 --> 00:18:58.340]  邪惡的世代
[00:18:58.340 --> 00:18:59.380]  然後說
[00:18:59.380 --> 00:19:01.620]  怎樣在邪惡的世代
[00:19:01.620 --> 00:19:03.700]  能夠活出公義
[00:19:03.700 --> 00:19:04.980]  活出神的愛
[00:19:04.980 --> 00:19:07.460]  我們一起讀這段聖經
[00:19:07.460 --> 00:19:09.460]  就是我今天選的那一段
[00:19:09.460 --> 00:19:10.220]  好
[00:19:10.220 --> 00:19:12.700]  我們一起來讀
[00:19:12.700 --> 00:19:14.780]  你們要謹慎行事
[00:19:14.780 --> 00:19:16.620]  不要仗愚昧人
[00:19:16.620 --> 00:19:18.620]  當仗智慧人
[00:19:18.620 --> 00:19:20.340]  要愛惜光陰
[00:19:20.340 --> 00:19:22.900]  因為現今的世代邪惡
[00:19:22.900 --> 00:19:24.500]  不要作糊塗人
[00:19:24.500 --> 00:19:27.260]  要明白主的旨意如何
[00:19:27.260 --> 00:19:28.620]  不要醉酒
[00:19:28.620 --> 00:19:30.460]  酒能使人放蕩
[00:19:30.460 --> 00:19:32.580]  乃要被聖靈充滿
[00:19:32.580 --> 00:19:34.060]  當用詩章
[00:19:34.060 --> 00:19:35.020]  頌詞
[00:19:35.020 --> 00:19:36.060]  鳴歌
[00:19:36.060 --> 00:19:37.580]  彼此對說
[00:19:37.580 --> 00:19:40.500]  口唱心和的讚美主
[00:19:40.500 --> 00:19:44.980]  凡是要奉我們主耶穌基督的名
[00:19:44.980 --> 00:19:47.420]  上上感謝父神
[00:19:47.420 --> 00:19:51.740]  由當傳敬畏基督的心彼此信服
[00:19:51.740 --> 00:19:53.260]  好,就停在這裏
[00:19:53.260 --> 00:19:56.700]  後面那些不用了
[00:19:56.700 --> 00:19:59.140]  邪惡的世代
[00:19:59.140 --> 00:20:02.100]  邪惡這個字是Evil
[00:20:02.100 --> 00:20:04.620]  聖經主耶穌教我們祈禱
[00:20:04.620 --> 00:20:06.420]  請救我們脫離凶惡
[00:20:06.420 --> 00:20:08.980]  救我們不要進入試探
[00:20:08.980 --> 00:20:13.420]  那裏其實是救我們脫離那Evil是惡者
[00:20:13.420 --> 00:20:15.900]  邪惡的背後有個惡者在這裏
[00:20:15.900 --> 00:20:17.580]  所以到第六章的時間
[00:20:17.580 --> 00:20:18.380]  他就說
[00:20:18.380 --> 00:20:19.380]  你知不知道
[00:20:19.380 --> 00:20:20.980]  我們在地上是打贖靈爭戰
[00:20:20.980 --> 00:20:22.900]  不是和血氣的爭戰
[00:20:22.900 --> 00:20:25.140]  你的敵人只有一個
[00:20:25.140 --> 00:20:26.900]  就是這個
[00:20:26.900 --> 00:20:30.660]  掌管這個黑暗世界的魔鬼
[00:20:30.660 --> 00:20:33.540]  空中的惡魔
[00:20:33.540 --> 00:20:37.620]  執政掌權很多時候都受魔鬼來影響
[00:20:37.620 --> 00:20:40.140]  而且它是鬼殺來的
[00:20:40.140 --> 00:20:41.380]  人又來
[00:20:41.380 --> 00:20:43.140]  所以要穿起全副軍裝
[00:20:43.140 --> 00:20:45.020]  才可以打這場仗
[00:20:45.020 --> 00:20:47.260]  這裏就變成第六章
[00:20:47.260 --> 00:20:50.740]  其實告訴我們如何去裝備很多方面
[00:20:50.740 --> 00:20:52.100]  回到這裏的時間
[00:20:52.100 --> 00:20:55.140]  我們再看第五章第十五節開始
[00:20:55.140 --> 00:20:57.300]  他為什麼這樣說
[00:20:57.300 --> 00:20:58.820]  他說謹慎行事
[00:20:58.820 --> 00:20:59.900]  不要像愚昧人
[00:20:59.900 --> 00:21:01.140]  當像智慧人
[00:21:01.140 --> 00:21:03.220]  智慧是什麼
[00:21:03.220 --> 00:21:06.700]  是Decision Making
[00:21:06.700 --> 00:21:09.980]  每一天你都要辨別很多東西
[00:21:09.980 --> 00:21:12.980]  你每天要做很多的決定
[00:21:12.980 --> 00:21:15.500]  每一個決定有後果
[00:21:15.500 --> 00:21:17.060]  你現在吃飯
[00:21:17.060 --> 00:21:18.100]  你決定吃什麼
[00:21:18.100 --> 00:21:19.580]  後果不是很大
[00:21:19.580 --> 00:21:22.540]  最多血糖高一點
[00:21:22.540 --> 00:21:25.460]  但是你有些決定很重要
[00:21:25.460 --> 00:21:29.220]  我怎樣在家裏做人
[00:21:29.220 --> 00:21:31.700]  我選擇一個什麼配偶
[00:21:31.700 --> 00:21:34.980]  我公司怎樣運作
[00:21:34.980 --> 00:21:35.780]  我
[00:21:35.780 --> 00:21:38.220]  全部這些很重要
[00:21:38.220 --> 00:21:39.380]  你還要智慧是什麼
[00:21:39.380 --> 00:21:41.700]  敬畏而和是智慧的開端
[00:21:41.700 --> 00:21:43.180]  你如果敬畏是什麼
[00:21:43.180 --> 00:21:44.660]  你當神在
[00:21:44.660 --> 00:21:46.260]  這個問題我們很多時候
[00:21:46.260 --> 00:21:48.340]  以為神只是在禮拜堂裏面
[00:21:48.340 --> 00:21:50.700]  你走出去就忘記了
[00:21:50.700 --> 00:21:54.420]  你每天做每一個決定神在
[00:21:54.420 --> 00:21:57.740]  你這樣做的時間是不同的
[00:21:57.740 --> 00:22:01.220]  你每一個決定是敬畏神來做
[00:22:01.220 --> 00:22:02.860]  有智慧來做
[00:22:02.860 --> 00:22:05.340]  就不會做很多很愚昧的事
[00:22:05.340 --> 00:22:06.740]  愚昧的是什麼
[00:22:06.740 --> 00:22:09.740]  只是被人牽著來做
[00:22:09.740 --> 00:22:12.540]  全世界的政府都很愚昧
[00:22:12.540 --> 00:22:14.180]  因為他只是看民意
[00:22:14.180 --> 00:22:16.220]  他每一個東西就做一個Polling
[00:22:16.220 --> 00:22:18.460]  就看民意如何然後決定
[00:22:18.460 --> 00:22:19.940]  多愚蠢
[00:22:19.940 --> 00:22:21.780]  民意天天不同
[00:22:21.780 --> 00:22:24.340]  你有沒有智慧
[00:22:24.340 --> 00:22:26.220]  如果純粹這樣做
[00:22:26.220 --> 00:22:28.380]  我們幫子女選學校
[00:22:28.380 --> 00:22:29.660]  都很愚昧
[00:22:29.660 --> 00:22:32.420]  最多人去那間就去他那間
[00:22:32.420 --> 00:22:35.580]  我不是否定名校
[00:22:35.580 --> 00:22:38.020]  但是你怎樣做決定
[00:22:38.020 --> 00:22:40.260]  你兒子適合讀什麼學校
[00:22:40.260 --> 00:22:41.980]  你兒子未必適合讀那間名校
[00:22:41.980 --> 00:22:43.820]  那間名校會害死你兒子
[00:22:43.820 --> 00:22:44.820]  你知不知道
[00:22:44.820 --> 00:22:45.940]  你不知道就一會兒來問我
[00:22:45.940 --> 00:22:47.700]  我給你一些秘密
[00:22:47.700 --> 00:22:49.340]  你不要亂來
[00:22:49.340 --> 00:22:51.260]  你每個兒子有不同的方式去讀
[00:22:51.260 --> 00:22:52.380]  不同的地方
[00:22:52.380 --> 00:22:53.820]  你強行逼他的時間
[00:22:53.820 --> 00:22:56.020]  你被隔離二叔婆影響你
[00:22:56.020 --> 00:22:56.740]  對不對
[00:22:56.740 --> 00:22:59.780]  你選擇你兒子是什麼材料
[00:22:59.780 --> 00:23:00.900]  你兒子是怎樣
[00:23:00.900 --> 00:23:03.340]  你要有智慧地位來選擇
[00:23:03.340 --> 00:23:05.420]  所以說大大小小的決定
[00:23:05.420 --> 00:23:06.100]  你都要有智慧
[00:23:06.100 --> 00:23:07.300]  不要愚昧
[00:23:07.300 --> 00:23:08.820]  愚昧是跟著別人走
[00:23:08.820 --> 00:23:09.580]  跟著別人走
[00:23:09.580 --> 00:23:11.540]  你是跟著神的原則來走
[00:23:11.540 --> 00:23:13.500]  跟著神的指引來走
[00:23:13.500 --> 00:23:16.420]  所以愛惜光陰是現今世代的邪惡
[00:23:16.420 --> 00:23:18.860]  愛惜光陰英文譯得好
[00:23:18.860 --> 00:23:20.300]  貼近原文
[00:23:20.300 --> 00:23:22.500]  redeeming the time
[00:23:22.500 --> 00:23:25.420]  要救贖你那些時間
[00:23:25.420 --> 00:23:26.460]  救贖的意思是什麼
[00:23:26.460 --> 00:23:28.980]  你那些時間是浪費了
[00:23:28.980 --> 00:23:30.140]  是不是
[00:23:30.140 --> 00:23:31.500]  我經常跟年青人
[00:23:31.500 --> 00:23:33.220]  來我家查一下機
[00:23:33.220 --> 00:23:34.380]  他說我很忙
[00:23:34.380 --> 00:23:35.460]  我跟他檢查過
[00:23:35.460 --> 00:23:37.180]  你忙什麼
[00:23:37.180 --> 00:23:38.700]  每個人來到我家查機
[00:23:38.700 --> 00:23:40.140]  都還打瞌睡
[00:23:40.140 --> 00:23:41.660]  我說你為什麼這麼打瞌睡
[00:23:41.660 --> 00:23:42.700]  我一檢查
[00:23:42.700 --> 00:23:45.340]  每個人都不睡覺
[00:23:45.340 --> 00:23:48.660]  只是Facebook搞三個小時
[00:23:48.660 --> 00:23:50.340]  YouTube又搞幾個小時
[00:23:50.340 --> 00:23:52.780]  WhatsApp就不知多少個小時
[00:23:52.780 --> 00:23:55.300]  因為WhatsApp你不回很壞
[00:23:55.300 --> 00:23:57.300]  那你大部分時間在那裡
[00:23:57.300 --> 00:23:58.380]  你App按我App你
[00:23:58.380 --> 00:24:01.860]  然後你Face我我Face你
[00:24:01.860 --> 00:24:03.060]  那些不好
[00:24:03.060 --> 00:24:05.620]  但是你走了多少時間
[00:24:05.620 --> 00:24:07.580]  你走來查機都不給心機
[00:24:07.580 --> 00:24:09.180]  我叫你做一些最重要的事
[00:24:09.180 --> 00:24:10.700]  你沒有心機
[00:24:10.700 --> 00:24:11.860]  我跟姐妹
[00:24:11.860 --> 00:24:12.980]  我太太在那裡的時間
[00:24:12.980 --> 00:24:13.940]  都跟她查機
[00:24:13.940 --> 00:24:15.500]  又是沒空的
[00:24:15.500 --> 00:24:16.460]  但是我發覺
[00:24:16.460 --> 00:24:17.940]  她一走個摩
[00:24:17.940 --> 00:24:19.940]  五六個小時都不累
[00:24:19.940 --> 00:24:22.180]  我真的覺得很神奇
[00:24:22.180 --> 00:24:25.100]  一來兩個小時很勉強
[00:24:25.100 --> 00:24:27.020]  她說我最近很累
[00:24:27.020 --> 00:24:28.500]  我跟她走走個摩
[00:24:28.500 --> 00:24:30.020]  忽然間很精神
[00:24:30.020 --> 00:24:31.380]  不是不走摩
[00:24:31.380 --> 00:24:32.580]  但是你知不知道
[00:24:32.580 --> 00:24:34.940]  你不知不覺地
[00:24:34.940 --> 00:24:38.340]  你很愚昧地
[00:24:38.340 --> 00:24:40.580]  惡者邪惡是甚麼
[00:24:40.580 --> 00:24:43.700]  他引誘你
[00:24:43.700 --> 00:24:46.020]  那你做很多最無謂的事
[00:24:46.020 --> 00:24:47.780]  Redeeming the time
[00:24:47.780 --> 00:24:49.140]  你一個人活在世上
[00:24:49.140 --> 00:24:50.180]  很有限時間
[00:24:50.180 --> 00:24:51.980]  特別我這一年當然知道
[00:24:51.980 --> 00:24:52.980]  我現在68歲
[00:24:52.980 --> 00:24:54.340]  我現在覺得
[00:24:54.340 --> 00:24:56.220]  每一刻都很重要
[00:24:56.220 --> 00:24:58.340]  我做每一個決定都很重要
[00:24:58.340 --> 00:25:00.500]  我做每一樣事都很重要
[00:25:00.500 --> 00:25:01.500]  我是否敬畏神
[00:25:01.500 --> 00:25:03.380]  是否按他的心意
[00:25:03.380 --> 00:25:06.220]  是否把時間白白浪費
[00:25:06.220 --> 00:25:07.660]  是否Redeeming求神
[00:25:07.660 --> 00:25:09.300]  幫我救贖時間
[00:25:09.300 --> 00:25:10.740]  因為現今世代邪惡
[00:25:10.740 --> 00:25:12.180]  是屬於惡者
[00:25:12.180 --> 00:25:13.700]  惡者是引誘你的
[00:25:13.700 --> 00:25:16.820]  惡者是欺騙你的
[00:25:16.820 --> 00:25:18.820]  以致你做很多很愚昧
[00:25:18.820 --> 00:25:20.780]  和很無謂的事
[00:25:20.780 --> 00:25:22.380]  他說不如做糊塗人
[00:25:22.380 --> 00:25:25.820]  要明白神的旨意如何
[00:25:25.820 --> 00:25:29.060]  神的旨意如何找
[00:25:29.060 --> 00:25:30.420]  很清楚
[00:25:30.420 --> 00:25:33.660]  整本聖經都寫了
[00:25:33.660 --> 00:25:35.460]  多麻煩
[00:25:35.460 --> 00:25:36.980]  我們神的旨意都是
[00:25:36.980 --> 00:25:38.740]  這餐吃什麼好
[00:25:38.740 --> 00:25:39.820]  不用問
[00:25:39.820 --> 00:25:41.460]  自己決定
[00:25:41.460 --> 00:25:42.420]  但那裡說
[00:25:42.420 --> 00:25:43.540]  盡心盡力
[00:25:43.540 --> 00:25:45.860]  盡力愛著你的神
[00:25:45.860 --> 00:25:47.900]  愛你的淪屍於自己
[00:25:47.900 --> 00:25:49.380]  我就是愛
[00:25:49.380 --> 00:25:50.660]  你做每一個選擇
[00:25:50.660 --> 00:25:52.300]  用這條路出發的時間
[00:25:52.300 --> 00:25:53.300]  你是不同的
[00:25:53.300 --> 00:25:55.380]  我只是叫你在地上的時間
[00:25:55.380 --> 00:25:56.660]  成為一個見證人
[00:25:56.660 --> 00:25:57.780]  獲出基督
[00:25:57.780 --> 00:26:00.060]  然後能夠祝福你身邊的人
[00:26:00.060 --> 00:26:00.900]  本性
[00:26:00.900 --> 00:26:02.340]  本來就直到永遠
[00:26:02.340 --> 00:26:04.220]  所以你做的事的時間
[00:26:04.220 --> 00:26:07.780]  要神的心意和旨意來主導
[00:26:07.780 --> 00:26:09.460]  你不同做法的
[00:26:09.460 --> 00:26:10.980]  你做的事
[00:26:10.980 --> 00:26:12.060]  你選擇的事
[00:26:12.060 --> 00:26:13.220]  你走的
[00:26:13.220 --> 00:26:13.620]  是不同的
[00:26:13.620 --> 00:26:14.380]  你怎樣教兒子
[00:26:14.380 --> 00:26:15.300]  都不同教法的
[00:26:15.300 --> 00:26:17.140]  你怎樣在公司裡做事
[00:26:17.140 --> 00:26:17.540]  都不同
[00:26:17.540 --> 00:26:20.100]  所以要明白主的旨意如何
[00:26:20.100 --> 00:26:21.780]  好 就到下一節
[00:26:21.780 --> 00:26:23.540]  是很特別的
[00:26:23.540 --> 00:26:25.180]  他說不如醉酒走橫使人犯狀
[00:26:25.180 --> 00:26:26.220]  但又被聖靈充滿
[00:26:26.220 --> 00:26:28.180]  醉酒是什麼
[00:26:28.180 --> 00:26:30.940]  addiction
[00:26:30.940 --> 00:26:33.060]  上癮
[00:26:33.060 --> 00:26:35.540]  如果保羅在今天
[00:26:35.540 --> 00:26:38.020]  我想他會多加一些東西上去
[00:26:38.020 --> 00:26:39.340]  但當天
[00:26:39.340 --> 00:26:41.620]  最明顯就是酒
[00:26:41.620 --> 00:26:43.740]  酒是什麼
[00:26:43.740 --> 00:26:47.020]  它能夠令你忘記一切
[00:26:47.020 --> 00:26:50.740]  令你很開心
[00:26:50.740 --> 00:26:52.580]  什麼都可以說
[00:26:52.580 --> 00:26:53.780]  什麼都可以做
[00:26:53.780 --> 00:26:55.340]  很過癮
[00:26:55.340 --> 00:26:57.780]  過癮的事才可以上癮
[00:26:57.780 --> 00:26:59.980]  聖經沒有反對喝酒
[00:26:59.980 --> 00:27:01.300]  但不可以醉酒
[00:27:01.300 --> 00:27:02.580]  不可以上癮
[00:27:02.580 --> 00:27:04.380]  不可以被酒失控
[00:27:04.380 --> 00:27:07.660]  所以為什麼人很多時候想逃避
[00:27:07.660 --> 00:27:10.180]  很多時候寧可去上癮一下
[00:27:10.180 --> 00:27:11.500]  然後覺得過癮一下
[00:27:11.500 --> 00:27:12.980]  因為發覺每天所做的事
[00:27:12.980 --> 00:27:14.620]  其實都很無謂
[00:27:14.620 --> 00:27:15.860]  很勞碌
[00:27:15.860 --> 00:27:18.500]  不如來不及過癮一下
[00:27:18.500 --> 00:27:19.420]  行不行
[00:27:19.420 --> 00:27:23.900]  我做青年工作最煩的就是上癮
[00:27:23.900 --> 00:27:26.220]  多少人
[00:27:26.220 --> 00:27:30.340]  香港整個城市都是addictive city
[00:27:30.340 --> 00:27:33.060]  上癮了一個城市
[00:27:33.060 --> 00:27:36.620]  那些孩子吸毒的
[00:27:36.620 --> 00:27:37.820]  你知不知道
[00:27:37.820 --> 00:27:39.020]  你不知道
[00:27:39.020 --> 00:27:40.780]  他媽媽都不知道
[00:27:40.780 --> 00:27:42.380]  因為現在吸毒很方便
[00:27:42.380 --> 00:27:43.740]  在家裡吸
[00:27:43.740 --> 00:27:45.300]  很容易找到
[00:27:45.300 --> 00:27:46.460]  現在我靜靜的告訴你
[00:27:46.460 --> 00:27:48.660]  吸毒很過癮
[00:27:48.660 --> 00:27:50.300]  嘩 多嗨
[00:27:50.300 --> 00:27:52.500]  我忘記了所有的事
[00:27:52.500 --> 00:27:57.980]  騙事 抑鬱 放棄
[00:27:57.980 --> 00:28:00.900]  生命從此就砍
[00:28:00.900 --> 00:28:02.300]  現在我更難搞的是什麼
[00:28:02.300 --> 00:28:04.140]  是網癮
[00:28:04.140 --> 00:28:07.100]  以前毒品我都控制
[00:28:07.100 --> 00:28:10.780]  現在小學開始有iPhone
[00:28:10.780 --> 00:28:12.500]  我怎麼搞它
[00:28:12.500 --> 00:28:14.420]  我的孫子都很難搞它
[00:28:14.420 --> 00:28:15.820]  我的孫子跟我說
[00:28:15.820 --> 00:28:16.940]  爺爺我很想念你
[00:28:16.940 --> 00:28:17.900]  我多開心
[00:28:17.900 --> 00:28:20.500]  iPad而已
[00:28:20.500 --> 00:28:23.580]  我罵他 你只想念iPad
[00:28:23.580 --> 00:28:25.620]  他說 爺爺你錯了
[00:28:25.620 --> 00:28:29.220]  你三個孫子都想念你的iPad
[00:28:29.220 --> 00:28:31.660]  我嚇壞了
[00:28:31.660 --> 00:28:33.020]  你看我的iPad就知道
[00:28:33.020 --> 00:28:34.860]  全部是他的遊戲
[00:28:34.860 --> 00:28:36.180]  因為他在我那裡
[00:28:36.180 --> 00:28:37.660]  下載了他喜歡的
[00:28:37.660 --> 00:28:39.460]  我跟他玩
[00:28:39.460 --> 00:28:42.100]  原來很過癮
[00:28:42.100 --> 00:28:45.060]  上去真的迷失到自己
[00:28:45.060 --> 00:28:48.180]  做功課一個小時都累
[00:28:48.180 --> 00:28:50.260]  五個小時打機都不累
[00:28:50.260 --> 00:28:51.780]  我試過一個年輕人
[00:28:51.780 --> 00:28:53.140]  我罵他
[00:28:53.140 --> 00:28:54.540]  我打了幾個機
[00:28:54.540 --> 00:28:56.380]  總共打了36個小時
[00:28:56.380 --> 00:28:58.820]  我還沒死
[00:28:58.820 --> 00:28:59.620]  飯都不吃
[00:28:59.620 --> 00:29:00.500]  他很過癮
[00:29:00.500 --> 00:29:01.020]  為什麼
[00:29:01.020 --> 00:29:01.620]  第一個
[00:29:01.620 --> 00:29:03.500]  Power
[00:29:03.500 --> 00:29:06.060]  他在學校拿不到這種成功感
[00:29:06.060 --> 00:29:06.940]  我在那裡
[00:29:06.940 --> 00:29:08.700]  世界排名第四
[00:29:08.700 --> 00:29:10.140]  叫做飛狐
[00:29:10.140 --> 00:29:11.980]  嘩 多powerful
[00:29:11.980 --> 00:29:13.460]  在一個虛擬的世界
[00:29:13.460 --> 00:29:14.340]  他很powerful
[00:29:14.340 --> 00:29:15.180]  在虛擬的世界
[00:29:15.180 --> 00:29:16.860]  他很真 很過癮
[00:29:16.860 --> 00:29:18.300]  所以忽然之間
[00:29:18.300 --> 00:29:20.300]  這些東西全部佔據了香港
[00:29:20.300 --> 00:29:21.740]  什麼都上癮
[00:29:21.740 --> 00:29:23.660]  買股票買成癮
[00:29:23.660 --> 00:29:25.300]  買股票很正當
[00:29:25.300 --> 00:29:26.100]  但是忽然之間
[00:29:26.100 --> 00:29:29.100]  我們要用的東西都是癮
[00:29:29.100 --> 00:29:31.580]  他說不可醉酒不可上癮
[00:29:31.580 --> 00:29:33.580]  因為那些癮是他控制你的
[00:29:33.580 --> 00:29:34.420]  癮的意思是什麼
[00:29:34.420 --> 00:29:35.380]  那樣東西控制你
[00:29:35.380 --> 00:29:36.700]  不是你控制他
[00:29:36.700 --> 00:29:37.780]  你控制他的時間
[00:29:37.780 --> 00:29:38.860]  你又不是癮
[00:29:38.860 --> 00:29:41.380]  所以你酒能使人放蕩
[00:29:41.380 --> 00:29:44.540]  你根本不知所謂
[00:29:44.540 --> 00:29:45.860]  你在上癮的時間
[00:29:45.860 --> 00:29:46.980]  什麼都做出來
[00:29:46.980 --> 00:29:49.100]  上了賭癮的那些你試一下
[00:29:49.100 --> 00:29:53.380]  我見過一些戒賭
[00:29:53.380 --> 00:29:56.340]  老婆都買了
[00:29:56.340 --> 00:29:57.620]  什麼都沒得說
[00:29:57.620 --> 00:29:59.660]  完全失控 失去理性
[00:29:59.660 --> 00:30:00.980]  所以你各種的癮
[00:30:00.980 --> 00:30:01.860]  是令你什麼
[00:30:01.860 --> 00:30:03.180]  你癮的distraction
[00:30:03.180 --> 00:30:05.460]  令你最重要的東西你沒做
[00:30:05.460 --> 00:30:07.340]  所以被性癮充滿是什麼
[00:30:07.340 --> 00:30:09.020]  被性癮充滿 性癮在不在
[00:30:09.020 --> 00:30:10.700]  它在的
[00:30:10.700 --> 00:30:11.580]  對不對
[00:30:11.580 --> 00:30:12.700]  你信耶穌是什麼
[00:30:12.700 --> 00:30:13.820]  信耶穌不是
[00:30:13.820 --> 00:30:14.340]  多好啊
[00:30:14.340 --> 00:30:16.540]  就洗個禮保證上天堂
[00:30:16.540 --> 00:30:18.860]  信耶穌是你認識基督
[00:30:18.860 --> 00:30:21.900]  基督藉著性靈住在你裡面
[00:30:21.900 --> 00:30:22.900]  祂住在你裡面
[00:30:22.900 --> 00:30:24.540]  你如果每天靜一靜
[00:30:24.540 --> 00:30:26.060]  讀一讀聖經
[00:30:26.060 --> 00:30:28.660]  祂經常提醒你很多東西
[00:30:28.660 --> 00:30:30.500]  你聖經又不讀
[00:30:30.500 --> 00:30:32.700]  你經常都不會敬畏祂
[00:30:32.700 --> 00:30:33.940]  然後性靈提醒你
[00:30:33.940 --> 00:30:34.860]  你又不理會祂
[00:30:34.860 --> 00:30:37.380]  你叫祂擔憂
[00:30:37.380 --> 00:30:38.540]  祂提醒你的話
[00:30:38.540 --> 00:30:40.220]  很多時間我們信了耶穌
[00:30:40.220 --> 00:30:41.740]  你做了一些事性靈會提醒你
[00:30:41.740 --> 00:30:43.220]  不要做了
[00:30:43.220 --> 00:30:44.980]  基督都不喜歡的
[00:30:44.980 --> 00:30:46.580]  不要做了
[00:30:46.580 --> 00:30:48.380]  你就當祂沒讀
[00:30:48.380 --> 00:30:50.780]  不單止叫祂擔憂
[00:30:50.780 --> 00:30:53.100]  還要消滅祂的感動
[00:30:53.100 --> 00:30:53.780]  聖經說
[00:30:53.780 --> 00:30:55.100]  你要消滅性靈
[00:30:55.100 --> 00:30:56.660]  所以性靈是很重要的
[00:30:56.660 --> 00:30:57.460]  祂住在你裡面
[00:30:57.460 --> 00:31:00.060]  我自己覺得教會現在太少靜了
[00:31:00.060 --> 00:31:01.660]  你安靜的時間就操練
[00:31:01.660 --> 00:31:03.620]  你怎樣聽到性靈的聲音
[00:31:03.620 --> 00:31:05.340]  怎樣聽到祂的指導
[00:31:05.340 --> 00:31:07.140]  性靈在嘛
[00:31:07.140 --> 00:31:08.300]  你被祂
[00:31:08.300 --> 00:31:09.660]  充滿的意思
[00:31:09.660 --> 00:31:10.420]  你聽祂
[00:31:10.420 --> 00:31:11.500]  你信服祂
[00:31:11.500 --> 00:31:12.980]  祂就掌管你的生命
[00:31:12.980 --> 00:31:15.580]  充滿是被祂掌管的意思
[00:31:15.580 --> 00:31:16.620]  不是興奮
[00:31:16.620 --> 00:31:17.820]  有些事情是性靈充滿
[00:31:17.820 --> 00:31:19.380]  又去興奮一下
[00:31:19.380 --> 00:31:20.460]  不是的
[00:31:20.460 --> 00:31:21.380]  你明不明白
[00:31:21.380 --> 00:31:23.660]  你不可以這樣來解釋聖經
[00:31:23.660 --> 00:31:24.540]  聖經說
[00:31:24.540 --> 00:31:25.900]  性靈當然有能力
[00:31:25.900 --> 00:31:27.500]  有外顯的能力
[00:31:27.500 --> 00:31:29.860]  但是內顯的能力
[00:31:29.860 --> 00:31:32.300]  祂幫你的生命改變
[00:31:32.300 --> 00:31:33.340]  我們靈明艱深
[00:31:33.340 --> 00:31:35.860]  祂幫你關心一些祂想你關心的事
[00:31:35.860 --> 00:31:39.020]  所以你就看下一個第十九節
[00:31:39.020 --> 00:31:40.980]  你被性靈充滿的時間一定會怎樣
