
[00:00:00.000 --> 00:00:08.000]  今天的講題叫做「為神擺上的子民」
[00:21:34.810 --> 00:21:37.810]  祭司來未人
[00:21:37.810 --> 00:21:38.810]  敬拜不了
[00:21:38.810 --> 00:21:40.810]  獻祭不了
[00:21:40.810 --> 00:21:42.810]  回不了聖城耶路撒冷
[00:21:42.810 --> 00:21:45.810]  他們沒有了自己的地土
[00:21:45.810 --> 00:21:47.810]  有多少人都沒有用
[00:21:47.810 --> 00:21:50.810]  有多少財富都沒有用
[00:21:50.810 --> 00:21:54.810]  一個國家成立要有三樣東西
[00:21:54.810 --> 00:21:56.810]  第一就是有人
[00:21:56.810 --> 00:21:58.810]  第二就是地方
[00:21:58.810 --> 00:22:00.810]  第三就是他的國家
[00:22:00.810 --> 00:22:01.810]  第四就是他的機制
[00:22:01.810 --> 00:22:03.810]  第五就是他的建制
[00:22:03.810 --> 00:22:05.810]  三樣東西都很重要
[00:22:05.810 --> 00:22:08.810]  他們有神的律法
[00:22:08.810 --> 00:22:10.810]  有他的建制
[00:22:10.810 --> 00:22:12.810]  他們有人民
[00:22:12.810 --> 00:22:16.810]  至少有四萬多人願意回來
[00:22:16.810 --> 00:22:19.810]  但地方仍然是很荒涼
[00:22:19.810 --> 00:22:21.810]  直到這一天
[00:22:21.810 --> 00:22:24.810]  由第一章尼希米的哈拿利
[00:22:24.810 --> 00:22:26.810]  這裡稱為尼希米的弟兄
[00:22:26.810 --> 00:22:29.810]  他為了耶路撒冷的荒涼
[00:22:29.810 --> 00:22:30.810]  他走了幾個月
[00:22:30.810 --> 00:22:34.810]  就回去跟他的兄弟尼希米分享
[00:22:34.810 --> 00:22:35.810]  為石庵
[00:22:35.810 --> 00:22:37.810]  不單是神為石庵而心
[00:22:37.810 --> 00:22:47.810]  他的子民都為了以色列人聖城的荒涼而心痛
[00:22:47.810 --> 00:22:48.810]  領子妹
[00:22:48.810 --> 00:22:50.810]  你們有沒有為了教會
[00:22:50.810 --> 00:22:54.810]  教會好像很軟弱無力
[00:22:54.810 --> 00:22:56.810]  做不了很多荒工作
[00:22:56.810 --> 00:22:59.810]  服侍不了別人
[00:22:59.810 --> 00:23:01.810]  好像沒什麼影響力
[00:23:01.810 --> 00:23:03.810]  沒什麼吸引力
[00:23:03.810 --> 00:23:05.810]  甚至也沒什麼凝聚力的時候
[00:23:05.810 --> 00:23:09.810]  我們會不會覺得不行
[00:23:09.810 --> 00:23:11.810]  又或者你回到家吃團年飯
[00:23:11.810 --> 00:23:14.810]  你覺得自己的家人的關係都不好
[00:23:14.810 --> 00:23:18.810]  你會不會心裏面都有點不開心呢
[00:23:18.810 --> 00:23:20.810]  你回到團計小組
[00:23:20.810 --> 00:23:22.810]  覺得那些人都不是很給錢關心
[00:23:22.810 --> 00:23:24.810]  好像自己顧自己一樣
[00:23:24.810 --> 00:23:28.810]  你會不會都覺得有點難過呢
[00:23:28.810 --> 00:23:31.810]  這裡以色列人難得
[00:23:31.810 --> 00:23:33.810]  安神的應許
[00:23:33.810 --> 00:23:34.810]  他回來了
[00:23:35.620 --> 00:23:37.160]  天時地利人和
[00:23:37.160 --> 00:23:40.480]  建好城牆一個很難的工程
[00:23:40.480 --> 00:23:42.780]  竟然搞定了所以第七章
[00:23:42.780 --> 00:23:45.340]  整個尼希米記的轉捩點
[00:23:45.340 --> 00:23:47.660]  你讀到後面八九十呢
[00:23:47.660 --> 00:23:50.740]  就開始一個新階段
[00:23:50.740 --> 00:23:53.040]  建好城牆第一節說
[00:23:53.040 --> 00:23:54.820]  他立門線
[00:23:54.820 --> 00:23:57.380]  即是建好門
[00:23:57.380 --> 00:23:59.680]  你知以前連門都冇呀
[00:23:59.680 --> 00:24:03.280]  你有冇諗過你住間屋冇門㗎
[00:24:05.580 --> 00:24:06.600]  咁你只係露宿者
[00:24:06.600 --> 00:24:09.680]  如果你屋企門關唔到
[00:24:09.680 --> 00:24:11.980]  你會唔會覺得自己好似瞓喺街咁
[00:24:11.980 --> 00:24:13.260]  呢度好特別
[00:24:13.260 --> 00:24:14.800]  佢起好門山
[00:24:14.800 --> 00:24:16.080]  第一樣嘢
[00:24:16.080 --> 00:24:17.360]  尼希米做嘅係咩
[00:24:17.360 --> 00:24:21.980]  佢起好門山佢立咗啲
[00:24:21.980 --> 00:24:24.020]  石鞍嘅門嘅人
[00:24:24.020 --> 00:24:30.420]  詩篇87篇第二節佢話神愛石鞍嘅門甚於雅閣
[00:24:30.420 --> 00:24:31.960]  所有個地方
[00:24:31.960 --> 00:24:35.020]  石鞍嘅門對佢哋嚟講係好重要
[00:24:35.540 --> 00:24:36.560]  要守護
[00:24:36.560 --> 00:24:38.620]  石鞍守護耶路撒冷
[00:24:38.620 --> 00:24:41.420]  因為神要復興返
[00:24:41.420 --> 00:24:42.460]  呢個地方
[00:24:42.460 --> 00:24:44.240]  神應許咗嘅
[00:24:44.240 --> 00:24:45.780]  丹爾利有呢個預言
[00:24:45.780 --> 00:24:47.320]  耶利米有呢個預言
[00:24:47.320 --> 00:24:49.100]  哈蓋
[00:24:49.100 --> 00:24:50.640]  撒加利亞有呢個預言
[00:24:50.640 --> 00:24:54.480]  其實鎖羅門獻殿嘅時候都有類似個預言
[00:24:54.480 --> 00:24:58.060]  新明記摩西倉系統時候亦都有呢個預言
[00:24:58.060 --> 00:25:00.620]  如果佢哋唔聽話神就會將佢
[00:25:00.620 --> 00:25:02.160]  打散
[00:25:02.420 --> 00:25:06.260]  在列國被拋離拋去但佢哋願意悔改回歸
[00:25:06.260 --> 00:25:08.060]  神就會招聚佢哋返嚟
[00:25:08.060 --> 00:25:13.420]  神所講嘅都實現難得佢可以返嚟
[00:25:13.420 --> 00:25:14.960]  重建
[00:25:14.960 --> 00:25:18.040]  石鞍重新守護呢個石鞍
[00:25:18.040 --> 00:25:19.320]  嘅城門
[00:25:19.320 --> 00:25:20.860]  佢立咗咩呢
[00:25:20.860 --> 00:25:23.160]  佢立咗守門口嘅咪當然啦
[00:25:23.160 --> 00:25:24.700]  守護城門
[00:25:24.700 --> 00:25:27.500]  第二有歌唱同埋利美人喎
[00:25:27.500 --> 00:25:29.040]  意思啫咩呀
[00:25:29.040 --> 00:25:30.840]  唔係淨係守護石鞍
[00:25:31.100 --> 00:25:32.880]  唔單啲神要復興石鞍
[00:25:32.880 --> 00:25:36.720]  當然起城牆之前一定係
[00:25:36.720 --> 00:25:39.540]  做好殿嘅根基起好聖殿
[00:25:39.540 --> 00:25:41.340]  乜嘢都係
[00:25:41.340 --> 00:25:42.360]  以
[00:25:42.360 --> 00:25:43.900]  神為中心
[00:25:43.900 --> 00:25:47.220]  一個以神嘅名而立嘅聖城
[00:25:47.220 --> 00:25:50.040]  係神名下嘅聖城所以呢
[00:25:50.040 --> 00:25:51.060]  守護
[00:25:51.060 --> 00:25:54.900]  之前嘅經文都有講
[00:25:54.900 --> 00:25:57.720]  四面都有敵人
[00:25:57.720 --> 00:25:59.520]  左邊有阿薩特
[00:26:00.020 --> 00:26:02.060]  即係以前菲律師嘅地方
[00:26:02.060 --> 00:26:04.880]  有多比亞有三巴拉
[00:26:04.880 --> 00:26:08.200]  南邊亦都有唔同嘅敵人
[00:26:08.200 --> 00:26:09.740]  阿拉伯嘅人
[00:26:09.740 --> 00:26:12.040]  四面受敵
[00:26:12.040 --> 00:26:14.600]  上次講到
[00:26:14.600 --> 00:26:17.160]  裏面都有啲人唔同心
[00:26:17.160 --> 00:26:18.200]  甚至係
[00:26:18.200 --> 00:26:19.480]  私通外敵
[00:26:19.480 --> 00:26:21.520]  有假先知喎
[00:26:21.520 --> 00:26:24.340]  所以對尼希米嚟講
[00:26:24.340 --> 00:26:27.680]  起好城牆唔係一就大功告成
[00:26:28.440 --> 00:26:31.000]  只係做好多個基礎要整好個門
[00:26:31.000 --> 00:26:31.780]  要搵
[00:26:31.780 --> 00:26:33.820]  委派人去守門口
[00:26:33.820 --> 00:26:35.100]  而裏面呢
[00:26:35.100 --> 00:26:36.380]  要有利美人
[00:26:36.380 --> 00:26:38.680]  就係喺聖殿公職
[00:26:38.680 --> 00:26:39.960]  同埋
[00:26:39.960 --> 00:26:43.540]  聖城裏面教導以色列人神的律法嘅人
[00:26:43.540 --> 00:26:45.600]  仲有歌唱
[00:26:45.600 --> 00:26:48.660]  點解要歌唱呢係咪啲人好著重唱歌
[00:26:48.660 --> 00:26:49.680]  都係
[00:26:49.680 --> 00:26:51.480]  要讚美神
[00:26:51.480 --> 00:26:53.280]  大衛出定
[00:26:53.280 --> 00:26:54.560]  有歌唱人
[00:26:54.560 --> 00:26:56.860]  歌唱因為以前冇書本
[00:26:56.860 --> 00:26:58.140]  冇文字
[00:26:58.400 --> 00:27:00.960]  唔容易有文字記錄
[00:27:00.960 --> 00:27:03.000]  好多信仰嘅傳承
[00:27:03.000 --> 00:27:05.300]  就係將信仰嘅內容
[00:27:05.300 --> 00:27:06.600]  聖經嘅經文
[00:27:06.600 --> 00:27:09.660]  就編寫喺歌曲裏面一路唱
[00:27:09.660 --> 00:27:11.460]  就一路容易記得
[00:27:11.460 --> 00:27:13.240]  每一次敬拜
[00:27:13.240 --> 00:27:14.520]  我哋就係互相
[00:27:14.520 --> 00:27:16.820]  去宣認聖經嘅真理
[00:27:16.820 --> 00:27:18.360]  宣認
[00:27:18.360 --> 00:27:20.420]  我哋所相信
[00:27:20.420 --> 00:27:21.440]  神
[00:27:21.440 --> 00:27:23.220]  啟示畀我哋所有嘅嘢
[00:27:23.220 --> 00:27:26.040]  其實敬拜
[00:27:26.040 --> 00:27:28.100]  就要告訴彼此
[00:27:28.600 --> 00:27:29.120]  去提醒
[00:27:29.120 --> 00:27:30.140]  我哋
[00:27:30.140 --> 00:27:31.420]  所信嘅
[00:27:31.420 --> 00:27:33.460]  先係最真實嘅現實
[00:27:33.460 --> 00:27:35.260]  我哋眼前見到
[00:27:35.260 --> 00:27:36.280]  嗰啲
[00:27:36.280 --> 00:27:37.060]  環境
[00:27:37.060 --> 00:27:39.620]  嗰個只係現實嘅一部分
[00:27:39.620 --> 00:27:41.660]  真正嘅現實係上帝
[00:27:41.660 --> 00:27:43.200]  仍然在掌權
[00:27:43.200 --> 00:27:46.780]  所以除咗要守護
[00:27:46.780 --> 00:27:48.060]  呢個
[00:27:48.060 --> 00:27:52.160]  方良嘅耶路撒冷以前冇城牆好似一個冇著衫嘅人
[00:27:52.160 --> 00:27:54.200]  連尊嚴都冇
[00:27:54.200 --> 00:27:56.000]  今日起好多城牆
[00:27:56.000 --> 00:27:57.800]  可以重新畀返
[00:27:58.060 --> 00:27:58.820]  以色列人
[00:27:58.820 --> 00:27:59.340]  有
[00:27:59.340 --> 00:28:00.360]  安全感
[00:28:00.360 --> 00:28:04.200]  第四節呢第四節頭先未讀佢都話
[00:28:04.200 --> 00:28:06.500]  城係好大
[00:28:06.500 --> 00:28:08.300]  但居民稀少
[00:28:08.300 --> 00:28:09.580]  房屋都少
[00:28:09.580 --> 00:28:13.680]  好大可能係裏面冇乜耕地
[00:28:13.680 --> 00:28:16.500]  所以好多人要住喺城外面
[00:28:16.500 --> 00:28:19.060]  同埋冇城牆保護呢
[00:28:19.060 --> 00:28:21.360]  你住喺裏面好容易被敵人襲擊
[00:28:21.360 --> 00:28:23.400]  起好多城牆
[00:28:23.400 --> 00:28:25.460]  就能夠恢復返個治安
[00:28:25.460 --> 00:28:27.000]  有安全感
[00:28:27.500 --> 00:28:31.080]  所以第一樣嘢尼希米做嘅要守護城牆
[00:28:31.080 --> 00:28:32.880]  而守護啲城牆
[00:28:32.880 --> 00:28:35.440]  唔係淨係安居樂業
[00:28:35.440 --> 00:28:37.480]  治安好咁簡單
[00:28:37.480 --> 00:28:39.780]  而係能夠
[00:28:39.780 --> 00:28:41.060]  擺返個焦點
[00:28:41.060 --> 00:28:42.860]  返到嚟聖城
[00:28:42.860 --> 00:28:46.440]  要敬拜要侍奉嘅係上帝自己
[00:28:46.440 --> 00:28:48.240]  所以守門嘅人
[00:28:48.240 --> 00:28:49.000]  仲有
[00:28:49.000 --> 00:28:51.320]  唱歌嘅
[00:28:51.320 --> 00:28:52.600]  同埋利美人
[00:28:52.600 --> 00:28:55.400]  係一個信仰
[00:28:55.400 --> 00:28:56.940]  主導
[00:28:57.440 --> 00:28:58.200]  嘅群體
[00:28:58.200 --> 00:29:00.500]  所以第一點就係守護
[00:29:00.500 --> 00:29:02.300]  聖城嘅第二點呢
[00:29:02.300 --> 00:29:03.080]  就要
[00:29:03.080 --> 00:29:04.600]  體重敬拜
[00:29:04.600 --> 00:29:06.920]  返到嚟
[00:29:06.920 --> 00:29:09.480]  佢哋嘅敬拜就包括憲制
[00:29:09.480 --> 00:29:11.000]  包括認罪
[00:29:11.000 --> 00:29:12.280]  包括
[00:29:12.280 --> 00:29:13.820]  即係親近神
[00:29:13.820 --> 00:29:17.160]  呢度就代表神與佢哋同在嘅地方
[00:29:17.160 --> 00:29:18.940]  你知由桑海及
[00:29:18.940 --> 00:29:21.760]  起咗個會幕神嘅榮光降臨
[00:29:21.760 --> 00:29:24.580]  就係神與意識的人同在嘅時刻
[00:29:24.580 --> 00:29:26.380]  方聖殿壁
[00:29:27.140 --> 00:29:27.640]  即係
[00:29:27.640 --> 00:29:28.680]  結起好
[00:29:28.680 --> 00:29:32.000]  約跪搬進去嘅時候神嘅榮光就降臨
[00:29:32.000 --> 00:29:34.560]  上帝講咗
[00:29:34.560 --> 00:29:38.660]  佢以耶路撒冷為佢嘅居所
[00:29:38.660 --> 00:29:41.720]  喺地上一個好獨特嘅地方
[00:29:41.720 --> 00:29:46.080]  幾得意以前有個笑話就係
[00:29:46.080 --> 00:29:49.920]  有啲人知道
[00:29:49.920 --> 00:29:51.460]  意大利
[00:29:51.460 --> 00:29:53.000]  梵蒂岡
[00:29:53.000 --> 00:29:56.320]  又或者有一啲國家元首呢好似
[00:29:56.840 --> 00:29:57.360]  有啲
[00:29:57.360 --> 00:29:59.400]  好敬前嘅人呢就
[00:29:59.400 --> 00:30:00.680]  好似
[00:30:00.680 --> 00:30:04.780]  有電話可以直接打畀上帝問上帝
[00:30:04.780 --> 00:30:06.320]  求問嘅
[00:30:06.320 --> 00:30:08.880]  有啲人就諗我有個好難嘅問題
[00:30:08.880 --> 00:30:13.480]  可唔可以借個電話我打畀上帝佢就諗下都係唔係幾好
[00:30:13.480 --> 00:30:15.280]  諗下諗下
[00:30:15.280 --> 00:30:17.060]  最後佢就去到以色列
[00:30:17.060 --> 00:30:18.600]  問以色列
[00:30:18.600 --> 00:30:20.400]  嗰啲祭司呢
[00:30:20.400 --> 00:30:21.160]  嗰啲人
[00:30:21.160 --> 00:30:23.720]  佢就諗下都ok
[00:30:23.720 --> 00:30:26.800]  點解我問其他人唔畀
[00:30:27.040 --> 00:30:28.080]  你又肯
[00:30:28.080 --> 00:30:30.120]  因為其他地方係
[00:30:30.120 --> 00:30:31.920]  係長途我呢度係
[00:30:31.920 --> 00:30:32.940]  local call
[00:30:32.940 --> 00:30:33.960]  我呢度係
[00:30:33.960 --> 00:30:36.520]  本地
[00:30:36.520 --> 00:30:38.560]  點解呀
[00:30:38.560 --> 00:30:41.900]  因為聖經講咗神要住喺石安
[00:30:41.900 --> 00:30:45.480]  呢個係一個敬拜嘅地方
[00:30:45.480 --> 00:30:49.580]  又返返一個實際嘅問題
[00:30:49.580 --> 00:30:50.860]  想提出就係
[00:30:50.860 --> 00:30:54.180]  崇拜緊要啲呀
[00:30:54.180 --> 00:30:56.240]  因為團契緊要啲
[00:30:57.800 --> 00:30:58.840]  好多人都會
[00:30:58.840 --> 00:30:59.600]  諗
[00:30:59.600 --> 00:31:01.640]  我有時會覺得
[00:31:01.640 --> 00:31:03.160]  因為舊約
[00:31:03.160 --> 00:31:04.200]  新約
[00:31:04.200 --> 00:31:08.820]  崇拜之後頂之門係會相交會一齊食飯
[00:31:08.820 --> 00:31:11.640]  會有團契崇拜同團契係
[00:31:11.640 --> 00:31:12.660]  一齊嘅
[00:31:12.660 --> 00:31:14.960]  今日我哋因為唔同嘅
[00:31:14.960 --> 00:31:18.040]  唔同嘅功能呢分開咗
[00:31:18.040 --> 00:31:21.100]  但我哋成日覺得崇拜
[00:31:21.100 --> 00:31:23.160]  相對緊要啲
[00:31:23.160 --> 00:31:26.740]  但又返返轉講如果你就一個人返崇拜
[00:31:27.480 --> 00:31:31.300]  又或者你喺網上崇拜你同人冇互動冇相交
[00:31:31.300 --> 00:31:32.840]  冇彼此相愛
[00:31:32.840 --> 00:31:38.440]  即係徒有形式就算你實體返到嚟坐到最前
[00:31:38.440 --> 00:31:39.760]  完咗
[00:31:39.760 --> 00:31:41.560]  領受完祝福
[00:31:41.560 --> 00:31:43.600]  自己一個走冇意思㗎喎
[00:31:43.600 --> 00:31:47.940]  所以有時我甚至會講
[00:31:47.940 --> 00:31:52.560]  如果團契你有一首短詩嘅敬拜你真係敬拜
[00:31:52.820 --> 00:31:57.160]  你係團契裡面有生命嘅交流有互動有相交
[00:31:57.160 --> 00:31:58.960]  我寧願你
[00:31:58.960 --> 00:32:01.000]  返少做
[00:32:01.000 --> 00:32:04.340]  如果你返個崇拜都係自己一個嚟
[00:32:04.340 --> 00:32:05.360]  一個走
[00:32:05.360 --> 00:32:07.160]  你唔同人交往嘅
[00:32:07.160 --> 00:32:09.200]  say個hi say個bye走
[00:32:09.200 --> 00:32:12.520]  如果你話崇拜最重要我返咗啦
[00:32:12.520 --> 00:32:14.060]  咁都係冇意思
[00:32:14.060 --> 00:32:17.140]  所以個重點
[00:32:17.140 --> 00:32:19.440]  或者都唔係話邊個最重要係
[00:32:19.440 --> 00:32:22.760]  你有冇重視返崇拜
[00:32:23.800 --> 00:32:27.380]  你係咪重視返團契你係咪真係用心
[00:32:27.380 --> 00:32:28.920]  去參與
[00:32:28.920 --> 00:32:33.780]  所以神話要看重敬拜
[00:32:33.780 --> 00:32:37.620]  我哋唱Hallelujah個lu就係我哋嘅意思
[00:32:37.620 --> 00:32:40.680]  我哋唔係一個人讚美我哋一齊讚美
[00:32:40.680 --> 00:32:44.520]  我哋返嚟一齊崇拜係有埋相交嘅
[00:32:44.520 --> 00:32:46.580]  我哋要珍惜呢樣嘢
[00:32:46.580 --> 00:32:51.440]  我哋唔係只係想識得我哋自己小組嘅人我哋想識埋其他小組
[00:32:51.960 --> 00:32:53.240]  小組以外嘅人
[00:32:53.240 --> 00:32:55.540]  如果你淨係諗住
[00:32:55.540 --> 00:32:57.340]  你一個小圈子
[00:32:57.340 --> 00:32:58.360]  唔夠嘅
[00:32:58.360 --> 00:33:00.920]  神係想我哋走埋一齊
[00:33:00.920 --> 00:33:03.220]  有集體嘅敬拜
[00:33:03.220 --> 00:33:08.080]  但係最重要就係有冇實質
[00:33:08.080 --> 00:33:11.420]  第三題我哋到第二節除咗佢委任咗
[00:33:11.420 --> 00:33:14.240]  利美人唱歌嘅人同埋守門嘅人
[00:33:14.240 --> 00:33:17.560]  以至成個耶路撒冷嘅運作
[00:33:17.560 --> 00:33:20.380]  唔單只係個保護
[00:33:20.380 --> 00:33:21.400]  安全感
[00:33:22.160 --> 00:33:23.700]  成個敬拜嘅
[00:33:23.700 --> 00:33:24.480]  生活
[00:33:24.480 --> 00:33:27.280]  成個效忠上帝嘅生活
[00:33:27.280 --> 00:33:30.360]  都去返正軌呢
[00:33:30.360 --> 00:33:31.140]  呢度
[00:33:31.140 --> 00:33:33.420]  佢話委任咗哈拿尼
[00:33:33.420 --> 00:33:35.960]  同哈拿尼亞呢兩個人
[00:33:35.960 --> 00:33:37.280]  哈拿尼亞就係
[00:33:37.280 --> 00:33:41.120]  佢對耶路撒冷大發熱心佢返去同尼希米講
[00:33:41.120 --> 00:33:44.960]  以至尼希米有感動聖靈感動佢返嚟重建
[00:33:44.960 --> 00:33:47.520]  哈拿尼亞嘅意思就係仁慈
[00:33:47.520 --> 00:33:49.960]  哈拿尼亞呢
[00:33:49.960 --> 00:33:51.000]  係神嘅
[00:33:51.000 --> 00:33:51.760]  仁慈
[00:33:52.280 --> 00:33:53.040]  Kindness
[00:33:53.040 --> 00:33:55.600]  佢話呢兩個人
[00:33:55.600 --> 00:33:58.440]  都好好特別講到哈拿尼亞
[00:33:58.440 --> 00:34:01.000]  佢係個有忠信忠心
[00:34:01.000 --> 00:34:02.260]  有Integrity
[00:34:02.260 --> 00:34:04.280]  同埋敬畏神
[00:34:04.280 --> 00:34:05.840]  勝過其他人
[00:34:05.840 --> 00:34:14.760]  重新開始從頭有機會再嚟嘅成為神嘅祭司嘅角度喺地上成個登台
[00:34:14.760 --> 00:34:17.320]  尼希米好知道
[00:34:17.320 --> 00:34:19.360]  要管理好個城
[00:34:19.360 --> 00:34:20.900]  要搵啲忠信嘅人
[00:34:21.160 --> 00:34:23.980]  要搵啲敬畏神嘅人要搵啲警醒嘅人
[00:34:23.980 --> 00:34:25.780]  對生命
[00:34:25.780 --> 00:34:26.800]  有要求
[00:34:26.800 --> 00:34:28.600]  特別佢吩咐呢
[00:34:28.600 --> 00:34:31.400]  太陽未升起即係未天光
[00:34:31.400 --> 00:34:33.720]  未去到某個時刻
[00:34:33.720 --> 00:34:35.240]  未夠熱
[00:34:35.240 --> 00:34:36.780]  唔好開城門
[00:34:36.780 --> 00:34:38.840]  第四節嗰度話
[00:34:38.840 --> 00:34:42.160]  第三第四節嗰度話
[00:34:42.160 --> 00:34:43.440]  要安排
[00:34:43.440 --> 00:34:47.280]  喺耶路撒冷住嘅啲居民住近城牆區域嗰啲呢
[00:34:47.280 --> 00:34:48.820]  佢哋都要幫手
[00:34:48.820 --> 00:34:50.100]  看守城牆
[00:34:51.120 --> 00:34:52.660]  守住石灘嘅門
[00:34:52.660 --> 00:34:58.040]  讓成個耶路撒冷石灘能夠重回正軌
[00:34:58.040 --> 00:35:00.340]  呢個就係尼希米所做嘅嘢
[00:35:00.340 --> 00:35:03.160]  唔使咁快慶功住
[00:35:03.160 --> 00:35:05.460]  呢個只係個
[00:35:05.460 --> 00:35:07.240]  重新開始
[00:35:07.240 --> 00:35:08.280]  搞個基礎
[00:35:08.280 --> 00:35:10.060]  第四節好特別佢話
[00:35:10.060 --> 00:35:10.840]  因為
[00:35:10.840 --> 00:35:12.360]  個地方好大
[00:35:12.360 --> 00:35:14.160]  但居民稀少
[00:35:14.160 --> 00:35:16.460]  因為呢度唔係一個好嘅地方
[00:35:16.460 --> 00:35:19.800]  唔係一個啱人住嘅地方所以居民稀少囉
[00:35:20.300 --> 00:35:22.020]  現在重新重建過
[00:35:23.430 --> 00:35:29.430]  所以要看重勁霸,要看重品格,要有人守住。
[00:35:29.430 --> 00:35:32.430]  離稀米也有離開的一天。
[00:35:32.430 --> 00:35:34.430]  還有一個人也做不完所有事情。
[00:35:34.430 --> 00:35:41.430]  所以頂姐妹,我們有沒有一些適合的人去做領袖。
[00:35:41.430 --> 00:35:47.430]  啟福堂最近,去年踏入第五年,
[00:35:47.430 --> 00:35:54.430]  堂委會一直在談「啟福將要治立」的時間表。
[00:35:54.430 --> 00:35:58.430]  偶爾我們也有提到,直到去年年底,
[00:35:58.430 --> 00:36:02.430]  今年年初我們跟執事會有交通,
[00:36:02.430 --> 00:36:06.430]  堂委會跟同工都有信心,
[00:36:06.430 --> 00:36:09.430]  即是經過祈禱,信心不是很大,
[00:36:09.430 --> 00:36:15.430]  到現在我們覺得都可以依靠神的供應去治立。
[00:36:15.430 --> 00:36:17.430]  所以執事會去談完,
[00:36:17.430 --> 00:36:21.430]  就會幫助我們接下來這幾個月,
[00:36:21.430 --> 00:36:23.430]  我們會進入治立。
[00:36:23.430 --> 00:36:25.430]  啟福要治立。
[00:36:25.430 --> 00:36:27.430]  但是我們有沒有,好像這裡所說,
[00:36:27.430 --> 00:36:34.430]  中信敬畏神,有警醒,為石安大發熱心的人。
[00:36:34.430 --> 00:36:40.430]  頂姐妹,如果神呼召你,感動你,
[00:36:40.430 --> 00:36:46.430]  你會不會像尼希米那樣踏上,參與侍奉,
[00:36:46.430 --> 00:36:48.430]  學習做一個領袖呢?
[00:36:48.430 --> 00:36:52.430]  讓神去塑造你,成為別人的祝福。
[00:36:52.430 --> 00:36:56.430]  第五節,就是今次我所說的核心,
[00:36:56.430 --> 00:37:01.430]  我們請阿師幫我讀第五和第六節,預備起。
[00:37:01.430 --> 00:37:03.430]  我的神感動我的心,
[00:37:03.430 --> 00:37:07.430]  我就召集貴族,官長和百姓,
[00:37:07.430 --> 00:37:12.430]  要登記家譜,我找到第一次上來之人的家譜,
[00:37:12.430 --> 00:37:19.430]  發現上面寫著,這些是從秘魯之地上來的省民。
[00:37:19.430 --> 00:37:23.430]  巴比倫王尼布加維撒把他們擄去,
[00:37:23.430 --> 00:37:28.430]  他們重返耶路撒冷和猶大,各歸本城。
[00:37:28.430 --> 00:37:30.430]  好,很有趣,
[00:37:30.430 --> 00:37:34.430]  建好了工程,分派了工作,找了好的領袖。
[00:37:34.430 --> 00:37:39.430]  第五節,是神感動尼希米,
[00:37:39.430 --> 00:37:45.430]  找回九十多年前第一次回歸的名單。
[00:37:45.430 --> 00:37:48.430]  神為什麼這樣感動他們呢?
[00:37:48.430 --> 00:37:56.430]  做好基礎就可以重新開始做好神的工作,發展。
[00:37:56.430 --> 00:37:59.430]  第一時間感動他們。
[00:37:59.430 --> 00:38:06.430]  原來尼希米神提醒他們,
[00:38:06.430 --> 00:38:10.430]  整個工程是哪一班人開始的?
[00:38:10.430 --> 00:38:16.430]  是第一次回歸索羅巴伯和耶穌下這班人,
[00:38:16.430 --> 00:38:22.430]  三代之前,過了九十多年。
[00:38:22.430 --> 00:38:29.430]  看福是什麼時候開始呢?
[00:38:29.430 --> 00:38:31.430]  不是,是從窩福開始。
[00:38:31.430 --> 00:38:33.430]  窩福是什麼時候開始呢?
[00:38:33.430 --> 00:38:36.430]  聽說是耶路撒冷教會開始的。
[00:38:36.430 --> 00:38:40.430]  頂尖梅要看重使命。
[00:38:40.430 --> 00:38:47.430]  如果社會秩序好了,生活經濟好,就夠了。
[00:38:47.430 --> 00:38:51.430]  不是,這裡是說要看重使命。
[00:38:51.430 --> 00:38:56.430]  猶太人整個民族都有一個使命,
[00:38:56.430 --> 00:38:59.430]  是尊貴神的選民。
[00:38:59.430 --> 00:39:05.430]  但是他們失落了,今天可以重新開始。
[00:39:05.430 --> 00:39:11.430]  第七、第八節說,索羅巴伯、耶穌下,
[00:39:11.430 --> 00:39:15.430]  耶穌下就是那個大祭司,
[00:39:15.430 --> 00:39:18.430]  後面那個尼希米就不是尼希米,
[00:39:18.430 --> 00:39:21.430]  是同名的。
[00:39:21.430 --> 00:39:23.430]  第八節說,第一批記載,
[00:39:23.430 --> 00:39:27.430]  去到三十八節,就是那些回來的平民,
[00:39:27.430 --> 00:39:29.430]  有用他們祖先的名字,
[00:39:29.430 --> 00:39:34.430]  巴祿的意思很好,巴祿就是幸福的意思。
[00:39:34.430 --> 00:39:36.430]  所以這兩天,我和我太太說,
[00:39:36.430 --> 00:39:42.430]  一看你的樣子,覺得你很巴祿,很幸福。
[00:39:42.430 --> 00:39:45.430]  她說,那你也很巴祿。
[00:39:45.430 --> 00:39:50.430]  我說,我這裡有個刀疤,刀疤綠。
[00:39:50.430 --> 00:39:53.430]  這裡說,為什麼這麼長,
[00:39:53.430 --> 00:39:59.430]  由八節去到六十節,重新列過第一次回歸的人呢?
[00:39:59.430 --> 00:40:02.430]  裡面有些數字不完整,
[00:40:02.430 --> 00:40:06.430]  但是總數去到第六十六節,
[00:40:06.430 --> 00:40:07.430]  是和第一次回歸的總數一樣,
[00:40:07.430 --> 00:40:12.430]  四萬二千三百六十人,四萬多人。
[00:40:12.430 --> 00:40:14.430]  加起來是不完整的。
