
[00:00:00.000 --> 00:00:05.920]  我們用一個祈禱來開始今天的訊息
[00:28:58.120 --> 00:29:01.000]  百姓的心回歸
[00:29:01.000 --> 00:29:04.360]  歸向耶和華
[00:29:04.360 --> 00:29:08.760]  當然四十節更加顯明
[00:29:08.760 --> 00:29:13.960]  以利亞吩咐百姓捉住巴力的先知
[00:29:13.960 --> 00:29:23.720]  然後在基分河殺了他們
[00:29:23.720 --> 00:29:27.240]  我繼續會講接著那段經文
[00:29:27.240 --> 00:29:28.440]  雖然我們沒有讀到
[00:29:28.440 --> 00:29:30.120]  但是我會講的
[00:29:30.120 --> 00:29:33.560]  四十一節
[00:29:33.560 --> 00:29:36.840]  以利亞對阿哈說
[00:29:36.840 --> 00:29:41.320]  你現在可以上去吃喝慶祝
[00:29:41.320 --> 00:29:43.720]  因為有多雨的響聲
[00:29:43.720 --> 00:29:46.280]  有多雨的響聲了
[00:29:46.280 --> 00:29:50.680]  這個意思是什麼呢?
[00:29:50.680 --> 00:29:52.600]  就說大雨快來了
[00:29:52.600 --> 00:29:59.480]  你上去吃喝就是去慶祝
[00:29:59.480 --> 00:30:04.200]  其實那一刻仍然是天朗氣清
[00:30:04.200 --> 00:30:06.280]  但是以利亞很有信心
[00:30:06.280 --> 00:30:09.800]  他知道神既然肯降火的時候
[00:30:09.800 --> 00:30:13.080]  他必定會降雨
[00:30:13.080 --> 00:30:14.440]  四十二節
[00:30:14.440 --> 00:30:16.360]  阿哈就上去吃喝
[00:30:16.360 --> 00:30:18.600]  以利亞上了加密山頂
[00:30:18.600 --> 00:30:20.760]  屈身在地
[00:30:20.760 --> 00:30:24.200]  將臉伏在兩膝之中
[00:30:24.200 --> 00:30:28.520]  以利亞這樣做是什麼意思呢?
[00:30:28.520 --> 00:30:30.440]  在做什麼呢?
[00:30:30.440 --> 00:30:35.640]  以利亞是謙卑禱告
[00:30:35.640 --> 00:30:39.640]  這是一個給我們看到的很好的榜樣
[00:30:39.640 --> 00:30:43.400]  侍奉神的人應該禱告
[00:30:43.400 --> 00:30:48.600]  以及禱告的態度
[00:30:48.600 --> 00:30:52.040]  就是雖然一路侍宮
[00:30:52.040 --> 00:30:54.840]  比如我們的侍宮
[00:30:54.840 --> 00:30:55.720]  我們的服侍
[00:30:55.720 --> 00:30:57.480]  我們的侍宮很順利
[00:30:57.480 --> 00:31:00.360]  很成功地在進行
[00:31:00.360 --> 00:31:05.160]  我們仍需要在神面前謙卑禱告
[00:31:05.160 --> 00:31:07.800]  求神去承傳我們所做
[00:31:07.800 --> 00:31:10.680]  求神去承傳祂的旨意
[00:31:10.680 --> 00:31:13.560]  不要以為我們侍宮一切順利的時候
[00:31:13.560 --> 00:31:18.200]  我們就忘記了去禱告
[00:31:18.200 --> 00:31:22.120]  四十三節
[00:31:22.120 --> 00:31:23.400]  以利亞對僕人說
[00:31:23.400 --> 00:31:25.800]  「你上去向海觀看」
[00:31:25.800 --> 00:31:27.800]  僕人就上去觀看
[00:31:27.800 --> 00:31:29.880]  說「沒有什麼」
[00:31:29.880 --> 00:31:32.120]  他說「你再去觀看」
[00:31:32.120 --> 00:31:35.960]  如此七次
[00:31:35.960 --> 00:31:39.560]  他一邊祈禱一邊叫僕人去觀看
[00:31:39.560 --> 00:31:40.680]  向海觀看
[00:31:40.680 --> 00:31:44.520]  看看有沒有黑雲、雨雲即將來臨
[00:31:44.520 --> 00:31:45.640]  因為要求雨
[00:31:45.640 --> 00:31:48.280]  最終還是要
[00:31:48.280 --> 00:31:50.280]  「沒有」
[00:31:50.280 --> 00:31:52.600]  如是者七次
[00:31:52.600 --> 00:31:53.560]  什麼意思呢?
[00:31:53.560 --> 00:31:55.400]  也是告訴我們
[00:31:55.400 --> 00:31:57.080]  如果我們有信心的祈禱
[00:31:57.080 --> 00:31:59.320]  我們需要有耐性
[00:31:59.320 --> 00:32:01.400]  需要等候
[00:32:01.400 --> 00:32:07.080]  以及要有所期待
[00:32:07.080 --> 00:32:11.960]  如果我們真的去求雨
[00:32:11.960 --> 00:32:15.720]  你們會不會帶雨傘?
[00:32:15.720 --> 00:32:16.680]  會下大雨
[00:32:16.680 --> 00:32:19.560]  求完雨真的會下大雨
[00:32:19.560 --> 00:32:21.080]  說不會
[00:32:21.080 --> 00:32:22.120]  也不知道行不行
[00:32:22.120 --> 00:32:25.480]  所以不用帶
[00:32:25.480 --> 00:32:26.680]  這裡就是說
[00:32:26.680 --> 00:32:28.840]  以利亞知道求雨會將來
[00:32:28.840 --> 00:32:33.320]  所以他說「你要去看看雨雲來不來」
[00:32:33.320 --> 00:32:35.880]  七次
[00:32:35.880 --> 00:32:37.080]  四十四節
[00:32:37.080 --> 00:32:39.560]  第七次僕人說
[00:32:39.560 --> 00:32:43.240]  「我看見有一小片雲從海裡上來
[00:32:43.240 --> 00:32:47.160]  不過如人手那樣大」
[00:32:47.160 --> 00:32:49.080]  以利亞說
[00:32:49.080 --> 00:32:52.760]  「行了,你上去告訴阿哈
[00:32:52.760 --> 00:32:56.440]  當套車下去免得被雨阻隔」
[00:32:56.440 --> 00:33:00.840]  一手掌那麼大的雲在天邊
[00:33:00.840 --> 00:33:05.640]  那麼厲害會下暴雨?
[00:33:05.640 --> 00:33:08.520]  以利亞有信心
[00:33:08.520 --> 00:33:09.560]  四十五節
[00:33:09.560 --> 00:33:12.360]  「霎時間天因風雲黑暗
[00:33:12.360 --> 00:33:13.720]  降下大雨
[00:33:13.720 --> 00:33:19.080]  阿哈就坐車往耶斯列去了」
[00:33:19.080 --> 00:33:23.560]  終於神成就他降雨的英雄
[00:33:23.560 --> 00:33:28.840]  解救了當時的旱災
[00:33:28.840 --> 00:33:30.440]  神透過以利亞先知
[00:33:30.440 --> 00:33:33.480]  行了降火降雨這兩個神蹟
[00:33:33.480 --> 00:33:36.360]  目的是要百姓知道
[00:33:36.360 --> 00:33:41.000]  神是想叫百姓的心迴轉
[00:33:41.000 --> 00:33:43.240]  藉著神蹟去喚醒他們
[00:33:43.240 --> 00:33:47.400]  神才是獨一的真神
[00:33:47.400 --> 00:33:49.080]  最重要的是
[00:33:49.080 --> 00:33:55.320]  要百姓知道背後是神永不止息的愛
[00:33:55.320 --> 00:34:01.160]  神不斷給機會人去悔改歸向他
[00:34:01.160 --> 00:34:05.560]  最後我和大家去看一段
[00:34:05.560 --> 00:34:07.640]  和所羅門有關的經文
[00:34:07.640 --> 00:34:11.320]  來做今天的訊息回應
[00:34:11.320 --> 00:34:16.920]  是《歷代之下》七章一節
[00:34:16.920 --> 00:34:20.040]  所羅門祈禱完畢
[00:34:20.040 --> 00:34:23.320]  就有火從天上降下來
[00:34:23.320 --> 00:34:25.640]  燒盡凡濟和別的濟
[00:34:25.640 --> 00:34:29.080]  耶和華的榮光充滿了電
[00:34:29.080 --> 00:34:30.600]  第三節
[00:34:30.600 --> 00:34:32.120]  那火降下
[00:34:32.120 --> 00:34:35.320]  耶和華的榮光在電上的時候
[00:34:35.320 --> 00:34:37.240]  以色列眾人看見
[00:34:37.240 --> 00:34:40.040]  就在鋪石地俯伏叩拜
[00:34:40.040 --> 00:34:41.960]  稱謝耶和華說
[00:34:41.960 --> 00:34:47.880]  耶和華本為善 他的慈愛永遠長存
[00:34:47.880 --> 00:34:51.960]  這句經文就顯示到
[00:34:51.960 --> 00:34:56.200]  百姓當看到降火的神蹟的時候
[00:34:56.200 --> 00:35:04.040]  他就領略到神的慈愛是永遠長存
[00:35:04.040 --> 00:35:06.040]  還有一節經文
[00:35:06.040 --> 00:35:08.840]  是我們的回應
[00:35:08.840 --> 00:35:09.800]  我請大家一起讀
[00:35:09.800 --> 00:35:14.600]  是詩篇118篇第四節
[00:35:14.600 --> 00:35:16.280]  我們一起讀
[00:35:16.280 --> 00:35:18.920]  願敬畏耶和華的說
[00:35:18.920 --> 00:35:23.880]  他的慈愛永遠長存
[00:35:23.880 --> 00:35:26.760]  是我們每一個人對神的回應
[00:35:26.760 --> 00:35:33.880]  我們都知道神的慈愛對我們是永遠長存
[00:35:33.880 --> 00:35:39.880]  但願我們每一個經歷過聖靈重生的神蹟的人
[00:35:39.880 --> 00:35:41.960]  就是我們每一個基督徒
[00:35:41.960 --> 00:35:47.720]  都知道神的慈愛是永遠長存
[00:35:47.720 --> 00:35:50.200]  讓我們在生活裏面
[00:35:50.200 --> 00:35:56.360]  在每一件事上面去領受神的慈愛
[00:35:56.360 --> 00:36:00.360]  我們一起祈禱
[00:36:00.360 --> 00:36:01.240]  慈悲仁愛千夫
[00:36:01.240 --> 00:36:07.400]  我們多謝你留下寶貴的聖經來教導我們
[00:36:07.400 --> 00:36:09.560]  感謝神的慈愛
[00:36:09.560 --> 00:36:11.160]  永不止息的慈愛
[00:36:11.160 --> 00:36:14.680]  感謝神給我們機會悔改信耶穌
[00:36:14.680 --> 00:36:18.200]  感謝神拯救我們
[00:36:18.200 --> 00:36:21.320]  求神你施恩
[00:36:21.320 --> 00:36:23.720]  幫助我們在日常的生活裏面
[00:36:23.720 --> 00:36:25.720]  不單止是去榮耀你
[00:36:25.720 --> 00:36:31.640]  更加看到神你的慈愛不斷與我們同在
[00:36:31.640 --> 00:36:33.000]  多謝你聽我們的禱告
[00:36:33.000 --> 00:36:35.000]  祈禱奉耶穌基督聖名
