
[00:00:00.000 --> 00:00:08.000]  那麼這段經文呢是神藉著他的先知以賽亞對那些拜偶像的以色列人所說的
[00:15:30.000 --> 00:15:33.000]  在祂的身上
[00:15:33.000 --> 00:15:34.000]  今年我知道
[00:15:34.000 --> 00:15:35.000]  我們有很多弟兄姊妹
[00:15:35.000 --> 00:15:38.000]  願意讀神的話
[00:15:38.000 --> 00:15:39.000]  那麼我們也很感謝神
[00:15:39.000 --> 00:15:41.000]  去年有一些弟兄姊妹
[00:15:41.000 --> 00:15:44.000]  讀完了一遍神的話
[00:15:44.000 --> 00:15:46.000]  那麼我去年的禱告
[00:15:46.000 --> 00:15:47.000]  去年我自己
[00:15:47.000 --> 00:15:48.000]  我也常常登在禮拜五
[00:15:48.000 --> 00:15:50.000]  晚上的那個禱告的四項裡面
[00:15:50.000 --> 00:15:52.000]  我真的是求神
[00:15:52.000 --> 00:15:53.000]  接著神的話讓弟兄姊妹
[00:15:53.000 --> 00:15:56.000]  對自己的救恩非常有把握
[00:15:56.000 --> 00:15:58.000]  而且很肯定
[00:15:58.000 --> 00:15:59.000]  第二件事情
[00:15:59.000 --> 00:16:00.000]  我真的是求神
[00:16:00.000 --> 00:16:02.000]  希望當我們在看神的話語的時候
[00:16:02.000 --> 00:16:04.000]  神的話要像一個光一樣
[00:16:04.000 --> 00:16:07.000]  照進我們裡面的黑暗裡
[00:16:07.000 --> 00:16:08.000]  然後第三件事情
[00:16:08.000 --> 00:16:11.000]  就是我們生命被改變
[00:16:11.000 --> 00:16:13.000]  今年我的禱告
[00:16:13.000 --> 00:16:16.000]  我也放在我們的禱告四項上面
[00:16:16.000 --> 00:16:17.000]  那麼我的禱告
[00:16:17.000 --> 00:16:18.000]  就是讓弟兄姊妹
[00:16:18.000 --> 00:16:20.000]  因為讀神的話
[00:16:20.000 --> 00:16:22.000]  或者是說讀聖經
[00:16:22.000 --> 00:16:25.000]  能夠和神有更親密的關係
[00:16:25.000 --> 00:16:29.000]  Intimate
[00:16:29.000 --> 00:16:32.000]  那麼這個更親密的關係
[00:16:32.000 --> 00:16:33.000]  是怎麼來的
[00:16:33.000 --> 00:16:34.000]  弟兄姊妹
[00:16:34.000 --> 00:16:35.000]  真的是我告訴你
[00:16:35.000 --> 00:16:39.000]  就是靠著我們完完全全的順服
[00:16:39.000 --> 00:16:40.000]  所以主耶穌祂講
[00:16:40.000 --> 00:16:41.000]  祂說有了我的話
[00:16:41.000 --> 00:16:43.000]  有了我的命令又遵守的
[00:16:43.000 --> 00:16:46.000]  這人就是愛祂的
[00:16:46.000 --> 00:16:47.000]  有了神的話
[00:16:47.000 --> 00:16:49.000]  有了神的命令又遵守的
[00:16:49.000 --> 00:16:53.000]  這人跟主有一個很親密的關係
[00:16:53.000 --> 00:16:54.000]  如果你有了神的話
[00:16:54.000 --> 00:16:55.000]  你讀了神的話
[00:16:55.000 --> 00:16:57.000]  但是卻不去遵行
[00:16:57.000 --> 00:16:58.000]  所以主耶穌
[00:16:58.000 --> 00:17:00.000]  當祂在登山寶序裡面的時候
[00:17:00.000 --> 00:17:01.000]  祂真的是告訴我們
[00:17:01.000 --> 00:17:05.000]  祂講了五六七三章
[00:17:05.000 --> 00:17:06.000]  祂講到最後的時候
[00:17:06.000 --> 00:17:08.000]  到七章十三節到十四節的時候
[00:17:08.000 --> 00:17:10.000]  或者是在最後的時候
[00:17:10.000 --> 00:17:11.000]  祂就講
[00:17:11.000 --> 00:17:21.000]  祂說聽了我的話又去遵行
[00:17:21.000 --> 00:17:23.000]  我是很感謝神
[00:17:23.000 --> 00:17:25.000]  我常常鼓勵弟兄姊妹要讀經
[00:17:25.000 --> 00:17:27.000]  那麼我們常常讀經的時候
[00:17:27.000 --> 00:17:29.000]  我覺得也許我可能是一個
[00:17:29.000 --> 00:17:31.000]  美國人講說art boy
[00:17:31.000 --> 00:17:34.000]  那麼就是一個很strange的一個人
[00:17:34.000 --> 00:17:37.000]  那麼我第一次開始讀經的時候
[00:17:37.000 --> 00:17:39.000]  是碰到一個牧者
[00:17:39.000 --> 00:17:42.000]  我可以說他是我的mentor
[00:17:42.000 --> 00:17:44.000]  那麼他就告訴我你要讀經
[00:17:44.000 --> 00:17:45.000]  然後他就challenge我
[00:17:45.000 --> 00:17:46.000]  他說你要快讀
[00:17:46.000 --> 00:17:47.000]  我說多快
[00:17:47.000 --> 00:17:49.000]  他說很快
[00:17:49.000 --> 00:17:50.000]  我說好
[00:17:50.000 --> 00:17:53.000]  他說你每天一定要讀十章
[00:17:53.000 --> 00:17:56.000]  舊約十章新約
[00:17:56.000 --> 00:17:57.000]  我說好
[00:17:57.000 --> 00:17:58.000]  他說那你一年
[00:17:58.000 --> 00:18:00.000]  你就會把舊約讀完四遍
[00:18:00.000 --> 00:18:03.000]  新約讀完十遍
[00:18:03.000 --> 00:18:04.000]  我說OK
[00:18:04.000 --> 00:18:05.000]  我就開始讀
[00:18:05.000 --> 00:18:06.000]  但是那時候心裡面
[00:18:06.000 --> 00:18:08.000]  真的是存著一個心
[00:18:08.000 --> 00:18:09.000]  就是說我心裡面
[00:18:09.000 --> 00:18:11.000]  就是想要認識這位主耶穌
[00:18:11.000 --> 00:18:14.000]  我心裡面就是想要認識這位神
[00:18:14.000 --> 00:18:16.000]  那麼剛開始讀的時候
[00:18:16.000 --> 00:18:17.000]  你知道速讀
[00:18:17.000 --> 00:18:19.000]  真的是很像弟兄姊妹說的
[00:18:19.000 --> 00:18:20.000]  很快很快很快
[00:18:20.000 --> 00:18:21.000]  所以到最後有的時候
[00:18:21.000 --> 00:18:24.000]  每天就好像在那邊趕功課一樣
[00:18:24.000 --> 00:18:26.000]  趕完了就算了
[00:18:26.000 --> 00:18:28.000]  那麼也有很多弟兄姊妹
[00:18:28.000 --> 00:18:29.000]  知道我在讀
[00:18:29.000 --> 00:18:30.000]  所以他們就問我
[00:18:30.000 --> 00:18:31.000]  他說你有沒有亮光
[00:18:31.000 --> 00:18:36.000]  我說沒有亮光
[00:18:36.000 --> 00:18:38.000]  他說那不就要讀經嗎
[00:18:38.000 --> 00:18:39.000]  但是我那時候心裡面
[00:18:39.000 --> 00:18:42.000]  就是相信一件事情
[00:18:42.000 --> 00:18:45.000]  我就相信聖經都是神的話
[00:18:45.000 --> 00:18:47.000]  我相信當我去讀的時候
[00:18:47.000 --> 00:18:49.000]  他就會解開他的話
[00:18:49.000 --> 00:18:50.000]  讓我能夠認識他
[00:18:50.000 --> 00:18:52.000]  這就是我所要求的
[00:18:52.000 --> 00:18:54.000]  這就是我心裡面所想的
[00:18:54.000 --> 00:18:55.000]  所以那時候開始去讀的時候
[00:18:55.000 --> 00:18:56.000]  六個月
[00:18:56.000 --> 00:19:00.000]  弟兄姊妹毫無亮光
[00:19:00.000 --> 00:19:01.000]  弟兄姊妹都說
[00:19:01.000 --> 00:19:02.000]  你讀了這麼多經
[00:19:02.000 --> 00:19:03.000]  分享一些吧
[00:19:03.000 --> 00:19:08.000]  我說不知道該講什麼
[00:19:08.000 --> 00:19:10.000]  那時候就是心裡面想說
[00:19:10.000 --> 00:19:12.000]  神啊 我就是要認識你
[00:19:12.000 --> 00:19:14.000]  主耶穌啊 我就是要認識你
[00:19:14.000 --> 00:19:15.000]  我就是把我的眼睛
[00:19:15.000 --> 00:19:18.000]  看在你的身上
[00:19:18.000 --> 00:19:20.000]  每天去讀 每天去讀
[00:19:20.000 --> 00:19:22.000]  弟兄姊妹我真的是告訴你
[00:19:22.000 --> 00:19:24.000]  六個月結束了
[00:19:24.000 --> 00:19:27.000]  到了第七個月第一天的時候
[00:19:27.000 --> 00:19:33.000]  我那天早上一把神的話打開
[00:19:33.000 --> 00:19:37.000]  你知道好像
[00:19:37.000 --> 00:19:42.000]  好像一股浪衝過來
[00:19:42.000 --> 00:19:46.000]  你沒有辦法不說感謝神
[00:19:46.000 --> 00:19:49.000]  因為好像整個人就明白了
[00:19:49.000 --> 00:19:51.000]  我不是說完全明白
[00:19:51.000 --> 00:19:52.000]  整個人就好像
[00:19:52.000 --> 00:19:55.000]  真的是看到了他話語中的奇妙
[00:19:55.000 --> 00:19:59.000]  我看到這位神
[00:19:59.000 --> 00:20:03.000]  這就是神在我身上的座位
[00:20:03.000 --> 00:20:04.000]  我也要鼓勵弟兄姊妹
[00:20:04.000 --> 00:20:05.000]  我也知道很多時候
[00:20:05.000 --> 00:20:06.000]  我們現在的人
[00:20:06.000 --> 00:20:08.000]  真的是很受不了一件事情
[00:20:08.000 --> 00:20:10.000]  就是看著這個東西
[00:20:10.000 --> 00:20:13.000]  黑字寫白字卻是看不懂
[00:20:13.000 --> 00:20:18.000]  這是我們人沒有辦法忍受的
[00:20:18.000 --> 00:20:21.000]  弟兄姊妹我真的是告訴你
[00:20:21.000 --> 00:20:24.000]  在以賽亞書那邊
[00:20:24.000 --> 00:20:26.000]  將來的以賽亞
[00:20:26.000 --> 00:20:29.000]  他說地極都當仰望我
[00:20:29.000 --> 00:20:32.000]  就必得救
[00:20:32.000 --> 00:20:35.000]  你唯一能看的就是耶穌
[00:20:35.000 --> 00:20:37.000]  沒有其他的
[00:20:37.000 --> 00:20:40.000]  我們一起起立
[00:20:40.000 --> 00:20:41.000]  我們用主禱文
[00:20:41.000 --> 00:20:44.000]  來結束我們今天的崇拜
[00:20:44.000 --> 00:20:46.000]  我們在天上的父
[00:20:46.000 --> 00:20:49.000]  願人都尊你的名為聖
[00:20:49.000 --> 00:20:51.000]  願你的國降臨
[00:20:51.000 --> 00:20:53.000]  願你的旨意行在地上
[00:20:53.000 --> 00:20:55.000]  如同行在天上
[00:20:55.000 --> 00:20:57.000]  我們日用的飲食
[00:20:57.000 --> 00:20:59.000]  今日賜給我們
[00:20:59.000 --> 00:21:00.000]  免我們的債
[00:21:00.000 --> 00:21:02.000]  如同我們免了人的債
[00:21:02.000 --> 00:21:04.000]  不叫我們遇見事態
[00:21:04.000 --> 00:21:06.000]  救我們脫離凶惡
[00:21:06.000 --> 00:21:08.000]  因為國度全秉
[00:21:08.000 --> 00:21:10.000]  榮耀全是你的
[00:21:10.000 --> 00:21:11.000]  直到永遠
[00:21:11.000 --> 00:21:13.000]  阿門
