
[00:00:00.000 --> 00:00:03.000]  各位來賓主內的弟兄姊妹平安
[00:20:15.000 --> 00:20:18.000]  用一些激光
[00:20:18.000 --> 00:20:22.000]  令到它激化到它跳上跳下
[00:20:22.000 --> 00:20:25.000]  好像一個噴水池一樣
[00:20:25.000 --> 00:20:27.000]  噴了上去跌下來
[00:20:27.000 --> 00:20:32.000]  測試它的發光的程度
[00:20:32.000 --> 00:20:35.000]  就有一個時間的標準在當中
[00:20:35.000 --> 00:20:43.000]  這個原子鐘就是全美國東岸西岸中西部的標準時間
[00:20:43.000 --> 00:20:47.000]  我們的標準時間就是用這個原子鐘做參考
[00:20:47.000 --> 00:20:50.000]  這個一剎時就是很短暫的
[00:20:50.000 --> 00:20:52.000]  是很準確很短暫
[00:20:52.000 --> 00:20:57.000]  好像原子鐘可以測到最細最細的時差
[00:20:57.000 --> 00:20:58.000]  在當中
[00:20:58.000 --> 00:21:00.000]  究竟相差多少秒
[00:21:00.000 --> 00:21:03.000]  我們的電腦剛才對比過
[00:21:03.000 --> 00:21:07.000]  原來是慢了這個標準時間一秒鐘
[00:21:07.000 --> 00:21:10.000]  1.09秒
[00:21:10.000 --> 00:21:12.000]  所以這個非常準確
[00:21:12.000 --> 00:21:16.000]  一剎時無可分割的時候
[00:21:16.000 --> 00:21:18.000]  這個無可分割的時候
[00:21:18.000 --> 00:21:25.000]  還提到什麼呢
[00:21:25.000 --> 00:21:27.000]  在這個鐵沙羅尼加前說
[00:21:27.000 --> 00:21:29.000]  都提到這個復活的事情
[00:21:29.000 --> 00:21:32.000]  在十月十三節提到
[00:21:32.000 --> 00:21:34.000]  論到睡了的人
[00:21:34.000 --> 00:21:35.000]  死了的人
[00:21:35.000 --> 00:21:39.000]  過了身的主內弟兄姊妹
[00:21:39.000 --> 00:21:40.000]  這些弟兄姊妹
[00:21:40.000 --> 00:21:43.000]  我不想大家不知道
[00:21:43.000 --> 00:21:44.000]  恐怕你們
[00:21:44.000 --> 00:21:45.000]  恐怕大家憂傷
[00:21:45.000 --> 00:21:49.000]  因為其他弟兄姊妹過了身而憂傷
[00:21:49.000 --> 00:21:51.000]  我們不要好像沒有指望的人
[00:21:51.000 --> 00:21:54.000]  我們若信主耶穌死而復活
[00:21:54.000 --> 00:21:57.000]  那已經在主耶穌裡睡了的人
[00:21:57.000 --> 00:22:01.000]  神也必將他與耶穌一同帶來
[00:22:01.000 --> 00:22:05.000]  將死人那些過了身的主內弟兄姊妹
[00:22:05.000 --> 00:22:12.000]  帶到我們這班在身的弟兄姊妹當中
[00:22:12.000 --> 00:22:18.000]  因為主必從天降臨
[00:22:18.000 --> 00:22:20.000]  有呼叫的聲音
[00:22:20.000 --> 00:22:22.000]  有天使掌的聲音
[00:22:22.000 --> 00:22:24.000]  有天使掌的聲音
[00:22:24.000 --> 00:22:27.000]  又有神的吹角聲響起
[00:22:27.000 --> 00:22:32.000]  基督裡死了的人必先復活
[00:22:32.000 --> 00:22:34.000]  這班過了身的弟兄姊妹
[00:22:34.000 --> 00:22:37.000]  他們會首先復活
[00:22:37.000 --> 00:22:44.000]  之後我們這班仍然還存留的基督徒
[00:22:44.000 --> 00:22:50.000]  必和他們一同被提到雲裡
[00:22:50.000 --> 00:22:51.000]  我們也會復活
[00:22:51.000 --> 00:22:52.000]  我們不用復活了
[00:22:52.000 --> 00:22:53.000]  我們還未死
[00:22:53.000 --> 00:22:55.000]  我們就被提到雲裡
[00:22:55.000 --> 00:22:57.000]  被提到教會
[00:22:57.000 --> 00:23:00.000]  與他們在空中與主相聚
[00:23:00.000 --> 00:23:03.000]  這就是與主永遠同在
[00:23:03.000 --> 00:23:09.000]  所以經文有一班時代論的前天氣派
[00:23:09.000 --> 00:23:12.000]  提到這是教會被提
[00:23:12.000 --> 00:23:14.000]  在大災難之前
[00:23:14.000 --> 00:23:16.000]  災前被提
[00:23:16.000 --> 00:23:18.000]  到上天空
[00:23:18.000 --> 00:23:23.000]  與這班過了身的主內弟兄姊妹復活
[00:23:23.000 --> 00:23:25.000]  和在一起
[00:23:25.000 --> 00:23:30.000]  回到哥林多前書第十五章五十二節
[00:23:30.000 --> 00:23:33.000]  一開始眨眼
[00:23:33.000 --> 00:23:34.000]  好像比賽一樣
[00:23:34.000 --> 00:23:36.000]  有時射槍比賽
[00:23:36.000 --> 00:23:38.000]  一眨眼就射錯了
[00:23:38.000 --> 00:23:42.000]  眨眼之間我們又聽到號角聲
[00:23:42.000 --> 00:23:46.000]  那時死人就會復活
[00:23:46.000 --> 00:23:47.000]  這班死了
[00:23:47.000 --> 00:23:51.000]  過了身的主內弟兄姊妹就會復活
[00:23:51.000 --> 00:23:53.000]  我們也會改變
[00:23:53.000 --> 00:23:54.000]  我們不用復活
[00:23:54.000 --> 00:23:56.000]  但是我們要改變
[00:23:56.000 --> 00:23:58.000]  怎樣改變
[00:23:58.000 --> 00:24:01.000]  就會改變好像換了一件
[00:24:01.000 --> 00:24:04.000]  形象不同
[00:24:04.000 --> 00:24:07.000]  扭歪的身體
[00:24:07.000 --> 00:24:11.000]  換了一個不扭歪的身體
[00:24:11.000 --> 00:24:16.000]  我們就好像每個人發光一樣
[00:24:16.000 --> 00:24:17.000]  好像螢光棒
[00:24:17.000 --> 00:24:19.000]  本來是沒有光的
[00:24:19.000 --> 00:24:20.000]  就發光了
[00:24:20.000 --> 00:24:22.000]  因為很大的改變
[00:24:22.000 --> 00:24:24.000]  當中我們也會改變
[00:24:24.000 --> 00:24:29.000]  我們身體的扭歪會變成不扭歪
[00:24:29.000 --> 00:24:31.000]  好像穿了一件衣服一樣
[00:24:31.000 --> 00:24:33.000]  我們出街穿衣服
[00:24:33.000 --> 00:24:35.000]  馬上就變了
[00:24:35.000 --> 00:24:36.000]  換了一件衣服
[00:24:36.000 --> 00:24:38.000]  可能穿運動衣
[00:24:38.000 --> 00:24:39.000]  可能穿汽缸
[00:24:39.000 --> 00:24:40.000]  穿著睡衣
[00:24:40.000 --> 00:24:42.000]  一出街我們回來崇拜
[00:24:42.000 --> 00:24:44.000]  就換了一件衣服
[00:24:44.000 --> 00:24:48.000]  就變成好像換衣服一樣
[00:24:48.000 --> 00:24:50.000]  而有所改變一樣
[00:24:50.000 --> 00:24:58.000]  這種改變是扭歪的
[00:24:58.000 --> 00:25:00.000]  既然變成不扭歪
[00:25:00.000 --> 00:25:02.000]  那必死的就變成不死
[00:25:02.000 --> 00:25:04.000]  同一道理
[00:25:04.000 --> 00:25:07.000]  扭歪就死了
[00:25:07.000 --> 00:25:10.000]  不扭歪就不死了
[00:25:10.000 --> 00:25:12.000]  這就是經常所見
[00:25:12.000 --> 00:25:15.000]  異常人士所提到的
[00:25:15.000 --> 00:25:17.000]  第五章所提到
[00:25:17.000 --> 00:25:24.000]  死呢 得性被得性吞滅了
[00:25:24.000 --> 00:25:26.000]  以前是扭歪的身體
[00:25:26.000 --> 00:25:28.000]  現在突然間好像換上新人一樣
[00:25:28.000 --> 00:25:30.000]  換了 換了衣服
[00:25:30.000 --> 00:25:32.000]  就變成不扭歪
[00:25:32.000 --> 00:25:34.000]  已經被吞噬了
[00:25:34.000 --> 00:25:39.000]  死就輸了
[00:25:39.000 --> 00:25:41.000]  保羅在嘆息這樣說
[00:25:41.000 --> 00:25:47.000]  歌頌這個奇妙的作為
[00:25:47.000 --> 00:25:50.000]  這個死就是十字架上耶穌奇妙的作為
[00:25:50.000 --> 00:25:54.000]  死呀 你得性的權勢在哪裡
[00:25:54.000 --> 00:25:57.000]  死呀 你的獨勾在哪裡
[00:25:57.000 --> 00:26:00.000]  死的獨勾就是罪
[00:26:00.000 --> 00:26:03.000]  罪的權勢就是律法
[00:26:03.000 --> 00:26:05.000]  我們看到三樣東西的關係
[00:26:05.000 --> 00:26:08.000]  死 罪和律法
[00:26:08.000 --> 00:26:11.000]  律法就是摩西牌給我們的律法
[00:26:11.000 --> 00:26:16.000]  是神 上帝的期望
[00:26:16.000 --> 00:26:18.000]  上帝給我們的道德標準
[00:26:18.000 --> 00:26:21.000]  是愛神和愛人如己
[00:26:21.000 --> 00:26:24.000]  主耶穌基督這樣去形容
[00:26:24.000 --> 00:26:26.000]  這些舊約的律法
[00:26:26.000 --> 00:26:29.000]  就是愛神和愛人如己
[00:26:29.000 --> 00:26:31.000]  有些道德標準
[00:26:31.000 --> 00:26:33.000]  這個道德標準
[00:26:33.000 --> 00:26:36.000]  就告訴我們什麼是犯罪
[00:26:36.000 --> 00:26:40.000]  這個權勢的authority
[00:26:40.000 --> 00:26:45.000]  就是從神的道德標準律法所提出
[00:26:45.000 --> 00:26:49.000]  我們每個人都不能夠符合這個道德標準
[00:26:49.000 --> 00:26:51.000]  所以世人都犯了罪
[00:26:51.000 --> 00:26:55.000]  這個罪就是死的獨勾
[00:26:55.000 --> 00:26:57.000]  就因為罪的緣故
[00:26:57.000 --> 00:27:00.000]  死就令到我們有死亡
[00:27:00.000 --> 00:27:02.000]  勾住了我們
[00:27:02.000 --> 00:27:04.000]  刺了我們好像一個刺一樣
[00:27:04.000 --> 00:27:06.000]  刺中你犯罪 刺一刺你
[00:27:06.000 --> 00:27:08.000]  那你就死了
[00:27:08.000 --> 00:27:11.000]  獨勾 勾住了
[00:27:11.000 --> 00:27:13.000]  但是感謝神
[00:27:13.000 --> 00:27:16.000]  因為主耶穌基督在十字架上的救恩
[00:27:16.000 --> 00:27:19.000]  祂以無罪的身體
[00:27:19.000 --> 00:27:21.000]  為我們罪受死
[00:27:21.000 --> 00:27:23.000]  埋葬復活
[00:27:23.000 --> 00:27:29.000]  祂的復活就是戰勝了死亡的權勢
[00:27:29.000 --> 00:27:31.000]  因為祂的復活
[00:27:31.000 --> 00:27:37.000]  我們能夠得勝 得到勝利
[00:27:37.000 --> 00:27:40.000]  因為祂為我們罪受死
[00:27:40.000 --> 00:27:43.000]  我們不用再死了
[00:27:43.000 --> 00:27:45.000]  這個死的意思就是
[00:27:45.000 --> 00:27:51.000]  我們不用再因為以前自己的事
[00:27:51.000 --> 00:27:53.000]  而再有內疚感
[00:27:53.000 --> 00:27:56.000]  反而我們能夠與神和好
[00:27:56.000 --> 00:27:59.000]  與神的關係重新建立
[00:27:59.000 --> 00:28:02.000]  所以我們接著主耶穌基督從死裡復活
[00:28:02.000 --> 00:28:06.000]  而證明了我們能夠得到勝利一樣
[00:28:06.000 --> 00:28:10.000]  不再被這些罪捆綁我們
[00:28:10.000 --> 00:28:12.000]  我們得到自由
[00:28:12.000 --> 00:28:14.000]  神的道德標準
[00:28:14.000 --> 00:28:16.000]  我們不可以靠著自己
[00:28:16.000 --> 00:28:18.000]  而能夠抵抗
[00:28:18.000 --> 00:28:22.000]  能夠符合這個標準
[00:28:22.000 --> 00:28:26.000]  我們在社會上
[00:28:26.000 --> 00:28:32.000]  很多時候社會就嘗試取代這個救恩計劃
[00:28:32.000 --> 00:28:36.000]  社會上就會用一種相對性的道德標準
[00:28:36.000 --> 00:28:40.000]  就說這個是有失事的
[00:28:40.000 --> 00:28:42.000]  看看什麼情況
[00:28:42.000 --> 00:28:46.000]  這個情況就是不對的 犯罪的
[00:28:46.000 --> 00:28:49.000]  但是另一個情況就沒事的
[00:28:49.000 --> 00:28:51.000]  這個相對性的道德標準
[00:28:51.000 --> 00:28:54.000]  就將神的道德標準扭曲了
[00:28:54.000 --> 00:28:57.000]  另一種做法就是多數性的
[00:28:57.000 --> 00:28:59.000]  我們在學校裡
[00:28:59.000 --> 00:29:02.000]  教師有時候會這樣教小朋友
[00:29:02.000 --> 00:29:05.000]  就說你說這樣對不對
[00:29:05.000 --> 00:29:07.000]  不如投票吧
[00:29:07.000 --> 00:29:09.000]  少數服從多數
[00:29:09.000 --> 00:29:12.000]  結果不對都說對
[00:29:12.000 --> 00:29:15.000]  因為一起可以犯罪
[00:29:15.000 --> 00:29:18.000]  少數是多數性的道德標準
[00:29:18.000 --> 00:29:24.000]  第三就是所謂情感上的道德標準
[00:29:24.000 --> 00:29:29.000]  沒有的 你現在是給機會人發洩一下
[00:29:29.000 --> 00:29:33.000]  明明看到這些社會上這麼不公義的事情
[00:29:33.000 --> 00:29:40.000]  不如當然是我們有示威的權利
[00:29:40.000 --> 00:29:42.000]  但是另一方面
[00:29:42.000 --> 00:29:45.000]  又會有人說這些這麼不公義的事情
[00:29:45.000 --> 00:29:48.000]  給人發洩一下 破壞一下
[00:29:48.000 --> 00:29:50.000]  都理所當然的
[00:29:50.000 --> 00:29:55.000]  結果是有一種感情上的道德標準出來
[00:29:55.000 --> 00:29:57.000]  其實這三種道德標準
[00:29:57.000 --> 00:30:00.000]  相對性、多數性和感情性的道德標準
[00:30:00.000 --> 00:30:02.000]  都是取代了
[00:30:02.000 --> 00:30:07.000]  嘗試去取代主耶穌基督的重要性
[00:30:07.000 --> 00:30:10.000]  這種神的絕對性的道德
[00:30:10.000 --> 00:30:13.000]  只有藉著主耶穌基督
[00:30:13.000 --> 00:30:17.000]  為我們追求死 為我們復活
[00:30:17.000 --> 00:30:22.000]  而能夠勝過 得到勝利
[00:30:22.000 --> 00:30:28.000]  我們當中有一班無道的朋友
[00:30:28.000 --> 00:30:33.000]  我們常常往往都是很辛苦
[00:30:33.000 --> 00:30:36.000]  有時有自我中心
[00:30:36.000 --> 00:30:41.000]  無論是做生意的也好 打工的也好
[00:30:41.000 --> 00:30:48.000]  有時會往往為了自己的心思 自己的意念
[00:30:48.000 --> 00:30:56.000]  就得罪了神 得罪了其他人犯了罪
[00:30:56.000 --> 00:31:00.000]  如果你一刻願意接受了主耶穌基督
[00:31:00.000 --> 00:31:04.000]  這個奇妙的救恩計劃當中
[00:31:04.000 --> 00:31:08.000]  我們不可以只靠自己而抵消了我們以前所犯的罪
[00:31:08.000 --> 00:31:13.000]  我們雖然常還了我們所犯的錯
[00:31:13.000 --> 00:31:19.000]  可能罰了款 可能做了些補償的事情
[00:31:19.000 --> 00:31:23.000]  去照顧和賠償給受害者
[00:31:23.000 --> 00:31:26.000]  但是這些事情往往回到我們當中
[00:31:26.000 --> 00:31:30.000]  導致我們有一種內疚感
[00:31:30.000 --> 00:31:32.000]  但是只有藉著主耶穌基督
[00:31:32.000 --> 00:31:36.000]  我們不需要再為以前的罪而有內疚感
[00:31:36.000 --> 00:31:39.000]  可以重新得到自由
[00:31:39.000 --> 00:31:43.000]  如果你這一刻願意接受主耶穌基督為你個人救主的話
[00:31:43.000 --> 00:31:45.000]  你就可以舉一舉手
[00:31:45.000 --> 00:31:50.000]  我們就為之而歡欣快樂
[00:31:50.000 --> 00:31:56.000]  一起繼續去走一條成為主類的弟兄姊妹
[00:31:56.000 --> 00:32:00.000]  你成為神的兒女
[00:32:00.000 --> 00:32:03.000]  我們在主義學裏面
[00:32:03.000 --> 00:32:06.000]  我們當中的無論是無道的朋友
[00:32:06.000 --> 00:32:08.000]  主類的弟兄姊妹
[00:32:08.000 --> 00:32:11.000]  我們在接下來的主義學季度12月期間
[00:32:11.000 --> 00:32:13.000]  我們有新的課程
[00:32:13.000 --> 00:32:14.000]  感謝神
[00:32:14.000 --> 00:32:18.000]  我們有很多主類的弟兄姊妹願意做導師
[00:32:18.000 --> 00:32:22.000]  剛才報告當中有福音班和書卷班
[00:32:22.000 --> 00:32:28.000]  我們更加去明白究竟是神的道理
[00:32:28.000 --> 00:32:30.000]  所謂的神學道理
[00:32:30.000 --> 00:32:35.000]  其實這些神學道理都是教導我們怎樣過生活
[00:32:35.000 --> 00:32:39.000]  我們怎樣去面對疫情
[00:32:39.000 --> 00:32:43.000]  在困境裏面可以無懼地生活
[00:32:43.000 --> 00:32:45.000]  我勸勉大家
[00:32:45.000 --> 00:32:50.000]  接下來這個12月繼續去參加我們教會的主日學
[00:32:50.000 --> 00:32:53.000]  能夠在主裏面繼續去成長
[00:32:53.000 --> 00:33:00.000]  繼續去過從基督裏面得到勝利
[00:33:00.000 --> 00:33:05.000]  而不再懼怕現在我們所面對的事情
[00:33:05.000 --> 00:33:11.000]  我們繼續看的時候
[00:33:11.000 --> 00:33:13.000]  看到最後一節
[00:33:13.000 --> 00:33:15.000]  58節
[00:33:15.000 --> 00:33:17.000]  這裏是十五章的結論
[00:33:17.000 --> 00:33:19.000]  是復活事情
[00:33:19.000 --> 00:33:21.000]  復活教導的結論
[00:33:21.000 --> 00:33:23.000]  保羅這樣勸你們親愛的弟兄妹
[00:33:23.000 --> 00:33:26.000]  親愛的主內的弟兄姊妹
[00:33:26.000 --> 00:33:28.000]  你們要堅固
[00:33:28.000 --> 00:33:30.000]  這是一個命令
[00:33:30.000 --> 00:33:34.000]  你們要堅固自己起來
[00:33:34.000 --> 00:33:36.000]  怎樣形容這個堅固
[00:33:36.000 --> 00:33:37.000]  不可動搖
[00:33:37.000 --> 00:33:38.000]  第一
[00:33:38.000 --> 00:33:39.000]  不可以動搖
[00:33:39.000 --> 00:33:41.000]  既然要堅固
[00:33:41.000 --> 00:33:42.000]  第二
[00:33:42.000 --> 00:33:47.000]  要常常不斷地去竭力多做主供
[00:33:47.000 --> 00:33:48.000]  第三
[00:33:48.000 --> 00:33:53.000]  知道這些奴婦不是徒然的
[00:33:53.000 --> 00:33:56.000]  我們生命是有一個轉變
[00:33:56.000 --> 00:34:00.000]  我們生命變得有意義起來
[00:34:00.000 --> 00:34:02.000]  既然知道要死
[00:34:02.000 --> 00:34:05.000]  死是這樣的情況
[00:34:05.000 --> 00:34:07.000]  知道死的情況是怎樣
[00:34:07.000 --> 00:34:08.000]  我們會從死裏復活
[00:34:08.000 --> 00:34:10.000]  我們怎樣去過這個生活呢
[00:34:10.000 --> 00:34:15.000]  怎樣過一個更加有意義的生活呢
[00:34:15.000 --> 00:34:18.000]  從第五十節至第五十八節
[00:34:18.000 --> 00:34:20.000]  我們學到一個功課
[00:34:20.000 --> 00:34:22.000]  主耶穌已經得勝了
[00:34:22.000 --> 00:34:26.000]  祂已經戰勝了死亡這個仇敵
[00:34:26.000 --> 00:34:30.000]  我們不需要再懼怕
[00:34:30.000 --> 00:34:32.000]  這個得勝的權勢
[00:34:32.000 --> 00:34:34.000]  令我想起一個見證
[00:34:34.000 --> 00:34:37.000]  我有一個主內的弟兄姊妹
[00:34:37.000 --> 00:34:39.000]  在馬尼蘭州的時候
[00:34:39.000 --> 00:34:45.000]  她的心悅志就是服務監獄的事工
[00:34:45.000 --> 00:34:49.000]  我聽到她的心思之後
[00:34:49.000 --> 00:34:54.000]  我就開始不斷地留意監獄事工的情況
[00:34:54.000 --> 00:34:59.000]  最近我在網上YouTube看到一個
[00:34:59.000 --> 00:35:01.000]  Ralphie Zacharias
[00:35:01.000 --> 00:35:04.000]  他自己的個人見證
[00:35:04.000 --> 00:35:06.000]  就是關於監獄事工的
[00:35:06.000 --> 00:35:10.000]  有一次他被邀請到一個
[00:35:10.000 --> 00:35:14.000]  高涉防的監獄裏面去探訪
[00:35:14.000 --> 00:35:19.000]  當中每個監獄有六千個囚犯
[00:35:19.000 --> 00:35:24.000]  有大約85%犯了嚴重罪行
[00:35:24.000 --> 00:35:26.000]  他們有終身監禁
[00:35:26.000 --> 00:35:29.000]  不准被特赦
[00:35:29.000 --> 00:35:33.000]  這班犯罪犯非常兇殘
[00:35:33.000 --> 00:35:37.000]  到處都是要高度設防
[00:35:37.000 --> 00:35:40.000]  到處裏面的情況是很混亂的
[00:35:40.000 --> 00:35:43.000]  但是有一個獄長
[00:35:43.000 --> 00:35:47.000]  那個監獄的獄長
[00:35:47.000 --> 00:35:50.000]  新到任的時候
[00:35:50.000 --> 00:35:55.000]  每個人就派了一本聖經給他們
[00:35:55.000 --> 00:35:58.000]  然後每天還有聚會
[00:35:58.000 --> 00:36:02.000]  在教堂裏面有聚會
[00:36:02.000 --> 00:36:06.000]  慢慢起來就開始有人信住
[00:36:06.000 --> 00:36:08.000]  結果這個高涉防監獄
[00:36:08.000 --> 00:36:10.000]  變成一個傳福音的地方
[00:36:10.000 --> 00:36:12.000]  一個一個的信住
[00:36:12.000 --> 00:36:14.000]  就變成一個學習
[00:36:14.000 --> 00:36:16.000]  變成一個學院
[00:36:16.000 --> 00:36:18.000]  變成裏面有很多的
[00:36:18.000 --> 00:36:21.000]  牧師傳道人在當中
[00:36:21.000 --> 00:36:23.000]  這些囚犯傳道人在當中
[00:36:23.000 --> 00:36:25.000]  去探訪的時候
[00:36:25.000 --> 00:36:27.000]  就和他們一起吃飯
[00:36:27.000 --> 00:36:38.000]  就這班一個報道家
[00:36:38.000 --> 00:36:41.000]  就坐在一張桌子上吃飯
[00:36:41.000 --> 00:36:44.000]  見到一個囚犯就開始和他聊天
[00:36:44.000 --> 00:36:46.000]  聊天的時候就說
[00:36:46.000 --> 00:36:52.000]  你覺得你現在的心情怎麼樣
[00:36:52.000 --> 00:36:55.000]  他就回答囚犯
[00:36:55.000 --> 00:36:59.000]  其實就告訴他
[00:36:59.000 --> 00:37:02.000]  我在這裏是不能出去的
[00:37:02.000 --> 00:37:07.000]  但是如果你知道我以前所犯的罪
[00:37:07.000 --> 00:37:09.000]  你就覺得現在我信了天
[00:37:09.000 --> 00:37:10.000]  他又信了耶穌
[00:37:10.000 --> 00:37:13.000]  其實他感覺到是非常自由
[00:37:13.000 --> 00:37:15.000]  雖然他困在監獄裏
[00:37:15.000 --> 00:37:17.000]  沒有出去的機會
[00:37:17.000 --> 00:37:20.000]  但是因為信了主
[00:37:20.000 --> 00:37:23.000]  他變得以前所犯的罪
[00:37:23.000 --> 00:37:25.000]  他有一個釋放的感覺
[00:37:25.000 --> 00:37:28.000]  他以前覺得他的家人在外面
[00:37:28.000 --> 00:37:30.000]  是非常自由
[00:37:30.000 --> 00:37:33.000]  但是他現在覺得在監獄裏
[00:37:33.000 --> 00:37:35.000]  就是最自由的地方
[00:37:35.000 --> 00:37:36.000]  他現在是一種
[00:37:36.000 --> 00:37:43.000]  全世界當中感覺到非常自由
[00:37:43.000 --> 00:37:47.000]  他們發現了有一個新生命在裏面
[00:37:47.000 --> 00:37:48.000]  這個監獄
[00:37:48.000 --> 00:37:50.000]  這個高設防監獄
[00:37:50.000 --> 00:37:56.000]  很多囚犯一個又一個地去信主
[00:37:56.000 --> 00:37:59.000]  主耶穌基督就是一個一個地
[00:37:59.000 --> 00:38:01.000]  將他個人的
[00:38:01.000 --> 00:38:03.000]  將他的死
[00:38:03.000 --> 00:38:04.000]  醫療事情
[00:38:04.000 --> 00:38:05.000]  這個罪
[00:38:05.000 --> 00:38:06.000]  這個問題
[00:38:06.000 --> 00:38:08.000]  逐一地解決
[00:38:08.000 --> 00:38:09.000]  這個社區
[00:38:09.000 --> 00:38:12.000]  變成了一個很自由的社區
[00:38:12.000 --> 00:38:18.000]  因為他們已經成為主類的兒女
[00:38:18.000 --> 00:38:20.000]  基督徒
[00:38:20.000 --> 00:38:24.000]  所以我們主類的弟兄姊妹
[00:38:24.000 --> 00:38:28.000]  我們所犯的罪未必是殺人放火
[00:38:28.000 --> 00:38:31.000]  不需要進到高設防監獄
[00:38:31.000 --> 00:38:37.000]  我們以前所犯的罪已經是被抵上了
[00:38:37.000 --> 00:38:39.000]  因為主耶穌基督的緣故
[00:38:39.000 --> 00:38:45.000]  我們不再有一些被罪
[00:38:45.000 --> 00:38:47.000]  以前所犯的罪再捆綁起來
[00:38:47.000 --> 00:38:49.000]  不得自由
[00:38:49.000 --> 00:38:51.000]  我們一起重讀
[00:38:51.000 --> 00:38:53.000]  今個季度的回頌經文
[00:38:53.000 --> 00:38:56.000]  經文是記載在羅馬書十二章一至二節
[00:38:56.000 --> 00:38:57.000]  所以弟兄們
[00:38:57.000 --> 00:38:59.000]  我以神的慈悲勸你們
[00:38:59.000 --> 00:39:01.000]  將身體獻上
[00:39:01.000 --> 00:39:02.000]  當作活祭
[00:39:02.000 --> 00:39:03.000]  是聖潔的
[00:39:03.000 --> 00:39:04.000]  是神所喜悅的
[00:39:04.000 --> 00:39:06.000]  你們如此侍奉
[00:39:06.000 --> 00:39:08.000]  乃是理所當然的
[00:39:08.000 --> 00:39:10.000]  不要效法這個世界
[00:39:10.000 --> 00:39:13.000]  只要心意更新而變化
[00:39:13.000 --> 00:39:17.000]  叫你們察驗何謂神的善良、純全
[00:39:17.000 --> 00:39:21.000]  可喜悅的旨意
[00:39:21.000 --> 00:39:23.000]  我們一起低頭祈禱
[00:39:23.000 --> 00:39:26.000]  和領受神的祝福
[00:39:26.000 --> 00:39:27.000]  主耶穌基督
[00:39:27.000 --> 00:39:28.000]  我們感謝祢
[00:39:28.000 --> 00:39:31.000]  我們感謝祢在十字架上的救恩
[00:39:31.000 --> 00:39:34.000]  我們得到從罪中被釋放出來
[00:39:34.000 --> 00:39:37.000]  我們有復活的盼望
[00:39:37.000 --> 00:39:39.000]  我們盼望有一天
[00:39:39.000 --> 00:39:44.000]  和已過世的弟兄姊妹再有相聚的時間
[00:39:44.000 --> 00:39:47.000]  又有機會和你一起
[00:39:47.000 --> 00:39:49.000]  與你同在
[00:39:49.000 --> 00:39:52.000]  在天上再次見到你
[00:39:52.000 --> 00:39:54.000]  同仰和你
[00:39:54.000 --> 00:39:56.000]  同得榮耀
[00:39:56.000 --> 00:39:58.000]  求聖靈繼續引導我們
[00:39:58.000 --> 00:40:00.000]  在等待的期間
[00:40:00.000 --> 00:40:02.000]  幫助我們去面對各樣的挑戰
[00:40:02.000 --> 00:40:04.000]  無論是疫情
[00:40:04.000 --> 00:40:07.000]  或者是其他身體軟弱的
[00:40:07.000 --> 00:40:10.000]  家庭上的爭執
[00:40:10.000 --> 00:40:11.000]  困難
[00:40:11.000 --> 00:40:14.000]  職場上的困苦
[00:40:14.000 --> 00:40:16.000]  求你真的幫助我們
[00:40:16.000 --> 00:40:20.000]  幫助我們身邊身體有軟弱的弟兄姊妹
[00:40:20.000 --> 00:40:23.000]  求你加添他們的力量
[00:40:23.000 --> 00:40:28.000]  使他們能夠有滿有喜樂的心去面對
[00:40:28.000 --> 00:40:31.000]  幫助我們每個主內的弟兄姊妹
[00:40:31.000 --> 00:40:34.000]  在疫情當中存著喜樂的心
[00:40:34.000 --> 00:40:37.000]  繼續去侍奉、讚美你
[00:40:37.000 --> 00:40:39.000]  求你預立今天的崇拜
[00:40:39.000 --> 00:40:41.000]  我們將最好的獻給你
[00:40:41.000 --> 00:40:42.000]  願主耶穌的恩惠
[00:40:42.000 --> 00:40:43.000]  父神的慈愛
[00:40:43.000 --> 00:40:45.000]  聖靈的交通
[00:40:45.000 --> 00:40:47.000]  常常與眾大兄姊妹同在
[00:40:47.000 --> 00:40:50.000]  從今時直到永永遠遠
[00:40:50.000 --> 00:40:51.000]  阿們
