
[00:00:00.000 --> 00:00:02.600]  我的講道是講謊言背後
[00:15:40.600 --> 00:15:41.800]  最後我們那種釋放
[00:15:41.800 --> 00:15:42.700]  那種的改變是什麼?
[00:15:42.700 --> 00:15:45.300]  我們可以以神為樂
[00:15:45.300 --> 00:15:47.100]  有很多的教徒
[00:15:47.100 --> 00:15:48.600]  都面對很多的困難
[00:15:48.600 --> 00:15:49.300]  我們經常說
[00:15:49.300 --> 00:15:50.800]  我們裡面可以有
[00:15:50.800 --> 00:15:54.800]  從神而來的平安和喜樂
[00:15:54.800 --> 00:15:57.600]  這個是我們的教教信仰
[00:15:57.600 --> 00:15:59.200]  求主幫助我們
[00:15:59.200 --> 00:16:00.200]  在最後
[00:16:00.200 --> 00:16:05.100]  我有幾個的提問和邀請
[00:16:05.100 --> 00:16:06.200]  不知道在我們當中
[00:16:06.200 --> 00:16:08.400]  有沒有朋友或者弟兄姊妹
[00:16:08.400 --> 00:16:11.600]  有些過犯是我們不敢面對的
[00:16:11.600 --> 00:16:15.300]  可能你會覺得
[00:16:15.300 --> 00:16:18.200]  Wilson也不是作奸談科
[00:16:18.200 --> 00:16:20.700]  但不要小看一點點的自我
[00:16:20.700 --> 00:16:21.700]  自高自大
[00:16:21.700 --> 00:16:23.700]  或者一個謊言
[00:16:23.700 --> 00:16:28.100]  是萬劫不復的
[00:16:28.100 --> 00:16:31.700]  我們有沒有一些黑暗面在裡面?
[00:16:31.700 --> 00:16:33.900]  我們敢不敢向耶穌闖開
[00:16:33.900 --> 00:16:35.700]  我們面對
[00:16:35.700 --> 00:16:37.700]  耶穌也願意擔當的
[00:16:37.700 --> 00:16:41.400]  祂可以使我們這個罪得赦
[00:16:41.400 --> 00:16:45.300]  第二,我們有沒有一些關係要修補?
[00:16:45.300 --> 00:16:47.100]  其實耶穌很願意做這個中間人
[00:16:47.100 --> 00:16:49.700]  因為祂已經為我們死
[00:16:49.700 --> 00:16:53.000]  祂可以使我們的關係和好
[00:16:53.000 --> 00:16:54.900]  你沒有力量去饒恕人
[00:16:54.900 --> 00:16:56.200]  或者覺得自己沒有面目
[00:16:56.200 --> 00:16:57.400]  去被人饒恕
[00:16:57.400 --> 00:16:59.300]  耶穌可以
[00:16:59.300 --> 00:17:01.600]  第三,我們有沒有一些困難
[00:17:01.600 --> 00:17:05.500]  其實壓迫著我們?
[00:17:05.500 --> 00:17:08.100]  耶穌是很願意賜力量給我們面對
[00:17:08.100 --> 00:17:10.100]  因為祂是那位復活的主
[00:17:10.100 --> 00:17:13.800]  帶給我們希望
[00:17:13.800 --> 00:17:15.100]  最後
[00:17:15.100 --> 00:17:16.400]  或者我們也要再問一次
[00:17:16.400 --> 00:17:21.000]  我們有什麼惡習纏繞著我們?
[00:17:21.000 --> 00:17:25.000]  是那種罪的力量束縛著我們
[00:17:25.000 --> 00:17:27.400]  耶穌也很願意拯救我們
[00:17:27.400 --> 00:17:30.700]  祂願意讓我們生命得到改變
[00:17:30.700 --> 00:17:32.600]  問自己這幾個問題
[00:17:32.600 --> 00:17:34.200]  我知道在福音崇拜裡面
[00:17:34.200 --> 00:17:36.400]  有很多弟兄姊妹和家人
[00:17:36.400 --> 00:17:37.400]  不是第一次來
[00:17:37.400 --> 00:17:40.600]  我也很想問有沒有第一次來?
[00:17:40.600 --> 00:17:41.600]  有一點
[00:17:41.600 --> 00:17:43.100]  謝謝你
[00:17:43.100 --> 00:17:44.600]  有哪些是來過?
[00:17:44.600 --> 00:17:47.000]  五個十次的 大概
[00:17:47.000 --> 00:17:48.000]  五個十次的
[00:17:48.000 --> 00:17:50.000]  都來過了
[00:17:50.000 --> 00:17:52.300]  所以你對基督教的信仰
[00:17:52.300 --> 00:17:54.300]  可能你都聽了很多次
[00:17:54.300 --> 00:17:56.800]  見證都聽了很多了
[00:17:56.800 --> 00:17:58.100]  有坐牢的
[00:17:58.100 --> 00:17:59.500]  遲些有吸毒的
[00:17:59.500 --> 00:18:01.300]  有些是去短孫的
[00:18:01.300 --> 00:18:04.000]  有些是患病的
[00:18:04.000 --> 00:18:06.600]  其實回來我們要問自己
[00:18:06.600 --> 00:18:09.400]  我是一個怎樣的人?
[00:18:09.400 --> 00:18:11.400]  我是一個怎樣的人?
[00:18:11.400 --> 00:18:12.400]  我和這個基督教信仰
[00:18:12.400 --> 00:18:16.100]  我和這個上帝有什麼關係?
[00:18:16.100 --> 00:18:19.800]  很想請詩琴幫我們彈一首詩歌
[00:18:19.800 --> 00:18:21.600]  這首詩歌叫做
[00:18:21.600 --> 00:18:24.600]  《打開黑暗的閣樓》
[00:18:24.600 --> 00:18:27.300]  我們不妨面對一下自己
[00:18:27.300 --> 00:18:28.800]  我也是新學的這首詩歌
[00:18:28.800 --> 00:18:31.100]  但我覺得它的歌詞很好
[00:18:31.100 --> 00:18:34.700]  它說有時老虎和重擔會壓在我們心頭
[00:18:34.700 --> 00:18:37.900]  我們每一步都沉重
[00:18:37.900 --> 00:18:41.300]  當你傷心的淚水流不停的時候
[00:18:41.300 --> 00:18:44.900]  你會相信主已經知道
[00:18:44.900 --> 00:18:48.300]  詩人鼓勵我們將面具完全卸下
[00:18:48.300 --> 00:18:50.400]  有時我們帶著很多面具
[00:18:50.400 --> 00:18:52.100]  去面對身邊的人
[00:18:52.100 --> 00:18:53.900]  不敢承認我們可能自卑
[00:18:53.900 --> 00:18:55.600]  不敢承認可能我們自大
[00:18:55.600 --> 00:18:58.900]  不敢承認我們可能很虛偽
[00:18:58.900 --> 00:19:03.000]  將我們內心的深處創開
[00:19:03.000 --> 00:19:06.100]  最真誠讓耶穌光照我們
[00:19:06.100 --> 00:19:07.200]  當我們真的這樣的時候
[00:19:07.200 --> 00:19:11.600]  其實我們才得到真正的自由
[00:19:11.600 --> 00:19:14.700]  就算我們有數不盡的痛
[00:19:14.700 --> 00:19:17.300]  耶穌是我們的安慰
[00:19:17.300 --> 00:19:19.900]  祂並且能夠醫治
[00:19:19.900 --> 00:19:22.600]  很想詩琴一路彈
[00:19:22.600 --> 00:19:24.800]  德強和我們一起唱
[00:19:24.800 --> 00:19:26.200]  我們的朋友我們的弟妹姐妹
[00:19:26.200 --> 00:19:28.600]  可以都跟著唱
[00:19:28.600 --> 00:19:30.400]  並且做一些回應
[00:19:30.400 --> 00:19:36.600]  我們唱一次普通話的
[00:19:36.600 --> 00:19:45.300]  有時總有苦苦衷膽
[00:19:45.300 --> 00:19:48.700]  有著你的心痛
[00:19:48.700 --> 00:19:55.200]  將你每一步都沉重
[00:19:55.200 --> 00:20:00.300]  當你傷心的淚水流不停的時候
[00:20:00.300 --> 00:20:06.900]  你要相信主都知道
[00:20:06.900 --> 00:20:13.400]  將面具完全背上
[00:20:13.400 --> 00:20:19.900]  彈開心裡深處最真的你
[00:20:19.900 --> 00:20:26.600]  打開心裡最黑暗的角落
[00:20:26.600 --> 00:20:33.400]  讓耶穌照亮心裡的基督
[00:20:33.400 --> 00:20:42.200]  就算你有數不盡的苦
[00:20:42.200 --> 00:20:48.700]  耶穌是你的安慰
[00:20:48.700 --> 00:20:55.400]  祂已經所有傷痛
[00:20:55.400 --> 00:20:58.200]  當詩琴繼續彈的時候
[00:20:58.200 --> 00:21:02.700]  我邀請我們的親友弟妹姐妹一同的祈禱
[00:21:02.700 --> 00:21:06.000]  很想大家為自己祈禱
[00:21:06.000 --> 00:21:09.800]  讓你打開你的內心世界
[00:21:09.800 --> 00:21:14.600]  我會有幾個的邀請
[00:21:14.600 --> 00:21:18.400]  好像剛才所提及的
[00:21:18.400 --> 00:21:24.500]  不知在我們當中的朋友或者弟妹姐妹
[00:21:24.500 --> 00:21:29.900]  有沒有些過犯其實是我們不敢面對
[00:21:29.900 --> 00:21:34.300]  但你今天聽了Rosen的見證
[00:21:34.300 --> 00:21:39.300]  聽了我信息的傳遞
[00:21:39.300 --> 00:21:42.300]  你都很想告訴耶穌
[00:21:42.300 --> 00:21:45.300]  耶穌其實我有黑暗面
[00:21:45.300 --> 00:21:49.300]  很想你幫我擔當
[00:21:49.300 --> 00:21:53.100]  很想在你擔當的時候
[00:21:53.100 --> 00:21:58.300]  我這種的黑暗過犯就得赦免
[00:21:58.300 --> 00:22:03.300]  如果有的話我很想你舉手讓我們知道
[00:22:03.300 --> 00:22:07.100]  這個是在說我們有黑暗面
[00:22:07.100 --> 00:22:08.700]  我們看到
[00:22:08.700 --> 00:22:10.700]  可能是弟兄姐妹的不要緊
[00:22:10.700 --> 00:22:13.100]  我們現在不只是呼召那些信主
[00:22:13.100 --> 00:22:16.100]  是我們有黑暗面
[00:22:16.100 --> 00:22:17.500]  信於耶穌都會有
[00:22:17.500 --> 00:22:20.300]  我看到有兩位的姐妹
[00:22:20.300 --> 00:22:27.300]  三位 他們說耶穌光照我們
[00:22:27.300 --> 00:22:32.300]  第二 我又很想問在我們當中的弟兄姐妹和朋友
[00:22:32.300 --> 00:22:35.300]  有沒有些關係其實你需要修補
[00:22:35.300 --> 00:22:38.300]  耶穌很願意做這個中間人
[00:22:38.300 --> 00:22:41.300]  一方面修補你和上帝的關係
[00:22:41.300 --> 00:22:43.300]  另一方面修補你和自己的關係
[00:22:43.300 --> 00:22:46.300]  有時候你自己都不原諒自己
[00:22:46.300 --> 00:22:49.300]  並且修補你和你的家人的關係
[00:22:49.300 --> 00:22:52.300]  有沒有這樣的弟兄姐妹和朋友
[00:22:52.300 --> 00:22:56.300]  你可以在這裡舉手讓我們知道
[00:22:56.300 --> 00:23:06.300]  我看到有四位是修補關係
[00:23:06.300 --> 00:23:08.300]  上帝會聽你祈禱
[00:23:08.300 --> 00:23:11.300]  可能是修補你和上帝的關係
[00:23:11.300 --> 00:23:13.300]  修補你和自己的關係
[00:23:13.300 --> 00:23:15.300]  修補你和家人的關係
[00:23:15.300 --> 00:23:20.300]  耶穌很願意做這個中間人
[00:23:20.300 --> 00:23:22.300]  第三
[00:23:22.300 --> 00:23:25.300]  不知道在我們當中有沒有弟兄姐妹或者朋友
[00:23:25.300 --> 00:23:28.300]  是有困難壓迫著你
[00:23:28.300 --> 00:23:31.300]  你覺得他好像很無助 很沒有希望
[00:23:31.300 --> 00:23:32.300]  這個世界很黑暗
[00:23:32.300 --> 00:23:35.300]  就好像坐在監獄裡面
[00:23:35.300 --> 00:23:38.300]  但其實耶穌很願意賜你力量
[00:23:38.300 --> 00:23:40.300]  因為祂已經復活
[00:23:40.300 --> 00:23:43.300]  祂可以使你有希望
[00:23:43.300 --> 00:23:45.300]  你覺得你的人生就這樣來到這裡
[00:23:45.300 --> 00:23:48.300]  你是絕望
[00:23:48.300 --> 00:23:51.300]  你是不是也願意耶穌賜你力量去面對
[00:23:51.300 --> 00:23:53.300]  使你重獲希望呢
[00:23:53.300 --> 00:23:55.300]  如果有你也可以在這裡
[00:23:55.300 --> 00:23:57.300]  舉手讓我知道
[00:23:57.300 --> 00:24:02.300]  讓我為你祈禱
[00:24:02.300 --> 00:24:10.300]  我也看到有弟兄姐妹
[00:24:10.300 --> 00:24:14.300]  也看到
[00:24:14.300 --> 00:24:17.300]  我看到
[00:24:17.300 --> 00:24:19.300]  最後
[00:24:19.300 --> 00:24:21.300]  不知道在我們當中有沒有朋友
[00:24:21.300 --> 00:24:24.300]  你是有些惡習
[00:24:24.300 --> 00:24:27.300]  纏累著你
[00:24:27.300 --> 00:24:30.300]  可能你很喜歡說謊
[00:24:30.300 --> 00:24:34.300]  可能你很喜歡帥
[00:24:34.300 --> 00:24:39.300]  可能你很喜歡說人是非
[00:24:39.300 --> 00:24:41.300]  不要小看這些
[00:24:41.300 --> 00:24:44.300]  好閒事 人人都會這樣
[00:24:44.300 --> 00:24:46.300]  一個謊言
[00:24:46.300 --> 00:24:49.300]  可以換來很多的惡果
[00:24:49.300 --> 00:24:52.300]  其實這些謊言都是我們裡面的罪
[00:24:52.300 --> 00:24:55.300]  因為我們不認我們自己
[00:24:55.300 --> 00:24:58.300]  我們不敢面對我們自己
[00:24:58.300 --> 00:25:03.300]  有些人可能是賭博的問題
[00:25:03.300 --> 00:25:07.300]  有些可能是貪心
[00:25:07.300 --> 00:25:09.300]  耶穌其實很願意懲罰你
[00:25:09.300 --> 00:25:11.300]  很願意改變你
[00:25:11.300 --> 00:25:13.300]  賜給你有新的生命
[00:25:13.300 --> 00:25:15.300]  不知道在我們當中
[00:25:15.300 --> 00:25:17.300]  有沒有朋友或者弟兄姐妹
[00:25:17.300 --> 00:25:20.300]  你也很願意耶穌改變你的生命
[00:25:20.300 --> 00:25:23.300]  讓你不只是為自己活
[00:25:23.300 --> 00:25:25.300]  而是為耶穌活
[00:25:25.300 --> 00:25:28.300]  讓你的人生有意義
[00:25:28.300 --> 00:25:30.300]  如果有這樣的朋友和弟兄姐妹
[00:25:30.300 --> 00:25:34.300]  你也可以在這裡舉起你的手
[00:25:34.300 --> 00:25:39.300]  我看到又是我們的弟兄姐妹
[00:25:39.300 --> 00:25:44.300]  又是弟兄姐妹的家人
[00:25:44.300 --> 00:25:47.300]  我再帶大家來禱告
[00:25:47.300 --> 00:25:51.300]  主啊 今天有很多弟兄姐妹舉起手
[00:25:51.300 --> 00:25:55.300]  有很多朋友舉起手
[00:25:55.300 --> 00:25:58.300]  我深信你知道他們心裡所想的
[00:25:58.300 --> 00:26:00.300]  他們心裡所求的
[00:26:00.300 --> 00:26:02.300]  有時可能都不敢告訴別人
[00:26:02.300 --> 00:26:04.300]  但是耶穌你最安全
[00:26:04.300 --> 00:26:07.300]  所以我們可以勇敢的告訴你
[00:26:07.300 --> 00:26:10.300]  求你幫助我們勇敢面對自己黑暗面
[00:26:10.300 --> 00:26:14.300]  求你幫助我們能夠和你和我們自己
[00:26:14.300 --> 00:26:16.300]  和身邊的人修補關係
[00:26:16.300 --> 00:26:19.300]  求你幫助我們能夠在面對種種困難的時候
[00:26:19.300 --> 00:26:21.300]  我們不放棄
[00:26:21.300 --> 00:26:23.300]  因為主你都沒有放棄我們
[00:26:23.300 --> 00:26:26.300]  最後求你幫助我們改變我們的生命
[00:26:26.300 --> 00:26:30.300]  讓我們不再為自己活
[00:26:30.300 --> 00:26:32.300]  不再為物質
[00:26:32.300 --> 00:26:36.300]  不再為我們在世上的名利
[00:26:36.300 --> 00:26:40.300]  乃是願意將我們的生命獻給你
[00:26:40.300 --> 00:26:42.300]  求你要立我們
[00:26:42.300 --> 00:26:44.300]  你都需要聽我們的禱告
[00:26:44.300 --> 00:26:46.300]  同樣我們都求你賜福給Rosen
[00:26:46.300 --> 00:26:48.300]  讓她的生命繼續榮耀主
[00:26:48.300 --> 00:26:50.300]  讓別人在她身上
[00:26:50.300 --> 00:26:52.300]  在她身上真的看到耶穌的形象
[00:26:52.300 --> 00:26:54.300]  那種的愛 那種的謙卑
[00:26:54.300 --> 00:26:58.300]  那種的溫柔 那種的能力
[00:26:58.300 --> 00:27:00.400]  求您賜福奉耶穌基督成名祈禱
[00:27:00.400 --> 00:27:02.400]  阿門
