
[00:00:00.000 --> 00:00:07.000]  在過去的日子 可能大家聽過這個用語
[00:22:12.000 --> 00:22:14.000]  現在差不多年紀的人
[00:22:14.000 --> 00:22:16.000]  可能在很多見解上
[00:22:16.000 --> 00:22:18.000]  很近
[00:22:18.000 --> 00:22:21.000]  而跟成年人有很遠的差異
[00:22:21.000 --> 00:22:23.000]  我們是不是專制的父母呢
[00:22:23.000 --> 00:22:27.000]  因為我們是一個很體諒的父母
[00:22:27.000 --> 00:22:30.000]  我剛才說過初中期他們掙扎和父母
[00:22:30.000 --> 00:22:31.000]  自立的過程中
[00:22:31.000 --> 00:22:33.000]  父母的反應
[00:22:33.000 --> 00:22:35.000]  教會的支援是怎樣呢
[00:22:35.000 --> 00:22:38.000]  都會產生他們流失
[00:22:38.000 --> 00:22:41.000]  對宗教的負面認識
[00:22:41.000 --> 00:22:43.000]  家庭缺乏和諧都成為了
[00:22:43.000 --> 00:22:45.000]  因為我們說我們是一個
[00:22:45.000 --> 00:22:48.000]  跟從一個愛的神
[00:22:48.000 --> 00:22:49.000]  是不是
[00:22:49.000 --> 00:22:51.000]  但我們的家庭有沒有愛呢
[00:22:51.000 --> 00:22:52.000]  不是我們家庭完全沒有愛
[00:22:52.000 --> 00:22:56.000]  而是我們家庭很多不是很有愛的現象
[00:22:56.000 --> 00:23:00.000]  一路在小朋友的中間出現的時候
[00:23:00.000 --> 00:23:04.000]  而這些現象都是留地不被撒旦去欺控他們
[00:23:04.000 --> 00:23:07.000]  令他們覺得我們沒有愛
[00:23:07.000 --> 00:23:09.000]  他們不會很深刻去認識
[00:23:09.000 --> 00:23:11.000]  整個宗教信仰的歷程裏面
[00:23:11.000 --> 00:23:13.000]  那種成長需要的空間
[00:23:13.000 --> 00:23:15.000]  都會有很多跌跌蕩蕩
[00:23:15.000 --> 00:23:16.000]  做得不好的地方
[00:23:16.000 --> 00:23:18.000]  而是靠著神的恩典去改變
[00:23:18.000 --> 00:23:19.000]  我們的家庭
[00:23:19.000 --> 00:23:21.000]  我們的信仰
[00:23:21.000 --> 00:23:25.000]  有沒有很多恩典在裏面呢
[00:23:26.000 --> 00:23:30.000]  是恩典還是很多要求呢
[00:23:30.000 --> 00:23:32.000]  現在我們整個社會氣氛
[00:23:32.000 --> 00:23:34.000]  甚至很多家庭的氣氛都充滿很多要求
[00:23:34.000 --> 00:23:36.000]  要求這個要求那個
[00:23:36.000 --> 00:23:39.000]  甚至我們的信徒本身
[00:23:39.000 --> 00:23:43.000]  對教會的領導有很多要求
[00:23:43.000 --> 00:23:45.000]  這些是社會氣氛令到我們
[00:23:45.000 --> 00:23:50.000]  更加容易將這些不健康的元素文化的影響
[00:23:50.000 --> 00:23:51.000]  帶入教會
[00:23:51.000 --> 00:23:53.000]  帶入家庭
[00:23:53.000 --> 00:23:58.000]  成為了我們的子女的擔子
[00:23:58.000 --> 00:24:04.000]  所以我們需要好好地去跟從我們的神
[00:24:04.000 --> 00:24:06.000]  在生命記錄章一至九節
[00:24:06.000 --> 00:24:08.000]  我不詳細講了
[00:24:08.000 --> 00:24:10.000]  都提一些重點
[00:24:10.000 --> 00:24:14.000]  當我們要去將神的屬性
[00:24:14.000 --> 00:24:17.000]  去引導我們的子女認識的時候
[00:24:17.000 --> 00:24:19.000]  我們有沒有很好的
[00:24:19.000 --> 00:24:25.000]  要去聆聽神 謹守 遵行神的心意
[00:24:25.000 --> 00:24:27.000]  還是我們只是頭腦上的知
[00:24:27.000 --> 00:24:29.000]  聽到沒有行到呢
[00:24:29.000 --> 00:24:34.000]  我們有沒有將神的信實公義和慈愛平衡地
[00:24:34.000 --> 00:24:37.000]  其實這個平衡不是一個靜態平衡
[00:24:37.000 --> 00:24:39.000]  是一個相對的動態的平衡
[00:24:39.000 --> 00:24:43.000]  有沒有適當的規律的要求
[00:24:43.000 --> 00:24:45.000]  你知不知道
[00:24:45.000 --> 00:24:51.000]  秋仔很早的時候已經傳達了律法和恩典的行為模式給小朋友
[00:24:51.000 --> 00:24:53.000]  你有沒有想過
[00:24:53.000 --> 00:24:57.000]  你知不知道餵奶也有兩種模式
[00:24:57.000 --> 00:24:59.000]  一個叫fit on schedule
[00:24:59.000 --> 00:25:02.000]  一個叫fit on demand
[00:25:02.000 --> 00:25:04.000]  其實這兩個模式
[00:25:04.000 --> 00:25:07.000]  已經是將一個最原始信仰神學的爭議
[00:25:07.000 --> 00:25:10.000]  老德宗最強調的是律法和恩典
[00:25:10.000 --> 00:25:12.000]  fit on demand是什麼呢
[00:25:12.000 --> 00:25:14.000]  是多一點恩典味道
[00:25:14.000 --> 00:25:17.000]  fit on schedule就是多一點律法的味道
[00:25:17.000 --> 00:25:19.000]  律法不是全錯的
[00:25:19.000 --> 00:25:20.000]  所以耶穌說
[00:25:20.000 --> 00:25:22.000]  我來不是要廢掉律法
[00:25:22.000 --> 00:25:23.000]  而是要承傳律法
[00:25:23.000 --> 00:25:24.000]  什麼意思呢
[00:25:24.000 --> 00:25:26.000]  你不是死守律法
[00:25:26.000 --> 00:25:29.000]  而是律法最重要的精神核心是什麼呢
[00:25:29.000 --> 00:25:31.000]  生命紀錄章四到五節
[00:25:31.000 --> 00:25:33.000]  愛神
[00:25:33.000 --> 00:25:35.000]  愛神很抽象
[00:25:35.000 --> 00:25:41.000]  所以耶穌將愛神變成愛人
[00:25:41.000 --> 00:25:44.000]  你要體諒明白
[00:25:44.000 --> 00:25:47.000]  所以這些很基本很簡單
[00:25:47.000 --> 00:25:49.000]  這些是我們性格結構
[00:25:49.000 --> 00:25:51.000]  fit on demand的人
[00:25:51.000 --> 00:25:53.000]  有他的性格
[00:25:53.000 --> 00:25:54.000]  fit on schedule的人
[00:25:54.000 --> 00:25:55.000]  有他的性格
[00:25:55.000 --> 00:25:58.000]  這些性格都是在我們背誦當中
[00:25:58.000 --> 00:26:02.000]  都產生很多正面和負面的現象
[00:26:02.000 --> 00:26:05.000]  所以神要將他們兩個平衡
[00:26:05.000 --> 00:26:08.000]  但我們有沒有活出這種平衡呢
[00:26:08.000 --> 00:26:09.000]  fit on schedule的人
[00:26:09.000 --> 00:26:12.000]  會不會欣賞fit on demand的人呢
[00:26:12.000 --> 00:26:13.000]  會不會這個小朋友
[00:26:13.000 --> 00:26:14.000]  這個嬰兒
[00:26:14.000 --> 00:26:16.000]  基本上是fit on schedule
[00:26:16.000 --> 00:26:18.000]  不過有些時候有因典
[00:26:18.000 --> 00:26:21.000]  要fit on demand呢
[00:26:21.000 --> 00:26:22.000]  我早年在教會
[00:26:22.000 --> 00:26:24.000]  在浸信會的圈子裡學教養
[00:26:24.000 --> 00:26:26.000]  就是一套材料叫
[00:26:26.000 --> 00:26:28.000]  parental by grace
[00:26:28.000 --> 00:26:30.000]  用因典來教養
[00:26:30.000 --> 00:26:31.000]  為什麼呢
[00:26:31.000 --> 00:26:33.000]  是因為這個社會失衡
[00:26:33.000 --> 00:26:38.000]  不是說不應該用公義來教養
[00:26:38.000 --> 00:26:39.000]  公義教養呢
[00:26:39.000 --> 00:26:40.000]  可以這麼說
[00:26:40.000 --> 00:26:42.000]  今天整個文化裡面
[00:26:42.000 --> 00:26:45.000]  很多時候已經充斥了一些
[00:26:45.000 --> 00:26:49.000]  所謂公義的文化態度
[00:26:49.000 --> 00:26:52.000]  其實有少少激去了一個
[00:26:52.000 --> 00:26:53.000]  律法主義的味道裡面
[00:26:53.000 --> 00:26:56.000]  是需要多些因典去平衡
[00:26:56.000 --> 00:26:58.000]  所以我們要將神的屬性
[00:26:58.000 --> 00:26:59.000]  要彰顯的時候
[00:26:59.000 --> 00:27:01.000]  你要去反思一下
[00:27:01.000 --> 00:27:04.000]  你和你的子女的互動裡面
[00:27:04.000 --> 00:27:06.000]  是不是很多要求
[00:27:06.000 --> 00:27:08.000]  當然我們也有溺愛
[00:27:08.000 --> 00:27:11.000]  那些溺愛是不是真的是因典呢
[00:27:11.000 --> 00:27:12.000]  什麼叫因典呢
[00:27:12.000 --> 00:27:13.000]  你不應該得到的
[00:27:13.000 --> 00:27:15.000]  你得到要讓祂知道
[00:27:15.000 --> 00:27:16.000]  按照規矩
[00:27:16.000 --> 00:27:18.000]  你現在應該這樣回應
[00:27:18.000 --> 00:27:21.000]  不過我選擇給你因典
[00:27:21.000 --> 00:27:24.000]  我有第二個選擇的方式去回應
[00:27:24.000 --> 00:27:25.000]  所以耶穌寫在十字架上
[00:27:25.000 --> 00:27:28.000]  是同時滿足神的公義
[00:27:28.000 --> 00:27:32.000]  和慈愛因典
[00:27:32.000 --> 00:27:33.000]  所以父母也一樣
[00:27:33.000 --> 00:27:36.000]  我不是要大家去失衡
[00:27:36.000 --> 00:27:37.000]  不過這是一個很大的功課
[00:27:37.000 --> 00:27:39.000]  不是一個唐崇拜裡面
[00:27:39.000 --> 00:27:40.000]  可以講到的東西
[00:27:40.000 --> 00:27:42.000]  但是這是我們需要學的東西
[00:27:42.000 --> 00:27:44.000]  去反思去問神
[00:27:44.000 --> 00:27:45.000]  問自己
[00:27:45.000 --> 00:27:46.000]  我是不是一個平衡
[00:27:46.000 --> 00:27:48.000]  在神的因典和公義裡面
[00:27:48.000 --> 00:27:51.000]  我自己享受的是不是平衡呢
[00:27:51.000 --> 00:27:53.000]  如果我們的成長
[00:27:53.000 --> 00:27:55.000]  不是這種平衡的狀態
[00:27:55.000 --> 00:27:56.000]  我父母不認識神的話
[00:27:56.000 --> 00:27:58.000]  通常都不平衡
[00:27:58.000 --> 00:28:00.000]  我就更加需要神的教導
[00:28:00.000 --> 00:28:04.000]  加力幫我去平衡
[00:28:04.000 --> 00:28:08.000]  如果我們不活出這種公義和慈愛的時候
[00:28:08.000 --> 00:28:14.000]  我們就很難去令到子女容易去順命
[00:28:14.000 --> 00:28:16.000]  去信服
[00:28:16.000 --> 00:28:19.000]  父母其實某個程度
[00:28:19.000 --> 00:28:22.000]  今天我們經常說官逼民反
[00:28:22.000 --> 00:28:24.000]  其實兒女的叛逆
[00:28:24.000 --> 00:28:27.000]  有時候我們是有責任的
[00:28:27.000 --> 00:28:29.000]  但是是不是完全是我們的責任呢
[00:28:29.000 --> 00:28:30.000]  也不是
[00:28:30.000 --> 00:28:32.000]  子女在成長的過程裡面
[00:28:32.000 --> 00:28:33.000]  神一直加她的能力的時候
[00:28:33.000 --> 00:28:35.000]  她都需要去選擇
[00:28:35.000 --> 00:28:37.000]  所以我們重要的
[00:28:37.000 --> 00:28:40.000]  就是我們有沒有以身作則
[00:28:40.000 --> 00:28:43.000]  去修補和去體會
[00:28:43.000 --> 00:28:48.000]  去相信神的公義和慈愛呢
[00:28:48.000 --> 00:28:49.000]  我有沒有在生活裡面
[00:28:49.000 --> 00:28:52.000]  去經歷神的公義和慈愛呢
[00:28:52.000 --> 00:28:54.000]  我自己對公義和慈愛的體會
[00:28:54.000 --> 00:28:56.000]  是不是平衡呢
[00:28:56.000 --> 00:28:59.000]  我有沒有那種信心
[00:28:59.000 --> 00:29:05.000]  聽 信 信服 去走呢
[00:29:05.000 --> 00:29:07.000]  這些子女看在眼裡
[00:29:07.000 --> 00:29:09.000]  你說那一套對她有影響
[00:29:09.000 --> 00:29:10.000]  不過不是最大的影響
[00:29:10.000 --> 00:29:12.000]  你做那一套
[00:29:12.000 --> 00:29:13.000]  你的信仰的生活
[00:29:13.000 --> 00:29:15.000]  在家庭裡面所彰顯的
[00:29:15.000 --> 00:29:19.000]  是什麼一回事呢
[00:29:19.000 --> 00:29:20.000]  我自己都要反省
[00:29:20.000 --> 00:29:21.000]  我自己都不是做得好
[00:29:21.000 --> 00:29:25.000]  我不是一個good enough的爸爸
[00:29:25.000 --> 00:29:28.000]  但我是很努力在神的裡面
[00:29:28.000 --> 00:29:33.000]  去修補我破損的父親的形象
[00:29:33.000 --> 00:29:35.000]  但今天你有沒有這個意識
[00:29:35.000 --> 00:29:38.000]  去承認你是一個不足的爸爸
[00:29:38.000 --> 00:29:39.000]  你需要神的恩典
[00:29:39.000 --> 00:29:42.000]  還是你覺得你已經是很好的爸爸
[00:29:42.000 --> 00:29:44.000]  不需要任何的調教
[00:29:44.000 --> 00:29:45.000]  我已經做得夠好
[00:29:45.000 --> 00:29:47.000]  甚至不需要神的恩典
[00:29:47.000 --> 00:29:50.000]  進入我的生命裡面
[00:29:50.000 --> 00:29:54.000]  去做好我父親的角色呢
[00:29:54.000 --> 00:29:56.000]  這些的態度
[00:29:56.000 --> 00:29:59.000]  好像很深層隱藏在裡面
[00:29:59.000 --> 00:30:02.000]  但卻在你生活的每一個小環節裡面
[00:30:02.000 --> 00:30:06.000]  不斷釋放出來的訊息
[00:30:06.000 --> 00:30:11.000]  你願不願意承認自己不足呢
[00:30:11.000 --> 00:30:13.000]  今天我們去強調一件事
[00:30:13.000 --> 00:30:15.000]  我們說兒童教會最重要的部分
[00:30:15.000 --> 00:30:19.000]  其實是在父母那裡
[00:30:19.000 --> 00:30:21.000]  今天我們走兒童教會
[00:30:21.000 --> 00:30:24.000]  同時擺放一個觀念
[00:30:24.000 --> 00:30:26.000]  去鼓勵我們的弟兄姊妹
[00:30:26.000 --> 00:30:29.000]  我們要門訓我們的子女
[00:30:29.000 --> 00:30:31.000]  其實一聽的時候
[00:30:31.000 --> 00:30:33.000]  其實很合神的反應
[00:30:33.000 --> 00:30:36.000]  你聽了會怎樣
[00:30:36.000 --> 00:30:38.000]  你聽到說父母要門訓子女
[00:30:38.000 --> 00:30:40.000]  你的反應是什麼
[00:30:40.000 --> 00:30:41.000]  很開心啊
[00:30:41.000 --> 00:30:42.000]  終於輪到我們上場了
[00:30:42.000 --> 00:30:43.000]  我們可以發揮了
[00:30:43.000 --> 00:30:45.000]  是不是這樣
[00:30:45.000 --> 00:30:46.000]  不是啊
[00:30:46.000 --> 00:30:48.000]  教都教不成
[00:30:48.000 --> 00:30:49.000]  說門訓
[00:30:49.000 --> 00:30:51.000]  不知道去哪裡了
[00:30:51.000 --> 00:30:52.000]  影子都不見了
[00:30:52.000 --> 00:30:54.000]  這個心態就最好了
[00:30:54.000 --> 00:30:55.000]  為什麼
[00:30:55.000 --> 00:30:57.000]  知道自己不行
[00:30:57.000 --> 00:30:58.000]  你不靠神
[00:30:58.000 --> 00:31:01.000]  靠誰可以門訓到子女
[00:31:01.000 --> 00:31:02.000]  是不是
[00:31:02.000 --> 00:31:03.000]  你很行的
[00:31:03.000 --> 00:31:06.000]  早就自己搞定了
[00:31:06.000 --> 00:31:09.000]  過往教會承擔了太多父母的期望
[00:31:09.000 --> 00:31:11.000]  教會去門訓子女
[00:31:11.000 --> 00:31:12.000]  教會是誰呢
[00:31:12.000 --> 00:31:14.000]  教會其實就是你們
[00:31:14.000 --> 00:31:15.000]  是不是
[00:31:15.000 --> 00:31:16.000]  或者你把教會濃縮成
[00:31:16.000 --> 00:31:19.000]  領袖也說不定
[00:31:19.000 --> 00:31:21.000]  教會門訓你的子女
[00:31:21.000 --> 00:31:22.000]  其實最終
[00:31:22.000 --> 00:31:25.000]  你都要承擔門訓的責任
[00:31:25.000 --> 00:31:26.000]  你覺得自己很不行
[00:31:26.000 --> 00:31:27.000]  做不到這件事
[00:31:27.000 --> 00:31:29.000]  是一件美事
[00:31:29.000 --> 00:31:30.000]  你才會依靠神
[00:31:30.000 --> 00:31:31.000]  是不是
[00:31:31.000 --> 00:31:33.000]  不然就自己搞定
[00:31:33.000 --> 00:31:34.000]  用自己的方法
[00:31:34.000 --> 00:31:37.000]  看幾本世界的書
[00:31:37.000 --> 00:31:39.000]  用某些技巧
[00:31:39.000 --> 00:31:41.000]  就可以門訓到子女
[00:31:41.000 --> 00:31:43.000]  不是的
[00:31:43.000 --> 00:31:44.000]  在這段經文
[00:31:44.000 --> 00:31:46.000]  告訴我們我們要幫助子女
[00:31:46.000 --> 00:31:48.000]  時時刻刻去面對神的話語
[00:31:48.000 --> 00:31:49.000]  這個不一定是
[00:31:49.000 --> 00:31:51.000]  當然可以做很多經文的背誦
[00:31:51.000 --> 00:31:53.000]  但不是只止於
[00:31:53.000 --> 00:31:56.000]  而是真的將經文記在心裡
[00:31:56.000 --> 00:31:58.000]  有些弟兄姊妹提醒我
[00:31:58.000 --> 00:32:00.000]  不要再賣廣告了
[00:32:00.000 --> 00:32:02.000]  你經常都講講故事查經
[00:32:02.000 --> 00:32:03.000]  都是的
[00:32:03.000 --> 00:32:05.000]  我都是要講講故事查經的
[00:32:05.000 --> 00:32:06.000]  因為講故事查經
[00:32:06.000 --> 00:32:07.000]  第一查經的基礎
[00:32:07.000 --> 00:32:10.000]  就要將故事放在心裡
[00:32:10.000 --> 00:32:13.000]  你才能夠去開展
[00:32:13.000 --> 00:32:15.000]  被聖靈剛召
[00:32:15.000 --> 00:32:17.000]  提醒我生命的基礎
[00:32:17.000 --> 00:32:19.000]  然後去分享出來
[00:32:19.000 --> 00:32:21.000]  你有沒有跟你的小朋友
[00:32:21.000 --> 00:32:23.000]  分享你的宗教經驗呢
[00:32:23.000 --> 00:32:25.000]  有沒有跟小朋友分享
[00:32:25.000 --> 00:32:29.000]  你自己行道裡的掙扎
[00:32:29.000 --> 00:32:30.000]  有沒有分享這些呢
[00:32:30.000 --> 00:32:32.000]  成功失敗
[00:32:32.000 --> 00:32:34.000]  有沒有分享呢
[00:32:34.000 --> 00:32:35.000]  我們的小朋友
[00:32:35.000 --> 00:32:36.000]  活在一種平面的文化
[00:32:36.000 --> 00:32:37.000]  因著戰亂
[00:32:37.000 --> 00:32:38.000]  我們的上一代
[00:32:38.000 --> 00:32:40.000]  很少跟我們講家庭歷史
[00:32:40.000 --> 00:32:43.000]  和成長的歷程
[00:32:43.000 --> 00:32:44.000]  我們受影響
[00:32:44.000 --> 00:32:45.000]  我們自然地習慣了
[00:32:45.000 --> 00:32:47.000]  不用跟子女講這些
[00:32:47.000 --> 00:32:48.000]  大部份的家長
[00:32:48.000 --> 00:32:52.000]  沒有講自己的成長故事
[00:32:52.000 --> 00:32:53.000]  但是今天如果我們要
[00:32:53.000 --> 00:32:55.000]  傳遞這個信仰的時候
[00:32:55.000 --> 00:32:56.000]  你知不知道舊約時代
[00:32:56.000 --> 00:32:58.000]  有沒有主學的
[00:32:58.000 --> 00:33:00.000]  沒有的
[00:33:00.000 --> 00:33:01.000]  他們怎麼傳遞他們的信仰
[00:33:01.000 --> 00:33:02.000]  為什麼猶太人的信仰
[00:33:02.000 --> 00:33:04.000]  可以傳遞得這麼穩固
[00:33:04.000 --> 00:33:05.000]  他們每晚圍著火爐
[00:33:05.000 --> 00:33:09.000]  就講故事
[00:33:09.000 --> 00:33:13.000]  就講神曾經在我列祖的身上
[00:33:13.000 --> 00:33:14.000]  在我身上
[00:33:14.000 --> 00:33:16.000]  行了什麼歧視
[00:33:16.000 --> 00:33:18.000]  當然我們今天相對地
[00:33:18.000 --> 00:33:19.000]  我們覺得神是沉默一點
[00:33:19.000 --> 00:33:21.000]  或者是遙遠一點都未定
[00:33:21.000 --> 00:33:23.000]  沒有那麼多神跡歧視都未定
[00:33:23.000 --> 00:33:25.000]  但仍然有很多
[00:33:25.000 --> 00:33:27.000]  好像神跡般的經歷
[00:33:27.000 --> 00:33:28.000]  在我們生活裡面
[00:33:28.000 --> 00:33:30.000]  我們深信是神的祝福
[00:33:30.000 --> 00:33:32.000]  但我們有沒有講給小朋友聽呢
[00:33:32.000 --> 00:33:33.000]  沒有
[00:33:33.000 --> 00:33:34.000]  如果沒有的話
[00:33:34.000 --> 00:33:36.000]  沒有重複地講給他們聽
[00:33:36.000 --> 00:33:39.000]  他們就失落了這種信仰的真實性
[00:33:39.000 --> 00:33:41.000]  那種落地性
[00:33:41.000 --> 00:33:43.000]  結果
[00:33:43.000 --> 00:33:46.000]  他們就越來越多的移民
[00:33:46.000 --> 00:33:47.000]  我們很怕小朋友問
[00:33:47.000 --> 00:33:48.000]  我們覺得小朋友問
[00:33:48.000 --> 00:33:50.000]  是挑戰來的
[00:33:50.000 --> 00:33:52.000]  但如果你去看關於猶太人
[00:33:52.000 --> 00:33:53.000]  今天以色列人
[00:33:53.000 --> 00:33:55.000]  教養小朋友
[00:33:55.000 --> 00:33:57.000]  其中一個最大的特色是什麼呢
[00:33:57.000 --> 00:34:00.000]  鼓勵他們問問題
[00:34:00.000 --> 00:34:02.000]  不覺得他們的問題是挑戰
[00:34:02.000 --> 00:34:06.000]  鼓勵他們什麼都問
[00:34:06.000 --> 00:34:08.000]  這是由古代到今天
[00:34:08.000 --> 00:34:09.000]  猶太人以色列人
[00:34:09.000 --> 00:34:12.000]  仍然秉行的家庭教育方式
[00:34:12.000 --> 00:34:14.000]  鼓勵問問題
[00:34:14.000 --> 00:34:17.000]  盡量幫他們一起尋找答案
[00:34:17.000 --> 00:34:20.000]  將他們整個家族的歷史
[00:34:20.000 --> 00:34:24.000]  重複用神的角度去述說
[00:34:24.000 --> 00:34:28.000]  去穩固他們對神的體會和認知
[00:34:28.000 --> 00:34:33.000]  頂尖妹
[00:34:33.000 --> 00:34:35.000]  當父親的心轉向兒女
[00:34:35.000 --> 00:34:37.000]  當我們肯承認問題
[00:34:37.000 --> 00:34:38.000]  去倚靠神
[00:34:38.000 --> 00:34:40.000]  去做回我們應該做
[00:34:40.000 --> 00:34:41.000]  在家庭裡的事
[00:34:41.000 --> 00:34:43.000]  我們做不成那怎麼辦
[00:34:43.000 --> 00:34:45.000]  找家庭村落
[00:34:45.000 --> 00:34:47.000]  為什麼上個星期
[00:34:47.000 --> 00:34:48.000]  是不是上個星期
[00:34:48.000 --> 00:34:49.000]  應該是上個星期
[00:34:49.000 --> 00:34:53.000]  還奉獻要多一對守望父母出現
[00:34:53.000 --> 00:34:59.000]  就是補充這對父母本身性格和經驗的限制
[00:34:59.000 --> 00:35:00.000]  可以豐富
[00:35:00.000 --> 00:35:01.000]  也可以給觀察
[00:35:01.000 --> 00:35:03.000]  你們見到頂尖妹的教養有問題
[00:35:03.000 --> 00:35:05.000]  會不會出聲
[00:35:05.000 --> 00:35:07.000]  最好幾個家庭去旅行
[00:35:07.000 --> 00:35:12.000]  你看到每個家庭教養的特性
[00:35:12.000 --> 00:35:16.000]  可以給意見那對夫婦
[00:35:16.000 --> 00:35:18.000]  但問題是
[00:35:18.000 --> 00:35:23.000]  說不說通常在乎什麼
[00:35:23.000 --> 00:35:25.000]  他們肯不肯聽
[00:35:25.000 --> 00:35:27.000]  如果你已經覺得自己很棒
[00:35:27.000 --> 00:35:28.000]  不肯聽的話
[00:35:28.000 --> 00:35:30.000]  就沒有人說話給你聽
[00:35:30.000 --> 00:35:32.000]  如果你覺得自己不行
[00:35:32.000 --> 00:35:33.000]  到處去求問
[00:35:33.000 --> 00:35:36.000]  其實我真的不太懂得教導小朋友
[00:35:36.000 --> 00:35:37.000]  我教導這方面很好
[00:35:37.000 --> 00:35:39.000]  不過他有時候鬧鬧鬥鬥
[00:35:39.000 --> 00:35:40.000]  好像沒什麼感受反應
[00:35:40.000 --> 00:35:42.000]  是不是我有什麼做得不好
[00:35:42.000 --> 00:35:45.000]  令他的EQ好像有點問題
[00:35:45.000 --> 00:35:48.000]  你會不會虛心求問
[00:35:48.000 --> 00:35:51.000]  這個家庭串樂有效與否
[00:35:51.000 --> 00:35:54.000]  第一條件就是父母本身
[00:35:54.000 --> 00:35:59.000]  我們是不是一個自以為自己很棒的人
[00:35:59.000 --> 00:36:02.000]  還是我們是一個虛心受教的人
[00:36:02.000 --> 00:36:05.000]  當我們願意虛心受教的時候
[00:36:05.000 --> 00:36:07.000]  很多人會提醒我們
[00:36:07.000 --> 00:36:09.000]  神會透過很多天使提醒我們
[00:36:09.000 --> 00:36:11.000]  補充我們的不足
[00:36:11.000 --> 00:36:15.000]  因為神是一個因典的神
[00:36:15.000 --> 00:36:17.000]  當我們不再自以為自己很棒的時候
[00:36:17.000 --> 00:36:19.000]  神的因典就是
[00:36:19.000 --> 00:36:23.000]  源源不絕排山倒海的去供應我們
[00:36:23.000 --> 00:36:26.000]  做祖父母的你們也有份
[00:36:26.000 --> 00:36:29.000]  有沒有想過你們做祖父母也要學的
[00:36:29.000 --> 00:36:31.000]  做父母就是教
[00:36:31.000 --> 00:36:34.000]  做祖父母通常就是種
[00:36:34.000 --> 00:36:36.000]  以前的年輕人教的時候
[00:36:36.000 --> 00:36:38.000]  不一定是種的
[00:36:38.000 --> 00:36:42.000]  以前的年輕人教的時候不一定對子女
[00:36:42.000 --> 00:36:45.000]  不過對孫子就不同了
[00:36:45.000 --> 00:36:47.000]  好不好有好處的
[00:36:47.000 --> 00:36:49.000]  很多因典是好處
[00:36:49.000 --> 00:36:51.000]  但是有什麼危機
[00:36:51.000 --> 00:36:54.000]  公義那裡可能會差一點
[00:36:54.000 --> 00:36:56.000]  都是一個好的補充
[00:36:56.000 --> 00:36:59.000]  但是需要配合
[00:36:59.000 --> 00:37:01.000]  但問題是我們教會
[00:37:01.000 --> 00:37:05.000]  我們有沒有將這些不同年齡的家庭成員
[00:37:05.000 --> 00:37:09.000]  給他們空間機會去互相祝福呢
[00:37:09.000 --> 00:37:12.000]  代代相連就是一個契機
[00:37:12.000 --> 00:37:16.000]  教會是信耶穌的人走在一起成長
[00:37:16.000 --> 00:37:19.000]  而每個信耶穌的人都屬於一個家庭
[00:37:19.000 --> 00:37:21.000]  無論你是單親家庭
[00:37:21.000 --> 00:37:22.000]  單身家庭
[00:37:22.000 --> 00:37:23.000]  單人家庭
[00:37:23.000 --> 00:37:25.000]  你都是一個家庭
[00:37:25.000 --> 00:37:28.000]  神給我們這個大家庭去擁抱我們
[00:37:28.000 --> 00:37:33.000]  我們是否願意去組成一個村落
[00:37:33.000 --> 00:37:36.000]  現在我們的社會現實就是
[00:37:36.000 --> 00:37:38.000]  我們和鄰舍沒有交往
[00:37:38.000 --> 00:37:39.000]  是不是
[00:37:39.000 --> 00:37:41.000]  我們失去了村落
[00:37:41.000 --> 00:37:43.000]  那裡重建這個村落呢
[00:37:43.000 --> 00:37:45.000]  唯獨教會
[00:37:45.000 --> 00:37:48.000]  這個愛的群體可以重建這個村落
[00:37:48.000 --> 00:37:50.000]  但我們有沒有這個心意
[00:37:50.000 --> 00:37:51.000]  有沒有這個願像
[00:37:51.000 --> 00:37:53.000]  去重建這個家庭的村落
[00:37:53.000 --> 00:37:56.000]  去祝福保護我們的下一代
[00:37:56.000 --> 00:37:58.000]  彼此的建立
[00:37:58.000 --> 00:38:01.000]  這個是我們一個很真實的挑戰
[00:38:01.000 --> 00:38:04.000]  當我們做對這些事情的時候
[00:38:04.000 --> 00:38:08.000]  兒女的心就會很容易轉向
[00:38:08.000 --> 00:38:10.000]  轉向父親
[00:38:10.000 --> 00:38:11.000]  轉向成人
[00:38:11.000 --> 00:38:12.000]  轉向全部
