
[00:00:00.000 --> 00:00:01.600]  很多人都會這樣形容的
[00:19:29.000 --> 00:19:30.240]  裏面有些樂器
[00:19:30.240 --> 00:19:32.480]  好像是一些琴、鼓、吉他
[00:19:32.480 --> 00:19:33.680]  有一些桌遊
[00:19:33.680 --> 00:19:37.480]  有一些我們現在很流行玩的情緒感受卡
[00:19:37.480 --> 00:19:38.520]  大家知不知道是什麼來的
[00:19:38.520 --> 00:19:39.600]  情緒感受卡
[00:19:39.600 --> 00:19:40.440]  大家不知道是什麼來的
[00:19:40.440 --> 00:19:42.400]  那大家要去玩一下
[00:19:42.400 --> 00:19:43.400]  還有一些
[00:19:43.400 --> 00:19:46.040]  啊 因為最近買了一部PS5
[00:19:46.040 --> 00:19:47.800]  有一個牧師覺得
[00:19:47.800 --> 00:19:49.320]  需要購置一部這樣的東西
[00:19:49.320 --> 00:19:51.400]  所以他自己出錢買了一部PS5
[00:19:51.400 --> 00:19:52.960]  扔在裏面
[00:19:52.960 --> 00:19:53.640]  Kitty也去過
[00:19:53.640 --> 00:19:56.240]  Enoch也去過
[00:19:56.240 --> 00:19:58.240]  我們為什麼要弄了一個這樣的室出來呢
[00:19:58.240 --> 00:20:00.360]  其實我們正在想
[00:20:00.360 --> 00:20:03.840]  其實我們的年輕人都很累
[00:20:03.840 --> 00:20:07.480]  會不會他們有時想回教會歇一下的時候
[00:20:07.480 --> 00:20:09.360]  都想要一個空間呢
[00:20:09.360 --> 00:20:11.160]  所以我們就決定了
[00:20:11.160 --> 00:20:13.880]  我們試一下裝飾一個這樣的室出來
[00:20:13.880 --> 00:20:15.320]  做一些裝飾
[00:20:15.320 --> 00:20:18.480]  讓那個空間能夠是年輕人友善的
[00:20:18.480 --> 00:20:21.680]  而且是讓他們能夠去使用到
[00:20:21.680 --> 00:20:23.640]  享受其中
[00:20:23.640 --> 00:20:25.840]  第二件事我們最近都在做的
[00:20:25.840 --> 00:20:27.240]  都是一個新的嘗試
[00:20:27.240 --> 00:20:32.280]  這個都是一個大膽的嘗試
[00:20:32.280 --> 00:20:34.640]  在我們教會的辦公室那一層
[00:20:34.640 --> 00:20:35.920]  我們都是有一個室的
[00:20:35.920 --> 00:20:39.320]  平時是用來開會或者數奉獻
[00:20:39.320 --> 00:20:43.160]  做一些諸如此類的工作
[00:20:43.160 --> 00:20:45.600]  但是近來我們就在想
[00:20:45.600 --> 00:20:49.160]  咦 其實我們觀察到有一批的群體
[00:20:49.160 --> 00:20:54.000]  是在我們教會附近在遊走的
[00:20:54.000 --> 00:20:55.440]  那群群體的人是什麼呢
[00:20:55.440 --> 00:20:58.040]  原來就是我們教會下面幼稚園
[00:20:58.040 --> 00:20:59.280]  送完他們上學之後
[00:20:59.280 --> 00:21:01.560]  沒有工作的一群婦女
[00:21:01.560 --> 00:21:05.400]  他們就會在那些教會附近的街道上面
[00:21:05.400 --> 00:21:07.280]  聚集一堆人來聊天
[00:21:07.280 --> 00:21:10.880]  聊一下平時的小朋友的經驗
[00:21:10.880 --> 00:21:12.640]  或者是在說聲學那些東西
[00:21:12.640 --> 00:21:15.960]  或者是家常便飯的話題
[00:21:15.960 --> 00:21:20.480]  我們在想可不可以讓這些婦女
[00:21:20.480 --> 00:21:23.160]  能夠不單只是在街上
[00:21:23.160 --> 00:21:26.520]  其實可以邀請到他們進來我們教會裡面
[00:21:26.520 --> 00:21:29.080]  去使用 分享我們的空間
[00:21:29.080 --> 00:21:31.040]  所以我們就做了一個改動
[00:21:31.040 --> 00:21:34.240]  就是將那個室做了一個小裝修
[00:21:34.240 --> 00:21:35.920]  然後我們將它變成一個
[00:21:35.920 --> 00:21:40.120]  類似一個小小的控培空間
[00:21:40.120 --> 00:21:46.400]  大家有沒有給錢出去玩那些控培的課程
[00:21:46.400 --> 00:21:49.480]  就是你在那些商場你不是可以給錢
[00:21:49.480 --> 00:21:52.200]  然後他會給你所有材料
[00:21:52.200 --> 00:21:53.880]  然後你就可以在那裡做蛋糕
[00:21:53.880 --> 00:21:55.040]  大家有沒有玩過
[00:21:55.040 --> 00:21:56.880]  可能有些人玩過了
[00:21:56.880 --> 00:21:58.600]  我們又沒有去到那麼高階的
[00:21:58.600 --> 00:22:01.960]  但是我們做了一個小小控培室出來
[00:22:01.960 --> 00:22:04.840]  其實是很想讓到一些婦女
[00:22:04.840 --> 00:22:06.480]  或者在教會裡面的團體
[00:22:06.480 --> 00:22:08.440]  其實他們都可以用那個空間
[00:22:08.440 --> 00:22:12.040]  來做一些聚集
[00:22:12.040 --> 00:22:14.200]  一些他們彼此之間的分享
[00:22:14.200 --> 00:22:18.280]  現在那個室雖然只是落成了幾個月
[00:22:18.280 --> 00:22:20.960]  但是都有不同的人在使用
[00:22:20.960 --> 00:22:25.120]  似乎這件事都能夠回應到他們的需要
[00:22:25.120 --> 00:22:28.520]  而最後一樣將會我們會打算去做
[00:22:28.520 --> 00:22:30.480]  而且都是史無前例
[00:22:30.480 --> 00:22:33.360]  都經歷了很多堂會的討論的一個
[00:22:33.360 --> 00:22:36.040]  將要啟動的時工是什麼呢
[00:22:36.040 --> 00:22:38.240]  就是我們計劃在未來的日子裡面
[00:22:38.240 --> 00:22:42.720]  在weekday就是在週日的下午裡面
[00:22:42.720 --> 00:22:45.360]  我們開放我們教會的禮堂
[00:22:45.360 --> 00:22:49.600]  讓到一些在街上
[00:22:49.600 --> 00:22:51.360]  可能他覺得很熱
[00:22:51.360 --> 00:22:54.000]  需要上來休息的人
[00:22:54.000 --> 00:22:56.600]  或者是一些在午間
[00:22:56.600 --> 00:22:58.880]  就是午飯時間放工
[00:22:58.880 --> 00:23:00.520]  或者是放午飯的人
[00:23:00.520 --> 00:23:02.560]  他們可以上來教堂那裡
[00:23:02.560 --> 00:23:08.280]  一個靜修靜默休息的機會
[00:23:08.280 --> 00:23:10.440]  這些其實都是對我自己教會來講
[00:23:10.440 --> 00:23:12.040]  都是一些新的嘗試
[00:23:12.040 --> 00:23:14.080]  以前我們沒有想過要這樣做
[00:23:14.080 --> 00:23:16.920]  但當我們看到我們附近的人
[00:23:16.920 --> 00:23:18.520]  有這樣的需要的時候
[00:23:18.520 --> 00:23:21.680]  我們就很想嘗試去回應
[00:23:21.680 --> 00:23:23.960]  而我相信不同的教會
[00:23:23.960 --> 00:23:26.160]  我們都坐落在不同的社區裡面
[00:23:26.160 --> 00:23:28.200]  我們都在城市不同的部分
[00:23:28.200 --> 00:23:31.920]  我們都是生活在不同的鄰舍群體裡面
[00:23:31.920 --> 00:23:34.640]  所以我們必須要想一件事情就是
[00:23:34.640 --> 00:23:35.720]  我們今天
[00:23:35.720 --> 00:23:38.320]  我們怎樣可以將耶穌基督的福音
[00:23:38.320 --> 00:23:41.040]  來跟這些鄰舍分享呢
[00:23:41.040 --> 00:23:45.360]  這個是我們教會都需要去思考
[00:23:45.360 --> 00:23:48.840]  和回應的問題
[00:23:48.840 --> 00:23:51.360]  總括今天的證道
[00:23:51.360 --> 00:23:53.400]  昔日耶穌基督擇備
[00:23:53.400 --> 00:23:55.600]  和安慰以色列人民的說話
[00:23:55.600 --> 00:23:57.280]  其實對此時此刻的我們
[00:23:57.280 --> 00:23:59.880]  都依然有著很重要的意義
[00:23:59.880 --> 00:24:01.000]  第一
[00:24:01.000 --> 00:24:03.320]  這段經文邀請我們去思考
[00:24:03.320 --> 00:24:05.760]  一個很重要的問題
[00:24:05.760 --> 00:24:06.800]  就是我們有沒有
[00:24:06.800 --> 00:24:08.680]  有時都很想
[00:24:08.680 --> 00:24:11.800]  上帝按著我們自己的想法
[00:24:11.800 --> 00:24:14.680]  按著我們的前設
[00:24:14.680 --> 00:24:16.160]  我們的想像
[00:24:16.160 --> 00:24:19.320]  而出現在我們面前呢
[00:24:19.320 --> 00:24:21.880]  如果我們曾經很想
[00:24:21.880 --> 00:24:24.640]  上帝按著我們心裡面的那把尺
[00:24:24.640 --> 00:24:28.240]  來活在我們面前的時候
[00:24:28.240 --> 00:24:28.960]  如果是的話
[00:24:28.960 --> 00:24:32.640]  我們需要求上帝來去憐憫和寬恕
[00:24:32.640 --> 00:24:34.000]  因為我們只是人
[00:24:34.000 --> 00:24:36.240]  祂才是上帝
[00:24:36.240 --> 00:24:36.680]  第二
[00:24:36.680 --> 00:24:38.600]  這段經文提醒我們
[00:24:38.600 --> 00:24:41.200]  上帝選擇將祂的真理
[00:24:41.200 --> 00:24:44.120]  是向單純的人啟示出來
[00:24:44.120 --> 00:24:48.800]  而是向驕傲自滿的人卻是隱藏起來
[00:24:48.800 --> 00:24:51.000]  今日在上帝面前
[00:24:51.000 --> 00:24:53.320]  我們會選擇做一個鷹蟹
[00:24:53.320 --> 00:24:56.680]  抑或選擇做一個屁孩呢
[00:24:56.680 --> 00:24:57.880]  最後
[00:24:57.880 --> 00:25:00.200]  這段經文邀請我們
[00:25:00.200 --> 00:25:03.000]  一起去反思一個很重要的點
[00:25:03.000 --> 00:25:04.920]  就是耶穌基督的福音
[00:25:04.920 --> 00:25:07.040]  是一則好消息
[00:25:07.040 --> 00:25:09.560]  而不是一則壞消息
[00:25:09.560 --> 00:25:10.760]  一個好消息
[00:25:10.760 --> 00:25:12.720]  是能夠讓到
[00:25:12.720 --> 00:25:14.720]  勞苦擔重擔的人
[00:25:14.720 --> 00:25:16.040]  感到輕省
[00:25:16.040 --> 00:25:17.680]  感到安慰
[00:25:17.680 --> 00:25:19.000]  得到安慰
[00:25:19.000 --> 00:25:21.440]  得到安息的消息
[00:25:21.440 --> 00:25:23.120]  而不是加重他們
[00:25:23.120 --> 00:25:25.840]  已經很沉重的負擔
[00:25:25.840 --> 00:25:27.960]  願上帝親自去施恩
[00:25:27.960 --> 00:25:29.360]  去到憐憫
[00:25:29.360 --> 00:25:31.120]  來帶領和幫助
[00:25:31.120 --> 00:25:33.080]  在不同地方的教會
[00:25:33.080 --> 00:25:34.960]  願我們的信仰群體
[00:25:34.960 --> 00:25:37.360]  都能夠在上帝的引導之下
[00:25:37.360 --> 00:25:39.720]  除去我們的前設
[00:25:39.720 --> 00:25:42.160]  並且是將耶穌基督的福音
[00:25:42.160 --> 00:25:43.760]  將祂的好消息
[00:25:43.760 --> 00:25:46.280]  體現在我們的城市中間
[00:25:46.280 --> 00:25:47.240]  奉主明求
[00:25:47.240 --> 00:25:47.920]  阿們
