
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,新年快樂
[00:17:08.000 --> 00:17:10.000]  消耗了他們的精力
[00:17:10.000 --> 00:17:12.000]  明明沒有辦法集中
[00:17:12.000 --> 00:17:14.000]  沒有辦法可以成長
[00:17:14.000 --> 00:17:16.000]  哪一個部門都欠缺人手
[00:17:16.000 --> 00:17:18.000]  都欠缺了領袖
[00:17:18.000 --> 00:17:21.000]  於是大家都欠人手、欠資源、欠領袖
[00:17:21.000 --> 00:17:24.000]  結果一生兼數職
[00:17:24.000 --> 00:17:27.000]  令到信徒疲於奔命
[00:17:27.000 --> 00:17:30.000]  令到領袖疲於奔命
[00:17:30.000 --> 00:17:34.000]  相對於一個年輕的教會目標清晰
[00:17:34.000 --> 00:17:36.000]  很清楚自己要做些什麼
[00:17:36.000 --> 00:17:38.000]  和不做些什麼的教會
[00:17:38.000 --> 00:17:40.000]  如果你問他們的話
[00:17:40.000 --> 00:17:42.000]  愛神愛人服侍
[00:17:42.000 --> 00:17:44.000]  是不是教會的目標
[00:17:44.000 --> 00:17:46.000]  全體的會眾都告訴你
[00:17:46.000 --> 00:17:47.000]  沒錯
[00:17:47.000 --> 00:17:50.000]  這個就是我們教會的目標
[00:17:50.000 --> 00:17:53.000]  每當教會有些新意念的時候
[00:17:53.000 --> 00:17:55.000]  外祭不前的教會
[00:17:55.000 --> 00:17:58.000]  就會有部門去推動這個事工
[00:17:58.000 --> 00:18:01.000]  不過已有的事工已經佔了所有的時間
[00:18:01.000 --> 00:18:02.000]  那怎麼辦呢
[00:18:02.000 --> 00:18:04.000]  就在現有的時間裏面
[00:18:04.000 --> 00:18:06.000]  再加多些活動上去
[00:18:06.000 --> 00:18:08.000]  於是人更加的疲乏
[00:18:08.000 --> 00:18:10.000]  更加的疲倦
[00:18:10.000 --> 00:18:13.000]  但相對於年輕的教會
[00:18:13.000 --> 00:18:14.000]  充滿活力的教會
[00:18:14.000 --> 00:18:16.000]  當他們有新的意念的時候
[00:18:16.000 --> 00:18:17.000]  他們所有的活動
[00:18:17.000 --> 00:18:20.000]  都在現有的聚會裏面來舉行
[00:18:20.000 --> 00:18:22.000]  在崇拜、在團契裏面
[00:18:22.000 --> 00:18:25.000]  完成了他們的工作
[00:18:25.000 --> 00:18:27.000]  在外祭不前的教會裏面
[00:18:27.000 --> 00:18:29.000]  他們的會議時間很長
[00:18:29.000 --> 00:18:30.000]  他們的爭議很多
[00:18:30.000 --> 00:18:33.000]  因為他們為事工爭人手、爭資源
[00:18:33.000 --> 00:18:35.000]  耗盡了很多的精力
[00:18:35.000 --> 00:18:38.000]  亦都破損了很多的關係
[00:18:38.000 --> 00:18:39.000]  另外一間教會
[00:18:39.000 --> 00:18:41.000]  只不過幾分鐘的時間
[00:18:41.000 --> 00:18:45.000]  就已經搞定了整個教會的行事曆
[00:18:45.000 --> 00:18:49.000]  因為教會的活動是非常聚焦
[00:18:49.000 --> 00:18:52.000]  相看兩間教會的出席人數
[00:18:52.000 --> 00:18:55.000]  一間是開始慢慢的下跌
[00:18:55.000 --> 00:19:00.000]  而兩間卻緩緩的上升
[00:19:00.000 --> 00:19:01.000]  他們聘請同工的時候
[00:19:01.000 --> 00:19:03.000]  外祭不前的教會
[00:19:03.000 --> 00:19:05.000]  聘請什麼同工回來呢?
[00:19:05.000 --> 00:19:07.000]  都是能夠獨當一面
[00:19:07.000 --> 00:19:09.000]  都是智者、勇者
[00:19:09.000 --> 00:19:12.000]  不過這群人很難合作
[00:19:12.000 --> 00:19:15.000]  而相對於一個新的教會的時間
[00:19:15.000 --> 00:19:18.000]  這班同工沒有背景、沒有家世
[00:19:18.000 --> 00:19:20.000]  所以他們願意合作
[00:19:20.000 --> 00:19:23.000]  衷誠地為目標來奮發
[00:19:23.000 --> 00:19:24.000]  從教會的報告環節
[00:19:24.000 --> 00:19:28.000]  想知道這間教會究竟是多麼的頻繁
[00:19:28.000 --> 00:19:33.000]  或者這間教會是多麼的聚焦
[00:19:33.000 --> 00:19:36.000]  這間教會對外人來說
[00:19:36.000 --> 00:19:37.000]  有些什麼呢?
[00:19:37.000 --> 00:19:39.000]  這兩間教會對外人來說
[00:19:39.000 --> 00:19:41.000]  有些什麼觀察呢?
[00:19:41.000 --> 00:19:46.000]  對於外祭不前的教會來說
[00:19:46.000 --> 00:19:49.000]  見得到的就是疲乏
[00:19:49.000 --> 00:19:51.000]  見得到的就是喜樂的失去
[00:19:51.000 --> 00:19:54.000]  而相對於發展得很快的教會
[00:19:54.000 --> 00:19:55.000]  雖然活動不多
[00:19:55.000 --> 00:19:58.000]  但這間教會充滿了活力
[00:19:58.000 --> 00:20:00.000]  每一個都精神飽滿
[00:20:00.000 --> 00:20:02.000]  充滿著喜樂
[00:20:02.000 --> 00:20:03.000]  各位弟兄姊妹
[00:20:03.000 --> 00:20:06.000]  這時值得我們去思考一個問題
[00:20:06.000 --> 00:20:07.000]  我問一下
[00:20:07.000 --> 00:20:09.000]  在初期教會的時候
[00:20:09.000 --> 00:20:10.000]  彼得去廣道
[00:20:10.000 --> 00:20:13.000]  第一次廣道三千人信主
[00:20:13.000 --> 00:20:16.000]  第二次廣道五千人信主
[00:20:16.000 --> 00:20:17.000]  只有十二個門徒
[00:20:17.000 --> 00:20:20.000]  如何默忍八千人呢?
[00:20:20.000 --> 00:20:23.000]  現在尖鎮大概有千五人聚會
[00:20:23.000 --> 00:20:25.000]  如果有八千人湧進來聚會
[00:20:25.000 --> 00:20:28.000]  我們應該做些什麼呢?
[00:20:28.000 --> 00:20:30.000]  如果照著我們以前這樣的話
[00:20:30.000 --> 00:20:33.000]  我們很難去勝在八千人
[00:20:33.000 --> 00:20:34.000]  但你想一下
[00:20:34.000 --> 00:20:36.000]  為什麼初期教會能夠勝在八千人
[00:20:36.000 --> 00:20:38.000]  不單勝在八千人
[00:20:38.000 --> 00:20:39.000]  在第一世紀
[00:20:39.000 --> 00:20:40.000]  第二世紀
[00:20:40.000 --> 00:20:41.000]  第三世紀
[00:20:41.000 --> 00:20:45.000]  甚至想整個羅馬帝國的人口都改變過來
[00:20:45.000 --> 00:20:47.000]  將很多人都成為基督徒
[00:20:47.000 --> 00:20:49.000]  教會如何默養他們呢?
[00:20:49.000 --> 00:20:51.000]  因為教會聚焦
[00:20:51.000 --> 00:20:53.000]  他們大部分的活動
[00:20:53.000 --> 00:20:55.000]  都在家庭裡面舉行
[00:20:55.000 --> 00:20:58.000]  他們不需要很多的錢
[00:20:58.000 --> 00:21:00.000]  去買去建堂子
[00:21:00.000 --> 00:21:02.000]  他們在家庭裡面聚會
[00:21:02.000 --> 00:21:04.000]  他們崇拜如果很簡單
[00:21:04.000 --> 00:21:08.000]  按照著他們猶太人所學到的崇拜方式
[00:21:08.000 --> 00:21:09.000]  有學習
[00:21:09.000 --> 00:21:11.000]  有服侍
[00:21:11.000 --> 00:21:13.000]  在這個敬拜裡面愛神
[00:21:13.000 --> 00:21:15.000]  團契裡面愛人
[00:21:15.000 --> 00:21:18.000]  然後個個都參與服侍
[00:21:18.000 --> 00:21:22.000]  浸信會的特色就是眾人皆祭司
[00:21:22.000 --> 00:21:24.000]  眾人皆祭司是什麼呢?
[00:21:24.000 --> 00:21:26.000]  就是每一個都是上帝的僕人
[00:21:26.000 --> 00:21:29.000]  但是你明白你是祭司
[00:21:29.000 --> 00:21:32.000]  你知道怎樣做一個上帝的祭司
[00:21:32.000 --> 00:21:34.000]  當浸信會每一個會眾
[00:21:34.000 --> 00:21:36.000]  我們尖沙咀浸信會每一個會眾
[00:21:36.000 --> 00:21:38.000]  都知道自己是一個祭司
[00:21:38.000 --> 00:21:41.000]  又明白怎樣做一個祭司的話
[00:21:41.000 --> 00:21:45.000]  整個教會面貌即刻不同
[00:21:45.000 --> 00:21:47.000]  今天有些回教會的人
[00:21:47.000 --> 00:21:49.000]  當自己是一個消費者
[00:21:49.000 --> 00:21:51.000]  而不是祭司
[00:21:51.000 --> 00:21:53.000]  如果我們教會有步驟去發展的話
[00:21:53.000 --> 00:21:56.000]  栽培每一個信徒都成為祭司
[00:21:56.000 --> 00:21:58.000]  是侍奉上帝的人的話
[00:21:58.000 --> 00:22:00.000]  當我們聚焦去眾
[00:22:00.000 --> 00:22:02.000]  教會將會充滿著活力
[00:22:02.000 --> 00:22:05.000]  再不是由幾個或者幾十個領袖
[00:22:05.000 --> 00:22:08.000]  疲於奔命的去服侍
[00:22:08.000 --> 00:22:10.000]  而是生生不息
[00:22:10.000 --> 00:22:14.000]  有更多的領袖去湧現
[00:22:14.000 --> 00:22:17.000]  當我們明白耶穌基督是我們的頭的時候
[00:22:17.000 --> 00:22:20.000]  我們就每一個人放下自己的意念
[00:22:20.000 --> 00:22:23.000]  不以自己的意念去發展教會
[00:22:23.000 --> 00:22:24.000]  正如耶穌說
[00:22:24.000 --> 00:22:26.000]  最重要是什麼
[00:22:26.000 --> 00:22:30.000]  盡心盡性盡義盡力愛主你的神
[00:22:30.000 --> 00:22:32.000]  其次愛人如己
[00:22:32.000 --> 00:22:34.000]  只有三個方向
[00:22:34.000 --> 00:22:38.000]  愛神愛人服侍
[00:22:38.000 --> 00:22:39.000]  你看我短小精幹
[00:22:39.000 --> 00:22:42.000]  我年輕的時候學過熊拳
[00:22:42.000 --> 00:22:46.000]  要不要打一套給你看
[00:22:46.000 --> 00:22:49.000]  我覺得熊拳真的很好看
[00:22:49.000 --> 00:22:51.000]  那些招式
[00:22:51.000 --> 00:22:52.000]  非常好看
[00:22:52.000 --> 00:22:54.000]  不過不能打
[00:22:54.000 --> 00:22:57.000]  人一拳打過來的時候
[00:22:57.000 --> 00:23:00.000]  你撐起腿幹什麼
[00:23:00.000 --> 00:23:01.000]  你做一個這樣的姿勢幹什麼
[00:23:01.000 --> 00:23:03.000]  沒有人能打
[00:23:03.000 --> 00:23:07.000]  中國功夫最能打的是詠春
[00:23:07.000 --> 00:23:09.000]  我以前學熊拳的時候
[00:23:09.000 --> 00:23:12.000]  師父說你們兩個試試比試
[00:23:12.000 --> 00:23:13.000]  兩個兩個比試
[00:23:13.000 --> 00:23:15.000]  二師兄和三師兄一起打
[00:23:15.000 --> 00:23:17.000]  打什麼
[00:23:17.000 --> 00:23:19.000]  打街頭的爛仔交
[00:23:19.000 --> 00:23:21.000]  抱著你打我我打你
[00:23:21.000 --> 00:23:23.000]  根本什麼招式都沒有
[00:23:23.000 --> 00:23:24.000]  同樣一樣
[00:23:24.000 --> 00:23:27.000]  當教會要去發展的時候
[00:23:27.000 --> 00:23:30.000]  我們要試試這樣想
[00:23:30.000 --> 00:23:31.000]  詠春拳的特色就是
[00:23:31.000 --> 00:23:34.000]  用最少的力
[00:23:34.000 --> 00:23:36.000]  用最短的距離
[00:23:36.000 --> 00:23:39.000]  達到最大的效果
[00:23:39.000 --> 00:23:41.000]  經濟學家講了什麼
[00:23:41.000 --> 00:23:43.000]  用最少的本錢
[00:23:43.000 --> 00:23:46.000]  達到最大的經濟效益
[00:23:46.000 --> 00:23:48.000]  而教會
[00:23:48.000 --> 00:23:50.000]  初期教會裡面
[00:23:50.000 --> 00:23:52.000]  是一群小民
[00:23:52.000 --> 00:23:54.000]  他們有什麼大智慧在當中呢
[00:23:54.000 --> 00:23:56.000]  讓他們知道一件事
[00:23:56.000 --> 00:23:57.000]  用最少的力
[00:23:57.000 --> 00:23:58.000]  用最短的時間
[00:23:58.000 --> 00:24:00.000]  做最重要的義者
[00:24:00.000 --> 00:24:05.000]  以達致最大的效果
[00:24:05.000 --> 00:24:06.000]  現在買傢俬
[00:24:06.000 --> 00:24:09.000]  多數都要拿回家自己砌
[00:24:09.000 --> 00:24:11.000]  砌傢俬有一個準則
[00:24:11.000 --> 00:24:12.000]  我教我兒子
[00:24:12.000 --> 00:24:13.000]  砌傢俬的準則
[00:24:13.000 --> 00:24:14.000]  我兒子很大力
[00:24:14.000 --> 00:24:17.000]  他跟著海軍陸戰隊
[00:24:17.000 --> 00:24:19.000]  去訓練自己的體格
[00:24:19.000 --> 00:24:21.000]  大大力
[00:24:21.000 --> 00:24:24.000]  不用包伙食
[00:24:24.000 --> 00:24:25.000]  我跟他說
[00:24:25.000 --> 00:24:27.000]  你這麼大力才要小心
[00:24:27.000 --> 00:24:29.000]  因為那些傢俬的設計
[00:24:29.000 --> 00:24:32.000]  就是應該不用用力
[00:24:32.000 --> 00:24:35.000]  扭些螺絲下去就可以了
[00:24:35.000 --> 00:24:37.000]  用力就錯了
[00:24:37.000 --> 00:24:39.000]  當教會疲於奔命
[00:24:39.000 --> 00:24:41.000]  去做這麼多的工作的時候
[00:24:41.000 --> 00:24:43.000]  其實是不對的
[00:24:43.000 --> 00:24:46.000]  因為你一定要有一個平靜的心靈
[00:24:46.000 --> 00:24:48.000]  有一個安靜的心
[00:24:48.000 --> 00:24:50.000]  去聽上帝的說話
[00:24:50.000 --> 00:24:52.000]  從上帝裡面吸收力量
[00:24:52.000 --> 00:24:55.000]  你才可以建立一間健康的教會
[00:24:55.000 --> 00:24:58.000]  而不是做你想做的教會
[00:24:58.000 --> 00:25:00.000]  所以聖靈所結的果子
[00:25:00.000 --> 00:25:08.000]  是節制就是這個意思
[00:25:08.000 --> 00:25:11.000]  我們如何實踐呢
[00:25:11.000 --> 00:25:15.000]  將今天我們學到的教會的營養學
[00:25:15.000 --> 00:25:18.000]  用在我們教會身上
[00:25:18.000 --> 00:25:20.000]  第一件事
[00:25:20.000 --> 00:25:22.000]  拒絕忙碌
[00:25:22.000 --> 00:25:25.000]  重新去編排我們的時間表
[00:25:25.000 --> 00:25:28.000]  應該怎樣才是最好的
[00:25:28.000 --> 00:25:30.000]  當你拒絕忙碌的時候
[00:25:30.000 --> 00:25:32.000]  我們才有心靈空間
[00:25:32.000 --> 00:25:34.000]  看清楚前面的路向
[00:25:34.000 --> 00:25:37.000]  想清楚應該做些什麼
[00:25:37.000 --> 00:25:39.000]  不要做些什麼
[00:25:39.000 --> 00:25:41.000]  中國人不是這樣說嗎
[00:25:41.000 --> 00:25:43.000]  知所先後則近道矣
[00:25:43.000 --> 00:25:45.000]  能夠知道什麼先什麼後
[00:25:45.000 --> 00:25:47.000]  什麼重要什麼次要的話
[00:25:47.000 --> 00:25:49.000]  那就是近道了
[00:25:49.000 --> 00:25:53.000]  那就是得到這個智慧
[00:25:53.000 --> 00:25:55.000]  我請每一個部門
[00:25:55.000 --> 00:25:57.000]  每一位的領袖
[00:25:57.000 --> 00:25:58.000]  重新去思考
[00:25:58.000 --> 00:26:00.000]  今天我們所辦的活動
[00:26:00.000 --> 00:26:02.000]  怎樣可以用最少的力量
[00:26:02.000 --> 00:26:04.000]  可以達到最大的效果
[00:26:04.000 --> 00:26:06.000]  有些什麼活動
[00:26:06.000 --> 00:26:08.000]  其實經過評估之後
[00:26:08.000 --> 00:26:10.000]  跟剛才所說的三個目標相違背的
[00:26:10.000 --> 00:26:16.000]  會不會將它來做一些適度的更改
[00:26:16.000 --> 00:26:19.000]  今天在社會裏面或者信徒之間
[00:26:19.000 --> 00:26:22.000]  常常被一些本來不是教會的責任
[00:26:22.000 --> 00:26:24.000]  加諸在我們身上
[00:26:24.000 --> 00:26:26.000]  要我們做很多本來不是教會
[00:26:26.000 --> 00:26:28.000]  應該要做的事
[00:26:28.000 --> 00:26:32.000]  我們要懂得去say no
[00:26:32.000 --> 00:26:35.000]  每一個部門都要注意一件事情
[00:26:35.000 --> 00:26:38.000]  不是你的部門曝光最多
[00:26:38.000 --> 00:26:40.000]  人數聚會最多
[00:26:40.000 --> 00:26:42.000]  就是最重要
[00:26:42.000 --> 00:26:45.000]  因為服事的目的是彰顯基督
[00:26:45.000 --> 00:26:48.000]  不是你部門的榮耀
[00:26:48.000 --> 00:26:50.000]  每當教會
[00:26:50.000 --> 00:26:53.000]  每當我們一年裏面有假期的時候
[00:26:53.000 --> 00:26:57.000]  想清楚是不是又在那個假期裏面來開會
[00:26:57.000 --> 00:27:01.000]  是不是在那個假期裏面團聚又搞活動
[00:27:01.000 --> 00:27:03.000]  你知道嗎
[00:27:03.000 --> 00:27:07.000]  你有一個責任去照顧你的家人
[00:27:07.000 --> 00:27:10.000]  你有一個責任去照顧你的朋友
[00:27:10.000 --> 00:27:12.000]  照顧你的親戚
[00:27:12.000 --> 00:27:14.000]  聖經不是這樣說嗎
[00:27:14.000 --> 00:27:17.000]  人若不看顧親屬就是背了真道
[00:27:17.000 --> 00:27:20.000]  若不照顧自己家裏的人更加是這樣
[00:27:20.000 --> 00:27:23.000]  當我們經常在教會裏面忙忙碌碌
[00:27:23.000 --> 00:27:26.000]  為五花八門的活動而稀釋精力
[00:27:26.000 --> 00:27:27.000]  而忽略了家庭的時候
[00:27:27.000 --> 00:27:29.000]  這不是上帝的心意
[00:27:29.000 --> 00:27:31.000]  可觀上帝還有些憤怒
[00:27:31.000 --> 00:27:34.000]  你怎可以忽略家人
[00:27:34.000 --> 00:27:37.000]  這樣是背了真道
[00:27:37.000 --> 00:27:39.000]  如果你不照顧你的家人的話
[00:27:39.000 --> 00:27:42.000]  這樣更離譜
[00:27:42.000 --> 00:27:45.000]  所以每一個星期日有假期的時候
[00:27:45.000 --> 00:27:47.000]  部門都想一想
[00:27:47.000 --> 00:27:49.000]  是不是這個時候開會
[00:27:49.000 --> 00:27:53.000]  但每個假期其實是一個家庭的時間
[00:27:53.000 --> 00:27:57.000]  你的家人很久沒有見過你了
[00:27:57.000 --> 00:28:00.000]  你的家人很想和你一起
[00:28:00.000 --> 00:28:01.000]  讓教會就猜險你
[00:28:01.000 --> 00:28:04.000]  好像孫教士那樣猜險你回家
[00:28:04.000 --> 00:28:06.000]  回到你同事那裏
[00:28:06.000 --> 00:28:07.000]  去你朋友那裏
[00:28:07.000 --> 00:28:09.000]  去你親戚那裏
[00:28:09.000 --> 00:28:11.000]  你和他們一起
[00:28:11.000 --> 00:28:13.000]  帶著上帝的使命和他們一起
[00:28:13.000 --> 00:28:16.000]  不是敷衍了就渡過假期
[00:28:16.000 --> 00:28:18.000]  是不是教會在假日裏面不可以搞活動
[00:28:18.000 --> 00:28:19.000]  不是
[00:28:19.000 --> 00:28:20.000]  但你辦的活動
[00:28:20.000 --> 00:28:22.000]  要和你的家人和你的朋友
[00:28:22.000 --> 00:28:24.000]  是有關係才可以
[00:28:24.000 --> 00:28:25.000]  如果不是的話
[00:28:25.000 --> 00:28:27.000]  又是自己團契的人
[00:28:27.000 --> 00:28:29.000]  自己玩自己快樂
[00:28:29.000 --> 00:28:32.000]  這樣教會又怎會可以成長
[00:28:32.000 --> 00:28:35.000]  你的靈命怎會得到操練
[00:28:35.000 --> 00:28:38.000]  當你開始要帶你的家人回教會的時候
[00:28:38.000 --> 00:28:40.000]  當你要帶你的親戚
[00:28:40.000 --> 00:28:41.000]  帶你的同事回教會
[00:28:41.000 --> 00:28:43.000]  帶你的同學回教會的時候
[00:28:43.000 --> 00:28:47.000]  他們問很多問題
[00:28:47.000 --> 00:28:48.000]  他們問這些問題
[00:28:48.000 --> 00:28:51.000]  你從來沒有思考過
[00:28:51.000 --> 00:28:52.000]  聖子是耶穌
[00:28:52.000 --> 00:28:53.000]  聖父就是耶和華
[00:28:53.000 --> 00:28:56.000]  那聖靈是不是叫耶靈
[00:28:56.000 --> 00:28:58.000]  你要回答的
[00:28:58.000 --> 00:29:00.000]  如果上帝創造這個世界
[00:29:00.000 --> 00:29:01.000]  這個世界有罪
[00:29:01.000 --> 00:29:03.000]  這些要回答的
[00:29:03.000 --> 00:29:06.000]  於是你開始去成長去追求
[00:29:06.000 --> 00:29:08.000]  當你以一個孫教士的身份
[00:29:08.000 --> 00:29:10.000]  回到他們當中的時候
[00:29:10.000 --> 00:29:12.000]  你就會被裝備起來
[00:29:12.000 --> 00:29:16.000]  你就會成為真正的祭司
[00:29:16.000 --> 00:29:19.000]  浸信會發展得快
[00:29:19.000 --> 00:29:24.000]  因為浸信會能夠去推出一個很重要的信仰
[00:29:24.000 --> 00:29:26.000]  就是眾人皆祭司
[00:29:26.000 --> 00:29:28.000]  但教會不能夠發展
[00:29:28.000 --> 00:29:33.000]  是因為沒有晉上祭司的職份
[00:29:33.000 --> 00:29:35.000]  回到家庭
[00:29:35.000 --> 00:29:37.000]  回到你的朋友的家
[00:29:37.000 --> 00:29:39.000]  不要做一個斷六親的基督徒
[00:29:39.000 --> 00:29:42.000]  反之要跟他們親近
[00:29:42.000 --> 00:29:44.000]  在你生命裡面有主的光
[00:29:44.000 --> 00:29:47.000]  帶領他們去主的光那裡
[00:29:47.000 --> 00:29:49.000]  耶穌基督是幫助我們
[00:29:49.000 --> 00:29:53.000]  重尋回生命的目標和焦點
[00:29:53.000 --> 00:29:55.000]  教會同樣要重尋回
[00:29:55.000 --> 00:29:58.000]  教會要努力的目標和焦點
[00:29:58.000 --> 00:30:01.000]  當我們找到我們的目標和焦點的時候
[00:30:01.000 --> 00:30:06.000]  教會的情況一定是不一樣
[00:30:06.000 --> 00:30:08.000]  我拒絕做奔波的牧師
[00:30:08.000 --> 00:30:10.000]  不是因為我懶惰
[00:30:10.000 --> 00:30:12.000]  我拒絕做奔波的牧師
[00:30:12.000 --> 00:30:15.000]  不是因為我懶惰
[00:30:15.000 --> 00:30:19.000]  我要做一個聰明的牧師
[00:30:19.000 --> 00:30:21.000]  因為知所先後的牧師
[00:30:21.000 --> 00:30:23.000]  因為知道要帶領教會
[00:30:23.000 --> 00:30:27.000]  必須按照上帝的智慧向前行
[00:30:27.000 --> 00:30:30.000]  你願意嗎?
[00:30:30.000 --> 00:30:32.000]  今天是第一次講關於
[00:30:32.000 --> 00:30:34.000]  如何建立一個健康的教會
[00:30:34.000 --> 00:30:36.000]  就好像你第一次聽一個營養師
[00:30:36.000 --> 00:30:39.000]  講關於怎樣要減肥
[00:30:39.000 --> 00:30:42.000]  我知道不是一下子就做得到
[00:30:42.000 --> 00:30:44.000]  也不像一下子變得太多
[00:30:44.000 --> 00:30:49.000]  突然之間一個星期不見了二十磅的話會死的
[00:30:49.000 --> 00:30:51.000]  反而要好好思考
[00:30:51.000 --> 00:30:52.000]  在這個部會裏面
[00:30:52.000 --> 00:30:54.000]  在這個團契裏面想一想
[00:30:54.000 --> 00:30:56.000]  應該怎樣做
[00:30:56.000 --> 00:30:59.000]  才是一個榮耀神的教會
[00:30:59.000 --> 00:31:01.000]  不要蕭規曹循
[00:31:01.000 --> 00:31:04.000]  不要只是跟著過去怎樣做就怎樣做
[00:31:04.000 --> 00:31:07.000]  讓聖靈時時挑戰我們
[00:31:07.000 --> 00:31:10.000]  讓上帝的說話上行更新我們
[00:31:10.000 --> 00:31:15.000]  我們不是要走一個新模式的教會
[00:31:15.000 --> 00:31:18.000]  我們走的是新約的教會
[00:31:18.000 --> 00:31:20.000]  是上帝的教會
[00:31:20.000 --> 00:31:24.000]  我們低頭祈禱
[00:31:24.000 --> 00:31:26.000]  親愛的恩主
[00:31:26.000 --> 00:31:30.000]  幫助我們眾領袖、眾信徒
[00:31:30.000 --> 00:31:33.000]  知道簡單就是力量
[00:31:33.000 --> 00:31:37.000]  明白聚焦教會就可以健康
[00:31:37.000 --> 00:31:41.000]  幫助我們去認清愛神、愛人、服侍
[00:31:41.000 --> 00:31:43.000]  對教會生命的指向
[00:31:43.000 --> 00:31:45.000]  讓我們每一個人都可以領受
[00:31:45.000 --> 00:31:49.000]  並且在我們生活裏面得以轉化、實踐
[00:31:49.000 --> 00:31:51.000]  祈禱奉耶穌的聖名
[00:31:51.000 --> 00:31:52.000]  阿門
