
[00:00:00.000 --> 00:00:02.000]  幽悶的出路
[00:17:36.000 --> 00:17:41.000]  但說明不是這間教會的弟兄姊妹
[00:17:41.000 --> 00:17:43.000]  如果有雷同
[00:17:43.000 --> 00:17:44.000]  你考慮一下
[00:17:44.000 --> 00:17:48.000]  是否聖靈對你有提醒
[00:17:48.000 --> 00:17:50.000]  以前我遇到一個弟兄
[00:17:50.000 --> 00:17:52.000]  他租屋
[00:17:52.000 --> 00:17:53.000]  其實他很好
[00:17:53.000 --> 00:17:54.000]  他的心意
[00:17:54.000 --> 00:17:56.000]  他要租近教會
[00:17:56.000 --> 00:17:58.000]  他要租一間廳比較大
[00:17:58.000 --> 00:18:00.000]  可以容納多些人
[00:18:00.000 --> 00:18:02.000]  因為他很想開放自己的家
[00:18:02.000 --> 00:18:07.000]  成為團契小組用的地方
[00:18:07.000 --> 00:18:08.000]  他一路祈禱
[00:18:08.000 --> 00:18:10.000]  出現了一個地方很好
[00:18:10.000 --> 00:18:13.000]  在教會步行15分鐘
[00:18:13.000 --> 00:18:15.000]  就可以去到
[00:18:15.000 --> 00:18:16.000]  真的很好
[00:18:16.000 --> 00:18:18.000]  多方便
[00:18:18.000 --> 00:18:20.000]  然後他一路祈禱
[00:18:20.000 --> 00:18:24.000]  一路和業主討論價錢
[00:18:24.000 --> 00:18:25.000]  他覺得價錢
[00:18:25.000 --> 00:18:28.000]  和他心目中所想的價錢貴了一點
[00:18:28.000 --> 00:18:30.000]  所以他仍然很有信心
[00:18:30.000 --> 00:18:32.000]  繼續努力祈禱
[00:18:32.000 --> 00:18:35.000]  求業主能夠減錢
[00:18:35.000 --> 00:18:38.000]  我能夠合乎我心目中所定的租金
[00:18:38.000 --> 00:18:39.000]  我就租那個地方
[00:18:39.000 --> 00:18:42.000]  使用那個地方永遠要你
[00:18:42.000 --> 00:18:43.000]  其實你留意
[00:18:43.000 --> 00:18:45.000]  他的心底是很好的
[00:18:45.000 --> 00:18:47.000]  真的
[00:18:47.000 --> 00:18:48.000]  他一心一意
[00:18:48.000 --> 00:18:51.000]  很想用那個地方服侍弟兄姊妹
[00:18:51.000 --> 00:18:52.000]  榮耀神
[00:18:52.000 --> 00:18:54.000]  他的心是好的
[00:18:54.000 --> 00:18:57.000]  所以他會這樣去祈禱
[00:18:57.000 --> 00:19:01.000]  不過當他這樣去祈禱的過程當中
[00:19:01.000 --> 00:19:03.000]  那間屋就被另外一個人
[00:19:03.000 --> 00:19:05.000]  出更加高的價錢
[00:19:05.000 --> 00:19:07.000]  租了出去
[00:19:07.000 --> 00:19:10.000]  這個弟兄就問
[00:19:10.000 --> 00:19:12.000]  哎呀
[00:19:12.000 --> 00:19:14.000]  為什麼神不聽我祈禱
[00:19:14.000 --> 00:19:15.000]  我做那麼多事
[00:19:15.000 --> 00:19:18.000]  都是想為了神好
[00:19:18.000 --> 00:19:19.000]  為了神的家好
[00:19:19.000 --> 00:19:20.000]  為了弟兄姊妹好
[00:19:20.000 --> 00:19:24.000]  為什麼神不答應我
[00:19:24.000 --> 00:19:28.000]  他會有這樣的疑問
[00:19:28.000 --> 00:19:29.000]  眼見這麼好的地方
[00:19:29.000 --> 00:19:31.000]  他其實很喜歡
[00:19:31.000 --> 00:19:32.000]  簡直像肥豬肉一樣
[00:19:32.000 --> 00:19:34.000]  他很想要
[00:19:34.000 --> 00:19:37.000]  不是很多人都不想吃肥豬肉
[00:19:37.000 --> 00:19:41.000]  是他心裡很想要的地方
[00:19:41.000 --> 00:19:46.000]  但是偏偏拿不到他很失落
[00:19:46.000 --> 00:19:48.000]  不過過了一會
[00:19:48.000 --> 00:19:52.000]  同樣的業主再打電話給他
[00:19:52.000 --> 00:19:54.000]  其實我有另外一個地方
[00:19:54.000 --> 00:19:56.000]  更加近你的校會
[00:19:56.000 --> 00:19:58.000]  五分鐘步行
[00:19:58.000 --> 00:20:02.000]  不過客廳沒有這一間那麼大
[00:20:02.000 --> 00:20:07.000]  但是租金合乎你的預算
[00:20:07.000 --> 00:20:08.000]  很奇妙
[00:20:08.000 --> 00:20:13.000]  就是這一間
[00:20:13.000 --> 00:20:17.000]  弟兄後來他懂得感謝神
[00:20:17.000 --> 00:20:19.000]  神的心意非同他的心意
[00:20:19.000 --> 00:20:22.000]  神的道路非同他的道路
[00:20:22.000 --> 00:20:25.000]  這一間更加近
[00:20:25.000 --> 00:20:27.000]  更加能夠服侍更加多的人
[00:20:27.000 --> 00:20:29.000]  榮耀主
[00:20:29.000 --> 00:20:31.000]  記不記得弟兄姊妹
[00:20:31.000 --> 00:20:33.000]  很多時候我們心裡所想所期望
[00:20:33.000 --> 00:20:34.000]  和現實不同的時候
[00:20:34.000 --> 00:20:35.000]  我們會失落
[00:20:35.000 --> 00:20:37.000]  我們會有疑問
[00:20:37.000 --> 00:20:39.000]  但是有時候我們要學習
[00:20:39.000 --> 00:20:43.000]  我們榮耀是會有不同的
[00:20:43.000 --> 00:20:44.000]  我們祈求的東西
[00:20:44.000 --> 00:20:47.000]  雖然那些東西沒有說好不好
[00:20:47.000 --> 00:20:50.000]  雖然我們的立心都是好的
[00:20:50.000 --> 00:20:52.000]  但是神會有他自己的計劃
[00:20:52.000 --> 00:20:54.000]  有他的心意
[00:20:54.000 --> 00:20:55.000]  我們要接受
[00:20:55.000 --> 00:20:56.000]  有時候我們人
[00:20:56.000 --> 00:20:57.000]  我們真的摸不透
[00:20:57.000 --> 00:20:58.000]  暫時某一刻
[00:20:58.000 --> 00:21:01.000]  我們不能夠完全明白神的心意
[00:21:01.000 --> 00:21:02.000]  但是我們學習的
[00:21:02.000 --> 00:21:04.000]  可以放下自己的執著
[00:21:04.000 --> 00:21:07.000]  更加開放自己接受神的帶領
[00:21:07.000 --> 00:21:08.000]  神的安排
[00:21:08.000 --> 00:21:12.000]  你的幽悶可以有多一重的出路
[00:21:12.000 --> 00:21:15.000]  安心讓神去帶領前面的路
[00:21:15.000 --> 00:21:17.000]  不容易做到
[00:21:17.000 --> 00:21:18.000]  不過幽悶的出路
[00:21:18.000 --> 00:21:22.000]  到最後和大家去分享
[00:21:22.000 --> 00:21:24.000]  是我們仍然需要以信心
[00:21:24.000 --> 00:21:29.000]  堅持神仍然和你同在
[00:21:29.000 --> 00:21:31.000]  在座我想問一問
[00:21:31.000 --> 00:21:32.000]  有哪一位弟兄姊妹
[00:21:32.000 --> 00:21:34.000]  現在你的心是很幽悶
[00:21:34.000 --> 00:21:35.000]  很灰心很早喪
[00:21:35.000 --> 00:21:37.000]  很沒有心機的
[00:21:37.000 --> 00:21:38.000]  很不安的
[00:21:38.000 --> 00:21:42.000]  可不可以舉手給我們去知一知道
[00:21:42.000 --> 00:21:43.000]  有沒有
[00:21:43.000 --> 00:21:44.000]  感謝主
[00:21:44.000 --> 00:21:46.000]  有一個人
[00:21:46.000 --> 00:21:49.000]  兩個
[00:21:49.000 --> 00:21:52.000]  多謝你們
[00:21:52.000 --> 00:21:55.000]  我告訴大家
[00:21:55.000 --> 00:21:59.000]  他們的幽悶不會幽悶得很久
[00:21:59.000 --> 00:22:03.000]  因為他們已經做對了第一步
[00:22:03.000 --> 00:22:07.000]  他們願意分享自己的狀況
[00:22:07.000 --> 00:22:10.000]  讓別人知道
[00:22:10.000 --> 00:22:11.000]  當然
[00:22:11.000 --> 00:22:12.000]  你會說梁牧師
[00:22:12.000 --> 00:22:13.000]  這個大庭廣眾的環境
[00:22:13.000 --> 00:22:16.000]  我很難舉手
[00:22:16.000 --> 00:22:17.000]  正常
[00:22:17.000 --> 00:22:19.000]  我們人都是這樣
[00:22:19.000 --> 00:22:21.000]  不過我鼓勵你們
[00:22:21.000 --> 00:22:22.000]  如果有機會
[00:22:22.000 --> 00:22:25.000]  在你身邊信得過的人當中
[00:22:25.000 --> 00:22:30.000]  分享你們內心真正面對的處境
[00:22:30.000 --> 00:22:31.000]  你們的感受
[00:22:31.000 --> 00:22:33.000]  你們會容易去處理
[00:22:33.000 --> 00:22:34.000]  面對你的出路
[00:22:34.000 --> 00:22:36.000]  正如這首詩篇的詩人一樣
[00:22:36.000 --> 00:22:38.000]  他其實為什麼說那麼多
[00:22:38.000 --> 00:22:39.000]  重複完又重複呢
[00:22:39.000 --> 00:22:41.000]  他其實是想表達
[00:22:41.000 --> 00:22:44.000]  自己內心那份幽悶的心情
[00:22:44.000 --> 00:22:46.000]  表達出來
[00:22:46.000 --> 00:22:47.000]  我經常說
[00:22:47.000 --> 00:22:48.000]  我們需要表達
[00:22:48.000 --> 00:22:49.000]  不表達的時候
[00:22:49.000 --> 00:22:51.000]  很容易冤枉就病
[00:22:51.000 --> 00:22:52.000]  情緒病
[00:22:52.000 --> 00:22:53.000]  很容易就是這樣
[00:22:53.000 --> 00:22:55.000]  情緒病精神病
[00:22:55.000 --> 00:22:57.000]  都會很容易這樣來
[00:22:57.000 --> 00:22:58.000]  有個統計就說
[00:22:58.000 --> 00:23:00.000]  做基督徒
[00:23:00.000 --> 00:23:01.000]  都有很多基督徒
[00:23:01.000 --> 00:23:03.000]  很容易都會有情緒病
[00:23:03.000 --> 00:23:05.000]  有精神病
[00:23:05.000 --> 00:23:06.000]  就因為有很多時候
[00:23:06.000 --> 00:23:10.000]  我們內心的信心和現實的環境
[00:23:10.000 --> 00:23:12.000]  很多的交戰
[00:23:12.000 --> 00:23:13.000]  很多的掙扎
[00:23:13.000 --> 00:23:15.000]  所以我們更加需要
[00:23:15.000 --> 00:23:16.000]  這個信仰的群體
[00:23:16.000 --> 00:23:17.000]  為什麼弟兄姊妹
[00:23:17.000 --> 00:23:18.000]  我經常鼓勵你們
[00:23:18.000 --> 00:23:20.000]  參加祈禱會呢
[00:23:20.000 --> 00:23:21.000]  祈禱會很好
[00:23:21.000 --> 00:23:22.000]  很多弟兄姊妹
[00:23:22.000 --> 00:23:23.000]  很願意幫你守秘密
[00:23:23.000 --> 00:23:24.000]  很願意
[00:23:24.000 --> 00:23:25.000]  很親切地
[00:23:25.000 --> 00:23:28.000]  時刻為你去祈禱
[00:23:28.000 --> 00:23:31.000]  所以第二樣東西
[00:23:31.000 --> 00:23:32.000]  我鼓勵大家
[00:23:32.000 --> 00:23:33.000]  是祈禱
[00:23:33.000 --> 00:23:36.000]  我們請弟兄幫我們讀
[00:23:36.000 --> 00:23:37.000]  43篇
[00:23:37.000 --> 00:23:38.000]  第一第二節
[00:23:38.000 --> 00:23:39.000]  預備
[00:23:39.000 --> 00:23:40.000]  一二三
[00:23:53.000 --> 00:23:56.000]  (廣東話)
[00:23:56.000 --> 00:24:00.000]  第三第四節
[00:24:00.000 --> 00:24:01.000]  請姐妹
[00:24:01.000 --> 00:24:04.000]  (廣東話)
[00:24:21.000 --> 00:24:23.000]  有時可能去到某一個環境
[00:24:23.000 --> 00:24:24.000]  你和身邊的人說
[00:24:24.000 --> 00:24:25.000]  他們都不明白
[00:24:25.000 --> 00:24:27.000]  不能夠很完全明白
[00:24:27.000 --> 00:24:29.000]  但是私人去到經歷到
[00:24:29.000 --> 00:24:30.000]  縱然是這樣的時候
[00:24:30.000 --> 00:24:32.000]  他直接和神去說
[00:24:32.000 --> 00:24:33.000]  甚至他心裏面
[00:24:33.000 --> 00:24:34.000]  有一些比較負面的感受
[00:24:34.000 --> 00:24:37.000]  他都不怕和神去表達
[00:24:37.000 --> 00:24:38.000]  他向神去祈禱
[00:24:38.000 --> 00:24:39.000]  祈禱裏面
[00:24:39.000 --> 00:24:43.000]  亦都將求神去幫他伸冤
[00:24:43.000 --> 00:24:45.000]  到最後第三點
[00:24:45.000 --> 00:24:47.000]  當問題仍然未解決的時候
[00:24:47.000 --> 00:24:49.000]  仍然以信心去回應
[00:24:49.000 --> 00:24:52.000]  成首詩篇每一個小段的結束
[00:24:52.000 --> 00:24:54.000]  我的心呀你為何憂悶
[00:24:54.000 --> 00:24:56.000]  為何在我裏面煩躁
[00:24:56.000 --> 00:24:57.000]  應當仰望神
[00:24:57.000 --> 00:24:59.000]  因他少年幫助我
[00:24:59.000 --> 00:25:01.000]  我還要稱讚他
[00:25:01.000 --> 00:25:02.000]  第十一節後面
[00:25:02.000 --> 00:25:03.000]  應當仰望神
[00:25:03.000 --> 00:25:05.000]  因我還要稱讚他
[00:25:05.000 --> 00:25:07.000]  他是我念上的光榮
[00:25:07.000 --> 00:25:09.000]  是我的神
[00:25:09.000 --> 00:25:11.000]  第五節後面
[00:25:11.000 --> 00:25:13.000]  應當仰望神
[00:25:13.000 --> 00:25:15.000]  因我還要稱讚他
[00:25:15.000 --> 00:25:17.000]  他是我念上的光榮
[00:25:17.000 --> 00:25:19.000]  是我的神
[00:25:19.000 --> 00:25:21.000]  當你讀這首詩篇的時候
[00:25:21.000 --> 00:25:22.000]  你會越讀
[00:25:22.000 --> 00:25:26.000]  後半節就越來越正面
[00:25:26.000 --> 00:25:29.000]  前面很多時候負面比較多
[00:25:29.000 --> 00:25:31.000]  讀到後面43篇的時候
[00:25:31.000 --> 00:25:33.000]  正面的看法
[00:25:33.000 --> 00:25:35.000]  是多過負面的看法
[00:25:35.000 --> 00:25:37.000]  詩人不斷問自己
[00:25:37.000 --> 00:25:39.000]  為何我還要憂悶
[00:25:39.000 --> 00:25:41.000]  為何我還要憂悶
[00:25:41.000 --> 00:25:44.000]  其實他開始了解到
[00:25:44.000 --> 00:25:46.000]  他可以有出路
[00:25:46.000 --> 00:25:49.000]  應當詩人反省了之後
[00:25:49.000 --> 00:25:52.000]  他決定他要有一個立志的行動
[00:25:52.000 --> 00:25:55.000]  我要回到神那裡
[00:25:55.000 --> 00:25:56.000]  我要仰望神
[00:25:56.000 --> 00:25:58.000]  我要稱讚神
[00:25:58.000 --> 00:26:01.000]  信心不單只是我們的感覺
[00:26:01.000 --> 00:26:05.000]  而是我們需要有穩固信仰的基礎
[00:26:05.000 --> 00:26:08.000]  去支持我們的信心
[00:26:08.000 --> 00:26:11.000]  就好像耶穌說的殺種的比喻
[00:26:11.000 --> 00:26:13.000]  如果我們聽完神的話
[00:26:13.000 --> 00:26:15.000]  沒有好好地
[00:26:15.000 --> 00:26:18.000]  種在好土裡面的時候
[00:26:18.000 --> 00:26:20.000]  就會很容易被風吹走
[00:26:20.000 --> 00:26:22.000]  被小鳥叼走
[00:26:22.000 --> 00:26:26.000]  或者在荊棘裡逼死
[00:26:26.000 --> 00:26:28.000]  如果我們聽完神的話
[00:26:28.000 --> 00:26:31.000]  在好土裡讓它成長的時候
[00:26:31.000 --> 00:26:34.000]  當這些挑戰來到的時候
[00:26:34.000 --> 00:26:38.000]  我們不會那麼容易倒下來
[00:26:38.000 --> 00:26:42.000]  信心是基於我們和神的關係
[00:26:42.000 --> 00:26:44.000]  基於我們對神的認識
[00:26:44.000 --> 00:26:46.000]  所以第三個出路
[00:26:46.000 --> 00:26:47.000]  我們在困難裡面
[00:26:47.000 --> 00:26:50.000]  如何仍然以信心前行
[00:26:50.000 --> 00:26:57.000]  就是我們不斷要加深對神的認識
[00:26:57.000 --> 00:26:59.000]  對神的認識
[00:26:59.000 --> 00:27:00.000]  你看看這段經文
[00:27:00.000 --> 00:27:02.000]  詩人對他有什麼認識
[00:27:02.000 --> 00:27:07.000]  神是念上的光榮
[00:27:07.000 --> 00:27:09.000]  神是我念上面的光榮
[00:27:09.000 --> 00:27:10.000]  是我的幫助
[00:27:10.000 --> 00:27:12.000]  神是我的幫助
[00:27:12.000 --> 00:27:15.000]  神是我的神
[00:27:15.000 --> 00:27:18.000]  這個神是永生的神
[00:27:18.000 --> 00:27:20.000]  似生命的神
[00:27:20.000 --> 00:27:22.000]  似力量的神
[00:27:22.000 --> 00:27:26.000]  吸引喜樂的神
[00:27:26.000 --> 00:27:27.000]  很多的
[00:27:27.000 --> 00:27:29.000]  當你看整首詩篇的時候
[00:27:29.000 --> 00:27:31.000]  詩人如何形容這個神呢
[00:27:31.000 --> 00:27:36.000]  就代表他對這個神有多少的認識
[00:27:36.000 --> 00:27:38.000]  今天在你心裡面
[00:27:38.000 --> 00:27:41.000]  你認識神嗎
[00:27:41.000 --> 00:27:45.000]  你的經歷對他的認識是一個怎樣的神呢
[00:27:45.000 --> 00:27:46.000]  有時候我們不明白
[00:27:46.000 --> 00:27:48.000]  為什麼這些事情發生
[00:27:48.000 --> 00:27:52.000]  但是我們可以在這個時間
[00:27:52.000 --> 00:27:55.000]  我鼓勵大家在這個星期裡面
[00:27:55.000 --> 00:28:00.000]  做一個練習
[00:28:00.000 --> 00:28:02.000]  寫下對神的認識
[00:28:02.000 --> 00:28:05.000]  這是一個很好的幫助
[00:28:05.000 --> 00:28:07.000]  你找一張白紙
[00:28:07.000 --> 00:28:09.000]  寫下你對神的認識
[00:28:09.000 --> 00:28:12.000]  神是耶和華爾納
[00:28:12.000 --> 00:28:15.000]  耶和華神在山上必有為我預備的
[00:28:15.000 --> 00:28:18.000]  耶和華是我的升旗
[00:28:18.000 --> 00:28:20.000]  是我得勝的幫助
[00:28:20.000 --> 00:28:22.000]  耶和華是我的詩歌
[00:28:22.000 --> 00:28:23.000]  耶和華是我的高台
[00:28:23.000 --> 00:28:24.000]  是我的山寨
[00:28:24.000 --> 00:28:26.000]  是我的避難所
[00:28:26.000 --> 00:28:29.000]  當你寫了很多在這裡的時候
[00:28:29.000 --> 00:28:31.000]  然後你就一直看著
[00:28:31.000 --> 00:28:33.000]  你可以一直圍著這些事情
[00:28:33.000 --> 00:28:34.000]  去讚美神
[00:28:34.000 --> 00:28:36.000]  敬拜神
[00:28:36.000 --> 00:28:38.000]  當你這樣去做的時候
[00:28:38.000 --> 00:28:40.000]  我可以告訴你
[00:28:40.000 --> 00:28:45.000]  你就越來越經歷到神
[00:28:45.000 --> 00:28:47.000]  既然神是一個這樣的神的時候
[00:28:47.000 --> 00:28:49.000]  我面對著這個世界上
[00:28:49.000 --> 00:28:50.000]  有任何的困難
[00:28:50.000 --> 00:28:51.000]  任何的逼迫
[00:28:51.000 --> 00:28:54.000]  可以讓我和神隔絕呢
[00:28:54.000 --> 00:28:55.000]  沒有
[00:28:55.000 --> 00:28:57.000]  有任何的事情能夠難阻住神嗎
[00:28:57.000 --> 00:28:59.000]  沒有
[00:28:59.000 --> 00:29:00.000]  所以當我們越是這樣去看
[00:29:00.000 --> 00:29:02.000]  越是這樣去祈禱的時候
[00:29:02.000 --> 00:29:06.000]  我們的幽悶就越有正面的出路
[00:29:06.000 --> 00:29:07.000]  弟兄姊妹
[00:29:07.000 --> 00:29:09.000]  這個是一個正面的練習
[00:29:09.000 --> 00:29:11.000]  這個不是一個Q精神
[00:29:11.000 --> 00:29:13.000]  自己騙自己的練習
[00:29:13.000 --> 00:29:15.000]  而是真的當我們在困難當中
[00:29:15.000 --> 00:29:17.000]  我們不斷地想起神
[00:29:17.000 --> 00:29:19.000]  認識神
[00:29:19.000 --> 00:29:21.000]  紀念神
[00:29:21.000 --> 00:29:23.000]  神是從來沒有撇下我們
[00:29:23.000 --> 00:29:25.000]  讓我們成為孤兒
[00:29:25.000 --> 00:29:28.000]  神是會帶領我們走過每一個的時間
[00:29:28.000 --> 00:29:30.000]  讓我們優秀
[00:29:30.000 --> 00:29:32.000]  能夠變為肯定
[00:29:32.000 --> 00:29:34.000]  變為信心
[00:29:34.000 --> 00:29:35.000]  稱讚
[00:29:35.000 --> 00:29:36.000]  喜樂
[00:29:36.000 --> 00:29:38.000]  甚至我們在憂愁當中
[00:29:38.000 --> 00:29:39.000]  能夠歌舞
[00:29:39.000 --> 00:29:42.000]  我們一起唱今天的回應詩歌
[00:29:42.000 --> 00:29:45.000]  我的心為何憂悶
[00:29:45.000 --> 00:29:48.000]  你為何如此苦惱
[00:29:48.000 --> 00:29:50.000]  讓我們在唱的時候
[00:29:50.000 --> 00:29:51.000]  求神讓我們看得到
[00:29:51.000 --> 00:29:52.000]  我們的人生當中
[00:29:52.000 --> 00:29:55.000]  無論你現在是在經歷很開心的時刻
[00:29:55.000 --> 00:29:57.000]  或者一些困難的時刻
[00:29:57.000 --> 00:29:58.000]  詩人
[00:29:58.000 --> 00:30:00.000]  祂給我們一個很好的教導
[00:30:00.000 --> 00:30:01.000]  神藉著他們的經歷
[00:30:01.000 --> 00:30:02.000]  讓我們看到
[00:30:02.000 --> 00:30:05.000]  憂愁在神裡面是有出路的
[00:30:07.000 --> 00:30:09.000]  我們一起祈禱
[00:30:09.000 --> 00:30:13.000]  神啊我們
[00:30:13.000 --> 00:30:16.000]  認定你是我們一生的主
[00:30:16.000 --> 00:30:17.000]  除你以外
[00:30:17.000 --> 00:30:20.000]  我們別無拯救
[00:30:20.000 --> 00:30:23.000]  所以今天求你幫助我們
[00:30:23.000 --> 00:30:25.000]  讓我們在任何的環境當中
[00:30:25.000 --> 00:30:28.000]  我們仍然仰望神你
[00:30:28.000 --> 00:30:29.000]  因為你是我們的笑臉
[00:30:29.000 --> 00:30:30.000]  是我們的幫助
[00:30:30.000 --> 00:30:32.000]  是我們隨時的拯救
[00:30:32.000 --> 00:30:34.000]  我們感謝你
[00:30:34.000 --> 00:30:36.000]  我們特別為著在座當中
[00:30:36.000 --> 00:30:38.000]  我們有一些弟兄或者姊妹
[00:30:38.000 --> 00:30:41.000]  他們長時間仍然在一個信仰的掙扎當中
[00:30:41.000 --> 00:30:43.000]  或者他們面對著人生裡面
[00:30:43.000 --> 00:30:44.000]  有很多的事情
[00:30:44.000 --> 00:30:46.000]  他仍然都未找到出路
[00:30:46.000 --> 00:30:48.000]  他的心裡面仍然很憂悶
[00:30:48.000 --> 00:30:50.000]  主你知道
[00:30:50.000 --> 00:30:53.000]  求你讓我們成為你身邊的天使
[00:30:53.000 --> 00:30:56.000]  給我們有這個正能量
[00:30:56.000 --> 00:30:58.000]  和有這個愛
[00:30:58.000 --> 00:30:59.000]  能夠在他身邊
[00:30:59.000 --> 00:31:01.000]  和他們一起仰望神你
[00:31:01.000 --> 00:31:03.000]  求主你帶領幫助我們
[00:31:03.000 --> 00:31:06.880]  我們禱告奉耶穌基督的聖名求 阿們
