
[00:00:00.000 --> 00:00:01.140]  (主席) 看節目做安
[00:16:33.460 --> 00:16:35.860]  (主席) 有些人就是一個沒有感恩的心的人
[00:16:35.860 --> 00:16:37.060]  (主席) 有什麼危機呢?
[00:16:37.060 --> 00:16:39.860]  (主席) 藍色字三句一起讀
[00:16:39.860 --> 00:16:42.340]  (主席) 不要根根計較
[00:16:42.340 --> 00:16:44.460]  (主席) 不要嘗嘗埋怨
[00:16:44.460 --> 00:16:47.100]  (主席) 不要活得悲哀
[00:16:47.100 --> 00:16:49.100]  (主席) 但反過來就是
[00:16:49.100 --> 00:16:53.940]  (主席) 你要選擇一個充滿不感恩的生命
[00:16:53.940 --> 00:16:56.540]  (主席) 人就很容易根根計較
[00:16:56.540 --> 00:16:58.900]  (主席) 人有很多埋怨
[00:16:58.900 --> 00:17:02.140]  (主席) 人就活得好像很悲哀、很可憐
[00:17:02.140 --> 00:17:04.260]  (主席) 有時感恩是讓我們
[00:17:04.260 --> 00:17:07.620]  (主席) 不要停留在可憐、悲哀裡面
[00:17:07.620 --> 00:17:10.660]  (主席) 所以感恩有兩種層次
[00:17:10.660 --> 00:17:11.820]  (主席) 一個層次就是
[00:17:11.820 --> 00:17:15.220]  (主席) 經歷過患難得勝之後的感恩
[00:17:15.220 --> 00:17:17.020]  (主席) 另一種聖經的教導
[00:17:17.020 --> 00:17:18.540]  (主席) 更高的教導就是
[00:17:18.540 --> 00:17:21.620]  (主席) 在患難裡面學習感恩
[00:17:21.620 --> 00:17:25.180]  (主席) 所以大衛經常說保羅
[00:17:25.180 --> 00:17:27.300]  (主席) 大衛詩篇三十四篇裡面
[00:17:27.300 --> 00:17:28.860]  (主席) 到第七節
[00:17:28.860 --> 00:17:30.740]  (主席) 間主一行一起讀
[00:17:30.740 --> 00:17:33.700]  (主席) 「耶華的使者在敬畏他的人
[00:17:33.700 --> 00:17:37.020]  (主席) 四圍安迎,答救他們」
[00:17:37.020 --> 00:17:40.140]  (主席) 不如我們看看旁邊
[00:17:40.140 --> 00:17:45.700]  (主席) 神的使者有沒有在四圍答應、看著你
[00:17:45.700 --> 00:17:48.740]  (主席) 用肉眼是看不到的
[00:17:48.740 --> 00:17:50.740]  (主席) 其實聖經裡面很多講到感恩
[00:17:50.740 --> 00:17:54.020]  (主席) 是一種屬靈的力量、屬靈的眼睛
[00:17:54.020 --> 00:17:56.820]  (主席) 要照亮你心裡的眼睛
[00:17:56.820 --> 00:17:59.740]  (主席) 所以大衛提醒我們
[00:17:59.740 --> 00:18:01.620]  (主席) 用他很多經歷提醒我們
[00:18:01.620 --> 00:18:03.700]  (主席) 我們知道神看著我們
[00:18:03.700 --> 00:18:07.260]  (主席) 但患難裡面我們常常埋怨、計較
[00:18:07.260 --> 00:18:09.180]  (主席) 又很悲哀
[00:18:09.180 --> 00:18:11.100]  (主席) 但我們可不可以在患難裡面
[00:18:11.100 --> 00:18:14.100]  (主席) 打開我們屬靈的眼睛
[00:18:14.100 --> 00:18:18.380]  (主席) 感恩是依靠神裡面的支取力量
[00:18:18.380 --> 00:18:21.700]  (主席) 大衛再講到第八節
[00:18:21.700 --> 00:18:24.660]  (主席) 你們要嘗嘗主恩的滋味
[00:18:24.660 --> 00:18:26.980]  (主席) 便知道他的美善
[00:18:26.980 --> 00:18:28.980]  (主席) 投靠他的人有福了
[00:18:28.980 --> 00:18:32.220]  (主席) 這是鼓勵我們在逆境的時候
[00:18:32.220 --> 00:18:34.820]  (主席) 在艱難的時候、看不明白的時候
[00:18:34.820 --> 00:18:36.940]  (主席) 我們就要進到與神同行
[00:18:36.940 --> 00:18:38.700]  (主席) 去學習德性
[00:18:38.700 --> 00:18:41.260]  (主席) 大衛就繼續講理由
[00:18:41.260 --> 00:18:43.180]  (主席) 他說
[00:18:43.180 --> 00:18:45.580]  (主席) 敬畏神的人是一無所缺
[00:18:45.580 --> 00:18:47.900]  (主席) 接著到例子
[00:18:47.900 --> 00:18:50.820]  (主席) 少壯的獅子還缺食忍餓
[00:18:50.820 --> 00:18:54.500]  (主席) 但尋求耶華的甚麼好處都不缺
[00:18:54.500 --> 00:18:55.860]  (主席) 這是甚麼比喻呢
[00:18:55.860 --> 00:18:58.740]  (主席) 一個很精壯的獅子
[00:18:58.740 --> 00:19:01.060]  (主席) 他自己可以很容易找到食物
[00:19:01.060 --> 00:19:02.900]  (主席) 但獅子有時也找不到食物
[00:19:02.900 --> 00:19:04.460]  (主席) 也會下肚餓
[00:19:04.460 --> 00:19:07.060]  (主席) 就像我們可能在很無能的時候
[00:19:07.060 --> 00:19:09.020]  (主席) 很低谷的時候、很軟弱的時候
[00:19:09.020 --> 00:19:11.100]  (主席) 很自卑的時候
[00:19:11.100 --> 00:19:14.820]  (主席) 但我們這班很自卑、很軟弱、很沒有盼望的人
[00:19:14.820 --> 00:19:18.100]  (主席) 但只要我們依靠神
[00:19:18.100 --> 00:19:21.820]  (主席) 神仍然讓我們一無所缺
[00:19:21.820 --> 00:19:24.940]  (主席) 有時很多的自卑、無力
[00:19:24.940 --> 00:19:26.300]  (主席) 未必是因為自己
[00:19:26.300 --> 00:19:27.980]  (主席) 有時可能是家人
[00:19:27.980 --> 00:19:31.180]  (主席) 用回城鎮曾經用過的一些見證人
[00:19:31.180 --> 00:19:33.380]  (主席) 一位叫袁有軒
[00:19:33.380 --> 00:19:36.020]  (主席) 他曾經有很嚴重的同性戀問題
[00:19:36.020 --> 00:19:37.980]  (主席) 又吸毒、又販毒
[00:19:37.980 --> 00:19:39.780]  (主席) 接著他的父母
[00:19:39.780 --> 00:19:41.540]  (主席) 他的母親信了耶穌
[00:19:41.540 --> 00:19:43.740]  (主席) 後來就長期祈禱
[00:19:43.740 --> 00:19:45.580]  (主席) 其中一個祈禱就是
[00:19:45.580 --> 00:19:49.980]  (主席) 「神啊,求祢讓我不會放棄我兒子」
[00:19:49.980 --> 00:19:52.740]  (主席) 「我兒子有太多問題,我不會放棄他」
[00:19:52.740 --> 00:19:56.300]  (主席) 他曾經為兒子做了39天的祈禱
[00:19:56.300 --> 00:19:59.700]  (主席) 「神啊,我不知道有什麼方法讓兒子改變」
[00:19:59.700 --> 00:20:03.900]  (主席) 「總之你有些方法讓他改變,什麼都可以」
[00:20:03.900 --> 00:20:08.140]  (主席) 「只要他離開那些豬朋狗友,什麼都可以」
[00:20:08.140 --> 00:20:10.900]  (主席) 結果有一天,那些聯邦警察
[00:20:10.900 --> 00:20:13.180]  (主席) 就去抓他兒子販毒
[00:20:13.180 --> 00:20:15.060]  (主席) 他兒子就被坐牢
[00:20:15.060 --> 00:20:17.660]  (主席) 坐牢的時候就打電話給豬朋狗友
[00:20:17.660 --> 00:20:19.300]  (主席) 沒有人接他電話
[00:20:19.300 --> 00:20:21.180]  (主席) 他死在地上就打電話給母親
[00:20:21.180 --> 00:20:23.420]  (主席) 「母親,我坐牢了」
[00:20:23.420 --> 00:20:25.820]  (主席) 母親聽到他坐牢是很開心的
[00:20:25.820 --> 00:20:30.300]  (主席) 因為原來是唯獨他坐牢才離開了那些豬朋狗友
[00:20:30.300 --> 00:20:32.820]  (主席) 我想問,如果你的兒子或你的親人
[00:20:32.820 --> 00:20:34.540]  (主席) 要坐牢你才感恩
[00:20:34.540 --> 00:20:38.580]  (主席) 請問這個感恩有沒有眼淚?
[00:20:38.580 --> 00:20:40.180]  (主席) 有時感恩也有很多眼淚
[00:20:40.180 --> 00:20:44.900]  (主席) 很多的故事、很多的感受、很多的情況
[00:20:44.900 --> 00:20:49.900]  (主席) 其中我們曾經有一位見證的嘉賓是春麗
[00:20:49.900 --> 00:20:52.420]  (主席) 她在網絡上拍了一張照片
[00:20:52.420 --> 00:20:55.380]  (主席) 說她沒有穿衣服,很噁心
[00:20:55.380 --> 00:20:56.940]  (主席) 她走過很多的故事
[00:20:56.940 --> 00:21:00.340]  (主席) 其中說她有一段時間又吸毒又亂來
[00:21:00.340 --> 00:21:02.540]  (主席) 她說自己好像行屍走肉
[00:21:02.540 --> 00:21:04.420]  (主席) 又欠了很多錢
[00:21:04.420 --> 00:21:06.500]  (主席) 即是根本上想自殺
[00:21:06.500 --> 00:21:08.140]  (主席) 誰知去到一個教會
[00:21:08.140 --> 00:21:10.420]  (主席) 無端去到一個教會聽一位牧師講道
[00:21:10.420 --> 00:21:12.380]  (主席) 那位牧師穿衣服又爛爛的
[00:21:12.380 --> 00:21:14.500]  (主席) 講道之後牧師也很困難
[00:21:14.500 --> 00:21:15.300]  (主席) 他想想
[00:21:15.300 --> 00:21:17.220]  (主席) 這個牧師這麼困難也不自殺
[00:21:17.220 --> 00:21:19.580]  (主席) 那我沒理由要自殺這麼傻
[00:21:19.580 --> 00:21:22.620]  (主席) 後來竟然又信耶穌
[00:21:22.620 --> 00:21:24.420]  (主席) 今天又在一個侍奉神
[00:21:24.420 --> 00:21:27.940]  (主席) 又搞他的甚麼機構去幫助人等等情況
[00:21:27.940 --> 00:21:31.660]  (主席) 請問這個人感恩之前
[00:21:31.660 --> 00:21:37.940]  (主席) 有沒有經歷很多的哭泣、艱難和困難?
[00:21:37.940 --> 00:21:40.380]  (主席) 有時感恩有很多這種感受
[00:21:40.380 --> 00:21:42.860]  (主席) 所以大衛也是經歷過這些艱難
[00:21:42.860 --> 00:21:44.740]  (主席) 其實他想提醒我們
[00:21:44.740 --> 00:21:48.860]  (主席) 不是一定要經歷所有艱難
[00:21:48.860 --> 00:21:52.300]  (主席) 經歷所有神的恩典之後才感恩
[00:21:52.300 --> 00:21:57.060]  (主席) 我們可以在逆境的時候學習感恩去見證
[00:21:57.060 --> 00:22:00.460]  (主席) 第一方面在逆境裡直接感恩去支取力量
[00:22:00.460 --> 00:22:03.100]  (主席) 第二點在逆境裡我們就變成一個
[00:22:03.100 --> 00:22:07.340]  (主席) 充滿埋怨、充滿斤斤計較、充滿任性
[00:22:07.340 --> 00:22:09.540]  (主席) 既然神好像不聽我的話
[00:22:09.540 --> 00:22:12.260]  (主席) 我就寧願做亂事、做壞事
[00:22:12.260 --> 00:22:14.660]  (主席) 所以去到第十一節之後
[00:22:14.660 --> 00:22:18.540]  (主席) 大衛的感恩就去到一個教導的情操裡面
[00:22:18.540 --> 00:22:21.260]  (主席) 我再看看第十一到十二節
[00:22:21.260 --> 00:22:22.820]  (主席) 一起讀吧
[00:22:22.820 --> 00:22:26.500]  (主席) 「眾弟子,你們當來聽我的話
[00:22:26.500 --> 00:22:30.100]  (主席) 我要將敬畏耶華的道教訓你們
[00:22:30.100 --> 00:22:35.620]  (主席) 有何人喜傲存活、愛慕長壽、得享名譽福下」
[00:22:35.620 --> 00:22:38.620]  (主席) 一個命令就是「眾弟子」
[00:22:38.620 --> 00:22:40.660]  (主席) 命令那些年輕人、年幼的人
[00:22:40.660 --> 00:22:42.900]  (主席) 或者他將長輩教導人
[00:22:42.900 --> 00:22:46.220]  (主席) 你要想有「美福」
[00:22:46.220 --> 00:22:47.700]  (主席) 原文的「美福」這個表達就是
[00:22:47.700 --> 00:22:52.020]  (主席) 「思覺,體見美善」
[00:22:52.020 --> 00:22:57.460]  (主席) 所以前面說你要「常常體見神是美善」
[00:22:57.460 --> 00:23:00.260]  (主席) 然後你就會「遇見美善」
[00:23:00.260 --> 00:23:01.700]  (主席) 你要「遇見美善」
[00:23:01.700 --> 00:23:02.820]  (主席) 夏文就說
[00:23:02.820 --> 00:23:05.420]  (主席) 「就要禁止舌頭不出惡言
[00:23:05.420 --> 00:23:07.860]  (主席) 嘴上不說詭詐的話
[00:23:07.860 --> 00:23:09.860]  (主席) 要離惡行善
[00:23:09.860 --> 00:23:13.940]  (主席) 尋求和睦一心追港」
[00:23:13.940 --> 00:23:17.340]  (主席) 行善這個字就是「Do good」
[00:23:17.340 --> 00:23:19.340]  (主席) 所以你要「見到美善」
[00:23:19.340 --> 00:23:21.540]  (主席) 你就要「守住美善」
[00:23:21.540 --> 00:23:22.940]  (主席) 你要「行善」
[00:23:22.940 --> 00:23:24.220]  (主席) 就是你最低谷的時候
[00:23:24.220 --> 00:23:25.820]  (主席) 你都不要離開善
[00:23:25.820 --> 00:23:28.500]  (主席) 要一心追港的善
[00:23:28.500 --> 00:23:31.620]  (主席) 然後你要「Love God」和「Love good」
[00:23:31.620 --> 00:23:32.700]  (主席) 然後他就再提醒
[00:23:32.700 --> 00:23:36.100]  (主席) 我們能夠有信心的眼睛怎麼來呢?
[00:23:36.100 --> 00:23:37.260]  (主席) 因為聖經的應許就是
[00:23:37.260 --> 00:23:40.100]  (主席) 耶和華看顧義人
[00:23:40.100 --> 00:23:41.180]  (主席) 聖經的另一個應許
[00:23:41.180 --> 00:23:44.020]  (主席) 神要一定罰惡人
[00:23:44.020 --> 00:23:45.980]  (主席) 你都不用這麼緊張
[00:23:45.980 --> 00:23:49.180]  (主席) 那些惡人神一定會罰他們
[00:23:49.180 --> 00:23:51.100]  (主席) 就是你都不要羨慕那些惡人
[00:23:51.100 --> 00:23:52.460]  (主席) 然後羨慕到一個程度
[00:23:52.460 --> 00:23:54.780]  (主席) 你走了惡人的情況
[00:23:54.780 --> 00:23:57.820]  (主席) 請問最終在大衛的經歷
[00:23:57.820 --> 00:24:04.820]  (主席) 蘇羅王的終局是好還是悲慘?
[00:24:04.820 --> 00:24:06.300]  (主席) 他不單止是悲慘
[00:24:06.300 --> 00:24:10.100]  (主席) 他還將國家帶到悲慘裡面
[00:24:10.100 --> 00:24:11.820]  (主席) 所以聖經裡面提醒
[00:24:11.820 --> 00:24:14.100]  (主席) 神要向恨惡的人變臉
[00:24:14.100 --> 00:24:18.140]  (主席) 要從世上除滅他的名號
[00:24:18.140 --> 00:24:22.980]  (主席) 所以有時候有些人說
[00:24:22.980 --> 00:24:24.420]  (主席) 你不開心的時候
[00:24:24.420 --> 00:24:25.460]  (主席) 有些人會勸你
[00:24:25.460 --> 00:24:26.780]  (主席) 你既然不開心
[00:24:26.780 --> 00:24:28.180]  (主席) 不如先開心
[00:24:28.180 --> 00:24:28.900]  (主席) 不要這麼傻
[00:24:28.900 --> 00:24:29.940]  (主席) 反正都不開心
[00:24:29.940 --> 00:24:31.020]  (主席) 不如先開心
[00:24:31.020 --> 00:24:32.700]  (主席) 不要這麼傻
[00:24:32.700 --> 00:24:34.660]  (主席) 有時候所謂開心
[00:24:34.660 --> 00:24:35.620]  (主席) 可以做壞事也不奇怪
[00:24:35.620 --> 00:24:36.740]  (主席) 如果做好事開心
[00:24:36.740 --> 00:24:38.460]  (主席) 其實開心了也無所謂
[00:24:38.460 --> 00:24:39.700]  (主席) 但另一個角度就是
[00:24:39.700 --> 00:24:42.060]  (主席) 你反正都困難不明白
[00:24:42.060 --> 00:24:43.900]  (主席) 不如你就用感恩
[00:24:43.900 --> 00:24:45.980]  (主席) 信靠神去支出力量
[00:24:45.980 --> 00:24:48.060]  (主席) 多於在這裡覺得沒有神的援助
[00:24:48.060 --> 00:24:50.420]  (主席) 哀聲嘆氣
[00:24:50.420 --> 00:24:58.740]  (主席) 所以回看大衛的過程「素羅天天尋索大衛」
[00:24:58.740 --> 00:25:00.140]  (主席) 下一句是甚麼
[00:25:00.140 --> 00:25:01.820]  (主席) 紅色紙在這裡
[00:25:01.820 --> 00:25:06.740]  (主席) 「神卻不將大衛交在手裡」
[00:25:06.740 --> 00:25:10.580]  (主席) 其實當我們回想我們的逆境的時候
[00:25:10.580 --> 00:25:14.100]  (主席) 好像很出名的竹印比喻
[00:25:14.100 --> 00:25:19.300]  (主席) 最艱難的時候往往是很多恩典的時候
[00:25:19.300 --> 00:25:22.340]  (主席) 如果不是有那麼多足夠的恩典
[00:25:22.340 --> 00:25:24.900]  (主席) 其實我們那麼容易放屁的人
[00:25:24.900 --> 00:25:26.220]  (主席) 任性的人
[00:25:26.220 --> 00:25:28.620]  (主席) 怎麼能夠走過那些逆境呢
[00:25:28.620 --> 00:25:31.020]  (主席) 大衛其實在他低谷的時候
[00:25:31.020 --> 00:25:36.700]  (主席) 其中一幕就是拿白欺負他
[00:25:36.700 --> 00:25:39.740]  (主席) 大衛就忍受到「素羅王」
[00:25:39.740 --> 00:25:42.020]  (主席) 但忍受不到拿白
[00:25:42.020 --> 00:25:47.500]  (主席) 打算跟他的人一起拿刀斬死這個拿白
[00:25:47.500 --> 00:25:49.940]  (主席) 整隊人準備斬拿白的時候
[00:25:49.940 --> 00:25:51.820]  (主席) 親手出手的時候
[00:25:51.820 --> 00:25:54.980]  (主席) 就撞到拿白的太太阿比戈
[00:25:54.980 --> 00:25:56.860]  (主席) 阿比戈就提醒他
[00:25:56.860 --> 00:26:02.260]  (主席) 不要行惡以惡報惡
[00:26:02.260 --> 00:26:04.180]  (主席) 阿比戈說如果你這樣做
[00:26:04.180 --> 00:26:06.780]  (主席) 你是流了無辜的血
[00:26:06.780 --> 00:26:09.740]  (主席) 到神讓你作王的時候
[00:26:09.740 --> 00:26:13.580]  (主席) 你的心裡就覺得良心有愧不安
[00:26:13.580 --> 00:26:15.260]  (主席) 在他最低谷的時候
[00:26:15.260 --> 00:26:17.900]  (主席) 神有很多方法去保守他
[00:26:17.900 --> 00:26:21.820]  (主席) 讓他不會走到絕境迷失
[00:26:21.820 --> 00:26:24.260]  (主席) 有些英語說到感恩
[00:26:24.260 --> 00:26:27.980]  (主席) 有句說話很有意思
[00:26:27.980 --> 00:26:33.580]  (主席) Life is a series of thousands of tiny miracles
[00:26:33.580 --> 00:26:37.340]  (主席) 生命是一連串千千萬萬的極小奇蹟
[00:26:37.340 --> 00:26:41.220]  (主席) 我不要留意他們要懂得感恩
[00:26:41.220 --> 00:26:45.460]  (主席) 有時回頭想起在我們很多故事裡
[00:26:45.460 --> 00:26:47.580]  (主席) 可能有人給我們一個鼓勵
[00:26:47.580 --> 00:26:49.620]  (主席) 可能給我們一個幫助
[00:26:49.620 --> 00:26:51.660]  (主席) 可能我們有一個洞見
[00:26:51.660 --> 00:26:55.660]  (主席) 我們走過人生很多困難的路
[00:26:55.660 --> 00:26:58.180]  (主席) 心裡有份很大的感恩
[00:26:58.180 --> 00:27:00.220]  (主席) 我記得那時在美國進修的時候
[00:27:00.220 --> 00:27:03.900]  (主席) 有段時間很省錢 因為沒什麼錢
[00:27:03.900 --> 00:27:08.740]  (主席) 後來只可以去車房買舊衣服
[00:27:08.740 --> 00:27:13.700]  (主席) 當我轉到另一浮去讀PhD的時候
[00:27:13.700 --> 00:27:18.660]  (主席) 頂層就送我舊傢俬 舊梳化 一堆東西
[00:27:18.660 --> 00:27:22.820]  (主席) 結果我們要租一輛很大的U-Haul的車
[00:27:22.820 --> 00:27:24.620]  (主席) 拖著我的舊車
[00:27:24.620 --> 00:27:26.540]  (主席) 我第一次試過開一輛車
[00:27:26.540 --> 00:27:28.580]  (主席) 拖著一輛車的方法
[00:27:28.580 --> 00:27:30.980]  (主席) 轉彎都很難轉的 第一次開
[00:27:30.980 --> 00:27:34.100]  (主席) 當我開了一段路的時候 突然有很深的感覺
[00:27:34.100 --> 00:27:37.180]  (主席) 我來美國讀書的時候只有幾劍
[00:27:37.180 --> 00:27:40.100]  (主席) 雖然整個貨櫃都是舊東西
[00:27:40.100 --> 00:27:42.500]  (主席) 但是由幾劍變成一個貨櫃
[00:27:42.500 --> 00:27:44.700]  (主席) 都很大恩典
[00:27:44.700 --> 00:27:48.980]  (主席) 到後來我98年回香港去實驗室教書
[00:27:48.980 --> 00:27:53.180]  (主席) 發覺我運送幾十箱書
[00:27:53.180 --> 00:27:57.740]  (主席) 這幾年讀書 從沒錢 只有幾本書
[00:27:57.740 --> 00:28:02.260]  (主席) 到離開的時候買便宜的東西 買了幾十箱書
[00:28:02.260 --> 00:28:06.540]  (主席) 其實回頭看 有沒有恩典
[00:28:06.540 --> 00:28:07.780]  (主席) 都有恩典
[00:28:07.780 --> 00:28:11.940]  (主席) 所以其實都可以數算你生命的一點點滴滴的恩典
[00:28:11.940 --> 00:28:14.700]  (主席) 一個能夠數算自己生命的一點點滴滴的恩典的人
[00:28:14.700 --> 00:28:16.900]  (主席) 是有智慧的
[00:28:16.900 --> 00:28:18.580]  (主席) 所以另一個說法就是
[00:28:18.580 --> 00:28:21.300]  (主席) 其實懂得感恩是讓我們去明白
[00:28:21.300 --> 00:28:23.700]  (主席) 回想我們的過去
[00:28:23.700 --> 00:28:26.900]  (主席) 以及給我們今天帶來平安
[00:28:26.900 --> 00:28:30.140]  (主席) 以及對明天帶來盼望
[00:28:30.140 --> 00:28:34.620]  (主席) 感恩對我們過去 現在 將來都有幫助
[00:28:34.620 --> 00:28:38.780]  (主席) 你一段說話 不如中文一起讀吧 A3
[00:28:38.780 --> 00:28:43.940]  (主席) 懂得感恩的人 將普通日子變成感恩的季節
[00:28:43.940 --> 00:28:46.820]  (主席) 將例行的工作變成喜樂
[00:28:46.820 --> 00:28:50.900]  (主席) 將普通的機遇 非會變成祝福
[00:28:50.900 --> 00:28:53.740]  (主席) 其實人生裡面我們都很點點滴滴的
[00:28:53.740 --> 00:28:58.300]  (主席) 我記得有一次跟太太和子女去美國紐約
[00:28:58.300 --> 00:29:00.620]  (主席) 去走一段時間 有少少講道
[00:29:00.620 --> 00:29:04.660]  (主席) 和探望以前的弟兄姊妹
[00:29:04.660 --> 00:29:07.380]  (主席) 一去到美國沒多久 腳就跛了
[00:29:07.380 --> 00:29:08.900]  (主席) 真的跛到很恐怖
[00:29:08.900 --> 00:29:11.060]  (主席) 不知道會不會在那邊做手術
[00:29:11.060 --> 00:29:13.620]  (主席) 當時整家人都害怕
[00:29:13.620 --> 00:29:15.220]  (主席) 很多地方都沒有去
[00:29:15.220 --> 00:29:19.100]  (主席) 但突然間吃藥又吃不到 又幫不到
[00:29:19.100 --> 00:29:22.980]  (主席) 但突然間又吃了某些藥 又突然間沒了
[00:29:22.980 --> 00:29:27.620]  (主席) 原來腳不麻痺 可以走路都是感恩的
[00:29:27.620 --> 00:29:31.660]  (主席) 很深刻的是當回程的時候
[00:29:31.660 --> 00:29:33.260]  (主席) 太太很怕我
[00:29:33.260 --> 00:29:36.940]  (主席) 蔡四奇這次坐飛機不要看電視 不要看電影
[00:29:36.940 --> 00:29:39.260]  (主席) 你一邊坐飛機一邊走來走去
[00:29:39.260 --> 00:29:41.580]  (主席) 你再跛真的很大件事
[00:29:41.580 --> 00:29:44.740]  (主席) 我記得當時我們準備上飛機的時候
[00:29:44.740 --> 00:29:46.860]  (主席) 無緣無故到入閘的時候
[00:29:46.860 --> 00:29:52.060]  (主席) 那些飛機的人截了我們
[00:29:52.060 --> 00:29:53.780]  (主席) 拿走了我們的照片卡
[00:29:53.780 --> 00:29:55.820]  (主席) 我們奇怪 怎麼拿走了我們的照片卡
[00:29:55.820 --> 00:29:58.860]  (主席) 問他們要不要 他們說很兇
[00:29:58.860 --> 00:30:02.580]  (主席) 原來把我們一家四口都升級了
[00:30:02.580 --> 00:30:07.300]  (主席) 由經濟升級到高級
[00:30:07.300 --> 00:30:09.620]  (主席) 我記得當時我跟兒女說
[00:30:09.620 --> 00:30:12.020]  (主席) 要記得爸爸墜毀的時候
[00:30:12.020 --> 00:30:14.540]  (主席) 神都恩典不是升級一個 是升級全家
[00:30:14.540 --> 00:30:18.220]  (主席) 我都沒試過可以升級全家
[00:30:18.220 --> 00:30:20.340]  (主席) 有這麼多的艱難
[00:30:20.340 --> 00:30:24.820]  (主席) 可能就是有這麼多的感恩的恩典
[00:30:24.820 --> 00:30:26.740]  (主席) 這就是聖經裡面的提醒
[00:30:26.740 --> 00:30:29.580]  (主席) 大衛說的感恩不是說他沒有艱難
[00:30:29.580 --> 00:30:33.620]  (主席) 他說的瘋癲是他生命裡面其中很艱難的故事
[00:30:33.620 --> 00:30:35.060]  (主席) 他將來有更多的艱難
[00:30:35.060 --> 00:30:38.500]  (主席) 當他跌倒的時候另一個很大的艱難
[00:30:38.500 --> 00:30:41.460]  (主席) 然後他就再說神的恩典
[00:30:41.460 --> 00:30:43.460]  (主席) 二人呼求 耶和華聽見了
[00:30:43.460 --> 00:30:46.140]  (主席) 表救他們脫離一切的患難
[00:30:46.140 --> 00:30:50.420]  (主席) 耶和華靠近傷心的人拯救靈性痛悔的人
[00:30:50.420 --> 00:30:53.020]  (主席) 這個表達跟前面差不多
[00:30:53.020 --> 00:30:55.020]  (主席) 但前面表達的是我
[00:30:55.020 --> 00:30:57.820]  (主席) 我 神救我離開一切的恐懼
[00:30:57.820 --> 00:31:01.940]  (主席) 我 神救我脫離一切的患難
[00:31:01.940 --> 00:31:03.220]  (主席) 但現在不是在說我
[00:31:03.220 --> 00:31:06.740]  (主席) 是在說二人
[00:31:06.740 --> 00:31:10.060]  (主席) 是在說每一個跟從神的人
[00:31:10.060 --> 00:31:12.940]  (主席) 神都會經歷我經歷到的事
[00:31:12.940 --> 00:31:14.620]  (主席) 他們都會經歷的
[00:31:14.620 --> 00:31:18.420]  (主席) 神是靠近一切傷心的人
[00:31:18.420 --> 00:31:20.380]  (主席) 所以這個感恩可能是對一些很痛苦的人
[00:31:20.380 --> 00:31:21.940]  (主席) broken hearted
[00:31:21.940 --> 00:31:24.860]  (主席) 接著再說另一句
[00:31:24.860 --> 00:31:26.420]  (主席) 二人多有苦難
[00:31:26.420 --> 00:31:28.540]  (主席) 但耶和華救他脫離這一切
[00:31:28.540 --> 00:31:31.140]  (主席) 又保存他一切的骨頭
[00:31:31.140 --> 00:31:34.860]  (主席) 連一根也不折斷
[00:31:34.860 --> 00:31:37.180]  (主席) 請問如果一個人很多的患難
[00:31:37.180 --> 00:31:40.100]  (主席) 連骨頭都差不多要折斷
[00:31:40.100 --> 00:31:44.660]  (主席) 請問他的患難是小還是大?
[00:31:44.660 --> 00:31:47.060]  (主席) 我想是很大的患難
[00:31:47.060 --> 00:31:49.900]  (主席) 大家熟悉這句金句的話
[00:31:49.900 --> 00:31:53.860]  (主席) 這句金句在耶穌被釘十字的時候被引用過
[00:31:53.860 --> 00:31:56.180]  (主席) 聖經說當耶穌被釘十字的時候
[00:31:56.180 --> 00:32:00.420]  (主席) 冰釘沒有打斷耶穌的骨頭
[00:32:00.420 --> 00:32:01.620]  (主席) 因為聖經說
[00:32:01.620 --> 00:32:04.420]  (主席) 為要應驗經上的話說
[00:32:04.420 --> 00:32:08.420]  (主席) 他的骨頭一根也不折斷
[00:32:08.420 --> 00:32:11.740]  (主席) 其實我們經歷患難的感恩
[00:32:11.740 --> 00:32:14.700]  (主席) 也是耶穌經歷過的感恩
[00:32:14.700 --> 00:32:16.580]  (主席) 我們都是經歷耶穌
[00:32:16.580 --> 00:32:19.020]  (主席) 然後經歷過他的故事
[00:32:19.020 --> 00:32:21.900]  (主席) 經歷他的困難 也經歷他的感恩
[00:32:21.900 --> 00:32:26.300]  (主席) 回頭看有很多的美麗 很多的感恩
[00:32:26.300 --> 00:32:30.260]  (主席) 因為我們不配的人竟然可以經歷耶穌的經歷
[00:32:30.260 --> 00:32:33.660]  (主席) 由詩篇去到最後兩節
[00:32:33.660 --> 00:32:35.820]  (主席) 一起讀這兩節
[00:32:35.820 --> 00:32:38.220]  (主席) 惡必害死惡人
[00:32:38.220 --> 00:32:41.300]  (主席) 恨惡意人的必被定罪
[00:32:41.300 --> 00:32:43.900]  (主席) 也說救贖他僕人的靈魂
[00:32:43.900 --> 00:32:47.380]  (主席) 凡投靠他的必不自定罪
[00:32:47.380 --> 00:32:49.820]  (主席) 要做兩個很大的結論
[00:32:49.820 --> 00:32:51.380]  (主席) 一個結論就是
[00:32:51.380 --> 00:32:55.620]  (主席) 神必審判惡人
[00:32:55.620 --> 00:33:01.220]  (主席) 其實我們不要羨慕那些走壞的路
[00:33:01.220 --> 00:33:07.020]  (主席) 走那些有罪的脾氣 各方面路的人
[00:33:07.020 --> 00:33:09.380]  (主席) 讓我們在逆境的時候學習感恩
