
[00:00:00.000 --> 00:00:05.000]  大家好,很高興再次能夠在這裡跟大家分享聖經的話語
[00:20:29.000 --> 00:20:33.000]  會不會正正就是我們很現實的反省
[00:20:33.000 --> 00:20:35.000]  今天我們教會何去何從的時候
[00:20:35.000 --> 00:20:38.000]  下定位是上帝的恩典在哪裡
[00:20:38.000 --> 00:20:42.000]  上帝的呼召在我們哪裡
[00:20:42.000 --> 00:20:46.000]  這就是從這段經文裡面給我的聯想
[00:20:46.000 --> 00:20:48.000]  是有困難的
[00:20:48.000 --> 00:20:50.000]  你想退縮呢
[00:20:50.000 --> 00:20:57.000]  還是繼續迎難而上呢
[00:20:57.000 --> 00:21:01.000]  經文記載了這班人的上奏
[00:21:01.000 --> 00:21:05.000]  那個指控
[00:21:05.000 --> 00:21:08.000]  帶著一種惺惺作態的語調
[00:21:08.000 --> 00:21:09.000]  如果你們留意
[00:21:09.000 --> 00:21:12.000]  第十四節
[00:21:12.000 --> 00:21:14.000]  吃的鹽既然全是宮廷的鹽
[00:21:14.000 --> 00:21:16.000]  就不忍見王吃虧
[00:21:16.000 --> 00:21:18.000]  吃的鹽是什麼意思
[00:21:18.000 --> 00:21:20.000]  就是收那些俸祿
[00:21:20.000 --> 00:21:22.000]  皇帝的俸祿
[00:21:22.000 --> 00:21:26.000]  我是公務員
[00:21:26.000 --> 00:21:28.000]  我是服侍皇帝
[00:21:28.000 --> 00:21:31.000]  我不想見到你吃虧
[00:21:31.000 --> 00:21:34.000]  我是出於真心的
[00:21:34.000 --> 00:21:39.000]  我想這個很容易打動到很多人
[00:21:39.000 --> 00:21:41.000]  這個人原來幫我的
[00:21:41.000 --> 00:21:43.000]  他又說了我的利益受損
[00:21:43.000 --> 00:21:44.000]  於是乎
[00:21:44.000 --> 00:21:48.000]  好吧 你也對的 有理由
[00:21:48.000 --> 00:21:51.000]  這個就是敵人的詭計
[00:21:51.000 --> 00:21:53.000]  皇帝怎麼看
[00:21:53.000 --> 00:21:56.000]  十七節到二十二節
[00:21:56.000 --> 00:21:58.000]  皇帝聽完他們的講法
[00:21:58.000 --> 00:22:01.000]  收到上奏的詔書之後
[00:22:01.000 --> 00:22:04.000]  我查過了 我查清楚了
[00:22:04.000 --> 00:22:08.000]  他們的確果然背叛列王
[00:22:08.000 --> 00:22:11.000]  其中常有反叛博弈的事
[00:22:11.000 --> 00:22:15.000]  這個就是去到第四章十九節裡面所講的
[00:22:15.000 --> 00:22:16.000]  查到什麼呢
[00:22:16.000 --> 00:22:20.000]  如果你問是不是真的博弈呢
[00:22:20.000 --> 00:22:22.000]  從歷史的角度來說
[00:22:22.000 --> 00:22:24.000]  從以色列猶大國的歷史來說
[00:22:24.000 --> 00:22:28.000]  他們身處於列強之中
[00:22:28.000 --> 00:22:31.000]  無論是阿蘭帝國的興起 亞述帝國的興起
[00:22:31.000 --> 00:22:34.000]  埃及帝國的興起
[00:22:34.000 --> 00:22:39.000]  以色列地處各個列強的中央
[00:22:39.000 --> 00:22:41.000]  他要自保
[00:22:41.000 --> 00:22:46.000]  他要懂得周旋在列國之中
[00:22:46.000 --> 00:22:50.000]  如果反抗敵人 抵抗敵軍是博弈
[00:22:50.000 --> 00:22:53.000]  我相信說不過 是不是
[00:22:53.000 --> 00:22:56.000]  如果真正是為他們所謂博弈的話
[00:22:56.000 --> 00:23:00.000]  唯一最有所謂最充分證據的
[00:23:00.000 --> 00:23:06.000]  就是當日猶大國滅國之前的兩個王
[00:23:06.000 --> 00:23:08.000]  西帝加和約瓦根
[00:23:08.000 --> 00:23:11.000]  他們的確謀求想背叛巴比倫
[00:23:11.000 --> 00:23:15.000]  聯合埃及背叛巴比倫
[00:23:15.000 --> 00:23:21.000]  結果遭到尼布加尼薩的殘酷對待
[00:23:21.000 --> 00:23:23.000]  這個就是博弈
[00:23:23.000 --> 00:23:28.000]  但是這些自保的 為了挽回自己民族尊嚴的行動
[00:23:28.000 --> 00:23:33.000]  竟然被誣蔑為博弈
[00:23:33.000 --> 00:23:35.000]  是不是說得通呢
[00:23:35.000 --> 00:23:37.000]  甚至乎去到二十節裡面
[00:23:37.000 --> 00:23:41.000]  他們再說有一層有強大的君王智利耶路撒冷
[00:23:41.000 --> 00:23:43.000]  統管河西前地
[00:23:43.000 --> 00:23:46.000]  人就給他們進貢納良繳稅
[00:23:46.000 --> 00:23:48.000]  這裡查到什麼呢
[00:23:48.000 --> 00:23:52.000]  以色列國最強大的時候是所羅門時代
[00:23:52.000 --> 00:23:59.000]  的確有不同的外邦人向他們進貢
[00:23:59.000 --> 00:24:02.000]  又關波斯王什麼事呢
[00:24:02.000 --> 00:24:08.000]  又為什麼他們的強大會成為今天的指控呢
[00:24:08.000 --> 00:24:13.000]  看來皇帝對於這些謊言
[00:24:13.000 --> 00:24:18.000]  這些半真半假的謊言有反應
[00:24:18.000 --> 00:24:23.000]  結果他就下了這個命令
[00:24:23.000 --> 00:24:29.000]  終止了重建聖城的工作
[00:24:29.000 --> 00:24:32.000]  這是歷史 這是現實
[00:24:32.000 --> 00:24:40.000]  這也是昔日不妥協的後果
[00:24:40.000 --> 00:24:42.000]  代價
[00:24:42.000 --> 00:24:48.000]  來到這裡我們可能要停一停去問一問
[00:24:48.000 --> 00:24:50.000]  怎麼辦呢
[00:24:50.000 --> 00:24:53.000]  如果你是昔日的所羅巴柏
[00:24:53.000 --> 00:24:57.000]  你怎樣來到他再次來到他繼續堅持下去呢
[00:24:57.000 --> 00:24:59.000]  不容易的
[00:24:59.000 --> 00:25:01.000]  如果我們看回歷史
[00:25:01.000 --> 00:25:05.000]  由居魯士王發命令叫猶太人回歸
[00:25:05.000 --> 00:25:17.000]  和聖城修復敬拜的時間相隔90年
[00:25:17.000 --> 00:25:20.000]  多少代人
[00:25:20.000 --> 00:25:22.000]  怎樣堅持下去
[00:25:22.000 --> 00:25:30.000]  這是一個很好的思考功課
[00:25:30.000 --> 00:25:34.000]  這段時間沒有一個註腳答案
[00:25:34.000 --> 00:25:40.000]  但是有一個很有意思的
[00:25:40.000 --> 00:25:42.000]  很特別的安排
[00:25:42.000 --> 00:25:44.000]  就是在二十四節
[00:25:44.000 --> 00:25:49.000]  二十四節裡面一開始用了一個「於是」
[00:25:49.000 --> 00:25:55.000]  如果我們用所謂寫作修辭的理解
[00:25:55.000 --> 00:26:01.000]  「於是」這個字是連結著上面的全文
[00:26:01.000 --> 00:26:04.000]  明明是一個時空錯亂的事件
[00:26:04.000 --> 00:26:09.000]  為什麼用「於是」這個字呢
[00:26:09.000 --> 00:26:11.000]  有些人解釋說
[00:26:11.000 --> 00:26:17.000]  這個「於是」可能是連接第四章的第五節
[00:26:17.000 --> 00:26:20.000]  第五節已經說了停工
[00:26:20.000 --> 00:26:24.000]  但是為什麼再說停工呢
[00:26:24.000 --> 00:26:27.000]  這個也引證了以色列記作者的巧妙
[00:26:27.000 --> 00:26:31.000]  擺了這段的「是」來暗示
[00:26:31.000 --> 00:26:37.000]  昔日聖殿停工不是純粹民間阻撓那麼簡單
[00:26:37.000 --> 00:26:41.000]  由民間的阻撓上升到政治層面
[00:26:41.000 --> 00:26:45.000]  帝國層面
[00:26:45.000 --> 00:26:49.000]  但是二十四節裡面還有下文
[00:26:49.000 --> 00:26:53.000]  在耶路撒冷神殿的工程就停止了
[00:26:53.000 --> 00:26:57.000]  引導波斯王大樓市第二年
[00:26:57.000 --> 00:26:59.000]  交代了停工的原因
[00:26:59.000 --> 00:27:02.000]  但是又說了時間出來
[00:27:02.000 --> 00:27:04.000]  記載了這件事
[00:27:04.000 --> 00:27:07.000]  那麼二十四節給我們的思考
[00:27:07.000 --> 00:27:10.000]  為什麼到了大樓市的第二年
[00:27:10.000 --> 00:27:13.000]  再次來到復工呢
[00:27:13.000 --> 00:27:16.000]  詳細的情形要留待下一次的講道
[00:27:16.000 --> 00:27:18.000]  去到第五章我才說
[00:27:18.000 --> 00:27:20.000]  不是我說
[00:27:20.000 --> 00:27:22.000]  應該是Steven說
[00:27:22.000 --> 00:27:24.000]  但是這裡有一個很有意思的
[00:27:24.000 --> 00:27:27.000]  我想提一提第五章
[00:27:27.000 --> 00:27:31.000]  一開始叫他們復工的人是誰
[00:27:31.000 --> 00:27:34.000]  叫以色列人復工的是誰
[00:27:34.000 --> 00:27:37.000]  鼓勵索羅巴塔復工的人是誰
[00:27:37.000 --> 00:27:41.000]  是先知哈蓋
[00:27:41.000 --> 00:27:45.000]  是哈蓋叫他們復工的
[00:27:45.000 --> 00:27:48.000]  是不是很奇妙很Amazing
[00:27:48.000 --> 00:27:55.000]  不是大樓市的國策改變先
[00:27:55.000 --> 00:27:57.000]  而是先知的說話
[00:27:57.000 --> 00:28:00.000]  上帝的心意走先
[00:28:00.000 --> 00:28:04.000]  這個註腳二十四節就很精彩了
[00:28:04.000 --> 00:28:07.000]  困難裡面上帝都看著
[00:28:07.000 --> 00:28:09.000]  事後到的時候
[00:28:09.000 --> 00:28:15.000]  上帝就開始有奇妙的作為
[00:28:15.000 --> 00:28:20.000]  來到這裡讓我更加看到
[00:28:20.000 --> 00:28:23.000]  堅持是有意思的
[00:28:23.000 --> 00:28:27.000]  這個堅持讓我們經歷到上帝的實在
[00:28:27.000 --> 00:28:29.000]  唯有你有份在這個堅持裡面
[00:28:29.000 --> 00:28:31.000]  你在掙扎的過程裡面
[00:28:31.000 --> 00:28:36.000]  你才看到那種心靈神會
[00:28:36.000 --> 00:28:39.000]  你吃花生是看不到這種感受的
[00:28:39.000 --> 00:28:45.000]  你在堂邊學是看不到這種親歷其境的心路歷程的掙扎
[00:28:45.000 --> 00:28:51.000]  上帝真真實實的紮根在你心裡面
[00:28:51.000 --> 00:28:56.000]  所以今天這段經文給我一個很大的思考
[00:28:56.000 --> 00:28:58.000]  我們在歷史裡面看到
[00:28:58.000 --> 00:29:02.000]  原來我們的信念
[00:29:02.000 --> 00:29:04.000]  或者宗教和政治的利益
[00:29:04.000 --> 00:29:06.000]  我們在現實關係之下
[00:29:06.000 --> 00:29:09.000]  其實很多時候分不開
[00:29:09.000 --> 00:29:13.000]  我們想避都避不了
[00:29:13.000 --> 00:29:17.000]  但是正正就是我們的挑戰
[00:29:17.000 --> 00:29:18.000]  基督信仰
[00:29:18.000 --> 00:29:20.000]  基督群體的信仰
[00:29:20.000 --> 00:29:22.000]  怎樣在這個現實的壓力之下
[00:29:22.000 --> 00:29:26.000]  去做到超越世人的眼光
[00:29:26.000 --> 00:29:29.000]  我們的追求不是什麼理念
[00:29:29.000 --> 00:29:32.000]  我們追求的是上帝的心意
[00:29:32.000 --> 00:29:35.000]  我們怎樣在這種壓力之下
[00:29:35.000 --> 00:29:37.000]  能夠印證
[00:29:37.000 --> 00:29:42.000]  甚至乎我們能夠見證到上帝的榮耀
[00:29:42.000 --> 00:29:47.000]  我相信唯有的就是我們專注在上帝的心意裡面
[00:29:47.000 --> 00:29:49.000]  甚至乎我們帶著盼望的態度
[00:29:49.000 --> 00:29:53.000]  來等上帝的時間來到
[00:29:53.000 --> 00:29:56.000]  有位老人家跟我分享
[00:29:56.000 --> 00:30:00.000]  他受傷了
[00:30:00.000 --> 00:30:03.000]  做不做手術好
[00:30:03.000 --> 00:30:05.000]  他做了手術之後
[00:30:05.000 --> 00:30:06.000]  他就很雀躍地說
[00:30:06.000 --> 00:30:09.000]  上帝的恩典果然在我這裡
[00:30:09.000 --> 00:30:11.000]  我最初也很擔心
[00:30:11.000 --> 00:30:12.000]  但是發覺
[00:30:12.000 --> 00:30:15.000]  上帝的恩典真的在這裡
[00:30:15.000 --> 00:30:17.000]  我就帶著信心去榮耀他的名
[00:30:17.000 --> 00:30:19.000]  向人傳福音
[00:30:19.000 --> 00:30:22.000]  這個也是一個信仰的歷程
[00:30:22.000 --> 00:30:27.000]  去反省上帝的真實
[00:30:27.000 --> 00:30:29.000]  不過現實歸現實
[00:30:29.000 --> 00:30:32.000]  我也要鼓勵大家去思考這個問題
[00:30:32.000 --> 00:30:35.000]  只要等是最艱難的
[00:30:35.000 --> 00:30:37.000]  最磨人的心智
[00:30:37.000 --> 00:30:41.000]  重要的是用什麼態度去等
[00:30:41.000 --> 00:30:46.000]  還有帶著什麼應對的策略來等呢
[00:30:46.000 --> 00:30:50.000]  這個是智慧的問題
[00:30:50.000 --> 00:30:54.000]  我們的種種情緒在現實的張力之下
[00:30:54.000 --> 00:30:55.000]  不如意之下
[00:30:55.000 --> 00:30:59.000]  總會是很複雜
[00:30:59.000 --> 00:31:01.000]  我們有不同的階段
[00:31:01.000 --> 00:31:02.000]  不同的挑戰
[00:31:02.000 --> 00:31:04.000]  我們有不同的處境
[00:31:04.000 --> 00:31:06.000]  有不同的困難
[00:31:06.000 --> 00:31:10.000]  怎樣在困難當中堅持下去
[00:31:10.000 --> 00:31:11.000]  猶太民眾
[00:31:11.000 --> 00:31:13.000]  這個以色列裏面
[00:31:13.000 --> 00:31:15.000]  這群群體的見證
[00:31:15.000 --> 00:31:20.000]  可以成為我們的借鏡
[00:31:20.000 --> 00:31:23.000]  講完了歷史
[00:31:23.000 --> 00:31:27.000]  我們看到上帝的作為
[00:31:27.000 --> 00:31:31.000]  看到以色列人的回歸 重建聖城
[00:31:31.000 --> 00:31:35.000]  不是因為帝國君主的仁慈
[00:31:35.000 --> 00:31:40.000]  是上帝在背後微妙的推動
[00:31:40.000 --> 00:31:43.000]  這個就是以色列的呈現出
[00:31:43.000 --> 00:31:49.000]  上帝的作為精彩之處
[00:31:49.000 --> 00:31:53.000]  對於我們今天有什麼意義呢
[00:31:53.000 --> 00:31:59.000]  或者我會從一個攀石的場面引導大家去想
[00:31:59.000 --> 00:32:03.000]  可能很多人都攀石的活動玩過
[00:32:03.000 --> 00:32:06.000]  特別有些年輕人
[00:32:06.000 --> 00:32:08.000]  不知道你們攀石攀到半路
[00:32:08.000 --> 00:32:12.000]  發覺上又不可以 下又不可以的時候
[00:32:12.000 --> 00:32:14.000]  是怎樣做的呢
[00:32:14.000 --> 00:32:17.000]  你停在那裏想了一段時間
[00:32:17.000 --> 00:32:19.000]  想都想不到
[00:32:19.000 --> 00:32:22.000]  接著有什麼後果呢
[00:32:22.000 --> 00:32:24.000]  是不是跳下來就算了呢
[00:32:24.000 --> 00:32:26.000]  是 但怎樣跳呢
[00:32:26.000 --> 00:32:31.000]  其實在這個過程裏面有一段經過
[00:32:31.000 --> 00:32:35.000]  你的教練 拉著你的繩子的教練可能會提醒你
[00:32:35.000 --> 00:32:39.000]  走哪裏走哪裏
[00:32:39.000 --> 00:32:44.000]  有指示的 有提醒的
[00:32:44.000 --> 00:32:50.000]  甚至乎你要放棄
[00:32:50.000 --> 00:32:52.000]  你的教練都告訴你
[00:32:52.000 --> 00:32:55.000]  可以放棄的時候你才放棄
[00:32:55.000 --> 00:32:59.000]  我借用這個圖畫來看
[00:32:59.000 --> 00:33:01.000]  想說的是
[00:33:01.000 --> 00:33:03.000]  就等於我們的人生
[00:33:03.000 --> 00:33:05.000]  我們跟隨上帝的人生
[00:33:05.000 --> 00:33:07.000]  遇到困難的時候
[00:33:07.000 --> 00:33:09.000]  我們需要靠的是上帝
[00:33:09.000 --> 00:33:11.000]  仍然的上帝看著我們
[00:33:11.000 --> 00:33:16.000]  按著他的帶領來堅持下去
[00:33:16.000 --> 00:33:21.000]  這個就是我們在困難裏面掙扎的時候的出路
[00:33:21.000 --> 00:33:23.000]  耐心等候上帝
[00:33:46.000 --> 00:33:58.000]  這句說話鼓勵我
[00:33:58.000 --> 00:34:02.000]  鼓勵我在很多困難裏面去依靠上帝
[00:34:02.000 --> 00:34:04.000]  這個最大的感受是
[00:34:04.000 --> 00:34:07.000]  在2015、16年我不記得了
[00:34:07.000 --> 00:34:11.000]  那年我去寧波三次教會探訪的時候
[00:34:11.000 --> 00:34:16.000]  那天晚上吃完飯
[00:34:16.000 --> 00:34:18.000]  一個人走回教會
[00:34:18.000 --> 00:34:20.000]  突然天上下起雪來
[00:34:20.000 --> 00:34:22.000]  當時的我在侍奉裏面
[00:34:22.000 --> 00:34:25.000]  帶著很多沉重的心情
[00:34:25.000 --> 00:34:29.000]  很多困難家裏面的事情纏繞著
[00:34:29.000 --> 00:34:32.000]  想做 做不到
[00:34:32.000 --> 00:34:37.000]  但突然心裏就回響著這句說話
[00:34:37.000 --> 00:34:41.000]  那個感受就是
[00:34:41.000 --> 00:34:43.000]  上帝說我包底
[00:34:43.000 --> 00:34:45.000]  你信不信我
[00:34:45.000 --> 00:34:47.000]  這個就是我的感受
[00:34:47.000 --> 00:34:53.000]  原來有時候困難是上帝想我們回去那裏
[00:34:53.000 --> 00:34:56.000]  我們能不能夠在這些掙扎裏面
[00:34:56.000 --> 00:35:00.000]  給上帝得著我們對他的信任呢
[00:35:00.000 --> 00:35:02.000]  我們在這些掙扎裏面
[00:35:02.000 --> 00:35:06.000]  我們能不能夠給上帝得著我們對他的信靠
[00:35:06.000 --> 00:35:08.000]  得著我呢
[00:35:08.000 --> 00:35:11.000]  我相信
[00:35:11.000 --> 00:35:18.000]  上帝的心意是這樣
[00:35:18.000 --> 00:35:21.000]  今天如果上帝呼召你的時候
[00:35:21.000 --> 00:35:25.000]  讓你在香港繼續堅持下去的時候
[00:35:25.000 --> 00:35:29.000]  你又願不願意呢
[00:35:29.000 --> 00:35:33.000]  這個就是我們信仰的挑戰
[00:35:33.000 --> 00:35:38.000]  我相信這個也是最寶貴的信心功課
[00:35:38.000 --> 00:35:41.000]  迎難而上
[00:35:41.000 --> 00:35:43.000]  堅定不移
[00:35:43.000 --> 00:35:46.000]  亦都不容有失
[00:35:46.000 --> 00:35:47.000]  盼望神的說話
[00:35:47.000 --> 00:35:49.000]  都成為我們今天的提醒與鼓勵
[00:35:49.000 --> 00:35:53.000]  要一起同心圖告
[00:35:53.000 --> 00:35:57.000]  多謝你 多謝你的信實
[00:35:57.000 --> 00:36:01.000]  你讓我們在歷史當中看到你的真實
[00:36:01.000 --> 00:36:03.000]  雖然我們未必有一個這麼超越的眼光
[00:36:03.000 --> 00:36:05.000]  看到將來會發展成怎樣
[00:36:05.000 --> 00:36:08.000]  但我們又很知道
[00:36:08.000 --> 00:36:11.000]  你就是那位超越的上帝
[00:36:11.000 --> 00:36:14.000]  我們專心依靠你 跟隨你
[00:36:14.000 --> 00:36:15.000]  雖然艱難
[00:36:15.000 --> 00:36:17.000]  但我們信得過你
[00:36:17.000 --> 00:36:19.000]  求主你帶領
[00:36:19.000 --> 00:36:21.000]  讓我們心帶著這份雀躍
[00:36:21.000 --> 00:36:23.000]  帶著這份激情
[00:36:23.000 --> 00:36:26.000]  更好的去見證你
[00:36:26.000 --> 00:36:28.000]  我們圖告奉耶穌 彼得聖名祈求 阿門
