
[00:00:00.000 --> 00:00:04.860]  一年多前在立法會表決了政改的方案
[00:20:06.440 --> 00:20:08.920]  不如我們一齊動一下好嗎?
[00:20:08.920 --> 00:20:13.720]  大家按著我的指示做一個動作
[00:20:13.720 --> 00:20:17.400]  把手放在下巴
[00:20:17.400 --> 00:20:19.120]  好,不要動
[00:20:19.120 --> 00:20:20.200]  大家看一下
[00:20:20.200 --> 00:20:23.080]  麻煩大家左右看一下
[00:20:23.080 --> 00:20:26.080]  我剛才說把手放在哪裏?
[00:20:26.080 --> 00:20:27.000]  下巴
[00:20:27.000 --> 00:20:30.240]  那為甚麼你們放在臉上呢?
[00:20:30.240 --> 00:20:31.880]  看到我就覺得很好
[00:20:31.880 --> 00:20:33.280]  你看到我做
[00:20:33.280 --> 00:20:36.280]  但是我說的話是相反的
[00:20:36.280 --> 00:20:40.280]  新教、現教是哪一樣更加重要?
[00:20:40.280 --> 00:20:41.560]  新教
[00:20:41.560 --> 00:20:43.040]  我們教人
[00:20:43.040 --> 00:20:44.840]  人家是在看我們怎樣做
[00:20:44.840 --> 00:20:47.360]  所以我們很重要留意
[00:20:47.360 --> 00:20:49.280]  當我們教導的時候
[00:20:49.280 --> 00:20:54.840]  我們的生命是否真的活出我們所教的
[00:20:54.840 --> 00:20:56.720]  我們要學習以斯拉
[00:20:56.720 --> 00:20:59.840]  我們要定志考究聖經
[00:20:59.840 --> 00:21:00.920]  進行聖經
[00:21:00.920 --> 00:21:03.280]  同時要教導聖經
[00:21:03.280 --> 00:21:06.920]  以至我們的信心就可以不斷地成長
[00:21:06.920 --> 00:21:10.640]  接著我們進入第二個重點
[00:21:10.640 --> 00:21:13.200]  經文裏面說到
[00:21:13.200 --> 00:21:15.120]  耶穌終於出現的時候
[00:21:15.120 --> 00:21:16.720]  門徒在一起
[00:21:16.720 --> 00:21:19.080]  他心裏面有很多的懼怕
[00:21:19.080 --> 00:21:20.960]  門都關著
[00:21:20.960 --> 00:21:23.560]  他們怕甚麼?
[00:21:23.560 --> 00:21:25.680]  耶穌之前不讓釘十架
[00:21:25.680 --> 00:21:30.840]  但有人說他的墳墓已經是空的
[00:21:30.840 --> 00:21:32.240]  再想深一層
[00:21:32.240 --> 00:21:36.640]  官府的人會否懷疑我們將他的屍體偷走
[00:21:36.640 --> 00:21:37.880]  來抓他們呢?
[00:21:37.880 --> 00:21:40.240]  所以他們很害怕
[00:21:40.240 --> 00:21:42.920]  另一樣他們害怕的緣故
[00:21:42.920 --> 00:21:45.600]  有人甚至說耶穌已經復活了
[00:21:45.600 --> 00:21:47.920]  這個簡直不可思議
[00:21:47.920 --> 00:21:49.400]  太離奇了
[00:21:49.400 --> 00:21:53.320]  這也是他們害怕的一個原因
[00:21:53.320 --> 00:21:54.880]  當他們關著門
[00:21:54.880 --> 00:21:56.560]  在房間裏面去談論
[00:21:56.560 --> 00:21:59.120]  耶穌復活這件事的時間
[00:21:59.120 --> 00:22:00.640]  耶穌突然間
[00:22:00.640 --> 00:22:03.760]  超自然地出現在他們面前
[00:22:03.760 --> 00:22:06.200]  站在他們中間
[00:22:06.200 --> 00:22:08.400]  門徒看到耶穌的出現
[00:22:08.400 --> 00:22:12.960]  肯定會覺得非常驚怕
[00:22:12.960 --> 00:22:15.920]  但耶穌跟他們說的第一句說話是甚麼?
[00:22:15.920 --> 00:22:18.480]  「願你們平安」
[00:22:18.480 --> 00:22:20.360]  這句說話其實很簡單
[00:22:20.360 --> 00:22:22.080]  在猶太文化裏面
[00:22:22.080 --> 00:22:24.640]  是大家問安的時候說到的
[00:22:24.640 --> 00:22:26.560]  但耶穌在這個時候
[00:22:26.560 --> 00:22:29.960]  用門徒熟悉的聲調跟他們說
[00:22:29.960 --> 00:22:31.640]  「願你們平安」
[00:22:31.640 --> 00:22:36.120]  遠遠超過了問安的含義
[00:22:36.120 --> 00:22:38.360]  甚至我們在聖經當中看到
[00:22:38.360 --> 00:22:41.320]  耶穌在短短的記載裏面
[00:22:41.320 --> 00:22:43.360]  就有三次跟這些門徒說
[00:22:43.360 --> 00:22:46.000]  「願你們平安」
[00:22:46.000 --> 00:22:48.520]  對於一些懼怕的門徒來說
[00:22:48.520 --> 00:22:52.240]  沒有一件事比平安更加重要
[00:22:52.240 --> 00:22:55.320]  現在耶穌復活站在他們面前
[00:22:55.320 --> 00:22:56.920]  帶給他們的平安
[00:22:56.920 --> 00:22:59.400]  就超過了所有的失望
[00:22:59.400 --> 00:23:01.760]  超過了所有的痛苦
[00:23:01.760 --> 00:23:05.920]  超過了所有的黑暗
[00:23:05.920 --> 00:23:08.320]  耶穌說「願你們平安」
[00:23:08.320 --> 00:23:09.880]  不單止是安慰他們
[00:23:09.880 --> 00:23:12.400]  其實也是在提醒這些門徒
[00:23:12.400 --> 00:23:15.920]  他們之前怎樣跟這些門徒說的話
[00:23:15.920 --> 00:23:18.720]  因為之前耶穌就提示他們
[00:23:18.720 --> 00:23:21.680]  「我就是那位賜平安的主」
[00:23:21.680 --> 00:23:23.440]  我們一起讀兩段的聖經
[00:23:23.440 --> 00:23:25.200]  是說到耶穌怎樣啟示他們
[00:23:25.200 --> 00:23:26.760]  是那位賜平安的主
[00:23:26.760 --> 00:23:28.000]  一二三 請
[00:23:28.000 --> 00:23:30.560]  「我留下平安給你們」
[00:23:30.560 --> 00:23:33.600]  「我將你們平安賜給你們」
[00:23:33.600 --> 00:23:37.000]  「我所賜的不像是人所賜的」
[00:23:37.000 --> 00:23:39.320]  「你們不心裡不要有仇」
[00:23:39.320 --> 00:23:41.800]  「也不要含冤」
[00:23:41.800 --> 00:23:44.040]  「我將這些事告訴你們」
[00:23:44.040 --> 00:23:47.160]  「是叫你們在我裡面有平安」
[00:23:47.160 --> 00:23:49.880]  「在世上你們有苦難」
[00:23:49.880 --> 00:23:52.040]  「但你們可以放心」
[00:23:52.040 --> 00:23:54.840]  「我已經勝了世界」
[00:23:54.840 --> 00:23:56.880]  跟很多門徒一樣
[00:23:56.880 --> 00:23:59.720]  現在21世紀的我們一樣會害怕
[00:23:59.720 --> 00:24:01.680]  害怕讀不到好的學校
[00:24:01.680 --> 00:24:03.600]  找不到穩定的工作
[00:24:03.600 --> 00:24:05.680]  害怕複雜的人際關係
[00:24:05.680 --> 00:24:07.600]  害怕股票大跌
[00:24:07.600 --> 00:24:09.840]  害怕變成負資產
[00:24:09.840 --> 00:24:11.360]  害怕失去平安
[00:24:11.360 --> 00:24:15.280]  害怕失去自由
[00:24:15.280 --> 00:24:16.840]  面對懼怕
[00:24:16.840 --> 00:24:18.880]  有人甚至採取一些很極端
[00:24:18.880 --> 00:24:21.480]  消極的方法去面對
[00:24:21.480 --> 00:24:22.360]  今年年頭
[00:24:22.360 --> 00:24:25.480]  香港出現了很多學生自殺的事件
[00:24:25.480 --> 00:24:28.000]  三月份特別的嚴重
[00:24:28.000 --> 00:24:29.440]  在九天裡面
[00:24:29.440 --> 00:24:32.560]  有七宗學生自殺的事件
[00:24:32.560 --> 00:24:34.160]  這些情況
[00:24:34.160 --> 00:24:36.760]  很讓人覺得難過
[00:24:36.760 --> 00:24:40.480]  給人帶來很多的反思
[00:24:40.480 --> 00:24:42.720]  奪去人的平安
[00:24:42.720 --> 00:24:44.880]  正正是魔鬼撒旦
[00:24:44.880 --> 00:24:46.360]  他要做的事
[00:24:46.360 --> 00:24:47.920]  其中一樣
[00:24:47.920 --> 00:24:49.680]  但在耶穌基督的救恩裡面
[00:24:49.680 --> 00:24:51.040]  剛剛相反
[00:24:51.040 --> 00:24:54.280]  他是要奪走人的懼怕
[00:24:54.280 --> 00:24:58.840]  要人靠著耶穌得享真正的平安
[00:24:58.840 --> 00:25:01.480]  因為父神愛我們愛到一個程度
[00:25:01.480 --> 00:25:04.200]  將他的獨生子賜給我們
[00:25:04.200 --> 00:25:05.840]  神愛我們的心
[00:25:05.840 --> 00:25:10.480]  就是在愛子的行為上顯明出來
[00:25:10.480 --> 00:25:13.320]  愛裡沒有懼怕
[00:25:13.320 --> 00:25:15.440]  愛既完全
[00:25:15.440 --> 00:25:18.560]  就將懼怕除去
[00:25:18.560 --> 00:25:20.240]  如果在聖經裡面選一段
[00:25:20.240 --> 00:25:22.000]  最有力的經文
[00:25:22.000 --> 00:25:23.800]  最powerful的經文
[00:25:23.800 --> 00:25:28.040]  我會選羅馬書八章三十五到三十九節
[00:25:28.040 --> 00:25:29.760]  我們一起讀這段聖經好不好
[00:25:29.760 --> 00:25:31.280]  一二三 請
[00:25:31.280 --> 00:25:35.280]  誰能使我們與基督的愛隔絕呢
[00:25:35.280 --> 00:25:36.400]  是患難嗎
[00:25:36.400 --> 00:25:37.800]  是困苦嗎
[00:25:37.800 --> 00:25:39.200]  是迫不迫嗎
[00:25:39.200 --> 00:25:40.600]  是飢餓嗎
[00:25:40.600 --> 00:25:42.560]  是赤身怒體嗎
[00:25:42.560 --> 00:25:43.920]  是屁股嗎
[00:25:43.920 --> 00:25:45.720]  是刀劍嗎
[00:25:45.720 --> 00:25:47.120]  因為我深信
[00:25:47.120 --> 00:25:51.840]  無論是死是生
[00:25:51.840 --> 00:25:53.320]  是現在的事
[00:25:53.320 --> 00:25:54.840]  是將來的事
[00:25:54.840 --> 00:25:56.320]  是有能力的
[00:25:56.320 --> 00:25:57.680]  是高天的
[00:25:57.680 --> 00:25:59.000]  是深淵的
[00:25:59.000 --> 00:26:01.760]  或是任何別的被造之物
[00:26:01.760 --> 00:26:05.120]  都不能叫我們與神的愛隔絕
[00:26:05.120 --> 00:26:09.960]  這愛是要在我們耶穌基督裡面
[00:26:09.960 --> 00:26:11.960]  面對懼怕的時間
[00:26:11.960 --> 00:26:17.640]  我們眼目不要集中在懼怕的事上
[00:26:17.640 --> 00:26:22.160]  我們應該聚焦在耶穌基督的救恩裡面
[00:26:22.160 --> 00:26:25.520]  能夠用信心的眼去見到
[00:26:25.520 --> 00:26:27.880]  無論任何的事任何的人
[00:26:27.880 --> 00:26:33.160]  都不能將我們與神的愛隔絕
[00:26:33.160 --> 00:26:37.160]  我們沒有什麼值得懼怕
[00:26:37.160 --> 00:26:40.840]  剛才我們說了第一個點
[00:26:40.840 --> 00:26:43.000]  「羅開而或」
[00:26:43.000 --> 00:26:45.120]  憑聖經篤信耶穌
[00:26:45.120 --> 00:26:47.920]  第二樣是「羅開懼怕」
[00:26:47.920 --> 00:26:50.160]  靠耶穌得享平安
[00:26:50.160 --> 00:26:53.920]  我們進入第三個部分
[00:26:53.920 --> 00:26:57.320]  復會的主耶穌向門徒顯現的時間
[00:26:57.320 --> 00:27:00.040]  祂不單止給他們信心和平安
[00:27:00.040 --> 00:27:03.880]  更加重要的是祂要給門徒一個使命
[00:27:03.880 --> 00:27:07.040]  要拆顯他們為主做見證
[00:27:07.040 --> 00:27:08.200]  剛才也說了
[00:27:08.200 --> 00:27:13.720]  拆顯門徒是耶穌在地上四十天的階段所做的
[00:27:13.720 --> 00:27:16.960]  其中一個很重要的事情
[00:27:16.960 --> 00:27:19.640]  經文說
[00:27:19.640 --> 00:27:21.840]  聖父要拆聖子
[00:27:21.840 --> 00:27:25.000]  聖子要拆門徒
[00:27:25.000 --> 00:27:27.960]  如果比較《約翰福音》的前後
[00:27:27.960 --> 00:27:28.960]  開頭和結尾
[00:27:28.960 --> 00:27:32.240]  我們會看到《約翰福音》是用一個前後呼應的方式
[00:27:32.240 --> 00:27:35.080]  去突出一個拆顯的重點
[00:27:35.080 --> 00:27:36.960]  第一章裡面說到
[00:27:36.960 --> 00:27:38.880]  「聖父拆聖子」
[00:27:38.880 --> 00:27:41.840]  「道成了欲身處在我們中間」
[00:27:41.840 --> 00:27:44.920]  《約翰福音》最後的時候說過什麼?
[00:27:44.920 --> 00:27:48.560]  耶穌要拆顯門徒
[00:27:48.560 --> 00:27:51.240]  二十一章最後一章的時候更加說到
[00:27:51.240 --> 00:27:55.480]  彼得被拆顯去牧養神的羊
[00:27:55.480 --> 00:27:57.600]  神的教會
[00:27:57.600 --> 00:28:04.440]  拆顯是《約翰福音》一個重要的主題
[00:28:04.440 --> 00:28:07.040]  拆顯在《新約聖經》希臘文裡面
[00:28:07.040 --> 00:28:09.320]  有兩個詞來表達
[00:28:09.320 --> 00:28:13.080]  在整本《新約聖經》裡面總共出現了一百零七次
[00:28:13.080 --> 00:28:15.200]  但很特別的是我們發覺
[00:28:15.200 --> 00:28:17.960]  五十八次是在《約翰福音》裡面出現
[00:28:17.960 --> 00:28:24.600]  所以我們看《約翰福音》非常重視拆顯這個觀念
[00:28:24.600 --> 00:28:28.880]  當耶穌提出拆顯這個命令的時候
[00:28:28.880 --> 00:28:31.920]  我們想想門徒第一個反應是什麼
[00:28:31.920 --> 00:28:33.520]  我估計他們的反應是說
[00:28:33.520 --> 00:28:38.480]  「我不配 我沒有能力去接受這個拆顯」
[00:28:38.480 --> 00:28:41.160]  人有太多的限制
[00:28:41.160 --> 00:28:45.680]  走著摩西當日去響應回應神的呼召的時候
[00:28:45.680 --> 00:28:46.480]  他這樣說
[00:28:46.480 --> 00:28:52.160]  「我是什麼人?我竟然可以去見法老?」
[00:28:52.160 --> 00:28:56.400]  「將以色列人從埃及地領出來」
[00:28:56.400 --> 00:29:00.080]  「這個任務太困難了 我做不到」
[00:29:00.080 --> 00:29:04.320]  耶穌非常清楚門徒內心的疑問
[00:29:04.320 --> 00:29:07.680]  祂做了一個動作
[00:29:07.680 --> 00:29:10.040]  向我們吹了一口氣
[00:29:10.040 --> 00:29:12.360]  很形象地去表達
[00:29:12.360 --> 00:29:15.120]  他們將來要受聖靈
[00:29:15.120 --> 00:29:17.440]  要得著聖靈的能力和恩賜
[00:29:17.440 --> 00:29:21.840]  去完成神的託付和拆顯
[00:29:21.840 --> 00:29:24.440]  在耶穌升天後十天
[00:29:24.440 --> 00:29:27.400]  門徒正式去接受聖靈
[00:29:27.400 --> 00:29:30.280]  彼得第一次講道就有三千人信主
[00:29:30.280 --> 00:29:33.680]  教會就開始建立
[00:29:33.680 --> 00:29:36.320]  主要我們去進行大使命
[00:29:36.320 --> 00:29:38.640]  根據《馬太福音》二十八章
[00:29:38.640 --> 00:29:41.880]  大使命最核心的部份就是做門徒
[00:29:41.880 --> 00:29:44.440]  Disciple making
[00:29:44.440 --> 00:29:46.320]  通過三個步驟
[00:29:46.320 --> 00:29:51.400]  一個是去 一個是施洗 另一個是教導
[00:29:51.400 --> 00:29:52.720]  藉著聖靈的工作
[00:29:52.720 --> 00:29:55.280]  使人從一個誤導者變成一個信徒
[00:29:55.280 --> 00:29:58.040]  進而成為一個門徒
[00:29:58.040 --> 00:29:58.800]  時間的關係
[00:29:58.800 --> 00:30:01.880]  我今天不會詳細講大使命
[00:30:01.880 --> 00:30:04.720]  但我想集中講一點
[00:30:04.720 --> 00:30:08.000]  就是going去這方面
[00:30:08.000 --> 00:30:10.200]  耶穌要我們出去
[00:30:10.200 --> 00:30:12.440]  差遣我們出去
[00:30:12.440 --> 00:30:15.320]  但是大部份的教會
[00:30:15.320 --> 00:30:20.040]  都自覺或不自覺地喜歡內聚
[00:30:20.040 --> 00:30:22.160]  這很有可能是因為我們習慣了
[00:30:22.160 --> 00:30:25.840]  在屬靈的安書區裏面的信仰生活
[00:30:25.840 --> 00:30:27.400]  又或者我們的眼目
[00:30:27.400 --> 00:30:30.920]  太多地放在我們自身的限制裏面
[00:30:30.920 --> 00:30:34.440]  忘記了聖靈可以在我們身上工作
[00:30:34.440 --> 00:30:35.640]  和賜給我們的能力
[00:30:35.640 --> 00:30:39.920]  因此每個人都有自己的限制
[00:30:39.920 --> 00:30:42.400]  但當我們順服主的命令的時間
[00:30:42.400 --> 00:30:44.360]  接受祂差遣的時間
[00:30:44.360 --> 00:30:48.960]  神就會讓我們經歷祂的豐盛和能力
[00:30:48.960 --> 00:30:52.240]  記得有一次我在飲福堂
[00:30:52.240 --> 00:30:54.640]  參與一次去內地的培訓工作
[00:30:54.640 --> 00:30:58.120]  那次我們是去到湖北的武漢
[00:30:58.120 --> 00:31:01.480]  去教一本福音的材料
[00:31:01.480 --> 00:31:04.120]  那時候我剛剛被分配了
[00:31:04.120 --> 00:31:06.320]  去負責用《釋經學》的原則
[00:31:06.320 --> 00:31:09.000]  去解釋一段聖經
[00:31:09.000 --> 00:31:10.520]  出發之前我不懂
[00:31:10.520 --> 00:31:14.320]  我不了解學員的一些背景
[00:31:14.320 --> 00:31:17.120]  但當培訓的第一天
[00:31:17.120 --> 00:31:19.160]  當我們自我介紹的時候
[00:31:19.160 --> 00:31:24.320]  我才發覺學員大部份都是湖北省的教務同工
[00:31:24.320 --> 00:31:27.400]  他們超過五十位的教務同工
[00:31:27.400 --> 00:31:29.400]  大部份都是牧師
[00:31:29.400 --> 00:31:32.200]  有多年牧會的經驗
[00:31:32.200 --> 00:31:35.040]  當我知道他們的背景的時候
[00:31:35.040 --> 00:31:38.360]  我第一時間想到的就是自己的限制
[00:31:38.360 --> 00:31:40.040]  我神學都未畢業
[00:31:40.040 --> 00:31:43.000]  我憑什麼教導他們聖經
[00:31:43.000 --> 00:31:46.960]  當團隊介紹我是陳老師的時候
[00:31:46.960 --> 00:31:48.920]  我可能還是整個課室裏面
[00:31:48.920 --> 00:31:52.680]  最年輕的五個其中一個
[00:31:52.680 --> 00:31:57.760]  當時很多莫名其妙的思緒湧入我的腦裏面
[00:31:57.760 --> 00:32:00.920]  幸好在第二天才輪到我培訓
[00:32:00.920 --> 00:32:03.840]  當晚我回到住的地方
[00:32:03.840 --> 00:32:06.280]  我問神 我向祈禱
[00:32:06.280 --> 00:32:10.160]  我問 為什麼你要差遣我來這個地方
[00:32:10.160 --> 00:32:11.680]  教牧師聖經
[00:32:11.680 --> 00:32:12.600]  這個是不合理的
[00:32:12.600 --> 00:32:14.760]  有沒有搞錯
[00:32:14.760 --> 00:32:18.400]  在土壤當中 神給我一個意念
[00:32:18.400 --> 00:32:20.400]  我問自己
[00:32:20.400 --> 00:32:24.520]  我看重的是人的學位 經驗
[00:32:24.520 --> 00:32:28.320]  或者自己在別人心目中的形象
[00:32:28.320 --> 00:32:31.240]  還是我看重的是神的託付
[00:32:31.240 --> 00:32:34.480]  神要我完成的侍奉
[00:32:34.480 --> 00:32:39.280]  我要做的應該是教導神的話語
[00:32:39.280 --> 00:32:43.080]  忠心按著正義分解神的話
[00:32:43.080 --> 00:32:45.760]  眾人就會得到益處
[00:32:45.760 --> 00:32:49.000]  神就會喜悅
[00:32:49.000 --> 00:32:49.960]  感謝主
[00:32:49.960 --> 00:32:51.880]  那晚我重新得力
[00:32:51.880 --> 00:32:54.920]  在之後的教導時間
[00:32:54.920 --> 00:32:56.960]  有聖靈的同在
[00:32:56.960 --> 00:32:59.560]  過程相當的順利
[00:32:59.560 --> 00:33:02.000]  大家都在當中得到益處
[00:33:02.000 --> 00:33:04.160]  我也得到不少的鼓勵
[00:33:04.160 --> 00:33:09.200]  這次的服事不單加強了我對內地福音需要的負擔
[00:33:09.200 --> 00:33:13.360]  更加讓我經歷到神是那位要我們同工的神
[00:33:13.360 --> 00:33:15.200]  祂要挪開我們的限制
[00:33:15.200 --> 00:33:17.200]  要我們接受祂的差遣
[00:33:17.200 --> 00:33:20.560]  完成祂的工作
[00:33:20.560 --> 00:33:23.360]  到最後我們總結今天的內容
[00:33:23.360 --> 00:33:25.760]  我們有三方面的學習
[00:33:25.760 --> 00:33:27.520]  挪開疑惑
[00:33:27.520 --> 00:33:30.440]  憑聖經督信耶穌
[00:33:30.440 --> 00:33:32.240]  挪開懼怕
[00:33:32.240 --> 00:33:34.800]  靠耶穌得享平安
[00:33:34.800 --> 00:33:36.040]  更加重要的是
[00:33:36.040 --> 00:33:39.120]  我們要挪開我們心中的限制
[00:33:39.120 --> 00:33:40.880]  聽從主的命令
[00:33:40.880 --> 00:33:42.600]  接受祂的差遣
[00:33:42.600 --> 00:33:45.280]  走出暗戍區
[00:33:45.280 --> 00:33:47.160]  好好把握今明
[00:33:47.160 --> 00:33:49.800]  將自己擺在神的手裏
[00:33:49.800 --> 00:33:52.040]  被神使用
