
[00:00:00.000 --> 00:00:02.800]  各位弟兄姊妹、各位朋友,平安
[00:20:48.520 --> 00:20:52.440]  一大群人一圍桌子吃飯
[00:20:52.440 --> 00:20:53.880]  熱熱鬧鬧
[00:20:53.880 --> 00:20:55.160]  開啦
[00:20:55.160 --> 00:20:56.680]  雞腿誰要呢?
[00:20:56.680 --> 00:20:59.080]  大家都伸一隻筷子下去夾
[00:20:59.080 --> 00:21:02.040]  媽媽說不准動
[00:21:02.040 --> 00:21:03.800]  這個留給爸爸的
[00:21:03.800 --> 00:21:05.480]  這個留給阿公的
[00:21:05.480 --> 00:21:08.360]  你知道大家都尊敬長輩
[00:21:08.360 --> 00:21:13.320]  最好的肉留給最大年紀的
[00:21:13.320 --> 00:21:15.720]  婆婆你吃吧
[00:21:15.720 --> 00:21:17.000]  這個很軟的
[00:21:17.000 --> 00:21:19.400]  沒牙也能吃的
[00:21:19.400 --> 00:21:23.400]  所以大家充滿了喜樂
[00:21:23.400 --> 00:21:25.960]  特別吃飯的時間
[00:21:25.960 --> 00:21:29.800]  就是一家人團聚的時候
[00:21:29.800 --> 00:21:32.840]  所以回家吃飯
[00:21:32.840 --> 00:21:36.200]  這支歌是很重要的
[00:21:36.200 --> 00:21:38.280]  一家人可以見一下
[00:21:38.280 --> 00:21:39.880]  一家人可以說一下
[00:21:39.880 --> 00:21:41.400]  今天上班如何?
[00:21:41.400 --> 00:21:43.160]  今天又見到些什麼?
[00:21:43.160 --> 00:21:46.680]  我又見到一些新發明
[00:21:46.680 --> 00:21:50.600]  大家一家人歡聚一堂
[00:21:50.600 --> 00:21:52.600]  各位親愛的弟兄姊妹
[00:21:52.600 --> 00:21:55.720]  我不知道今天你家庭的生活如何
[00:21:55.720 --> 00:21:57.960]  求神都祝福我們
[00:21:57.960 --> 00:22:01.080]  叫妻子在你的內室
[00:22:01.080 --> 00:22:06.040]  好像多結果子的葡萄樹
[00:22:06.040 --> 00:22:09.160]  猶如橄欖在此
[00:22:09.160 --> 00:22:13.800]  你的兒女也圍繞著你的桌子
[00:22:13.800 --> 00:22:17.640]  第四節說
[00:22:17.640 --> 00:22:20.840]  看那敬畏耶和華的人
[00:22:20.840 --> 00:22:24.200]  必要這樣蒙福
[00:22:24.200 --> 00:22:27.320]  原來上面所說的那種福氣
[00:22:27.320 --> 00:22:30.360]  就是一個敬畏神的人
[00:22:30.360 --> 00:22:34.440]  神就要這樣祝福他
[00:22:34.440 --> 00:22:36.440]  必要這樣蒙福
[00:22:36.440 --> 00:22:39.160]  這裡用的字眼是「必要」
[00:22:39.160 --> 00:22:40.280]  很肯定的
[00:22:40.280 --> 00:22:44.360]  你一定會這樣蒙福
[00:22:44.360 --> 00:22:48.280]  然後下面第五、第六節
[00:22:48.280 --> 00:22:51.320]  一共有四個「願」
[00:22:51.320 --> 00:22:53.320]  有四句話
[00:22:53.320 --> 00:22:56.600]  都是一個「願」字開始
[00:22:56.600 --> 00:22:59.960]  所以很工整、很美麗
[00:22:59.960 --> 00:23:01.480]  第一個「願」
[00:23:01.480 --> 00:23:07.880]  願耶和華從石鞍賜福給你
[00:23:07.880 --> 00:23:10.280]  石鞍就是Zion
[00:23:10.280 --> 00:23:12.360]  代表石鞍山
[00:23:12.360 --> 00:23:15.320]  石鞍山是一個比較高的山
[00:23:15.320 --> 00:23:18.440]  神的祝福是從山上
[00:23:18.440 --> 00:23:22.440]  從上面挑冠下來的
[00:23:22.440 --> 00:23:25.560]  從石鞍賜福給你
[00:23:25.560 --> 00:23:27.080]  第二個「願」
[00:23:27.080 --> 00:23:30.280]  願你一生一世
[00:23:30.280 --> 00:23:34.760]  看見耶路撒冷的好處
[00:23:34.760 --> 00:23:37.240]  你想不想看見耶路撒冷的好處?
[00:23:37.240 --> 00:23:38.200]  想
[00:23:38.200 --> 00:23:42.920]  你一生一世要看見耶路撒冷的好處
[00:23:42.920 --> 00:23:44.920]  你可以看到
[00:23:44.920 --> 00:23:46.200]  第三個「願」
[00:23:46.200 --> 00:23:47.480]  第六節
[00:23:47.480 --> 00:23:53.080]  你要看見你兒女的兒女
[00:23:53.080 --> 00:23:55.240]  即是你的兒子的女兒
[00:23:55.240 --> 00:23:56.920]  即是你的孫子
[00:23:56.920 --> 00:23:58.120]  特別現在有些人說
[00:23:58.120 --> 00:24:00.680]  我看見我的曾孫
[00:24:00.680 --> 00:24:02.680]  四代同堂
[00:24:02.680 --> 00:24:03.880]  很重要
[00:24:03.880 --> 00:24:05.400]  第一代我
[00:24:05.400 --> 00:24:07.080]  第二代我的兒女
[00:24:07.080 --> 00:24:08.680]  如果看見我兒女的兒女
[00:24:08.680 --> 00:24:09.880]  即是第三代
[00:24:09.880 --> 00:24:11.880]  如果看見我的曾孫
[00:24:11.880 --> 00:24:14.120]  即是四代同堂
[00:24:14.120 --> 00:24:15.960]  中國人來說
[00:24:15.960 --> 00:24:17.560]  能夠四代同堂
[00:24:17.560 --> 00:24:20.360]  是很有福的
[00:24:20.360 --> 00:24:23.080]  可能第一就是早期
[00:24:23.080 --> 00:24:26.120]  你結婚的時候很年輕
[00:24:26.120 --> 00:24:29.640]  有些十八歲、十九歲就結婚了
[00:24:29.640 --> 00:24:32.920]  而且很早就生孩子了
[00:24:32.920 --> 00:24:37.960]  所以子女很快就出來工作了
[00:24:37.960 --> 00:24:40.840]  他們又結婚就生孫子了
[00:24:40.840 --> 00:24:42.680]  孫子又大了
[00:24:42.680 --> 00:24:44.360]  去完外國留學回來了
[00:24:44.360 --> 00:24:46.120]  然後又找到好的對象
[00:24:46.120 --> 00:24:47.080]  又結婚了
[00:24:47.080 --> 00:24:48.600]  於是又生孩子了
[00:24:48.600 --> 00:24:51.240]  於是就四代同堂
[00:24:51.240 --> 00:24:55.080]  你看見你兒女的兒女
[00:24:55.080 --> 00:24:57.960]  最後第四個願
[00:24:57.960 --> 00:25:03.000]  願平安歸於以色列
[00:25:03.000 --> 00:25:06.040]  平安就是Salum
[00:25:06.040 --> 00:25:10.440]  願Salum歸給以色列
[00:25:10.440 --> 00:25:13.640]  這是所有以色列人的心願
[00:25:13.640 --> 00:25:15.960]  整個以色列民族
[00:25:15.960 --> 00:25:20.120]  整個以色列國家都得到平安
[00:25:20.120 --> 00:25:23.560]  願平安歸於以色列
[00:25:23.560 --> 00:25:27.400]  所以這篇詩篇128篇
[00:25:27.400 --> 00:25:29.960]  講到家的
[00:25:29.960 --> 00:25:33.560]  實在是非常之寶貴
[00:25:33.560 --> 00:25:39.160]  特別是今天家庭面對很多的挑戰
[00:25:39.160 --> 00:25:44.280]  我們教會都請了伯特利神學院的院長
[00:25:44.280 --> 00:25:47.400]  屈偉濠博士來講到
[00:25:47.400 --> 00:25:51.720]  屈博士都是講到家庭的問題
[00:25:51.720 --> 00:25:55.560]  因為他自己是一個婚姻家庭輔導的專家
[00:25:55.560 --> 00:25:57.480]  他教輔導學
[00:25:57.480 --> 00:26:00.680]  教婚姻的治療
[00:26:00.680 --> 00:26:04.200]  婚姻的和諧
[00:26:04.200 --> 00:26:07.960]  都教了三十多年了
[00:26:07.960 --> 00:26:10.280]  他又寫了很多的書
[00:26:10.280 --> 00:26:15.400]  他特別是提出好幾樣東西
[00:26:15.400 --> 00:26:18.600]  他有一套書很受歡迎的
[00:26:18.600 --> 00:26:21.800]  就是《情如初見》
[00:26:21.800 --> 00:26:25.640]  你結了婚十年、二十多年、三十多年都好
[00:26:25.640 --> 00:26:28.600]  你和你太太的感情
[00:26:28.600 --> 00:26:31.000]  要好像初初見到那樣
[00:26:31.000 --> 00:26:33.400]  有些人說我一見到她
[00:26:33.400 --> 00:26:34.840]  眼都大了
[00:26:34.840 --> 00:26:37.800]  這麼漂亮的女孩子
[00:26:37.800 --> 00:26:40.360]  有種觸電的感覺
[00:26:40.360 --> 00:26:42.440]  很多男孩子都這樣說
[00:26:42.440 --> 00:26:45.080]  所以要《情如初見》
[00:26:45.080 --> 00:26:52.040]  怎樣才可以保持你對太太有份很好的情感呢?
[00:26:52.040 --> 00:26:57.880]  你對太太永遠都保持愛意呢?
[00:26:57.880 --> 00:27:00.680]  我最近經常很喜歡送給人
[00:27:00.680 --> 00:27:02.760]  就是這一張紙
[00:27:02.760 --> 00:27:08.120]  叫做《愛妻的七大守則》
[00:27:08.120 --> 00:27:12.200]  《愛妻的七大守則》
[00:27:12.200 --> 00:27:16.040]  這一張紙就說七件事
[00:27:16.040 --> 00:27:19.640]  你想哄你太太喜歡
[00:27:19.640 --> 00:27:21.480]  你一定要做的
[00:27:21.480 --> 00:27:25.160]  是比較開玩笑一點
[00:27:25.160 --> 00:27:28.120]  但其實也有一些真理在的
[00:27:28.120 --> 00:27:29.560]  我跟大家說過
[00:27:29.560 --> 00:27:30.360]  第一
[00:27:30.360 --> 00:27:35.480]  他說老婆絕對不會有錯
[00:27:35.480 --> 00:27:36.520]  第二
[00:27:36.520 --> 00:27:40.120]  如果你發現你老婆犯錯
[00:27:40.120 --> 00:27:44.280]  那一定是老公搞錯了
[00:27:44.280 --> 00:27:47.800]  你搞錯了才發現老婆犯錯
[00:27:47.800 --> 00:27:49.320]  第三
[00:27:49.320 --> 00:27:52.600]  如果老公沒有搞錯
[00:27:52.600 --> 00:27:56.520]  那一定是老公先做錯
[00:27:56.520 --> 00:27:59.720]  才會害到老婆犯錯
[00:27:59.720 --> 00:28:02.040]  所有的事都是老公
[00:28:02.040 --> 00:28:03.720]  因為你老公犯了錯
[00:28:03.720 --> 00:28:06.040]  所以你就害到他做錯了
[00:28:06.040 --> 00:28:07.480]  第四
[00:28:07.480 --> 00:28:13.400]  如果老婆是自己的錯
[00:28:13.400 --> 00:28:15.080]  只要她不認錯
[00:28:15.080 --> 00:28:17.080]  那她就沒有錯
[00:28:17.080 --> 00:28:18.520]  第五
[00:28:18.520 --> 00:28:21.800]  如果老婆不認錯
[00:28:21.800 --> 00:28:25.560]  老公還堅持老婆有錯
[00:28:25.560 --> 00:28:28.520]  那就是老公有錯
[00:28:28.520 --> 00:28:30.680]  為什麼你還堅持他有錯
[00:28:30.680 --> 00:28:32.760]  所以你老公有錯
[00:28:32.760 --> 00:28:33.960]  第六
[00:28:33.960 --> 00:28:36.680]  老婆絕對不會有錯
[00:28:36.680 --> 00:28:39.800]  這句話絕對不會錯
[00:28:39.800 --> 00:28:41.560]  老婆絕對不會錯
[00:28:41.560 --> 00:28:44.120]  這句話是絕對不會錯的
[00:28:44.120 --> 00:28:45.000]  第七
[00:28:45.000 --> 00:28:45.800]  總結了
[00:28:45.800 --> 00:28:51.320]  總之以後一切都是老公的錯
[00:28:51.320 --> 00:28:53.960]  你說這七個守則
[00:28:53.960 --> 00:28:56.440]  是不是很厲害呢?
[00:28:56.440 --> 00:29:01.000]  當然好像有一點很開心
[00:29:01.000 --> 00:29:02.920]  哄大家開心
[00:29:02.920 --> 00:29:06.600]  但是讓我們真的帶著一個彼此尊重
[00:29:06.600 --> 00:29:08.600]  彼此相愛
[00:29:08.600 --> 00:29:11.560]  什麼時候都情如初見
[00:29:11.560 --> 00:29:15.080]  好像屈Sir、屈偉豪博士這樣說
[00:29:15.080 --> 00:29:19.400]  讓我們真的能夠在基督的愛裏面
[00:29:19.400 --> 00:29:22.200]  維繫我們家庭的生活
[00:29:22.200 --> 00:29:27.080]  所以今天我就送詩篇128篇給大家
[00:29:27.080 --> 00:29:30.360]  希望你特別在這個疫情的時候
[00:29:30.360 --> 00:29:33.240]  你很多時間見到你的子女
[00:29:33.240 --> 00:29:37.560]  你很多時間和你的老婆、老公相處
[00:29:37.560 --> 00:29:40.920]  希望大家開開心心
[00:29:40.920 --> 00:29:42.200]  充滿幸福
[00:29:42.200 --> 00:29:43.480]  充滿喜樂
[00:29:43.480 --> 00:29:46.280]  願主祝福你的家
[00:29:46.280 --> 00:29:50.520]  你的家成為一個幸福美滿的家庭
[00:29:50.520 --> 00:29:54.360]  耶穌基督是你家之主
[00:29:54.360 --> 00:29:57.880]  讓基督成為你家之主
[00:29:57.880 --> 00:29:59.880]  天父祝福你
