
[00:00:00.000 --> 00:00:01.320]  各位定智妹早晨
[00:18:14.060 --> 00:18:17.060]  他們像不像聖經所描述的耶穌呢?
[00:18:17.060 --> 00:18:19.060]  當你在學習他們的時候
[00:18:19.060 --> 00:18:22.060]  目標是要讓你自己越來越明白
[00:18:22.060 --> 00:18:25.060]  信仰的路要怎麼走
[00:18:25.060 --> 00:18:27.060]  目標是讓你自己越來越成熟
[00:18:27.060 --> 00:18:29.060]  更加親近上帝
[00:18:29.060 --> 00:18:31.060]  更加像耶穌基督
[00:18:31.060 --> 00:18:32.060]  或者你可能說
[00:18:32.060 --> 00:18:33.060]  牧師
[00:18:33.060 --> 00:18:37.060]  我身邊沒有一個可以學校的對象
[00:18:37.060 --> 00:18:40.060]  我要鼓勵你向上帝求有這樣的一位
[00:18:40.060 --> 00:18:44.060]  甚至幾位你可以學校的對象
[00:18:44.060 --> 00:18:46.060]  其次當然是你要勤讀聖經
[00:18:46.060 --> 00:18:50.060]  以至你知道你應該學哪一個
[00:18:50.060 --> 00:18:54.060]  有可能你不必學人間的領袖
[00:18:54.060 --> 00:18:56.060]  在聖靈的幫助下
[00:18:56.060 --> 00:18:58.060]  你直接從聖經裏面
[00:18:58.060 --> 00:19:00.060]  從聖靈的幫助下
[00:19:00.060 --> 00:19:03.060]  去學校主耶穌基督
[00:19:03.060 --> 00:19:06.060]  梁佛堂曾經有很長的一段日子
[00:19:06.060 --> 00:19:10.060]  經歷著一些不穩定和動盪
[00:19:10.060 --> 00:19:13.060]  當我還在錦江堂生活的日子的時候
[00:19:13.060 --> 00:19:16.060]  都聽聞這些事跡
[00:19:16.060 --> 00:19:18.060]  也因為有很長的一段時間
[00:19:18.060 --> 00:19:21.060]  似乎沒有什麼的牧養或者關懷
[00:19:21.060 --> 00:19:23.060]  不過奇怪的地方就是
[00:19:23.060 --> 00:19:27.060]  梁佛堂出了不少很出色的領袖和信徒
[00:19:27.060 --> 00:19:29.060]  很多時候聽到弟兄姊妹的描述
[00:19:29.060 --> 00:19:31.060]  都是說一群弟兄姊妹聚在一起的時候
[00:19:31.060 --> 00:19:35.060]  很多時候都是在研讀聖經
[00:19:35.060 --> 00:19:38.060]  相信他們渴望成長成熟
[00:19:38.060 --> 00:19:40.060]  作為一個認真的信徒
[00:19:40.060 --> 00:19:42.060]  一個認真主的門徒
[00:19:42.060 --> 00:19:44.060]  是推動著大家
[00:19:44.060 --> 00:19:46.060]  在惡劣的環境底下
[00:19:46.060 --> 00:19:51.060]  都能夠讓自己成長得更似耶穌
[00:19:51.060 --> 00:19:53.060]  我盼望這個傳統
[00:19:53.060 --> 00:19:55.060]  大家熱愛閱讀聖經
[00:19:55.060 --> 00:19:57.060]  去追求成熟成長
[00:19:57.060 --> 00:20:01.060]  在梁佛堂可以繼續承傳下去
[00:20:01.060 --> 00:20:04.060]  我回想起我成長的時候
[00:20:04.060 --> 00:20:07.060]  當搭乘教堂初訓的時候
[00:20:07.060 --> 00:20:10.060]  我很欣賞我的師母
[00:20:10.060 --> 00:20:12.060]  師母是一個很嚴肅的人
[00:20:12.060 --> 00:20:14.060]  你見到她都會害怕
[00:20:14.060 --> 00:20:17.060]  但我見到她對信仰那份認真
[00:20:17.060 --> 00:20:19.060]  是我初訓的時候
[00:20:19.060 --> 00:20:21.060]  去學習克服身體的懶散
[00:20:21.060 --> 00:20:24.060]  努力去讀經的一個好的榜樣
[00:20:24.060 --> 00:20:26.060]  後來我見到一本雜誌
[00:20:26.060 --> 00:20:29.060]  這本雜誌是在基督教書局買的
[00:20:29.060 --> 00:20:31.060]  叫做《吶喊》
[00:20:31.060 --> 00:20:35.060]  是一群香港大學的基督徒團體成員
[00:20:35.060 --> 00:20:37.060]  他們寫的文章
[00:20:37.060 --> 00:20:41.060]  這本雜誌擴闊了我對信徒
[00:20:41.060 --> 00:20:44.060]  作為一個基督徒的視野
[00:20:44.060 --> 00:20:48.060]  然後是霍蓮女士
[00:20:48.060 --> 00:20:52.060]  我曾經有一段時間跟她學習輔導
[00:20:52.060 --> 00:20:57.060]  看到她很認真的鑽研不同輔導的理論
[00:20:57.060 --> 00:21:00.060]  用心去愛每一個受助者
[00:21:00.060 --> 00:21:06.060]  以及鑽研如何在輔導室裡跟聖靈同行
[00:21:06.060 --> 00:21:09.060]  因為她知道不是她去幫助受助者
[00:21:09.060 --> 00:21:12.060]  是聖靈容許她一起的同工
[00:21:12.060 --> 00:21:18.060]  去幫助受助者離開她的壓困
[00:21:18.060 --> 00:21:20.060]  另外是德蘭修女
[00:21:20.060 --> 00:21:22.060]  我沒見過她
[00:21:22.060 --> 00:21:24.060]  我很欣賞她
[00:21:24.060 --> 00:21:28.060]  所以我有一段時間看了很多她的書籍
[00:21:28.060 --> 00:21:31.060]  很希望能夠了解這個人
[00:21:31.060 --> 00:21:34.060]  我發現德蘭修女有一份很單純的信心
[00:21:34.060 --> 00:21:38.060]  還有一份很完全信服上帝的心意
[00:21:38.060 --> 00:21:40.060]  她跟自己說她不會拒絕
[00:21:40.060 --> 00:21:41.060]  她希望上帝幫助她
[00:21:41.060 --> 00:21:46.060]  不會拒絕耶穌對她任何一個要求
[00:21:46.060 --> 00:21:48.060]  當然還有很多很多的人
[00:21:48.060 --> 00:21:51.060]  有很多很多的書本
[00:21:51.060 --> 00:21:52.060]  無論在網絡上
[00:21:52.060 --> 00:21:54.060]  在實體的書上
[00:21:54.060 --> 00:21:57.060]  或者我有幸親身近距離去學習
[00:21:57.060 --> 00:21:59.060]  上帝都放在我的面前
[00:21:59.060 --> 00:22:01.060]  成為我學習的對象
[00:22:01.060 --> 00:22:04.060]  這是上帝的恩典
[00:22:04.060 --> 00:22:06.060]  叫我不斷一天一天一天
[00:22:06.060 --> 00:22:09.060]  希望自己可以更加像耶穌
[00:22:09.060 --> 00:22:12.060]  其實你也可以有這個恩典
[00:22:12.060 --> 00:22:14.060]  以至你有一個學習的對象
[00:22:14.060 --> 00:22:19.060]  讓我們信仰的路上可以不斷地成長
[00:22:19.060 --> 00:22:20.060]  第七節
[00:22:20.060 --> 00:22:23.060]  從此你們就作了馬其頓和阿干亞
[00:22:23.060 --> 00:22:26.060]  所有信主的人的榜樣
[00:22:26.060 --> 00:22:27.060]  接受羅里加信徒
[00:22:27.060 --> 00:22:30.060]  不單止自己學其他人
[00:22:30.060 --> 00:22:32.060]  學主耶穌基督
[00:22:32.060 --> 00:22:36.060]  最後你成為了人家其他信徒學校的對象
[00:22:36.060 --> 00:22:40.060]  成為了附近一帶信主的人的榜樣
[00:22:40.060 --> 00:22:44.060]  The Message這本聖經對第七至十字有這樣的翻譯
[00:22:44.060 --> 00:22:50.060]  它說你們的生命和主耶穌基督的話語相和應
[00:22:50.060 --> 00:22:54.060]  用不著保羅再費唇舌地向人講解福音
[00:22:54.060 --> 00:22:57.060]  貼實羅里加信徒的生活言行
[00:22:57.060 --> 00:23:00.060]  就是信息就是福音
[00:23:00.060 --> 00:23:03.060]  如果保羅是第一代信徒
[00:23:03.060 --> 00:23:07.060]  貼實羅里加信徒是第二代的說話
[00:23:07.060 --> 00:23:11.060]  我看到信仰並沒有走樣
[00:23:11.060 --> 00:23:14.060]  一代一代地傳下去
[00:23:14.060 --> 00:23:20.060]  他們都是以耶穌基督的言行教導作為藍本
[00:23:20.060 --> 00:23:22.060]  親愛的兄姊妹
[00:23:22.060 --> 00:23:24.060]  誠意地邀請你
[00:23:24.060 --> 00:23:29.060]  要決志成為人家仿效的對象
[00:23:29.060 --> 00:23:31.060]  當人家從你的言行舉止
[00:23:31.060 --> 00:23:35.060]  看到你是耶穌基督的教導門徒
[00:23:35.060 --> 00:23:38.060]  你的言行舉止和耶穌的教導相和應
[00:23:38.060 --> 00:23:40.060]  不是相排斥
[00:23:40.060 --> 00:23:42.060]  是相和應
[00:23:42.060 --> 00:23:46.060]  這樣仿效你就是仿效主耶穌基督
[00:23:46.060 --> 00:23:51.060]  福音就是這樣一代一代地承傳下去
[00:23:51.060 --> 00:23:53.060]  上海的主日公牧師在這裡和大家分享
[00:23:53.060 --> 00:23:58.060]  他勉勵大家要成為一個使人作主門徒的門徒
[00:23:58.060 --> 00:24:02.060]  讓我們自己認真去做耶穌基督的門徒
[00:24:02.060 --> 00:24:05.060]  並且能夠成為其他信主的人的榜樣
[00:24:05.060 --> 00:24:08.060]  他們願意仿效的對象的時候
[00:24:08.060 --> 00:24:11.060]  就必然是使人作主門徒
[00:24:11.060 --> 00:24:15.060]  其中一個最好的方式
[00:24:15.060 --> 00:24:16.060]  各位弟子妹
[00:24:16.060 --> 00:24:18.060]  屬上你的教會是怎樣的?
[00:24:18.060 --> 00:24:20.060]  是有很多很多的信徒
[00:24:20.060 --> 00:24:23.060]  願意學校主耶穌基督而生活
[00:24:23.060 --> 00:24:26.060]  並且願意成為其他信主的人
[00:24:26.060 --> 00:24:31.060]  仿效的對象
[00:24:31.060 --> 00:24:33.060]  相信我們大家都同意
[00:24:33.060 --> 00:24:35.060]  香港現在不再一樣
[00:24:35.060 --> 00:24:41.060]  我們實在不知道明天會更好還是更壞
[00:24:41.060 --> 00:24:44.060]  在困難的日子
[00:24:44.060 --> 00:24:46.060]  在黑暗的日子
[00:24:46.060 --> 00:24:48.060]  又或者應該這樣說
[00:24:48.060 --> 00:24:50.060]  在純或者逆的日子
[00:24:50.060 --> 00:24:54.060]  引領我們前行的永遠都是耶穌基督
[00:24:54.060 --> 00:24:57.060]  世界無論是更加光明或更加黑暗
[00:24:57.060 --> 00:24:59.060]  教會所應該努力的
[00:24:59.060 --> 00:25:03.060]  都離不開要成為屬上帝的教會
[00:25:03.060 --> 00:25:08.060]  相信保羅斯身處的社會並不比我們好
[00:25:08.060 --> 00:25:14.060]  對上主門徒的憎惡並不比我們少
[00:25:14.060 --> 00:25:15.060]  不過保羅勸導我們
[00:25:15.060 --> 00:25:18.060]  要努力成為屬上帝的教會
[00:25:18.060 --> 00:25:20.060]  屬上主的門徒
[00:25:20.060 --> 00:25:23.060]  我們要不斷的祈禱
[00:25:23.060 --> 00:25:26.060]  要成為信主的人的榜樣
[00:25:26.060 --> 00:25:30.060]  要為信徒能夠持守信望外去懇切的祈禱
[00:25:30.060 --> 00:25:32.060]  要為自己和其他信徒
[00:25:32.060 --> 00:25:34.060]  在任何的境遇裏面
[00:25:34.060 --> 00:25:37.060]  去活出我們的信仰去禱告
[00:25:37.060 --> 00:25:42.060]  或者或許有很多人令你失望
[00:25:42.060 --> 00:25:44.060]  包括牧者
[00:25:44.060 --> 00:25:47.060]  包括一些領袖可能都會令你失望
[00:25:47.060 --> 00:25:50.060]  請你不要灰心
[00:25:50.060 --> 00:25:55.060]  記住我們跟隨相信的是主耶穌基督
[00:25:55.060 --> 00:25:58.060]  我們學校的都是主耶穌基督
[00:25:58.060 --> 00:26:00.060]  所以我們要更加的努力
[00:26:00.060 --> 00:26:02.060]  藉著勤讀聖經懇切的祈禱
[00:26:02.060 --> 00:26:05.060]  去活出耶穌基督的教導
[00:26:05.060 --> 00:26:08.060]  成為信主的人的榜樣
[00:26:08.060 --> 00:26:10.060]  我們學校主
[00:26:10.060 --> 00:26:13.060]  讓其他人學我們的同時
[00:26:13.060 --> 00:26:16.060]  亦都在學校主耶穌基督
[00:26:16.060 --> 00:26:19.060]  這樣上帝在香港的心意
[00:26:19.060 --> 00:26:22.060]  就必然能夠成就
[00:26:22.060 --> 00:26:25.060]  在這樣的底下我們無論做什麼事
[00:26:25.060 --> 00:26:29.060]  我都相信我們能夠在祝福香港
[00:26:29.060 --> 00:26:31.060]  亦都讓香港用中國大地
[00:26:31.060 --> 00:26:35.060]  都是走在上帝的心意裏面
[00:26:35.060 --> 00:26:36.060]  你信不信
[00:26:36.060 --> 00:26:38.060]  我是這樣相信
[00:26:38.060 --> 00:26:40.060]  願上帝堅固我們的心
[00:26:40.060 --> 00:26:42.060]  阿們
