
[00:00:00.000 --> 00:00:05.120]  各位弟兄姊妹 我們今天一起來去敬拜上帝
[00:22:23.540 --> 00:22:28.140]  我想回到一本我們上上提及的傳記
[00:22:28.140 --> 00:22:29.540]  宣佈到宣教士
[00:22:29.540 --> 00:22:32.740]  在一本《鮮西靈蹤》裏面提及一件事情
[00:22:32.740 --> 00:22:34.540]  我很深刻記得
[00:22:34.540 --> 00:22:35.940]  有一次他在內地的時候
[00:22:35.940 --> 00:22:37.540]  經過一些地方
[00:22:37.540 --> 00:22:41.540]  遇到一些公安
[00:22:41.540 --> 00:22:43.940]  來到去檢查
[00:22:43.940 --> 00:22:47.340]  在過程當中會面對一些很大的困難
[00:22:47.340 --> 00:22:50.340]  他自己是沒有預料到
[00:22:50.340 --> 00:22:53.140]  他被這些公安捉拿了
[00:22:53.140 --> 00:22:56.140]  在裏面盤問他
[00:22:56.140 --> 00:22:58.940]  但是在同一個時間發生一件事情
[00:22:58.940 --> 00:23:02.340]  就是在他自己很遠的家鄉挪威的地方
[00:23:02.340 --> 00:23:04.140]  一個熟悉他們的家庭
[00:23:04.140 --> 00:23:05.940]  他受到一個突然間一半夜
[00:23:05.940 --> 00:23:08.540]  在當時他們半夜的時間
[00:23:08.540 --> 00:23:10.740]  他受到半夜醒了
[00:23:10.740 --> 00:23:12.140]  一個很大的感動
[00:23:12.140 --> 00:23:13.340]  因為Auntie Annie
[00:23:13.340 --> 00:23:16.140]  就是宣佈到宣教士要祈禱
[00:23:16.140 --> 00:23:18.740]  他走去他父母的房間
[00:23:18.740 --> 00:23:21.340]  父母都睡在床上
[00:23:21.340 --> 00:23:24.740]  但當時他就搖醒了父母
[00:23:24.740 --> 00:23:26.740]  然後大聲跟他們說
[00:23:26.740 --> 00:23:29.540]  「Auntie Annie有問題、有困難」
[00:23:29.540 --> 00:23:31.940]  「我們要為她祈禱」
[00:23:31.940 --> 00:23:34.340]  當然父母不是很清楚是什麼事情
[00:23:34.340 --> 00:23:38.540]  但是都就著小女兒的要求
[00:23:38.540 --> 00:23:40.940]  這個小朋友不知道會不會做夢
[00:23:40.940 --> 00:23:43.340]  夢見Auntie Annie姐姐呢?
[00:23:43.340 --> 00:23:48.540]  但是無論怎樣他們都在床上坐起來祈禱
[00:23:48.540 --> 00:23:51.940]  但是這個小朋友不肯
[00:23:51.940 --> 00:23:54.740]  讓父母在床上祈禱
[00:23:54.740 --> 00:23:57.340]  他說「不行啊,不行啊,要向神呼求」
[00:23:57.340 --> 00:24:01.740]  「你們下來吧,跪在床上我們一起祈禱」
[00:24:01.740 --> 00:24:02.940]  所以就在那個時候
[00:24:02.940 --> 00:24:04.740]  父母看到他這樣的情形
[00:24:04.740 --> 00:24:07.340]  就跪在地上
[00:24:07.340 --> 00:24:13.140]  切切地為了師母道的安全來祈禱
[00:24:13.140 --> 00:24:15.540]  一段日子之後他們才知道
[00:24:15.540 --> 00:24:16.740]  原來在那段時間
[00:24:16.740 --> 00:24:20.140]  師母道真的面對一個很危急的狀況
[00:24:20.140 --> 00:24:22.740]  而神也因為聽他們的祈禱
[00:24:22.740 --> 00:24:24.540]  後來很奇妙的
[00:24:24.540 --> 00:24:27.740]  施教士是得到幫助
[00:24:27.740 --> 00:24:31.340]  是能夠被釋放出來
[00:24:31.340 --> 00:24:33.340]  所以他們就會去呼求上帝
[00:24:33.340 --> 00:24:35.140]  因為祂是可信可靠
[00:24:35.140 --> 00:24:39.740]  祂要聽我們的禱告來施恩援我們
[00:24:39.740 --> 00:24:40.940]  我們再看下去的時候
[00:24:40.940 --> 00:24:43.540]  你可以看到我們來到第十四章的時候
[00:24:43.540 --> 00:24:45.740]  有第二個君王出現
[00:24:45.740 --> 00:24:47.140]  這個君王他經歷到
[00:24:47.140 --> 00:24:51.340]  當他全心來尋求敬畏主的時候
[00:24:51.340 --> 00:24:54.540]  他得到真正的保障
[00:24:54.540 --> 00:24:56.740]  在《歷代之下》十四章裡面提到
[00:24:56.740 --> 00:24:59.140]  當亞比亞離開世界之後
[00:24:59.140 --> 00:25:02.940]  他的兒子亞撒就繼位
[00:25:02.940 --> 00:25:04.740]  十四章第二節有提到他
[00:25:04.740 --> 00:25:09.140]  曾經在神面前是蒙神的越南
[00:25:09.140 --> 00:25:10.540]  曾經說他行遙環
[00:25:10.540 --> 00:25:14.740]  將幻為善、幻為正的事情
[00:25:14.740 --> 00:25:18.540]  接著的經文有三次提到
[00:25:18.540 --> 00:25:20.540]  在當時的國家太平
[00:25:20.540 --> 00:25:24.140]  也都提到四境平安
[00:25:24.140 --> 00:25:25.140]  在這段的經文
[00:25:25.140 --> 00:25:28.540]  一直提到他們的國家太平的時候
[00:25:28.540 --> 00:25:29.940]  我們歷史層面會知道
[00:25:29.940 --> 00:25:32.540]  其實差不多十五年的時間
[00:25:32.540 --> 00:25:37.340]  猶太國是經歷一個很特別的和平的階段
[00:25:37.340 --> 00:25:40.540]  聖經解釋這個和平的原因
[00:25:40.540 --> 00:25:45.740]  在第十四章第六節就提到
[00:25:45.740 --> 00:25:48.740]  當人們來向神呼求的時候
[00:25:48.740 --> 00:25:51.540]  國中太平沒有戰爭
[00:25:51.540 --> 00:25:54.740]  因為要視他平安
[00:25:54.740 --> 00:25:58.740]  這個平安是神所賜給他們的
[00:25:58.740 --> 00:26:02.740]  我常常都會想起《至聖經》
[00:26:02.740 --> 00:26:07.740]  《爾策書》第十六章第三節的經文提到
[00:26:07.740 --> 00:26:10.740]  「堅心仰賴祢的」
[00:26:10.740 --> 00:26:12.740]  或者說「堅心依賴祢的
[00:26:12.740 --> 00:26:16.740]  祢必保守他十分平安
[00:26:16.740 --> 00:26:20.740]  因為他依靠祢」
[00:26:20.740 --> 00:26:23.740]  神話者會容許
[00:26:23.740 --> 00:26:27.740]  你所面對的環境不是很太平
[00:26:27.740 --> 00:26:31.740]  但是當你堅心依賴祢的時候
[00:26:31.740 --> 00:26:34.740]  祢會領受平安
[00:26:34.740 --> 00:26:38.740]  一種長久不能被人奪去的
[00:26:38.740 --> 00:26:40.740]  心靈的平安
[00:26:40.740 --> 00:26:43.740]  一定要臨到你
[00:26:43.740 --> 00:26:46.740]  當時當神因為阿薩
[00:26:46.740 --> 00:26:48.740]  因為溫和祂尋求神
[00:26:48.740 --> 00:26:51.740]  所以賜給祂四幾個平安
[00:26:51.740 --> 00:26:54.740]  但是祂是怎樣尋求神呢?
[00:26:54.740 --> 00:26:57.740]  聖經提到有幾方面
[00:26:57.740 --> 00:27:01.740]  首先第十四章第三第四節
[00:27:01.740 --> 00:27:05.740]  聖經提到祂除掉當時的憂嘆
[00:27:05.740 --> 00:27:07.740]  和打碎偶像
[00:27:07.740 --> 00:27:12.740]  也吩咐猶太人要遵行神的說話
[00:27:12.740 --> 00:27:14.740]  因此祂的尋求神
[00:27:14.740 --> 00:27:17.740]  不單純是一種感情上的表達
[00:27:17.740 --> 00:27:19.740]  祂有實際的行動
[00:27:19.740 --> 00:27:25.740]  祂去除掉在國家裏面的得罪神的偶像
[00:27:25.740 --> 00:27:28.740]  除掉有很多重的意思
[00:27:28.740 --> 00:27:33.740]  包括一個人將壞的事情拋棄了
[00:27:33.740 --> 00:27:35.740]  拒絕了
[00:27:35.740 --> 00:27:37.740]  轉移了方向
[00:27:37.740 --> 00:27:39.740]  向著上帝
[00:27:39.740 --> 00:27:42.740]  這種除掉
[00:27:42.740 --> 00:27:51.740]  透過祂在放棄這些偶像憂嘆的過程裏表達出來
[00:27:51.740 --> 00:27:53.740]  或者在過程當中
[00:27:53.740 --> 00:27:56.740]  也同時將很多心中的偶像
[00:27:56.740 --> 00:27:58.740]  來到去除去
[00:27:58.740 --> 00:28:00.740]  來到全心的轉向神
[00:28:00.740 --> 00:28:05.740]  然後跟著去遵行神的說話
[00:28:05.740 --> 00:28:06.740]  各位警子們
[00:28:06.740 --> 00:28:09.740]  我們今天在香港這個處境
[00:28:09.740 --> 00:28:13.740]  我們面對著比較嚴峻的一個疫情
[00:28:13.740 --> 00:28:15.740]  我們都會體驗到
[00:28:15.740 --> 00:28:18.740]  我們都會很想能夠小心保護自己
[00:28:18.740 --> 00:28:21.740]  遠離一些或者高危的環境
[00:28:21.740 --> 00:28:25.740]  又或者小心檢測自己有沒有受感染
[00:28:25.740 --> 00:28:27.740]  有時候要很小心
[00:28:27.740 --> 00:28:29.740]  由心去治理
[00:28:29.740 --> 00:28:32.740]  我們在這些經歷當中會體會到
[00:28:32.740 --> 00:28:35.740]  我們是會很小心
[00:28:35.740 --> 00:28:39.740]  很希望自己身體不會受到一些感染
[00:28:39.740 --> 00:28:40.740]  但是同時你也知道
[00:28:40.740 --> 00:28:43.740]  就是在我們生命的周圍
[00:28:43.740 --> 00:28:45.740]  有很多不同的事態
[00:28:45.740 --> 00:28:48.740]  我們同樣要更加留心
[00:28:48.740 --> 00:28:52.740]  我們是不是受到罪的感染
[00:28:52.740 --> 00:28:53.740]  去警覺
[00:28:53.740 --> 00:28:56.740]  去將我們心中那些的制裁
[00:28:56.740 --> 00:28:58.740]  那些的偶像
[00:28:58.740 --> 00:29:02.740]  或者因為是太平盛世
[00:29:02.740 --> 00:29:07.740]  我們有的那種驕傲自恥
[00:29:07.740 --> 00:29:08.740]  在那個時候
[00:29:08.740 --> 00:29:10.740]  我們要常常警覺住
[00:29:10.740 --> 00:29:13.740]  免得我們在不留意的時候
[00:29:13.740 --> 00:29:18.740]  內心那些的罪一直出現
[00:29:18.740 --> 00:29:23.740]  在過程當中留心去除掉這些的偶像
[00:29:23.740 --> 00:29:26.740]  留心去遵循神的旨意
[00:29:26.740 --> 00:29:27.740]  尋求神的人
[00:29:27.740 --> 00:29:31.740]  神應許賜給我們四幾年平安
[00:29:31.740 --> 00:29:33.740]  雖然我們也會體會到有些時候
[00:29:33.740 --> 00:29:36.740]  神仍然允許有一些風險的環境
[00:29:36.740 --> 00:29:38.740]  在我們身邊出現
[00:29:38.740 --> 00:29:40.740]  正如我們一會兒會再讀到的
[00:29:40.740 --> 00:29:42.740]  阿薩面對著強大
[00:29:42.740 --> 00:29:44.740]  他雖然尋求神
[00:29:44.740 --> 00:29:47.740]  但是仍然面對著很強大的外敵入侵
[00:29:47.740 --> 00:29:49.740]  但是你知道
[00:29:49.740 --> 00:29:55.740]  聖經清楚將平安和尋求神是連在一起的
[00:29:55.740 --> 00:29:58.740]  當你全心去尋求祂的時候
[00:29:58.740 --> 00:30:02.740]  一定會經歷神給你的平安
[00:30:02.740 --> 00:30:04.740]  我們再讀的時候
[00:30:04.740 --> 00:30:07.740]  你會察覺到聖經一直在說
[00:30:07.740 --> 00:30:09.740]  在這個過程當中
[00:30:09.740 --> 00:30:11.740]  阿薩雖然經歷這種平安
[00:30:11.740 --> 00:30:17.740]  但是他突然間面對著一個不言美的禍患
[00:30:17.740 --> 00:30:19.740]  所以我們再看看在禍患當中
[00:30:19.740 --> 00:30:21.740]  他如何放膽面對
[00:30:21.740 --> 00:30:25.740]  如何堅持去依靠著
[00:30:25.740 --> 00:30:28.740]  十四章第九節就提到
[00:30:28.740 --> 00:30:32.740]  當時阿薩在國內得到十五年的太平
[00:30:32.740 --> 00:30:36.740]  但是突然間出現了禍患
[00:30:36.740 --> 00:30:39.740]  這個禍患為什麼會出現呢?
[00:30:39.740 --> 00:30:43.740]  是不是他沒有再尋求神呢?
[00:30:43.740 --> 00:30:45.740]  聖經並不是這樣說
[00:30:45.740 --> 00:30:49.740]  而阿薩自己也知道他一直在尋求上帝
[00:30:49.740 --> 00:30:52.740]  因此當他面對這個新的挑戰的時候
[00:30:52.740 --> 00:30:54.740]  他是坦然地面對
[00:30:54.740 --> 00:30:55.740]  他沒有去埋怨神
[00:30:55.740 --> 00:30:56.740]  為什麼我尋求祢
[00:30:56.740 --> 00:30:59.740]  祢仍然給我有這樣的困難呢?
[00:30:59.740 --> 00:31:00.740]  聖經就說
[00:31:00.740 --> 00:31:04.740]  當他面對一個突然間來的大君的時候
[00:31:04.740 --> 00:31:07.740]  他是坦然面對的
[00:31:07.740 --> 00:31:11.740]  十四章第九節這樣說
[00:31:11.740 --> 00:31:12.740]  聖經就說
[00:31:12.740 --> 00:31:17.740]  古實人從非洲那邊來到的謝拉
[00:31:17.740 --> 00:31:20.740]  率領一百萬的軍兵
[00:31:20.740 --> 00:31:25.740]  三百兩戰車出來攻擊猶大人
[00:31:25.740 --> 00:31:28.740]  到了馬尼沙
[00:31:28.740 --> 00:31:29.740]  聖經就說
[00:31:29.740 --> 00:31:33.740]  阿薩出去迎戰
[00:31:33.740 --> 00:31:35.740]  很明顯這隊軍隊
[00:31:35.740 --> 00:31:39.740]  同樣相對於猶大人的力量
[00:31:39.740 --> 00:31:42.740]  是大無比小無
[00:31:42.740 --> 00:31:47.740]  完全是一種強弱懸殊的狀況
[00:31:47.740 --> 00:31:49.740]  因為他們有一百萬的軍兵
[00:31:49.740 --> 00:31:51.740]  三百兩的戰車
[00:31:51.740 --> 00:31:53.740]  在當時的情況
[00:31:53.740 --> 00:31:56.740]  擁有戰車的國家很少
[00:31:56.740 --> 00:32:01.740]  三百兩已經是極其多的戰車的狀況
[00:32:01.740 --> 00:32:03.740]  在這個時候
[00:32:03.740 --> 00:32:07.740]  很清楚阿薩知道自己是弱勢
[00:32:07.740 --> 00:32:09.740]  對方是強勢
[00:32:09.740 --> 00:32:10.740]  但聖經就說
[00:32:10.740 --> 00:32:13.740]  他出去迎敵
[00:32:13.740 --> 00:32:15.740]  他不會去逃避
[00:32:15.740 --> 00:32:17.740]  他去面對
[00:32:17.740 --> 00:32:19.740]  但因為他心裏清楚知道
[00:32:19.740 --> 00:32:21.740]  其實不是自己去面對
[00:32:21.740 --> 00:32:26.740]  而是神去面對自己的強敵
[00:32:26.740 --> 00:32:29.740]  因為他倚靠神帝
[00:32:29.740 --> 00:32:31.740]  在聖經的第十一節
[00:32:31.740 --> 00:32:35.740]  也是這張聖經最重要的一節經文
[00:32:35.740 --> 00:32:39.740]  在阿薩清楚地宣告他自己的信念
[00:32:39.740 --> 00:32:41.740]  大家如果再看的時候
[00:32:41.740 --> 00:32:43.740]  你看到聖經的第十一節說
[00:32:43.740 --> 00:32:45.740]  如果大家有聖經在手
[00:32:45.740 --> 00:32:47.740]  或者你可以讀出來
[00:32:47.740 --> 00:32:51.740]  阿薩呼求他的神說
[00:32:51.740 --> 00:32:56.740]  在強弱之間唯有祢能幫助
[00:32:56.740 --> 00:32:59.740]  我們的神求祢幫助我們
[00:32:59.740 --> 00:33:01.740]  因為我們養難祢
[00:33:01.740 --> 00:33:04.740]  奉祢的名來抵擋這大軍
[00:33:04.740 --> 00:33:07.740]  祢是我們的神
[00:33:07.740 --> 00:33:11.740]  不要讓人勝過祢
[00:33:11.740 --> 00:33:13.740]  阿薩承認自己的不足
[00:33:13.740 --> 00:33:17.740]  他說我們自己不能夠面對這個大軍
[00:33:17.740 --> 00:33:19.740]  但是他承認
[00:33:19.740 --> 00:33:22.740]  唯有天地的主
[00:33:22.740 --> 00:33:24.740]  不是其他的盟軍
[00:33:24.740 --> 00:33:26.740]  不是自己其他的倚靠
[00:33:26.740 --> 00:33:28.740]  是唯有一位天地的主
[00:33:28.740 --> 00:33:30.740]  祂能夠幫助
[00:33:30.740 --> 00:33:35.740]  我想回到一件過去曾經提及的事情
[00:33:35.740 --> 00:33:38.740]  宣教會有一位很重要的宣教士
[00:33:38.740 --> 00:33:40.740]  習近平律師
[00:33:40.740 --> 00:33:42.740]  他在中國內地宣教的時候
[00:33:42.740 --> 00:33:46.740]  他有一次被一些土匪捉拿了他
[00:33:46.740 --> 00:33:49.740]  擄獵了他去到一個山頭
[00:33:49.740 --> 00:33:52.740]  以為這個外國人一定有很多錢
[00:33:52.740 --> 00:33:55.740]  所以要逼他交一些錢出來
[00:33:55.740 --> 00:33:57.740]  或者找贖金
[00:33:57.740 --> 00:33:59.740]  在那個時候
[00:33:59.740 --> 00:34:02.740]  習近平律師被捉拿去到這個山頭
[00:34:02.740 --> 00:34:05.740]  四圍無人
[00:34:05.740 --> 00:34:07.740]  一路跟他們談的時候
[00:34:07.740 --> 00:34:09.740]  對方開始知道
[00:34:09.740 --> 00:34:13.740]  這個原來是傳教士是沒有錢的
[00:34:13.740 --> 00:34:15.740]  但是那個時候
[00:34:15.740 --> 00:34:17.740]  宣教士突然間發覺
[00:34:17.740 --> 00:34:21.740]  這一大班的土匪圍著他
[00:34:21.740 --> 00:34:25.740]  個個都是荷槍實彈對著他
[00:34:25.740 --> 00:34:28.740]  其中一個首領突然間就跟他說
[00:34:28.740 --> 00:34:30.740]  你沒有錢嗎?
[00:34:30.740 --> 00:34:32.740]  好吧
[00:34:32.740 --> 00:34:33.740]  你是傳教士
[00:34:33.740 --> 00:34:37.740]  你不如就告訴耶穌給我們聽吧
[00:34:37.740 --> 00:34:39.740]  這個時候
[00:34:39.740 --> 00:34:43.740]  他知道對方未必真的想聽他
[00:34:43.740 --> 00:34:46.740]  不知道是不是找藉口想殺他
[00:34:46.740 --> 00:34:48.740]  所以當他回應的時候
[00:34:48.740 --> 00:34:51.740]  他想如果我說了甚麼說話他們不肯聽
[00:34:51.740 --> 00:34:53.740]  隨時他按一按那個槍
[00:34:53.740 --> 00:34:56.740]  他隨時就死在山頭
[00:34:56.740 --> 00:34:57.740]  在那個時候
[00:34:57.740 --> 00:35:01.740]  他真的知道他沒有任何其他的方法
[00:35:01.740 --> 00:35:03.740]  沒有任何的幫助
[00:35:03.740 --> 00:35:06.740]  所以那個時候他只能夠在神的面前
[00:35:06.740 --> 00:35:08.740]  向神禱告
[00:35:08.740 --> 00:35:10.740]  將自己交給主
[00:35:10.740 --> 00:35:13.740]  然後他開始說福音
[00:35:13.740 --> 00:35:15.740]  他慢慢會想到
[00:35:15.740 --> 00:35:18.740]  這一大群的土匪一直聽他說
[00:35:18.740 --> 00:35:20.740]  沒有開槍
[00:35:20.740 --> 00:35:22.740]  聽完之後
[00:35:22.740 --> 00:35:24.740]  他們就說
[00:35:24.740 --> 00:35:26.740]  好吧
[00:35:26.740 --> 00:35:29.740]  你都是好人
[00:35:29.740 --> 00:35:31.740]  我們放你走了
[00:35:31.740 --> 00:35:33.740]  然後明天
[00:35:33.740 --> 00:35:37.740]  那一夜之後他就自己落到山頭
[00:35:37.740 --> 00:35:41.740]  牧師後來都會說
[00:35:41.740 --> 00:35:43.740]  在那個時候
[00:35:43.740 --> 00:35:45.740]  他真的知道
[00:35:45.740 --> 00:35:49.740]  完全是不可能自己能夠
[00:35:49.740 --> 00:35:52.740]  面對到這些強敵
[00:35:52.740 --> 00:35:55.740]  但是他全心的依靠神
[00:35:55.740 --> 00:35:58.740]  想不到甚至要賜他平安
[00:35:58.740 --> 00:36:02.740]  竟然給他一個完全不可能的機會
[00:36:02.740 --> 00:36:06.740]  可以向那些土匪傳福音
[00:36:06.740 --> 00:36:09.740]  面對一些凶險的環境
[00:36:09.740 --> 00:36:11.740]  面對著強敵
[00:36:11.740 --> 00:36:15.740]  面對著一些我們想不到會出現的威脅
[00:36:15.740 --> 00:36:17.740]  你記得保持兩種的
[00:36:17.740 --> 00:36:19.740]  一種心靈的態度
[00:36:19.740 --> 00:36:21.740]  第一
[00:36:21.740 --> 00:36:23.740]  正如剛才聖經所說
[00:36:23.740 --> 00:36:28.740]  你奉主耶穌的名來迎戰
[00:36:28.740 --> 00:36:29.740]  當時亞撒清楚說
[00:36:29.740 --> 00:36:32.740]  我們奉上帝的名出去工作
[00:36:32.740 --> 00:36:34.740]  什麼是奉主的名呢?
[00:36:34.740 --> 00:36:37.740]  奉主的名的意思基本上有三層
[00:36:37.740 --> 00:36:38.740]  第一
[00:36:38.740 --> 00:36:42.740]  就是你知道是按照主的旨意
[00:36:42.740 --> 00:36:44.740]  是靠著主的能力
[00:36:44.740 --> 00:36:47.740]  是為主的榮耀來做
[00:36:47.740 --> 00:36:49.740]  用英文簡單來說
[00:36:49.740 --> 00:36:54.740]  就是of him, by him, for him
[00:36:54.740 --> 00:36:59.740]  你記得當主來妻派她的門徒出去傳道
[00:36:59.740 --> 00:37:01.740]  趕鬼、醫病的時候
[00:37:01.740 --> 00:37:03.740]  很清楚告訴他們
[00:37:03.740 --> 00:37:06.740]  我已經將權柄賜給你們
[00:37:06.740 --> 00:37:10.740]  你們奉我的名出去來作供
[00:37:10.740 --> 00:37:12.740]  他們領受了權柄
[00:37:12.740 --> 00:37:15.740]  但這個權柄不是他們自己的權柄
[00:37:15.740 --> 00:37:17.740]  而是他們奉主的名
[00:37:17.740 --> 00:37:23.740]  是藉著主給的權柄能力來作供
[00:37:23.740 --> 00:37:26.740]  因此他們面對很多不同的挑戰
[00:37:26.740 --> 00:37:29.740]  他們可以放開膽去面對
[00:37:29.740 --> 00:37:32.740]  見到神給他們的幫助
[00:37:32.740 --> 00:37:37.740]  詩篇50篇當詩人提到
[00:37:37.740 --> 00:37:40.740]  他們在患難當中面對困難的時候
[00:37:40.740 --> 00:37:42.740]  他們有一個信念
[00:37:42.740 --> 00:37:44.740]  詩篇50篇第15節說
[00:37:44.740 --> 00:37:46.740]  神告訴他們
[00:37:46.740 --> 00:37:49.740]  你們要在患難之日求救我
[00:37:49.740 --> 00:37:51.740]  我必答救你
[00:37:51.740 --> 00:37:55.740]  你也要榮耀我
[00:37:55.740 --> 00:37:56.740]  很奇怪
[00:37:56.740 --> 00:37:58.740]  在患難的日子
[00:37:58.740 --> 00:38:01.740]  反而我們能夠榮耀神
[00:38:01.740 --> 00:38:03.740]  面對困局的時候
[00:38:03.740 --> 00:38:07.740]  你發覺當你奉主的名去面對
[00:38:07.740 --> 00:38:10.740]  知道是按著主的旨意
[00:38:10.740 --> 00:38:12.740]  你面對這個處境
[00:38:12.740 --> 00:38:14.740]  你走在主的路上
[00:38:14.740 --> 00:38:17.740]  你是靠著主的能力
[00:38:17.740 --> 00:38:20.740]  或者主的榮耀去做這些事情
[00:38:20.740 --> 00:38:21.740]  在這個過程當中
[00:38:21.740 --> 00:38:26.740]  神因為你所做的事情得榮耀
[00:38:26.740 --> 00:38:28.740]  這些日子我們在疫情當中
[00:38:28.740 --> 00:38:29.740]  我們都會想起很多年前
[00:38:29.740 --> 00:38:31.740]  在沙士發生的時候
[00:38:31.740 --> 00:38:33.740]  很多教徒的醫護
[00:38:33.740 --> 00:38:36.740]  他們是真的毀身
[00:38:36.740 --> 00:38:38.740]  不顧自己的安危
[00:38:38.740 --> 00:38:40.740]  去毀身服事
[00:38:40.740 --> 00:38:41.740]  面對很多的艱難
[00:38:41.740 --> 00:38:45.740]  甚至有一些教徒的醫護
[00:38:45.740 --> 00:38:49.740]  面對病患甚至死亡
[00:38:49.740 --> 00:38:52.740]  他們就在這些患難當中
[00:38:52.740 --> 00:38:57.740]  透過他們見證他們自己的死亡
[00:38:57.740 --> 00:39:01.740]  很多人因此對基督教有一個很不同的觀感
[00:39:01.740 --> 00:39:03.740]  也有很多不同的朋友
[00:39:03.740 --> 00:39:05.740]  因為這些醫護的見證
[00:39:05.740 --> 00:39:07.740]  他們信了耶穌
[00:39:07.740 --> 00:39:09.740]  奉主的名
[00:39:09.740 --> 00:39:14.740]  第二,聖經提及到一群亞撒的軍兵
[00:39:14.740 --> 00:39:16.740]  他們面對著敵軍的時候
[00:39:16.740 --> 00:39:20.740]  他們說「我們養賴你」
[00:39:20.740 --> 00:39:23.740]  「你奉主的名,你去養賴主」
[00:39:23.740 --> 00:39:28.740]  「養賴」這個字是包含了一種安穩、倚靠的意思
[00:39:28.740 --> 00:39:31.740]  安穩,你去倚靠主
[00:39:31.740 --> 00:39:34.740]  聖經英文也說「rest upon you」
[00:39:34.740 --> 00:39:37.740]  是安息在神的手中
[00:39:37.740 --> 00:39:40.740]  去面對這個處境
[00:39:40.740 --> 00:39:45.740]  一個小孩子去到沙灘玩沙
[00:39:45.740 --> 00:39:47.740]  在海邊的地方玩沙的時候
[00:39:47.740 --> 00:39:50.740]  突然間發覺大浪湧過來
[00:39:50.740 --> 00:39:54.740]  他很驚慌,馬上走到爸爸的身邊
[00:39:54.740 --> 00:39:56.740]  爸爸一抱,抱起他
[00:39:56.740 --> 00:39:59.740]  把他整個人抱在自己的懷中
[00:39:59.740 --> 00:40:02.740]  那個時候大浪湧過來
[00:40:02.740 --> 00:40:06.740]  但是只不過在爸爸的腳下湧過
[00:40:06.740 --> 00:40:10.740]  而小朋友仍然是很穩妥
[00:40:10.740 --> 00:40:14.740]  很安然地在爸爸的懷中
[00:40:14.740 --> 00:40:20.740]  「信賴」的意思是將自己放在神的手中
[00:40:20.740 --> 00:40:24.740]  是安息在祂的裡面
[00:40:24.740 --> 00:40:26.740]  「rest upon him」
[00:40:26.740 --> 00:40:28.740]  在這個過程裏面
[00:40:28.740 --> 00:40:30.740]  你會想回到聖經裏面
[00:40:30.740 --> 00:40:33.740]  有很多人物都上上講到
[00:40:33.740 --> 00:40:36.740]  「上帝是我們的盤石」
[00:40:36.740 --> 00:40:40.740]  意思就是盤石是不會動搖的
[00:40:40.740 --> 00:40:45.740]  我們在上面得到安穩、得到保障
[00:40:45.740 --> 00:40:50.740]  當時我們讀過《二冊書》第26章第3節提到
[00:40:50.740 --> 00:40:53.740]  就是當我們堅心依賴他的
[00:40:53.740 --> 00:40:56.740]  我們就必有十分的平安
[00:40:56.740 --> 00:40:59.740]  然後第26章第4節又繼續這樣說
[00:40:59.740 --> 00:41:01.740]  《二冊書》第26章第4節說
[00:41:01.740 --> 00:41:06.740]  你們當依靠耶和華直到永遠
[00:41:06.740 --> 00:41:08.740]  長久的你們都去依靠他
[00:41:08.740 --> 00:41:12.740]  因為耶和華是永遠的盤石
[00:41:12.740 --> 00:41:17.740]  記住,沒有其他的依靠是你的盤石
[00:41:17.740 --> 00:41:20.740]  唯有這位的上帝是你真正的盤石
[00:41:20.740 --> 00:41:25.740]  你可以安穩地去仰賴他
[00:41:25.740 --> 00:41:30.740]  各位靈性朋友,我們讀完了這段聖經
[00:41:30.740 --> 00:41:34.740]  看到這兩位君王他們的經歷
[00:41:34.740 --> 00:41:37.740]  你會體會到在你自己的人生裏面
[00:41:37.740 --> 00:41:43.740]  都會有些時候出現一些突然危險的處境
[00:41:43.740 --> 00:41:48.740]  有很強大的勢力在你的生命中出現
[00:41:48.740 --> 00:41:50.740]  但是最重要的是
[00:41:50.740 --> 00:41:55.740]  你仍然是首先要去遠離一切的惡行、惡業
[00:41:55.740 --> 00:41:57.740]  不要給自己一些時間
[00:41:57.740 --> 00:42:01.740]  內心裏面有對神的埋怨
[00:42:01.740 --> 00:42:03.740]  或者用一些自己的手段
[00:42:03.740 --> 00:42:06.740]  或者一些鬼咒的方式去解決問題
[00:42:06.740 --> 00:42:10.740]  反而幫助自己將心更加轉向上帝
[00:42:10.740 --> 00:42:12.740]  要遵行祂的心意
[00:42:12.740 --> 00:42:16.740]  這個反而帶給你真正的保障
[00:42:16.740 --> 00:42:18.740]  當你面對這些危險的時候
[00:42:18.740 --> 00:42:21.740]  你記得,反而面對
[00:42:21.740 --> 00:42:25.740]  因為事實上不是你去作戰
[00:42:25.740 --> 00:42:27.740]  是神去作戰
[00:42:27.740 --> 00:42:30.740]  阿薩的軍隊他們很深體會到
[00:42:30.740 --> 00:42:33.740]  不是自己的陣營和對方的陣營
[00:42:33.740 --> 00:42:37.740]  而是上帝和對方的陣營
[00:42:37.740 --> 00:42:40.740]  因為神為他們增賢
[00:42:40.740 --> 00:42:42.740]  因此在這些情況之下
[00:42:42.740 --> 00:42:43.740]  坦然地面對
[00:42:43.740 --> 00:42:47.740]  你不一定可以離開這個挑戰
[00:42:47.740 --> 00:42:50.740]  但是你只管坦然地面對著
[00:42:50.740 --> 00:42:53.740]  堅定你的心智去依靠著
