
[00:00:00.000 --> 00:00:04.520]  坐落在紐約的世界貿易中心
[00:22:10.840 --> 00:22:13.440]  戰爭的次數越來越頻密
[00:22:13.440 --> 00:22:14.640]  你看不到嗎?
[00:22:14.640 --> 00:22:17.360]  地震的次數越來越多
[00:22:17.360 --> 00:22:20.760]  還不是告訴你世界快要末日
[00:22:20.760 --> 00:22:24.600]  世界末日了
[00:22:24.600 --> 00:22:26.920]  既然世界末日了
[00:22:26.920 --> 00:22:29.480]  那人還有什麼好做呢?
[00:22:29.480 --> 00:22:32.400]  人生還有什麼值得執著呢?
[00:22:32.400 --> 00:22:38.280]  世界還有什麼值得投入呢?
[00:22:38.280 --> 00:22:40.960]  最極端的版本就是
[00:22:40.960 --> 00:22:42.720]  變賣家財放下工作
[00:22:42.720 --> 00:22:44.920]  一起去一個指定的地方
[00:22:44.920 --> 00:22:52.400]  等候被接聲天
[00:22:52.400 --> 00:23:01.640]  這個災難快要來了
[00:23:01.640 --> 00:23:06.000]  災難來了
[00:23:06.000 --> 00:23:08.160]  是不是災難呢?
[00:23:08.160 --> 00:23:10.360]  這是不是災難呢?
[00:23:10.360 --> 00:23:12.080]  是不是恐嚇來的災難呢?
[00:23:12.080 --> 00:23:13.800]  我們看看耶穌怎麼說
[00:23:13.800 --> 00:23:15.640]  接著祂說
[00:23:15.640 --> 00:23:18.560]  這都是災難的起頭
[00:23:18.560 --> 00:23:19.920]  明明說是災難的
[00:23:19.920 --> 00:23:22.920]  還不是災難的起頭
[00:23:22.920 --> 00:23:26.000]  災難聖經裏面好像括著
[00:23:26.000 --> 00:23:31.800]  災難括著原文是生產之難
[00:23:31.800 --> 00:23:33.040]  現代中文本來就做
[00:23:33.040 --> 00:23:34.560]  這才是發生症狀
[00:23:34.560 --> 00:23:39.560]  產婦陣痛的開始一樣
[00:23:39.560 --> 00:23:43.880]  生產之難是比喻極大的痛苦
[00:23:43.880 --> 00:23:45.240]  好像生小孩一樣痛
[00:23:45.240 --> 00:23:47.920]  生小孩有多痛你知不知道?
[00:23:47.920 --> 00:23:50.240]  媽媽們應該知道
[00:23:50.240 --> 00:23:55.680]  你們知不知道?
[00:23:55.680 --> 00:23:58.160]  婦產科醫生就說
[00:23:58.160 --> 00:24:00.000]  不如我們用一級痛到十級痛
[00:24:00.000 --> 00:24:03.280]  來去標示有多痛
[00:24:03.280 --> 00:24:04.240]  接著他們就說
[00:24:04.240 --> 00:24:07.520]  你知道生小孩是十級痛的
[00:24:07.520 --> 00:24:09.880]  很痛的 有多痛呢?
[00:24:09.880 --> 00:24:12.720]  於是有一間學校和一間醫院
[00:24:12.720 --> 00:24:15.120]  就做了一個合作
[00:24:15.120 --> 00:24:18.120]  讓學生體驗一下有多痛
[00:24:18.120 --> 00:24:21.320]  你們想不想試試?
[00:24:21.320 --> 00:24:24.320]  去到那間醫院
[00:24:24.320 --> 00:24:27.960]  護士就幫他們貼了一些
[00:24:27.960 --> 00:24:29.320]  叫做什麼?
[00:24:29.320 --> 00:24:31.080]  那些儀器
[00:24:31.080 --> 00:24:33.760]  那些儀器會通電
[00:24:33.760 --> 00:24:38.080]  接著就會將痛的級數調校
[00:24:38.080 --> 00:24:40.040]  學生本來就好好玩
[00:24:40.040 --> 00:24:41.280]  當作是躺著
[00:24:41.280 --> 00:24:43.000]  然後就嘻嘻哈哈
[00:24:43.000 --> 00:24:44.040]  接著就開始痛了
[00:24:44.040 --> 00:24:46.040]  有些人就開始面容扭曲
[00:24:46.040 --> 00:24:46.960]  有些人就開始哭
[00:24:46.960 --> 00:24:48.280]  有些人就開始叫
[00:24:48.280 --> 00:24:51.000]  有些人就在那裡點床點脊
[00:24:51.000 --> 00:24:52.920]  手舞足蹈
[00:24:52.920 --> 00:24:54.720]  你知不知道
[00:24:54.720 --> 00:24:59.040]  大多數學生能夠忍受到多少級?
[00:24:59.040 --> 00:25:02.000]  原來只是三級
[00:25:02.000 --> 00:25:03.640]  已經在那裡點床點脊
[00:25:03.640 --> 00:25:05.880]  那人道原因應該不會再加進去了
[00:25:05.880 --> 00:25:07.960]  因為免得被家長投訴
[00:25:07.960 --> 00:25:12.480]  發生了什麼事
[00:25:12.480 --> 00:25:14.640]  是很痛的
[00:25:14.640 --> 00:25:16.080]  我不知道
[00:25:16.080 --> 00:25:16.680]  我是不知道的
[00:25:16.680 --> 00:25:21.520]  因為男性是不會知道的
[00:25:21.520 --> 00:25:24.280]  但是你試試想想
[00:25:24.280 --> 00:25:27.600]  那個很痛是真實的
[00:25:27.600 --> 00:25:29.720]  是真實地很痛的
[00:25:29.720 --> 00:25:32.040]  不過你聽著聽著又會覺得
[00:25:32.040 --> 00:25:35.600]  為什麼好像越講越遠
[00:25:35.600 --> 00:25:37.840]  差點忘記了我們本來想講什麼
[00:25:37.840 --> 00:25:43.800]  耶穌和門徒本來在講耶路撒冷聖殿
[00:25:43.800 --> 00:25:45.840]  但是你記不記得我們曾經提及過
[00:25:45.840 --> 00:25:48.320]  那座聖殿不純粹是一座建築物
[00:25:48.320 --> 00:25:49.960]  那座聖殿
[00:25:49.960 --> 00:25:54.000]  它是代表著聖載著民族的感情
[00:25:54.000 --> 00:25:55.320]  聖載著歷史
[00:25:55.320 --> 00:25:56.520]  聖載著宗教
[00:25:56.520 --> 00:25:58.280]  聖載著制度
[00:25:58.280 --> 00:25:59.960]  聖載著權力
[00:25:59.960 --> 00:26:01.360]  聖殿被拆毀
[00:26:01.360 --> 00:26:04.040]  是意味著很多東西的
[00:26:04.040 --> 00:26:05.920]  意味著很動盪的社會
[00:26:05.920 --> 00:26:07.880]  意味著很多的改變
[00:26:07.880 --> 00:26:10.200]  那個動盪和改變
[00:26:10.200 --> 00:26:11.880]  那個混亂
[00:26:11.880 --> 00:26:17.440]  是必然地會產生很多的痛苦的
[00:26:17.440 --> 00:26:19.840]  耶穌提醒門徒
[00:26:19.840 --> 00:26:23.480]  在那個混亂和痛苦的時候
[00:26:23.480 --> 00:26:25.760]  不要迷亂
[00:26:25.760 --> 00:26:27.560]  不要被迷惑
[00:26:27.560 --> 00:26:30.320]  一方面不要藥石亂投
[00:26:30.320 --> 00:26:31.360]  任何人能夠救你
[00:26:31.360 --> 00:26:34.640]  你都要靠他
[00:26:34.640 --> 00:26:38.520]  另一方面不要坐以待斃
[00:26:38.520 --> 00:26:40.960]  以為自己甚麼都沒有了
[00:26:40.960 --> 00:26:45.240]  坐著等待
[00:26:45.240 --> 00:26:47.840]  你有沒有發現
[00:26:47.840 --> 00:26:50.560]  耶穌怎樣去形容那個時候
[00:26:50.560 --> 00:26:53.960]  祂說那是生產之痛的時候
[00:26:53.960 --> 00:26:54.960]  是生產的時候
[00:26:54.960 --> 00:26:58.360]  是陣痛的開始的時候
[00:26:58.360 --> 00:27:01.160]  我想問
[00:27:01.160 --> 00:27:05.280]  在等候嬰兒出生的時候
[00:27:05.280 --> 00:27:10.720]  那些人會不會很迷戀藥石亂投
[00:27:10.720 --> 00:27:12.120]  在等候嬰兒出生的時候
[00:27:12.120 --> 00:27:14.760]  那些人會不會覺得毫無能力
[00:27:14.760 --> 00:27:16.520]  在那裡束手待擒
[00:27:16.520 --> 00:27:18.480]  坐以待斃
[00:27:18.480 --> 00:27:21.160]  不會的
[00:27:21.160 --> 00:27:22.800]  等候嬰兒出生的時候
[00:27:22.800 --> 00:27:24.960]  那些人就知道很痛苦
[00:27:24.960 --> 00:27:27.680]  如果丈夫能夠陪伴太太的時候
[00:27:27.680 --> 00:27:31.400]  即是會鼓勵她、捉住她
[00:27:31.400 --> 00:27:32.880]  為她打氣
[00:27:32.880 --> 00:27:35.560]  陪她一起過這個艱難的時候
[00:27:35.560 --> 00:27:37.960]  但是是有焦點的
[00:27:37.960 --> 00:27:39.760]  那個焦點是甚麼
[00:27:39.760 --> 00:27:41.680]  嬰兒快要出生了
[00:27:41.680 --> 00:27:42.640]  有盼望的
[00:27:42.640 --> 00:27:43.720]  盼望是甚麼
[00:27:43.720 --> 00:27:48.400]  有新的生命出現
[00:27:48.400 --> 00:27:53.040]  那個不是恐嚇
[00:27:53.040 --> 00:27:57.680]  那是一個盼望的開始
[00:27:57.680 --> 00:27:59.560]  就在那些時候
[00:27:59.560 --> 00:28:04.120]  就在那些動盪混亂不安的時候
[00:28:04.120 --> 00:28:07.120]  耶穌跟門徒說
[00:28:07.120 --> 00:28:09.360]  是生產的陣痛
[00:28:09.360 --> 00:28:11.840]  不是恐嚇
[00:28:11.840 --> 00:28:14.080]  是告訴人
[00:28:14.080 --> 00:28:19.280]  在這個時候仍然有盼望
[00:28:19.280 --> 00:28:25.080]  如果你真的感覺到
[00:28:25.080 --> 00:28:33.800]  生存在一個山崩石裂的時代
[00:28:33.800 --> 00:28:38.320]  不用血石亂投
[00:28:38.320 --> 00:28:39.840]  不用有人說救到你
[00:28:39.840 --> 00:28:42.200]  你就衝過去
[00:28:42.200 --> 00:28:47.040]  你都不用坐以待斃
[00:28:47.040 --> 00:28:48.440]  我們可以怎樣做呢
[00:28:48.440 --> 00:28:51.280]  我們可以參考耶穌跟著跟門徒說的話
[00:28:51.280 --> 00:28:53.760]  我們讀到13章第8節
[00:28:53.760 --> 00:28:56.040]  第9節他說
[00:28:56.040 --> 00:28:57.840]  你們要謹慎
[00:28:57.840 --> 00:28:59.720]  因為人要把你們交給公會
[00:28:59.720 --> 00:29:02.360]  並且你們在會堂裡要受鞭打
[00:29:02.360 --> 00:29:05.400]  又為我的緣故站在諸侯和君王面前
[00:29:05.400 --> 00:29:07.640]  對他們作見證
[00:29:07.640 --> 00:29:08.200]  第10節
[00:29:08.200 --> 00:29:13.400]  然而福音必須先傳給萬民
[00:29:13.400 --> 00:29:17.280]  用保羅的說法
[00:29:17.280 --> 00:29:20.880]  無論得時不得時
[00:29:20.880 --> 00:29:24.200]  都要作見證
[00:29:24.200 --> 00:29:27.480]  無論向任何人
[00:29:27.480 --> 00:29:30.200]  都是作見證
[00:29:30.200 --> 00:29:32.640]  耶穌基督的心懷
[00:29:32.640 --> 00:29:37.320]  是掛念著萬民是否得到福音
[00:29:37.320 --> 00:29:40.880]  萬民是否聽到好消息
[00:29:40.880 --> 00:29:44.760]  這應該是跟隨耶穌基督的人
[00:29:44.760 --> 00:29:47.200]  的所思所想
[00:29:47.200 --> 00:29:49.200]  願上主幫助我們
