
[00:00:00.000 --> 00:00:04.180]  我們一起將今天講道的時間交給我們的神
[00:16:39.660 --> 00:16:42.220]  是因為有猶大,才可以釘十字架的
[00:16:42.220 --> 00:16:44.260]  因為如果沒有猶大出賣祂
[00:16:44.260 --> 00:16:48.880]  祂怎麼可以被人抓,然後就釘十字架,你有沒有聽過這個?
[00:16:48.880 --> 00:16:50.420]  你覺得合不合理啊?
[00:16:50.420 --> 00:16:52.200]  我覺得不合理
[00:16:52.200 --> 00:16:56.040]  因為如果耶穌釘十字架,為世人承擔的罪
[00:16:56.040 --> 00:17:00.140]  猶大沒有出賣祂,祂可不可以承擔世人的罪呢?釘十字架呢?
[00:17:00.140 --> 00:17:00.900]  可以啊
[00:17:00.900 --> 00:17:03.460]  是不是?不一定有人出賣的,對不對?
[00:17:03.460 --> 00:17:06.020]  是不是?為什麼一定有人出賣呢?
[00:17:06.020 --> 00:17:08.080]  不過
[00:17:08.080 --> 00:17:09.880]  猶大出賣耶穌
[00:17:09.880 --> 00:17:13.200]  在這個十二門徒的團隊
[00:17:13.200 --> 00:17:16.280]  你要記住,他們跟了耶穌幾年
[00:17:16.280 --> 00:17:17.560]  是不是?
[00:17:17.560 --> 00:17:21.140]  為什麼猶大會在這個清單裡面呢?
[00:17:21.140 --> 00:17:22.420]  這個真是
[00:17:22.420 --> 00:17:24.460]  千古之謎,我覺得
[00:17:24.460 --> 00:17:26.260]  是不是?為什麼要選他?
[00:17:26.260 --> 00:17:28.820]  秘密在哪裡呢?解釋不了
[00:17:28.820 --> 00:17:31.120]  但是,我自己呢
[00:17:31.120 --> 00:17:33.680]  比較傾向一個解釋
[00:17:33.680 --> 00:17:34.960]  這個有個開頭
[00:17:34.960 --> 00:17:40.080]  因為其實也沒有一個很清晰的說為什麼耶穌要選猶大
[00:17:40.080 --> 00:17:43.660]  反而每一次清單出來的時候
[00:17:43.660 --> 00:17:46.220]  就是說這個是將會出賣耶穌的猶大
[00:17:46.220 --> 00:17:48.520]  真是想不明白
[00:17:48.520 --> 00:17:50.580]  我反而這樣想
[00:17:50.580 --> 00:17:51.860]  其實簡單一句
[00:17:51.860 --> 00:17:55.180]  就是耶穌給他機會
[00:17:55.180 --> 00:17:56.980]  你留意路加福音
[00:17:56.980 --> 00:17:59.540]  是有個特別的說法的
[00:17:59.540 --> 00:18:04.660]  雖然三個經文最後都是說猶大會出賣耶穌
[00:18:04.660 --> 00:18:05.840]  但是十六節
[00:18:05.840 --> 00:18:08.760]  就是路加福音,你看回經文六章十六節
[00:18:08.760 --> 00:18:11.660]  就是亞各的兒子猶大和後來
[00:18:11.660 --> 00:18:14.380]  他講了兩個猶大的名字,就是達泰
[00:18:14.380 --> 00:18:18.360]  和後來成為出賣者的
[00:18:18.360 --> 00:18:19.500]  伽勒人猶大
[00:18:19.500 --> 00:18:22.060]  這個是和合本修正版
[00:18:22.060 --> 00:18:24.880]  後來成為出賣者
[00:18:24.880 --> 00:18:27.320]  那你也會看到整個猶大
[00:18:27.320 --> 00:18:30.520]  遲些我們也會遇到一段經文
[00:18:30.520 --> 00:18:31.800]  猶大呢
[00:18:31.800 --> 00:18:35.120]  是撒旦在某個時間進入他心的
[00:18:35.120 --> 00:18:37.440]  大家可能有印象
[00:18:37.440 --> 00:18:40.760]  那就是說猶大有沒有機會
[00:18:40.760 --> 00:18:42.800]  是不會出賣耶穌的呢
[00:18:42.800 --> 00:18:45.120]  猶大是不是由起初
[00:18:45.120 --> 00:18:46.640]  他就是一個壞人
[00:18:46.640 --> 00:18:50.480]  他一定會輸的,所謂一定會出賣的
[00:18:50.480 --> 00:18:53.820]  你要記住寫福音書的時候,那些事情已經完了
[00:18:53.820 --> 00:18:56.380]  他要補充整個清單裡面
[00:18:56.380 --> 00:18:57.920]  這個就是出賣
[00:18:57.920 --> 00:19:00.980]  耶穌的猶大,就是十二門徒其中之一
[00:19:00.980 --> 00:19:04.300]  但是我們回到耶穌選門徒的時候,他一直在祈禱
[00:19:04.300 --> 00:19:07.640]  為什麼會選了猶大呢
[00:19:07.640 --> 00:19:09.940]  可能那時那一刻
[00:19:09.940 --> 00:19:13.260]  猶大是有機會出賣的
[00:19:13.260 --> 00:19:16.080]  可能他也有些問題,不過
[00:19:16.080 --> 00:19:17.880]  簡單一句就是耶穌
[00:19:17.880 --> 00:19:19.660]  會給他機會
[00:19:19.660 --> 00:19:25.040]  只是猶大的存在在一個十二門徒的清單裡面
[00:19:25.040 --> 00:19:26.840]  是很值得我們去
[00:19:26.840 --> 00:19:29.900]  很細心去想一想
[00:19:29.900 --> 00:19:32.460]  因為我們是不會選擇這些人的
[00:19:32.460 --> 00:19:37.060]  但是耶穌的胸襟,耶穌要訓練門徒
[00:19:37.060 --> 00:19:38.600]  他也願意
[00:19:38.600 --> 00:19:39.880]  去選擇
[00:19:39.880 --> 00:19:42.180]  這個猶大
[00:19:42.180 --> 00:19:43.720]  所以呢
[00:19:43.720 --> 00:19:45.780]  我們再看
[00:19:45.780 --> 00:19:47.560]  弄一張這樣的圖
[00:19:47.560 --> 00:19:48.580]  其實
[00:19:48.580 --> 00:19:52.680]  最後一個的秘密,這個十二門徒的清單
[00:19:52.680 --> 00:19:56.260]  我也剛剛跟以耶雅團
[00:19:56.260 --> 00:20:01.640]  以及以樂團也曾經去做過一樣事情,就是探討多一點十二門徒
[00:20:01.640 --> 00:20:03.680]  他究竟的背景
[00:20:03.680 --> 00:20:08.300]  以及他們遇到什麼事情,尤其是他如何殉道
[00:20:08.300 --> 00:20:10.600]  有些討論,讓大家
[00:20:10.600 --> 00:20:14.180]  對十二門徒有更多的認識
[00:20:14.180 --> 00:20:18.280]  以及他們不同的性格,我們會不會也很相似
[00:20:18.280 --> 00:20:23.140]  這個圖其實是在爭論誰偉大
[00:20:23.140 --> 00:20:25.700]  你會看到整個的
[00:20:25.700 --> 00:20:27.500]  十二門徒
[00:20:27.500 --> 00:20:29.540]  幾年的訓練裡面
[00:20:29.540 --> 00:20:33.640]  是跟耶穌出入,耶穌去到哪裡就帶著他
[00:20:33.640 --> 00:20:35.680]  他們有很多
[00:20:35.680 --> 00:20:41.060]  有信心的、認信的事件,好像彼得說你是永生神的兒子
[00:20:41.060 --> 00:20:42.600]  你是基督
[00:20:42.600 --> 00:20:46.180]  又試過爭論誰偉大,又試過沒有信心
[00:20:46.180 --> 00:20:51.040]  耶穌在海裡走,就以為耶穌是鬼怪,什麼都有的
[00:20:51.040 --> 00:20:53.860]  他這幾年是很精彩的
[00:20:53.860 --> 00:20:55.900]  所以有些人就說
[00:20:55.900 --> 00:21:00.520]  什麼叫門徒訓練呢?其實訴諸於耶穌有個模特兒
[00:21:00.520 --> 00:21:02.300]  有個榜樣
[00:21:02.300 --> 00:21:06.400]  他是很貼身的去帶著一群人
[00:21:06.400 --> 00:21:10.240]  當我們去想這件事的時候,我們就會發現
[00:21:10.240 --> 00:21:13.820]  有時候我們的門徒訓練,我不是說我們教會
[00:21:13.820 --> 00:21:17.920]  整體的說,因為我們未必是一起去生活
[00:21:17.920 --> 00:21:19.460]  有很多事情
[00:21:19.460 --> 00:21:23.300]  就不是這麼靠近的,但是如果你跟你的家人
[00:21:23.300 --> 00:21:26.880]  一起,你帶著你的子女,你也在瞞訓你的子女
[00:21:26.880 --> 00:21:28.680]  是不是很刺激?
[00:21:28.680 --> 00:21:32.260]  是不是有時候有很開心的時間
[00:21:32.260 --> 00:21:36.360]  很令你欣慰的時間,也有些很煩躁很重要的時間
[00:21:36.360 --> 00:21:38.400]  我想說的這個秘密就是
[00:21:38.400 --> 00:21:40.200]  這十二門徒就是
[00:21:40.200 --> 00:21:45.820]  耶穌選擇的時候,主要有一些都是比較低下階層
[00:21:45.820 --> 00:21:48.900]  但不是每個人都是這麼差的背景
[00:21:48.900 --> 00:21:51.200]  但是每個人的性格
[00:21:51.200 --> 00:21:52.480]  都很不同
[00:21:52.480 --> 00:21:55.560]  你讀一讀清單,有什麼激進黨的西門
[00:21:55.560 --> 00:21:57.600]  又有艷仔
[00:21:57.600 --> 00:22:00.680]  又有一些雷子
[00:22:00.680 --> 00:22:04.000]  這些性情很暴烈很剛烈
[00:22:04.000 --> 00:22:06.040]  特意提的
[00:22:06.040 --> 00:22:07.580]  所以呢
[00:22:07.580 --> 00:22:08.600]  我想說的
[00:22:08.600 --> 00:22:10.920]  如果我們各人
[00:22:10.920 --> 00:22:13.220]  我們要深入去做一個門徒
[00:22:13.220 --> 00:22:16.040]  或者我們在訓練裡面
[00:22:16.040 --> 00:22:18.340]  其實這一種一起
[00:22:18.340 --> 00:22:19.360]  深入的
[00:22:19.360 --> 00:22:21.400]  願意將自己去打開
[00:22:21.400 --> 00:22:23.700]  甚至大家有嚴規
[00:22:23.700 --> 00:22:25.760]  都會浮了出來
[00:22:25.760 --> 00:22:26.780]  接著我們克服
[00:22:26.780 --> 00:22:31.900]  所謂小組的一個動力,初初是蜜月期,大家記好記好
[00:22:31.900 --> 00:22:35.740]  慢慢經歷的時候,去到一個位置叫做
[00:22:35.740 --> 00:22:37.540]  磨合期
[00:22:37.540 --> 00:22:39.060]  後來才會到成熟期
[00:22:39.060 --> 00:22:41.120]  這個也是我們體會的
[00:22:41.120 --> 00:22:43.680]  耶穌十二門徒的秘密
[00:22:43.680 --> 00:22:47.260]  就是說我們如果不在這些場景
[00:22:47.260 --> 00:22:51.600]  去使得我們將我們的生命去彼此的影響
[00:22:51.600 --> 00:22:52.640]  好的不好的
[00:22:52.640 --> 00:22:55.960]  一起去面對的話
[00:22:55.960 --> 00:22:58.520]  我們那個門份可能就會比較表面了
[00:22:58.520 --> 00:23:00.320]  那我今天都最後鼓勵
[00:23:00.320 --> 00:23:01.840]  幾位
[00:23:01.840 --> 00:23:05.180]  段議會和水禮的弟兄姊妹
[00:23:05.180 --> 00:23:07.480]  我們是要去到這個位置
[00:23:07.480 --> 00:23:08.500]  有時候
[00:23:08.500 --> 00:23:09.520]  教會大
[00:23:09.520 --> 00:23:13.360]  這下這下,這個人我不喜歡,不要理他
[00:23:13.360 --> 00:23:15.420]  或者那個喜歡講多一點
[00:23:15.420 --> 00:23:16.700]  但是真正
[00:23:16.700 --> 00:23:19.520]  你能夠成為一個門徒是要開放自己
[00:23:19.520 --> 00:23:20.280]  交給神
[00:23:20.280 --> 00:23:25.920]  耶穌是很小心去揀選一班這樣很不同的人,就好像我們教會
[00:23:25.920 --> 00:23:28.220]  不同的背景這樣一起
[00:23:28.220 --> 00:23:30.000]  我們就是要磨合
[00:23:30.000 --> 00:23:32.820]  我們就是要在神面前一起學習
[00:23:32.820 --> 00:23:34.620]  我們就是要這樣去
[00:23:34.620 --> 00:23:37.940]  成為一個門徒,到了這些門徒
[00:23:37.940 --> 00:23:40.240]  他們大部分都是信道
[00:23:40.240 --> 00:23:43.580]  他們能夠為耶穌做見證
[00:23:43.580 --> 00:23:48.180]  真是使徒的意思就是一個這樣的一個門徒
[00:23:48.180 --> 00:23:49.720]  承擔到
[00:23:49.720 --> 00:23:51.260]  作為教會的領袖
[00:23:51.260 --> 00:23:53.300]  我們一起祈禱
[00:23:53.300 --> 00:23:57.400]  天父多謝你讓我們一起去思想
[00:23:57.400 --> 00:24:01.240]  耶穌揀十二門徒這個課題
[00:24:01.240 --> 00:24:04.580]  耶穌求你幫助我們
[00:24:04.580 --> 00:24:08.160]  尤其今天我們有水禮的弟兄姊妹
[00:24:08.160 --> 00:24:11.740]  一起我們學習怎樣成為門徒的時候
[00:24:11.740 --> 00:24:14.300]  讓我們願意開放更加多
[00:24:14.300 --> 00:24:15.580]  讓我們願意
[00:24:15.580 --> 00:24:18.660]  與弟兄姊妹去交往更加多
[00:24:18.660 --> 00:24:21.220]  去交心更加多
[00:24:21.220 --> 00:24:23.520]  願意被徒做更加多
[00:24:23.520 --> 00:24:25.300]  以致我們能夠
[00:24:25.300 --> 00:24:26.340]  成為一個
[00:24:26.340 --> 00:24:27.620]  好像耶穌
[00:24:27.620 --> 00:24:29.140]  的典範
[00:24:29.140 --> 00:24:31.200]  一個十二門徒的團隊
[00:24:31.200 --> 00:24:33.760]  最後這個團隊是成功的
[00:24:33.760 --> 00:24:34.780]  每一位
[00:24:34.780 --> 00:24:38.100]  都忠誠的為耶穌作見證
[00:24:38.100 --> 00:24:39.900]  我們多謝你聽我們禱告
[00:24:39.900 --> 00:24:41.180]  奉耶穌基督的名字
[00:24:41.180 --> 00:24:42.180]  阿彌陀佛
