
[00:00:00.000 --> 00:00:10.600]  近些年來有非常多的著名的基督教領袖紛紛跌下神壇
[00:24:40.840 --> 00:24:46.840]  我靠著那家給我力量的,凡事都能做
[00:24:46.840 --> 00:24:52.840]  只有真正捨棄的人才能這樣自由自在地做自己
[00:24:52.840 --> 00:24:59.840]  既不因為自己所有的而自誇,也不因為自己所沒有的而自卑
[00:24:59.840 --> 00:25:05.840]  只有那些能夠捨棄的人才能夠自由自在地做自己
[00:25:05.840 --> 00:25:10.840]  既不會自誇,也不會自卑
[00:25:10.840 --> 00:25:16.840]  可能我們想這樣的境界只有保羅才能達到,真的是嗎?
[00:25:16.840 --> 00:25:25.840]  弟兄姊妹們,神把保羅所寫的十三封書信都放在新約聖經裏面
[00:25:25.840 --> 00:25:30.840]  不就是要讓我們來學習來效法他嗎?
[00:25:30.840 --> 00:25:36.840]  難道這些捨棄只是保羅才有的嗎?
[00:25:36.840 --> 00:25:43.840]  其實弟兄姊妹,這些不單止是保羅所有的,也都是我們都能夠有的
[00:25:43.840 --> 00:25:49.840]  就正如保羅所寫的十三封留給在聖經裏面的書信
[00:25:49.840 --> 00:25:54.840]  這些都是要我們來效法他的捨棄的
[00:25:54.840 --> 00:26:03.840]  保羅也是人,保羅靠著基督能做到的,我們靠著基督也能一樣做到
[00:26:03.840 --> 00:26:11.840]  保羅是人,我們也是人,保羅是能做到的,我們靠著基督也是能夠做到
[00:26:11.840 --> 00:26:14.840]  讓我們一起禱告,讓我們一起有祈禱
[00:26:14.840 --> 00:26:19.840]  慈愛的天父,求你幫助我們,賜我們能力
[00:26:19.840 --> 00:26:23.840]  慈愛的天父,求你幫助我們,賜給我們能力
[00:26:23.840 --> 00:26:27.840]  讓我們在你的裏面活出這個新的身份
[00:26:27.840 --> 00:26:31.840]  讓我們能夠在你裏面活出新的身份
[00:26:31.840 --> 00:26:37.840]  既不因為我們所有的而自誇,也不因為我們所沒有的而感到自卑
[00:26:37.840 --> 00:26:45.840]  既不要因為我們所有的而自誇,也不會因為我們沒有的而自卑
[00:26:45.840 --> 00:26:51.840]  讓我們能在這個世界上真實地做自己,並為你做見證
[00:26:51.840 --> 00:26:59.840]  讓我們能夠在這個世界上真實地做自己,並為你做見證
[00:26:59.840 --> 00:27:02.840]  奉耶穌的名禱告,阿們
[00:27:02.840 --> 00:27:05.840]  奉主耶穌基督的名義而求,阿們
