
[00:00:00.000 --> 00:00:05.000]  各位鄧兄姐妹,早晨,願你們平安
[00:23:57.000 --> 00:23:59.000]  祂的美善
[00:23:59.000 --> 00:24:01.000]  祂的和平
[00:24:01.000 --> 00:24:03.000]  以及祂的公義
[00:24:03.000 --> 00:24:09.000]  既然天堂是一個公義的居所
[00:24:09.000 --> 00:24:13.000]  充滿了神的聖潔和祂的公義
[00:24:13.000 --> 00:24:17.000]  既然天堂是一個完美的神
[00:24:18.000 --> 00:24:20.000]  願意去被祂所完美的人
[00:24:20.000 --> 00:24:23.000]  所預備的一個完美的居所
[00:24:23.000 --> 00:24:30.000]  因此原來並不是每個人都能夠上到天堂
[00:24:30.000 --> 00:24:35.000]  因為天堂是被主耶穌基督所預備好
[00:24:35.000 --> 00:24:39.000]  去給那些有所預備的人
[00:24:39.000 --> 00:24:41.000]  我再說多一次
[00:24:41.000 --> 00:24:47.000]  天堂是被主耶穌基督已經預備好
[00:24:48.000 --> 00:24:51.000]  去給那些有所預備的人
[00:24:51.000 --> 00:24:55.000]  各位弟兄姊妹請問你預備好了嗎
[00:24:55.000 --> 00:24:59.000]  你知不知道應該怎樣去預備自己
[00:24:59.000 --> 00:25:01.000]  去預備你身邊的人
[00:25:01.000 --> 00:25:07.000]  以致我們有朝一日都能夠進入永恆的當中
[00:25:07.000 --> 00:25:10.000]  同住永遠的同在呢
[00:25:10.000 --> 00:25:16.000]  我們首先需要做的就是作出選擇
[00:25:17.000 --> 00:25:21.000]  因為天堂和地獄只是一念之差
[00:25:21.000 --> 00:25:25.000]  雖然信不信你真的有那個自由
[00:25:25.000 --> 00:25:27.000]  信不信由你
[00:25:27.000 --> 00:25:30.000]  不過當我們選擇信
[00:25:30.000 --> 00:25:33.000]  或者不做這個選擇
[00:25:33.000 --> 00:25:35.000]  即是不信
[00:25:35.000 --> 00:25:37.000]  當你選擇接納
[00:25:37.000 --> 00:25:42.000]  或者當你選擇不做這個決定去接納主耶穌
[00:25:42.000 --> 00:25:45.000]  某程度上你已經選擇了
[00:25:46.000 --> 00:25:50.000]  你已經為自己選擇了自己永恆的結局
[00:25:50.000 --> 00:25:57.000]  所以請問你會怎樣去作出這個選擇
[00:25:57.000 --> 00:25:59.000]  這個選擇不只是這一刻
[00:25:59.000 --> 00:26:05.000]  而是我們每一天都要做一個這樣的抉擇
[00:26:05.000 --> 00:26:08.000]  所以主耶穌直接了當的
[00:26:08.000 --> 00:26:10.000]  就是在十六章第六節
[00:26:11.000 --> 00:26:16.000]  就是上星期我們所聽的那堂道所指出的那段經文
[00:26:16.000 --> 00:26:19.000]  耶穌說 我就是道路
[00:26:19.000 --> 00:26:21.000]  我就是真理
[00:26:21.000 --> 00:26:23.000]  我就是生命
[00:26:23.000 --> 00:26:25.000]  若果不是藉著我
[00:26:25.000 --> 00:26:28.000]  沒有人 沒有任何一個人
[00:26:28.000 --> 00:26:32.000]  能夠去到父的那裡去
[00:26:32.000 --> 00:26:35.000]  原來生命的出路
[00:26:35.000 --> 00:26:38.000]  就是通往天堂的通道
[00:26:38.000 --> 00:26:40.000]  只得一條
[00:26:41.000 --> 00:26:42.000]  我們需要選擇相信
[00:26:42.000 --> 00:26:46.000]  我們需要選擇去接受
[00:26:46.000 --> 00:26:49.000]  接受主耶穌祂的主權
[00:26:49.000 --> 00:26:52.000]  祂成為我們生命的主
[00:26:52.000 --> 00:26:54.000]  因為祂說
[00:26:54.000 --> 00:26:58.000]  祂是唯一一條能夠通往真理
[00:26:58.000 --> 00:27:06.000]  祂是唯一一條能夠通往永遠生命的途徑和道路
[00:27:08.000 --> 00:27:13.000]  我們也要選擇成為一個主耶穌基督的跟隨者
[00:27:13.000 --> 00:27:17.000]  每一天 每一天
[00:27:17.000 --> 00:27:21.000]  每一步去選擇跟從耶穌
[00:27:21.000 --> 00:27:26.000]  在生活裡面去活出主耶穌基督的生命
[00:27:26.000 --> 00:27:28.000]  剛才我們唱了一首詩歌
[00:27:28.000 --> 00:27:30.000]  連於你
[00:27:30.000 --> 00:27:32.000]  十五章就是講這個真理
[00:27:32.000 --> 00:27:35.000]  祂說我是葡萄樹 你們是枝子
[00:27:36.000 --> 00:27:39.000]  我們需要跟主耶穌有一個連結的生命
[00:27:39.000 --> 00:27:43.000]  以致我們在生活裡面活出主耶穌基督的生命
[00:27:43.000 --> 00:27:47.000]  就是一個愛神 愛人 去到盡
[00:27:47.000 --> 00:27:51.000]  傾出愛的生命
[00:27:51.000 --> 00:27:56.000]  同時 我們需要在生活裡面選擇去信靠
[00:27:56.000 --> 00:27:58.000]  去信服
[00:27:58.000 --> 00:28:00.000]  聖父
[00:28:00.000 --> 00:28:02.000]  信服聖子
[00:28:02.000 --> 00:28:04.000]  信服聖靈
[00:28:06.000 --> 00:28:09.000]  以致我們能夠結出連於你
[00:28:09.000 --> 00:28:11.000]  我們就能夠結出果子
[00:28:11.000 --> 00:28:14.000]  結出聖靈那些的果子
[00:28:14.000 --> 00:28:17.000]  定義的去遵行天父的旨意
[00:28:17.000 --> 00:28:22.000]  去過聖潔 公義和土神喜悅的生活
[00:28:22.000 --> 00:28:24.000]  因為主耶穌說
[00:28:24.000 --> 00:28:27.000]  凡稱呼我主啊 主啊的人
[00:28:27.000 --> 00:28:31.000]  不是都能夠一定進入天國
[00:28:31.000 --> 00:28:33.000]  是哪些人能夠
[00:28:34.000 --> 00:28:37.000]  唯獨遵行我天父旨的人
[00:28:37.000 --> 00:28:39.000]  才能夠進去
[00:28:39.000 --> 00:28:43.000]  既然天堂是一個公義的居所
[00:28:43.000 --> 00:28:45.000]  既然天堂是一個完美的神位
[00:28:45.000 --> 00:28:50.000]  願意給他所完美的人所預備的一個完美的居所
[00:28:50.000 --> 00:28:56.000]  既然天堂是主耶穌基督所預備好給那些有所預備的人
[00:28:56.000 --> 00:28:58.000]  既然主耶穌說
[00:28:58.000 --> 00:29:02.000]  我一定會再回來接你們去我那裡
[00:29:03.000 --> 00:29:09.000]  有什麼經文你預備好去迎接主耶穌基督的再來美呢
[00:29:09.000 --> 00:29:14.000]  這裡有兩段經文
[00:29:14.000 --> 00:29:17.000]  我邀請姊妹先讀第一段好嗎
[00:29:17.000 --> 00:29:19.000]  1 2 3
[00:29:33.000 --> 00:29:36.000]  下一段請弟兄
[00:30:03.000 --> 00:30:06.000]  這是你們所知道的
[00:30:06.000 --> 00:30:09.000]  所以你們也要預備
[00:30:09.000 --> 00:30:12.000]  因為你們想不到的時候
[00:30:12.000 --> 00:30:14.000]  人子就來了
[00:30:14.000 --> 00:30:16.000]  兩段經文
[00:30:16.000 --> 00:30:19.000]  同樣提醒我們要警醒
[00:30:19.000 --> 00:30:21.000]  要等候
[00:30:21.000 --> 00:30:25.000]  要因勤努力
[00:30:25.000 --> 00:30:27.000]  常作
[00:30:27.000 --> 00:30:29.000]  準備
[00:30:30.000 --> 00:30:34.000]  主耶穌在馬太福音第25章講了三個比喻
[00:30:34.000 --> 00:30:37.000]  一個是十個童女的比喻
[00:30:37.000 --> 00:30:41.000]  第二個是三個僕人的才幹的比喻
[00:30:41.000 --> 00:30:44.000]  第三個是綿羊和山羊的比喻
[00:30:44.000 --> 00:30:47.000]  相信大家都很熟悉
[00:30:47.000 --> 00:30:52.000]  請問你是那五個毫無準備
[00:30:52.000 --> 00:30:54.000]  愚蠢的童女
[00:30:54.000 --> 00:30:56.000]  還是那五個常作準備
[00:30:56.000 --> 00:30:58.000]  聰明的童女
[00:30:59.000 --> 00:31:02.000]  叫自己的燈有油呢
[00:31:02.000 --> 00:31:07.000]  請問你將會是被主稱讚為
[00:31:07.000 --> 00:31:09.000]  又良善又忠心的
[00:31:09.000 --> 00:31:12.000]  還是被主所責備為
[00:31:12.000 --> 00:31:16.000]  又惡又懶的那個僕人呢
[00:31:16.000 --> 00:31:18.000]  又或者請問
[00:31:18.000 --> 00:31:22.000]  你將會是被安置在左邊
[00:31:22.000 --> 00:31:25.000]  將要被奏奏進入
[00:31:26.000 --> 00:31:32.000]  永火裡面去受認佛的那些山羊呢
[00:31:32.000 --> 00:31:36.000]  還是將會被安置在右邊
[00:31:36.000 --> 00:31:38.000]  那些蒙神祝福
[00:31:38.000 --> 00:31:42.000]  去承受天國的綿羊呢
[00:31:42.000 --> 00:31:45.000]  這個最後的比喻
[00:31:45.000 --> 00:31:48.000]  其實大家都很熟悉
[00:31:48.000 --> 00:31:53.000]  那個王要向右邊那些綿羊這樣畫
[00:31:54.000 --> 00:31:57.000]  你們這些蒙我父賜福的
[00:31:57.000 --> 00:31:59.000]  你們都來
[00:31:59.000 --> 00:32:01.000]  你們可以來承受那個
[00:32:01.000 --> 00:32:04.000]  從創世以來就為你們預備好的
[00:32:04.000 --> 00:32:06.000]  這個地方
[00:32:06.000 --> 00:32:09.000]  因為我餓了 你們給我吃
[00:32:09.000 --> 00:32:11.000]  我渴了 你們給我喝
[00:32:11.000 --> 00:32:13.000]  我流浪在外面 留我住
[00:32:13.000 --> 00:32:16.000]  我赤身露體 你們給我穿
[00:32:16.000 --> 00:32:18.000]  我病了 你們就來探我
[00:32:18.000 --> 00:32:22.000]  我坐牢 你們也來看我
[00:32:23.000 --> 00:32:24.000]  那些義人就說
[00:32:24.000 --> 00:32:26.000]  我什麼時候有幫你做過這樣的事
[00:32:26.000 --> 00:32:28.000]  那個王就說
[00:32:28.000 --> 00:32:30.000]  其實我告訴你知道
[00:32:30.000 --> 00:32:33.000]  你們做這些事在那些弟兄中
[00:32:33.000 --> 00:32:35.000]  最少的一個身上
[00:32:35.000 --> 00:32:38.000]  就是做在我的身上
[00:32:38.000 --> 00:32:43.000]  接著王又向左邊那些山羊這樣畫
[00:32:43.000 --> 00:32:46.000]  你們這些被奏奏的人離開我
[00:32:46.000 --> 00:32:48.000]  進去那個為魔鬼
[00:32:49.000 --> 00:32:53.000]  和他的使者所預備的永火裡面去
[00:32:53.000 --> 00:32:57.000]  因為你們沒有在那個小子身上
[00:32:57.000 --> 00:32:59.000]  去做一些的服侍
[00:32:59.000 --> 00:33:02.000]  傾出愛去做一些的服侍
[00:33:02.000 --> 00:33:06.000]  其實你就是沒有做在我的身上
[00:33:06.000 --> 00:33:09.000]  你們這些人要去到永刑那裡
[00:33:09.000 --> 00:33:14.000]  而那些義人要進到永生裡面去
[00:33:16.000 --> 00:33:19.000]  既然天堂是被主耶穌基督所預備
[00:33:19.000 --> 00:33:23.000]  並且是預備好給那些有所預備的人
[00:33:23.000 --> 00:33:26.000]  我再問大家這個問題
[00:33:26.000 --> 00:33:28.000]  你預備好了沒有
[00:33:28.000 --> 00:33:34.000]  你準備怎樣每一天過你的生活去選擇
[00:33:34.000 --> 00:33:40.000]  跟隨主過一個傾出愛的生活呢
[00:33:40.000 --> 00:33:44.000]  讓我們一起有一個祈禱
[00:33:45.000 --> 00:33:46.000]  親恩主我們多謝你
[00:33:46.000 --> 00:33:49.000]  你親自的去為我們預備地方
[00:33:49.000 --> 00:33:51.000]  你也要親自的再來
[00:33:51.000 --> 00:33:54.000]  去接我們進入你的永恆
[00:33:54.000 --> 00:33:56.000]  進入去永生
[00:33:56.000 --> 00:33:59.000]  進入到你的天堂
[00:33:59.000 --> 00:34:02.000]  我們天上面這個永遠的家鄉
[00:34:02.000 --> 00:34:06.000]  求你幫助我們去預備好自己
[00:34:06.000 --> 00:34:10.000]  就是預備每一天的給你去預備
[00:34:11.000 --> 00:34:16.000]  讓我們樂意的聽到你這句話
[00:34:16.000 --> 00:34:18.000]  「致的我必快來」的時候
[00:34:18.000 --> 00:34:25.000]  我們都能夠好像聖經最後一節的經文那樣說
[00:34:25.000 --> 00:34:30.000]  阿們 主耶穌啊 我願你來
[00:34:30.000 --> 00:34:32.000]  我們以上的祈禱
[00:34:32.000 --> 00:34:36.000]  是奉我們的救主耶穌基督的名字祈求
[00:34:36.000 --> 00:34:40.000]  阿們 主耶穌 我願你來
