
[00:00:00.000 --> 00:00:09.000]  今年的意象,每一個主日,第一個主日,我們信息都是要講積極恢復分離更新的信息
[00:19:10.000 --> 00:19:13.000]  彼此呼喊說
[00:19:13.000 --> 00:19:17.000]  來聖哉聖哉聖哉
[00:19:17.000 --> 00:19:19.000]  聖君之耶和華
[00:19:19.000 --> 00:19:23.000]  他的榮光充滿全地
[00:19:23.000 --> 00:19:26.000]  他們呼喊聖哉聖哉
[00:19:26.000 --> 00:19:27.000]  好像我們在唱
[00:19:27.000 --> 00:19:32.000]  聖哉聖哉聖哉
[00:19:32.000 --> 00:19:35.000]  在唱詩歌在讚聲
[00:19:35.000 --> 00:19:38.000]  但是你知道這裡有一個先提
[00:19:38.000 --> 00:19:42.000]  這是以賽亞見到
[00:19:42.000 --> 00:19:45.000]  天上的敬拜的意象
[00:19:45.000 --> 00:19:49.000]  真的是聖哉聖哉聖哉
[00:19:49.000 --> 00:19:52.000]  神的榮光充滿聖殿
[00:19:52.000 --> 00:19:55.000]  祂是昔在今在永在的神
[00:19:55.000 --> 00:19:57.000]  但是有一個前提是
[00:19:57.000 --> 00:20:01.000]  當烏西亞王崩的那一年
[00:20:01.000 --> 00:20:05.000]  以賽亞先知是烏西亞王的先知
[00:20:05.000 --> 00:20:08.000]  你知道嗎
[00:20:08.000 --> 00:20:11.000]  如果說烏西亞王不崩的話
[00:20:11.000 --> 00:20:14.000]  他還是一心仰望烏西亞王
[00:20:14.000 --> 00:20:17.000]  他還是為王示尊
[00:20:17.000 --> 00:20:19.000]  王說什麼他就做什麼
[00:20:19.000 --> 00:20:24.000]  我們的生命中也可能有王
[00:20:24.000 --> 00:20:25.000]  我不好這麼說
[00:20:25.000 --> 00:20:26.000]  你的王死了
[00:20:26.000 --> 00:20:29.000]  你才會真正的專心在神的身上
[00:20:29.000 --> 00:20:30.000]  像以賽亞一樣
[00:20:30.000 --> 00:20:32.000]  才真能夠看到神
[00:20:32.000 --> 00:20:34.000]  你懂嗎
[00:20:34.000 --> 00:20:37.000]  但是我們用不著我們的王死了
[00:20:37.000 --> 00:20:39.000]  我們的王可能是我們的命
[00:20:39.000 --> 00:20:41.000]  我們的王可能是我們的財富
[00:20:41.000 --> 00:20:42.000]  我們的事業
[00:20:42.000 --> 00:20:43.000]  我們的家人
[00:20:43.000 --> 00:20:47.000]  我們的王可能是什麼
[00:20:47.000 --> 00:20:49.000]  但是
[00:20:49.000 --> 00:20:53.000]  當我們願意把前後次序擺對了
[00:20:53.000 --> 00:20:56.000]  優先順序排好了
[00:20:56.000 --> 00:20:59.000]  那麼你在敬拜上面
[00:20:59.000 --> 00:21:02.000]  你就表現出對主的科目
[00:21:02.000 --> 00:21:04.000]  你就
[00:21:04.000 --> 00:21:05.000]  我不知道
[00:21:05.000 --> 00:21:06.000]  我有的時候敬拜讚美
[00:21:06.000 --> 00:21:11.000]  我就禁不住會痛哭流涕
[00:21:11.000 --> 00:21:12.000]  是不是
[00:21:12.000 --> 00:21:13.000]  感謝神
[00:21:13.000 --> 00:21:16.000]  因為我們的神是又真又活的神
[00:21:16.000 --> 00:21:17.000]  而他說這個
[00:21:17.000 --> 00:21:20.000]  他看到
[00:21:20.000 --> 00:21:24.000]  這個做寶座的神上帝
[00:21:24.000 --> 00:21:25.000]  對不對
[00:21:25.000 --> 00:21:29.000]  說他的衣裳遮滿全地
[00:21:29.000 --> 00:21:30.000]  換句話說
[00:21:30.000 --> 00:21:32.000]  他的恩典
[00:21:32.000 --> 00:21:34.000]  他的恩澤
[00:21:34.000 --> 00:21:35.000]  披蓋
[00:21:35.000 --> 00:21:36.000]  他的國度
[00:21:36.000 --> 00:21:38.000]  他的子民
[00:21:38.000 --> 00:21:41.000]  甚至於對於全世界
[00:21:41.000 --> 00:21:44.000]  他都是眷顧
[00:21:44.000 --> 00:21:45.000]  是不是
[00:21:45.000 --> 00:21:46.000]  Hallelujah
[00:21:46.000 --> 00:21:48.000]  讚美神
[00:21:48.000 --> 00:21:52.000]  所以我們全面要恢復對主的科目
[00:21:52.000 --> 00:21:56.000]  我們要表現在讀經上面
[00:21:56.000 --> 00:21:57.000]  你要喜歡敬拜讚美神
[00:21:57.000 --> 00:21:59.000]  你要敬拜得好高興
[00:21:59.000 --> 00:22:00.000]  好像不敬拜他
[00:22:00.000 --> 00:22:02.000]  你就缺了什麼東西一樣
[00:22:02.000 --> 00:22:04.000]  你同時你要讀經
[00:22:04.000 --> 00:22:06.000]  你要禱告
[00:22:06.000 --> 00:22:08.000]  那才是全面的科目
[00:22:08.000 --> 00:22:09.000]  是不是
[00:22:09.000 --> 00:22:11.000]  全面的恢復對主的科目
[00:22:11.000 --> 00:22:13.000]  詩篇119篇
[00:22:13.000 --> 00:22:15.000]  他說什麼
[00:22:15.000 --> 00:22:17.000]  他說
[00:22:17.000 --> 00:22:18.000]  這是我的長城樹
[00:22:18.000 --> 00:22:19.000]  神是我的盾牌
[00:22:19.000 --> 00:22:22.000]  我甚仰望你的話語
[00:22:22.000 --> 00:22:24.000]  OK
[00:22:24.000 --> 00:22:29.000]  所以這是詩人對神話語的科目
[00:22:29.000 --> 00:22:31.000]  他讀經
[00:22:31.000 --> 00:22:33.000]  是不是
[00:22:33.000 --> 00:22:34.000]  我跟你講
[00:22:34.000 --> 00:22:36.000]  你如果真有心讀經
[00:22:36.000 --> 00:22:39.000]  神真的會幫你
[00:22:39.000 --> 00:22:40.000]  我不是常常喜歡講
[00:22:40.000 --> 00:22:42.000]  我們家裡面我信耶穌
[00:22:42.000 --> 00:22:43.000]  我最後一個
[00:22:43.000 --> 00:22:46.000]  我連我的孩子都比我早信耶穌
[00:22:46.000 --> 00:22:49.000]  我幾乎是將近要退了休
[00:22:49.000 --> 00:22:50.000]  五六十歲的時候
[00:22:50.000 --> 00:22:52.000]  我才開始來讀經的
[00:22:52.000 --> 00:22:55.000]  神就很愛戴我
[00:22:55.000 --> 00:22:56.000]  他就給我這個本事
[00:22:56.000 --> 00:22:58.000]  我就過目不忘
[00:22:58.000 --> 00:22:59.000]  是不是
[00:22:59.000 --> 00:23:01.000]  有好多樣事情都是
[00:23:01.000 --> 00:23:03.000]  當我願意放下我自己的時候
[00:23:03.000 --> 00:23:04.000]  當我的王
[00:23:04.000 --> 00:23:07.000]  烏西亞王崩的那一年的時候
[00:23:07.000 --> 00:23:09.000]  我鼓也會打了
[00:23:09.000 --> 00:23:10.000]  我吉他也會彈了
[00:23:10.000 --> 00:23:11.000]  我唱歌也會了
[00:23:11.000 --> 00:23:13.000]  什麼都會了一樣
[00:23:13.000 --> 00:23:15.000]  但是還是不夠
[00:23:15.000 --> 00:23:17.000]  因為有人說
[00:23:17.000 --> 00:23:18.000]  牧師你來我們這邊
[00:23:18.000 --> 00:23:20.000]  我說幫個忙
[00:23:20.000 --> 00:23:21.000]  我不是表演
[00:23:21.000 --> 00:23:24.000]  我是在敬拜神
[00:23:24.000 --> 00:23:26.000]  離了神我還唱給誰聽
[00:23:26.000 --> 00:23:28.000]  有的時候人家叫我唱卡拉OK
[00:23:28.000 --> 00:23:29.000]  我說對不起
[00:23:29.000 --> 00:23:30.000]  我真的不會唱
[00:23:30.000 --> 00:23:33.000]  我只會唱神的歌
[00:23:33.000 --> 00:23:36.000]  你懂我意思嗎
[00:23:36.000 --> 00:23:39.000]  所以感謝我們要在
[00:23:39.000 --> 00:23:41.000]  表現在讀經上面
[00:23:41.000 --> 00:23:42.000]  就像詩人說的
[00:23:42.000 --> 00:23:45.000]  我仰望你的話語
[00:23:45.000 --> 00:23:50.000]  I desire your words
[00:23:50.000 --> 00:23:52.000]  你不要忘記了
[00:23:52.000 --> 00:23:55.000]  什麼叫你的話語
[00:23:55.000 --> 00:23:56.000]  剛才我們看的video說
[00:23:56.000 --> 00:23:59.000]  什麼叫得榮耀
[00:23:59.000 --> 00:24:01.000]  就是得到神
[00:24:01.000 --> 00:24:02.000]  是不是
[00:24:02.000 --> 00:24:08.000]  什麼叫仰望你的話語
[00:24:08.000 --> 00:24:09.000]  你是講了一部分
[00:24:09.000 --> 00:24:12.000]  你如果看約翰福音
[00:24:12.000 --> 00:24:13.000]  太初有道
[00:24:13.000 --> 00:24:14.000]  道與神同在
[00:24:14.000 --> 00:24:16.000]  道就是神
[00:24:16.000 --> 00:24:18.000]  In the beginning there is word
[00:24:18.000 --> 00:24:20.000]  The word became flesh
[00:24:20.000 --> 00:24:23.000]  The word就是耶穌基督嘛
[00:24:23.000 --> 00:24:24.000]  對不對
[00:24:24.000 --> 00:24:26.000]  就是真理嘛
[00:24:26.000 --> 00:24:27.000]  所以
[00:24:27.000 --> 00:24:31.000]  我甚仰望耶穌基督啊
[00:24:31.000 --> 00:24:33.000]  以西節先知說
[00:24:33.000 --> 00:24:35.000]  神跟他說
[00:24:35.000 --> 00:24:36.000]  來
[00:24:36.000 --> 00:24:39.000]  把這個酥捲吃了
[00:24:39.000 --> 00:24:41.000]  他就吃這個酥捲
[00:24:41.000 --> 00:24:43.000]  還覺得甘甜
[00:24:43.000 --> 00:24:44.000]  是不是
[00:24:44.000 --> 00:24:45.000]  你有沒有讀經讀
[00:24:45.000 --> 00:24:47.000]  讀了會覺得甘甜呢
[00:24:47.000 --> 00:24:49.000]  會真的會甘甜
[00:24:49.000 --> 00:24:51.000]  因為當你看聖經的時候
[00:24:51.000 --> 00:24:53.000]  他那個字裡行間
[00:24:53.000 --> 00:24:56.000]  這兩天我很感觸
[00:24:56.000 --> 00:24:59.000]  他讀了
[00:24:59.000 --> 00:25:01.000]  就是今天我用這個詩篇
[00:25:01.000 --> 00:25:06.000]  這個如音返老還童這一段
[00:25:06.000 --> 00:25:07.000]  念得非常好
[00:25:07.000 --> 00:25:10.000]  因為當你那個word
[00:25:10.000 --> 00:25:12.000]  became flesh
[00:25:12.000 --> 00:25:14.000]  那個word在你生命中
[00:25:14.000 --> 00:25:16.000]  引起你的共享
[00:25:16.000 --> 00:25:19.000]  甚至於當你在困苦患難中的時候
[00:25:19.000 --> 00:25:21.000]  好像一線熟光
[00:25:21.000 --> 00:25:23.000]  成為你腳前的燈
[00:25:23.000 --> 00:25:25.000]  路上的光
[00:25:25.000 --> 00:25:28.000]  就是那個word
[00:25:28.000 --> 00:25:31.000]  還有就是要表現在禱告上面
[00:25:31.000 --> 00:25:33.000]  詩篇一百四十一篇
[00:25:33.000 --> 00:25:34.000]  來我們一起來念
[00:25:34.000 --> 00:25:36.000]  願我的禱告
[00:25:36.000 --> 00:25:39.000]  如香陳列讚美
[00:25:39.000 --> 00:25:42.000]  願我舉手祈求
[00:25:42.000 --> 00:25:44.000]  如獻晚祭
[00:25:44.000 --> 00:25:45.000]  這就是禱告
[00:25:45.000 --> 00:25:47.000]  我們也要禱告
[00:25:47.000 --> 00:25:48.000]  我們表現
[00:25:48.000 --> 00:25:50.000]  全部恢復對主的科目
[00:25:50.000 --> 00:25:52.000]  要敬拜他
[00:25:52.000 --> 00:25:53.000]  要讀經
[00:25:53.000 --> 00:25:54.000]  要禱告
[00:25:54.000 --> 00:25:56.000]  天上的文字寫寶羅說
[00:25:56.000 --> 00:25:58.000]  要常常習得不住地禱告
[00:25:58.000 --> 00:26:00.000]  凡事謝恩
[00:26:00.000 --> 00:26:01.000]  Hallelujah
[00:26:01.000 --> 00:26:03.000]  讚美神
[00:26:03.000 --> 00:26:05.000]  當然啦
[00:26:05.000 --> 00:26:08.000]  我們要全面恢復
[00:26:08.000 --> 00:26:10.000]  什麼呢
[00:26:10.000 --> 00:26:12.000]  除了對主的科目
[00:26:12.000 --> 00:26:15.000]  還要對主的順服
[00:26:15.000 --> 00:26:16.000]  是不是
[00:26:16.000 --> 00:26:19.000]  我們有的時候科目歸科目
[00:26:19.000 --> 00:26:21.000]  但是碰到有什麼事情就
[00:26:21.000 --> 00:26:22.000]  不服了
[00:26:22.000 --> 00:26:23.000]  不順了
[00:26:23.000 --> 00:26:25.000]  是不是
[00:26:25.000 --> 00:26:26.000]  但是不管怎麼樣
[00:26:26.000 --> 00:26:30.000]  不要讓我們的經驗攔阻了我們來究竟神
[00:26:30.000 --> 00:26:34.000]  不要讓我們的經驗阻礙了我們
[00:26:34.000 --> 00:26:38.000]  順服在神的旨意之下
[00:26:38.000 --> 00:26:41.000]  路加福音有一個很好的例子
[00:26:41.000 --> 00:26:42.000]  他是說
[00:26:42.000 --> 00:26:44.000]  彼得帶著
[00:26:44.000 --> 00:26:46.000]  他其他的幾個門徒
[00:26:46.000 --> 00:26:47.000]  彼得約翰雅各
[00:26:47.000 --> 00:26:49.000]  出去打魚
[00:26:49.000 --> 00:26:50.000]  打了一個晚上
[00:26:50.000 --> 00:26:52.000]  打不到他回來的時候
[00:26:52.000 --> 00:26:53.000]  耶穌說
[00:26:53.000 --> 00:26:54.000]  你到那邊去給我下碗
[00:26:54.000 --> 00:26:56.000]  然後彼得講了一句話
[00:26:56.000 --> 00:26:58.000]  來請西門說
[00:26:58.000 --> 00:26:59.000]  父子
[00:26:59.000 --> 00:27:01.000]  我們整夜勞力
[00:27:01.000 --> 00:27:03.000]  並沒有打著什麼
[00:27:03.000 --> 00:27:06.000]  但依從你
[00:27:06.000 --> 00:27:07.000]  他就照著主耶穌
[00:27:07.000 --> 00:27:09.000]  結果怎麼樣
[00:27:09.000 --> 00:27:13.000]  我兩條船都裝滿了漁獲
[00:27:13.000 --> 00:27:14.000]  是不是
[00:27:14.000 --> 00:27:16.000]  好在他
[00:27:16.000 --> 00:27:18.000]  他先是講說
[00:27:18.000 --> 00:27:20.000]  我這個經驗告訴我
[00:27:20.000 --> 00:27:23.000]  我是漁夫
[00:27:23.000 --> 00:27:25.000]  我又打了一個晚上
[00:27:25.000 --> 00:27:27.000]  我的經驗已經告訴我
[00:27:27.000 --> 00:27:30.000]  沒有魚就是沒有魚
[00:27:30.000 --> 00:27:32.000]  但依從你
[00:27:32.000 --> 00:27:33.000]  是不是
[00:27:33.000 --> 00:27:34.000]  還算有救
[00:27:34.000 --> 00:27:36.000]  是不是
[00:27:36.000 --> 00:27:40.000]  所以不要讓我們的經驗攔阻了
[00:27:40.000 --> 00:27:41.000]  到神的面前
[00:27:41.000 --> 00:27:43.000]  要聽祂的話
[00:27:43.000 --> 00:27:45.000]  來照著祂說的做
[00:27:45.000 --> 00:27:49.000]  來成全神的旨意
[00:27:49.000 --> 00:27:50.000]  有的時候
[00:27:50.000 --> 00:27:52.000]  就好像我講的
[00:27:52.000 --> 00:27:56.000]  我在四五十年前
[00:27:56.000 --> 00:27:57.000]  讀大學的時候
[00:27:57.000 --> 00:27:58.000]  就有人跟我說
[00:27:58.000 --> 00:27:59.000]  信耶穌
[00:27:59.000 --> 00:28:00.000]  我說信耶穌
[00:28:00.000 --> 00:28:02.000]  太陽從西邊出來
[00:28:02.000 --> 00:28:04.000]  我這樣不是天天看到太陽
[00:28:04.000 --> 00:28:06.000]  都是從西邊出來嗎
[00:28:06.000 --> 00:28:07.000]  我家裡面有人說
[00:28:07.000 --> 00:28:08.000]  阿七阿七
[00:28:08.000 --> 00:28:10.000]  你信可以不要信泥啦
[00:28:10.000 --> 00:28:13.000]  是不是
[00:28:13.000 --> 00:28:14.000]  但是
[00:28:14.000 --> 00:28:16.000]  我現在真的執迷不悟
[00:28:16.000 --> 00:28:18.000]  我的經驗告訴我
[00:28:18.000 --> 00:28:21.000]  我們的神是又真又活的神
[00:28:21.000 --> 00:28:26.000]  我們或許會有負面的經驗
[00:28:26.000 --> 00:28:28.000]  但是不要讓祂攔阻了
[00:28:28.000 --> 00:28:30.000]  你對主的順服
[00:28:30.000 --> 00:28:32.000]  當神要你放下這一切
[00:28:32.000 --> 00:28:34.000]  來跟從祂
[00:28:34.000 --> 00:28:35.000]  你就去跟從祂
[00:28:35.000 --> 00:28:37.000]  神要你背起你的十字架
[00:28:37.000 --> 00:28:39.000]  來跟從祂
[00:28:39.000 --> 00:28:40.000]  你就背起你的十字架
[00:28:40.000 --> 00:28:42.000]  來跟從祂
[00:28:42.000 --> 00:28:45.000]  當你晚上怎麼睡都睡不著的時候
[00:28:45.000 --> 00:28:48.000]  心裡面一大堆糾結困擾的時候
[00:28:48.000 --> 00:28:49.000]  這個事情那個事情
[00:28:49.000 --> 00:28:50.000]  這個不順那個不順的
[00:28:50.000 --> 00:28:52.000]  神說
[00:28:52.000 --> 00:28:55.000]  把你的重擔獻給我
[00:28:55.000 --> 00:28:58.000]  你就把你的重擔獻給神吧
[00:28:58.000 --> 00:29:00.000]  把你的十字架就放下來
[00:29:00.000 --> 00:29:03.000]  你就呼呼大睡一覺到天亮
[00:29:03.000 --> 00:29:04.000]  是不是
[00:29:04.000 --> 00:29:05.000]  這就是我們要來
[00:29:05.000 --> 00:29:11.000]  不要讓我們的經驗攔阻了我們
[00:29:11.000 --> 00:29:14.000]  我們要恢復對主的順服
[00:29:14.000 --> 00:29:15.000]  當然啦
[00:29:15.000 --> 00:29:19.000]  有的時候我們沒有辦法信下去
[00:29:19.000 --> 00:29:21.000]  牧師不可能嘛
[00:29:21.000 --> 00:29:23.000]  闖不通就是講不通嘛
[00:29:23.000 --> 00:29:24.000]  這個事情怎麼可能
[00:29:24.000 --> 00:29:26.000]  我們這樣子做
[00:29:26.000 --> 00:29:31.000]  哎呀我們沒有廣泛的認識神
[00:29:31.000 --> 00:29:33.000]  問題就出來了
[00:29:33.000 --> 00:29:36.000]  你看剛才那個彼得啊
[00:29:36.000 --> 00:29:40.000]  他其實他是一個老粗啦
[00:29:40.000 --> 00:29:42.000]  他是一個愚夫啦
[00:29:42.000 --> 00:29:47.000]  所以他經也都不會讀啦
[00:29:47.000 --> 00:29:50.000]  他雖然也三知不認主
[00:29:50.000 --> 00:29:53.000]  但是不管怎麼樣
[00:29:53.000 --> 00:29:56.000]  當他到了晚年
[00:29:56.000 --> 00:29:58.000]  他寫了彼得前後書啊
[00:29:58.000 --> 00:30:00.000]  他就講了一句話
[00:30:00.000 --> 00:30:03.000]  彼得後書他說
[00:30:03.000 --> 00:30:05.000]  他說在我主基督耶穌裡面
[00:30:05.000 --> 00:30:11.000]  我們要恩典和知識上要有長進
[00:30:11.000 --> 00:30:14.000]  所以表示說他把目光啊
[00:30:14.000 --> 00:30:18.000]  從打魚從人生轉到
[00:30:18.000 --> 00:30:22.000]  他感覺到自己不認識神
[00:30:22.000 --> 00:30:24.000]  對神的認識不夠
[00:30:24.000 --> 00:30:26.000]  他要更廣泛的認識神
[00:30:26.000 --> 00:30:29.000]  他就把這個經驗告訴我們
[00:30:29.000 --> 00:30:33.000]  在基督恩典和知識上有長進
[00:30:33.000 --> 00:30:35.000]  就是說我們要怎麼樣
[00:30:35.000 --> 00:30:37.000]  更廣泛的認識神
[00:30:37.000 --> 00:30:39.000]  透過敬拜讚美篤敬禱告
[00:30:39.000 --> 00:30:41.000]  更廣泛的認識神
[00:30:41.000 --> 00:30:45.000]  同時恢復對主的順服呢
[00:30:45.000 --> 00:30:48.000]  要在奉獻服飾穿服衣上面
[00:30:48.000 --> 00:30:51.000]  來恢復對主的順服
[00:30:51.000 --> 00:30:55.000]  今天這個鮭魚節呢
[00:30:55.000 --> 00:30:57.000]  今年我沒有準備
[00:30:57.000 --> 00:30:59.000]  我以為沒有了
[00:30:59.000 --> 00:31:01.000]  我們往年都會上街去對不對
[00:31:01.000 --> 00:31:04.000]  今年大概又沒有很多人
[00:31:04.000 --> 00:31:07.000]  那我都會帶我的腳吹了
[00:31:07.000 --> 00:31:09.000]  哎呀不少人在那邊買戲呢
[00:31:09.000 --> 00:31:11.000]  不少人對不對
[00:31:11.000 --> 00:31:13.000]  那麼每年都去
[00:31:13.000 --> 00:31:15.000]  有的時候有人說牧師沒有用嘛
[00:31:15.000 --> 00:31:17.000]  哎呀
[00:31:17.000 --> 00:31:19.000]  我就說了嘛
[00:31:19.000 --> 00:31:21.000]  有沒有用你不知道
[00:31:21.000 --> 00:31:23.000]  對你有沒有用
[00:31:23.000 --> 00:31:25.000]  你有沒有上過街頭
[00:31:25.000 --> 00:31:27.000]  跟人家傳過福音
[00:31:27.000 --> 00:31:29.000]  這是你的一個機會啊
[00:31:29.000 --> 00:31:31.000]  對不對
[00:31:31.000 --> 00:31:33.000]  你如果能夠說服
[00:31:33.000 --> 00:31:35.000]  能夠找到一個人聽你講福音
[00:31:35.000 --> 00:31:37.000]  而且讓他信了
[00:31:37.000 --> 00:31:39.000]  哇
[00:31:39.000 --> 00:31:41.000]  天使天君都要歡呼啊
[00:31:41.000 --> 00:31:43.000]  不是嗎
[00:31:43.000 --> 00:31:45.000]  不是說有沒有果孝有什麼
[00:31:45.000 --> 00:31:47.000]  這是讓你有一個機會
[00:31:47.000 --> 00:31:49.000]  可以上街去做街頭服事
[00:31:49.000 --> 00:31:51.000]  街頭步道
[00:31:51.000 --> 00:31:53.000]  而這個傳福音怎麼樣
[00:31:53.000 --> 00:31:55.000]  牧師我沒有恩賜
[00:31:55.000 --> 00:31:59.000]  傳福音從來不是恩賜
[00:31:59.000 --> 00:32:01.000]  有這個恩賜
[00:32:01.000 --> 00:32:03.000]  但是你有這個恩賜沒有這個恩賜
[00:32:03.000 --> 00:32:05.000]  你都要去傳福音啊
[00:32:05.000 --> 00:32:07.000]  對不對
[00:32:07.000 --> 00:32:09.000]  這是命令嘛
[00:32:09.000 --> 00:32:11.000]  馬可福音十六章四五節說
[00:32:11.000 --> 00:32:13.000]  你們往普天下去
[00:32:13.000 --> 00:32:15.000]  傳福音給萬人聽
[00:32:15.000 --> 00:32:17.000]  這不是恩賜嗎
[00:32:17.000 --> 00:32:19.000]  這假設you just go
[00:32:19.000 --> 00:32:21.000]  是不是
[00:32:21.000 --> 00:32:23.000]  同時呢
[00:32:23.000 --> 00:32:25.000]  我們服事也是一樣
[00:32:25.000 --> 00:32:27.000]  服事有的時候我們也認為說
[00:32:27.000 --> 00:32:29.000]  我不方便
[00:32:29.000 --> 00:32:31.000]  我沒有恩賜
[00:32:31.000 --> 00:32:33.000]  等等
[00:32:33.000 --> 00:32:35.000]  但是
[00:32:35.000 --> 00:32:37.000]  服事也是主的命令
[00:32:37.000 --> 00:32:39.000]  是不是
[00:32:39.000 --> 00:32:41.000]  保羅在提摩太前書
[00:32:41.000 --> 00:32:43.000]  他說
[00:32:43.000 --> 00:32:45.000]  神給我力量
[00:32:45.000 --> 00:32:47.000]  以我有忠心
[00:32:47.000 --> 00:32:49.000]  派我服事他
[00:32:49.000 --> 00:32:51.000]  你如果不忠心
[00:32:51.000 --> 00:32:53.000]  他當然不派你服事嘛
[00:32:53.000 --> 00:32:55.000]  是不是
[00:32:55.000 --> 00:32:59.000]  如果你忠心
[00:32:59.000 --> 00:33:01.000]  他真的派你服事
[00:33:01.000 --> 00:33:03.000]  這個有的時候
[00:33:03.000 --> 00:33:05.000]  很奇怪
[00:33:05.000 --> 00:33:07.000]  神給每個人都不一樣
[00:33:07.000 --> 00:33:09.000]  你知道
[00:33:09.000 --> 00:33:11.000]  神什麼都沒有給我
[00:33:11.000 --> 00:33:13.000]  什麼東西
[00:33:13.000 --> 00:33:15.000]  我做這個
[00:33:15.000 --> 00:33:17.000]  每日一句話
[00:33:17.000 --> 00:33:19.000]  那個牧師跟我說
[00:33:19.000 --> 00:33:21.000]  他是作者
[00:33:21.000 --> 00:33:23.000]  我只是幫他錄音
[00:33:23.000 --> 00:33:25.000]  因為我上面
[00:33:25.000 --> 00:33:27.000]  都沒有寫我名字
[00:33:27.000 --> 00:33:29.000]  都是他的名字
[00:33:29.000 --> 00:33:31.000]  所以有人就
[00:33:31.000 --> 00:33:33.000]  我就看到那個
[00:33:33.000 --> 00:33:35.000]  那個comment
[00:33:35.000 --> 00:33:37.000]  來來去去
[00:33:37.000 --> 00:33:39.000]  牧師你的聲音越來越好
[00:33:39.000 --> 00:33:41.000]  然後他就說了
[00:33:41.000 --> 00:33:43.000]  那個牧師說
[00:33:43.000 --> 00:33:45.000]  他說現在你的聲音都變我的聲音了
[00:33:45.000 --> 00:33:49.000]  他說人家講說牧師
[00:33:49.000 --> 00:33:51.000]  你這個講得好牧師你聲音好
[00:33:51.000 --> 00:33:53.000]  你怎麼聲音越來越年輕
[00:33:53.000 --> 00:33:55.000]  他說我都也懶得辯駁了
[00:33:55.000 --> 00:33:57.000]  就好像是我的聲音一樣
[00:33:57.000 --> 00:33:59.000]  是不是
[00:33:59.000 --> 00:34:01.000]  同樣的我在
[00:34:01.000 --> 00:34:03.000]  他是在facebook發我是在youtube發
[00:34:03.000 --> 00:34:05.000]  也有人
[00:34:05.000 --> 00:34:07.000]  發過來
[00:34:07.000 --> 00:34:09.000]  吳牧師
[00:34:09.000 --> 00:34:11.000]  因為那個人是叫吳牧師
[00:34:11.000 --> 00:34:13.000]  那麼我能答就答
[00:34:13.000 --> 00:34:15.000]  我也懶得解釋我不是吳牧師了
[00:34:15.000 --> 00:34:19.000]  我說其實你的也變成我的了
[00:34:19.000 --> 00:34:21.000]  鼓勵我們弟兄姊妹
[00:34:21.000 --> 00:34:23.000]  你在奉獻
[00:34:23.000 --> 00:34:25.000]  服事傳承上面
[00:34:25.000 --> 00:34:27.000]  要忠心
[00:34:27.000 --> 00:34:29.000]  他就給你力量
[00:34:29.000 --> 00:34:31.000]  是不是
[00:34:31.000 --> 00:34:33.000]  在奉獻上面
[00:34:33.000 --> 00:34:35.000]  亞伯拉罕十一奉獻不是嗎
[00:34:35.000 --> 00:34:37.000]  他給這個
[00:34:37.000 --> 00:34:39.000]  殺人王
[00:34:39.000 --> 00:34:41.000]  然後神誇他
[00:34:41.000 --> 00:34:43.000]  在創世紀
[00:34:43.000 --> 00:34:45.000]  他說你在我的命令
[00:34:45.000 --> 00:34:47.000]  律令典章上面
[00:34:47.000 --> 00:34:49.000]  你遵守
[00:34:49.000 --> 00:34:51.000]  這是神他看中
[00:34:51.000 --> 00:34:53.000]  哈雷路亞斯的
[00:34:53.000 --> 00:34:57.000]  好的我們要全面恢復
[00:34:57.000 --> 00:34:59.000]  對主的信靠
[00:34:59.000 --> 00:35:01.000]  你對主有可牧
[00:35:01.000 --> 00:35:03.000]  你不見得
[00:35:03.000 --> 00:35:05.000]  對他順服
[00:35:05.000 --> 00:35:07.000]  你對主順服
[00:35:07.000 --> 00:35:09.000]  但是有的時候我們信心小
[00:35:09.000 --> 00:35:11.000]  服不下去
[00:35:11.000 --> 00:35:15.000]  先生有沒有聽姊妹講
[00:35:15.000 --> 00:35:17.000]  先生說
[00:35:17.000 --> 00:35:19.000]  你妻子要順服丈夫
[00:35:19.000 --> 00:35:21.000]  我服不下去
[00:35:21.000 --> 00:35:23.000]  是不是
[00:35:23.000 --> 00:35:25.000]  有的時候你就服不下去
[00:35:25.000 --> 00:35:27.000]  所以我們要恢復對主的信靠
[00:35:27.000 --> 00:35:31.000]  不要讓環境限制了
[00:35:31.000 --> 00:35:33.000]  我們對主的信靠
[00:35:33.000 --> 00:35:35.000]  路加福音裡面
[00:35:35.000 --> 00:35:37.000]  有講了一個
[00:35:37.000 --> 00:35:39.000]  一個百夫長
[00:35:39.000 --> 00:35:41.000]  他的一個僕人生病了
[00:35:41.000 --> 00:35:43.000]  他來派人找耶穌
[00:35:43.000 --> 00:35:47.000]  然後這些人跟耶穌說
[00:35:47.000 --> 00:35:49.000]  這個百夫長他
[00:35:49.000 --> 00:35:51.000]  很熱衷神的事情
[00:35:51.000 --> 00:35:53.000]  他也中計窮人
[00:35:53.000 --> 00:35:55.000]  他也為我們蓋堂
[00:35:55.000 --> 00:35:57.000]  為我們讓我們聚會等等等等
[00:35:57.000 --> 00:35:59.000]  耶穌說那我們去他那邊
[00:35:59.000 --> 00:36:01.000]  為他的僕人禱告
[00:36:01.000 --> 00:36:03.000]  結果走在路上
