
[00:00:00.000 --> 00:00:02.080]  我們來到《九一網》上的第十四講
[00:16:38.880 --> 00:16:42.540]  能不能夠在這裡暫居
[00:16:42.540 --> 00:16:45.140]  在這裡生存立足
[00:16:45.140 --> 00:16:47.580]  之前撒拉可以生存
[00:16:47.580 --> 00:16:48.780]  因為上帝的恩典
[00:16:48.780 --> 00:16:52.180]  今次阿寶艾罕能夠生存得到
[00:16:52.180 --> 00:16:53.780]  能夠在這裡寄居
[00:16:53.780 --> 00:16:56.120]  危機得到化解
[00:16:56.120 --> 00:16:58.900]  原來是因為上帝的恩典
[00:16:58.900 --> 00:17:00.460]  是因為上帝的祝福
[00:17:00.460 --> 00:17:05.040]  大家記得阿寶艾罕的整個故事敘述
[00:17:05.040 --> 00:17:06.740]  好像三文治的結構
[00:17:06.740 --> 00:17:08.700]  現在我們在看末端
[00:17:08.900 --> 00:17:11.440]  正在處理的環節
[00:17:11.440 --> 00:17:14.080]  是C這個分段
[00:17:14.080 --> 00:17:16.080]  所以為什麼呢?
[00:17:16.080 --> 00:17:20.920]  在阿寶艾罕的旅程的末端
[00:17:20.920 --> 00:17:24.520]  就會提到太太當成妹妹的故事
[00:17:24.520 --> 00:17:27.720]  以及看到阿寶艾罕受到威脅
[00:17:27.720 --> 00:17:29.600]  能否生存這個故事
[00:17:29.600 --> 00:17:31.500]  看到他脆弱
[00:17:31.500 --> 00:17:33.800]  看到他面對外敵的時候
[00:17:33.800 --> 00:17:35.000]  他是多麼的無助
[00:17:35.000 --> 00:17:36.760]  如果你想一下
[00:17:37.300 --> 00:17:40.000]  你寫一個《英雄列祖》的傳記
[00:17:40.000 --> 00:17:41.940]  會不會是這樣寫呢?
[00:17:41.940 --> 00:17:43.800]  一開始的時候
[00:17:43.800 --> 00:17:47.040]  你可能會提一下他無能和軟弱
[00:17:47.040 --> 00:17:49.840]  但是到了傳記的結束的時候
[00:17:49.840 --> 00:17:51.980]  我們大概也不會這樣看
[00:17:51.980 --> 00:17:55.260]  但是聖經是有一個獨特的地方
[00:17:55.260 --> 00:17:57.480]  就是將他無能的地方
[00:17:57.480 --> 00:17:58.720]  將他軟弱
[00:17:58.720 --> 00:18:00.160]  表露無遺
[00:18:00.160 --> 00:18:02.920]  目的就是一個屬靈的異議
[00:18:02.920 --> 00:18:06.760]  就是如果不是在上帝的恩典保守的話
[00:18:07.360 --> 00:18:09.060]  他一切都不能夠成事
[00:18:09.060 --> 00:18:11.060]  甚至不能夠立足
[00:18:11.060 --> 00:18:12.340]  不能夠寄居
[00:18:12.340 --> 00:18:14.540]  這個可能才是重點
[00:18:14.540 --> 00:18:17.040]  記載一個人的故事
[00:18:17.040 --> 00:18:19.800]  記載信心之父的事蹟
[00:18:19.800 --> 00:18:22.880]  居然講到他的
[00:18:22.880 --> 00:18:24.640]  不是豐功偉績
[00:18:24.640 --> 00:18:27.080]  而是他失敗的地方
[00:18:27.080 --> 00:18:30.080]  或者是他軟弱脆弱的地方
[00:18:30.080 --> 00:18:33.820]  可能這才是我們今天要聽的
[00:18:33.820 --> 00:18:35.900]  屬靈的故事
[00:18:37.300 --> 00:19:02.320]  [音樂]
[00:19:02.320 --> 00:19:04.860]  今年2021年年頭的時候
[00:19:05.220 --> 00:19:08.020]  有一個天主教神學家叫做Hans Kuhn去世
[00:19:08.020 --> 00:19:12.300]  Hans Kuhn最出名的不僅是他的著作《等臣》
[00:19:12.300 --> 00:19:14.860]  有很多的著作、很多的書
[00:19:14.860 --> 00:19:17.140]  可能他最出名的地方就是
[00:19:17.140 --> 00:19:20.300]  他經常都不服天主教的教理
[00:19:20.300 --> 00:19:22.500]  經常都挑戰梵諦光
[00:19:22.500 --> 00:19:25.280]  甚至觸動教廷來開除他的教席
[00:19:25.280 --> 00:19:28.280]  Hans Kuhn其中一本小的書
[00:19:28.280 --> 00:19:30.580]  叫做《The Church Maintained in Truth》
[00:19:31.320 --> 00:19:35.320]  就是教會在方的真理裡面被保守
[00:19:35.320 --> 00:19:40.220]  他講到不是教會去捍衛保守真理
[00:19:40.220 --> 00:19:41.760]  相反
[00:19:41.760 --> 00:19:44.320]  是真理是福音
[00:19:44.320 --> 00:19:46.100]  保守教會
[00:19:46.100 --> 00:19:48.660]  你看看教會歷史
[00:19:48.660 --> 00:19:49.500]  不是這樣的
[00:19:49.500 --> 00:19:51.700]  教會經常犯錯
[00:19:51.700 --> 00:19:52.740]  會偏離的
[00:19:52.740 --> 00:19:56.340]  但是教會到今天仍然存在
[00:19:56.340 --> 00:19:56.900]  為什麼呢?
[00:19:56.900 --> 00:19:59.640]  不是因為教會厲害
[00:20:00.320 --> 00:20:03.880]  而是因為上帝的恩典和上帝的保守
[00:20:03.880 --> 00:20:05.880]  舉例說中世紀
[00:20:05.880 --> 00:20:08.960]  教會腐敗、贖罪券等等問題
[00:20:08.960 --> 00:20:10.760]  申喜不是興起
[00:20:10.760 --> 00:20:14.720]  就是馬丁路德等等的改教者
[00:20:14.720 --> 00:20:16.300]  他們來改革
[00:20:16.300 --> 00:20:19.400]  然後叫人來歸回真道
[00:20:19.400 --> 00:20:21.100]  近年
[00:20:21.100 --> 00:20:22.800]  大家都知道
[00:20:22.800 --> 00:20:26.200]  有很多大型的教會、大型的機構
[00:20:26.200 --> 00:20:29.180]  人人以往都是夢寐以求的
[00:20:29.280 --> 00:20:31.780]  覺得他們的成功就是一個尺度
[00:20:31.780 --> 00:20:34.840]  會眾是去追捧一些大的人物
[00:20:34.840 --> 00:20:36.240]  發生什麼事
[00:20:36.240 --> 00:20:37.980]  大家心裡有數
[00:20:37.980 --> 00:20:42.080]  榮譽多還是羞辱多?
[00:20:42.080 --> 00:20:45.260]  勝利往往充分透露
[00:20:45.260 --> 00:20:47.320]  神的工作
[00:20:47.320 --> 00:20:50.000]  原來最大的難阻
[00:20:50.000 --> 00:20:53.600]  往往不是魔鬼撒旦
[00:20:53.600 --> 00:20:55.200]  當然我們會說
[00:20:55.200 --> 00:20:57.100]  魔鬼撒旦在背後做很多事情
[00:20:57.900 --> 00:21:00.740]  但是神的工作最大的難阻往往就是
[00:21:00.740 --> 00:21:02.140]  神的子民
[00:21:02.140 --> 00:21:04.040]  教會
[00:21:04.040 --> 00:21:05.640]  為什麼呢?
[00:21:05.640 --> 00:21:07.340]  因為往往教會
[00:21:07.340 --> 00:21:10.480]  不單專注為主的時候
[00:21:10.480 --> 00:21:14.180]  不看重上帝的恩典的時候
[00:21:14.180 --> 00:21:18.820]  我們就很容易成為了上帝的難阻
[00:21:18.820 --> 00:21:23.660]  成為了他工作不能夠前行的阻礙
[00:21:25.120 --> 00:21:28.400]  神將真理託付給教會
[00:21:28.400 --> 00:21:30.760]  門徒應該是忠心宣講
[00:21:30.760 --> 00:21:32.460]  來捍衛天經地義
[00:21:32.460 --> 00:21:35.800]  但是如果同時我們忘記了
[00:21:35.800 --> 00:21:38.500]  要天天去悔改、天天去認罪
[00:21:38.500 --> 00:21:40.140]  唯獨是恩典
[00:21:40.140 --> 00:21:41.140]  Great alone
[00:21:41.140 --> 00:21:43.340]  我們不能夠成為神的子民的話
[00:21:43.340 --> 00:21:47.420]  恐怕我們很容易成為福音的絆腳石
[00:21:47.420 --> 00:21:50.680]  成為神工作的難阻
[00:21:50.680 --> 00:21:52.380]  換言之
[00:21:52.880 --> 00:21:55.960]  你和我一生要戰戰兢兢地
[00:21:55.960 --> 00:21:58.060]  作成我們得救的功夫
[00:21:58.060 --> 00:22:00.100]  戰戰兢兢地
[00:22:00.100 --> 00:22:02.600]  怕我們自己因為軟弱
[00:22:02.600 --> 00:22:04.860]  因為我們的無能脆弱
[00:22:04.860 --> 00:22:06.800]  而我們偏離主導
[00:22:06.800 --> 00:22:09.740]  我們沒有了這樣的態度的時候
[00:22:09.740 --> 00:22:11.500]  我們就不能夠繼續向前
[00:22:11.500 --> 00:22:12.900]  如果不是每一天
[00:22:12.900 --> 00:22:14.840]  我們在上帝的恩典裡面
[00:22:14.840 --> 00:22:17.940]  我們去謙卑、悔改、更新
[00:22:17.940 --> 00:22:20.520]  不去不斷調教我們自己的話
[00:22:20.520 --> 00:22:22.520]  問一問我們自己
[00:22:22.520 --> 00:22:25.120]  到底我們今天是不是完全全心
[00:22:25.120 --> 00:22:26.320]  降伏在主
[00:22:26.320 --> 00:22:28.520]  降伏在上帝的計劃裡面
[00:22:28.520 --> 00:22:30.860]  降伏在祂的道的底下
[00:22:30.860 --> 00:22:33.920]  我們往往可能就會成為阻攔阻
[00:22:33.920 --> 00:22:36.760]  特別信主久了的人
[00:22:36.760 --> 00:22:38.840]  越信得久
[00:22:38.840 --> 00:22:41.060]  就越容易僵化
[00:22:41.060 --> 00:22:43.440]  以為我們在宿命上
[00:22:43.440 --> 00:22:44.900]  我們在旅程上
[00:22:44.900 --> 00:22:46.880]  我們比別人走得早很多
[00:22:46.880 --> 00:22:48.880]  我們食鹽多過別人吃米
[00:22:48.880 --> 00:22:51.180]  經歷多了
[00:22:52.340 --> 00:22:55.220]  豈不是我們就會很容易成為僵化
[00:22:55.220 --> 00:22:58.880]  教會很多時候就是上一代
[00:22:58.880 --> 00:23:00.220]  是我們
[00:23:00.220 --> 00:23:02.860]  我們以為自己走得久了
[00:23:02.860 --> 00:23:05.520]  反而可能是我們阻礙地球轉
[00:23:05.520 --> 00:23:07.620]  救主恩代我們
[00:23:07.620 --> 00:23:09.060]  幫助我們
[00:23:09.060 --> 00:23:10.200]  調教一下我們
[00:23:10.200 --> 00:23:13.300]  不要以為我們食鹽多過吃米
[00:23:13.300 --> 00:23:15.160]  我們永遠都是站在高地
[00:23:15.160 --> 00:23:16.900]  穩如泰山
[00:23:16.900 --> 00:23:18.740]  想一想
[00:23:18.740 --> 00:23:21.400]  到底誰才是真正的
[00:23:22.040 --> 00:23:24.840]  信仰成長的旅程
[00:23:24.840 --> 00:23:26.840]  讓你選擇
[00:23:26.840 --> 00:23:27.840]  第一個選擇
[00:23:27.840 --> 00:23:30.340]  就是信仰的旅程
[00:23:30.340 --> 00:23:33.180]  是不斷去兼顧我自己舊有的信念
[00:23:33.180 --> 00:23:35.220]  聽慣聽熟
[00:23:35.220 --> 00:23:38.160]  以往我起初所認識的
[00:23:38.160 --> 00:23:40.520]  現在我聽回的時候都是安安樂樂的
[00:23:40.520 --> 00:23:42.460]  這是第一個選擇
[00:23:42.460 --> 00:23:43.760]  第二個選擇
[00:23:43.760 --> 00:23:45.000]  就是信心的旅程
[00:23:45.000 --> 00:23:47.460]  是不斷去拆毀舊日的信念
[00:23:47.460 --> 00:23:49.260]  今天的我
[00:23:49.260 --> 00:23:50.760]  拆毀昨日的我
[00:23:51.060 --> 00:23:53.640]  不斷去調教更新和挑戰我自己
[00:23:53.640 --> 00:23:55.440]  這是第二個選擇
[00:23:55.440 --> 00:23:58.340]  你覺得選擇一還是選擇二
[00:23:58.340 --> 00:24:00.380]  才是聖經裡面所說的
[00:24:00.380 --> 00:24:01.540]  Spiritual Journey
[00:24:01.540 --> 00:24:04.940]  真正去跟隨主的旅程
[00:24:04.940 --> 00:24:07.420]  肯定是後者
[00:24:07.420 --> 00:24:10.520]  因為後者才是活著的信仰
[00:24:10.520 --> 00:24:12.720]  不是一個僵化的信仰
[00:24:12.720 --> 00:24:14.320]  肯定是第二個
[00:24:14.320 --> 00:24:16.120]  我就寧願選擇第二個
[00:24:16.120 --> 00:24:19.860]  因為在第二個選擇裡面
[00:24:20.160 --> 00:24:21.660]  在這種旅程裡面
[00:24:21.660 --> 00:24:22.960]  所要證明的
[00:24:22.960 --> 00:24:24.460]  不是我有多厲害
[00:24:24.460 --> 00:24:27.100]  而是上帝的恩典有多大
[00:24:27.100 --> 00:24:30.540]  神的名聲是值得去稱讚的
[00:24:30.540 --> 00:24:33.000]  你的選擇會是怎樣的呢?
[00:24:33.000 --> 00:24:35.280]  謙卑我們自己
[00:24:35.280 --> 00:24:37.520]  在上帝的恩典裡面拆毀舊日
[00:24:37.520 --> 00:24:40.220]  重新再更新
[00:24:40.220 --> 00:24:41.320]  去跟隨主
[00:24:41.320 --> 00:24:43.980]  結束的時候
[00:24:43.980 --> 00:24:46.960]  看這個故事尾段
[00:24:46.960 --> 00:24:49.220]  二十一章第三十三節
[00:24:51.120 --> 00:24:53.720]  願曬這些危機
[00:24:53.720 --> 00:24:56.900]  上帝化解了這些所有的問題
[00:24:56.900 --> 00:24:58.860]  三十三節
[00:24:58.860 --> 00:25:01.860]  阿巴拉罕在別士巴
[00:25:01.860 --> 00:25:04.600]  栽了一棵瑞絲柳樹
[00:25:04.600 --> 00:25:07.200]  這些是曠野經常有的大樹
[00:25:07.200 --> 00:25:11.680]  他在那裡叩高耶和華永生神的名
[00:25:11.680 --> 00:25:14.520]  阿巴拉罕的旅程
[00:25:14.520 --> 00:25:16.620]  現在來到差不多末段了
[00:25:16.620 --> 00:25:18.720]  在跌跌撞撞裡面
[00:25:18.720 --> 00:25:20.020]  找到的是什麼?
[00:25:20.560 --> 00:25:21.920]  不是自己有多了不起
[00:25:21.920 --> 00:25:24.720]  而是上帝的恩典
[00:25:24.720 --> 00:25:26.560]  往往很多時候
[00:25:26.560 --> 00:25:27.960]  都是三步向前
[00:25:27.960 --> 00:25:30.660]  然後兩步倒退
[00:25:30.660 --> 00:25:32.260]  慢慢慢慢
[00:25:32.260 --> 00:25:34.140]  在跌跌撞撞當中
[00:25:34.140 --> 00:25:35.940]  在危機
[00:25:35.940 --> 00:25:38.240]  在困境裡面
[00:25:38.240 --> 00:25:39.740]  看到上帝的恩典
[00:25:39.740 --> 00:25:41.740]  以至我們宣講的
[00:25:41.740 --> 00:25:44.140]  是永生神的名
[00:25:44.140 --> 00:25:46.580]  救主叫我們每一個
[00:25:46.580 --> 00:25:50.220]  特別是我們這些靈情比較長的人
[00:25:50.220 --> 00:25:53.320]  不要為自己而留名
[00:25:53.320 --> 00:25:56.320]  不是為自己去建立自己的傳承
[00:25:56.320 --> 00:25:59.560]  而是上帝在我身上
[00:25:59.560 --> 00:26:03.260]  讓後人看到
[00:26:03.260 --> 00:26:05.360]  是永生神的名字
[00:26:05.360 --> 00:26:07.500]  神值得稱頌
[00:26:07.500 --> 00:26:09.000]  不是我自己
[00:26:09.000 --> 00:26:11.240]  我們跟心底留祈禱
[00:26:11.240 --> 00:26:14.080]  上主祢是那位滿有恩典的神
[00:26:14.380 --> 00:26:17.740]  祢是那位由始至終都是守約的主
[00:26:17.740 --> 00:26:19.280]  我們感恩
[00:26:19.280 --> 00:26:20.380]  因為耶穌基督
[00:26:20.380 --> 00:26:22.280]  他的十家的救恩
[00:26:22.280 --> 00:26:24.180]  我們這一群的罪人
[00:26:24.180 --> 00:26:28.380]  才能夠成為祢的神國的子民
[00:26:28.380 --> 00:26:30.360]  主謙卑我們每一個
[00:26:30.360 --> 00:26:32.220]  調教我們每一個
[00:26:32.220 --> 00:26:35.760]  讓我們的焦點放在神祢自己的恩典
[00:26:35.760 --> 00:26:36.960]  祢自己的偉大
[00:26:36.960 --> 00:26:37.960]  祢自己的名聲
[00:26:37.960 --> 00:26:41.340]  不是我們自己的豐功偉績
[00:26:41.340 --> 00:26:43.140]  救主祢幫助我們
[00:26:43.600 --> 00:26:44.900]  拆毀我們今天
[00:26:44.900 --> 00:26:48.700]  讓我們在祢的唯獨的恩典裡面
[00:26:48.700 --> 00:26:50.300]  重新悔改
[00:26:50.300 --> 00:26:51.700]  重新上路
[00:26:51.700 --> 00:26:53.080]  來跟隨祢
[00:26:53.080 --> 00:26:55.480]  願祢在我們生命當中
[00:26:55.480 --> 00:26:58.080]  祢的名字被宣告
[00:26:58.080 --> 00:27:00.580]  祢自己的榮耀被彰顯
[00:27:00.580 --> 00:27:02.980]  祈禱奉主耶穌基督的名字
