
[00:00:00.000 --> 00:00:03.280]  今天的題目叫做「生死教育」
[00:14:31.600 --> 00:14:33.200]  都聞得到
[00:14:33.200 --> 00:14:34.200]  那就奇怪了
[00:14:34.200 --> 00:14:35.240]  那如果我安息禮拜
[00:14:35.240 --> 00:14:36.040]  你拿個榴槤給我
[00:14:36.040 --> 00:14:38.040]  我會不會醒來呢?
[00:14:38.040 --> 00:14:39.200]  當然不行了
[00:14:39.200 --> 00:14:41.240]  沒有,沒有知覺
[00:14:41.240 --> 00:14:43.760]  所以有聖經學者說
[00:14:43.760 --> 00:14:45.120]  就好像
[00:14:45.120 --> 00:14:46.800]  如果罪上「死咗」
[00:14:46.800 --> 00:14:49.000]  就是對罪失去了知覺
[00:14:49.000 --> 00:14:51.400]  所以對罪沒有反應
[00:14:51.400 --> 00:14:54.360]  「死」的人怎麼會對罪有反應呢?
[00:14:54.360 --> 00:14:56.320]  就好像一條魚死了
[00:14:56.320 --> 00:14:57.920]  你多漂亮的沙蟲給牠
[00:14:57.920 --> 00:14:58.960]  牠都不會吃的
[00:14:58.960 --> 00:15:00.600]  沒有反應
[00:15:00.600 --> 00:15:05.360]  就好像男人對美女沒有了反應
[00:15:05.360 --> 00:15:09.960]  女士對手袋沒有了反應
[00:15:09.960 --> 00:15:12.600]  你們真的有點反應
[00:15:12.600 --> 00:15:16.000]  對是非這麼好說
[00:15:16.000 --> 00:15:17.320]  沒有了反應
[00:15:17.320 --> 00:15:20.160]  對美食和牛
[00:15:20.160 --> 00:15:23.360]  嘩,那種「Great Five」
[00:15:23.360 --> 00:15:24.800]  沒有了反應
[00:15:24.800 --> 00:15:26.920]  懶惰我不再懶惰
[00:15:26.920 --> 00:15:29.840]  我不再妒忌
[00:15:29.840 --> 00:15:30.840]  是不是這樣呢?
[00:15:30.840 --> 00:15:32.840]  我覺得不完全,當然
[00:15:32.840 --> 00:15:34.080]  因為我們還有血有肉
[00:15:34.080 --> 00:15:35.480]  我們有感情
[00:15:35.480 --> 00:15:37.480]  我們有愛有恨
[00:15:37.480 --> 00:15:39.320]  我們會痛餓
[00:15:39.320 --> 00:15:43.600]  其實這個「死」和「斷絕」是什麼呢?
[00:15:43.600 --> 00:15:47.440]  我們不可能完全對罪失去知覺
[00:15:47.440 --> 00:15:51.920]  不過我們可以學習對罪失去反應
[00:15:51.920 --> 00:15:54.400]  對不對?
[00:15:54.400 --> 00:15:58.120]  就是說我們人生有些東西的確沒有選擇
[00:15:58.120 --> 00:16:00.040]  我們什麼時候出生沒有選擇
[00:16:00.040 --> 00:16:02.800]  我們什麼家庭出生沒有選擇
[00:16:02.800 --> 00:16:06.920]  但是之後我們很多東西都可以選擇
[00:16:06.920 --> 00:16:09.800]  我們人生怎麼走在你的手上
[00:16:09.800 --> 00:16:12.920]  我們可以選擇對罪不作反應
[00:16:12.920 --> 00:16:16.000]  不順從私慾
[00:16:16.000 --> 00:16:18.000]  我們讀讀六章十二節
[00:16:18.000 --> 00:16:19.000]  一二三
[00:16:19.000 --> 00:16:23.640]  「不要容罪自己的身體作惡」
[00:16:23.640 --> 00:16:28.000]  「只讓你不順從身體的使用」
[00:16:28.000 --> 00:16:30.320]  這是很重要的學習
[00:16:30.320 --> 00:16:32.160]  就好像耶穌基督來的時候
[00:16:32.160 --> 00:16:36.480]  祂有多少次被試探?
[00:16:36.480 --> 00:16:37.480]  多少次?
[00:16:37.480 --> 00:16:38.800]  三次,沒錯
[00:16:38.800 --> 00:16:41.160]  第一次祂被試探
[00:16:41.160 --> 00:16:42.360]  對方跟祂說什麼?
[00:16:42.360 --> 00:16:46.040]  撒旦跟祂說你將石頭變什麼?
[00:16:46.040 --> 00:16:48.080]  為什麼當時說要石頭變麵包?
[00:16:48.080 --> 00:16:50.240]  因為祂剛剛做了什麼?
[00:16:50.240 --> 00:16:51.240]  禁食
[00:16:51.240 --> 00:16:52.320]  所以祂痛不痛餓?
[00:16:52.320 --> 00:16:53.760]  痛餓
[00:16:53.760 --> 00:16:55.320]  撒旦很聰明的
[00:16:55.320 --> 00:17:00.920]  每個人都會找你的弱點去攻擊你
[00:17:00.920 --> 00:17:03.720]  你試試買個手袋來吸引我
[00:17:03.720 --> 00:17:05.520]  我完全沒有反應
[00:17:05.520 --> 00:17:09.800]  你試試買個跑車來吸引我
[00:17:09.800 --> 00:17:11.560]  我會有什麼反應呢?
[00:17:11.560 --> 00:17:14.360]  你買來你就知道了
[00:17:14.360 --> 00:17:15.800]  每個人都不同
[00:17:15.800 --> 00:17:17.000]  撒旦知道的
[00:17:17.000 --> 00:17:19.080]  耶穌做一次示範
[00:17:19.080 --> 00:17:23.120]  祂有感情、有愛、有恨、有痛、有痛餓
[00:17:23.120 --> 00:17:24.840]  有情、有義的人
[00:17:24.840 --> 00:17:27.520]  祂對這些完全的人有完全的神
[00:17:27.520 --> 00:17:30.120]  所以祂有反應的
[00:17:30.120 --> 00:17:36.080]  祂的回應是祂向著罪不回應
[00:17:36.080 --> 00:17:38.480]  不是沒有知覺
[00:17:38.480 --> 00:17:41.040]  所以在希伯來書這樣描述
[00:17:41.040 --> 00:17:41.720]  我們一起讀
[00:17:41.720 --> 00:17:42.680]  1、2、3
[00:17:42.680 --> 00:17:45.120]  「因我們的大祭司
[00:17:45.120 --> 00:17:48.640]  並非不能體恤我們的軟弱
[00:17:48.640 --> 00:17:51.600]  下也曾凡是首個試探
[00:17:51.600 --> 00:17:53.040]  與我們一樣
[00:17:53.040 --> 00:17:55.360]  此點三會有反瑞」
[00:17:55.360 --> 00:17:56.360]  祂不是不體恤
[00:17:56.360 --> 00:17:59.200]  就是祂有知覺、有感覺
[00:17:59.200 --> 00:18:00.440]  就是說很簡單
[00:18:00.440 --> 00:18:01.160]  什麼叫有感覺?
[00:18:01.160 --> 00:18:02.560]  沒有感覺
[00:18:02.560 --> 00:18:03.560]  你望望你旁邊的一個
[00:18:03.560 --> 00:18:05.200]  你問他有沒有感覺
[00:18:05.200 --> 00:18:06.720]  如果沒有感覺很簡單
[00:18:06.720 --> 00:18:08.840]  你一巴掌握他
[00:18:08.840 --> 00:18:11.480]  你大巴掌試試
[00:18:11.480 --> 00:18:13.760]  不敢了
[00:18:13.760 --> 00:18:15.800]  他實車回來
[00:18:15.800 --> 00:18:19.640]  我們都有感覺、有知覺
[00:18:19.640 --> 00:18:22.120]  就是說我們如果受試探的時候
[00:18:22.120 --> 00:18:23.560]  或者你想試探人
[00:18:23.560 --> 00:18:24.320]  你有一塊黃牛
[00:18:24.320 --> 00:18:26.680]  你不會問一塊木頭
[00:18:26.680 --> 00:18:28.640]  木頭是木頭
[00:18:28.640 --> 00:18:30.240]  就是真是一塊木
[00:18:30.240 --> 00:18:32.080]  我請你吃個黃牛
[00:18:32.080 --> 00:18:33.720]  祂不會有反應的
[00:18:33.720 --> 00:18:36.120]  但是你問我就有反應了
[00:18:36.120 --> 00:18:38.120]  耶穌有反應的意思是
[00:18:38.120 --> 00:18:41.000]  但是耶穌懂得選擇
[00:18:41.000 --> 00:18:42.600]  回應什麼?
[00:18:42.600 --> 00:18:44.280]  這是我們要學習
[00:18:44.280 --> 00:18:46.480]  以及操練的事
[00:18:46.480 --> 00:18:47.840]  第二個死是關於
[00:18:47.840 --> 00:18:49.520]  耶穌為我們的死
[00:18:49.520 --> 00:18:51.040]  本來我們的罪
[00:18:51.040 --> 00:18:53.400]  已經判了永刑
[00:18:53.400 --> 00:18:56.680]  在神的標準裡面
[00:18:56.680 --> 00:18:58.440]  我們永死
[00:18:58.440 --> 00:19:01.560]  但是耶穌為我們死
[00:19:01.560 --> 00:19:03.040]  作救贖
[00:19:03.040 --> 00:19:06.520]  負起我們的罪
[00:19:06.520 --> 00:19:08.400]  羅馬書六章第十四章
[00:19:08.400 --> 00:19:09.520]  一二三
[00:19:09.520 --> 00:19:12.960]  祂死是向神死了
[00:19:12.960 --> 00:19:16.520]  只有一字
[00:19:16.520 --> 00:19:18.600]  稍後我們會多說幾字
[00:19:18.600 --> 00:19:20.040]  所以前者我們的死
[00:19:20.040 --> 00:19:22.400]  是關於成勝
[00:19:22.400 --> 00:19:23.560]  我們一步一步
[00:19:23.560 --> 00:19:24.400]  稍後也會提到
[00:19:24.400 --> 00:19:27.080]  第六章越來越像耶穌
[00:19:27.080 --> 00:19:28.080]  我們一開始不行
[00:19:28.080 --> 00:19:28.680]  慢慢得
[00:19:28.680 --> 00:19:30.440]  再得多一點
[00:19:30.440 --> 00:19:32.320]  但是你發現你永遠都不行
[00:19:32.320 --> 00:19:33.680]  並且倒退
[00:19:33.680 --> 00:19:36.320]  很有問題
[00:19:36.320 --> 00:19:37.920]  第二後者是
[00:19:37.920 --> 00:19:40.040]  六法上的死是耶穌
[00:19:40.040 --> 00:19:42.680]  幫我們頂罪
[00:19:42.680 --> 00:19:44.240]  之前那幾堂課說過了
[00:19:44.240 --> 00:19:45.600]  不再重複了
[00:19:45.600 --> 00:19:47.320]  犧牲而死
[00:19:47.320 --> 00:19:49.080]  我們問問
[00:19:49.080 --> 00:19:50.800]  剛才又說朋友又受洗
[00:19:50.800 --> 00:19:51.240]  又死
[00:19:51.240 --> 00:19:52.160]  怎樣聯繫?
[00:19:52.160 --> 00:19:53.120]  很簡單
[00:19:53.120 --> 00:19:54.040]  我剛才讀到
[00:19:54.040 --> 00:19:56.720]  我們受洗歸入基督的人
[00:19:56.720 --> 00:19:59.960]  是受洗歸入祂的死
[00:19:59.960 --> 00:20:03.040]  大家知不知道這是什麼?
[00:20:03.040 --> 00:20:04.320]  浸池行不行?
[00:20:04.320 --> 00:20:06.960]  有沒有人下水浸過?
[00:20:06.960 --> 00:20:08.560]  有不少
[00:20:08.560 --> 00:20:09.760]  很明顯
[00:20:09.760 --> 00:20:12.080]  這個浸池是牧師站在裡面
[00:20:12.080 --> 00:20:14.800]  有人想受浸就走上去
[00:20:14.800 --> 00:20:17.560]  到時牧師就一隻手拿著牠的手
[00:20:17.560 --> 00:20:19.080]  一直托著牠的背
[00:20:19.080 --> 00:20:19.920]  水就在那裡
[00:20:19.920 --> 00:20:21.640]  牠就「咚咚咚」
[00:20:21.640 --> 00:20:23.400]  水就遮住牠
[00:20:23.400 --> 00:20:24.800]  牠就死了
[00:20:24.800 --> 00:20:26.000]  這真是很噁心
[00:20:26.000 --> 00:20:27.760]  牠的形態
[00:20:27.760 --> 00:20:28.560]  但這麼狠
[00:20:28.560 --> 00:20:30.480]  牧師會把牠拉上來的
[00:20:30.480 --> 00:20:31.960]  否則牠就「啊」
[00:20:31.960 --> 00:20:33.280]  上來
[00:20:33.280 --> 00:20:37.480]  保羅在說一個表徵
[00:20:37.480 --> 00:20:41.040]  我們的受洗是跟耶穌死了
[00:20:41.040 --> 00:20:43.720]  我們的救我死了
[00:20:43.720 --> 00:20:46.160]  上來不是想復活
[00:20:46.160 --> 00:20:48.840]  是之後每一天
[00:20:48.840 --> 00:20:50.880]  當然我們都有灑水禮
[00:20:50.880 --> 00:20:51.720]  意義一樣
[00:20:51.720 --> 00:20:52.720]  浸禮、灑水禮
[00:20:52.720 --> 00:20:54.000]  意義一樣
[00:20:54.000 --> 00:20:57.800]  之後我們每一天的生活樣式
[00:20:57.800 --> 00:20:59.080]  一舉一動
[00:20:59.080 --> 00:20:59.960]  不同了
[00:20:59.960 --> 00:21:02.600]  受洗是水禮
[00:21:02.600 --> 00:21:05.120]  受洗的動作好像死亡的狀態
[00:21:05.120 --> 00:21:07.440]  象徵著與主基督同死
[00:21:07.440 --> 00:21:13.080]  並受洗後與主基督同復活
[00:21:13.080 --> 00:21:14.880]  耶穌死了有沒有復活?
[00:21:14.880 --> 00:21:15.680]  有
[00:21:15.680 --> 00:21:16.360]  有些懷疑
[00:21:16.360 --> 00:21:18.280]  我很害怕
[00:21:18.280 --> 00:21:18.800]  堅定一點
[00:21:18.800 --> 00:21:20.120]  耶穌死了有沒有復活?
[00:21:20.120 --> 00:21:21.360]  有
[00:21:21.360 --> 00:21:22.520]  所以
[00:21:22.520 --> 00:21:23.480]  這個比喻就是
[00:21:23.480 --> 00:21:26.680]  我們知道受洗代表什麼
[00:21:26.680 --> 00:21:28.600]  並且你堅定
[00:21:28.600 --> 00:21:31.760]  生活一舉一動
[00:21:31.760 --> 00:21:33.360]  願意變化選擇
[00:21:33.360 --> 00:21:34.640]  所以有時
[00:21:34.640 --> 00:21:37.280]  我們有人會受洗兩次、三次
[00:21:37.280 --> 00:21:40.120]  知不知道梁牧師受洗了三次?
[00:21:40.120 --> 00:21:40.800]  第一次
[00:21:40.800 --> 00:21:42.160]  通常有兩個原因
[00:21:42.160 --> 00:21:43.560]  可以再受洗的
[00:21:43.560 --> 00:21:44.720]  在我們教會
[00:21:44.720 --> 00:21:46.160]  第一
[00:21:46.160 --> 00:21:48.200]  你洗的時候都不知道要洗什麼
[00:21:48.200 --> 00:21:49.480]  原來要這樣
[00:21:49.480 --> 00:21:51.320]  你的救我是改變的
[00:21:51.320 --> 00:21:53.400]  我想著挺好玩的
[00:21:53.400 --> 00:21:54.840]  你知我的受洗很興奮
[00:21:54.840 --> 00:21:56.880]  下面的節目比上面的興奮
[00:21:56.880 --> 00:22:01.160]  完全不知道
[00:22:01.160 --> 00:22:02.840]  不明白
[00:22:02.840 --> 00:22:04.600]  第二就是你受洗之後
[00:22:04.600 --> 00:22:06.240]  你的生活跟之前一樣
[00:22:06.240 --> 00:22:08.040]  或者更差
[00:22:08.040 --> 00:22:11.480]  那究竟你不是已經
[00:22:11.480 --> 00:22:16.000]  因順清而已經重新了?
[00:22:16.000 --> 00:22:17.600]  所以我家裡的呂洪誠
[00:22:17.600 --> 00:22:18.720]  他又受洗了
[00:22:18.720 --> 00:22:22.080]  因為他第二次在這個教會
[00:22:22.080 --> 00:22:23.680]  很特別
[00:22:23.680 --> 00:22:26.200]  這個很重要
[00:22:26.200 --> 00:22:27.440]  所以
[00:22:27.440 --> 00:22:28.680]  第五節這樣說
[00:22:28.680 --> 00:22:29.240]  你一起跟我買
[00:22:29.240 --> 00:22:30.000]  一二三
[00:22:30.000 --> 00:22:33.840]  「我們約在他死的形狀上」
[00:22:33.840 --> 00:22:35.800]  「與他聯合」
[00:22:35.800 --> 00:22:38.760]  「與他聯合的形狀上」
[00:22:38.760 --> 00:22:40.760]  「與他聯合」
[00:22:40.760 --> 00:22:43.760]  所以你應該先捉隔壁一句說話
[00:22:43.760 --> 00:22:45.080]  恭喜你
[00:22:45.080 --> 00:22:48.640]  恭喜你死了
[00:22:48.640 --> 00:22:50.040]  還沒完
[00:22:50.040 --> 00:22:51.200]  接著另一句就是
[00:22:51.200 --> 00:22:53.120]  恭喜你復活了
[00:22:53.120 --> 00:22:53.920]  說一說
[00:22:53.920 --> 00:22:56.360]  恭喜你復活了
[00:22:56.360 --> 00:22:58.080]  為什麼?
[00:22:58.080 --> 00:23:00.880]  我們作為一個很出名的聖教學者
[00:23:00.880 --> 00:23:03.920]  因為信與基督聯合
[00:23:03.920 --> 00:23:05.520]  因信與基督聯合
[00:23:05.520 --> 00:23:06.560]  水禮的聯合
[00:23:06.560 --> 00:23:09.000]  是外在的表徵
[00:23:09.000 --> 00:23:10.520]  在個人層面上
[00:23:10.520 --> 00:23:13.320]  公開與基督認同
[00:23:13.320 --> 00:23:14.440]  必然的
[00:23:14.440 --> 00:23:16.280]  信主就受洗
[00:23:16.280 --> 00:23:17.920]  公開承認認同
[00:23:17.920 --> 00:23:18.840]  必然的
[00:23:18.840 --> 00:23:22.400]  是作為基督徒不可或缺的一環
[00:23:22.400 --> 00:23:23.800]  換言之
[00:23:23.800 --> 00:23:25.640]  我們的受洗是什麼呢?
[00:23:25.640 --> 00:23:27.920]  喪禮
[00:23:27.920 --> 00:23:28.520]  行不行?
[00:23:28.520 --> 00:23:30.160]  所以接下來10月25日
[00:23:30.160 --> 00:23:32.840]  我們很多少年人受洗
[00:23:32.840 --> 00:23:34.200]  一進來我們應該
[00:23:34.200 --> 00:23:37.000]  播放光色禮拜的歌
[00:23:37.000 --> 00:23:38.600]  真的這樣
[00:23:38.600 --> 00:23:41.200]  「夜和華是歡」
[00:23:41.200 --> 00:23:44.680]  很多人都唱這些吧
[00:23:44.680 --> 00:23:48.040]  死了
[00:23:48.040 --> 00:23:51.480]  不過復活了
[00:23:51.480 --> 00:23:53.080]  Amen
[00:23:53.080 --> 00:23:54.240]  明白吧
[00:23:54.240 --> 00:23:55.080]  很重要
[00:23:55.080 --> 00:23:56.120]  我們記得問自己
[00:23:56.120 --> 00:23:57.800]  我們受洗的
[00:23:57.800 --> 00:24:00.440]  你是不是死了?
[00:24:00.440 --> 00:24:02.200]  有復活了
[00:24:02.200 --> 00:24:05.640]  Amen
[00:24:05.640 --> 00:24:06.480]  真的
[00:24:06.480 --> 00:24:07.680]  很重要
[00:24:07.680 --> 00:24:11.440]  信的怎麼會不受洗呢?
[00:24:11.440 --> 00:24:16.280]  受洗怎麼會不經歷復活的生命呢?
[00:24:16.280 --> 00:24:16.800]  肯定的
[00:24:16.800 --> 00:24:20.080]  保羅說得很清楚
[00:24:20.080 --> 00:24:22.080]  我們繼續再細看第二點
[00:24:22.080 --> 00:24:24.080]  究竟什麼是活生生命
[00:24:24.080 --> 00:24:26.200]  即是怎樣呢?
[00:24:26.200 --> 00:24:32.840]  第二點信而受洗是不回頭的
[00:24:32.840 --> 00:24:34.600]  因為知道我們的舊人
[00:24:34.600 --> 00:24:35.800]  第六、第七節
[00:24:35.800 --> 00:24:36.680]  我們繼續讀下去
[00:24:36.680 --> 00:24:38.200]  非常精彩的保羅
[00:24:38.200 --> 00:24:39.160]  一、二、三
[00:24:39.160 --> 00:24:42.120]  因為知道我們的舊人
[00:24:42.120 --> 00:24:44.880]  和他同釘十字架
[00:24:44.880 --> 00:24:46.880]  使罪身滅絕
[00:24:46.880 --> 00:24:50.000]  叫我們不再作罪的惡惡
[00:24:50.000 --> 00:24:51.560]  因為已死的人
[00:24:51.560 --> 00:24:54.560]  已自得了罪
[00:24:54.560 --> 00:24:57.320]  他講到舊人、罪身
[00:24:57.320 --> 00:24:58.720]  罪的奴僕
[00:24:58.720 --> 00:24:59.560]  什麼什麼
[00:24:59.560 --> 00:25:00.560]  這些很重要
[00:25:00.560 --> 00:25:01.360]  我們看看
[00:25:01.360 --> 00:25:05.120]  舊人是未信狀態下的整個能力
[00:25:05.120 --> 00:25:06.200]  舊的
[00:25:06.200 --> 00:25:08.640]  所以我們經常說有新造的人
[00:25:08.640 --> 00:25:10.560]  舊的
[00:25:10.560 --> 00:25:14.360]  新造的人不可以活著舊的形象
[00:25:14.360 --> 00:25:17.440]  新造的人不可以活著舊的樣式
[00:25:17.440 --> 00:25:25.120]  罪身是我們的身體被罪指揮
[00:25:25.120 --> 00:25:28.240]  正在做他要做的事
[00:25:28.240 --> 00:25:30.880]  作罪的奴僕是什麼呢?
[00:25:30.880 --> 00:25:35.240]  在罪的暴政下失去自由
[00:25:35.240 --> 00:25:37.120]  即是他動一動
[00:25:37.120 --> 00:25:38.720]  你就會動一動
[00:25:38.720 --> 00:25:39.720]  我想你聽過很多
[00:25:39.720 --> 00:25:41.160]  甚至自己都是
[00:25:41.160 --> 00:25:43.440]  我打算不再做了
[00:25:43.440 --> 00:25:46.480]  三、四天之後又做回
[00:25:46.480 --> 00:25:48.160]  我打算停下來
[00:25:48.160 --> 00:25:51.440]  幾個星期我又是這樣
[00:25:51.440 --> 00:25:53.240]  有沒有聽過?
[00:25:53.240 --> 00:25:55.440]  有沒有至臣心聲?
[00:25:55.440 --> 00:25:59.360]  我打算不再罵我老婆
[00:25:59.360 --> 00:26:02.000]  但我忍不住
[00:26:02.000 --> 00:26:05.600]  我打算不掩蓋她
[00:26:05.600 --> 00:26:09.720]  控制不了
[00:26:09.720 --> 00:26:13.200]  好像不是我那樣
[00:26:13.200 --> 00:26:15.120]  這個罪的奴僕
[00:26:15.120 --> 00:26:17.120]  做了罪的奴隸
[00:26:17.120 --> 00:26:19.080]  奴隸為什麼綁住了?
[00:26:19.080 --> 00:26:20.720]  我走我就走
[00:26:20.720 --> 00:26:22.120]  你叫我坐就坐
[00:26:22.120 --> 00:26:23.560]  你叫我起就起
[00:26:23.560 --> 00:26:30.440]  你叫我吃就吃
[00:26:30.440 --> 00:26:32.840]  不過保羅說的是什麼呢?
[00:26:32.840 --> 00:26:35.240]  我們的舊人釘死了
[00:26:35.240 --> 00:26:36.680]  同釘
[00:26:36.680 --> 00:26:39.240]  所以罪身不同了
[00:26:39.240 --> 00:26:41.640]  不會再是這樣
[00:26:41.640 --> 00:26:42.800]  罪的奴僕
[00:26:42.800 --> 00:26:45.920]  令到我們身體的自然
[00:26:45.920 --> 00:26:47.640]  本來扭曲了
[00:26:47.640 --> 00:26:49.080]  本來累
[00:26:49.080 --> 00:26:50.680]  敗壞到懶惰
[00:26:50.680 --> 00:26:51.320]  不要搞了
[00:26:51.320 --> 00:26:52.000]  不起來
[00:26:52.000 --> 00:26:53.800]  不動了
[00:26:53.800 --> 00:26:55.800]  隨便吧
[00:26:55.800 --> 00:26:57.320]  餓了
[00:26:57.320 --> 00:26:58.400]  足夠就夠了
[00:26:58.400 --> 00:26:59.400]  變成貪婪
[00:26:59.400 --> 00:27:02.320]  別人也夠了搶賣
[00:27:02.320 --> 00:27:03.720]  性需要很正常
[00:27:03.720 --> 00:27:04.960]  神秘
[00:27:04.960 --> 00:27:09.120]  敗壞到變得淫慾淫亂
[00:27:09.120 --> 00:27:10.680]  才幹神秘很好
[00:27:10.680 --> 00:27:12.800]  你開始驕傲
[00:27:12.800 --> 00:27:14.920]  比較
[00:27:14.920 --> 00:27:17.080]  這種被操控的思想
[00:27:17.080 --> 00:27:20.160]  將好的東西扭壞了
[00:27:20.160 --> 00:27:21.320]  保羅說不是這樣的
[00:27:21.320 --> 00:27:23.280]  我們清義受洗
[00:27:23.280 --> 00:27:24.240]  與主聯合
[00:27:24.240 --> 00:27:25.280]  那種新的生命
[00:27:25.280 --> 00:27:27.680]  我們的罪身是會滅絕的
[00:27:27.680 --> 00:27:29.680]  我們是會被擊敗的
[00:27:29.680 --> 00:27:31.720]  那種被操控的感覺
[00:27:31.720 --> 00:27:33.840]  而且我們在罪的奴僕
[00:27:33.840 --> 00:27:35.240]  那種罪的暴政之下
[00:27:35.240 --> 00:27:38.160]  會再次重獲自由的
[00:27:38.160 --> 00:27:41.440]  近來我跟一個新信
[00:27:41.440 --> 00:27:45.040]  她說得非常精彩
[00:27:45.040 --> 00:27:46.800]  她說她開始
[00:27:46.800 --> 00:27:50.440]  很多事情停止不做
[00:27:50.440 --> 00:27:53.800]  她那種差的情緒
[00:27:53.800 --> 00:27:55.680]  那種好勝
[00:27:55.680 --> 00:27:58.000]  很喜歡贏
[00:27:58.000 --> 00:27:59.360]  很喜歡贏的背後是什麼
[00:27:59.360 --> 00:28:00.400]  驕傲
[00:28:00.400 --> 00:28:02.000]  驕傲將人分開兩種
[00:28:02.000 --> 00:28:03.240]  一是贏一是輸
[00:28:03.240 --> 00:28:05.760]  而她是要贏的
[00:28:05.760 --> 00:28:08.480]  她開始覺得為什麼以前是這樣的
[00:28:08.480 --> 00:28:10.840]  以往賭錢的
[00:28:10.840 --> 00:28:12.560]  她開始跟我朋友隔離了
[00:28:12.560 --> 00:28:14.120]  不要找我
[00:28:14.120 --> 00:28:14.920]  很有趣的
[00:28:14.920 --> 00:28:17.720]  你會有事情發生的
[00:28:17.720 --> 00:28:22.240]  保羅在說這個脫離了罪
[00:28:22.240 --> 00:28:24.600]  如果直譯的原文
[00:28:24.600 --> 00:28:26.720]  脫離是被脫離
[00:28:26.720 --> 00:28:29.840]  是跟那個清義一樣
[00:28:29.840 --> 00:28:31.920]  跟罪得著自由
[00:28:31.920 --> 00:28:34.720]  英文是free from sin
[00:28:34.720 --> 00:28:35.960]  我們經常有些搞錯
[00:28:35.960 --> 00:28:38.120]  我們信得著我們得自由
[00:28:38.120 --> 00:28:39.120]  有些基督徒演繹
[00:28:39.120 --> 00:28:40.400]  我們得自由什麼都可以做
[00:28:40.400 --> 00:28:41.080]  我將你吃了去
[00:28:41.080 --> 00:28:41.480]  走了去
[00:28:41.480 --> 00:28:41.960]  玩了去
[00:28:41.960 --> 00:28:42.960]  去哪裡都可以
[00:28:42.960 --> 00:28:44.240]  錯得不得了
[00:28:44.240 --> 00:28:47.040]  甚至有些人在傳道的時候說
[00:28:47.040 --> 00:28:49.160]  耶穌為我們寫十字架已經清義了
[00:28:49.160 --> 00:28:53.800]  所以我做什麼都沒問題
[00:28:53.800 --> 00:28:56.600]  這些簡直是撒旦的教導
[00:28:56.600 --> 00:28:58.200]  很恐怖
[00:28:58.200 --> 00:29:00.240]  小心
[00:29:00.240 --> 00:29:01.760]  聖經完全不是這樣說的
[00:29:01.760 --> 00:29:06.800]  脫離是我們以後都不可能
[00:29:06.800 --> 00:29:09.520]  再無能力抵抗
[00:29:09.520 --> 00:29:11.120]  我們可以有能力
[00:29:11.120 --> 00:29:12.680]  做我們不想做的事
[00:29:12.680 --> 00:29:14.400]  不做我們不想做的事
[00:29:14.400 --> 00:29:17.240]  我們有能力做我們想做的事
[00:29:17.240 --> 00:29:19.120]  不是倒轉的
[00:29:19.120 --> 00:29:21.400]  我不知道大家有沒有玩過二人三足
[00:29:21.400 --> 00:29:22.240]  有沒有
[00:29:22.240 --> 00:29:24.480]  有幾人手
[00:29:24.480 --> 00:29:26.960]  有沒有玩過四人五足
[00:29:26.960 --> 00:29:27.680]  都有玩過
[00:29:27.680 --> 00:29:29.080]  我有些
[00:29:29.080 --> 00:29:31.280]  二人三足有沒有人喜歡玩的
[00:29:31.280 --> 00:29:31.960]  都挺好玩的
[00:29:31.960 --> 00:29:33.280]  如果喜歡玩的那些
[00:29:33.280 --> 00:29:34.480]  有些看來大家玩過
[00:29:34.480 --> 00:29:36.160]  不是很喜歡玩的
[00:29:36.160 --> 00:29:39.040]  其實很視乎你跟誰玩的
[00:29:39.040 --> 00:29:40.240]  如果你跟你喜歡的人
[00:29:40.240 --> 00:29:42.840]  那你就覺得很親密
[00:29:42.840 --> 00:29:44.200]  那如果你玩
[00:29:44.200 --> 00:29:46.160]  跟你不喜歡的人
[00:29:46.160 --> 00:29:47.720]  你都很受罪的
[00:29:47.720 --> 00:29:49.640]  有時我們玩的時候
[00:29:49.640 --> 00:29:51.360]  我們有一班人玩
[00:29:51.360 --> 00:29:53.560]  我們數號碼分三隊
[00:29:53.560 --> 00:29:55.880]  一二三一二三一二三
[00:29:55.880 --> 00:29:57.600]  誰知你就派了一個
[00:29:57.600 --> 00:29:58.920]  你不喜歡的人
[00:29:58.920 --> 00:30:01.200]  還要跟他貼得很近
[00:30:01.200 --> 00:30:03.200]  話說又這麼說
[00:30:03.200 --> 00:30:03.960]  玩二人三足
[00:30:03.960 --> 00:30:05.120]  無論你多喜歡玩
[00:30:05.120 --> 00:30:06.760]  你跟那個多喜歡的人
[00:30:06.760 --> 00:30:08.320]  一玩完比賽
[00:30:08.320 --> 00:30:10.240]  你會立刻做一件事
[00:30:10.240 --> 00:30:13.120]  你會知道是怎樣
[00:30:13.120 --> 00:30:14.480]  就是剪開來
[00:30:14.480 --> 00:30:15.600]  拜拜
[00:30:15.600 --> 00:30:16.200]  你多喜歡他
[00:30:16.200 --> 00:30:18.200]  你不會跟他一起黏住的
[00:30:18.200 --> 00:30:19.600]  會不會
[00:30:19.600 --> 00:30:21.160]  一起這樣一路走
[00:30:21.160 --> 00:30:23.680]  以後出街都二人三足
[00:30:23.680 --> 00:30:24.880]  有沒有
[00:30:24.880 --> 00:30:25.880]  有的都很特別
[00:30:25.880 --> 00:30:28.040]  有的我都想認識一下
[00:30:28.040 --> 00:30:29.840]  看看怎樣生活
