
[00:00:00.000 --> 00:00:02.700]  好,大家節目讓我們先聽神的道理
[00:16:16.240 --> 00:16:17.540]  是否等你做一個好人?
[00:16:17.540 --> 00:16:19.240]  是不是這樣讓你做一個好人呢?
[00:16:19.240 --> 00:16:20.240]  不止這麽簡單。
[00:16:20.240 --> 00:16:21.240]  不是這麽簡單。
[00:16:21.240 --> 00:16:28.240]  上帝最希望的是你脫離罪惡,保羅,上帝希望你脫離罪惡,能夠回到上帝的面前。
[00:16:28.240 --> 00:16:30.240]  能夠回到上帝的面前。
[00:16:30.240 --> 00:16:33.240]  於是和他同工呢?
[00:16:33.240 --> 00:16:34.240]  於是和他同工。
[00:16:34.240 --> 00:16:36.240]  的人就要好像耶穌基督一樣。
[00:16:36.240 --> 00:16:37.240]  就好像耶穌基督一樣。
[00:16:37.240 --> 00:16:40.240]  不惜任何代價。
[00:16:40.240 --> 00:16:42.240]  不惜任何代價。
[00:16:42.240 --> 00:16:44.240]  甚至自己的付出。
[00:16:44.240 --> 00:16:46.240]  甚至自己的付出。
[00:16:46.240 --> 00:16:48.240]  能付出的都付出。
[00:16:48.240 --> 00:16:49.240]  能付出的都付出。
[00:16:49.240 --> 00:16:51.240]  耶穌連自己的命都付出。
[00:16:51.240 --> 00:16:53.240]  耶穌連自己的命都獻上。
[00:16:53.240 --> 00:16:54.240]  保羅就是這樣。
[00:16:54.240 --> 00:16:56.240]  保羅就是如此。
[00:16:56.240 --> 00:16:58.240]  他願意為他的同胞。
[00:16:58.240 --> 00:16:59.240]  他願意為他的同胞。
[00:16:59.240 --> 00:17:01.240]  願意為上帝所愛的人。
[00:17:01.240 --> 00:17:03.240]  願意為上帝所愛的人。
[00:17:03.240 --> 00:17:04.240]  都付出自己。
[00:17:04.240 --> 00:17:06.240]  都付出自己。
[00:17:06.240 --> 00:17:07.240]  但是人怎麽樣對他呢?
[00:17:07.240 --> 00:17:09.240]  但是人怎麽樣對他呢?
[00:17:09.240 --> 00:17:16.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:16.240 --> 00:17:17.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:17.240 --> 00:17:18.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:18.240 --> 00:17:19.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:19.240 --> 00:17:20.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:20.240 --> 00:17:22.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:22.240 --> 00:17:23.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:23.240 --> 00:17:24.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:24.240 --> 00:17:39.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:39.240 --> 00:17:40.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:40.240 --> 00:17:41.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:41.240 --> 00:17:42.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:42.240 --> 00:17:43.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:43.240 --> 00:17:44.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:44.240 --> 00:17:45.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:45.240 --> 00:17:46.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:17:46.240 --> 00:18:06.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:06.240 --> 00:18:07.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:07.240 --> 00:18:08.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:08.240 --> 00:18:09.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:09.240 --> 00:18:10.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:10.240 --> 00:18:11.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:11.240 --> 00:18:12.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:12.240 --> 00:18:13.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:13.240 --> 00:18:29.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:29.240 --> 00:18:30.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:30.240 --> 00:18:31.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:31.240 --> 00:18:32.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:32.240 --> 00:18:33.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:33.240 --> 00:18:34.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:34.240 --> 00:18:35.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:35.240 --> 00:18:36.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:36.240 --> 00:18:43.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:18:43.240 --> 00:19:08.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:19:08.240 --> 00:19:32.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:19:38.240 --> 00:20:06.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:20:06.240 --> 00:20:07.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:20:07.240 --> 00:20:08.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:20:08.240 --> 00:20:37.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:20:37.240 --> 00:20:56.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:20:56.240 --> 00:21:24.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:21:24.240 --> 00:21:38.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:21:54.240 --> 00:22:23.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:24.240 --> 00:22:35.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:35.240 --> 00:22:36.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:36.240 --> 00:22:37.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:37.240 --> 00:22:38.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:38.240 --> 00:22:39.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:39.240 --> 00:22:40.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:40.240 --> 00:22:41.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:41.240 --> 00:22:42.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:22:42.240 --> 00:23:04.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:04.240 --> 00:23:05.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:05.240 --> 00:23:06.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:06.240 --> 00:23:07.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:07.240 --> 00:23:08.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:08.240 --> 00:23:09.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:09.240 --> 00:23:10.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:10.240 --> 00:23:11.240]  正正是對一個真正信徒的操練和他的生命的表彰的時間。
[00:23:11.240 --> 00:23:40.240]  在五旬節的時候,剛剛過了五月節,最多以色列人湧上去,最宗教熱誠的時候,那麼以色列人對耶路撒冷更熱誠的時候,他們就在這裡叫你們幫忙,不是幫我一個,是幫以色列民族,特別是當時羅馬世界的裡面,
[00:23:41.240 --> 00:24:08.240]  一個人要水,如果只要偏幫羅馬世界的政權,如果偏袒羅馬政權,你就不得好,於是乎這班生動眾人的猶太人,這生動眾人的猶太人,就要求從各處來到耶路撒冷的人,從各處來到耶路撒冷的猶太人,
[00:24:08.240 --> 00:24:33.240]  一起攻擊保羅,因為保羅到處去教人,請答百姓,請答自己人,請答猶太人,請答以色列人和猶太人的立法,他們很懂得把握這些手段,他們很懂得怎麼去把握這些手段,
[00:24:33.240 --> 00:24:55.240]  他們只需要把握兩點,民族性和宗教性,當這兩樣東西合而為一的時候,所有的人就會來集中去看一下,怎麼樣去攻擊這個要攻擊的對象,他們就會來統一地看一看,怎麼去攻擊被攻擊的對象,
[00:24:55.240 --> 00:25:15.240]  那攻擊那個對象你都要有一個話題去攻擊他,攻擊他就必須找到一個話題,就如同第一次世界大戰,你沒有一單謀殺事件,你就打不成第一次世界大戰,如果沒有那個謀殺事件,就打不成第一次世界大戰,
[00:25:15.240 --> 00:25:39.240]  這次又整單事件出來,這次整個事件出來,不需要真,不過講到似曾相得,講到像真的一樣就行,他說什麼呢?保羅,他又帶著希臘人進殿,誣衊了這地方,他又帶著希臘人進殿,誣衊了這聖地。
[00:25:39.240 --> 00:26:01.240]  那大家有沒有留意到整段聖經裡面有沒有講過保羅這個人名呢?整單事件有沒有講保羅這個人呢?沒有,沒有,你們留意一下,他們講到似是而非,他們講到似是而非,只要有個人是這樣,有一個人是這樣,不在指那個人名,並沒有。
[00:26:01.240 --> 00:26:30.240]  因為你們看英文聖經和圓文聖經,在第28節的講話裡面,他們說Fellow Israel, this is the man,這裡就是這個人,這個人做出這樣的事情,他做了這個事,他帶著一個希臘人進了聖殿裡面,最好證據了。
[00:26:30.240 --> 00:26:52.240]  最好證據了,我們說他是糟蹋百姓和律法,正正例子,你們就會問,什麼事啊?帶一個人進了聖殿不可以嗎?我們當然不明白,但是猶太人一定明白的。
[00:26:52.240 --> 00:27:01.240]  猶太人一定明白的。我們再看第29節,他帶了什麼人進去?我們看看小節,點名的,是作者點名的。
[00:27:01.240 --> 00:27:20.240]  這話是因為他們曾看見以夫所人,特羅非摩和保羅在城裡,以為保羅帶他進了殿。
[00:27:20.240 --> 00:27:27.240]  這裡說有一個人叫Dolphinius,叫Ephesians,他和保羅一起進了城。
[00:27:27.240 --> 00:27:30.240]  就是這個人和保羅一同進了城。
[00:27:30.240 --> 00:27:32.240]  有沒有說進了殿?
[00:27:32.240 --> 00:27:34.240]  沒有啊,沒有。
[00:27:34.240 --> 00:27:36.240]  沒有嗎?
[00:27:36.240 --> 00:27:38.240]  所以在希伯來文裡面,
[00:27:38.240 --> 00:27:40.240]  所以在希伯來文裡面,
[00:27:40.240 --> 00:27:44.240]  不是,希列文,對不起,希列文裡面。
[00:27:44.240 --> 00:27:46.240]  在希臘文裡面。
[00:27:46.240 --> 00:27:50.240]  我們就把它翻譯成華本聖經,就是以為了。
[00:27:50.240 --> 00:27:54.240]  在英文聖經裡面呢?
[00:27:54.240 --> 00:27:56.240]  在英文聖經裡面。
[00:27:56.240 --> 00:27:58.240]  They supposed,假設。
[00:27:58.240 --> 00:28:04.240]  這個字眼呢,supposed,假設。
[00:28:04.240 --> 00:28:16.240]  假設,假設,故而已,猜測,斷古,那人猜,再加上就是武統府,沒有他。
[00:28:16.240 --> 00:28:21.240]  他們真是斷古的,他們不需要出面,他講幾句話,人們就赫赫聲地攻擊保羅。
[00:28:21.240 --> 00:28:26.240]  之後我們政治化,人們就一同衝上去攻擊保羅。
[00:28:26.240 --> 00:28:31.240]  為什麼人們在這樣的情況下,一聽到保羅這樣做,就立刻要攻擊保羅呢?
[00:28:31.240 --> 00:28:34.240]  為什麼人們在這樣的情況下,一聽到保羅這樣做,就立刻要攻擊保羅呢?
[00:28:34.240 --> 00:28:36.240]  因為原來在猶太人的律法裡面。
[00:28:36.240 --> 00:28:38.240]  因為在猶太人的律法當中。
[00:28:38.240 --> 00:28:40.240]  他們有一個這樣的規定。
[00:28:40.240 --> 00:28:42.240]  因為他們有這樣的規定。
[00:28:42.240 --> 00:28:44.240]  在米拉書裡面呢?
[00:28:44.240 --> 00:28:45.240]  在米拉書裡面。
[00:28:45.240 --> 00:28:51.240]  有一個部分叫Middof,第二章第三節的規條裡面。
[00:28:51.240 --> 00:28:53.240]  第二章第三節的規條裡面。
[00:28:53.240 --> 00:29:01.240]  還有在Sahadrin chapter 9 verse 6,第九章第六節裡面,就規定了一個事實。
[00:29:01.240 --> 00:29:04.240]  第九章第六節的規定事實。
[00:29:04.240 --> 00:29:09.240]  將聖殿分開為內院和外院兩個部分。
[00:29:09.240 --> 00:29:12.240]  聖殿有分內院和外院兩個部分。
[00:29:12.240 --> 00:29:13.240]  外院?
[00:29:13.240 --> 00:29:14.240]  外院。
[00:29:14.240 --> 00:29:16.240]  其實什麼人都可以去的。
[00:29:16.240 --> 00:29:17.240]  外院什麼人都可以去。
[00:29:17.240 --> 00:29:19.240]  如果是內院的話呢?
[00:29:19.240 --> 00:29:20.240]  如果是內院的話。
[00:29:20.240 --> 00:29:22.240]  就包括祭司。
[00:29:22.240 --> 00:29:23.240]  包括祭司。
[00:29:23.240 --> 00:29:25.240]  有女院呢?
[00:29:25.240 --> 00:29:28.240]  還有以色列人之子的內院呢?
[00:29:28.240 --> 00:29:30.240]  有以色列人之子的內院。
[00:29:30.240 --> 00:29:32.240]  這些屬於非猶太人地區。
[00:29:32.240 --> 00:29:35.240]  這些屬於非猶太人地區。
[00:29:35.240 --> 00:29:37.240]  用簡單的來講。
[00:29:37.240 --> 00:29:38.240]  用簡單的來講。
[00:29:38.240 --> 00:29:42.240]  Stop and Israelize Only,OK?
[00:29:42.240 --> 00:29:44.240]  閒人勿進。
[00:29:44.240 --> 00:29:45.240]  閒人勿進。
[00:29:45.240 --> 00:29:47.240]  還有一面牆隔著。
[00:29:47.240 --> 00:29:49.240]  還有一面牆隔著。
[00:29:49.240 --> 00:29:54.240]  是誰走進了這面牆之內的地方呢?
[00:29:54.240 --> 00:29:56.240]  是誰走進了這面牆之內的地方呢?
[00:29:56.240 --> 00:29:58.240]  不是猶太人。
[00:29:58.240 --> 00:29:59.240]  如果不是猶太人。
[00:29:59.240 --> 00:30:00.240]  不是祭司。
[00:30:00.240 --> 00:30:01.240]  不是祭司。
[00:30:01.240 --> 00:30:05.240]  又不是猶太人的女子院的成員。
[00:30:05.240 --> 00:30:06.240]  如果不是猶太人的女子院的成員。
[00:30:06.240 --> 00:30:07.240]  如果不是猶太人的女子院的成員。
[00:30:07.240 --> 00:30:08.240]  如果不是猶太人的女子院的成員。
[00:30:08.240 --> 00:30:09.240]  如果不是猶太人的女子院的成員。
[00:30:09.240 --> 00:30:10.240]  公司出事了。
[00:30:10.240 --> 00:30:11.240]  公司出事了。
[00:30:11.240 --> 00:30:12.240]  不准進。
[00:30:12.240 --> 00:30:13.240]  不准進。
[00:30:13.240 --> 00:30:14.240]  不准進。
[00:30:14.240 --> 00:30:16.240]  還有一樣。
[00:30:16.240 --> 00:30:17.240]  還有一樣。
[00:30:17.240 --> 00:30:19.240]  在這個情況之下。
[00:30:19.240 --> 00:30:20.240]  在這個情況之下。
[00:30:20.240 --> 00:30:22.240]  就要抓那個人出來。
[00:30:22.240 --> 00:30:23.240]  就要抓那個人出來。
[00:30:23.240 --> 00:30:26.240]  然後你們可以按照猶太人的律法去懲罰他。
[00:30:26.240 --> 00:30:29.240]  他現在是有的律法來懲罰他。
[00:30:29.240 --> 00:30:30.240]  我們看看發生什麼事了。
[00:30:30.240 --> 00:30:31.240]  我們看看發生什麼事了。
[00:30:31.240 --> 00:30:32.240]  三十節開始。
[00:30:32.240 --> 00:30:33.240]  三十節開始。
[00:30:33.240 --> 00:30:34.240]  全城都震動。
[00:30:34.240 --> 00:30:36.240]  全城震動。
[00:30:36.240 --> 00:30:38.240]  然後百姓一起跑出來。
[00:30:38.240 --> 00:30:40.240]  你看看那個群情多洶湧。
[00:30:40.240 --> 00:30:42.240]  百姓一起跑出來。
[00:30:42.240 --> 00:30:44.240]  一抓就抓住那人就叫保羅了。
[00:30:44.240 --> 00:30:45.240]  一抓就抓住那人就叫保羅了。
[00:30:45.240 --> 00:30:46.240]  就拿住保羅。
[00:30:46.240 --> 00:30:47.240]  把他拉出電。
[00:30:47.240 --> 00:30:48.240]  把他拉出電。
[00:30:48.240 --> 00:30:50.240]  然後電門立即關上。
[00:30:50.240 --> 00:30:51.240]  然後電門立即關上。
[00:30:51.240 --> 00:30:53.240]  記不記得保羅在哪裏?
[00:30:53.240 --> 00:30:54.240]  記不記得保羅在哪裏?
[00:30:54.240 --> 00:30:59.240]  保羅在電裏面剛剛做完那個潔淨之禮。
[00:30:59.240 --> 00:31:01.240]  保羅在電裏面剛剛做完潔淨之禮。
[00:31:01.240 --> 00:31:02.240]  保羅在電裏面剛剛做完潔淨之禮。
[00:31:02.240 --> 00:31:03.240]  需要一些祭司為他獻祭的。
[00:31:03.240 --> 00:31:04.240]  需要一些祭司為他獻祭的。
[00:31:04.240 --> 00:31:05.240]  祭司為他獻祭。
[00:31:05.240 --> 00:31:06.240]  人們於是乎生氣起來。
[00:31:06.240 --> 00:31:07.240]  人們於是乎生氣起來。
[00:31:07.240 --> 00:31:08.240]  衝進去。
[00:31:08.240 --> 00:31:09.240]  衝進去。
[00:31:09.240 --> 00:31:10.240]  拉保羅出來。
[00:31:10.240 --> 00:31:11.240]  拉保羅出來。
[00:31:11.240 --> 00:31:17.240]  聖殿立即關門。
[00:31:17.240 --> 00:31:20.240]  耶路撒冷教會真是大整蠱。
[00:31:20.240 --> 00:31:26.240]  耶路撒冷的教會真是這個。
[00:31:26.240 --> 00:31:27.240]  我不知道整蠱怎麼翻譯。
[00:31:27.240 --> 00:31:28.240]  我不知道整蠱怎麼翻譯。
[00:31:28.240 --> 00:31:29.240]  怎麼作弄。
[00:31:29.240 --> 00:31:30.240]  怎麼作弄。
[00:31:30.240 --> 00:31:31.240]  怎麼作弄。
[00:31:31.240 --> 00:31:32.240]  差不多了。
[00:31:32.240 --> 00:31:33.240]  差不多了。
[00:31:33.240 --> 00:31:35.240]  有沒有搞錯?
[00:31:35.240 --> 00:31:36.240]  有沒有搞錯?
[00:31:36.240 --> 00:31:37.240]  你叫我做這些事。
[00:31:37.240 --> 00:31:38.240]  你叫我做這些事。
[00:31:38.240 --> 00:31:39.240]  你叫我做這些事。
[00:31:39.240 --> 00:31:40.240]  沒有後勤。
[00:31:40.240 --> 00:31:41.240]  沒有後勤。
[00:31:41.240 --> 00:31:42.240]  沒有支援。
[00:31:42.240 --> 00:31:43.240]  沒有支援。
[00:31:43.240 --> 00:31:44.240]  沒有支援。
[00:31:44.240 --> 00:31:45.240]  沒有支援。
[00:31:45.240 --> 00:31:46.240]  不是支援,是支援。
[00:31:46.240 --> 00:31:47.240]  不是支援,是支援。
[00:31:47.240 --> 00:31:48.240]  不是支援,是支援。
[00:31:48.240 --> 00:31:49.240]  支援即是support。
[00:31:49.240 --> 00:31:50.240]  支援即是support。
[00:31:50.240 --> 00:31:51.240]  支援即是support。
[00:31:51.240 --> 00:31:52.240]  支援即是support。
[00:31:52.240 --> 00:31:53.240]  支援即是support。
[00:31:53.240 --> 00:31:54.240]  支援即是support。
[00:31:54.240 --> 00:31:55.240]  支援即是support。
[00:31:55.240 --> 00:31:56.240]  支援即是support。
[00:31:56.240 --> 00:31:57.240]  支援即是support。
[00:31:57.240 --> 00:31:58.240]  支援即是support。
[00:31:58.240 --> 00:31:59.240]  支援即是support。
[00:31:59.240 --> 00:32:00.240]  支援即是support。
[00:32:00.240 --> 00:32:01.240]  支援即是support。
[00:32:01.240 --> 00:32:02.240]  支援即是support。
[00:32:02.240 --> 00:32:14.240]  支援即是support。
[00:32:33.240 --> 00:32:34.240]  支援即是support。
[00:32:34.240 --> 00:32:35.240]  支援即是support。
[00:32:35.240 --> 00:32:36.240]  支援即是support。
[00:32:36.240 --> 00:32:37.240]  支援即是support。
[00:32:37.240 --> 00:32:38.240]  支援即是support。
[00:32:38.240 --> 00:32:39.240]  支援即是support。
[00:32:39.240 --> 00:32:40.240]  支援即是support。
[00:32:40.240 --> 00:32:41.240]  支援即是support。
[00:32:41.240 --> 00:32:42.240]  支援即是support。
[00:32:42.240 --> 00:32:43.240]  支援即是support。
[00:32:43.240 --> 00:32:44.240]  支援即是support。
[00:32:44.240 --> 00:32:45.240]  支援即是support。
[00:32:45.240 --> 00:32:46.240]  支援即是support。
[00:32:46.240 --> 00:32:47.240]  支援即是support。
[00:32:47.240 --> 00:32:48.240]  支援即是support。
[00:32:48.240 --> 00:32:49.240]  支援即是support。
[00:32:49.240 --> 00:32:50.240]  支援即是support。
[00:32:50.240 --> 00:32:51.240]  支援即是support。
[00:32:51.240 --> 00:32:52.240]  支援即是support。
[00:32:52.240 --> 00:32:53.240]  支援即是support。
[00:32:53.240 --> 00:32:54.240]  支援即是support。
[00:32:54.240 --> 00:32:55.240]  支援即是support。
[00:33:02.240 --> 00:33:03.240]  支援即是support。
[00:33:03.240 --> 00:33:04.240]  支援即是support。
[00:33:04.240 --> 00:33:05.240]  支援即是support。
[00:33:05.240 --> 00:33:06.240]  支援即是support。
[00:33:06.240 --> 00:33:07.240]  支援即是support。
[00:33:07.240 --> 00:33:08.240]  支援即是support。
[00:33:08.240 --> 00:33:09.240]  支援即是support。
[00:33:09.240 --> 00:33:10.240]  支援即是support。
[00:33:10.240 --> 00:33:11.240]  支援即是support。
[00:33:11.240 --> 00:33:12.240]  支援即是support。
[00:33:12.240 --> 00:33:13.240]  支援即是support。
[00:33:13.240 --> 00:33:14.240]  支援即是support。
[00:33:14.240 --> 00:33:15.240]  支援即是support。
[00:33:15.240 --> 00:33:16.240]  支援即是support。
[00:33:16.240 --> 00:33:17.240]  支援即是support。
[00:33:17.240 --> 00:33:18.240]  支援即是support。
[00:33:18.240 --> 00:33:19.240]  支援即是support。
[00:33:19.240 --> 00:33:20.240]  支援即是support。
[00:33:20.240 --> 00:33:21.240]  支援即是support。
[00:33:21.240 --> 00:33:22.240]  支援即是support。
[00:33:22.240 --> 00:33:23.240]  支援即是support。
[00:33:23.240 --> 00:33:24.240]  支援即是support。
[00:33:32.240 --> 00:33:33.240]  支援即是support。
[00:33:33.240 --> 00:33:34.240]  支援即是support。
[00:33:34.240 --> 00:33:35.240]  支援即是support。
[00:33:35.240 --> 00:33:36.240]  支援即是support。
[00:33:36.240 --> 00:33:37.240]  支援即是support。
[00:33:37.240 --> 00:33:38.240]  支援即是support。
[00:33:38.240 --> 00:33:39.240]  支援即是support。
[00:33:39.240 --> 00:33:40.240]  支援即是support。
[00:33:40.240 --> 00:33:41.240]  支援即是support。
[00:33:41.240 --> 00:33:42.240]  支援即是support。
[00:33:42.240 --> 00:33:43.240]  支援即是support。
[00:33:43.240 --> 00:33:44.240]  支援即是support。
[00:33:44.240 --> 00:33:45.240]  支援即是support。
[00:33:45.240 --> 00:33:46.240]  支援即是support。
[00:33:46.240 --> 00:33:47.240]  支援即是support。
[00:33:47.240 --> 00:33:48.240]  支援即是support。
[00:33:48.240 --> 00:33:49.240]  支援即是support。
[00:33:49.240 --> 00:33:50.240]  支援即是support。
[00:33:50.240 --> 00:33:51.240]  支援即是support。
[00:33:51.240 --> 00:33:52.240]  支援即是support。
[00:33:52.240 --> 00:33:53.240]  支援即是support。
[00:33:53.240 --> 00:33:54.240]  支援即是support。
[00:34:02.240 --> 00:34:03.240]  支援即是support。
[00:34:03.240 --> 00:34:04.240]  支援即是support。
[00:34:04.240 --> 00:34:05.240]  支援即是support。
[00:34:05.240 --> 00:34:06.240]  支援即是support。
[00:34:06.240 --> 00:34:07.240]  支援即是support。
[00:34:07.240 --> 00:34:08.240]  支援即是support。
[00:34:08.240 --> 00:34:09.240]  支援即是support。
[00:34:09.240 --> 00:34:10.240]  支援即是support。
[00:34:10.240 --> 00:34:11.240]  支援即是support。
[00:34:11.240 --> 00:34:12.240]  支援即是support。
[00:34:12.240 --> 00:34:13.240]  支援即是support。
[00:34:13.240 --> 00:34:14.240]  支援即是support。
[00:34:14.240 --> 00:34:15.240]  支援即是support。
[00:34:15.240 --> 00:34:16.240]  支援即是support。
[00:34:16.240 --> 00:34:17.240]  支援即是support。
[00:34:17.240 --> 00:34:18.240]  支援即是support。
[00:34:18.240 --> 00:34:19.240]  支援即是support。
[00:34:19.240 --> 00:34:20.240]  支援即是support。
[00:34:20.240 --> 00:34:21.240]  支援即是support。
[00:34:21.240 --> 00:34:22.240]  支援即是support。
[00:34:22.240 --> 00:34:23.240]  支援即是support。
[00:34:23.240 --> 00:34:24.240]  支援即是support。
[00:34:32.240 --> 00:34:33.240]  支援即是support。
[00:34:33.240 --> 00:34:34.240]  支援即是support。
[00:34:34.240 --> 00:34:35.240]  支援即是support。
[00:34:35.240 --> 00:34:36.240]  支援即是support。
[00:34:36.240 --> 00:34:37.240]  支援即是support。
[00:34:37.240 --> 00:34:38.240]  支援即是support。
[00:34:38.240 --> 00:34:39.240]  支援即是support。
[00:34:39.240 --> 00:34:40.240]  支援即是support。
[00:34:40.240 --> 00:34:41.240]  支援即是support。
[00:34:41.240 --> 00:34:42.240]  支援即是support。
[00:34:42.240 --> 00:34:43.240]  支援即是support。
[00:34:43.240 --> 00:34:44.240]  支援即是support。
[00:34:44.240 --> 00:34:45.240]  支援即是support。
[00:34:45.240 --> 00:34:46.240]  支援即是support。
[00:34:46.240 --> 00:34:47.240]  支援即是support。
[00:34:47.240 --> 00:34:48.240]  支援即是support。
[00:34:48.240 --> 00:34:49.240]  支援即是support。
[00:34:49.240 --> 00:34:50.240]  支援即是support。
[00:34:50.240 --> 00:34:51.240]  支援即是support。
[00:34:51.240 --> 00:34:52.240]  支援即是support。
[00:34:52.240 --> 00:34:53.240]  支援即是support。
[00:34:53.240 --> 00:34:54.240]  支援即是support。
[00:35:02.240 --> 00:35:03.240]  支援即是support。
[00:35:03.240 --> 00:35:04.240]  支援即是support。
[00:35:04.240 --> 00:35:05.240]  支援即是support。
[00:35:05.240 --> 00:35:06.240]  支援即是support。
[00:35:06.240 --> 00:35:07.240]  支援即是support。
[00:35:07.240 --> 00:35:08.240]  支援即是support。
[00:35:08.240 --> 00:35:09.240]  支援即是support。
[00:35:09.240 --> 00:35:10.240]  支援即是support。
[00:35:10.240 --> 00:35:11.240]  支援即是support。
[00:35:11.240 --> 00:35:12.240]  支援即是support。
[00:35:12.240 --> 00:35:13.240]  支援即是support。
[00:35:13.240 --> 00:35:14.240]  支援即是support。
[00:35:14.240 --> 00:35:15.240]  支援即是support。
[00:35:15.240 --> 00:35:16.240]  支援即是support。
[00:35:16.240 --> 00:35:17.240]  支援即是support。
[00:35:17.240 --> 00:35:18.240]  支援即是support。
[00:35:18.240 --> 00:35:19.240]  支援即是support。
[00:35:19.240 --> 00:35:20.240]  支援即是support。
[00:35:20.240 --> 00:35:21.240]  支援即是support。
[00:35:21.240 --> 00:35:22.240]  支援即是support。
[00:35:22.240 --> 00:35:23.240]  支援即是support。
[00:35:23.240 --> 00:35:24.240]  支援即是support。
[00:35:32.240 --> 00:35:33.240]  支援即是support。
[00:35:33.240 --> 00:35:34.240]  支援即是support。
[00:35:34.240 --> 00:35:35.240]  支援即是support。
[00:35:35.240 --> 00:35:36.240]  支援即是support。
[00:35:36.240 --> 00:35:37.240]  支援即是support。
[00:35:37.240 --> 00:35:38.240]  支援即是support。
[00:35:38.240 --> 00:35:39.240]  支援即是support。
[00:35:39.240 --> 00:35:40.240]  支援即是support。
[00:35:40.240 --> 00:35:41.240]  支援即是support。
[00:35:41.240 --> 00:35:42.240]  支援即是support。
[00:35:42.240 --> 00:35:43.240]  支援即是support。
[00:35:43.240 --> 00:35:44.240]  支援即是support。
