
[00:00:00.000 --> 00:00:05.280]  好 今晚就是這個HOME RUN第二講
[00:18:29.400 --> 00:18:31.400]  推到一個極致
[00:18:31.400 --> 00:18:33.400]  那個弟兄姊妹
[00:18:33.400 --> 00:18:35.400]  她的生命是怎樣的
[00:18:35.400 --> 00:18:37.400]  她對上帝的信心是怎樣的
[00:18:37.400 --> 00:18:39.400]  她的品格是怎樣的
[00:18:39.400 --> 00:18:41.400]  你完全不理會
[00:18:41.400 --> 00:18:45.400]  所以耶穌針對的
[00:18:45.400 --> 00:18:46.400]  就是在說這件事
[00:18:46.400 --> 00:18:48.400]  所以當時你要知道
[00:18:48.400 --> 00:18:51.400]  那些從耶路撒冷過來的人
[00:18:51.400 --> 00:18:52.400]  其實他們是代表
[00:18:52.400 --> 00:18:53.400]  在當時
[00:18:53.400 --> 00:18:59.400]  他們是代表律法的權威
[00:18:59.400 --> 00:19:01.400]  他們是法律賽
[00:19:01.400 --> 00:19:04.400]  所以他們見到門徒沒有洗手吃飯
[00:19:04.400 --> 00:19:05.400]  他就問
[00:19:05.400 --> 00:19:08.400]  為什麼他們沒有洗手吃飯
[00:19:08.400 --> 00:19:09.400]  所以在新約裡面
[00:19:09.400 --> 00:19:10.400]  他們很多時候
[00:19:10.400 --> 00:19:14.400]  在法律賽和耶穌的衝突裡面
[00:19:14.400 --> 00:19:15.400]  他們很多時候
[00:19:15.400 --> 00:19:18.400]  都是針對在神經的權威
[00:19:18.400 --> 00:19:19.400]  在權柄裡面
[00:19:19.400 --> 00:19:21.400]  為什麼你這樣教那些人
[00:19:21.400 --> 00:19:23.400]  在這個位置
[00:19:23.400 --> 00:19:25.400]  好 接著
[00:19:25.400 --> 00:19:28.400]  好了 接著我再說
[00:19:28.400 --> 00:19:30.400]  國義版是什麼
[00:19:30.400 --> 00:19:31.400]  國義版本身
[00:19:31.400 --> 00:19:37.400]  是奉獻給神聖殿的一個practice
[00:19:37.400 --> 00:19:39.400]  在一些不同的資料說
[00:19:39.400 --> 00:19:43.400]  在新約初期或舊約某些時代
[00:19:43.400 --> 00:19:44.400]  都說
[00:19:44.400 --> 00:19:47.400]  其實那種貢獻對於聖殿是重要的
[00:19:47.400 --> 00:19:49.400]  聖殿都會營運的
[00:19:49.400 --> 00:19:51.400]  而國義版有些人說
[00:19:51.400 --> 00:19:54.400]  它是其中一個最高級的
[00:19:54.400 --> 00:19:57.400]  我不知道說的對不對
[00:19:57.400 --> 00:20:00.400]  今天歡樂滿東華
[00:20:00.400 --> 00:20:02.400]  朱總理
[00:20:02.400 --> 00:20:03.400]  不知道奉獻了多少錢
[00:20:03.400 --> 00:20:04.400]  很高級的
[00:20:04.400 --> 00:20:07.400]  這個錢是給出去的
[00:20:07.400 --> 00:20:08.400]  但是
[00:20:08.400 --> 00:20:09.400]  耶穌在說
[00:20:09.400 --> 00:20:10.400]  原來他們當時有個這樣
[00:20:10.400 --> 00:20:14.400]  如果你奉獻了那些錢
[00:20:14.400 --> 00:20:16.400]  你不是就這樣給錢出去
[00:20:16.400 --> 00:20:18.400]  因為在聖殿裡面
[00:20:18.400 --> 00:20:20.400]  是上帝的東西
[00:20:20.400 --> 00:20:22.400]  你將那些錢
[00:20:22.400 --> 00:20:23.400]  給了出去
[00:20:23.400 --> 00:20:24.400]  那是屬於上帝的
[00:20:24.400 --> 00:20:25.400]  你不會拿回的
[00:20:25.400 --> 00:20:27.400]  我覺得OK的
[00:20:27.400 --> 00:20:29.400]  但是他們去到一個位置
[00:20:29.400 --> 00:20:32.400]  我是只有三千元
[00:20:32.400 --> 00:20:35.400]  我給了三千元
[00:20:35.400 --> 00:20:36.400]  國義版
[00:20:36.400 --> 00:20:38.400]  接著
[00:20:38.400 --> 00:20:39.400]  對著父母
[00:20:39.400 --> 00:20:40.400]  對著父母就說
[00:20:40.400 --> 00:20:42.400]  今個月沒有家用了
[00:20:42.400 --> 00:20:44.400]  我給了國義版
[00:20:44.400 --> 00:20:46.400]  他們說這件事是
[00:20:46.400 --> 00:20:47.400]  容許
[00:20:47.400 --> 00:20:49.400]  在一個傳統裡面
[00:20:49.400 --> 00:20:51.400]  是認可的
[00:20:51.400 --> 00:20:52.400]  你明不明白
[00:20:52.400 --> 00:20:55.400]  他不是說私底下
[00:20:55.400 --> 00:20:56.400]  不好意思
[00:20:56.400 --> 00:20:57.400]  父母
[00:20:57.400 --> 00:20:58.400]  給了國義版
[00:20:58.400 --> 00:20:59.400]  今個月手緊
[00:20:59.400 --> 00:21:01.400]  下個月再看看怎麼還給你
[00:21:01.400 --> 00:21:02.400]  他不是
[00:21:02.400 --> 00:21:04.400]  他是堂而皇之
[00:21:04.400 --> 00:21:06.400]  堂而皇之
[00:21:06.400 --> 00:21:07.400]  Ricky
[00:21:07.400 --> 00:21:09.400]  給了國義版
[00:21:09.400 --> 00:21:10.400]  今個月沒有
[00:21:10.400 --> 00:21:12.400]  你自己吃杯麵吧
[00:21:12.400 --> 00:21:14.400]  就是這樣
[00:21:14.400 --> 00:21:16.400]  但是耶穌針對的是什麼
[00:21:16.400 --> 00:21:19.400]  你說國義版本身不是不好
[00:21:19.400 --> 00:21:21.400]  奉獻給性別不是不好
[00:21:21.400 --> 00:21:23.400]  但是你奉獻到一個位置
[00:21:23.400 --> 00:21:25.400]  將他推到上去
[00:21:25.400 --> 00:21:27.400]  十誡第五誡
[00:21:27.400 --> 00:21:28.400]  孝敬父母
[00:21:28.400 --> 00:21:31.400]  你完全忽略了
[00:21:31.400 --> 00:21:33.400]  還要是
[00:21:33.400 --> 00:21:35.400]  堂而皇之
[00:21:35.400 --> 00:21:43.400]  耶穌針對的是這件事
[00:21:43.400 --> 00:21:47.400]  看看去到哪裡
[00:21:47.400 --> 00:21:51.400]  是
[00:21:51.400 --> 00:21:56.400]  接著耶穌再說什麼呢
[00:21:56.400 --> 00:21:58.400]  耶穌還罵他們說
[00:21:58.400 --> 00:22:01.400]  你們這群假冒為善的人
[00:22:01.400 --> 00:22:03.400]  假冒為善這個詞語
[00:22:03.400 --> 00:22:05.400]  在原文很有意思
[00:22:05.400 --> 00:22:06.400]  很有趣
[00:22:06.400 --> 00:22:07.400]  聖經時我讀一讀
[00:22:07.400 --> 00:22:08.400]  你覺得有什麼味道呢
[00:22:08.400 --> 00:22:10.400]  演員
[00:22:10.400 --> 00:22:12.400]  什麼叫假冒為善呢
[00:22:12.400 --> 00:22:14.400]  就是演戲
[00:22:14.400 --> 00:22:16.400]  裝模作樣
[00:22:16.400 --> 00:22:18.400]  馬頭坊有幾個經文說
[00:22:18.400 --> 00:22:21.400]  這些人做事被人看見
[00:22:21.400 --> 00:22:23.400]  言直要坐守位
[00:22:23.400 --> 00:22:25.400]  在街市被人問安
[00:22:25.400 --> 00:22:26.400]  拉皮
[00:22:26.400 --> 00:22:28.400]  覺得很過癮很棒
[00:22:28.400 --> 00:22:34.400]  高明軒牧師在處理馬頭坊這段經文
[00:22:34.400 --> 00:22:36.400]  他用了一句說話
[00:22:36.400 --> 00:22:38.400]  我覺得很有意思
[00:22:38.400 --> 00:22:42.400]  他說當我們說傳統要做的時候
[00:22:42.400 --> 00:22:46.400]  其實我們的成本低一些
[00:22:46.400 --> 00:22:48.400]  很低
[00:22:48.400 --> 00:22:52.400]  當時每個人都是這樣做
[00:22:52.400 --> 00:22:55.400]  而我繼續這樣做
[00:22:55.400 --> 00:23:00.400]  我覺得別人會問我安
[00:23:00.400 --> 00:23:04.400]  覺得我受尊重
[00:23:04.400 --> 00:23:09.400]  所以我們會做
[00:23:09.400 --> 00:23:11.400]  我們習慣了一些東西
[00:23:11.400 --> 00:23:13.400]  習慣是一件很恐怖的事
[00:23:13.400 --> 00:23:15.400]  你習慣了一件事
[00:23:15.400 --> 00:23:17.400]  好的習慣就好了
[00:23:17.400 --> 00:23:21.400]  不好的習慣會變成盲點
[00:23:21.400 --> 00:23:25.400]  我習慣了
[00:23:25.400 --> 00:23:27.400]  剛剛一年有多少次
[00:23:27.400 --> 00:23:31.400]  國語版是大家最重視的
[00:23:31.400 --> 00:23:34.400]  有一次我家裡就沒有家用了
[00:23:34.400 --> 00:23:35.400]  習慣了
[00:23:35.400 --> 00:23:38.400]  習慣了言直的守位
[00:23:38.400 --> 00:23:41.400]  習慣了在街市被人問安
[00:23:41.400 --> 00:23:43.400]  但耶穌所針對的是
[00:23:43.400 --> 00:23:47.400]  當這些外在的敬虔的操練
[00:23:47.400 --> 00:23:50.400]  制度傳統
[00:23:50.400 --> 00:23:53.400]  掩蓋了上帝透過律法
[00:23:53.400 --> 00:23:57.400]  要求人的真實憐憫公義
[00:23:57.400 --> 00:24:01.400]  甚至透過十誡第五誡
[00:24:01.400 --> 00:24:04.400]  家庭的責任的時候
[00:24:04.400 --> 00:24:06.400]  所以耶穌為什麼剛才說
[00:24:06.400 --> 00:24:09.400]  用耳塞那段經文說
[00:24:09.400 --> 00:24:11.400]  你嘴唇敬拜我
[00:24:11.400 --> 00:24:14.400]  心卻是軟
[00:24:14.400 --> 00:24:18.400]  因為你很多東西已經變得機械化
[00:24:18.400 --> 00:24:20.400]  變得機械化
[00:24:20.400 --> 00:24:22.400]  那些叫reflection
[00:24:22.400 --> 00:24:24.400]  我也不需要看感不感受
[00:24:24.400 --> 00:24:27.400]  你真的像他死活一樣
[00:24:27.400 --> 00:24:28.400]  你知道有時候
[00:24:28.400 --> 00:24:29.400]  每個家庭不同
[00:24:29.400 --> 00:24:30.400]  但一般來說
[00:24:30.400 --> 00:24:31.400]  年長的那些
[00:24:31.400 --> 00:24:33.400]  相對上他的能力會差一點
[00:24:33.400 --> 00:24:35.400]  可能他經濟不知道哪裡能賺錢
[00:24:35.400 --> 00:24:37.400]  某程度上是靠你供養他
[00:24:37.400 --> 00:24:39.400]  我不給了
[00:24:39.400 --> 00:24:41.400]  但你連那個感受都沒有
[00:24:41.400 --> 00:24:42.400]  我是這樣的
[00:24:42.400 --> 00:24:43.400]  國語版嘛
[00:24:43.400 --> 00:24:45.400]  所以耶穌在這裡所針對的
[00:24:45.400 --> 00:24:48.400]  是在說這件事
[00:24:48.400 --> 00:24:50.400]  我差不多完了
[00:24:50.400 --> 00:24:52.400]  今天短了
[00:24:55.400 --> 00:24:58.400]  其實我想說
[00:24:58.400 --> 00:25:00.400]  法利塞人的傳統
[00:25:00.400 --> 00:25:02.400]  他興起的時候
[00:25:02.400 --> 00:25:06.400]  有他歷史上很寶貴的地方
[00:25:06.400 --> 00:25:10.400]  當整個猶太民族
[00:25:10.400 --> 00:25:14.400]  在這個秘魯回歸動盪的過程當中
[00:25:14.400 --> 00:25:16.400]  法利塞人他說
[00:25:16.400 --> 00:25:17.400]  透過神的說話
[00:25:17.400 --> 00:25:18.400]  神的教導
[00:25:18.400 --> 00:25:20.400]  告訴他們什麼是正確的事
[00:25:20.400 --> 00:25:24.400]  告訴他們怎樣可以持守
[00:25:24.400 --> 00:25:25.400]  神子民的身份
[00:25:25.400 --> 00:25:27.400]  最初這個是很好的
[00:25:27.400 --> 00:25:29.400]  你還記不記得
[00:25:29.400 --> 00:25:30.400]  第一次說的時候
[00:25:30.400 --> 00:25:31.400]  阿嵐說
[00:25:31.400 --> 00:25:36.400]  他家裡有一個什麼家教
[00:25:36.400 --> 00:25:38.400]  你記不記得那句話
[00:25:38.400 --> 00:25:39.400]  多數不記得了
[00:25:39.400 --> 00:25:40.400]  因為我也不太記得
[00:25:40.400 --> 00:25:42.400]  我也重聽了
[00:25:42.400 --> 00:25:44.400]  他就說
[00:25:44.400 --> 00:25:48.400]  Do the right thing
[00:25:50.400 --> 00:25:52.400]  跟著
[00:25:52.400 --> 00:25:54.400]  At the right time
[00:25:54.400 --> 00:25:57.400]  In the right place
[00:25:57.400 --> 00:25:58.400]  跟著
[00:25:58.400 --> 00:26:04.400]  With the right way
[00:26:04.400 --> 00:26:06.400]  我覺得
[00:26:06.400 --> 00:26:09.400]  這個位置是我們今天其中一個
[00:26:09.400 --> 00:26:10.400]  我們很需要
[00:26:10.400 --> 00:26:14.400]  我們自己去反思的東西
[00:26:14.400 --> 00:26:17.400]  有時聖經怎樣去實踐
[00:26:17.400 --> 00:26:22.400]  是很需要我們花一點個人努力
[00:26:22.400 --> 00:26:23.400]  你不能夠在教會裡面
[00:26:23.400 --> 00:26:28.400]  找到百分百的答案
[00:26:28.400 --> 00:26:30.400]  聖經很多的教導
[00:26:30.400 --> 00:26:33.400]  是一個有處境
[00:26:33.400 --> 00:26:39.400]  甚至乎是針對當時的情況所說
[00:26:39.400 --> 00:26:41.400]  但去到我們的日常生活
[00:26:41.400 --> 00:26:43.400]  我們個人的喜好不同
[00:26:43.400 --> 00:26:46.400]  可能你家裡就是比較活躍一點
[00:26:46.400 --> 00:26:49.400]  可能你家裡就是比較內向一點
[00:26:49.400 --> 00:26:51.400]  內斂一點
[00:26:51.400 --> 00:26:54.400]  每個人不同
[00:26:54.400 --> 00:26:55.400]  但是
[00:26:55.400 --> 00:26:58.400]  我很想引用阿嵐的說法
[00:26:58.400 --> 00:26:59.400]  他跟著說
[00:26:59.400 --> 00:27:02.400]  他為什麼要這樣一直教
[00:27:02.400 --> 00:27:03.400]  就是讓他的小朋友
[00:27:03.400 --> 00:27:04.400]  從小的時候
[00:27:04.400 --> 00:27:05.400]  他明白
[00:27:05.400 --> 00:27:11.400]  知道怎樣可以做一些對的事情
[00:27:11.400 --> 00:27:13.400]  他不只是說對就好
[00:27:13.400 --> 00:27:22.400]  還說你怎樣懂得憐憫其他的人
[00:27:22.400 --> 00:27:26.400]  去到尾二
[00:27:26.400 --> 00:27:28.400]  為什麼我會選擇這個講題
[00:27:28.400 --> 00:27:30.400]  叫做有家教
[00:27:30.400 --> 00:27:33.400]  我覺得其實我們每一個家庭
[00:27:33.400 --> 00:27:35.400]  都有一些我們自己的practice
[00:27:35.400 --> 00:27:37.400]  好像我小時候聽我媽說的那些
[00:27:37.400 --> 00:27:39.400]  我們每一個都有的
[00:27:39.400 --> 00:27:41.400]  無論你家裡是不是全部人都信耶穌
[00:27:41.400 --> 00:27:43.400]  都一定有的
[00:27:43.400 --> 00:27:45.400]  但我覺得有家教這件事
[00:27:45.400 --> 00:27:47.400]  不是純粹說做得對不對
[00:27:47.400 --> 00:27:50.400]  而是我們作為基督徒
[00:27:50.400 --> 00:27:51.400]  我們有沒有嘗試
[00:27:51.400 --> 00:27:53.400]  或者怎樣將上帝的說話
[00:27:53.400 --> 00:27:55.400]  帶進我們家裡
[00:27:55.400 --> 00:27:57.400]  每個家庭可以不同
[00:27:57.400 --> 00:27:59.400]  我和你分享兩個我自己學的
[00:27:59.400 --> 00:28:01.400]  我不是do the right thing
[00:28:01.400 --> 00:28:04.400]  那種方式
[00:28:04.400 --> 00:28:06.400]  我其中有兩個習慣
[00:28:06.400 --> 00:28:10.400]  就是我和我老婆和我女兒
[00:28:10.400 --> 00:28:12.400]  她現在中學有個WhatsApp群組
[00:28:12.400 --> 00:28:14.400]  很多家庭都是這樣
[00:28:14.400 --> 00:28:16.400]  我通常每個星期二
[00:28:16.400 --> 00:28:20.400]  我會發一篇討論到那個群組
[00:28:20.400 --> 00:28:22.400]  即是我為我家祈禱
[00:28:22.400 --> 00:28:26.400]  為我家祈禱和為我老婆和我女兒特別
[00:28:26.400 --> 00:28:28.400]  為這個家庭祈禱
[00:28:28.400 --> 00:28:30.400]  我每個星期二就這樣發去
[00:28:30.400 --> 00:28:32.400]  但我都有miss的
[00:28:32.400 --> 00:28:34.400]  我這樣教我女兒
[00:28:34.400 --> 00:28:38.400]  有planning有好習慣是好
[00:28:38.400 --> 00:28:43.400]  但一個good的practice和rigidity
[00:28:43.400 --> 00:28:44.400]  即是英文
[00:28:44.400 --> 00:28:46.400]  即是很死板
[00:28:46.400 --> 00:28:47.400]  很固守
[00:28:47.400 --> 00:28:49.400]  是有分別的
[00:28:49.400 --> 00:28:51.400]  你有一個好的習慣
[00:28:51.400 --> 00:28:53.400]  你就繼續做
[00:28:53.400 --> 00:28:55.400]  但你要rigid到一個位置
[00:28:55.400 --> 00:28:57.400]  你不做就不行了
[00:28:57.400 --> 00:28:59.400]  我是這樣教我的女兒
[00:28:59.400 --> 00:29:00.400]  所以我每個星期二
[00:29:00.400 --> 00:29:02.400]  我其中一個習慣在我家裡
[00:29:02.400 --> 00:29:04.400]  就是這樣去祈禱
[00:29:04.400 --> 00:29:05.400]  另外一個習慣
[00:29:05.400 --> 00:29:07.400]  這兩年少一點去旅行
[00:29:07.400 --> 00:29:10.400]  早幾年我去旅行的時候
[00:29:10.400 --> 00:29:11.400]  有時
[00:29:11.400 --> 00:29:13.400]  我講一攤開講
[00:29:13.400 --> 00:29:15.400]  有時你去旅行
[00:29:15.400 --> 00:29:17.400]  你星期六日那些你找不到教會回來
[00:29:17.400 --> 00:29:19.400]  即是你去到外地那些
[00:29:19.400 --> 00:29:21.400]  我怎樣呢
[00:29:21.400 --> 00:29:23.400]  我有一個習慣
[00:29:23.400 --> 00:29:25.400]  就是我會和老婆說
[00:29:25.400 --> 00:29:27.400]  不如星期日早上
[00:29:27.400 --> 00:29:29.400]  或者在某一個時段
[00:29:29.400 --> 00:29:32.400]  我們畫半個小時到九個小時
[00:29:32.400 --> 00:29:34.400]  我們就唱一首詩歌
[00:29:34.400 --> 00:29:36.400]  我叫我女兒帶
[00:29:36.400 --> 00:29:37.400]  唱一首詩歌
[00:29:37.400 --> 00:29:39.400]  我就分享一段聖經
[00:29:39.400 --> 00:29:41.400]  然後我老婆就負責祈禱
[00:29:41.400 --> 00:29:43.400]  我們有一個短的崇拜
[00:29:43.400 --> 00:29:45.400]  我想我們這個位置
[00:29:45.400 --> 00:29:47.400]  就是其實
[00:29:47.400 --> 00:29:51.400]  怎樣讓上帝的說話進到我們家裡
[00:29:51.400 --> 00:29:53.400]  而呢
[00:29:53.400 --> 00:29:55.400]  我有幾個想講
[00:29:55.400 --> 00:29:58.400]  有時在我們日常生活
[00:29:58.400 --> 00:30:00.400]  我們都有一些
[00:30:00.400 --> 00:30:03.400]  花里賽人類似的盲點
[00:30:03.400 --> 00:30:05.400]  是什麼呢
[00:30:05.400 --> 00:30:08.400]  我們盲盲盲盲
[00:30:08.400 --> 00:30:12.400]  我們就沒有去
[00:30:12.400 --> 00:30:14.400]  理我們的爸媽
[00:30:14.400 --> 00:30:17.400]  沒有去理我們的家
[00:30:17.400 --> 00:30:19.400]  又或者
[00:30:19.400 --> 00:30:21.400]  我準時給家用
[00:30:21.400 --> 00:30:23.400]  給了之後
[00:30:23.400 --> 00:30:25.400]  問候都很少一句
[00:30:25.400 --> 00:30:26.400]  不行呀
[00:30:26.400 --> 00:30:28.400]  我媽真的搞不定
[00:30:28.400 --> 00:30:29.400]  和她溝通不了
[00:30:29.400 --> 00:30:31.400]  我明白
[00:30:31.400 --> 00:30:32.400]  我以前
[00:30:32.400 --> 00:30:35.400]  我媽很多時候都溝通不了
[00:30:35.400 --> 00:30:37.400]  我明白
[00:30:37.400 --> 00:30:44.400]  但是這是耶穌給我們的挑戰
[00:30:44.400 --> 00:30:46.400]  耶穌想我們
[00:30:46.400 --> 00:30:49.400]  不是想我們完全
[00:30:49.400 --> 00:30:51.400]  不是說
[00:30:51.400 --> 00:30:55.400]  日常生活家裡的關係
[00:30:55.400 --> 00:30:57.400]  在做事上做到沒什麼
[00:30:57.400 --> 00:30:58.400]  沒有任何錯處
[00:30:58.400 --> 00:31:00.400]  總之好像花里賽人
[00:31:00.400 --> 00:31:02.400]  洗手洗到怎樣
[00:31:02.400 --> 00:31:03.400]  所有東西
[00:31:03.400 --> 00:31:04.400]  不是
[00:31:04.400 --> 00:31:05.400]  耶穌想我們透過我們
[00:31:05.400 --> 00:31:07.400]  走出上帝的道
[00:31:07.400 --> 00:31:11.400]  讓神的祝福進到我們家裡
[00:31:11.400 --> 00:31:13.400]  有時我們很顧面子
[00:31:13.400 --> 00:31:16.400]  特別是有些小朋友
[00:31:16.400 --> 00:31:19.400]  小朋友經常頂你頸
[00:31:19.400 --> 00:31:21.400]  講兩句
[00:31:21.400 --> 00:31:23.400]  接著
[00:31:23.400 --> 00:31:25.400]  將來你長大了就認識了
[00:31:25.400 --> 00:31:26.400]  不要問
[00:31:26.400 --> 00:31:28.400]  不准問
[00:31:28.400 --> 00:31:30.400]  面子取代了關係
[00:31:30.400 --> 00:31:32.400]  為什麼你會這樣問
[00:31:32.400 --> 00:31:34.400]  有什麼好擔心的
[00:31:34.400 --> 00:31:35.400]  又或者不是
[00:31:35.400 --> 00:31:36.400]  不只是
[00:31:36.400 --> 00:31:37.400]  我不知道
[00:31:37.400 --> 00:31:38.400]  有些家人
[00:31:38.400 --> 00:31:39.400]  大的家族
[00:31:39.400 --> 00:31:40.400]  小的家族
[00:31:40.400 --> 00:31:41.400]  過時過節
[00:31:41.400 --> 00:31:44.400]  一定要出席
[00:31:44.400 --> 00:31:47.400]  還要你不可以甩
[00:31:47.400 --> 00:31:49.400]  但去到去做什麼呢
[00:31:49.400 --> 00:31:51.400]  吃飯
[00:31:51.400 --> 00:31:54.400]  吃完飯就走了
[00:31:54.400 --> 00:31:57.400]  不聊天
[00:31:57.400 --> 00:31:58.400]  有很多不同的
[00:31:58.400 --> 00:32:03.400]  傳統不同的家庭
[00:32:03.400 --> 00:32:05.400]  但那些其實是
[00:32:05.400 --> 00:32:08.400]  塑造著我們自己
[00:32:08.400 --> 00:32:09.400]  我很明白
[00:32:09.400 --> 00:32:10.400]  算了
[00:32:10.400 --> 00:32:11.400]  很煩
[00:32:11.400 --> 00:32:12.400]  他說什麼就什麼
[00:32:12.400 --> 00:32:15.400]  隨他吧
[00:32:15.400 --> 00:32:16.400]  我告訴你
[00:32:16.400 --> 00:32:18.400]  這是我自己親身經歷
[00:32:18.400 --> 00:32:21.400]  我信耶穌頭幾年
[00:32:21.400 --> 00:32:22.400]  我對著我媽
[00:32:22.400 --> 00:32:24.400]  溝通不了的時候
[00:32:24.400 --> 00:32:27.400]  這是一個非常失敗的經歷
[00:32:27.400 --> 00:32:28.400]  我對著我媽溝通不了
[00:32:28.400 --> 00:32:30.400]  我很想跟她傳福音
[00:32:30.400 --> 00:32:32.400]  我拿著四六斤
[00:32:32.400 --> 00:32:33.400]  就想跟她說
[00:32:33.400 --> 00:32:35.400]  她當然不理我
[00:32:35.400 --> 00:32:37.400]  我媽是上一代
[00:32:37.400 --> 00:32:38.400]  我媽沒怎麼讀書
[00:32:38.400 --> 00:32:41.400]  我媽過世就走了
[00:32:41.400 --> 00:32:44.400]  接著我跟她吵到一個地步
[00:32:44.400 --> 00:32:47.400]  我發她脾氣
[00:32:47.400 --> 00:32:49.400]  我很深印象
[00:32:49.400 --> 00:32:50.400]  我在她面前
[00:32:50.400 --> 00:32:52.400]  我把梳子扔在地上
[00:32:52.400 --> 00:32:55.400]  啪一聲就把梳子扔爛了
[00:32:55.400 --> 00:32:56.400]  我心想
[00:32:56.400 --> 00:32:58.400]  傳什麼福音
[00:32:58.400 --> 00:33:01.400]  你明白我的意思嗎
[00:33:01.400 --> 00:33:02.400]  這就是有時候
[00:33:02.400 --> 00:33:06.400]  我們生命有些盲點
[00:33:06.400 --> 00:33:08.400]  我們覺得我們很敬虔
[00:33:08.400 --> 00:33:11.400]  我們覺得很明白上帝的律法
[00:33:11.400 --> 00:33:13.400]  我們有做
[00:33:13.400 --> 00:33:14.400]  其他人就沒有
[00:33:14.400 --> 00:33:16.400]  其他人就不潔
[00:33:16.400 --> 00:33:20.400]  我們會有這些盲點
[00:33:20.400 --> 00:33:21.400]  所以到最後
[00:33:21.400 --> 00:33:24.400]  最後一張slide
[00:33:24.400 --> 00:33:27.400]  小功課
[00:33:27.400 --> 00:33:29.400]  是什麼呢
[00:33:29.400 --> 00:33:33.400]  請你想一想
[00:33:33.400 --> 00:33:35.400]  在你自己的處境
[00:33:35.400 --> 00:33:40.400]  你的家庭裡面
[00:33:40.400 --> 00:33:42.400]  有沒有一個
[00:33:42.400 --> 00:33:44.400]  你自己不用看旁邊
[00:33:44.400 --> 00:33:46.400]  你有一個你平時
[00:33:46.400 --> 00:33:48.400]  會關心家人的
[00:33:48.400 --> 00:33:49.400]  那個可以是長輩
[00:33:49.400 --> 00:33:50.400]  可以是平輩
[00:33:50.400 --> 00:33:53.400]  可以是比你小
[00:33:53.400 --> 00:33:54.400]  強化一個
[00:33:54.400 --> 00:33:57.400]  你關心愛錫家人的習慣
[00:33:57.400 --> 00:33:59.400]  你隨便選一個
[00:33:59.400 --> 00:34:01.400]  實踐來的
[00:34:01.400 --> 00:34:02.400]  一個
[00:34:02.400 --> 00:34:03.400]  第二就是
[00:34:03.400 --> 00:34:05.400]  你說我沒有
[00:34:05.400 --> 00:34:07.400]  平時都沒有多兩句
[00:34:07.400 --> 00:34:08.400]  那怎麼辦
[00:34:08.400 --> 00:34:10.400]  那你就想一想
[00:34:10.400 --> 00:34:12.400]  怎樣可以減少
[00:34:12.400 --> 00:34:14.400]  一個很容易
[00:34:14.400 --> 00:34:19.400]  和家人磨擦的行為
[00:34:19.400 --> 00:34:21.400]  一回到家
[00:34:21.400 --> 00:34:23.400]  明明今早被老闆罵完
[00:34:23.400 --> 00:34:26.400]  在街上踩到一隻貓
[00:34:26.400 --> 00:34:27.400]  被貓咬
[00:34:27.400 --> 00:34:29.400]  回到家對著家人
[00:34:29.400 --> 00:34:30.400]  就罵他
[00:34:30.400 --> 00:34:32.400]  道氣都要洩一下
[00:34:32.400 --> 00:34:33.400]  你想一想
[00:34:33.400 --> 00:34:34.400]  有沒有一個位置
[00:34:34.400 --> 00:34:39.400]  可以減少和家人磨擦
[00:34:39.400 --> 00:34:41.400]  如果到最後都想不到
[00:34:41.400 --> 00:34:43.400]  那你就想一想
[00:34:43.400 --> 00:34:45.400]  你隨便今個禮拜想
[00:34:45.400 --> 00:34:47.400]  怎樣向你的家人
[00:34:47.400 --> 00:34:50.400]  發一次的關心
[00:34:50.400 --> 00:34:51.400]  我預備到這裏
[00:34:51.400 --> 00:34:53.400]  我想起我早陣子看了一條短片
[00:34:53.400 --> 00:34:55.400]  有時在滾一下手機
[00:34:55.400 --> 00:34:56.400]  很有趣
[00:34:56.400 --> 00:34:59.400]  很好笑
[00:34:59.400 --> 00:35:01.400]  一班小學生
[00:35:01.400 --> 00:35:03.400]  應該是台灣
[00:35:03.400 --> 00:35:06.400]  正在上課的時候
[00:35:06.400 --> 00:35:09.400]  老師不知道是父親節還是甚麼
[00:35:09.400 --> 00:35:11.400]  然後老師就叫小朋友
[00:35:11.400 --> 00:35:13.400]  拿個電話
[00:35:13.400 --> 00:35:15.400]  好像是拿老師的電話
[00:35:15.400 --> 00:35:18.400]  打給他父親
[00:35:18.400 --> 00:35:20.400]  正在上課
[00:35:20.400 --> 00:35:22.400]  然後他父親接通了之後
[00:35:22.400 --> 00:35:24.400]  跟他父親說
[00:35:24.400 --> 00:35:26.400]  我愛你
[00:35:26.400 --> 00:35:27.400]  有些父親說
[00:35:27.400 --> 00:35:29.400]  你做甚麼
[00:35:29.400 --> 00:35:30.400]  跟他父親說我愛你之後
[00:35:30.400 --> 00:35:31.400]  他父親靜了
[00:35:31.400 --> 00:35:32.400]  你沒事吧
[00:35:32.400 --> 00:35:36.400]  即是你平時不是這樣
[00:35:36.400 --> 00:35:40.400]  突然間這樣
[00:35:40.400 --> 00:35:45.400]  嘗試吧
[00:35:45.400 --> 00:35:53.400]  我想請敬拜他
[00:35:53.400 --> 00:35:54.400]  可以嗎
[00:35:54.400 --> 00:35:55.400]  今日的分享
[00:35:55.400 --> 00:35:56.400]  今日的訊息
[00:35:56.400 --> 00:36:03.400]  其實不是一個很複雜的訊息
[00:36:03.400 --> 00:36:05.400]  有很多時候我們
