
[00:00:00.000 --> 00:00:02.840]  今天為大家預備的題目是
[00:18:51.760 --> 00:18:57.160]  癌細胞都是從一個很小很小的部份
[00:18:57.160 --> 00:19:00.160]  開始影響身邊
[00:19:00.160 --> 00:19:02.760]  所以當我們自己有這些想法
[00:19:02.760 --> 00:19:07.360]  有這些意念 有這些情緒的時候
[00:19:07.360 --> 00:19:15.960]  就要由我們開始去止息這些想法 這些意念
[00:19:15.960 --> 00:19:19.960]  聖靈時刻對我們每一個人都有不同的提示
[00:19:19.960 --> 00:19:23.760]  去幫助我們對付自己裏面的罪性
[00:19:23.760 --> 00:19:27.960]  催向上主美善的內涵
[00:19:27.960 --> 00:19:30.360]  早前同工會一起查經
[00:19:30.360 --> 00:19:32.160]  我們有同工在那裏說
[00:19:32.160 --> 00:19:38.160]  嘩!今天看這個廣東話聖經突然明白了
[00:19:38.160 --> 00:19:39.160]  為什麼?
[00:19:39.160 --> 00:19:40.560]  於是我們開玩笑的說
[00:19:40.560 --> 00:19:43.160]  不明白就不用做 是不是?
[00:19:43.160 --> 00:19:45.960]  所以明白了就有掙扎要做
[00:19:45.960 --> 00:19:48.760]  這個當然是開玩笑
[00:19:48.760 --> 00:19:51.560]  所以我們經常去接觸聖經
[00:19:51.560 --> 00:19:52.760]  經常去祈禱
[00:19:52.760 --> 00:19:55.760]  就是叫我們能夠明白上帝的心意
[00:19:55.760 --> 00:19:57.760]  可以教正我們的行為
[00:19:57.760 --> 00:20:01.160]  催向上主美善的內涵
[00:20:01.160 --> 00:20:05.560]  我們應該操練對聖靈的敏銳
[00:20:05.560 --> 00:20:09.760]  這個世代最大的困難是
[00:20:09.760 --> 00:20:15.960]  我們對罪的敏銳性變得很凍
[00:20:15.960 --> 00:20:16.960]  不能敏銳
[00:20:16.960 --> 00:20:18.360]  就好像我們的味覺
[00:20:18.360 --> 00:20:23.160]  大家都知道我先生是做麵包的
[00:20:23.160 --> 00:20:28.560]  他的味覺比我更加敏銳
[00:20:28.560 --> 00:20:32.360]  所以我吃什麼都會覺得差不多
[00:20:32.360 --> 00:20:33.760]  但是他敏銳到一個地步
[00:20:33.760 --> 00:20:39.360]  就是有少許味精他都會感受得到
[00:20:39.360 --> 00:20:43.360]  是不是因為我們的味覺很不敏銳的時候
[00:20:43.360 --> 00:20:45.760]  我們吃了有害物質到我們身體的時候
[00:20:45.760 --> 00:20:47.760]  我們都不知道呢?
[00:20:47.760 --> 00:20:48.560]  大家都知道
[00:20:48.560 --> 00:20:52.560]  如果我們經常在垃圾房旁邊出入的時候
[00:20:52.560 --> 00:20:55.960]  慢慢我們的嗅覺都會變得遲鈍
[00:20:55.960 --> 00:20:57.960]  這個其實都是一個恩賜
[00:20:57.960 --> 00:21:00.560]  否則我們經常都會嗅到臭味
[00:21:00.560 --> 00:21:04.760]  但慢慢當我們搬進空氣清新的地方的時候
[00:21:04.760 --> 00:21:07.960]  我們的味覺變得更加臭
[00:21:07.960 --> 00:21:09.960]  嗅覺更加不靈敏的時候
[00:21:09.960 --> 00:21:12.160]  當我們回到垃圾房的時候
[00:21:12.160 --> 00:21:15.760]  就會發現很臭
[00:21:15.760 --> 00:21:18.760]  我們對聖靈的敏銳
[00:21:18.760 --> 00:21:21.360]  是不是都要多一點在禱告的裏面
[00:21:21.360 --> 00:21:22.960]  在安靜的裏面
[00:21:22.960 --> 00:21:25.560]  來讓它更加敏銳
[00:21:25.560 --> 00:21:27.960]  以致我們能夠覺察到
[00:21:27.960 --> 00:21:29.760]  聖靈給我們的提醒
[00:21:29.760 --> 00:21:35.760]  以及我們對罪的敏銳呢?
[00:21:35.760 --> 00:21:38.160]  我們要留心覺察
[00:21:38.160 --> 00:21:41.160]  聖靈給我們一些細微的訊號
[00:21:41.160 --> 00:21:44.760]  假如我們心裏面有一個意念去讚自己
[00:21:44.760 --> 00:21:46.560]  我們要留心
[00:21:46.560 --> 00:21:48.160]  嘩 讚自己都不行
[00:21:48.160 --> 00:21:51.160]  不是 是留心下面那一句
[00:21:51.160 --> 00:21:52.760]  下面那一句會不會說
[00:21:52.760 --> 00:21:55.760]  哎 其實我都是比誰好
[00:21:55.760 --> 00:21:57.560]  那就要留意了
[00:21:57.560 --> 00:22:01.960]  那個會不會是踏出驕傲的罪的第一步呢?
[00:22:01.960 --> 00:22:04.160]  求上帝去寬恕我們
[00:22:04.160 --> 00:22:07.160]  又或者你心裏面會不會有意念說
[00:22:07.160 --> 00:22:09.760]  人家就比我好
[00:22:09.760 --> 00:22:11.360]  那就要留意了
[00:22:11.360 --> 00:22:14.960]  你會不會是邁開去踩低你自己
[00:22:14.960 --> 00:22:18.960]  以及妒忌其他人的腳步呢?
[00:22:18.960 --> 00:22:21.560]  一間寺院的教會是怎樣的呢?
[00:22:21.560 --> 00:22:25.160]  耶穌說你們如果有彼此相愛的心
[00:22:25.160 --> 00:22:29.360]  眾人因此就認出你們是我們的門徒
[00:22:29.360 --> 00:22:32.360]  相愛的心表現是一個肢體受苦
[00:22:32.360 --> 00:22:34.760]  所有的肢體就一同受苦
[00:22:34.760 --> 00:22:36.760]  一個肢體光榮
[00:22:36.760 --> 00:22:39.360]  所有的肢體就一同快樂
[00:22:39.360 --> 00:22:41.160]  要與喜樂的人同喜樂
[00:22:41.160 --> 00:22:43.760]  與哀哭的人同哀哭
[00:22:43.760 --> 00:22:47.560]  一間寺院的教會是沒有人會覺得自己沒用
[00:22:47.560 --> 00:22:49.360]  既不會看不起自己
[00:22:49.360 --> 00:22:51.560]  去跌入自卑的牢籠
[00:22:51.560 --> 00:22:56.560]  更不會看不起其他人
[00:22:56.560 --> 00:23:01.160]  去跌入驕傲自大的困境
[00:23:01.160 --> 00:23:04.560]  其實個人是按照上帝所賜給我們的恩賜財幹
[00:23:04.560 --> 00:23:06.560]  去彼此相顧
[00:23:06.560 --> 00:23:07.960]  互相配搭
[00:23:07.960 --> 00:23:12.160]  彼此敬重去建立基督的身體
[00:23:12.160 --> 00:23:13.560]  活在香港這個社會
[00:23:13.560 --> 00:23:15.360]  要建立一間寺院的教會
[00:23:15.360 --> 00:23:18.360]  其實是一件十分困難的事
[00:23:18.360 --> 00:23:19.960]  因為我們從小到大
[00:23:19.960 --> 00:23:24.160]  都活在競爭和比較當中
[00:23:24.160 --> 00:23:26.760]  從幼稚園已經開始
[00:23:26.760 --> 00:23:28.160]  得到獎項
[00:23:28.160 --> 00:23:29.960]  名列前茅
[00:23:29.960 --> 00:23:31.560]  會有人走來欣賞你
[00:23:31.560 --> 00:23:33.560]  注意你 肯定你
[00:23:33.560 --> 00:23:34.760]  相反
[00:23:34.760 --> 00:23:38.160]  如果你未能得到獎項或名次的時候
[00:23:38.160 --> 00:23:43.160]  換來的可能是責備和懲罰
[00:23:43.160 --> 00:23:44.760]  於是從小到大
[00:23:44.760 --> 00:23:46.960]  我們自覺也好 不自覺也好
[00:23:46.960 --> 00:23:50.560]  我們追趕著某些位置和獎項
[00:23:50.560 --> 00:23:54.960]  期望得到一份虛無的讚賞和注目
[00:23:54.960 --> 00:23:56.160]  得不到的
[00:23:56.160 --> 00:23:58.560]  我們會容易跌入輕看自己
[00:23:58.560 --> 00:24:00.960]  也會輕看得到的人
[00:24:00.960 --> 00:24:03.760]  的誘惑和陷阱當中
[00:24:03.760 --> 00:24:05.960]  很厲害嗎?
[00:24:05.960 --> 00:24:08.560]  而得到的也會沾沾自喜
[00:24:08.560 --> 00:24:12.960]  很輕易地跌入自我和輕看他人的路途
[00:24:12.960 --> 00:24:14.760]  求主幫助我們
[00:24:14.760 --> 00:24:18.160]  由我們時刻地去審查自己
[00:24:18.160 --> 00:24:20.160]  建立一間始終的教會
[00:24:20.160 --> 00:24:24.560]  一定不是信徒的能力所能夠達成
[00:24:24.560 --> 00:24:27.560]  所以當謙卑求上帝賜給我們有恩典
[00:24:27.560 --> 00:24:30.560]  努力地去做好我們自己先
[00:24:30.560 --> 00:24:33.960]  藉著操練安靜 禱告 讀經 親近神
[00:24:33.960 --> 00:24:36.160]  願意被上帝去醫治我們
[00:24:36.160 --> 00:24:39.160]  去更新我們 去轉化我們
[00:24:39.160 --> 00:24:42.360]  得著從上帝而來的那份肯定欣賞
[00:24:42.360 --> 00:24:49.760]  去勝過心裡想追逐名位而帶來的那份肯定欣賞注目
[00:24:49.760 --> 00:24:51.960]  從神而來的肯定欣賞
[00:24:51.960 --> 00:24:56.160]  以及追逐名位帶來的肯定欣賞是很不同的
[00:24:56.160 --> 00:24:57.760]  我們有從上帝而來的
[00:24:57.760 --> 00:25:04.560]  才能夠一步一步地放下那份自卑和自傲的牢籠
[00:25:04.560 --> 00:25:07.960]  得以走上彼此去敬重的路程
[00:25:07.960 --> 00:25:09.960]  既能欣賞肯定自己
[00:25:09.960 --> 00:25:14.160]  哪怕是很微不足道的貢獻和參與
[00:25:14.160 --> 00:25:16.760]  亦能夠欣賞和肯定接納他人
[00:25:16.760 --> 00:25:19.760]  雖然他做得很甩漏
[00:25:19.760 --> 00:25:22.560]  教會是由一班蒙恩的罪人所組成
[00:25:22.560 --> 00:25:24.760]  要建立一間此樣的教會
[00:25:24.760 --> 00:25:27.360]  是一個很漫長的過程
[00:25:27.360 --> 00:25:32.160]  所以當你看到教會有令你很失望的地方的時候
[00:25:32.160 --> 00:25:34.160]  請你不要灰心
[00:25:34.160 --> 00:25:38.360]  記住 上帝從來都沒有放棄過我們
[00:25:38.360 --> 00:25:39.960]  他都沒有灰心
[00:25:39.960 --> 00:25:42.760]  我們有什麼資格去灰心呢?
[00:25:42.760 --> 00:25:44.960]  我們當向上帝求恩
[00:25:44.960 --> 00:25:50.160]  亦都當為你所失望的事情來禱告
[00:25:50.160 --> 00:25:53.160]  看看上帝如何透過你的禱告
[00:25:53.160 --> 00:25:55.360]  在教會最軟弱的地方
[00:25:55.360 --> 00:25:58.560]  去顯出祂的作為
[00:25:58.560 --> 00:26:01.360]  教會沒有了你 你 你
[00:26:01.360 --> 00:26:03.960]  其實沒有了我們任何一個
[00:26:03.960 --> 00:26:05.760]  都是不行的
[00:26:05.760 --> 00:26:09.360]  願意我們在神面前去尊貴我們自己
[00:26:09.360 --> 00:26:12.760]  因為上帝都是這樣去寶貴我們
[00:26:12.760 --> 00:26:15.360]  教會沒有了你的參與是不行的
[00:26:15.360 --> 00:26:17.560]  期望你可以找到
[00:26:17.560 --> 00:26:19.560]  神給你的恩賜
[00:26:19.560 --> 00:26:21.360]  所發揮的才幹
[00:26:21.360 --> 00:26:23.560]  我們一起來建立
[00:26:23.560 --> 00:26:25.760]  合神心意的教會
[00:26:25.760 --> 00:26:27.760]  誠心所願
