
[00:00:00.000 --> 00:00:03.700]  好,我們回到今天我要分享的題目
[00:15:44.100 --> 00:15:46.400]  一個一個的離去
[00:15:46.400 --> 00:15:49.300]  所以當這個病人回答耶穌
[00:15:49.300 --> 00:15:50.600]  怎麼說
[00:15:50.600 --> 00:15:52.000]  他說先生
[00:15:52.000 --> 00:15:53.000]  我們起念
[00:15:53.000 --> 00:15:54.000]  先生
[00:15:54.000 --> 00:15:55.500]  水洞的時候
[00:15:55.500 --> 00:15:57.600]  沒有人把我放在池子裏
[00:15:57.600 --> 00:16:01.700]  我正去的時候
[00:16:01.700 --> 00:16:04.100]  所以他不是沒有求生的意志
[00:16:04.100 --> 00:16:06.600]  只是苦於沒有能力
[00:16:06.600 --> 00:16:07.500]  已經沒有家人
[00:16:07.500 --> 00:16:08.500]  沒有朋友
[00:16:08.500 --> 00:16:11.400]  可以長期給他伸出援手
[00:16:11.400 --> 00:16:12.400]  頭幾年
[00:16:12.400 --> 00:16:14.500]  他可能還有些要掙扎一下
[00:16:14.500 --> 00:16:16.800]  爭取下水得醫治
[00:16:16.800 --> 00:16:17.500]  到後來
[00:16:17.500 --> 00:16:19.100]  後來幾年怎麼樣
[00:16:19.100 --> 00:16:20.200]  當聽到水洞的時候
[00:16:20.200 --> 00:16:21.300]  他現在就抱怨
[00:16:21.300 --> 00:16:23.200]  反正也輪不到我
[00:16:23.200 --> 00:16:25.700]  反正也不是我
[00:16:25.700 --> 00:16:26.600]  所以
[00:16:26.600 --> 00:16:27.300]  各位想想看
[00:16:27.300 --> 00:16:28.700]  因爲他還徹底絕望
[00:16:28.700 --> 00:16:30.600]  他心已經死了
[00:16:30.600 --> 00:16:32.600]  這就是耶穌來到的
[00:16:32.600 --> 00:16:34.700]  這一個避世大憐憫之家
[00:16:34.700 --> 00:16:35.800]  一個你爭我斷
[00:16:35.800 --> 00:16:39.000]  你死我活的世界
[00:16:39.000 --> 00:16:42.700]  這也不是我們今天活生生的世界的寫照嗎
[00:16:42.700 --> 00:16:43.600]  當耶穌說
[00:16:43.600 --> 00:16:45.900]  你要痊癒嗎
[00:16:45.900 --> 00:16:48.200]  你說我
[00:16:48.200 --> 00:16:49.400]  我不能
[00:16:49.400 --> 00:16:51.900]  我已經失去了盼望
[00:16:51.900 --> 00:16:53.600]  我想要
[00:16:53.600 --> 00:16:55.800]  但是我不能
[00:16:55.800 --> 00:16:57.200]  但是耶穌問這句話
[00:16:57.200 --> 00:16:58.100]  你要痊癒嗎
[00:16:58.100 --> 00:17:01.100]  因爲耶穌還有一個積極的意思在裏面
[00:17:01.100 --> 00:17:03.400]  耶穌的意思是什麼
[00:17:03.400 --> 00:17:04.200]  你不能
[00:17:04.200 --> 00:17:05.700]  我能
[00:17:05.700 --> 00:17:06.800]  感謝主
[00:17:06.800 --> 00:17:09.500]  耶穌來到這個無情罪惡的世界
[00:17:09.500 --> 00:17:11.000]  是要將我們從黑暗
[00:17:11.000 --> 00:17:12.000]  從恐懼
[00:17:12.000 --> 00:17:13.000]  從絕望
[00:17:13.000 --> 00:17:15.300]  從痛苦裏面拯救出來
[00:17:15.300 --> 00:17:18.900]  因爲耶穌是使人有盼望的神
[00:17:18.900 --> 00:17:20.200]  各位還記得嗎
[00:17:20.200 --> 00:17:22.300]  當耶穌第一次出來的時候
[00:17:22.300 --> 00:17:23.400]  他在加百農
[00:17:23.400 --> 00:17:24.600]  站在會堂裏面
[00:17:24.600 --> 00:17:26.500]  他第一次就使命宣言
[00:17:26.500 --> 00:17:27.600]  他怎麼說
[00:17:27.600 --> 00:17:28.600]  耶穌的使命宣言
[00:17:28.600 --> 00:17:29.200]  第一次
[00:17:29.200 --> 00:17:29.900]  他就說
[00:17:29.900 --> 00:17:31.100]  他在路加福音就說
[00:17:31.100 --> 00:17:32.900]  他主的靈在我身上
[00:17:32.900 --> 00:17:34.400]  他翻開以賽亞書
[00:17:34.400 --> 00:17:36.400]  叫我傳福音給貧窮人
[00:17:36.400 --> 00:17:38.100]  猜測我報告
[00:17:38.100 --> 00:17:39.600]  被辱的得釋放
[00:17:39.600 --> 00:17:41.000]  瞎眼的得看見
[00:17:41.000 --> 00:17:43.600]  叫受壓制的得自由
[00:17:43.600 --> 00:17:45.900]  報告神約納人的喜憐
[00:17:45.900 --> 00:17:48.600]  今天這個經就應驗在你們
[00:17:48.600 --> 00:17:50.800]  你們的耳中了
[00:17:50.800 --> 00:17:53.700]  所以很多人因爲病了太久了
[00:17:53.700 --> 00:17:56.000]  一直不再有盼望了
[00:17:56.000 --> 00:17:57.500]  所以當耶穌問他說
[00:17:57.500 --> 00:17:59.500]  你要痊癒嗎
[00:17:59.500 --> 00:18:02.200]  不僅顯露出這個人生命的光景
[00:18:02.200 --> 00:18:03.200]  更重要的是
[00:18:03.200 --> 00:18:05.300]  耶穌的意思是要點燃
[00:18:05.300 --> 00:18:09.600]  他裏面得醫治的盼望
[00:18:09.600 --> 00:18:10.500]  耶穌這句話
[00:18:10.500 --> 00:18:12.500]  好像突然間觸摸到
[00:18:12.500 --> 00:18:14.400]  這個病了38年
[00:18:14.400 --> 00:18:17.400]  生命深處的那個根
[00:18:17.400 --> 00:18:20.200]  他起初盼望得醫治的
[00:18:20.200 --> 00:18:21.500]  是盼望什麼
[00:18:21.500 --> 00:18:23.900]  這個恥止
[00:18:23.900 --> 00:18:25.100]  但是現在呢
[00:18:25.100 --> 00:18:27.600]  他看到耶穌看他臉旁
[00:18:27.600 --> 00:18:30.200]  愛他關心他的
[00:18:30.200 --> 00:18:32.400]  他改變了
[00:18:32.400 --> 00:18:37.100]  換一個心得醫治的源頭
[00:18:37.100 --> 00:18:39.100]  他看到站在前面
[00:18:39.100 --> 00:18:40.900]  是不是就是他素來等候的
[00:18:40.900 --> 00:18:42.400]  那一位呢
[00:18:42.400 --> 00:18:45.500]  我幫各位瞭解一下
[00:18:45.500 --> 00:18:48.000]  這個問題的背後
[00:18:48.000 --> 00:18:50.900]  深藏着很深的含義
[00:18:50.900 --> 00:18:52.400]  那含義就是
[00:18:52.400 --> 00:18:54.100]  耶穌的心
[00:18:54.100 --> 00:18:55.600]  耶穌的愛
[00:18:55.600 --> 00:18:57.800]  耶穌的渴望
[00:18:57.800 --> 00:19:00.600]  照天地萬物同管萬有的神
[00:19:00.600 --> 00:19:02.800]  萬王之王萬主之主
[00:19:02.800 --> 00:19:05.500]  親自來到他的百姓面前說
[00:19:05.500 --> 00:19:07.400]  你要痊癒嗎
[00:19:07.400 --> 00:19:11.100]  你要不要痊癒
[00:19:11.100 --> 00:19:12.800]  顯示神的慈愛
[00:19:12.800 --> 00:19:16.100]  顯示神要帶來給我們新的盼望
[00:19:16.100 --> 00:19:18.200]  事實上耶穌
[00:19:18.200 --> 00:19:19.500]  同樣像
[00:19:19.500 --> 00:19:21.000]  我們在場很多人
[00:19:21.000 --> 00:19:23.500]  講過同樣的話
[00:19:23.500 --> 00:19:26.400]  你要痊癒嗎
[00:19:26.400 --> 00:19:29.900]  你要痊癒嗎
[00:19:29.900 --> 00:19:34.200]  這些話會挑起我們很多風塵往事
[00:19:34.200 --> 00:19:37.500]  喚起我們很多深藏的記憶
[00:19:37.500 --> 00:19:39.000]  也許是你的婚姻
[00:19:39.000 --> 00:19:41.400]  也許是你長期的病痛
[00:19:41.400 --> 00:19:43.700]  也許是你無解的人際關係
[00:19:43.700 --> 00:19:45.100]  你事業的難處
[00:19:45.100 --> 00:19:46.600]  無奈的工作的壓力
[00:19:46.600 --> 00:19:48.000]  你的財務的狀況
[00:19:48.000 --> 00:19:51.600]  或者你糾纏你很久的壞習慣
[00:19:51.600 --> 00:19:53.600]  但是介入一個事實
[00:19:53.600 --> 00:19:57.300]  我們幾乎都已經喪失了盼望了
[00:19:57.300 --> 00:19:58.900]  我不能
[00:19:58.900 --> 00:20:02.000]  但是這句話就帶來好消息
[00:20:02.000 --> 00:20:03.100]  你不能
[00:20:03.100 --> 00:20:05.100]  耶穌能
[00:20:05.100 --> 00:20:05.700]  你不能
[00:20:05.700 --> 00:20:06.300]  耶穌能
[00:20:06.300 --> 00:20:07.800]  祂能夠幫助你
[00:20:07.800 --> 00:20:08.900]  我們一起來說好不好
[00:20:08.900 --> 00:20:09.600]  我不能
[00:20:09.600 --> 00:20:12.600]  耶穌能
[00:20:12.600 --> 00:20:13.400]  我不能
[00:20:13.400 --> 00:20:14.900]  但耶穌能
[00:20:14.900 --> 00:20:17.000]  接着我們來看第二句話
[00:20:17.000 --> 00:20:18.100]  耶穌說什麼話
[00:20:18.100 --> 00:20:19.400]  我們一起來唸
[00:20:19.400 --> 00:20:22.700]  起來
[00:20:22.700 --> 00:20:24.100]  哎呀
[00:20:24.100 --> 00:20:26.000]  耶穌看着那個人
[00:20:26.000 --> 00:20:28.400]  就講了簡短的話
[00:20:28.400 --> 00:20:29.600]  起來
[00:20:29.600 --> 00:20:31.100]  拿着鹿子走吧
[00:20:31.100 --> 00:20:35.100]  其實這句話裏面有三個動詞
[00:20:35.100 --> 00:20:36.300]  起來
[00:20:36.300 --> 00:20:37.300]  走
[00:20:37.300 --> 00:20:39.400]  拿着鹿子走
[00:20:39.400 --> 00:20:40.600]  首先我們來看第一個
[00:20:40.600 --> 00:20:43.100]  起來
[00:20:43.100 --> 00:20:46.500]  首先耶穌看着那個人
[00:20:46.500 --> 00:20:50.800]  對着要他做一個他38年都做不到的事情
[00:20:50.800 --> 00:20:52.100]  起來
[00:20:52.100 --> 00:20:53.500]  起來
[00:20:53.500 --> 00:20:54.800]  開玩笑
[00:20:54.800 --> 00:20:56.600]  我要起來我早就起來了
[00:20:56.600 --> 00:20:58.400]  我38年都起不來
[00:20:58.400 --> 00:20:59.500]  你叫我起來
[00:20:59.500 --> 00:21:00.700]  對不對
[00:21:00.700 --> 00:21:03.900]  常常耶穌就是要挑戰我們這些人
[00:21:03.900 --> 00:21:06.600]  我們用這種方式操練我們的信心
[00:21:06.600 --> 00:21:09.800]  當我們生命來到一個關鍵點的時候
[00:21:09.800 --> 00:21:11.000]  祂會吩咐我們
[00:21:11.000 --> 00:21:13.700]  做我們認爲是一個不可能的事情
[00:21:13.700 --> 00:21:16.400]  但是必須要你親自去做的
[00:21:16.400 --> 00:21:19.000]  起來
[00:21:19.000 --> 00:21:20.200]  有人就問了
[00:21:20.200 --> 00:21:22.000]  斯伯箴牧師
[00:21:22.000 --> 00:21:24.000]  你們聽過斯伯箴對不對
[00:21:24.000 --> 00:21:26.100]  英國牧師很有名的
[00:21:26.100 --> 00:21:27.800]  講道王子
[00:21:27.800 --> 00:21:31.000]  他說爲什麼做基督徒好睏難哦
[00:21:31.000 --> 00:21:34.300]  你們覺得做基督徒實在好睏難哦
[00:21:34.300 --> 00:21:37.200]  斯伯箴回答說
[00:21:37.200 --> 00:21:38.100]  不難啊
[00:21:38.100 --> 00:21:40.900]  蛤 什麼不難
[00:21:40.900 --> 00:21:42.000]  怎麼不難
[00:21:42.000 --> 00:21:44.100]  很多事情我想做我做不到啊
[00:21:44.100 --> 00:21:45.700]  他說不是難
[00:21:45.700 --> 00:21:47.200]  不是難
[00:21:47.200 --> 00:21:50.800]  是不可能
[00:21:50.800 --> 00:21:52.500]  It's not difficult
[00:21:52.500 --> 00:21:54.900]  It's impossible
[00:21:54.900 --> 00:21:58.700]  因爲靠自己的能力你做不到的
[00:21:58.700 --> 00:22:00.700]  不可能做到神的要求的
[00:22:00.700 --> 00:22:02.200]  所以你要靠着主
[00:22:02.200 --> 00:22:05.700]  所以耶穌他先揭露我們生命的光景
[00:22:05.700 --> 00:22:07.300]  我們軟弱
[00:22:07.300 --> 00:22:09.100]  使我們知道我不能
[00:22:09.100 --> 00:22:11.100]  我靠着自己我無能爲力
[00:22:11.100 --> 00:22:14.200]  然後我們察覺到我不能靠自己的
[00:22:14.200 --> 00:22:17.000]  我需要依靠那位吩咐我起來的
[00:22:17.000 --> 00:22:18.100]  那位上帝
[00:22:18.100 --> 00:22:19.300]  那位主耶穌
[00:22:19.300 --> 00:22:21.200]  當人願意順服的時候
[00:22:21.200 --> 00:22:23.400]  這個軟弱的人怎麼樣
[00:22:23.400 --> 00:22:25.700]  他就靠着神給你的恩典力量
[00:22:25.700 --> 00:22:28.100]  你就可以站起來了
[00:22:28.100 --> 00:22:31.100]  但這個人是怎樣得到能力的呢
[00:22:31.100 --> 00:22:32.600]  各位
[00:22:32.600 --> 00:22:34.800]  這個人是怎麼樣得到能力站起來的
[00:22:34.800 --> 00:22:36.000]  我們通常說
[00:22:36.000 --> 00:22:40.800]  一個人要有什麼纔可以得到一致
[00:22:40.800 --> 00:22:42.600]  我們通常就這麼講對不對
[00:22:42.600 --> 00:22:44.900]  但是這件事情當中
[00:22:44.900 --> 00:22:46.900]  你看到這個
[00:22:46.900 --> 00:22:50.200]  38年胎子有信心嗎
[00:22:50.200 --> 00:22:53.400]  好像看不太出來對不對
[00:22:53.400 --> 00:22:55.200]  他只做一件事情
[00:22:55.200 --> 00:22:56.600]  當耶穌問他的時候
[00:22:56.600 --> 00:22:57.900]  你要痊癒嗎
[00:22:57.900 --> 00:22:59.600]  他回答了
[00:22:59.600 --> 00:23:01.000]  他說先生
[00:23:01.000 --> 00:23:01.800]  我是要痊癒啊
[00:23:01.800 --> 00:23:04.700]  但是沒有人把我放在這池子裏
[00:23:04.700 --> 00:23:07.700]  耶穌滿有恩典
[00:23:07.700 --> 00:23:09.200]  每一個人身上都有很多的罪
[00:23:09.200 --> 00:23:10.300]  又有很多的軟弱
[00:23:10.300 --> 00:23:13.200]  但是我們若有一丁點的
[00:23:13.200 --> 00:23:15.500]  一丁點的長處
[00:23:15.500 --> 00:23:17.900]  神就可以用我們這
[00:23:17.900 --> 00:23:19.600]  爲乎其爲的長處
[00:23:19.600 --> 00:23:22.000]  讓我們生命變得更光輝
[00:23:22.000 --> 00:23:25.200]  所以當這個病人身體上沒有長處
[00:23:25.200 --> 00:23:27.600]  但是他有一點點的信心
[00:23:27.600 --> 00:23:29.300]  就是當耶穌問他的時候
[00:23:29.300 --> 00:23:31.100]  他回答了
[00:23:31.100 --> 00:23:33.400]  當耶穌吩咐他要起來的時候
[00:23:33.400 --> 00:23:36.400]  他願意嘗試起來
[00:23:36.400 --> 00:23:38.700]  今天這世界上有很多的人
[00:23:38.700 --> 00:23:40.200]  當耶穌對他說話
[00:23:40.200 --> 00:23:41.900]  當他聽見福音的時候
[00:23:41.900 --> 00:23:44.000]  他一點反應都沒有
[00:23:44.000 --> 00:23:44.800]  他沒有反應
[00:23:44.800 --> 00:23:47.600]  只有反感
[00:23:47.600 --> 00:23:50.400]  但這個人對耶穌的話回答了
[00:23:50.400 --> 00:23:52.100]  他有反應了
[00:23:52.100 --> 00:23:55.800]  而且耶穌接着就跟他說
[00:23:55.800 --> 00:23:57.600]  起來
[00:23:57.600 --> 00:24:00.200]  起來
[00:24:00.200 --> 00:24:02.800]  當他聽到耶穌叫他起來的時候
[00:24:02.800 --> 00:24:06.600]  他裏面有一個順服的心
[00:24:06.600 --> 00:24:08.300]  雖然我38年我都做不到
[00:24:08.300 --> 00:24:10.000]  那我就嘗試着起來吧
[00:24:10.000 --> 00:24:11.100]  所以他嘗試的
[00:24:11.100 --> 00:24:12.800]  想要掙扎要起來
[00:24:12.800 --> 00:24:15.200]  發現好像有一個能力幫助他
[00:24:15.200 --> 00:24:16.800]  他腳可以動了
[00:24:16.800 --> 00:24:19.800]  撐的時候可以撐起來了
[00:24:19.800 --> 00:24:22.300]  真的勉強怎麼搞的
[00:24:22.300 --> 00:24:23.500]  這腳踝骨
[00:24:23.500 --> 00:24:25.100]  大腿肌肉開始有力量
[00:24:25.100 --> 00:24:28.600]  可以站起來了
[00:24:28.600 --> 00:24:30.700]  靠着神賜給他隱藏的能力
[00:24:30.700 --> 00:24:32.100]  他站起來了
[00:24:32.100 --> 00:24:34.300]  這是信心的第一步
[00:24:34.300 --> 00:24:35.800]  親愛的弟兄姊妹
[00:24:35.800 --> 00:24:40.200]  今天耶穌給你的挑戰是什麼
[00:24:40.200 --> 00:24:42.700]  我不知道
[00:24:42.700 --> 00:24:43.800]  但是主會帶領你
[00:24:43.800 --> 00:24:45.300]  你會知道的
[00:24:45.300 --> 00:24:47.000]  很可能這是你的習慣
[00:24:47.000 --> 00:24:48.100]  你的壞習慣
[00:24:48.100 --> 00:24:49.800]  很可能是你的壞脾氣
[00:24:49.800 --> 00:24:51.500]  可能是你的前途的抉擇
[00:24:51.500 --> 00:24:53.200]  可能是你的人際關係
[00:24:53.200 --> 00:24:55.200]  可能是你的價值觀
[00:24:55.200 --> 00:24:56.700]  或是你那些切不斷的
[00:24:56.700 --> 00:25:00.200]  那些的犯罪的那個決心
[00:25:00.200 --> 00:25:01.800]  或其他的事
[00:25:01.800 --> 00:25:03.400]  但耶穌總會把你帶到
[00:25:03.400 --> 00:25:05.800]  你認爲最大的難處的地方
[00:25:05.800 --> 00:25:06.800]  叫你說
[00:25:06.800 --> 00:25:08.200]  起來
[00:25:08.200 --> 00:25:09.700]  就在那個地方起來
[00:25:09.700 --> 00:25:10.600]  你或許說
[00:25:10.600 --> 00:25:12.000]  主啊
[00:25:12.000 --> 00:25:14.300]  這不可能了
[00:25:14.300 --> 00:25:15.300]  這不可能的事情
[00:25:15.300 --> 00:25:16.300]  這是我最軟弱
[00:25:16.300 --> 00:25:17.500]  我沒辦法做到的
[00:25:17.500 --> 00:25:19.600]  千萬不要這樣回答
[00:25:19.600 --> 00:25:21.700]  你要學習三十八年攤子
[00:25:21.700 --> 00:25:24.900]  是的主啊
[00:25:24.900 --> 00:25:27.600]  我願意遵照禰的旨意
[00:25:27.600 --> 00:25:29.400]  我靠着禰的能力
[00:25:29.400 --> 00:25:31.700]  我要起來
[00:25:31.700 --> 00:25:33.900]  你將見到神是給你超越
[00:25:33.900 --> 00:25:35.500]  你一切難處
[00:25:35.500 --> 00:25:37.100]  軟弱的能力
[00:25:37.100 --> 00:25:38.800]  你可以起得來
[00:25:38.800 --> 00:25:39.600]  接着呢
[00:25:39.600 --> 00:25:41.100]  耶穌不但叫他起來
[00:25:41.100 --> 00:25:43.800]  耶穌接着循序漸進
[00:25:43.800 --> 00:25:44.700]  給他第一步
[00:25:44.700 --> 00:25:45.400]  第二步的
[00:25:45.400 --> 00:25:47.000]  叫他怎麼樣
[00:25:47.000 --> 00:25:48.600]  走吧
[00:25:48.600 --> 00:25:49.100]  起來
[00:25:49.100 --> 00:25:50.700]  走吧
[00:25:50.700 --> 00:25:51.600]  意思是什麼
[00:25:51.600 --> 00:25:53.400]  主要吩咐他
[00:25:53.400 --> 00:25:55.900]  繼續地用信心
[00:25:55.900 --> 00:25:56.800]  繼續地走
[00:25:56.800 --> 00:25:59.000]  繼續踏出信心的步伐
[00:25:59.000 --> 00:26:00.000]  如果你只順服
[00:26:00.000 --> 00:26:01.100]  你只站起來
[00:26:01.100 --> 00:26:02.500]  你站久怎麼樣
[00:26:02.500 --> 00:26:03.200]  腳會酸啊
[00:26:03.200 --> 00:26:03.800]  會累啊
[00:26:03.800 --> 00:26:04.700]  又坐下去了
[00:26:04.700 --> 00:26:06.600]  又躺下去了
[00:26:06.600 --> 00:26:08.700]  還是回到原處
[00:26:08.700 --> 00:26:10.300]  在約翰福音裏面
[00:26:10.300 --> 00:26:12.300]  講到信心這個字
[00:26:12.300 --> 00:26:12.800]  約翰福音
[00:26:12.800 --> 00:26:14.300]  約翰一書二十三章
[00:26:14.300 --> 00:26:15.700]  講了快要一百次
[00:26:15.700 --> 00:26:17.500]  有人說是九十八次
[00:26:17.500 --> 00:26:21.700]  很特別的
[00:26:21.700 --> 00:26:23.500]  這個約翰福音裏面
[00:26:23.500 --> 00:26:27.300]  講到相信的信這個字
[00:26:27.300 --> 00:26:28.900]  是動詞
[00:26:28.900 --> 00:26:30.500]  不是名詞
[00:26:30.500 --> 00:26:31.600]  我們英文說
[00:26:31.600 --> 00:26:32.500]  Believe
[00:26:32.500 --> 00:26:33.300]  和Believe
[00:26:33.300 --> 00:26:34.400]  對不對
[00:26:34.400 --> 00:26:36.100]  Believe是一個動詞
[00:26:36.100 --> 00:26:37.100]  而且很特別的
[00:26:37.100 --> 00:26:37.900]  約翰福音講到的
[00:26:37.900 --> 00:26:39.800]  相信的全部都是動詞
[00:26:39.800 --> 00:26:41.900]  表示信心是一個動態的
[00:26:41.900 --> 00:26:43.200]  而且信心的那個
[00:26:43.200 --> 00:26:44.800]  時態 tense
[00:26:44.800 --> 00:26:46.300]  是一個continuing tense
[00:26:46.300 --> 00:26:47.400]  是繼續不斷的
[00:26:47.400 --> 00:26:48.900]  所以信心不是一點
[00:26:48.900 --> 00:26:49.500]  不是動態
[00:26:49.500 --> 00:26:50.900]  而是繼續不斷的
[00:26:50.900 --> 00:26:53.300]  而且後面還接了一個接系詞
[00:26:53.300 --> 00:26:54.600]  我們說I believe in God
[00:26:54.600 --> 00:26:55.300]  對不對
[00:26:55.300 --> 00:26:58.400]  他那個是
[00:26:58.400 --> 00:27:00.600]  接系詞是into
[00:27:00.600 --> 00:27:02.600]  bestow has
[00:27:02.600 --> 00:27:05.200]  就是相信
[00:27:05.200 --> 00:27:06.100]  加上接系詞
[00:27:06.100 --> 00:27:07.100]  對着耶穌基督
[00:27:07.100 --> 00:27:08.500]  對着神
[00:27:08.500 --> 00:27:10.500]  所以變成我們法翻譯成into
[00:27:10.500 --> 00:27:14.300]  I believe into God
[00:27:14.300 --> 00:27:15.100]  就是我信
[00:27:15.100 --> 00:27:16.600]  信到裏面去的
[00:27:16.600 --> 00:27:18.300]  所以這是教導我們的
[00:27:18.300 --> 00:27:19.300]  神教導我們的
[00:27:19.300 --> 00:27:20.100]  我們的相信
[00:27:20.100 --> 00:27:21.100]  信心要怎麼樣
[00:27:21.100 --> 00:27:23.100]  繼續不斷的對着神
[00:27:23.100 --> 00:27:25.100]  而且信到裏面去
[00:27:25.100 --> 00:27:27.600]  所以信心有一個起點
[00:27:27.600 --> 00:27:29.000]  但是沒有一個結束
[00:27:29.000 --> 00:27:30.100]  繼續不斷對着主
[00:27:30.100 --> 00:27:30.800]  一直走
[00:27:30.800 --> 00:27:33.500]  一生都走信心的道路
[00:27:33.500 --> 00:27:34.900]  所以耶穌對這個人說
[00:27:34.900 --> 00:27:37.000]  你無法靠你自己的
[00:27:37.000 --> 00:27:38.900]  走到池子裏面得一知
[00:27:38.900 --> 00:27:40.800]  但是你若順服的話
[00:27:40.800 --> 00:27:43.100]  你現在就可以得一知
[00:27:43.100 --> 00:27:45.500]  你不要嘗試自己的力量
[00:27:45.500 --> 00:27:48.500]  而是要全人都去順服
[00:27:48.500 --> 00:27:50.300]  繼續的依靠主耶穌的話
[00:27:50.300 --> 00:27:53.400]  你就可以得到完全的一知了
[00:27:53.400 --> 00:27:54.400]  第三個
[00:27:54.400 --> 00:27:56.400]  耶穌不能叫他起來
[00:27:56.400 --> 00:27:57.400]  走
[00:27:57.400 --> 00:27:58.900]  還要加上一個什麼
[00:27:58.900 --> 00:28:00.400]  一起說
[00:28:00.400 --> 00:28:02.700]  拿起你的褥子走吧
[00:28:02.700 --> 00:28:03.900]  我剛開始覺得
[00:28:03.900 --> 00:28:05.600]  耶穌啊
[00:28:05.600 --> 00:28:06.600]  起來就好了嘛
[00:28:06.600 --> 00:28:07.100]  會走
[00:28:07.100 --> 00:28:08.200]  不錯了嘛對不對
[00:28:08.200 --> 00:28:10.200]  這應該結束了吧
[00:28:10.200 --> 00:28:11.200]  爲什麼
[00:28:11.200 --> 00:28:12.200]  爲什麼
[00:28:12.200 --> 00:28:13.300]  還必須的
[00:28:13.300 --> 00:28:15.100]  拿起你的褥子走了
[00:28:15.100 --> 00:28:16.100]  各位想想看
[00:28:16.100 --> 00:28:17.700]  38年的褥子
[00:28:17.700 --> 00:28:19.700]  它的味道跟外觀
[00:28:19.700 --> 00:28:25.600]  耶穌會不會是爲了環保的緣故
[00:28:27.600 --> 00:28:28.800]  想想看
[00:28:28.800 --> 00:28:31.700]  褥子對這個癱瘓的人
[00:28:31.700 --> 00:28:33.700]  有什麼意義
[00:28:33.700 --> 00:28:39.000]  他沒有辦法離開這個褥子
[00:28:39.000 --> 00:28:41.100]  不管是墊
[00:28:41.100 --> 00:28:42.000]  靠着他背
[00:28:42.000 --> 00:28:43.400]  或是晚上
[00:28:43.400 --> 00:28:46.400]  他都需要這個褥子
[00:28:46.400 --> 00:28:48.600]  這拿起你的褥子走吧
[00:28:48.600 --> 00:28:49.900]  代表什麼意義呢
[00:28:49.900 --> 00:28:52.200]  本來是褥子支持他的身體
[00:28:52.200 --> 00:28:53.100]  現在呢
[00:28:53.100 --> 00:28:54.800]  本來是褥子做他的主人
[00:28:54.800 --> 00:28:56.000]  現在是倒過來
[00:28:56.000 --> 00:28:58.300]  他做褥子的主人
[00:28:58.300 --> 00:29:01.300]  他的身子不再被褥子所限制
[00:29:01.300 --> 00:29:02.300]  所控制
[00:29:02.300 --> 00:29:04.300]  所瑕疵的
[00:29:04.300 --> 00:29:05.400]  各位再想想看
[00:29:05.400 --> 00:29:07.600]  這38年的褥子
[00:29:07.600 --> 00:29:09.200]  代表什麼意思呢
[00:29:09.200 --> 00:29:10.400]  有人說得很好
[00:29:10.400 --> 00:29:12.400]  就是將來完全的勝過
[00:29:12.400 --> 00:29:13.500]  完全的勝過
[00:29:13.500 --> 00:29:15.600]  沒有回頭的餘地
[00:29:15.600 --> 00:29:16.800]  因爲耶穌說什麼
[00:29:16.800 --> 00:29:20.100]  福裏往後看的人不配
[00:29:20.100 --> 00:29:21.400]  進神的國
[00:29:21.400 --> 00:29:23.400]  人的軟弱就常常會
[00:29:23.400 --> 00:29:25.300]  爲自己過去的失誤
[00:29:25.300 --> 00:29:27.300]  留下一些地步
[00:29:27.300 --> 00:29:29.000]  雖然我願意走
[00:29:29.000 --> 00:29:29.800]  但是呢
[00:29:29.800 --> 00:29:30.900]  褥子留在那邊
[00:29:30.900 --> 00:29:33.500]  防備了不時之需
[00:29:33.500 --> 00:29:34.000]  你知道嗎
[00:29:34.000 --> 00:29:35.800]  以備
[00:29:35.800 --> 00:29:37.500]  真的是這樣的
[00:29:37.500 --> 00:29:44.800]  我曾經非常着迷跳舞
[00:29:44.800 --> 00:29:47.100]  我還跳探戈
[00:29:47.100 --> 00:29:52.200]  我當過教探戈的老師
[00:29:52.200 --> 00:29:54.200]  有一天我就在思想
[00:29:54.200 --> 00:29:55.400]  我一天在路上走路
[00:29:55.400 --> 00:29:57.100]  我已經限制住我
[00:29:57.100 --> 00:29:58.900]  聽到鄧麗君和何志軍
[00:29:58.900 --> 00:30:00.100]  在探戈的步伐
[00:30:00.100 --> 00:30:00.700]  我走走走
[00:30:00.700 --> 00:30:01.500]  發現不能這樣走
[00:30:01.500 --> 00:30:03.100]  我就變成這樣走了
[00:30:03.100 --> 00:30:05.200]  slow slow
[00:30:05.200 --> 00:30:06.400]  quick quick slow
[00:30:06.400 --> 00:30:08.300]  我開始
[00:30:08.300 --> 00:30:09.000]  我就想說
[00:30:09.000 --> 00:30:12.900]  到底是我跳舞還是舞跳舞
[00:30:12.900 --> 00:30:15.200]  我那時候就開始反省了
[00:30:15.200 --> 00:30:16.700]  我好像被捆綁了
[00:30:16.700 --> 00:30:17.600]  我當時覺得
[00:30:17.600 --> 00:30:19.400]  跳舞是個利與美的表現
[00:30:19.400 --> 00:30:20.200]  你知道嗎
[00:30:20.200 --> 00:30:22.400]  我那時候還沒有結婚
[00:30:22.400 --> 00:30:24.900]  所以我想說這個跳舞很好
[00:30:24.900 --> 00:30:27.900]  可是後來我慢慢發現
[00:30:27.900 --> 00:30:29.300]  覺得不太安
[00:30:29.300 --> 00:30:32.600]  因爲我的女朋友
