
[00:00:00.000 --> 00:00:02.000]  (主席) 各位電視節目的早晨
[00:17:37.000 --> 00:17:38.000]  他是怎樣呢?
[00:17:38.000 --> 00:17:39.000]  他有很多皮膚病
[00:17:39.000 --> 00:17:41.000]  生滿了瘡
[00:17:41.000 --> 00:17:43.000]  癢得很嚴重
[00:17:43.000 --> 00:17:45.000]  甚至連狗也舔了他的瘡
[00:17:45.000 --> 00:17:47.000]  你想一下多噁心
[00:17:47.000 --> 00:17:48.000]  在那個年代裏面
[00:17:48.000 --> 00:17:50.000]  因為衛生設備很差
[00:17:50.000 --> 00:17:52.000]  所以一些窮的人
[00:17:52.000 --> 00:17:55.000]  很可能就會有一些皮膚病
[00:17:55.000 --> 00:18:01.000]  你亦都看到他被人放在財主的家裏
[00:18:01.000 --> 00:18:05.000]  即是暗示這個人很可能行動不便
[00:18:05.000 --> 00:18:06.000]  可能是癱瘓的
[00:18:06.000 --> 00:18:09.000]  所以就放他在這裏去乞食
[00:18:09.000 --> 00:18:11.000]  但最特別就是
[00:18:11.000 --> 00:18:15.000]  財主桌上掉下來的餅碎
[00:18:15.000 --> 00:18:17.000]  他們就拿來充飢
[00:18:17.000 --> 00:18:19.000]  我們就會想
[00:18:19.000 --> 00:18:21.000]  可能我們去酒樓吃東西
[00:18:21.000 --> 00:18:22.000]  有時候掉了一些東西在地上
[00:18:22.000 --> 00:18:23.000]  會怎樣呢?
[00:18:23.000 --> 00:18:25.000]  就掉在地上
[00:18:25.000 --> 00:18:26.000]  我當年也是這樣
[00:18:26.000 --> 00:18:27.000]  在神學院裏面
[00:18:27.000 --> 00:18:29.000]  我們有一隻養狗
[00:18:29.000 --> 00:18:31.000]  那隻狗的英文名叫Tom
[00:18:31.000 --> 00:18:34.000]  但廚房的阿嬸不懂得說Tom
[00:18:34.000 --> 00:18:35.000]  所以她是中文翻譯
[00:18:35.000 --> 00:18:36.000]  叫阿康
[00:18:36.000 --> 00:18:37.000]  都是一樣的
[00:18:37.000 --> 00:18:39.000]  阿康我們是Tom
[00:18:39.000 --> 00:18:41.000]  我們兩隻狗都要照應
[00:18:41.000 --> 00:18:43.000]  所以神學院的狗很神聖
[00:18:43.000 --> 00:18:44.000]  有中英文名
[00:18:44.000 --> 00:18:46.000]  還有懂得聽道
[00:18:46.000 --> 00:18:48.000]  我們跟牠的關係非常好
[00:18:48.000 --> 00:18:49.000]  當我們吃飯的時候
[00:18:49.000 --> 00:18:51.000]  牠就會走來我們的飯堂
[00:18:51.000 --> 00:18:54.000]  不久就會把東西丟在地上
[00:18:54.000 --> 00:18:56.000]  牠就會走來吃
[00:18:56.000 --> 00:18:58.000]  所以牠一定會纏著我們
[00:18:58.000 --> 00:19:00.000]  我們以為是財主
[00:19:00.000 --> 00:19:02.000]  吃東西掉了一些餅碎
[00:19:02.000 --> 00:19:05.000]  所以就拿來充飢
[00:19:05.000 --> 00:19:06.000]  錯的
[00:19:06.000 --> 00:19:08.000]  大家知道原來猶太人去吃東西的時候
[00:19:08.000 --> 00:19:10.000]  不是像我們這樣坐在椅子上
[00:19:10.000 --> 00:19:13.000]  是半嗌半餓地吃的
[00:19:13.000 --> 00:19:14.000]  而在你嗌的時候
[00:19:14.000 --> 00:19:16.000]  他們就會有一張小桌子
[00:19:16.000 --> 00:19:17.000]  來等待食物
[00:19:17.000 --> 00:19:20.000]  就好像我們去郊外旅行
[00:19:20.000 --> 00:19:21.000]  要吃東西的時候
[00:19:21.000 --> 00:19:23.000]  我們鋪一塊布在草地上
[00:19:23.000 --> 00:19:25.000]  就坐在草地上
[00:19:25.000 --> 00:19:26.000]  來吃東西
[00:19:26.000 --> 00:19:28.000]  其實是什麼意思呢?
[00:19:28.000 --> 00:19:30.000]  我們有錢人吃東西的時候
[00:19:30.000 --> 00:19:31.000]  有很多肉
[00:19:31.000 --> 00:19:33.000]  這些肉當然是有汁的
[00:19:33.000 --> 00:19:35.000]  他們是用手拿來吃的
[00:19:35.000 --> 00:19:37.000]  當他們用手拿來吃的時候
[00:19:37.000 --> 00:19:38.000]  手是不是很髒?
[00:19:38.000 --> 00:19:40.000]  但是不要忘記那個年代
[00:19:40.000 --> 00:19:42.000]  是沒有濕紙巾的
[00:19:42.000 --> 00:19:44.000]  是沒有廁紙的
[00:19:44.000 --> 00:19:46.000]  有錢人用什麼來抹手呢?
[00:19:46.000 --> 00:19:48.000]  用麵包
[00:19:48.000 --> 00:19:51.000]  拿麵包來抹手
[00:19:51.000 --> 00:19:52.000]  抹了之後
[00:19:52.000 --> 00:19:53.000]  那塊麵包是怎樣呢?
[00:19:53.000 --> 00:19:55.000]  他不要的了
[00:19:55.000 --> 00:19:56.000]  就扔掉了
[00:19:56.000 --> 00:19:58.000]  這個意思就是說
[00:19:58.000 --> 00:20:01.000]  乞丐就是拿他抹完手
[00:20:01.000 --> 00:20:03.000]  不要的麵包
[00:20:03.000 --> 00:20:04.000]  去充飢
[00:20:04.000 --> 00:20:06.000]  就是這個意思
[00:20:06.000 --> 00:20:10.000]  你看到原來這個乞丐非常可憐
[00:20:10.000 --> 00:20:11.000]  可能是癱瘓的
[00:20:11.000 --> 00:20:13.000]  絕對沒有錢
[00:20:13.000 --> 00:20:15.000]  更加非常的飢餓
[00:20:15.000 --> 00:20:18.000]  他吃的東西是別人不要的垃圾
[00:20:18.000 --> 00:20:20.000]  他拿來吃
[00:20:20.000 --> 00:20:24.000]  但是他的名字是叫拉薩羅
[00:20:24.000 --> 00:20:27.000]  意思就是神是我的幫助
[00:20:27.000 --> 00:20:30.000]  神是我唯一的幫助
[00:20:30.000 --> 00:20:31.000]  好像很諷刺
[00:20:31.000 --> 00:20:33.000]  神幫助他的時候
[00:20:33.000 --> 00:20:35.000]  他還是那麼卑賤
[00:20:35.000 --> 00:20:37.000]  貧無立錐之地
[00:20:37.000 --> 00:20:39.000]  三餐不計
[00:20:39.000 --> 00:20:42.000]  怎麼可能是神是我們的幫助呢?
[00:20:42.000 --> 00:20:43.000]  有時候我們會覺得
[00:20:43.000 --> 00:20:46.000]  我們在逆境裡面神是不幫助我們
[00:20:46.000 --> 00:20:47.000]  但是這是在暗示
[00:20:47.000 --> 00:20:50.000]  拉薩羅仍然仰望神
[00:20:50.000 --> 00:20:52.000]  所以他仍然可以有一天
[00:20:52.000 --> 00:20:55.000]  去面對神
[00:20:55.000 --> 00:20:58.000]  他可以昂首面對逆境
[00:20:58.000 --> 00:21:00.000]  神沒有放棄他
[00:21:00.000 --> 00:21:03.000]  我們看到生前的景象
[00:21:03.000 --> 00:21:05.000]  現在我們看他死了之後
[00:21:05.000 --> 00:21:08.000]  那個情況的逆轉
[00:21:08.000 --> 00:21:09.000]  一個享福
[00:21:09.000 --> 00:21:11.000]  一個受苦
[00:21:11.000 --> 00:21:13.000]  如果你留意到當他死了之後
[00:21:13.000 --> 00:21:15.000]  他們所面對的景況
[00:21:15.000 --> 00:21:17.000]  竟然是什麼呢?
[00:21:17.000 --> 00:21:19.000]  是一個天淵之別
[00:21:19.000 --> 00:21:23.000]  財主受著極大極大的苦楚
[00:21:23.000 --> 00:21:28.000]  但是乞丐拉薩羅卻是享福
[00:21:28.000 --> 00:21:30.000]  我們一起來讀路加福音第十六章
[00:21:30.000 --> 00:21:33.000]  二十二到二十三節
[00:21:33.000 --> 00:21:34.000]  我們一起來讀出
[00:21:34.000 --> 00:21:41.000]  後來那討飯的死了,被天使帶去放在阿伯拉罕的懷裡
[00:21:41.000 --> 00:21:45.000]  財主也死了,並且埋葬了
[00:21:45.000 --> 00:21:48.000]  他在陰間受痛苦
[00:21:48.000 --> 00:21:51.000]  舉目遠遠地望見阿伯拉罕
[00:21:51.000 --> 00:21:55.000]  又望見拉薩羅在他懷裡
[00:21:55.000 --> 00:21:58.000]  拉薩羅是大人
[00:21:58.000 --> 00:22:01.000]  怎麼會被阿伯拉罕抱著呢?
[00:22:01.000 --> 00:22:03.000]  他不是嬰兒
[00:22:03.000 --> 00:22:05.000]  其實這和他們的文化有關
[00:22:05.000 --> 00:22:07.000]  記不記得我們剛才說
[00:22:07.000 --> 00:22:09.000]  他們吃飯的時候是半哀半餓的
[00:22:09.000 --> 00:22:13.000]  而主人右手邊那個人
[00:22:13.000 --> 00:22:17.000]  身份是特別的尊貴
[00:22:17.000 --> 00:22:19.000]  如果他被拉薩羅抱著的時候
[00:22:19.000 --> 00:22:21.000]  在另一邊望過去的時候
[00:22:21.000 --> 00:22:24.000]  就好像主人抱著他一樣
[00:22:24.000 --> 00:22:25.000]  如果你看回約翰福音
[00:22:25.000 --> 00:22:28.000]  記不記得耶穌在最後晚餐的時候
[00:22:28.000 --> 00:22:31.000]  有一個人是靠在耶穌的旁邊
[00:22:31.000 --> 00:22:33.000]  那個人是誰呢?
[00:22:33.000 --> 00:22:34.000]  就是約翰福音
[00:22:34.000 --> 00:22:40.000]  所以代表了他的身份是備受重視
[00:22:40.000 --> 00:22:42.000]  是最尊貴的
[00:22:42.000 --> 00:22:44.000]  主人最看重他
[00:22:44.000 --> 00:22:47.000]  阿伯拉罕是他們的信心之父
[00:22:47.000 --> 00:22:50.000]  是他們很尊敬的列祖之一
[00:22:50.000 --> 00:22:57.000]  而這個乞丐竟然可以靠在阿伯拉罕的胸懷前
[00:22:57.000 --> 00:23:00.000]  是代表了這個乞丐拉薩羅
[00:23:00.000 --> 00:23:05.000]  竟然有一個非常非常尊貴的身份
[00:23:05.000 --> 00:23:07.000]  好了,相反地
[00:23:07.000 --> 00:23:12.000]  財主面對的苦楚卻是極大
[00:23:12.000 --> 00:23:17.000]  他全身在火焰裡面被焚燒
[00:23:17.000 --> 00:23:22.000]  雖然他生前每一天奢華燕樂
[00:23:22.000 --> 00:23:27.000]  但是這一刻一滴水都不能喝
[00:23:27.000 --> 00:23:33.000]  他甚至懇求可不可以給我一滴水沾一下我的嘴唇呢?
[00:23:33.000 --> 00:23:37.000]  這就勾起了我的一些回憶
[00:23:37.000 --> 00:23:40.000]  我媽媽臨離開世界之前
[00:23:40.000 --> 00:23:41.000]  因為她有癌症
[00:23:41.000 --> 00:23:44.000]  她來大陸打針
[00:23:44.000 --> 00:23:46.000]  她是很辛苦很乾
[00:23:46.000 --> 00:23:48.000]  但是又不可以喝水
[00:23:48.000 --> 00:23:50.000]  所以我記得當時我是怎樣呢?
[00:23:50.000 --> 00:23:53.000]  我一見到琵琶說我就會想起我媽媽
[00:23:53.000 --> 00:23:55.000]  媽媽是六月離開世界
[00:23:55.000 --> 00:23:57.000]  這些時候就是她最病重的時候
[00:23:57.000 --> 00:23:59.000]  我記得我要買一些琵琶果
[00:23:59.000 --> 00:24:00.000]  撕掉那些皮
[00:24:00.000 --> 00:24:02.000]  然後將那些琵琶果的肉
[00:24:02.000 --> 00:24:06.000]  捏濕一些琵琶果的汁
[00:24:06.000 --> 00:24:08.000]  在嘴唇裡面
[00:24:08.000 --> 00:24:10.000]  讓琵琶果沒那麼辛苦
[00:24:10.000 --> 00:24:13.000]  或者一兩滴的汁可以放進嘴裡
[00:24:13.000 --> 00:24:14.000]  讓它沒那麼乾
[00:24:14.000 --> 00:24:17.000]  因為打完那些針藥就是很口乾
[00:24:17.000 --> 00:24:21.000]  這個財主很想喝一些水
[00:24:21.000 --> 00:24:24.000]  但是一滴水都不能給他喝
[00:24:24.000 --> 00:24:27.000]  耶穌說這個比喻
[00:24:27.000 --> 00:24:31.000]  對當代的人來說是非常的震撼
[00:24:31.000 --> 00:24:34.000]  覺得很難來大陸去接受
[00:24:34.000 --> 00:24:37.000]  因為當代的人跟我們香港人來大陸去說
[00:24:37.000 --> 00:24:38.000]  是有些不同的
[00:24:38.000 --> 00:24:40.000]  為什麼呢?
[00:24:40.000 --> 00:24:42.000]  他絕對不會來大陸
[00:24:42.000 --> 00:24:44.000]  他想著那些是為富不仁
[00:24:44.000 --> 00:24:48.000]  今天真的有些有錢人是為富不仁的
[00:24:48.000 --> 00:24:52.000]  可能會來大陸逼那些農戶要走
[00:24:52.000 --> 00:24:56.000]  你想想令展就不斷欺壓那些小商戶
[00:24:56.000 --> 00:24:57.000]  一會兒會跟大家說
[00:24:57.000 --> 00:25:00.000]  我們現在都在被壓迫
[00:25:00.000 --> 00:25:02.000]  第一就是粉嶺已經被趕走了
[00:25:02.000 --> 00:25:04.000]  但是現在我們這裡
[00:25:04.000 --> 00:25:05.000]  令展已經通知了我們
[00:25:05.000 --> 00:25:06.000]  可以跟他續租
[00:25:06.000 --> 00:25:08.000]  但是家福非常厲害
[00:25:08.000 --> 00:25:09.000]  一會兒會跟大家來大陸去分享
[00:25:09.000 --> 00:25:11.000]  我們就很討厭這些人
[00:25:11.000 --> 00:25:12.000]  為富不仁
[00:25:12.000 --> 00:25:14.000]  那怎麼辦呢?
[00:25:14.000 --> 00:25:15.000]  好了
[00:25:15.000 --> 00:25:17.000]  他們認為不是這樣的
[00:25:17.000 --> 00:25:19.000]  他們那個年代裡面的人就相信
[00:25:19.000 --> 00:25:24.000]  只有義人、好人才會得到神的祝福
[00:25:24.000 --> 00:25:25.000]  可能沒有打出來
[00:25:25.000 --> 00:25:27.000]  詩篇三十七篇二十五到二十六節
[00:25:27.000 --> 00:25:29.000]  大家可以來大陸去看
[00:25:29.000 --> 00:25:30.000]  就是說什麼呢?
[00:25:30.000 --> 00:25:33.000]  他說我從來沒見過一個義人的後裔
[00:25:33.000 --> 00:25:35.000]  要乞食、要討飯
[00:25:35.000 --> 00:25:38.000]  只要說神是祝福有錢的人
[00:25:38.000 --> 00:25:41.000]  我們都想阿伯拉罕、以撒、雅各
[00:25:41.000 --> 00:25:42.000]  全部都很有錢的
[00:25:42.000 --> 00:25:43.000]  是不是?
[00:25:43.000 --> 00:25:45.000]  若伯也很有錢的
[00:25:45.000 --> 00:25:48.000]  所以只有神祝福的人才有錢
[00:25:48.000 --> 00:25:49.000]  好了
[00:25:49.000 --> 00:25:50.000]  你做乞丐你窮的時候
[00:25:50.000 --> 00:25:52.000]  一定是你做了壞事
[00:25:52.000 --> 00:25:54.000]  你做的事做得不好
[00:25:54.000 --> 00:25:55.000]  所以遭受天譴
[00:25:55.000 --> 00:25:57.000]  所以你才會貧窮
[00:25:57.000 --> 00:25:58.000]  請你記住
[00:25:58.000 --> 00:26:01.000]  這是當代的人的想法
[00:26:01.000 --> 00:26:03.000]  所以當耶穌說
[00:26:03.000 --> 00:26:06.000]  有錢人受苦
[00:26:06.000 --> 00:26:08.000]  乞丐享福
[00:26:08.000 --> 00:26:09.000]  他們很難接受的
[00:26:09.000 --> 00:26:11.000]  他們的觀念裡面
[00:26:11.000 --> 00:26:13.000]  應該是財主在阿伯拉罕的懷中
[00:26:13.000 --> 00:26:15.000]  那個乞丐活該
[00:26:15.000 --> 00:26:17.000]  他應該要受苦
[00:26:17.000 --> 00:26:19.000]  這個就是很大的問題
[00:26:19.000 --> 00:26:20.000]  還有就是
[00:26:20.000 --> 00:26:22.000]  地獄的火焚燒
[00:26:22.000 --> 00:26:25.000]  是第二世紀主前第二世紀
[00:26:25.000 --> 00:26:26.000]  發展出來的
[00:26:26.000 --> 00:26:28.000]  這個跟我們中國人的思維很有關
[00:26:28.000 --> 00:26:30.000]  大家知道
[00:26:30.000 --> 00:26:31.000]  我們中國人的民間故事
[00:26:31.000 --> 00:26:33.000]  地獄有多少層?
[00:26:33.000 --> 00:26:35.000]  18層
[00:26:35.000 --> 00:26:37.000]  對抗命運
[00:26:37.000 --> 00:26:38.000]  是不是?
[00:26:38.000 --> 00:26:41.000]  你要飛越18層
[00:26:41.000 --> 00:26:43.000]  你越壞的時候
[00:26:43.000 --> 00:26:44.000]  就落得越深
[00:26:44.000 --> 00:26:45.000]  對不對?
[00:26:45.000 --> 00:26:48.000]  原來地獄裡面有什麼呢?
[00:26:48.000 --> 00:26:50.000]  是有火焚燒的
[00:26:50.000 --> 00:26:52.000]  所以我們吃油炸鬼
[00:26:52.000 --> 00:26:54.000]  也是有這些觀念的
[00:26:54.000 --> 00:26:56.000]  原來他們當時的思維
[00:26:56.000 --> 00:26:58.000]  就是應該財主
[00:26:58.000 --> 00:27:00.000]  在阿伯拉罕的懷中
[00:27:00.000 --> 00:27:03.000]  那個乞丐應該受火刑
[00:27:03.000 --> 00:27:04.000]  但是
[00:27:04.000 --> 00:27:06.000]  完全不是一回事
[00:27:06.000 --> 00:27:07.000]  但是請大家記住
[00:27:07.000 --> 00:27:11.000]  耶穌不是去搞一些解放神學
[00:27:11.000 --> 00:27:13.000]  耶穌又不是一些壓力團體
[00:27:13.000 --> 00:27:15.000]  耶穌絕對不會說
[00:27:15.000 --> 00:27:17.000]  有錢的人一定是壞的
[00:27:17.000 --> 00:27:19.000]  窮的人一定是好的
[00:27:19.000 --> 00:27:23.000]  神絕對不會用經濟
[00:27:23.000 --> 00:27:27.000]  去劃分一個人的善與惡
[00:27:27.000 --> 00:27:29.000]  這是很重要的
[00:27:29.000 --> 00:27:31.000]  雖然在這個比喻裡面
[00:27:31.000 --> 00:27:34.000]  耶穌沒有去說出
[00:27:34.000 --> 00:27:36.000]  這個財主有什麼錯
[00:27:36.000 --> 00:27:40.000]  但是透過其他經文的啟迪
[00:27:40.000 --> 00:27:42.000]  給我們看到一件事
[00:27:42.000 --> 00:27:47.000]  原來財主只是顧著自己的奢華賢樂
[00:27:47.000 --> 00:27:50.000]  只是顧著怎樣去賺錢
[00:27:50.000 --> 00:27:53.000]  他沒有重視自己
[00:27:53.000 --> 00:27:56.000]  來生永恆的事
[00:27:56.000 --> 00:27:59.000]  他只是專注於物質上的享受
[00:27:59.000 --> 00:28:02.000]  而輕忽了靈魂的價值
[00:28:02.000 --> 00:28:04.000]  所以主耶穌曾經說過
[00:28:04.000 --> 00:28:07.000]  財主進入天國
[00:28:07.000 --> 00:28:10.000]  是比一隻駱駝進入針眼
[00:28:10.000 --> 00:28:13.000]  更加容易
[00:28:13.000 --> 00:28:15.000]  而事實上
[00:28:15.000 --> 00:28:17.000]  在現實生活裡面也是
[00:28:17.000 --> 00:28:19.000]  如果你是一個財主
[00:28:19.000 --> 00:28:21.000]  你應酬也會多一點
[00:28:21.000 --> 00:28:24.000]  人邀請你的宴會也會多一點
[00:28:24.000 --> 00:28:26.000]  你的時間也會少一點
[00:28:26.000 --> 00:28:29.000]  一個乞丐一個窮鬼
[00:28:29.000 --> 00:28:31.000]  不會有人來邀請你
[00:28:31.000 --> 00:28:33.000]  去出席什麼宴會
[00:28:33.000 --> 00:28:35.000]  什麼酒會
[00:28:35.000 --> 00:28:38.000]  所以窮的人某個程度上
[00:28:38.000 --> 00:28:40.000]  很可能他也會多一點時間
[00:28:40.000 --> 00:28:43.000]  思考人生的問題
[00:28:43.000 --> 00:28:46.000]  再看看現在香港的生活
[00:28:46.000 --> 00:28:47.000]  我覺得大家越有錢
[00:28:47.000 --> 00:28:49.000]  你跟神的關係會越來越疏離
[00:28:49.000 --> 00:28:50.000]  為什麼呢
[00:28:50.000 --> 00:28:52.000]  我想問問大家
[00:28:52.000 --> 00:28:55.000]  你的手機的月費是多少錢
[00:28:55.000 --> 00:28:57.000]  我現在有兩個手機
[00:28:57.000 --> 00:28:58.000]  一個月費是45元
[00:28:58.000 --> 00:29:00.000]  一個月費是70多元
[00:29:00.000 --> 00:29:02.000]  1700分鐘無限上網
[00:29:02.000 --> 00:29:03.000]  但是怎樣呢
[00:29:03.000 --> 00:29:05.000]  你是一定不能下載
[00:29:05.000 --> 00:29:08.000]  在坐車的時候看不到劇集
[00:29:08.000 --> 00:29:10.000]  因為它經常會斷線
[00:29:10.000 --> 00:29:15.000]  其實我用我的手機只看WhatsApp和Email
[00:29:15.000 --> 00:29:17.000]  我看WhatsApp一定是坐車才看
[00:29:17.000 --> 00:29:19.000]  所以如果有急事請你不要用WhatsApp找我
[00:29:19.000 --> 00:29:20.000]  你Call我吧
[00:29:20.000 --> 00:29:23.000]  我希望我聽得到Call機響
[00:29:23.000 --> 00:29:25.000]  但是我現在發覺到很多人
[00:29:25.000 --> 00:29:28.000]  坐火車也是在追劇集
[00:29:28.000 --> 00:29:30.000]  韓劇也好
[00:29:30.000 --> 00:29:31.000]  看很多東西
[00:29:31.000 --> 00:29:33.000]  這些一定是200多元那些才行
[00:29:33.000 --> 00:29:35.000]  不然的話我想應該不會那麼容易看到
[00:29:35.000 --> 00:29:36.000]  對不對
[00:29:36.000 --> 00:29:39.000]  我這些窮等人
[00:29:39.000 --> 00:29:40.000]  45元的月費
[00:29:40.000 --> 00:29:42.000]  其實可以坐火車的時候
[00:29:42.000 --> 00:29:44.000]  我是不會看劇集的
[00:29:44.000 --> 00:29:46.000]  我見到以前很多人坐火車的時候
[00:29:46.000 --> 00:29:48.000]  都會拿一本聖經來看
[00:29:48.000 --> 00:29:50.000]  我都相信很多基督徒
[00:29:50.000 --> 00:29:53.000]  他的手機裡面是安了聖經
[00:29:53.000 --> 00:29:55.000]  但是我現在很少見到人
[00:29:55.000 --> 00:29:58.000]  坐車的時候是看聖經
[00:29:58.000 --> 00:29:59.000]  是看什麼呢
[00:29:59.000 --> 00:30:00.000]  是看這些
[00:30:00.000 --> 00:30:02.000]  太多這些東西吸引了我們的時候
[00:30:02.000 --> 00:30:05.000]  以致我們有興奮和神力的關係
[00:30:05.000 --> 00:30:06.000]  還有
[00:30:06.000 --> 00:30:08.000]  很多人已經不再看無綫了
[00:30:08.000 --> 00:30:09.000]  但是有機頂俠
[00:30:09.000 --> 00:30:10.000]  現在最大的不幸就是
[00:30:10.000 --> 00:30:12.000]  這些機頂俠越來越便宜
[00:30:12.000 --> 00:30:14.000]  於是你可以看到國內很多的節目
[00:30:14.000 --> 00:30:16.000]  奔跑吧
[00:30:16.000 --> 00:30:19.000]  又有很多不同的劇集
[00:30:19.000 --> 00:30:20.000]  給你帶去追
[00:30:20.000 --> 00:30:22.000]  而且這些機頂俠一追
[00:30:22.000 --> 00:30:23.000]  你要追十集八集
[00:30:23.000 --> 00:30:25.000]  你明白我的意思嗎
[00:30:25.000 --> 00:30:27.000]  當你有機頂俠的時候
[00:30:27.000 --> 00:30:30.000]  你去看聖經的時間又少了
[00:30:30.000 --> 00:30:32.000]  所以我很深體會到
[00:30:32.000 --> 00:30:34.000]  可能你的經濟
[00:30:34.000 --> 00:30:36.000]  不敢說你是非常富裕
[00:30:36.000 --> 00:30:38.000]  但是你的經濟不錯的時候
[00:30:38.000 --> 00:30:42.000]  其實都可能影響你和神的關係
[00:30:42.000 --> 00:30:45.000]  所以求神力都是去幫助我們
[00:30:45.000 --> 00:30:47.000]  某個程度上
[00:30:47.000 --> 00:30:49.000]  如果我們沒有這些裝置
[00:30:49.000 --> 00:30:51.000]  可能給我們更多的時間
[00:30:51.000 --> 00:30:53.000]  可以看一些有意義的東西
[00:30:53.000 --> 00:30:54.000]  當然
[00:30:54.000 --> 00:30:57.000]  如何利用你的時間是另一回事
[00:30:57.000 --> 00:30:58.000]  好了
[00:30:58.000 --> 00:31:01.000]  另一個問題就是財主除了
[00:31:01.000 --> 00:31:03.000]  專注他的財富
[00:31:03.000 --> 00:31:05.000]  物質的享受之外
[00:31:05.000 --> 00:31:07.000]  第二個問題是什麼呢
[00:31:07.000 --> 00:31:09.000]  他沒有憐憫的心
[00:31:09.000 --> 00:31:12.000]  在這個比喻當中
[00:31:12.000 --> 00:31:14.000]  你看到黑衣經常在前面
[00:31:14.000 --> 00:31:16.000]  他沒有趕他走
[00:31:16.000 --> 00:31:18.000]  但是他不會去關心他
[00:31:18.000 --> 00:31:20.000]  不會去幫他
[00:31:20.000 --> 00:31:23.000]  不要忘記《馬太福音》25章
[00:31:23.000 --> 00:31:24.000]  講末世的審判
[00:31:24.000 --> 00:31:26.000]  其中有一個審判是什麼呢
[00:31:26.000 --> 00:31:28.000]  耶穌說:當我口渴
[00:31:28.000 --> 00:31:30.000]  你給我一杯涼水
[00:31:30.000 --> 00:31:32.000]  我肚子餓,你給我東西吃
[00:31:32.000 --> 00:31:33.000]  我生病的時候
[00:31:33.000 --> 00:31:35.000]  你來帶去餵我
[00:31:35.000 --> 00:31:37.000]  那個人就問
[00:31:37.000 --> 00:31:39.000]  王,我什麼時候見到你口渴
[00:31:39.000 --> 00:31:40.000]  給你一杯水喝
[00:31:40.000 --> 00:31:42.000]  我什麼時候見到你肚子餓
[00:31:42.000 --> 00:31:43.000]  給你東西吃
[00:31:43.000 --> 00:31:44.000]  王怎麼說
[00:31:44.000 --> 00:31:47.000]  你做在一個小子的身上
[00:31:47.000 --> 00:31:49.000]  就做在我身上
[00:31:49.000 --> 00:31:51.000]  不要忘記這個小子不是指年齡
[00:31:51.000 --> 00:31:53.000]  我要不斷強調是什麼
[00:31:53.000 --> 00:31:55.000]  是一些被輕視、被忽略的人
[00:31:55.000 --> 00:31:57.000]  所以今天
[00:31:57.000 --> 00:31:59.000]  他就是沒有憐憫的心
[00:31:59.000 --> 00:32:01.000]  所以財主的問題
[00:32:01.000 --> 00:32:03.000]  不是他做了什麼
[00:32:03.000 --> 00:32:05.000]  不應該做的事
[00:32:05.000 --> 00:32:08.000]  而是他應該做的事
[00:32:08.000 --> 00:32:10.000]  他是沒有做到
[00:32:10.000 --> 00:32:12.000]  這是一個最大的問題
[00:32:12.000 --> 00:32:15.000]  所以求神尼達去幫助我們
[00:32:15.000 --> 00:32:17.000]  原來基督徒的生命是很積極的
[00:32:17.000 --> 00:32:19.000]  我們不只是很消極地
[00:32:19.000 --> 00:32:21.000]  我不去做一些壞事
[00:32:21.000 --> 00:32:23.000]  但原來我們更加要積極地
[00:32:23.000 --> 00:32:25.000]  尼達去關心人
[00:32:25.000 --> 00:32:27.000]  去做一些我們應該要做的事
[00:32:27.000 --> 00:32:29.000]  有人說過
[00:32:29.000 --> 00:32:32.000]  人間裡面最大的一個罪
[00:32:32.000 --> 00:32:34.000]  不是憎恨
[00:32:34.000 --> 00:32:35.000]  是冷漠
[00:32:35.000 --> 00:32:37.000]  你憎恨那個人
[00:32:37.000 --> 00:32:39.000]  只是那個人仍然在你心目中
[00:32:39.000 --> 00:32:40.000]  是有一定的位置
[00:32:40.000 --> 00:32:42.000]  所以你就憎恨他
[00:32:42.000 --> 00:32:44.000]  但冷漠是什麼
[00:32:44.000 --> 00:32:45.000]  我不當他存在
[00:32:45.000 --> 00:32:46.000]  我當他死
[00:32:46.000 --> 00:32:49.000]  我不會尼達去重視這個人
[00:32:49.000 --> 00:32:52.000]  冷漠才是最可怕
[00:32:52.000 --> 00:32:53.000]  今天
[00:32:53.000 --> 00:32:56.000]  財主最大的問題是什麼
[00:32:56.000 --> 00:32:58.000]  他見到黑鈣
[00:32:58.000 --> 00:33:00.000]  但他視而不見
[00:33:00.000 --> 00:33:03.000]  會不會今天我也同樣犯了這個錯
[00:33:03.000 --> 00:33:04.000]  有時候我們知道
[00:33:04.000 --> 00:33:06.000]  我們要去關心某些人
[00:33:06.000 --> 00:33:08.000]  我們應該要去做某些事
[00:33:08.000 --> 00:33:09.000]  但有時候我們
[00:33:09.000 --> 00:33:11.000]  塞住我們憐憫的心
[00:33:11.000 --> 00:33:13.000]  我們沒有去做
[00:33:13.000 --> 00:33:14.000]  這時候
[00:33:14.000 --> 00:33:15.000]  有一天我們都要面對
[00:33:15.000 --> 00:33:17.000]  這個無憐憫的審判
[00:33:17.000 --> 00:33:19.000]  雅各書第四章第七節
[00:33:19.000 --> 00:33:20.000]  講到什麼叫做罪呢
[00:33:20.000 --> 00:33:22.000]  我們一起來再讀
[00:33:22.000 --> 00:33:30.000]  人若知道行善
[00:33:30.000 --> 00:33:32.000]  英文聖經是什麼
[00:33:32.000 --> 00:33:35.000]  人若知道什麼是對而沒有去做
[00:33:35.000 --> 00:33:38.000]  If anyone who knows what is right
[00:33:38.000 --> 00:33:40.000]  知道什麼是對而沒有去做
