
[00:00:00.000 --> 00:00:06.460]  讓我們首先再次低頭祈禱
[00:17:57.480 --> 00:18:00.880]  曾經和上帝相遇的某一件事
[00:18:00.880 --> 00:18:02.280]  而是每一天
[00:18:02.280 --> 00:18:05.480]  在我們生活的微碎的點滴當中
[00:18:05.480 --> 00:18:07.760]  我們都可以輕易地找到
[00:18:07.760 --> 00:18:10.360]  上帝在我們生命的足跡
[00:18:10.360 --> 00:18:12.880]  我們和上帝的關係就是這麼密切
[00:18:12.880 --> 00:18:16.160]  因此我們每天都能夠很堅定地確信
[00:18:16.160 --> 00:18:17.560]  去宣稱
[00:18:17.560 --> 00:18:18.720]  上帝
[00:18:18.720 --> 00:18:20.480]  祢是我的唯一
[00:18:20.480 --> 00:18:22.560]  祢是我唯一所信
[00:18:22.560 --> 00:18:25.720]  和所倚靠的對象
[00:18:25.720 --> 00:18:27.840]  希望我們都能夠宣稱
[00:18:27.840 --> 00:18:30.360]  並且能夠堅定地告訴大家
[00:18:30.360 --> 00:18:31.720]  告訴其他人知道
[00:18:31.720 --> 00:18:32.840]  上帝啊
[00:18:32.840 --> 00:18:34.440]  祢是我的唯一
[00:18:34.440 --> 00:18:36.440]  誠心所願
