
[00:00:00.000 --> 00:00:05.740]  在日常生活中,不知道大家對於真實有多高的要求
[00:21:25.500 --> 00:21:27.500]  生氣的意思是憤怒
[00:21:27.500 --> 00:21:29.500]  是一個憤怒的情緒
[00:21:29.500 --> 00:21:30.500]  是內心的活動
[00:21:30.500 --> 00:21:32.500]  還沒有出來什麼行動
[00:21:32.500 --> 00:21:34.500]  生氣卻不要犯罪
[00:21:34.500 --> 00:21:38.500]  不是命令信徒要生氣
[00:21:38.500 --> 00:21:40.500]  或者命令信徒要發怒
[00:21:40.500 --> 00:21:42.500]  而是准許你發怒
[00:21:42.500 --> 00:21:43.500]  因為事實無可避免
[00:21:43.500 --> 00:21:45.500]  我不准你發怒也不行
[00:21:45.500 --> 00:21:48.500]  上帝不會不准人發怒
[00:21:48.500 --> 00:21:51.500]  因為上帝也會發怒
[00:21:51.500 --> 00:21:57.500]  信徒看到別人不義、不乾、不法的情況
[00:21:57.500 --> 00:21:59.500]  有時候也會感到憤怒
[00:21:59.500 --> 00:22:01.500]  在保羅的書信裡也有提到
[00:22:01.500 --> 00:22:03.500]  他看到信徒帶他去信主
[00:22:03.500 --> 00:22:05.500]  但是他很快就離開了主
[00:22:05.500 --> 00:22:09.500]  保羅也說心裡很憤恨
[00:22:09.500 --> 00:22:11.500]  有時候我們聽到一些
[00:22:11.500 --> 00:22:13.500]  明顯不法、不義的事
[00:22:13.500 --> 00:22:15.500]  新聞人物也會這樣說
[00:22:15.500 --> 00:22:19.500]  人神共憤
[00:22:19.500 --> 00:22:24.500]  但是發怒不能有罪的動機
[00:22:24.500 --> 00:22:26.500]  例如因為怨恨而發怒
[00:22:26.500 --> 00:22:29.500]  你自己怨恨人所以發怒
[00:22:29.500 --> 00:22:32.500]  也不能陷自己在罪裡
[00:22:32.500 --> 00:22:34.500]  例如為了發洩憤怒
[00:22:34.500 --> 00:22:36.500]  令自己舒服一點
[00:22:36.500 --> 00:22:38.500]  所以發洩憤怒
[00:22:38.500 --> 00:22:42.500]  甚至變質成對弟兄姊妹的攻擊
[00:22:42.500 --> 00:22:45.500]  因為發怒這個情緒
[00:22:45.500 --> 00:22:50.500]  很容易是揮動正義的旗幟
[00:22:50.500 --> 00:22:52.500]  覺得自己正確
[00:22:52.500 --> 00:22:54.500]  覺得自己是正義
[00:22:54.500 --> 00:22:56.500]  覺得自己沒有錯
[00:22:56.500 --> 00:23:01.500]  我們要小心一點
[00:23:01.500 --> 00:23:04.500]  而且怒氣很容易令人失控
[00:23:04.500 --> 00:23:07.500]  所以保羅就提供了一個方法給我們
[00:23:07.500 --> 00:23:09.500]  不可含怒到日落
[00:23:09.500 --> 00:23:10.500]  你真的發怒了
[00:23:10.500 --> 00:23:11.500]  真的有怒氣了
[00:23:11.500 --> 00:23:13.500]  就不可含怒到日落
[00:23:13.500 --> 00:23:15.500]  意思是你不要培養那些怒氣
[00:23:15.500 --> 00:23:16.500]  在裡面火紅火綠
[00:23:16.500 --> 00:23:19.500]  繼續在那裡煲它、醞釀它
[00:23:19.500 --> 00:23:22.500]  令人越來越生氣
[00:23:22.500 --> 00:23:25.500]  在程度上不可以越過這個界限
[00:23:25.500 --> 00:23:28.500]  在時間上也不要太長
[00:23:28.500 --> 00:23:32.500]  日落就要停止你的憤怒
[00:23:32.500 --> 00:23:34.500]  因為這個不是神所奚悅的
[00:23:34.500 --> 00:23:37.500]  信徒每一天都要清除心裡
[00:23:37.500 --> 00:23:39.500]  對人一切的不滿
[00:23:39.500 --> 00:23:42.500]  就不至於積怨在心
[00:23:42.500 --> 00:23:44.500]  要小心
[00:23:44.500 --> 00:23:46.500]  即使是發怒
[00:23:46.500 --> 00:23:50.500]  我只是為了正義而發怒
[00:23:50.500 --> 00:23:53.500]  一不小心也會有驕傲
[00:23:53.500 --> 00:23:56.500]  還有仇恨滲入了
[00:23:56.500 --> 00:24:01.500]  如果你真的為了公義的事情而發怒
[00:24:01.500 --> 00:24:06.500]  那你應該要做一些有建設性的行動
[00:24:06.500 --> 00:24:12.500]  只要這個怒氣能夠使你成為解決問題的一部份
[00:24:12.500 --> 00:24:15.500]  那這個怒氣對你和對群體
[00:24:15.500 --> 00:24:17.500]  都是有價值的
[00:24:17.500 --> 00:24:19.500]  都是有幫助的
[00:24:19.500 --> 00:24:20.500]  但是這個怒氣
[00:24:20.500 --> 00:24:23.500]  是要使你成為解決問題的一部份才是
[00:24:23.500 --> 00:24:27.500]  不是讓你發洩了情緒
[00:24:27.500 --> 00:24:28.500]  好
[00:24:28.500 --> 00:24:31.500]  第三樣東西我們不可不給魔鬼留地步
[00:24:31.500 --> 00:24:33.500]  就是不要再偷了
[00:24:33.500 --> 00:24:35.500]  不要再偷竊
[00:24:35.500 --> 00:24:37.500]  第28節說從前偷竊的不要再偷
[00:24:37.500 --> 00:24:38.500]  總要努力
[00:24:38.500 --> 00:24:43.500]  親手做正經事就可有如分給那缺少的人
[00:24:43.500 --> 00:24:45.500]  偷什麼呢
[00:24:45.500 --> 00:24:47.500]  基督徒是管家
[00:24:47.500 --> 00:24:49.500]  我們一切都是屬於神的
[00:24:49.500 --> 00:24:55.500]  我們只是管理神委託我們去管理的事情
[00:24:55.500 --> 00:24:59.500]  基督徒最明顯的偷就是偷神的榮耀
[00:24:59.500 --> 00:25:01.500]  明明這個是屬於神的榮耀
[00:25:01.500 --> 00:25:04.500]  我們就認為是自己的功勞
[00:25:04.500 --> 00:25:06.500]  偷神的時間
[00:25:06.500 --> 00:25:09.500]  我們要回教會去敬拜神
[00:25:09.500 --> 00:25:12.500]  回教會去跟弟兄姊妹相交
[00:25:12.500 --> 00:25:14.500]  我們偷了神的時間
[00:25:14.500 --> 00:25:17.500]  偷了神給我們的恩賜
[00:25:17.500 --> 00:25:18.500]  神給你有那麼多才幹
[00:25:18.500 --> 00:25:22.500]  你有沒有拿來服侍祂呢
[00:25:22.500 --> 00:25:24.500]  偷了神該得的奉獻
[00:25:24.500 --> 00:25:26.500]  神給我們的金錢
[00:25:26.500 --> 00:25:28.500]  都是我們要託管
[00:25:28.500 --> 00:25:29.500]  神給我們託管
[00:25:29.500 --> 00:25:30.500]  我們管家
[00:25:30.500 --> 00:25:32.500]  我們都要去擺上
[00:25:32.500 --> 00:25:34.500]  偷當然也跟虛荒有關
[00:25:34.500 --> 00:25:37.500]  你假做一些事情不真實
[00:25:37.500 --> 00:25:39.500]  還有例如我們做僱主
[00:25:39.500 --> 00:25:42.500]  我們都要誠實地給僱員有工資
[00:25:42.500 --> 00:25:43.500]  買勞工保險
[00:25:43.500 --> 00:25:46.500]  剛才提到MIRROR演唱會事件
[00:25:46.500 --> 00:25:48.500]  好像沒有買保險
[00:25:48.500 --> 00:25:50.500]  沒有為僱員
[00:25:50.500 --> 00:25:52.500]  這也是誠實的
[00:25:52.500 --> 00:25:55.500]  要為僱員買保險
[00:25:55.500 --> 00:25:57.500]  強積金等等
[00:25:57.500 --> 00:26:00.500]  做僱員就應該誠實地工作
[00:26:00.500 --> 00:26:02.500]  所謂仇人錢財替人消災
[00:26:02.500 --> 00:26:06.500]  你都要幫僱主解決問題
[00:26:06.500 --> 00:26:09.500]  學生做功課和測驗考試
[00:26:09.500 --> 00:26:11.500]  都不能出貓
[00:26:11.500 --> 00:26:13.500]  因為如果你做功課出貓
[00:26:13.500 --> 00:26:14.500]  你抄別人的功課
[00:26:14.500 --> 00:26:17.500]  你就偷了你同學的時間
[00:26:17.500 --> 00:26:19.500]  偷了你同學的努力
[00:26:19.500 --> 00:26:23.500]  考試和測驗都是
[00:26:23.500 --> 00:26:24.500]  不要再偷
[00:26:24.500 --> 00:26:26.500]  要努力作功
[00:26:26.500 --> 00:26:28.500]  做正經事
[00:26:28.500 --> 00:26:29.500]  什麼是正經事呢
[00:26:29.500 --> 00:26:32.500]  正經事原文就是好事
[00:26:32.500 --> 00:26:34.500]  好的東西
[00:26:34.500 --> 00:26:36.500]  那些東西有用
[00:26:36.500 --> 00:26:37.500]  有益
[00:26:37.500 --> 00:26:38.500]  美好
[00:26:38.500 --> 00:26:40.500]  能夠幫到人
[00:26:40.500 --> 00:26:42.500]  這些就是正經事
[00:26:42.500 --> 00:26:45.500]  正經事就是好事
[00:26:45.500 --> 00:26:46.500]  結果是怎樣
[00:26:46.500 --> 00:26:47.500]  就可有餘
[00:26:47.500 --> 00:26:49.500]  分給那缺少的人
[00:26:49.500 --> 00:26:50.500]  你就可以有
[00:26:50.500 --> 00:26:52.500]  有就可以分給其他人
[00:26:52.500 --> 00:26:54.500]  我們不是工作的奴隸
[00:26:54.500 --> 00:26:57.500]  意思就是我們不是金錢
[00:26:57.500 --> 00:27:00.500]  我們是物質、名譽、地位等等的奴隸
[00:27:00.500 --> 00:27:03.500]  因為工作會帶給我們這些東西
[00:27:03.500 --> 00:27:04.500]  帶給我們金錢
[00:27:04.500 --> 00:27:05.500]  可能買到物質
[00:27:05.500 --> 00:27:07.500]  或者我們在職位上
[00:27:07.500 --> 00:27:09.500]  有些地位
[00:27:09.500 --> 00:27:11.500]  我們不是做這些奴隸
[00:27:11.500 --> 00:27:13.500]  我們工作是因為
[00:27:13.500 --> 00:27:16.500]  要做時間和恩賜的好管家
[00:27:16.500 --> 00:27:18.500]  是神託管給我們去做的
[00:27:24.500 --> 00:27:27.500]  讓我總結一下
[00:27:27.500 --> 00:27:30.500]  我們不可以讓魔鬼留地步
[00:27:30.500 --> 00:27:31.500]  就要怎樣
[00:27:31.500 --> 00:27:33.500]  氣絕謊言
[00:27:33.500 --> 00:27:35.500]  我們要講實話
[00:27:35.500 --> 00:27:37.500]  講真實的說話
[00:27:37.500 --> 00:27:38.500]  不要講大話
[00:27:38.500 --> 00:27:40.500]  不要講假話
[00:27:40.500 --> 00:27:42.500]  要約束我們的發怒
[00:27:42.500 --> 00:27:45.500]  我們為發怒定時限和方式
[00:27:45.500 --> 00:27:47.500]  不可以含怒到日落
[00:27:47.500 --> 00:27:48.500]  你很生氣
[00:27:48.500 --> 00:27:50.500]  快要日落了
[00:27:50.500 --> 00:27:51.500]  要睡覺了
[00:27:51.500 --> 00:27:52.500]  洗個澡
[00:27:52.500 --> 00:27:54.500]  求神幫助你
[00:27:54.500 --> 00:27:55.500]  消減你怒氣
[00:27:55.500 --> 00:27:58.500]  不再貪心
[00:27:58.500 --> 00:28:00.500]  就是我們努力
[00:28:00.500 --> 00:28:01.500]  要做好事
[00:28:01.500 --> 00:28:02.500]  做正經事
[00:28:02.500 --> 00:28:03.500]  就是做好事
[00:28:03.500 --> 00:28:04.500]  有用的
[00:28:04.500 --> 00:28:05.500]  有建設性的
[00:28:05.500 --> 00:28:06.500]  幫到人的
[00:28:06.500 --> 00:28:10.500]  這就是不給魔鬼留地步
[00:28:10.500 --> 00:28:11.500]  三步曲
[00:28:11.500 --> 00:28:15.500]  弟兄姊妹
[00:28:15.500 --> 00:28:17.500]  當我們坦誠地面對自己
[00:28:17.500 --> 00:28:20.500]  就一定會發現
[00:28:22.500 --> 00:28:24.500]  要能夠過一個這樣的生活
[00:28:24.500 --> 00:28:26.500]  不給魔鬼留地步
[00:28:26.500 --> 00:28:28.500]  如果只是靠自己
[00:28:28.500 --> 00:28:32.500]  根本是不可能的
[00:28:32.500 --> 00:28:34.500]  其實是很難的
[00:28:34.500 --> 00:28:35.500]  是不是
[00:28:35.500 --> 00:28:37.500]  我們很容易去犯這些毛病
[00:28:37.500 --> 00:28:38.500]  謊言
[00:28:38.500 --> 00:28:39.500]  發怒
[00:28:39.500 --> 00:28:40.500]  貪心
[00:28:40.500 --> 00:28:42.500]  所以
[00:28:42.500 --> 00:28:45.500]  我們一定要依靠主
[00:28:45.500 --> 00:28:47.500]  而不是靠著自己
[00:28:47.500 --> 00:28:48.500]  才可以做到的
[00:28:48.500 --> 00:28:50.500]  才能夠抵擋魔鬼
[00:28:50.500 --> 00:28:52.500]  才可以不給魔鬼留地步
[00:28:52.500 --> 00:28:55.500]  我聽過不少
[00:28:55.500 --> 00:28:57.500]  微信主的慕道朋友這樣說
[00:28:57.500 --> 00:28:58.500]  他說我要等到自己
[00:28:58.500 --> 00:29:00.500]  有一些好一點的道德生活
[00:29:00.500 --> 00:29:02.500]  擺脫我的壞習慣
[00:29:02.500 --> 00:29:03.500]  才決定信耶穌
[00:29:03.500 --> 00:29:04.500]  做個基督徒
[00:29:04.500 --> 00:29:06.500]  所以有些
[00:29:06.500 --> 00:29:08.500]  微信主的朋友
[00:29:08.500 --> 00:29:09.500]  他又發教會
[00:29:09.500 --> 00:29:11.500]  又喜歡聽聽福音
[00:29:11.500 --> 00:29:12.500]  但是叫許智信主說
[00:29:12.500 --> 00:29:13.500]  不行
[00:29:13.500 --> 00:29:14.500]  我現在很喜歡賭錢
[00:29:14.500 --> 00:29:15.500]  我賭馬的
[00:29:15.500 --> 00:29:16.500]  過星期六去
[00:29:16.500 --> 00:29:17.500]  不行的
[00:29:17.500 --> 00:29:18.500]  等我戒了賭
[00:29:18.500 --> 00:29:20.500]  就回來洗禮
[00:29:20.500 --> 00:29:21.500]  有些人說
[00:29:21.500 --> 00:29:23.500]  他有自己的壞習慣
[00:29:23.500 --> 00:29:24.500]  他說我改好一點
[00:29:24.500 --> 00:29:25.500]  我就回來
[00:29:25.500 --> 00:29:29.500]  改好一點
[00:29:29.500 --> 00:29:30.500]  我就信耶穌
[00:29:30.500 --> 00:29:33.500]  但是我要坦誠告訴大家
[00:29:33.500 --> 00:29:34.500]  其實我們
[00:29:34.500 --> 00:29:36.500]  沒有一個人
[00:29:36.500 --> 00:29:38.500]  能夠靠著自己
[00:29:38.500 --> 00:29:39.500]  就可以有
[00:29:39.500 --> 00:29:41.500]  高的道德生活水準
[00:29:41.500 --> 00:29:44.500]  所以我們才需要信耶穌
[00:29:44.500 --> 00:29:45.500]  如果不是
[00:29:45.500 --> 00:29:46.500]  我們用不著信耶穌
[00:29:46.500 --> 00:29:48.500]  我們靠自己就可以
[00:29:48.500 --> 00:29:50.500]  我們這樣才需要信耶穌
[00:29:50.500 --> 00:29:53.500]  才要尋求主耶穌的幫助
[00:29:53.500 --> 00:29:55.500]  和尋求主耶穌的拯救
[00:29:55.500 --> 00:29:58.500]  因此我在這裡
[00:29:58.500 --> 00:29:59.500]  都要呼籲
[00:29:59.500 --> 00:30:01.500]  各位親愛的朋友
[00:30:01.500 --> 00:30:03.500]  如果你還沒信主的話
[00:30:03.500 --> 00:30:05.500]  請你立刻就要決定
[00:30:05.500 --> 00:30:07.500]  去接受相信主耶穌
[00:30:07.500 --> 00:30:10.500]  讓祂成為你的救主
[00:30:10.500 --> 00:30:12.500]  去改變你的生命
[00:30:16.500 --> 00:30:17.500]  當我們真的
[00:30:17.500 --> 00:30:19.500]  接受了主耶穌做救主的時候
[00:30:19.500 --> 00:30:22.500]  我們就會有主所賜的新生命
[00:30:22.500 --> 00:30:26.500]  那就會得著祂所賜的力量
[00:30:26.500 --> 00:30:30.500]  和祂所賜的恩典
[00:30:30.500 --> 00:30:34.500]  帶領我們過
[00:30:34.500 --> 00:30:36.500]  不給魔鬼留地的生活
[00:30:36.500 --> 00:30:39.500]  這個才是真正的秘訣
[00:30:39.500 --> 00:30:41.500]  不是靠我們自己
[00:30:41.500 --> 00:30:42.500]  是完全靠主
[00:30:47.500 --> 00:30:48.500]  請大家安靜
[00:30:48.500 --> 00:30:50.500]  我們有些禱告的時間
[00:30:50.500 --> 00:31:00.500]  令姊妹可能你會發現
[00:31:00.500 --> 00:31:02.500]  我們要過
[00:31:02.500 --> 00:31:04.500]  不給魔鬼留地的生活
[00:31:04.500 --> 00:31:06.500]  要棄絕謊言
[00:31:06.500 --> 00:31:11.500]  要約束煩惱
[00:31:11.500 --> 00:31:14.500]  要不再貪心
[00:31:16.500 --> 00:31:17.500]  可能很難
[00:31:17.500 --> 00:31:19.500]  事實真的很難
[00:31:19.500 --> 00:31:21.500]  靠著我們是做不到的
[00:31:21.500 --> 00:31:22.500]  我們要靠著主耶穌
[00:31:22.500 --> 00:31:23.500]  靠著聖靈的能力
[00:31:23.500 --> 00:31:26.500]  未信主的朋友
[00:31:26.500 --> 00:31:28.500]  如果你也渴望過
[00:31:28.500 --> 00:31:30.500]  一個這麼高的道德
[00:31:30.500 --> 00:31:32.500]  生活的水準
[00:31:32.500 --> 00:31:33.500]  盼望你也能夠
[00:31:33.500 --> 00:31:35.500]  接受主耶穌的幫助
[00:31:35.500 --> 00:31:37.500]  接受主耶穌的拯救
[00:31:37.500 --> 00:31:39.500]  更新你的生命
[00:31:39.500 --> 00:31:41.500]  讓你得著祂所賜的力量
[00:31:41.500 --> 00:31:42.500]  和恩典
[00:31:43.500 --> 00:31:46.500]  去過這個豐盛的生活
[00:31:46.500 --> 00:31:50.500]  除了天父願意
[00:31:50.500 --> 00:31:52.500]  我們在你面前的禱告
[00:31:52.500 --> 00:31:53.500]  我們的思想
[00:31:53.500 --> 00:31:56.500]  都是蒙利悅納
[00:31:56.500 --> 00:31:59.500]  幫助我們依靠你
[00:31:59.500 --> 00:32:03.500]  來過得性的生活
[00:32:03.500 --> 00:32:05.500]  在我們生命裡
[00:32:05.500 --> 00:32:07.500]  不給魔鬼留地
[00:32:07.500 --> 00:32:10.500]  勝過這些試探
[00:32:10.500 --> 00:32:11.500]  誘惑
[00:32:14.500 --> 00:32:15.500]  求你幫助我們
[00:32:15.500 --> 00:32:16.500]  氣絕謊言
[00:32:16.500 --> 00:32:18.500]  約束我們的煩惱
[00:32:18.500 --> 00:32:20.500]  不要再貪心
[00:32:20.500 --> 00:32:25.500]  多謝主誰聽祈禱
[00:32:25.500 --> 00:32:27.500]  奉主耶穌基督聖名祈求
[00:32:27.500 --> 00:32:28.500]  阿們
