
[00:00:00.000 --> 00:00:03.320]  在接下來一季,我們的講道安排
[00:18:57.800 --> 00:19:01.640]  雖然你是我右手上的印戒
[00:19:01.640 --> 00:19:04.960]  我也要把你從手上脫下來
[00:19:04.960 --> 00:19:06.760]  因爲這個哥尼亞
[00:19:06.760 --> 00:19:10.080]  是做耶和華眼中看爲惡的事
[00:19:10.340 --> 00:19:12.380]  所以耶和華是拒絕了他
[00:19:12.380 --> 00:19:17.240]  本來你是我手裏的印戒,你有我的權柄,有我的使命,我要把你脫下來
[00:19:17.240 --> 00:19:19.800]  但是耶和華沒有完全的
[00:19:19.800 --> 00:19:20.820]  離棄他
[00:19:20.820 --> 00:19:22.120]  他減少了他的
[00:19:22.120 --> 00:19:23.640]  孫所羅巴伯
[00:19:23.640 --> 00:19:26.460]  所以上帝說愛我的
[00:19:26.460 --> 00:19:28.760]  我要賜福給他直到千代
[00:19:28.760 --> 00:19:30.820]  如果是
[00:19:30.820 --> 00:19:33.380]  得罪我的,我責罰他三四代
[00:19:33.380 --> 00:19:35.160]  賜福給你直到千代
[00:19:35.160 --> 00:19:36.440]  有沒有想到
[00:19:36.960 --> 00:19:40.540]  阿波羅斯一整個千代都向上帝賜福,你說他是不是
[00:19:40.540 --> 00:19:42.340]  不知道他這麼開心這段時間
[00:19:42.340 --> 00:19:46.940]  因爲這個是上帝應許來的,他愛上帝,上帝賜福他直到千代
[00:19:46.940 --> 00:19:50.020]  你看到所羅巴伯的阿爺哥尼亞
[00:19:50.020 --> 00:19:54.360]  對上帝不好,上帝責罰他
[00:19:54.360 --> 00:19:57.180]  但是到他的孫的時候,上帝揀選回他
[00:19:57.180 --> 00:20:00.000]  我看到上帝那個恩慈
[00:20:00.000 --> 00:20:01.780]  那個憐憫
[00:20:02.300 --> 00:20:08.440]  聖經說上帝的憤怒是一瞬息間,但上帝的恩慈是永恆
[00:20:08.440 --> 00:20:09.720]  所以我們如果有
[00:20:09.720 --> 00:20:13.300]  有過犯有軟弱,可以來到上帝面前
[00:20:13.300 --> 00:20:16.120]  討告求他赦免,他又赦免我們
[00:20:16.120 --> 00:20:18.420]  給我們一個新的開始
[00:20:18.420 --> 00:20:23.280]  還有,所羅巴伯的情況有點特別
[00:20:23.280 --> 00:20:24.820]  他
[00:20:24.820 --> 00:20:28.660]  也是預表耶穌基督的降生
[00:20:28.660 --> 00:20:31.480]  他是耶穌基督的
[00:20:32.500 --> 00:20:33.780]  加普的成員
[00:20:33.780 --> 00:20:35.820]  因爲他是大衛的子孫
[00:20:35.820 --> 00:20:38.900]  換句話說,耶穌基督的育身的父親
[00:20:38.900 --> 00:20:40.700]  約瑟
[00:20:40.700 --> 00:20:41.460]  就是從
[00:20:41.460 --> 00:20:43.520]  大衛所羅門,一直到
[00:20:43.520 --> 00:20:45.820]  所羅巴伯,一直傳承下來
[00:20:45.820 --> 00:20:50.680]  而且,所羅巴伯在神學上也是預表耶穌基督
[00:20:50.680 --> 00:20:55.040]  如果我們再用另一個角度,看哈開書第二章六至七節
[00:20:55.040 --> 00:20:56.820]  你會看到完全不同的東西
[00:20:56.820 --> 00:20:58.360]  你會看到耶穌基督在裏面
[00:20:58.360 --> 00:20:59.640]  我們再讀一次
[00:20:59.900 --> 00:21:05.020]  萬君子如何爲此事,再過不多時,我要震動天地,誰震動天地?
[00:21:05.020 --> 00:21:06.300]  是尼賽亞降臨
[00:21:06.300 --> 00:21:07.840]  灘海與巷地
[00:21:07.840 --> 00:21:09.380]  我必震動萬國
[00:21:09.380 --> 00:21:14.500]  由那句萬國的珍寶都必運來,你可以用另一個方法
[00:21:14.500 --> 00:21:16.020]  讀不同的,聖經說
[00:21:16.020 --> 00:21:16.800]  華作
[00:21:16.800 --> 00:21:19.360]  萬國所羨慕的都必來到
[00:21:19.360 --> 00:21:22.440]  誰是萬國所羨慕的
[00:21:22.440 --> 00:21:23.720]  就是救世主
[00:21:23.720 --> 00:21:24.740]  耶穌基督
[00:21:24.740 --> 00:21:27.040]  接着上帝說
[00:21:27.040 --> 00:21:28.840]  我就使這電滿了榮耀
[00:21:29.100 --> 00:21:30.640]  這是萬君子的話
[00:21:30.640 --> 00:21:33.200]  原來舊約的聖殿
[00:21:33.200 --> 00:21:34.740]  原來舊約的所羅巴伯
[00:21:34.740 --> 00:21:36.520]  是預表耶穌基督
[00:21:36.520 --> 00:21:38.580]  耶穌基督來的時候設立教會
[00:21:38.580 --> 00:21:42.160]  成聖的國度
[00:21:42.160 --> 00:21:43.180]  降臨人間
[00:21:43.180 --> 00:21:44.460]  神的電滿了榮耀
[00:21:44.460 --> 00:21:47.540]  今日教會也會滿了上帝的榮耀
[00:21:47.540 --> 00:21:50.340]  好了
[00:21:50.340 --> 00:21:51.620]  哈開書
[00:21:51.620 --> 00:21:52.400]  講完
[00:21:52.400 --> 00:21:54.180]  我們做一個反思
[00:21:55.720 --> 00:22:00.840]  究竟你有沒有過一個沒有聖殿的生活
[00:22:00.840 --> 00:22:07.240]  究竟你是不是好像昔日的猶太人一樣,忘記了自己神子民的身份
[00:22:07.240 --> 00:22:11.340]  就算回到聖殿,回到耶路撒冷都沒有心機建聖殿
[00:22:11.340 --> 00:22:15.180]  就算你今天來到教會都沒有心機建立自己的屬靈生命
[00:22:15.180 --> 00:22:17.220]  沒有心機建立上帝的教會
[00:22:17.220 --> 00:22:21.840]  過一個沒有聖殿沒有敬拜
[00:22:21.840 --> 00:22:23.380]  的生活
[00:22:25.680 --> 00:22:29.780]  第二,在你的侍奉,在你的職場,在你的生活裏面
[00:22:29.780 --> 00:22:31.580]  是不是覺得疲乏無力
[00:22:31.580 --> 00:22:33.620]  灰心喪志
[00:22:33.620 --> 00:22:36.700]  如果你是的話
[00:22:36.700 --> 00:22:38.740]  上帝今日給你的應許就是
[00:22:38.740 --> 00:22:40.020]  我與你同在
[00:22:40.020 --> 00:22:42.580]  如果上帝與你同在
[00:22:42.580 --> 00:22:44.880]  每天上班上帝與你同在
[00:22:44.880 --> 00:22:46.940]  你每天照顧孩子上帝與你同在
[00:22:46.940 --> 00:22:49.740]  你每天照顧老人家上帝與你同在
[00:22:49.740 --> 00:22:54.620]  經歷過健康的困難上帝與你同在
[00:22:55.380 --> 00:22:57.680]  你就不需要太過擔心
[00:22:57.680 --> 00:23:00.000]  還有
[00:23:00.000 --> 00:23:02.040]  你的生活是不是聖潔
[00:23:02.040 --> 00:23:03.060]  毀身
[00:23:03.060 --> 00:23:04.100]  專一
[00:23:04.100 --> 00:23:05.120]  依靠神
[00:23:05.120 --> 00:23:06.900]  你是不是一至六
[00:23:06.900 --> 00:23:09.720]  就在世界那裏浮浮沉沉
[00:23:09.720 --> 00:23:11.760]  星期日就來到教會做聖潔
[00:23:11.760 --> 00:23:13.300]  侍奉
[00:23:13.300 --> 00:23:14.080]  這樣
[00:23:14.080 --> 00:23:15.860]  上帝不喜悅
[00:23:15.860 --> 00:23:22.260]  但上帝給你的應許說我必賜福給你,你信靠我,你毀身給我,我就賜福給你
[00:23:22.260 --> 00:23:24.320]  我就解決你現在面對的問題
[00:23:26.100 --> 00:23:26.620]  還有
[00:23:26.620 --> 00:23:29.180]  你知不知道上帝對教會的心意
[00:23:29.180 --> 00:23:32.240]  你知不知道上帝要
[00:23:32.240 --> 00:23:35.320]  你的生活以教會做中心
[00:23:35.320 --> 00:23:41.200]  這個教會不只是太古城堂你租的地方,不是羅錫基牧師,不是那些傳道人執事
[00:23:41.200 --> 00:23:43.000]  這個教會就是神的家
[00:23:43.000 --> 00:23:48.380]  你知不知道耶穌基督怎麼看教會,耶穌基督說我要建立我的教會魔鬼都不能勝過他
[00:23:48.380 --> 00:23:54.780]  耶穌基督說教會在地上捆綁,在天上也捆綁,在地上釋放,在天上也釋放
[00:23:55.280 --> 00:23:56.040]  保羅說
[00:23:56.040 --> 00:24:01.940]  教會是神的家,基督是教會的頭,你們是教會的身體,我們一同被建造
[00:24:01.940 --> 00:24:07.300]  所以昔日的以色列人以聖殿爲他們生活的中心,今天
[00:24:07.300 --> 00:24:12.180]  上帝都要以教會爲你和我生活的中心
[00:24:12.180 --> 00:24:15.240]  還有
[00:24:15.240 --> 00:24:19.080]  你有沒有時常期待上帝的榮耀
[00:24:19.080 --> 00:24:21.900]  顯然在你的生活裏面
[00:24:21.900 --> 00:24:22.920]  在教會里面
[00:24:23.440 --> 00:24:27.280]  如果你說,牧師我每晚祈禱都期待上帝的榮耀
[00:24:27.280 --> 00:24:29.060]  顯然在我生活裏面
[00:24:29.060 --> 00:24:30.100]  那你就行了
[00:24:30.100 --> 00:24:31.880]  我頭那四項你已經解決了
[00:24:31.880 --> 00:24:37.780]  這個就是試金石,如果你是期待上帝的榮耀彰顯在你的生命裏面
[00:24:37.780 --> 00:24:40.580]  You got it made
[00:24:40.580 --> 00:24:41.860]  你就是成功
[00:24:41.860 --> 00:24:43.140]  你就是上帝所起源
[00:24:43.140 --> 00:24:45.200]  你有沒有期待上帝的榮耀
[00:24:45.200 --> 00:24:48.260]  牧師,什麼叫上帝的榮耀
[00:24:48.260 --> 00:24:52.360]  你記不記得兩個月前我說過一篇道
[00:24:53.380 --> 00:24:54.920]  二月創那篇道是
[00:24:54.920 --> 00:24:57.220]  光華四射的基督
[00:24:57.220 --> 00:24:59.020]  那裏講到上帝的榮耀
[00:24:59.020 --> 00:25:00.560]  所以我鼓勵大家
[00:25:00.560 --> 00:25:02.080]  不妨回去再聽
[00:25:02.080 --> 00:25:06.180]  你可以在華人教會網絡或者YouTube
[00:25:06.180 --> 00:25:08.240]  或者我們教會的網站上面
[00:25:08.240 --> 00:25:09.760]  你可以找到再聽一次
[00:25:09.760 --> 00:25:10.800]  看看
[00:25:10.800 --> 00:25:13.360]  你有沒有期待上帝的榮耀
[00:25:13.360 --> 00:25:14.640]  看看你明不明白
[00:25:14.640 --> 00:25:18.980]  上帝的榮耀彰顯的時候你會變成一個怎樣的
[00:25:18.980 --> 00:25:20.520]  燦爛的基督徒
[00:25:22.820 --> 00:25:25.380]  兄弟姐妹,我希望大家能夠在這個時候
[00:25:25.380 --> 00:25:26.660]  待從頭
[00:25:26.660 --> 00:25:30.500]  收拾舊山河,收拾你的生命,收拾你的教會
[00:25:30.500 --> 00:25:33.560]  立一個字在神面前
[00:25:33.560 --> 00:25:36.900]  將神放在你生命的首位
[00:25:36.900 --> 00:25:39.460]  以教會
[00:25:39.460 --> 00:25:41.240]  爲你生活的中心
[00:25:41.240 --> 00:25:46.360]  和緊握着上帝給你的應許,就是祂與你同在
[00:25:46.360 --> 00:25:47.640]  祂要賜福給你
[00:25:47.640 --> 00:25:50.200]  我們一起低頭祈禱
[00:25:52.000 --> 00:25:54.040]  親愛的主,我們多謝你
[00:25:54.040 --> 00:25:57.380]  歷代以來,我看到你的恩慈憐憫,你
[00:25:57.380 --> 00:25:59.680]  苦口婆心地來勸導我們
[00:25:59.680 --> 00:26:00.960]  叫我們歸向你
[00:26:00.960 --> 00:26:04.040]  叫我們不要將我們的眼目放在這個世界
[00:26:04.040 --> 00:26:06.600]  這個能夠扭壞的物質上
[00:26:06.600 --> 00:26:08.900]  又叫我們放在永恆上面
[00:26:08.900 --> 00:26:12.220]  來享受你爲我們預備豐盛的生命
[00:26:12.220 --> 00:26:17.860]  主你自己又來到這個世界,道成肉身,爲我們在十字架上解決了罪的問題
[00:26:17.860 --> 00:26:19.640]  給我們一個新的開始
[00:26:19.640 --> 00:26:20.680]  我們感謝你
[00:26:21.180 --> 00:26:23.480]  今天我們來到你面前,來到反思
[00:26:23.480 --> 00:26:25.280]  究竟我們的生命
[00:26:25.280 --> 00:26:27.340]  是不是真的沒有聖殿
[00:26:27.340 --> 00:26:29.640]  究竟我們是不是灰心喪志
[00:26:29.640 --> 00:26:32.700]  究竟我們對教會的理解,明不明白
[00:26:32.700 --> 00:26:35.260]  我們有沒有期待李榮耀的彰顯
[00:26:35.260 --> 00:26:37.820]  主我們願意在你面前
[00:26:37.820 --> 00:26:38.840]  求聖靈
[00:26:38.840 --> 00:26:39.880]  潔淨
[00:26:39.880 --> 00:26:41.660]  求聖靈充滿
[00:26:41.660 --> 00:26:43.720]  以至我們能夠
[00:26:43.720 --> 00:26:46.020]  重新過一個聖潔
[00:26:46.020 --> 00:26:47.820]  一個偉生
[00:26:47.820 --> 00:26:49.100]  一個蒙福的生活
[00:26:49.600 --> 00:26:52.660]  我們祈禱感恩,奉耶穌基督的名,阿們。
