
[00:00:00.000 --> 00:00:05.880]  提摩泰前後書究竟是講甚麼的呢?
[00:23:40.720 --> 00:23:45.120]  即那些落屍底主義的人
[00:23:45.120 --> 00:23:46.640]  其中一個教導就是說
[00:23:46.640 --> 00:23:48.880]  他們認為肉體是不重要的
[00:23:48.880 --> 00:23:50.200]  靈魂才重要
[00:23:50.200 --> 00:23:51.880]  因為將來得救的是靈魂
[00:23:51.880 --> 00:23:55.440]  肉體是會消化、會滅亡、會消失的
[00:23:55.440 --> 00:23:57.240]  所以肉體犯罪
[00:23:57.240 --> 00:23:58.120]  算不得甚麼
[00:23:58.120 --> 00:24:00.600]  遲早都會死、遲早都會完
[00:24:00.600 --> 00:24:01.520]  只要靈魂得救
[00:24:01.520 --> 00:24:03.920]  即是我信神就可以了
[00:24:03.920 --> 00:24:06.560]  靈魂最終得救
[00:24:06.560 --> 00:24:08.280]  因此他們會不介意
[00:24:08.280 --> 00:24:10.680]  或者就算不主張
[00:24:10.680 --> 00:24:12.120]  他們都完全不介意
[00:24:12.120 --> 00:24:14.400]  其實不介意已經是一個教導
[00:24:14.400 --> 00:24:17.280]  肉體的犯罪、情慾的罪
[00:24:17.280 --> 00:24:24.320]  甚至去到行淫的罪
[00:24:24.320 --> 00:24:28.320]  另一方面他們就像信道經文有提到
[00:24:28.320 --> 00:24:32.160]  他們主張甚至不需要再守十戒
[00:24:32.160 --> 00:24:35.360]  可以任憑肉體犯罪
[00:24:35.360 --> 00:24:37.960]  當然不合真理
[00:24:37.960 --> 00:24:42.040]  所以保羅就駁斥他們、指責他們
[00:24:42.040 --> 00:24:45.960]  此處亦可說明了
[00:24:45.960 --> 00:24:51.000]  作為新約信徒仍然需要遵守十戒
[00:24:51.000 --> 00:24:52.720]  在第九、第十節裏
[00:24:52.720 --> 00:24:55.720]  羅列了各種罪
[00:24:55.720 --> 00:24:58.760]  那些罪都是和十戒有關的
[00:24:58.760 --> 00:25:04.360]  例如殺人、行淫、搶人口、說謊、起假誓等等
[00:25:04.360 --> 00:25:09.120]  這些都是十戒裏所禁止的
[00:25:09.120 --> 00:25:11.840]  我們看第十三節
[00:25:11.840 --> 00:25:14.920]  保羅亦都承認他自己是一個自白
[00:25:14.920 --> 00:25:16.920]  因為他們那班假教師就說
[00:25:16.920 --> 00:25:20.200]  他們輕視人的罪
[00:25:20.200 --> 00:25:21.160]  所以大家不要提
[00:25:21.160 --> 00:25:23.920]  就像今天某些信仰
[00:25:23.920 --> 00:25:28.720]  不要提有罪
[00:25:28.720 --> 00:25:31.320]  我們只要信神就行了
[00:25:31.320 --> 00:25:33.400]  你說信神就行了
[00:25:33.400 --> 00:25:36.360]  不用提罪與否
[00:25:36.360 --> 00:25:38.800]  保羅就駁斥他們
[00:25:38.800 --> 00:25:42.560]  保羅首先自己說罪很重要
[00:25:42.560 --> 00:25:45.560]  我自己承認自己是一個罪魁
[00:25:45.560 --> 00:25:48.840]  我曾經犯過很大的罪
[00:25:48.840 --> 00:25:55.360]  主要是迫迫信徒、迫害信徒那些罪
[00:25:55.360 --> 00:25:59.880]  但他說只不過是蒙神的憐憫
[00:25:59.880 --> 00:26:00.800]  十四節
[00:26:00.800 --> 00:26:06.680]  他亦都是蒙主格外的私恩
[00:26:06.680 --> 00:26:11.720]  他不僅領受到得到罪的赦免那種平安
[00:26:11.720 --> 00:26:16.600]  他更加有那種被神呼召他去侍奉
[00:26:16.600 --> 00:26:22.720]  他感受到那種恩惠憐憫和榮耀
[00:26:22.720 --> 00:26:24.080]  所以我們每一個信徒
[00:26:24.080 --> 00:26:28.440]  我們都知道我們是蒙神憐憫
[00:26:28.440 --> 00:26:30.760]  亦都是蒙主格外的私恩
[00:26:30.760 --> 00:26:31.720]  請救我們
[00:26:31.720 --> 00:26:33.320]  赦免了我們的罪
[00:26:33.320 --> 00:26:36.040]  亦都呼召了我們成為他的門徒
[00:26:36.040 --> 00:26:38.280]  來去服侍他、跟從他
[00:26:38.280 --> 00:26:43.880]  所以我們要好好來去侍奉
[00:26:43.880 --> 00:26:48.280]  第五點要留意的事
[00:26:48.280 --> 00:26:57.720]  就是我們要忠心
[00:26:57.720 --> 00:27:00.320]  我們看十二節
[00:27:00.320 --> 00:27:03.280]  要忠心和做榜樣
[00:27:03.280 --> 00:27:05.920]  我感謝那加給我力量的
[00:27:05.920 --> 00:27:08.520]  我們主基督耶穌
[00:27:08.520 --> 00:27:12.240]  因他以我有忠心派我服侍他
[00:27:12.240 --> 00:27:15.560]  主呼召我們去侍奉
[00:27:15.560 --> 00:27:17.840]  祂會給我們能力
[00:27:17.840 --> 00:27:21.440]  但要求我們需要有忠心
[00:27:21.440 --> 00:27:23.720]  要負責任
[00:27:23.720 --> 00:27:27.320]  其實保羅在哥倫多前書四章二節
[00:27:27.320 --> 00:27:29.040]  有同樣的教導
[00:27:29.040 --> 00:27:31.400]  我們看四章二節
[00:27:31.400 --> 00:27:34.840]  所求於管家的是要他有忠心
[00:27:34.840 --> 00:27:37.160]  都是一個同樣的教導
[00:27:37.160 --> 00:27:39.840]  我們相信有些人
[00:27:39.840 --> 00:27:45.640]  我們喜歡強調侍奉是需要有恩賜
[00:27:45.640 --> 00:27:49.440]  但是一個不正確的結論是怎樣呢?
[00:27:49.440 --> 00:27:51.880]  就是說如果我沒有恩賜
[00:27:51.880 --> 00:27:53.640]  那我就不用侍奉了
[00:27:53.640 --> 00:27:55.120]  侍奉是講恩賜的
[00:27:55.120 --> 00:27:55.760]  是不是這樣呢?
[00:27:55.760 --> 00:27:59.520]  不是,其實是理解錯了
[00:27:59.520 --> 00:28:04.280]  侍奉講恩賜是講到侍奉崗位的配搭
[00:28:04.280 --> 00:28:07.320]  或者你的選擇
[00:28:07.320 --> 00:28:10.200]  侍奉是要有忠心
[00:28:10.200 --> 00:28:13.080]  是神委派我們
[00:28:13.080 --> 00:28:17.160]  所謂責任已經交給我們
[00:28:17.160 --> 00:28:18.640]  我們要校正我們的心
[00:28:18.640 --> 00:28:24.280]  然後就去侍奉
[00:28:24.280 --> 00:28:26.600]  只要我們有忠心
[00:28:26.600 --> 00:28:27.480]  神應許我們
[00:28:27.480 --> 00:28:28.600]  主耶穌應許我們
[00:28:28.600 --> 00:28:32.280]  祂會加給我們足夠的力量
[00:28:32.280 --> 00:28:39.640]  聖靈會給我們有足夠的恩賜
[00:28:39.640 --> 00:28:42.040]  我們再看回
[00:28:42.040 --> 00:28:46.560]  臺馬大前書一章十六節
[00:28:46.560 --> 00:28:48.760]  一章十六節臺馬大前書
[00:28:48.760 --> 00:28:50.880]  「然而我蒙了憐憫
[00:28:50.880 --> 00:28:54.200]  是因耶穌基督要在我者
[00:28:54.200 --> 00:28:57.160]  罪魁身上顯明祂一切的忍耐
[00:28:57.160 --> 00:29:01.640]  給後來信祂得永生的人作榜樣」
[00:29:01.640 --> 00:29:03.000]  保羅是說
[00:29:03.000 --> 00:29:04.680]  我這麼大罪
[00:29:04.680 --> 00:29:07.000]  神都赦免了我
[00:29:07.000 --> 00:29:10.840]  神都用我
[00:29:10.840 --> 00:29:13.400]  所以我們要學保羅
[00:29:13.400 --> 00:29:15.560]  以他做榜樣
[00:29:15.560 --> 00:29:19.000]  我們放心去給神用
[00:29:19.000 --> 00:29:21.000]  只要我們肯忠心
[00:29:21.000 --> 00:29:22.840]  主耶穌一定會賜給我們
[00:29:22.840 --> 00:29:27.080]  有足夠的恩典能力來侍奉
[00:29:27.080 --> 00:29:32.040]  當我們能夠這樣去忠心侍奉的時候
[00:29:32.040 --> 00:29:37.720]  不經不覺我們就會成為其他人的榜樣
[00:29:37.720 --> 00:29:42.040]  而我們是需要做榜樣
[00:29:42.040 --> 00:29:44.680]  這是主的吩咐
[00:29:44.680 --> 00:29:46.360]  第十七節
[00:29:46.360 --> 00:29:49.640]  「但願尊貴榮耀歸於那不能老懷
[00:29:49.640 --> 00:29:54.280]  不能看見永世的君王 獨一的真 獨一的神
[00:29:54.280 --> 00:29:57.240]  直到永永遠遠 阿門」
[00:29:57.240 --> 00:30:04.440]  這是一個很精彩的稱頌的統文
[00:30:04.440 --> 00:30:08.440]  當然這裡是帶出了神的特質
[00:30:08.440 --> 00:30:11.080]  祂是永不老懷
[00:30:11.080 --> 00:30:13.320]  即是永存的
[00:30:13.320 --> 00:30:17.320]  不能看見就是不能被看見
[00:30:17.320 --> 00:30:20.680]  祂是無所不在
[00:30:20.680 --> 00:30:24.840]  「永世君王 永遠為王
[00:30:24.840 --> 00:30:30.440]  獨一無二的神 直到永永遠遠」
[00:30:30.440 --> 00:30:33.320]  保羅是說我們這個神
[00:30:33.320 --> 00:30:35.880]  祂從祂自己的感恩裡面
[00:30:35.880 --> 00:30:40.040]  去生發出這種對神
[00:30:40.040 --> 00:30:41.480]  特別是在這樣的情況下
[00:30:41.480 --> 00:30:46.520]  祂突然間感受到神的獨特性
[00:30:46.520 --> 00:30:48.680]  所以祂忍不住要在這裡
[00:30:48.680 --> 00:30:54.120]  爆一句特別稱頌榮耀神的話
[00:30:54.120 --> 00:30:56.520]  我對這句經文的領受就是說
[00:30:56.520 --> 00:31:01.960]  如果我們用愛心、清心、良心、信心
[00:31:01.960 --> 00:31:05.400]  加上忠心來生活和侍奉
[00:31:05.400 --> 00:31:14.520]  我們就是將尊貴榮耀歸於我們的獨一真神
[00:31:14.520 --> 00:31:23.000]  這個就是我們今天要學的功課
[00:31:23.000 --> 00:31:24.520]  就著新唐寺的啟用
[00:31:24.520 --> 00:31:27.320]  我鼓勵大家更加積極來參與侍奉
[00:31:27.320 --> 00:31:30.840]  在侍奉裡面成長和蒙福
[00:31:30.840 --> 00:31:33.080]  但另一方面當我們要想著
[00:31:33.080 --> 00:31:35.720]  要有一番作為的時候
[00:31:35.720 --> 00:31:36.760]  我們就要留意
[00:31:36.760 --> 00:31:38.840]  我們是一個侍奉的團隊
[00:31:38.840 --> 00:31:43.000]  我們是分工但卻不是各自為政
[00:31:43.000 --> 00:31:47.080]  我們是需要彼此能夠合作
[00:31:47.080 --> 00:31:50.040]  所謂分工卻是合作
[00:31:50.040 --> 00:31:53.560]  是彼此支持、彼此包容
[00:31:53.560 --> 00:31:59.480]  有一致的方向、有一致的目標
[00:31:59.480 --> 00:32:01.880]  我們大家都很想做事
[00:32:01.880 --> 00:32:03.320]  當很想做的時候
[00:32:03.320 --> 00:32:07.480]  有時候就會走先走後或者爭先
[00:32:07.480 --> 00:32:13.640]  容易產生摩擦或者衝突
[00:32:13.640 --> 00:32:18.440]  怎樣可以防止這種衝突或者摩擦發生
[00:32:18.440 --> 00:32:23.720]  又可以達到我們侍奉的目標呢?
[00:32:23.720 --> 00:32:25.480]  答案很簡單
[00:32:25.480 --> 00:32:31.320]  就是我們需要用愛心、用清心、用良心
[00:32:31.320 --> 00:32:37.000]  用信心加上忠心來侍奉和彼此對待
[00:32:37.000 --> 00:32:40.920]  我們一起祈禱
[00:32:40.920 --> 00:32:45.960]  師父我們多謝你留下這麼寶貴的教導
[00:32:45.960 --> 00:32:47.640]  讓我們在感恩之餘
[00:32:47.640 --> 00:32:50.280]  讓我們在很興奮之餘
[00:32:50.280 --> 00:32:53.400]  讓我們曉得來去倚靠神
[00:32:53.400 --> 00:32:58.200]  讓我們用愛心來侍奉和彼此相處
[00:32:58.200 --> 00:32:59.640]  求神賜恩帶領我們
[00:32:59.640 --> 00:33:01.640]  我們感恩祈禱奉耶穌基督成名
