
[00:00:00.000 --> 00:00:07.500]  在信仰的路上,我們從未信到現在已經或長或短的時間
[00:18:48.300 --> 00:18:49.300]  在物質界上
[00:18:49.300 --> 00:18:50.300]  聖經就說
[00:18:50.300 --> 00:18:53.300]  所以神將他升為至谷
[00:18:53.300 --> 00:18:54.300]  看到這一段
[00:18:54.300 --> 00:18:58.300]  由此給他超乎萬名之上的名
[00:18:58.300 --> 00:19:00.300]  叫一切在天上的
[00:19:00.300 --> 00:19:02.300]  地上的和地底下的
[00:19:02.300 --> 00:19:04.300]  因耶穌的名無不屈膝
[00:19:04.300 --> 00:19:07.300]  無不口稱耶穌基督為主
[00:19:07.300 --> 00:19:09.300]  使榮耀歸於父神
[00:19:09.300 --> 00:19:11.300]  於是我就拿著這幾節聖經
[00:19:11.300 --> 00:19:13.300]  不停地背
[00:19:13.300 --> 00:19:14.300]  背啊宣告啊
[00:19:14.300 --> 00:19:16.300]  背啊宣告啊
[00:19:16.300 --> 00:19:19.300]  背啊宣告啊
[00:19:47.300 --> 00:19:48.300]  他說其實
[00:19:48.300 --> 00:19:50.300]  他說他們的教會
[00:19:50.300 --> 00:19:52.300]  正正就是需要這樣東西
[00:19:52.300 --> 00:19:53.300]  意思就是說
[00:19:53.300 --> 00:19:55.300]  其實
[00:19:55.300 --> 00:19:57.300]  這個神跡的發生
[00:19:57.300 --> 00:19:59.300]  是令到人們很驚訝的
[00:19:59.300 --> 00:20:01.300]  令到人們很震撼的
[00:20:01.300 --> 00:20:03.300]  不過
[00:20:03.300 --> 00:20:04.300]  發生了之後
[00:20:04.300 --> 00:20:05.300]  其實
[00:20:05.300 --> 00:20:06.300]  我們裡面
[00:20:06.300 --> 00:20:08.300]  要給什麼去填滿呢
[00:20:08.300 --> 00:20:09.300]  我們裡面
[00:20:09.300 --> 00:20:11.300]  要怎樣看到
[00:20:11.300 --> 00:20:12.300]  那個危機
[00:20:12.300 --> 00:20:14.300]  然後在神的道路裡面
[00:20:14.300 --> 00:20:16.300]  讓這些神的說話填滿
[00:20:16.300 --> 00:20:18.300]  我們的心裡面
[00:20:18.300 --> 00:20:20.300]  不過有時候呢
[00:20:20.300 --> 00:20:21.300]  有種危機就是怎樣呢
[00:20:21.300 --> 00:20:23.300]  就是看起來很好看嘛
[00:20:23.300 --> 00:20:24.300]  就是很興奮嘛
[00:20:24.300 --> 00:20:26.300]  所以下次希望更興奮一點
[00:20:26.300 --> 00:20:27.300]  知道嗎
[00:20:27.300 --> 00:20:29.300]  下次就希望有一個更勁的你
[00:20:29.300 --> 00:20:31.300]  然後再說一次
[00:20:31.300 --> 00:20:33.300]  再勁一點
[00:20:33.300 --> 00:20:35.300]  神真是很powerful的
[00:20:35.300 --> 00:20:37.300]  就是可能會這樣的
[00:20:37.300 --> 00:20:38.300]  那他就說
[00:20:38.300 --> 00:20:40.300]  其實我們就是需要這樣
[00:20:40.300 --> 00:20:41.300]  我們需要在一個
[00:20:41.300 --> 00:20:43.300]  不是再去看勁一點
[00:20:43.300 --> 00:20:44.300]  而是在我們裡面
[00:20:44.300 --> 00:20:46.300]  因為經驗過
[00:20:46.300 --> 00:20:47.300]  知道那個危機
[00:20:47.300 --> 00:20:48.300]  然後我們裡面
[00:20:48.300 --> 00:20:49.300]  能夠怎樣呢
[00:20:49.300 --> 00:20:51.300]  讓神的說話
[00:20:51.300 --> 00:20:52.300]  神的靈
[00:20:52.300 --> 00:20:54.300]  充滿在我們的
[00:20:54.300 --> 00:20:56.300]  生命裡面
[00:20:56.300 --> 00:20:58.300]  其實如果我們經歷過神跡呢
[00:20:58.300 --> 00:21:00.300]  不知道大家知不知道呢
[00:21:00.300 --> 00:21:02.300]  那些譬如有
[00:21:02.300 --> 00:21:04.300]  賭癮啊
[00:21:04.300 --> 00:21:06.300]  有毒癮啊
[00:21:06.300 --> 00:21:07.300]  酒癮啊
[00:21:07.300 --> 00:21:08.300]  那些人呢
[00:21:08.300 --> 00:21:09.300]  如果你經歷過神跡
[00:21:09.300 --> 00:21:10.300]  神介入你的生命
[00:21:10.300 --> 00:21:11.300]  幫助你
[00:21:11.300 --> 00:21:12.300]  釋放你
[00:21:12.300 --> 00:21:13.300]  的話呢
[00:21:13.300 --> 00:21:14.300]  其實
[00:21:14.300 --> 00:21:15.300]  接著
[00:21:15.300 --> 00:21:16.300]  完了之後
[00:21:16.300 --> 00:21:17.300]  譬如你戒了
[00:21:17.300 --> 00:21:18.300]  戒了酒
[00:21:18.300 --> 00:21:19.300]  戒了煙啊
[00:21:19.300 --> 00:21:20.300]  戒了什麼
[00:21:20.300 --> 00:21:21.300]  問題解決了
[00:21:21.300 --> 00:21:22.300]  其實那時候
[00:21:22.300 --> 00:21:23.300]  才是
[00:21:23.300 --> 00:21:24.300]  小心的時間
[00:21:24.300 --> 00:21:25.300]  因為那時候呢
[00:21:25.300 --> 00:21:26.300]  才在考驗
[00:21:26.300 --> 00:21:28.300]  我們會不會
[00:21:28.300 --> 00:21:29.300]  回頭
[00:21:29.300 --> 00:21:30.300]  其實有很多人呢
[00:21:30.300 --> 00:21:31.300]  他
[00:21:31.300 --> 00:21:33.300]  有些人呢
[00:21:33.300 --> 00:21:35.300]  他不是沒有經歷過神的
[00:21:35.300 --> 00:21:37.300]  就是因為他經歷
[00:21:37.300 --> 00:21:38.300]  經歷過之後
[00:21:38.300 --> 00:21:39.300]  他那個問題
[00:21:39.300 --> 00:21:41.300]  不再持續在
[00:21:41.300 --> 00:21:42.300]  神的道
[00:21:42.300 --> 00:21:44.300]  在教會群體的中間
[00:21:44.300 --> 00:21:45.300]  去成長
[00:21:45.300 --> 00:21:47.300]  結果很容易
[00:21:47.300 --> 00:21:49.300]  他就會回頭
[00:21:49.300 --> 00:21:50.300]  回頭之後呢
[00:21:50.300 --> 00:21:51.300]  譬如假設
[00:21:51.300 --> 00:21:52.300]  他是喝酒的
[00:21:52.300 --> 00:21:53.300]  戒了
[00:21:53.300 --> 00:21:55.300]  誰知道
[00:21:55.300 --> 00:21:57.300]  他沒有很好的跟進
[00:21:57.300 --> 00:21:59.300]  回頭之後
[00:21:59.300 --> 00:22:00.300]  他要再戒
[00:22:00.300 --> 00:22:02.300]  難度高很多
[00:22:02.300 --> 00:22:03.300]  聖經就說
[00:22:03.300 --> 00:22:04.300]  打人的境況
[00:22:04.300 --> 00:22:06.300]  比先前更加不好
[00:22:06.300 --> 00:22:08.300]  所以神跡之後
[00:22:08.300 --> 00:22:09.300]  耶穌提醒我們
[00:22:09.300 --> 00:22:10.300]  洞察危機
[00:22:10.300 --> 00:22:12.300]  不要再讓自己
[00:22:12.300 --> 00:22:14.300]  陷在試探裡面
[00:22:14.300 --> 00:22:16.300]  讓神的話
[00:22:16.300 --> 00:22:18.300]  神的靈呢
[00:22:18.300 --> 00:22:20.300]  充滿我們的生命
[00:22:20.300 --> 00:22:22.300]  這個是第二個
[00:22:22.300 --> 00:22:24.300]  神跡之後的提醒
[00:22:24.300 --> 00:22:27.300]  第三個提醒
[00:22:27.300 --> 00:22:29.300]  就是什麼呢
[00:22:29.300 --> 00:22:32.300]  就是29節到32節
[00:22:32.300 --> 00:22:33.300]  這裡是在回應
[00:22:33.300 --> 00:22:34.300]  有人問他
[00:22:34.300 --> 00:22:36.300]  有人試探耶穌
[00:22:36.300 --> 00:22:38.300]  說不如求更多的神跡
[00:22:38.300 --> 00:22:40.300]  他就說
[00:22:40.300 --> 00:22:42.300]  在第16節就說
[00:22:42.300 --> 00:22:43.300]  有人試探耶穌
[00:22:43.300 --> 00:22:46.300]  向他求從天上來的神跡
[00:22:46.300 --> 00:22:47.300]  好像覺得
[00:22:47.300 --> 00:22:49.300]  這個啞巴鬼趕走這件事
[00:22:49.300 --> 00:22:50.300]  不夠
[00:22:50.300 --> 00:22:52.300]  不如你找些更厲害的
[00:22:52.300 --> 00:22:53.300]  好不好
[00:22:53.300 --> 00:22:55.300]  和天上降火
[00:22:55.300 --> 00:22:56.300]  好像以利亞一樣
[00:22:56.300 --> 00:22:58.300]  或者天上突然之間
[00:22:58.300 --> 00:22:59.300]  下大雨
[00:22:59.300 --> 00:23:00.300]  好像以利亞一樣
[00:23:00.300 --> 00:23:02.300]  發生更大的神跡
[00:23:02.300 --> 00:23:04.300]  耶穌怎麼回應呢
[00:23:04.300 --> 00:23:06.300]  在第29節
[00:23:06.300 --> 00:23:08.300]  他的回應都很激烈
[00:23:08.300 --> 00:23:10.300]  耶穌的回應是什麼呢
[00:23:10.300 --> 00:23:11.300]  他說
[00:23:11.300 --> 00:23:12.300]  當眾人聚集的時候
[00:23:12.300 --> 00:23:14.300]  耶穌向他們開講說
[00:23:14.300 --> 00:23:17.300]  這世代是一個邪惡的世代
[00:23:17.300 --> 00:23:18.300]  他們求看神跡
[00:23:18.300 --> 00:23:21.300]  除了若拿的神跡以外
[00:23:21.300 --> 00:23:24.300]  再沒有神跡給他們看
[00:23:24.300 --> 00:23:30.300]  他說若拿怎樣為利利美人成了神跡
[00:23:30.300 --> 00:23:33.300]  人子也照樣為這世代的人成了神跡
[00:23:33.300 --> 00:23:34.300]  耶穌說什麼
[00:23:34.300 --> 00:23:36.300]  你想看神跡
[00:23:36.300 --> 00:23:37.300]  沒有
[00:23:37.300 --> 00:23:40.300]  沒有神跡再發生
[00:23:40.300 --> 00:23:42.300]  對這個邪惡的世代來說
[00:23:42.300 --> 00:23:45.300]  耶穌是有一種厭惡的態度
[00:23:45.300 --> 00:23:47.300]  這段其實想告訴我們什麼呢
[00:23:47.300 --> 00:23:50.300]  就是不在於更多
[00:23:50.300 --> 00:23:51.300]  在於什麼呢
[00:23:51.300 --> 00:23:54.300]  就是那種轉向和悔改
[00:23:54.300 --> 00:23:58.300]  他說
[00:23:58.300 --> 00:24:00.300]  不再有更多神跡
[00:24:00.300 --> 00:24:02.300]  沒有神跡給這個世代看
[00:24:02.300 --> 00:24:04.300]  是不是說耶穌以後不再走呢
[00:24:04.300 --> 00:24:05.300]  也不是
[00:24:05.300 --> 00:24:06.300]  你發覺後面的記錄
[00:24:06.300 --> 00:24:08.300]  耶穌是繼續走神跡的
[00:24:08.300 --> 00:24:10.300]  對那些有駝背的女人
[00:24:10.300 --> 00:24:12.300]  耶穌在那天治好她
[00:24:12.300 --> 00:24:14.300]  十個大麻瘋
[00:24:14.300 --> 00:24:15.300]  耶穌治好他們十個
[00:24:15.300 --> 00:24:16.300]  不過只有一個回來
[00:24:16.300 --> 00:24:17.300]  就是感恩
[00:24:17.300 --> 00:24:18.300]  耶穌是繼續走的
[00:24:18.300 --> 00:24:21.300]  耶穌在這裡很想說什麼呢
[00:24:21.300 --> 00:24:23.300]  他說對於那些
[00:24:23.300 --> 00:24:26.300]  看不到神跡意義的人來說
[00:24:26.300 --> 00:24:28.300]  他說其實再給神跡
[00:24:28.300 --> 00:24:30.300]  也沒有意思了
[00:24:30.300 --> 00:24:31.300]  沒有意思了
[00:24:31.300 --> 00:24:32.300]  他說有一個神跡
[00:24:32.300 --> 00:24:33.300]  一定會發生的
[00:24:33.300 --> 00:24:34.300]  就是若拿的神跡
[00:24:34.300 --> 00:24:36.300]  其實這個是什麼呢
[00:24:36.300 --> 00:24:37.300]  就是說他自己
[00:24:37.300 --> 00:24:41.300]  若拿在那條魚裡面三天
[00:24:41.300 --> 00:24:43.300]  都可以被吐出來的
[00:24:43.300 --> 00:24:45.300]  這件事就是預表著
[00:24:45.300 --> 00:24:47.300]  指向著耶穌在三天
[00:24:47.300 --> 00:24:49.300]  在地裡埋葬復活這件事
[00:24:49.300 --> 00:24:51.300]  他說沒有了
[00:24:51.300 --> 00:24:52.300]  對於這個世道來說
[00:24:52.300 --> 00:24:53.300]  什麼神跡呢
[00:24:53.300 --> 00:24:54.300]  剩下一個神跡
[00:24:54.300 --> 00:24:55.300]  就是將來有一個
[00:24:55.300 --> 00:24:57.300]  就是我將會被殺
[00:24:57.300 --> 00:24:58.300]  被埋葬
[00:24:58.300 --> 00:24:59.300]  三天之後復活
[00:24:59.300 --> 00:25:01.300]  這個神跡將會為所有的人
[00:25:01.300 --> 00:25:02.300]  而做的
[00:25:02.300 --> 00:25:04.300]  而發生的
[00:25:04.300 --> 00:25:06.300]  然後他就說了兩個
[00:25:06.300 --> 00:25:07.300]  兩個例子
[00:25:07.300 --> 00:25:09.300]  兩個個案
[00:25:09.300 --> 00:25:11.300]  第一個個案就是說
[00:25:11.300 --> 00:25:13.300]  當時若拿這個先知
[00:25:13.300 --> 00:25:16.300]  怎樣去尼尼尼這個城裡面
[00:25:16.300 --> 00:25:18.300]  向那些人傳呼音
[00:25:18.300 --> 00:25:20.300]  舊約的這個故事
[00:25:20.300 --> 00:25:21.300]  可能我們都聽過
[00:25:21.300 --> 00:25:23.300]  就是一個先知若拿
[00:25:23.300 --> 00:25:25.300]  神叫他向尼尼尼
[00:25:25.300 --> 00:25:27.300]  這個外邦亞述的人
[00:25:27.300 --> 00:25:29.300]  城市的人傳呼音
[00:25:29.300 --> 00:25:31.300]  因為他們犯惡事
[00:25:31.300 --> 00:25:32.300]  神叫若拿去那裡
[00:25:32.300 --> 00:25:34.300]  就叫那些人悔改
[00:25:34.300 --> 00:25:35.300]  若拿肯不肯去
[00:25:35.300 --> 00:25:36.300]  不肯
[00:25:36.300 --> 00:25:37.300]  你叫他向東
[00:25:37.300 --> 00:25:38.300]  我就向西
[00:25:38.300 --> 00:25:39.300]  於是坐船就向西
[00:25:39.300 --> 00:25:41.300]  去西班牙那邊
[00:25:41.300 --> 00:25:42.300]  誰知道神怎樣呢
[00:25:42.300 --> 00:25:44.300]  就搓了一條大魚來
[00:25:44.300 --> 00:25:45.300]  叫吞拿魚
[00:25:45.300 --> 00:25:46.300]  其實不是
[00:25:46.300 --> 00:25:47.300]  就吞了若拿的魚
[00:25:47.300 --> 00:25:48.300]  於是吞了那個肚子
[00:25:48.300 --> 00:25:49.300]  三天
[00:25:49.300 --> 00:25:51.300]  然後吐出來
[00:25:51.300 --> 00:25:52.300]  讓他經歷了一個
[00:25:52.300 --> 00:25:54.300]  生命裡面的重新的反思
[00:25:54.300 --> 00:25:55.300]  於是若拿又怎樣呢
[00:25:55.300 --> 00:25:56.300]  他就覺得
[00:25:56.300 --> 00:25:57.300]  沒有法治
[00:25:57.300 --> 00:25:59.300]  你是神你是王
[00:25:59.300 --> 00:26:01.300]  我都不夠你大
[00:26:01.300 --> 00:26:03.300]  去就去吧
[00:26:03.300 --> 00:26:04.300]  於是他就去
[00:26:04.300 --> 00:26:06.300]  向尼尼尼城的人傳呼音
[00:26:06.300 --> 00:26:08.300]  講悔改的道理
[00:26:08.300 --> 00:26:09.300]  聖經形容是很特別的
[00:26:09.300 --> 00:26:10.300]  三天
[00:26:10.300 --> 00:26:11.300]  很大的城
[00:26:11.300 --> 00:26:13.300]  三天才能走完
[00:26:13.300 --> 00:26:15.300]  若拿走了一天
[00:26:15.300 --> 00:26:17.300]  說什麼呢
[00:26:17.300 --> 00:26:18.300]  他說
[00:26:18.300 --> 00:26:20.300]  再過多四十天
[00:26:20.300 --> 00:26:22.300]  你們死定了
[00:26:22.300 --> 00:26:23.300]  這個意思
[00:26:23.300 --> 00:26:24.300]  再過多四十天
[00:26:24.300 --> 00:26:25.300]  你們死定了
[00:26:25.300 --> 00:26:26.300]  講這句話
[00:26:26.300 --> 00:26:27.300]  會不會令人悔改
[00:26:27.300 --> 00:26:29.300]  居然
[00:26:29.300 --> 00:26:31.300]  那些人悔改
[00:26:31.300 --> 00:26:32.300]  全城的人
[00:26:32.300 --> 00:26:33.300]  從老到少
[00:26:33.300 --> 00:26:34.300]  從黃到平民
[00:26:34.300 --> 00:26:36.300]  甚至那些牛牛羊羊
[00:26:36.300 --> 00:26:38.300]  都披麻蒙灰
[00:26:38.300 --> 00:26:39.300]  穿麻衣
[00:26:39.300 --> 00:26:40.300]  悔改
[00:26:40.300 --> 00:26:43.300]  在大街小巷裡面
[00:26:43.300 --> 00:26:44.300]  真是慘啊
[00:26:44.300 --> 00:26:45.300]  我們要悔改了
[00:26:45.300 --> 00:26:46.300]  我們要禁食了
[00:26:46.300 --> 00:26:47.300]  這樣
[00:26:47.300 --> 00:26:49.300]  這個真是神蹟
[00:26:49.300 --> 00:26:50.300]  尼尼尼人
[00:26:50.300 --> 00:26:52.300]  因為若拿這樣講
[00:26:52.300 --> 00:26:54.300]  他們都願意悔改
[00:26:54.300 --> 00:26:56.300]  現在這裡
[00:26:56.300 --> 00:26:57.300]  耶穌說
[00:26:57.300 --> 00:26:58.300]  有一個人
[00:26:58.300 --> 00:26:59.300]  比若拿更大
[00:26:59.300 --> 00:27:00.300]  他的宣講
[00:27:00.300 --> 00:27:02.300]  更有權能
[00:27:02.300 --> 00:27:03.300]  你居然不悔改
[00:27:03.300 --> 00:27:04.300]  將來有一天
[00:27:04.300 --> 00:27:06.300]  尼尼尼的人都會出來
[00:27:06.300 --> 00:27:07.300]  復會的時候
[00:27:07.300 --> 00:27:08.300]  他們會審判你
[00:27:08.300 --> 00:27:09.300]  他在說這件事
[00:27:09.300 --> 00:27:10.300]  第二件事
[00:27:10.300 --> 00:27:11.300]  就是在說
[00:27:11.300 --> 00:27:13.300]  所羅門
[00:27:13.300 --> 00:27:15.300]  舊約那裡
[00:27:15.300 --> 00:27:17.300]  寄作所羅門
[00:27:17.300 --> 00:27:18.300]  充滿智慧的言語
[00:27:18.300 --> 00:27:19.300]  作詩篇
[00:27:19.300 --> 00:27:20.300]  針研
[00:27:20.300 --> 00:27:21.300]  好了
[00:27:21.300 --> 00:27:22.300]  當時南方
[00:27:22.300 --> 00:27:23.300]  很遠的地方
[00:27:23.300 --> 00:27:24.300]  有個女王
[00:27:24.300 --> 00:27:25.300]  叫做士巴的女王
[00:27:25.300 --> 00:27:27.300]  她聽到
[00:27:27.300 --> 00:27:28.300]  所羅門的說話
[00:27:28.300 --> 00:27:29.300]  她覺得
[00:27:29.300 --> 00:27:30.300]  有沒有理由
[00:27:30.300 --> 00:27:31.300]  這樣傳發
[00:27:31.300 --> 00:27:33.300]  我要來看看你怎樣
[00:27:33.300 --> 00:27:35.300]  於是帶著她一班侍從
[00:27:35.300 --> 00:27:37.300]  帶著她自己
[00:27:37.300 --> 00:27:39.300]  國家盛產的香料
[00:27:39.300 --> 00:27:41.300]  去見所羅門
[00:27:41.300 --> 00:27:42.300]  誰知道
[00:27:42.300 --> 00:27:43.300]  當她見到他的時候
[00:27:43.300 --> 00:27:44.300]  她就怎樣
[00:27:44.300 --> 00:27:45.300]  被所羅門震撼
[00:27:45.300 --> 00:27:46.300]  她說
[00:27:46.300 --> 00:27:48.300]  我聽聞你的事
[00:27:48.300 --> 00:27:50.300]  都沒有我見到你的一半
[00:27:50.300 --> 00:27:52.300]  那麼厲害
[00:27:52.300 --> 00:27:54.300]  你真是充滿智慧
[00:27:54.300 --> 00:27:56.300]  你的神真是厲害
[00:27:56.300 --> 00:27:58.300]  真是佩服你五體投地
[00:27:58.300 --> 00:28:00.300]  於是送了很多禮物
[00:28:00.300 --> 00:28:02.300]  以後就進貢給他
[00:28:02.300 --> 00:28:04.300]  說這件事
[00:28:04.300 --> 00:28:08.300]  那個士巴的女王
[00:28:08.300 --> 00:28:10.300]  從遠方遠方而來的女王
[00:28:10.300 --> 00:28:12.300]  都看到所羅門的智慧
[00:28:12.300 --> 00:28:14.300]  充滿智慧
[00:28:14.300 --> 00:28:16.300]  然後態度轉變了
[00:28:16.300 --> 00:28:18.300]  現在這裡有一個
[00:28:18.300 --> 00:28:20.300]  比所羅門更有智慧的
[00:28:20.300 --> 00:28:22.300]  即是耶穌說
[00:28:22.300 --> 00:28:23.300]  我這個人
[00:28:23.300 --> 00:28:25.300]  人子比所羅門更有智慧
[00:28:25.300 --> 00:28:26.300]  那個女王
[00:28:26.300 --> 00:28:27.300]  外邦人
[00:28:27.300 --> 00:28:29.300]  她都懂得迴轉
[00:28:29.300 --> 00:28:31.300]  她都懂得態度轉變
[00:28:31.300 --> 00:28:33.300]  你們聽到我說的話
[00:28:33.300 --> 00:28:34.300]  你們不懂得轉變
[00:28:34.300 --> 00:28:35.300]  所以將來
[00:28:35.300 --> 00:28:37.300]  這個女王
[00:28:37.300 --> 00:28:38.300]  當復活的時候
[00:28:38.300 --> 00:28:40.300]  她會起來審判你們
[00:28:40.300 --> 00:28:41.300]  兩個例子
[00:28:41.300 --> 00:28:42.300]  就是說什麼呢
[00:28:42.300 --> 00:28:44.300]  其實帶出一個重點
[00:28:44.300 --> 00:28:46.300]  就是說耶穌
[00:28:46.300 --> 00:28:48.300]  行了神蹟之後
[00:28:48.300 --> 00:28:51.300]  祂是期望我們求更多的神蹟
[00:28:51.300 --> 00:28:52.300]  態度是怎樣呢
[00:28:52.300 --> 00:28:53.300]  祂希望我們怎樣呢
[00:28:53.300 --> 00:28:56.300]  我們要有一種生命的轉向
[00:28:56.300 --> 00:28:59.300]  我們知道以前走的路不對
[00:28:59.300 --> 00:29:00.300]  態度不對
[00:29:00.300 --> 00:29:01.300]  我們要悔改
[00:29:01.300 --> 00:29:02.300]  我們要迴轉
[00:29:02.300 --> 00:29:04.300]  好像那些利尼人一樣
[00:29:04.300 --> 00:29:06.300]  好像那個女王一樣
[00:29:06.300 --> 00:29:12.300]  這個就是耶穌期待那些人的迴轉
[00:29:12.300 --> 00:29:14.300]  期待那些人的反應
[00:29:14.300 --> 00:29:17.300]  神蹟之後
[00:29:17.300 --> 00:29:20.300]  其實彼得都試過
[00:29:20.300 --> 00:29:21.300]  聖經裡面有一幕
[00:29:21.300 --> 00:29:25.300]  說彼得出海打魚
[00:29:25.300 --> 00:29:27.300]  耶穌和他一起去
[00:29:27.300 --> 00:29:28.300]  然後晚上的時候
[00:29:28.300 --> 00:29:30.300]  耶穌就叫彼得
[00:29:30.300 --> 00:29:31.300]  你下網吧
[00:29:31.300 --> 00:29:32.300]  打魚吧
[00:29:32.300 --> 00:29:34.300]  彼得的反應就說
[00:29:34.300 --> 00:29:35.300]  夫子
[00:29:35.300 --> 00:29:36.300]  一整晚了
[00:29:36.300 --> 00:29:37.300]  一整晚了
[00:29:37.300 --> 00:29:38.300]  我們的專業告訴我們
[00:29:38.300 --> 00:29:39.300]  沒有了
[00:29:39.300 --> 00:29:40.300]  我們打了
[00:29:40.300 --> 00:29:41.300]  不過見是你
[00:29:41.300 --> 00:29:43.300]  我們就不太好意思說你
[00:29:43.300 --> 00:29:44.300]  好吧
[00:29:44.300 --> 00:29:45.300]  聽你的話
[00:29:45.300 --> 00:29:46.300]  下網打魚吧
[00:29:46.300 --> 00:29:47.300]  結果
[00:29:47.300 --> 00:29:49.300]  整個網很多魚上來
[00:29:49.300 --> 00:29:50.300]  很多魚上來
[00:29:50.300 --> 00:29:52.300]  船都快沉了
[00:29:52.300 --> 00:29:54.300]  大家留意這一幕
[00:29:54.300 --> 00:29:57.300]  當那隻船回去的時候
[00:29:57.300 --> 00:29:59.300]  彼得見到這一幕的魚
[00:29:59.300 --> 00:30:02.300]  他有什麼反應
[00:30:02.300 --> 00:30:03.300]  他的反應就說
[00:30:03.300 --> 00:30:05.300]  跪在耶穌的面前
[00:30:05.300 --> 00:30:06.300]  他說主啊
[00:30:06.300 --> 00:30:07.300]  離開我
[00:30:07.300 --> 00:30:09.300]  我是一個罪人
[00:30:09.300 --> 00:30:11.300]  他見到神蹟
[00:30:11.300 --> 00:30:12.300]  他不是很興奮
[00:30:12.300 --> 00:30:13.300]  他是怎樣
[00:30:13.300 --> 00:30:15.300]  悔改
[00:30:15.300 --> 00:30:17.300]  他知道這個是誰
[00:30:17.300 --> 00:30:20.300]  他又知道自己以前是怎樣
[00:30:20.300 --> 00:30:22.300]  於是他的反應就說
[00:30:22.300 --> 00:30:25.300]  我以前其實是藐視你
[00:30:25.300 --> 00:30:27.300]  我以前其實是驕傲
[00:30:27.300 --> 00:30:29.300]  雖然曾經沒有這樣形容
[00:30:29.300 --> 00:30:30.300]  不過他的反應是說
[00:30:30.300 --> 00:30:33.300]  這些背後的態度
[00:30:33.300 --> 00:30:35.300]  於是在主的面前就跪下
[00:30:35.300 --> 00:30:37.300]  甚至叫耶穌離開我
[00:30:37.300 --> 00:30:39.300]  我是一個罪人
[00:30:39.300 --> 00:30:41.300]  他經歷了悔改和轉向
[00:30:41.300 --> 00:30:43.300]  但是耶穌怎樣說
[00:30:43.300 --> 00:30:45.300]  不要怕
[00:30:45.300 --> 00:30:48.300]  從今以後你要得人了
[00:30:48.300 --> 00:30:50.300]  悔改和轉向
[00:30:50.300 --> 00:30:52.300]  是令到這個人的生命
[00:30:52.300 --> 00:30:55.300]  完全的扭轉
[00:30:55.300 --> 00:30:56.300]  以前是得魚
[00:30:56.300 --> 00:30:59.300]  現在是得人
[00:30:59.300 --> 00:31:00.300]  經歷神蹟
[00:31:00.300 --> 00:31:02.300]  其實是要我們的生命
[00:31:02.300 --> 00:31:05.300]  看到我們的問題
[00:31:05.300 --> 00:31:07.300]  然後帶給我們悔改
[00:31:07.300 --> 00:31:09.300]  和迴轉
[00:31:09.300 --> 00:31:10.300]  耶穌在這裡這樣說
[00:31:10.300 --> 00:31:12.300]  他後面跟著說那個燈那個比喻
[00:31:12.300 --> 00:31:14.300]  其實正正是在說這件事
[00:31:14.300 --> 00:31:16.300]  他說我們的生命就好像眼燈
[00:31:16.300 --> 00:31:19.300]  燈應該是擺出來照亮家裡
[00:31:19.300 --> 00:31:21.300]  沒理由擺在地底
[00:31:21.300 --> 00:31:23.300]  他說為什麼有些
[00:31:23.300 --> 00:31:26.300]  如果我們的眼睛看到光
[00:31:26.300 --> 00:31:28.300]  而我們接受不到的話
[00:31:28.300 --> 00:31:31.300]  他在說那些看到耶穌行神蹟的人
[00:31:31.300 --> 00:31:33.300]  那些人看到耶穌做事
[00:31:33.300 --> 00:31:34.300]  但當看不到
[00:31:34.300 --> 00:31:36.300]  他們仍然是黑暗的
[00:31:36.300 --> 00:31:37.300]  唯有我們看到
[00:31:37.300 --> 00:31:39.300]  我們才能夠像眼燈一樣
[00:31:39.300 --> 00:31:42.300]  能夠照明我們身邊的地方
[00:31:42.300 --> 00:31:48.300]  我翻查
[00:31:48.300 --> 00:31:49.300]  在整個科幻書裡面
[00:31:49.300 --> 00:31:51.300]  講神蹟的紀錄
[00:31:51.300 --> 00:31:53.300]  神蹟的紀錄是很多的
[00:31:53.300 --> 00:31:57.300]  神蹟裡面很多紀錄的結果
[00:31:57.300 --> 00:31:58.300]  都是告訴我們
[00:31:58.300 --> 00:32:00.300]  耶穌是誰
[00:32:00.300 --> 00:32:02.300]  在說那些鬼
[00:32:02.300 --> 00:32:03.300]  就說
[00:32:03.300 --> 00:32:05.300]  耶穌你是神的兒子
[00:32:05.300 --> 00:32:07.300]  你是神的聖者
[00:32:07.300 --> 00:32:11.300]  或者說當耶穌將風浪平靜之後
[00:32:11.300 --> 00:32:12.300]  那些門徒就說
[00:32:12.300 --> 00:32:13.300]  這是誰呢
[00:32:13.300 --> 00:32:15.300]  風和海都要聽他
[00:32:15.300 --> 00:32:17.300]  大自然的主人
[00:32:17.300 --> 00:32:18.300]  給他榮耀
[00:32:18.300 --> 00:32:19.300]  歸榮耀給他
[00:32:19.300 --> 00:32:22.300]  或者看到耶穌的憐憫
[00:32:22.300 --> 00:32:24.300]  不過更多的地方
[00:32:24.300 --> 00:32:27.300]  就是當一個人經歷了神蹟之後
[00:32:27.300 --> 00:32:29.300]  耶穌對那個人說什麼
[00:32:29.300 --> 00:32:32.300]  那個格拉森那個群鬼的人
[00:32:32.300 --> 00:32:33.300]  那些鬼都走了
[00:32:33.300 --> 00:32:35.300]  耶穌跟他說什麼
[00:32:35.300 --> 00:32:37.300]  你要回去
