
[00:00:00.000 --> 00:00:01.000]  弟姐妹平安
[00:17:28.480 --> 00:17:31.080]  而不是用自己的能力
[00:17:31.080 --> 00:17:33.080]  和用自己的方法
[00:17:33.080 --> 00:17:36.800]  用自己的軍備去解決
[00:17:36.800 --> 00:17:37.720]  可能我們會說
[00:17:37.720 --> 00:17:42.520]  為什麼撒加利亞書一開始的時候
[00:17:42.520 --> 00:17:44.840]  為什麼上帝要求以色列人
[00:17:44.840 --> 00:17:47.600]  要先重建好聖殿
[00:17:47.600 --> 00:17:52.360]  其實上帝是不需要聖殿的
[00:17:52.360 --> 00:17:53.840]  如果我再問一個問題就是
[00:17:53.840 --> 00:17:59.200]  你覺得上帝需要梁法堂這個建築物嗎?
[00:17:59.200 --> 00:18:03.080]  可能其實不是上帝需要梁法堂這個建築物
[00:18:03.080 --> 00:18:05.000]  就是阿基伯小學和阿基伯幼稚園
[00:18:05.000 --> 00:18:06.720]  不是上帝需要
[00:18:06.720 --> 00:18:10.480]  其實是我們人需要多一點
[00:18:10.480 --> 00:18:13.200]  上帝不是需要聖殿
[00:18:13.200 --> 00:18:16.680]  不過他要求以色列人先重建好聖殿
[00:18:16.680 --> 00:18:19.120]  是因為他知道
[00:18:19.120 --> 00:18:22.160]  以色列人可以透過重建聖殿
[00:18:22.160 --> 00:18:25.720]  去恢復對上帝的信心
[00:18:25.720 --> 00:18:29.760]  讓他們可以經歷上帝的管治
[00:18:29.760 --> 00:18:35.440]  才可以帶來真正的和平和平安
[00:18:35.440 --> 00:18:38.560]  這種平安和和平
[00:18:38.560 --> 00:18:40.880]  不是靠人的方法
[00:18:40.880 --> 00:18:43.280]  靠人手去締造出來
[00:18:43.280 --> 00:18:44.800]  不是靠這些
[00:18:44.800 --> 00:18:46.480]  就好像在《方形》裡面
[00:18:46.480 --> 00:18:49.680]  那些同學就用他們不同的方法
[00:18:49.680 --> 00:18:54.920]  例如讀書賺錢或者是刀仔鋸大樹式地去抽那張卡
[00:18:54.920 --> 00:19:00.160]  以為可以在這個模擬人生的遊戲裡面得到更多
[00:19:00.160 --> 00:19:04.080]  但是在他們玩著玩著這個遊戲的時候
[00:19:04.080 --> 00:19:08.360]  他們忘記了真正的勝利條件
[00:19:08.360 --> 00:19:11.960]  是進入天堂之門
[00:19:11.960 --> 00:19:14.320]  但是這次可能我們也會這樣
[00:19:14.320 --> 00:19:16.880]  就是可能我們在這個人生
[00:19:16.880 --> 00:19:19.280]  有些人就說人生是一場遊戲
[00:19:19.280 --> 00:19:21.160]  那我就覺得比較難
[00:19:21.160 --> 00:19:23.320]  因為如果人生是一個遊戲
[00:19:23.320 --> 00:19:26.880]  有時候也覺得人生的困難程度也挺高
[00:19:26.880 --> 00:19:29.000]  可能有些大英姐妹也會這樣覺得
[00:19:29.000 --> 00:19:35.880]  不過在一個好像困難程度也挺大的人生遊戲裡面
[00:19:35.880 --> 00:19:39.920]  會不會我們玩著玩著的時候
[00:19:39.920 --> 00:19:45.760]  都發現其實自己是在用我們自己的方法
[00:19:45.760 --> 00:19:50.080]  以為就可以玩贏這個遊戲
[00:19:50.080 --> 00:19:52.200]  但是實際上
[00:19:52.200 --> 00:19:55.200]  上帝是比模擬人生
[00:19:55.200 --> 00:19:59.360]  就是比我這個遊戲設計者更加仁慈
[00:19:59.360 --> 00:20:01.040]  因為在一個遊戲裡面
[00:20:01.040 --> 00:20:04.240]  我要同學自己找到天堂之門
[00:20:04.240 --> 00:20:12.480]  但是上帝他自己卻是一直在啟示給我們每一個人都知道
[00:20:12.480 --> 00:20:19.520]  唯有在祂的裡面才可以有真正的平安
[00:20:19.520 --> 00:20:26.160]  在祂的管治裡面才有真正的和平
[00:20:26.160 --> 00:20:31.000]  問題是我們願不願意放手
[00:20:31.000 --> 00:20:35.680]  讓上帝去管治我們的生命
[00:20:35.680 --> 00:20:38.640]  還是我們可能是在用其他
[00:20:38.640 --> 00:20:46.520]  或者是在用自己的方法去走我們人生的道路呢
[00:20:46.520 --> 00:20:49.480]  撒加利亞先知就是告訴我們
[00:20:49.480 --> 00:20:53.760]  和平的管治其實是上帝所賜的
[00:20:53.760 --> 00:20:56.000]  其實是很難用人手去締造
[00:20:56.000 --> 00:20:57.440]  我們只能夠
[00:20:57.440 --> 00:21:03.240]  有時候人手締造的和平可能是來得更加恐怖
[00:21:03.240 --> 00:21:06.360]  但是和平的管治是上帝所賜予
[00:21:06.360 --> 00:21:08.880]  而我們作為上帝的子民
[00:21:08.880 --> 00:21:14.280]  其實第一件事就是我們要將上帝放在第一位
[00:21:14.280 --> 00:21:19.720]  放手給上帝去帶領我們的生命
[00:21:19.720 --> 00:21:23.280]  其實如果不是給上帝帶領我們的生命
[00:21:23.280 --> 00:21:27.080]  我們好像說其實我們都好像自主的
[00:21:27.080 --> 00:21:29.160]  其實我們不是
[00:21:29.160 --> 00:21:31.160]  其實我們沒有那麼自主
[00:21:31.160 --> 00:21:33.520]  大家可以想一下我們的生命
[00:21:33.520 --> 00:21:35.920]  其實我們的人生沒有那麼自主
[00:21:35.920 --> 00:21:37.360]  我們不知不覺之間
[00:21:37.360 --> 00:21:41.000]  都是會被其他的事物帶領走
[00:21:41.000 --> 00:21:42.680]  如果不是被上帝帶領
[00:21:42.680 --> 00:21:45.160]  基本上就是被其他東西帶領
[00:21:45.160 --> 00:21:47.040]  可能有什麼帶領著我們呢
[00:21:47.040 --> 00:21:50.320]  可以是世界的價值觀
[00:21:50.320 --> 00:21:53.000]  可以是一些立場
[00:21:53.000 --> 00:21:58.360]  可以是我們自己所身處的家庭的遭遇
[00:21:58.360 --> 00:21:59.640]  背景等等
[00:21:59.640 --> 00:22:03.880]  都不知不覺之間帶領著我們的性格
[00:22:03.880 --> 00:22:09.160]  但是唯獨在那一刻被撒加利亞先知
[00:22:09.160 --> 00:22:11.960]  他自己所預言
[00:22:11.960 --> 00:22:15.040]  騎驢進城的耶穌基督
[00:22:15.040 --> 00:22:18.280]  他才沒有被任何事物帶著走
[00:22:18.280 --> 00:22:21.880]  信服在上帝的帶領之下
[00:22:21.880 --> 00:22:24.560]  在十字架上的犧牲
[00:22:24.560 --> 00:22:30.120]  去達成了一個真正和平的世代
[00:22:30.120 --> 00:22:33.280]  也是靠著耶穌
[00:22:33.280 --> 00:22:34.320]  在他的管治之下
[00:22:34.320 --> 00:22:38.640]  我們才可以不會被其他的東西帶著走
[00:22:38.640 --> 00:22:43.280]  而是能夠被耶穌帶著走
[00:22:43.280 --> 00:22:44.640]  那我們是不是說
[00:22:44.640 --> 00:22:46.200]  那趙孫
[00:22:46.200 --> 00:22:48.960]  那是不是說我們不用理這個生活
[00:22:48.960 --> 00:22:52.800]  被上帝帶著走就可以了
[00:22:52.800 --> 00:22:54.560]  我們的信仰
[00:22:54.560 --> 00:22:58.720]  我就會說是一個在地
[00:22:58.720 --> 00:22:59.240]  貼地
[00:22:59.240 --> 00:23:00.480]  不是屬地
[00:23:00.480 --> 00:23:04.600]  是在地、貼地但是不屬地的信仰
[00:23:04.600 --> 00:23:08.720]  當我們說要被上帝帶著走的時候
[00:23:08.720 --> 00:23:10.880]  其實就是讓我們的生命
[00:23:10.880 --> 00:23:13.400]  可以被上帝用我們的生命
[00:23:13.400 --> 00:23:17.320]  在不同的生活場景去榮耀祂
[00:23:17.320 --> 00:23:18.840]  怎麼做呢
[00:23:18.840 --> 00:23:20.000]  第一件事就是
[00:23:20.000 --> 00:23:24.080]  我們是不是確信自己是一個上帝的子民呢
[00:23:24.080 --> 00:23:26.120]  我們是不是確信自己是上帝的子民
[00:23:26.120 --> 00:23:30.000]  是被上帝掌管著我們的生命
[00:23:30.000 --> 00:23:33.520]  其次就是我們所做的每一個決定
[00:23:33.520 --> 00:23:36.320]  所做的事、所說的話
[00:23:36.320 --> 00:23:38.440]  心想的事
[00:23:38.440 --> 00:23:44.480]  是不是都是期望著上帝親自教導我們
[00:23:44.480 --> 00:23:48.240]  然後讓其他人看到我們的時候
[00:23:48.240 --> 00:23:50.720]  就好像看到耶穌
[00:23:50.720 --> 00:23:52.840]  也都讓我們
[00:23:52.840 --> 00:23:56.160]  當其他人看到我們這個群體的時候
[00:23:56.160 --> 00:24:01.960]  就好像原來天國的子民就是這樣的呢
[00:24:01.960 --> 00:24:05.920]  第二件事可能是我們中間有些東西
[00:24:05.920 --> 00:24:09.040]  未必肯放手給上帝
[00:24:09.040 --> 00:24:12.200]  但是我們都可以逐步逐步
[00:24:12.200 --> 00:24:13.720]  去放下這些東西
[00:24:13.720 --> 00:24:16.240]  交回給上帝去帶我們
[00:24:16.240 --> 00:24:21.760]  讓我們一同禱告
[00:24:21.760 --> 00:24:24.240]  主上帝在這個
[00:24:24.240 --> 00:24:29.840]  不平安、不是和平的世界當中
[00:24:29.840 --> 00:24:34.040]  我們會發現我們會用自己的方法
[00:24:34.040 --> 00:24:37.400]  去保障自己
[00:24:37.400 --> 00:24:39.160]  但是這些方法
[00:24:39.160 --> 00:24:43.640]  可能是出於我們自己的私心
[00:24:43.640 --> 00:24:49.600]  可能是會達成了結黨紛爭
[00:24:49.600 --> 00:24:54.440]  可能我們這些方法也都會傷害到其他人
[00:24:54.440 --> 00:24:56.600]  甚至乎其實這些方法
[00:24:56.600 --> 00:25:04.600]  並不是來自於你的教導的方法
[00:25:04.600 --> 00:25:10.440]  最後令到這個世界更加不和平
[00:25:10.440 --> 00:25:14.600]  求你赦免我們對你的不信
[00:25:14.600 --> 00:25:17.560]  願你真的賜下一個信心給我們
[00:25:17.560 --> 00:25:19.920]  對你的信心給我們
[00:25:19.920 --> 00:25:23.400]  令到我們能夠在你的旨意當中
[00:25:23.400 --> 00:25:26.520]  是被你所掌管
[00:25:26.520 --> 00:25:30.880]  在這個地上去幫助我們
[00:25:30.880 --> 00:25:34.920]  在你的引領和教導之下
[00:25:34.920 --> 00:25:37.800]  去實踐和平
[00:25:37.800 --> 00:25:40.760]  實踐天國的價值
[00:25:40.760 --> 00:25:44.040]  令到在其他人的眼中
[00:25:44.040 --> 00:25:45.720]  看到的我們
[00:25:45.720 --> 00:25:48.360]  其實就好像看到耶穌
[00:25:48.360 --> 00:25:50.960]  見到天國一樣
[00:25:50.960 --> 00:25:53.040]  令到我們每一個人的生命
[00:25:53.040 --> 00:25:55.160]  因為是馴服於你
[00:25:55.160 --> 00:26:00.640]  而為這個世界帶來真正的平安
[00:26:00.640 --> 00:26:02.920]  我們的禱告、交託
[00:26:02.920 --> 00:26:05.960]  是靠我們的救主耶穌基督的名
[00:26:05.960 --> 00:26:07.400]  阿門
