
[00:00:00.000 --> 00:00:04.000]  頂多我們基督的信仰是分開幾部份的
[00:15:34.000 --> 00:15:39.000]  明明那些事情是很暢順的
[00:15:39.000 --> 00:15:43.000]  你一接手就馬上發生困難
[00:15:43.000 --> 00:15:47.000]  頂多如果有些上士這樣批你命
[00:15:47.000 --> 00:15:49.000]  你有什麼感覺
[00:15:49.000 --> 00:15:52.000]  因為弟兄說這個就好像詛咒陰影
[00:15:52.000 --> 00:15:54.000]  一直這樣帶著他
[00:15:54.000 --> 00:15:59.000]  他靜的時候彷彿有聲音跟他說
[00:15:59.000 --> 00:16:02.000]  你永遠都做不到領袖的
[00:16:02.000 --> 00:16:05.000]  你明明有一些事情是好好的
[00:16:05.000 --> 00:16:06.000]  到了你那裡
[00:16:06.000 --> 00:16:10.000]  就馬上變得搞不定了
[00:16:10.000 --> 00:16:12.000]  這個陰影一直搞著他
[00:16:12.000 --> 00:16:14.000]  他就好像認住這樣
[00:16:14.000 --> 00:16:16.000]  其實認住就是相信了
[00:16:16.000 --> 00:16:19.000]  他一相信就又認住這樣
[00:16:19.000 --> 00:16:20.000]  不知道為什麼
[00:16:20.000 --> 00:16:22.000]  這些事情就在他那裡發生
[00:16:22.000 --> 00:16:24.000]  所以他人生裡面
[00:16:24.000 --> 00:16:25.000]  他畢業了
[00:16:25.000 --> 00:16:26.000]  然後出來工作
[00:16:26.000 --> 00:16:28.000]  一路事情都很不暢順
[00:16:28.000 --> 00:16:30.000]  一路他的際遇都很不好
[00:16:30.000 --> 00:16:33.000]  他一路都很不開心
[00:16:33.000 --> 00:16:35.000]  這位弟兄這樣跟我說
[00:16:35.000 --> 00:16:38.000]  他說你不要看我的樣子
[00:16:38.000 --> 00:16:40.000]  好像很開朗
[00:16:40.000 --> 00:16:42.000]  其實我裡面很自卑
[00:16:42.000 --> 00:16:46.000]  我裡面經常有一種絕望的感覺
[00:16:46.000 --> 00:16:47.000]  我不知道為什麼
[00:16:47.000 --> 00:16:48.000]  揮之不去
[00:16:48.000 --> 00:16:54.000]  直至去年的復活節崇拜
[00:16:54.000 --> 00:16:58.000]  他去年又去復活節崇拜
[00:16:58.000 --> 00:17:00.000]  他說你記不記得
[00:17:00.000 --> 00:17:02.000]  你問了我什麼
[00:17:02.000 --> 00:17:04.000]  我說一年前
[00:17:04.000 --> 00:17:06.000]  我問了什麼都不記得
[00:17:06.000 --> 00:17:08.000]  他說你問了兩個問題
[00:17:08.000 --> 00:17:09.000]  我還是不記得
[00:17:09.000 --> 00:17:10.000]  不知道問了什麼兩個問題
[00:17:10.000 --> 00:17:11.000]  他說我記得
[00:17:11.000 --> 00:17:13.000]  你問了兩個問題
[00:17:13.000 --> 00:17:15.000]  第一個問題就是說
[00:17:15.000 --> 00:17:17.000]  你信不信耶穌已經復活了
[00:17:17.000 --> 00:17:19.000]  第二個問題
[00:17:19.000 --> 00:17:21.000]  如果耶穌復活了
[00:17:21.000 --> 00:17:23.000]  祂對你的生命有什麼影響
[00:17:23.000 --> 00:17:25.000]  你有什麼改變
[00:17:25.000 --> 00:17:28.000]  他說當他聽到這兩個問題的時候
[00:17:28.000 --> 00:17:30.000]  他突然間
[00:17:30.000 --> 00:17:32.000]  他說聖靈光照他
[00:17:32.000 --> 00:17:33.000]  給他一個厭倦
[00:17:33.000 --> 00:17:34.000]  你打開二福所書
[00:17:34.000 --> 00:17:37.000]  二章六至七節
[00:17:37.000 --> 00:17:40.000]  他的手機就有聖經
[00:17:40.000 --> 00:17:42.000]  於是他馬上打開手機
[00:17:42.000 --> 00:17:43.000]  聖經來看
[00:17:43.000 --> 00:17:44.000]  所以弟兄姊妹
[00:17:44.000 --> 00:17:45.000]  如果我說到
[00:17:45.000 --> 00:17:47.000]  你在看手機
[00:17:47.000 --> 00:17:48.000]  我覺得是聖靈光照
[00:17:48.000 --> 00:17:51.000]  所以不要太介意
[00:17:51.000 --> 00:17:53.000]  他在看手機的時候
[00:17:53.000 --> 00:17:55.000]  二福所書二章六至七節說什麼
[00:17:55.000 --> 00:17:56.000]  他說
[00:17:56.000 --> 00:18:00.000]  我們可以和耶穌基督一同復活
[00:18:00.000 --> 00:18:02.000]  一同坐在天上
[00:18:02.000 --> 00:18:06.000]  並且耶穌基督那個極極豐盛的恩典
[00:18:06.000 --> 00:18:08.000]  透過耶穌基督
[00:18:08.000 --> 00:18:10.000]  透過耶穌基督的恩慈
[00:18:10.000 --> 00:18:12.000]  和我們分享
[00:18:12.000 --> 00:18:15.000]  弟兄姊妹突然間好像明白了
[00:18:15.000 --> 00:18:17.000]  有些亮光在我的心裡
[00:18:17.000 --> 00:18:22.000]  原來我們可以和耶穌一起復活
[00:18:22.000 --> 00:18:23.000]  不只是聽耶穌復活
[00:18:23.000 --> 00:18:26.000]  我們可以和祂一起復活
[00:18:26.000 --> 00:18:28.000]  還有那個極豐盛的恩典
[00:18:28.000 --> 00:18:30.000]  就是耶穌復活的大能
[00:18:30.000 --> 00:18:31.000]  可以扭轉、可以改變
[00:18:31.000 --> 00:18:33.000]  扭轉我們的人生
[00:18:33.000 --> 00:18:35.000]  突然間我明亮了
[00:18:35.000 --> 00:18:36.000]  心眼打開了
[00:18:36.000 --> 00:18:39.000]  好像突然間明白了一些東西
[00:18:39.000 --> 00:18:40.000]  明白了些什麼呢
[00:18:40.000 --> 00:18:42.000]  噢!
[00:18:42.000 --> 00:18:45.000]  原來在這麼長的日子裡
[00:18:45.000 --> 00:18:49.000]  我一直容許我的心思意念
[00:18:49.000 --> 00:18:50.000]  即是我的mindset
[00:18:50.000 --> 00:18:52.000]  我容許我的心思意念
[00:18:52.000 --> 00:18:55.000]  被黑暗的勢力綁著我
[00:18:55.000 --> 00:18:57.000]  就是說我信了祂
[00:18:57.000 --> 00:18:59.000]  我信了這些謊言
[00:18:59.000 --> 00:19:00.000]  我信了這些謊言
[00:19:00.000 --> 00:19:03.000]  就等於我不信耶穌可以改變我
[00:19:03.000 --> 00:19:04.000]  大家明白我說什麼吧
[00:19:04.000 --> 00:19:05.000]  我信了這些謊言
[00:19:05.000 --> 00:19:09.000]  就等於不承認耶穌改變我的能力
[00:19:09.000 --> 00:19:12.000]  所以原來我一直被欺騙
[00:19:12.000 --> 00:19:14.000]  我一直覺得絕望
[00:19:14.000 --> 00:19:16.000]  就在那一刻祂說
[00:19:16.000 --> 00:19:17.000]  我感動我向神
[00:19:17.000 --> 00:19:19.000]  主啊求祢寬恕我
[00:19:19.000 --> 00:19:21.000]  因為我被這些謊言騙了這麼久
[00:19:21.000 --> 00:19:23.000]  我從今天開始
[00:19:23.000 --> 00:19:26.000]  我不再要被這些謊言騙我
[00:19:26.000 --> 00:19:28.000]  我要改變我的想法
[00:19:28.000 --> 00:19:30.000]  我要改變我的相信
[00:19:30.000 --> 00:19:31.000]  我要改變我的信念
[00:19:31.000 --> 00:19:34.000]  祂說那個完了復活節的崇拜
[00:19:34.000 --> 00:19:36.000]  祂覺得那個人好像輕散
[00:19:36.000 --> 00:19:39.000]  祂解釋不了 祂說輕散了很多
[00:19:39.000 --> 00:19:41.000]  去年一年中
[00:19:41.000 --> 00:19:43.000]  這位弟兄發短訊給我
[00:19:43.000 --> 00:19:45.000]  Ken哥你知不知道我轉了工
[00:19:45.000 --> 00:19:46.000]  我說你轉了什麼工
[00:19:46.000 --> 00:19:48.000]  我在大機構那裡
[00:19:48.000 --> 00:19:50.000]  他叫我做CEO
[00:19:50.000 --> 00:19:51.000]  不是叫我做CEO
[00:19:51.000 --> 00:19:53.000]  我真的做CEO
[00:19:53.000 --> 00:19:54.000]  弟兄姐妹
[00:19:54.000 --> 00:19:55.000]  看到嗎
[00:19:55.000 --> 00:19:57.000]  第一個詛咒打破了
[00:19:57.000 --> 00:19:59.000]  是不是
[00:19:59.000 --> 00:20:01.000]  那第二個詛咒會不會繼續去纏繞他呢
[00:20:01.000 --> 00:20:03.000]  明明事情好好的在你手上
[00:20:03.000 --> 00:20:05.000]  就不行了
[00:20:05.000 --> 00:20:08.000]  於是我很緊張約他吃飯
[00:20:08.000 --> 00:20:09.000]  他說
[00:20:09.000 --> 00:20:11.000]  我很清楚第一個詛咒已經打破了
[00:20:11.000 --> 00:20:13.000]  神就帶領我有這個突破
[00:20:13.000 --> 00:20:14.000]  我都不知道為什麼
[00:20:14.000 --> 00:20:15.000]  我就突破了
[00:20:15.000 --> 00:20:18.000]  然後第二個詛咒不會再纏繞我
[00:20:18.000 --> 00:20:20.000]  為什麼 因為我的想法不同了
[00:20:20.000 --> 00:20:23.000]  我的心思意念改變了
[00:20:23.000 --> 00:20:25.000]  我不是相信那些謊言
[00:20:25.000 --> 00:20:28.000]  我相信耶穌的真理
[00:20:28.000 --> 00:20:30.000]  我相信耶穌的真理
[00:20:30.000 --> 00:20:33.000]  改變了我對困難的看法
[00:20:33.000 --> 00:20:34.000]  以前那個困難的看法
[00:20:34.000 --> 00:20:36.000]  我一有困難就覺得
[00:20:36.000 --> 00:20:37.000]  那個詛咒又來了
[00:20:37.000 --> 00:20:39.000]  我不好 我不行
[00:20:39.000 --> 00:20:40.000]  不是的
[00:20:40.000 --> 00:20:41.000]  我現在對困難的看法
[00:20:41.000 --> 00:20:43.000]  困難是幫助我成長的
[00:20:43.000 --> 00:20:45.000]  困難是讓我更加強大的
[00:20:45.000 --> 00:20:48.000]  困難是幫助我 挑戰我
[00:20:48.000 --> 00:20:51.000]  更加去長進 更加好的
[00:20:51.000 --> 00:20:54.000]  所以整個想法都不同了
[00:20:54.000 --> 00:20:55.000]  他說
[00:20:55.000 --> 00:20:57.000]  即使現在經濟低迷
[00:20:57.000 --> 00:20:59.000]  我們公司的業績都蘇化數字
[00:20:59.000 --> 00:21:00.000]  我應該感恩
[00:21:00.000 --> 00:21:02.000]  不是在那裡遺憾
[00:21:02.000 --> 00:21:05.000]  頂子妹 有耶穌
[00:21:05.000 --> 00:21:07.000]  就再沒有那些
[00:21:07.000 --> 00:21:09.000]  已成定局的東西
[00:21:09.000 --> 00:21:11.000]  因為耶穌可以改變
[00:21:11.000 --> 00:21:12.000]  耶穌的復活可以改變
[00:21:12.000 --> 00:21:14.000]  不止這位弟兄
[00:21:14.000 --> 00:21:15.000]  長話短說
[00:21:15.000 --> 00:21:17.000]  有一位姊妹 我不詳情說了
[00:21:17.000 --> 00:21:19.000]  這位姊妹跟我分享
[00:21:19.000 --> 00:21:22.000]  她以前又是有一種陰影
[00:21:22.000 --> 00:21:24.000]  有一種謊話在她心裡
[00:21:24.000 --> 00:21:25.000]  是什麼謊話呢
[00:21:25.000 --> 00:21:31.000]  她經常認住她老公有第三者
[00:21:31.000 --> 00:21:32.000]  當她這樣認不住
[00:21:32.000 --> 00:21:34.000]  你就沒有證據
[00:21:34.000 --> 00:21:35.000]  但問題是你認不住
[00:21:35.000 --> 00:21:36.000]  你就找證據
[00:21:36.000 --> 00:21:38.000]  找證據你就不信任別人
[00:21:38.000 --> 00:21:42.000]  總之令到大家很不開心
[00:21:42.000 --> 00:21:45.000]  於是長期她跟她老公關係不好
[00:21:45.000 --> 00:21:48.000]  但自從有一天她真的
[00:21:48.000 --> 00:21:50.000]  清楚她要改變她的心思念
[00:21:50.000 --> 00:21:52.000]  改變她的相信
[00:21:52.000 --> 00:21:53.000]  改變她的想法
[00:21:53.000 --> 00:21:54.000]  由那時候開始
[00:21:54.000 --> 00:21:56.000]  她可以學會信任她老公
[00:21:56.000 --> 00:21:59.000]  接著她倆的關係就越來越好
[00:21:59.000 --> 00:22:01.000]  她最近很開心地告訴我
[00:22:01.000 --> 00:22:03.000]  你知不知道
[00:22:03.000 --> 00:22:05.000]  我有了孩子
[00:22:05.000 --> 00:22:07.000]  我們給掌聲耶穌好嗎
[00:22:07.000 --> 00:22:08.000]  弟兄姊妹
[00:22:08.000 --> 00:22:12.000]  這是脫離詛咒
[00:22:12.000 --> 00:22:14.000]  不是那些定局
[00:22:14.000 --> 00:22:16.000]  那些注定的東西沒有那些東西
[00:22:16.000 --> 00:22:18.000]  因為耶穌是可以改變的
[00:22:18.000 --> 00:22:19.000]  是不是
[00:22:19.000 --> 00:22:22.000]  所以既然有耶穌
[00:22:22.000 --> 00:22:25.000]  就可以改變這個定局
[00:22:25.000 --> 00:22:28.000]  沒有那些命中注定的東西
[00:22:28.000 --> 00:22:31.000]  我們就要找我們的未來
[00:22:31.000 --> 00:22:32.000]  我們繼續看
[00:22:32.000 --> 00:22:34.000]  馬太福音二十八章五至七節
[00:22:34.000 --> 00:22:35.000]  我們一起讀
[00:22:35.000 --> 00:22:36.000]  一二三
[00:22:36.000 --> 00:22:38.000]  天使對婦女說
[00:22:38.000 --> 00:22:39.000]  不要害怕
[00:22:39.000 --> 00:22:44.000]  我知道你們是尋找那丁十字架的耶穌
[00:22:44.000 --> 00:22:46.000]  他不在這裏
[00:22:46.000 --> 00:22:48.000]  照他所說的
[00:22:48.000 --> 00:22:49.000]  已經復活了
[00:22:49.000 --> 00:22:53.000]  你們來看安放主的地方
[00:22:53.000 --> 00:22:56.000]  快去告訴他的門徒說
[00:22:56.000 --> 00:22:58.000]  他從死裏復活了
[00:22:58.000 --> 00:23:02.000]  並且在你們以先往加利利去
[00:23:02.000 --> 00:23:05.000]  在那裏你們要見他
[00:23:05.000 --> 00:23:06.000]  看啊
[00:23:06.000 --> 00:23:09.000]  我已經告訴你們了
[00:23:09.000 --> 00:23:11.000]  天使對婦女說
[00:23:11.000 --> 00:23:13.000]  耶穌不是在這裏了
[00:23:13.000 --> 00:23:14.000]  這裏在哪裏
[00:23:14.000 --> 00:23:15.000]  墳墓
[00:23:15.000 --> 00:23:16.000]  墳墓代表什麼
[00:23:16.000 --> 00:23:17.000]  死亡
[00:23:17.000 --> 00:23:18.000]  死亡代表什麼
[00:23:18.000 --> 00:23:20.000]  絕亡
[00:23:20.000 --> 00:23:22.000]  天使對婦女說
[00:23:22.000 --> 00:23:24.000]  耶穌再不在這裏了
[00:23:24.000 --> 00:23:25.000]  在哪裏
[00:23:25.000 --> 00:23:26.000]  在那裏
[00:23:26.000 --> 00:23:27.000]  那裏在哪裏
[00:23:27.000 --> 00:23:28.000]  加利利
[00:23:28.000 --> 00:23:30.000]  加利利是一個什麼地方
[00:23:30.000 --> 00:23:33.000]  加利利是耶穌呼召門徒的地方
[00:23:33.000 --> 00:23:36.000]  加利利是耶穌行神職其事的地方
[00:23:36.000 --> 00:23:39.000]  加利利是耶穌醫好很多人的地方
[00:23:39.000 --> 00:23:41.000]  加利利是耶穌吩咐邪靈離開
[00:23:41.000 --> 00:23:44.000]  那些邪靈離開的地方
[00:23:44.000 --> 00:23:46.000]  所以加利利是一個充滿改變的地方
[00:23:46.000 --> 00:23:49.000]  加利利是一個充滿希望的地方
[00:23:49.000 --> 00:23:53.000]  所以天使叫門徒去加利利那裏
[00:23:53.000 --> 00:23:56.000]  因為加利利就是你的將來
[00:23:56.000 --> 00:23:58.000]  這個將來是充滿希望
[00:23:58.000 --> 00:24:01.000]  充滿盼望的將來
[00:24:01.000 --> 00:24:05.000]  丁子梅 今日你的加利利是什麼
[00:24:05.000 --> 00:24:06.000]  今日你的心思念
[00:24:06.000 --> 00:24:07.000]  你的mindset
[00:24:07.000 --> 00:24:09.000]  你的相信
[00:24:09.000 --> 00:24:10.000]  你的信念
[00:24:10.000 --> 00:24:11.000]  你想的方法
[00:24:11.000 --> 00:24:13.000]  在哪裏呢
[00:24:13.000 --> 00:24:15.000]  仍然在墳墓那裏
[00:24:15.000 --> 00:24:18.000]  抑或你去加利利那裏
[00:24:18.000 --> 00:24:20.000]  你想去加利利那裏
[00:24:20.000 --> 00:24:21.000]  丁子梅
[00:24:21.000 --> 00:24:24.000]  聖靈想跟大家說一句話
[00:24:24.000 --> 00:24:26.000]  你今後的心思念
[00:24:26.000 --> 00:24:28.000]  將會決定你的未來
[00:24:28.000 --> 00:24:30.000]  我再說一次
[00:24:30.000 --> 00:24:32.000]  你今後的心思念
[00:24:32.000 --> 00:24:36.000]  將會決定你的未來
[00:24:36.000 --> 00:24:38.000]  我們繼續看馬太福音
[00:24:38.000 --> 00:24:40.000]  馬太福音二十八章八至十節
[00:24:40.000 --> 00:24:42.000]  我們一起讀 一二三
[00:24:42.000 --> 00:24:45.000]  婦女們就急忙離開墳墓
[00:24:45.000 --> 00:24:48.000]  又害怕又大大的歡喜
[00:24:48.000 --> 00:24:51.000]  跑去要報給她的門徒
[00:24:51.000 --> 00:24:53.000]  忽然耶穌遇見她們
[00:24:53.000 --> 00:24:56.000]  說願你們平安
[00:24:56.000 --> 00:25:00.000]  她們就上前抱住她的腳拜她
[00:25:00.000 --> 00:25:01.000]  繼續
[00:25:01.000 --> 00:25:04.000]  耶穌對她們說不要害怕
[00:25:04.000 --> 00:25:07.000]  你們去告訴我的弟兄
[00:25:07.000 --> 00:25:09.000]  叫她們往加利利去
[00:25:09.000 --> 00:25:12.000]  在那裏必見我
[00:25:12.000 --> 00:25:14.000]  耶穌說
[00:25:14.000 --> 00:25:18.000]  你們去加利利就必定見到耶穌
[00:25:18.000 --> 00:25:20.000]  見到耶穌代表什麼
[00:25:20.000 --> 00:25:22.000]  你見到耶穌就與耶穌相遇
[00:25:22.000 --> 00:25:24.000]  耶穌已經復活了
[00:25:24.000 --> 00:25:27.000]  祂的復活大能可以幫助你
[00:25:27.000 --> 00:25:28.000]  更新改變你
[00:25:28.000 --> 00:25:31.000]  但是那些門徒要做一件事
[00:25:31.000 --> 00:25:32.000]  就是行動
[00:25:32.000 --> 00:25:35.000]  往加利利去
[00:25:35.000 --> 00:25:37.000]  耶穌在說什麼
[00:25:37.000 --> 00:25:39.000]  你如果要經歷我的復活大能
[00:25:39.000 --> 00:25:41.000]  你要與我相遇
[00:25:41.000 --> 00:25:45.000]  你必須要改變你的心思念
[00:25:45.000 --> 00:25:46.000]  改變你的信念
[00:25:46.000 --> 00:25:49.000]  改變你的想法
[00:25:49.000 --> 00:25:54.000]  耶穌的復活是為我們每一位弟兄姊妹帶來新生命
[00:25:54.000 --> 00:25:57.000]  但是新生命有一件事非常重要
[00:25:57.000 --> 00:25:59.000]  就是新的思維
[00:25:59.000 --> 00:26:01.000]  正確的想法
[00:26:01.000 --> 00:26:03.000]  正確的態度
[00:26:03.000 --> 00:26:06.000]  是一個人生的指南
[00:26:06.000 --> 00:26:08.000]  一個路線圖
[00:26:08.000 --> 00:26:13.000]  是帶領你去、引領你去得著新的生命
[00:26:13.000 --> 00:26:16.000]  等於說這個不只是我說的
[00:26:16.000 --> 00:26:19.000]  《爾忽所書》四章22至24節都是這樣說的
[00:26:19.000 --> 00:26:20.000]  我們一起讀好嗎
[00:26:20.000 --> 00:26:21.000]  一二三
[00:26:21.000 --> 00:26:26.000]  就要脫去你們從前行為上的舊人
[00:26:26.000 --> 00:26:30.000]  這舊人是因私慾的迷惑
[00:26:30.000 --> 00:26:32.000]  漸漸變壞的
[00:26:32.000 --> 00:26:36.000]  又要將你們的心智改換一新
[00:26:36.000 --> 00:26:38.000]  並且穿上新人
[00:26:38.000 --> 00:26:42.000]  這新人是照著神的形象做的
[00:26:42.000 --> 00:26:46.000]  有真理和仁義和聖潔
[00:26:46.000 --> 00:26:47.000]  請留意
[00:26:47.000 --> 00:26:50.000]  脫去舊人穿上新人
[00:26:50.000 --> 00:26:55.000]  舊人就是舊的人生、舊的你
[00:26:55.000 --> 00:26:56.000]  耶穌說
[00:26:56.000 --> 00:27:00.000]  你慢慢不要那種舊的生活方式
[00:27:00.000 --> 00:27:01.000]  舊的想法
[00:27:01.000 --> 00:27:03.000]  舊的人生
[00:27:03.000 --> 00:27:06.000]  你慢慢要過去新的人生
[00:27:06.000 --> 00:27:08.000]  就是耶穌復活帶給你的新生命
[00:27:08.000 --> 00:27:10.000]  你要得著那些新生命
[00:27:10.000 --> 00:27:12.000]  但是你必須要做一件事
[00:27:12.000 --> 00:27:15.000]  就是夾著中間的心智改換一新
[00:27:15.000 --> 00:27:17.000]  就是要改變你的心思念
[00:27:17.000 --> 00:27:18.000]  改變你的想法
[00:27:18.000 --> 00:27:20.000]  改變你的信念
[00:27:20.000 --> 00:27:21.000]  又改變什麼
[00:27:21.000 --> 00:27:23.000]  不要效法這個世界
[00:27:23.000 --> 00:27:25.000]  要跟神的想法
[00:27:25.000 --> 00:27:29.000]  要跟聖經的真理指導我們做的事
[00:27:29.000 --> 00:27:31.000]  這就是心智改換一新
[00:27:31.000 --> 00:27:34.000]  就是改變我們的心思念
[00:27:34.000 --> 00:27:36.000]  我不知道大家有沒有聽過
[00:27:36.000 --> 00:27:40.000]  一位姊妹叫Mair Joyce Meyer
[00:27:40.000 --> 00:27:42.000]  她曾經說過一句話
[00:27:42.000 --> 00:27:44.000]  她說
[00:27:44.000 --> 00:27:48.000]  我們的心思念就好像車子裡的油缸
[00:27:48.000 --> 00:27:49.000]  可能有些姊妹說
[00:27:49.000 --> 00:27:50.000]  我現在開著電車
[00:27:50.000 --> 00:27:51.000]  沒有油的
[00:27:51.000 --> 00:27:53.000]  那就當你的電池
[00:27:53.000 --> 00:27:55.000]  你的心思念就是你的車子的電池
[00:27:55.000 --> 00:27:58.000]  我就套上去這樣說
[00:27:58.000 --> 00:28:00.000]  那輛車行駛得很好
[00:28:00.000 --> 00:28:02.000]  因為完全不動
[00:28:02.000 --> 00:28:03.000]  就視乎你倒什麼進油缸
[00:28:03.000 --> 00:28:05.000]  你倒一口一口就不動了
[00:28:05.000 --> 00:28:07.000]  你倒電油就動了
[00:28:07.000 --> 00:28:08.000]  你沒有電池就不動了
[00:28:08.000 --> 00:28:10.000]  你弄一個好電池就動了
[00:28:10.000 --> 00:28:11.000]  動得很好
[00:28:11.000 --> 00:28:14.000]  正如我們的心思念都是一樣
[00:28:14.000 --> 00:28:16.000]  如果我們選擇好的心思念
[00:28:16.000 --> 00:28:18.000]  我們選擇神想的方法
[00:28:18.000 --> 00:28:21.000]  我們選擇聖經的真理而行的時候
[00:28:21.000 --> 00:28:24.000]  你的人生一定有一個186個改變
[00:28:24.000 --> 00:28:26.000]  你可能馬上改變
[00:28:26.000 --> 00:28:28.000]  可能你慢慢改變
[00:28:28.000 --> 00:28:30.000]  但是你正在朝著神
[00:28:30.000 --> 00:28:34.000]  帶領你的人生步伐向前行
[00:28:34.000 --> 00:28:36.000]  等於我們必須要改變我們的心思念
[00:28:36.000 --> 00:28:37.000]  我再說一次
[00:28:37.000 --> 00:28:40.000]  你今後的心思念
[00:28:40.000 --> 00:28:43.000]  將會決定你的未來
[00:28:43.000 --> 00:28:47.000]  我舉一些具體的例子
[00:28:47.000 --> 00:28:51.000]  今天可能很多人覺得我很累
[00:28:51.000 --> 00:28:52.000]  是不是
[00:28:52.000 --> 00:28:55.000]  累有很多種累
[00:28:55.000 --> 00:28:57.000]  有身體的累
[00:28:57.000 --> 00:28:59.000]  累有心靈的累
[00:28:59.000 --> 00:29:02.000]  累有頭腦的累
[00:29:02.000 --> 00:29:05.000]  我相信我們同福堂的弟兄姊妹
[00:29:05.000 --> 00:29:09.000]  絕大部份都不是做體力勞動的工作
[00:29:09.000 --> 00:29:11.000]  所以我覺得多數我們的累
[00:29:11.000 --> 00:29:13.000]  都是頭腦的累
[00:29:13.000 --> 00:29:14.000]  可能做很多煩事
[00:29:14.000 --> 00:29:16.000]  可能做很多工
[00:29:16.000 --> 00:29:19.000]  又或者心靈的累
[00:29:19.000 --> 00:29:21.000]  那麼如果
[00:29:21.000 --> 00:29:22.000]  神在今天說
[00:29:22.000 --> 00:29:24.000]  我們必須要改變一些心思念
[00:29:24.000 --> 00:29:27.000]  究竟我們累在哪裡呢
[00:29:27.000 --> 00:29:29.000]  如果你是心靈的累
[00:29:29.000 --> 00:29:30.000]  可能很多人說
[00:29:30.000 --> 00:29:31.000]  我去玩啊
[00:29:31.000 --> 00:29:32.000]  玩很多啊
[00:29:32.000 --> 00:29:33.000]  去很多旅行啊
[00:29:33.000 --> 00:29:35.000]  弟兄姊妹你不要誤會我
[00:29:35.000 --> 00:29:37.000]  不是叫大家不要去旅行
[00:29:37.000 --> 00:29:38.000]  千萬不要去旅行
[00:29:38.000 --> 00:29:39.000]  不可以吃好東西
[00:29:39.000 --> 00:29:41.000]  不可以去深圳
[00:29:41.000 --> 00:29:43.000]  我沒有說過這件事
[00:29:43.000 --> 00:29:46.000]  我沒有說過這件事
[00:29:46.000 --> 00:29:48.000]  我只是跟大家說
[00:29:48.000 --> 00:29:50.000]  你做了這些事情
[00:29:50.000 --> 00:29:53.000]  如果你覺得這些事情令你不累
[00:29:53.000 --> 00:29:56.000]  這些是不會令你不累的
[00:29:56.000 --> 00:29:58.000]  如果你是心靈的累
[00:29:58.000 --> 00:30:00.000]  你仍然可以做那些事情
[00:30:00.000 --> 00:30:01.000]  但是最重要的
[00:30:01.000 --> 00:30:03.000]  你要做些什麼呢
[00:30:03.000 --> 00:30:05.000]  你找回神啊
[00:30:05.000 --> 00:30:08.000]  你安靜地來到神的面前
[00:30:08.000 --> 00:30:09.000]  聖經說得很清楚
[00:30:09.000 --> 00:30:13.000]  等候耶和華的必重生得力
[00:30:13.000 --> 00:30:15.000]  聖經說得很清楚
[00:30:15.000 --> 00:30:17.000]  你要找回神
[00:30:17.000 --> 00:30:19.000]  你在獨處安靜的時間
[00:30:19.000 --> 00:30:20.000]  你發覺你心靈裏面
[00:30:20.000 --> 00:30:21.000]  有很多勞數
[00:30:21.000 --> 00:30:23.000]  有很多苦澗
[00:30:23.000 --> 00:30:24.000]  有很多垃圾
[00:30:24.000 --> 00:30:26.000]  你便全部賭給神
[00:30:26.000 --> 00:30:28.000]  你便一五一十跟祂說完
[00:30:28.000 --> 00:30:31.000]  你又安靜地聽聽祂跟你說
[00:30:31.000 --> 00:30:33.000]  祂跟你說些什麼
[00:30:33.000 --> 00:30:34.000]  師母之前在搞畫班
[00:30:34.000 --> 00:30:36.000]  不是叫大家畫畫
[00:30:36.000 --> 00:30:38.000]  而是你在畫畫的時候
[00:30:38.000 --> 00:30:40.000]  看看聖靈跟你說些什麼
[00:30:40.000 --> 00:30:41.000]  你積極畫畫
[00:30:41.000 --> 00:30:43.000]  你跟神說話
[00:30:43.000 --> 00:30:46.000]  就是一個重生得力的過程
[00:30:46.000 --> 00:30:48.000]  你必須有這種
[00:30:48.000 --> 00:30:51.000]  找回神重生得力的過程
[00:30:51.000 --> 00:30:54.000]  你不單止需要這個安靜等候神
[00:30:54.000 --> 00:30:56.000]  你也需要聖靈的能力
[00:30:56.000 --> 00:30:58.000]  聖靈的能力可以靜態
[00:30:58.000 --> 00:31:00.000]  也可以動態
[00:31:00.000 --> 00:31:02.000]  過去禮拜三的土豪祭壇
[00:31:02.000 --> 00:31:04.000]  有很多弟兄姐妹一起回來
[00:31:04.000 --> 00:31:05.000]  有很多弟兄姐妹
[00:31:05.000 --> 00:31:06.000]  之後告訴我
[00:31:06.000 --> 00:31:09.000]  我們一起敬拜讚美神
[00:31:09.000 --> 00:31:11.000]  讓我重生得力
[00:31:11.000 --> 00:31:13.000]  我本來有很多重擔來
[00:31:13.000 --> 00:31:15.000]  我帶著輕散的離開
[00:31:15.000 --> 00:31:18.000]  有幾位是第一次去土豪祭壇
[00:31:18.000 --> 00:31:19.000]  他當場分享
[00:31:19.000 --> 00:31:20.000]  我沒有想過
[00:31:20.000 --> 00:31:23.000]  我們一起敬拜讚美是這麼好的
[00:31:23.000 --> 00:31:25.000]  我以後都來了
[00:31:25.000 --> 00:31:26.000]  神跟我說話
[00:31:26.000 --> 00:31:27.000]  弟兄姐妹
[00:31:27.000 --> 00:31:28.000]  我們是需要這些
[00:31:28.000 --> 00:31:29.000]  如果你心靈累
[00:31:29.000 --> 00:31:30.000]  你是需要這些東西
