
[00:00:00.000 --> 00:00:09.800]  各位覺得希伯來書是誰著的 誰是作者
[00:20:55.600 --> 00:20:59.200]  雖然他們說我們在曠野幾十年
[00:20:59.200 --> 00:21:02.000]  沒有餓過肚子沒有渴過
[00:21:02.000 --> 00:21:03.800]  甚至於我們背上的衣服
[00:21:03.800 --> 00:21:04.800]  都沒有穿破
[00:21:04.800 --> 00:21:07.800]  腳上的鞋也沒有穿破
[00:21:07.800 --> 00:21:11.800]  但是他們卻沒有進入到埃及
[00:21:11.800 --> 00:21:16.600]  因為他們沒有一個豐盛的生命
[00:21:16.600 --> 00:21:18.800]  豐盛這個字在希臘文裡面
[00:21:18.800 --> 00:21:21.800]  是說非常非常的意識
[00:21:21.800 --> 00:21:23.400]  就是說不容易的
[00:21:23.400 --> 00:21:27.000]  大大超乎我們所想所望
[00:21:27.000 --> 00:21:30.200]  所以保羅在哥林多書上面
[00:21:30.200 --> 00:21:34.400]  他說神為愛他的人所預備的
[00:21:34.400 --> 00:21:36.400]  是眼睛沒有看見
[00:21:36.400 --> 00:21:38.200]  耳朵沒有聽見
[00:21:38.200 --> 00:21:40.800]  人心沒有想過的
[00:21:40.800 --> 00:21:41.800]  哈雷洛亞
[00:21:41.800 --> 00:21:46.000]  這就是我們要擁有的
[00:21:46.000 --> 00:21:47.400]  我們要去Claim
[00:21:47.400 --> 00:21:49.400]  要去宣告
[00:21:49.400 --> 00:21:53.000]  說我們要進入神所賜的安息
[00:21:53.000 --> 00:21:55.200]  要得到豐盛的生命
[00:21:55.200 --> 00:21:57.600]  吸不來的選昭的
[00:21:57.600 --> 00:22:00.800]  所以我們要能夠再一次
[00:22:00.800 --> 00:22:02.200]  擁有一個豐盛的生命
[00:22:02.200 --> 00:22:05.800]  這是神給人的一個美意
[00:22:05.800 --> 00:22:06.800]  哈雷洛亞
[00:22:06.800 --> 00:22:10.000]  所以讓我們能夠回到
[00:22:10.000 --> 00:22:13.200]  這個豐盛生命的選昭
[00:22:13.200 --> 00:22:16.200]  做一個謹慎自守的人
[00:22:16.200 --> 00:22:19.400]  好像那個五個
[00:22:19.400 --> 00:22:22.400]  燈裡面有油的頭女一樣
[00:22:22.400 --> 00:22:25.600]  就能夠進入神的安息
[00:22:25.600 --> 00:22:28.200]  進入神的榮耀裡面
[00:22:28.200 --> 00:22:31.000]  進入神的豐盛裡面去
[00:22:31.000 --> 00:22:31.600]  哈雷洛亞
[00:22:31.600 --> 00:22:33.800]  在我們身邊
[00:22:33.800 --> 00:22:35.600]  還有一個
[00:22:35.600 --> 00:22:38.600]  希伯來書就講了四個進入
[00:22:38.600 --> 00:22:41.800]  這一個進入他是說
[00:22:41.800 --> 00:22:44.400]  原來那為萬物所
[00:22:44.400 --> 00:22:47.000]  孰為萬物所本得
[00:22:47.000 --> 00:22:52.400]  要領許多的兒子進榮耀裡去
[00:22:52.400 --> 00:22:55.400]  許多的兒子就是我們
[00:22:55.400 --> 00:22:57.400]  就是屬神的兒女
[00:22:57.400 --> 00:22:59.000]  要吃兒女的餅
[00:22:59.000 --> 00:23:03.200]  能夠進入榮耀裡面去
[00:23:03.200 --> 00:23:04.600]  我不知道您怎麼樣
[00:23:04.600 --> 00:23:09.000]  但是我覺得我自己很肯定
[00:23:09.000 --> 00:23:10.600]  我做了基督徒
[00:23:10.600 --> 00:23:12.400]  我做了牧師
[00:23:12.400 --> 00:23:16.200]  我真的是有一個永遠的福分
[00:23:16.200 --> 00:23:20.000]  我相信在我活著的時候
[00:23:20.000 --> 00:23:24.600]  這個福分就能夠讓我領受不盡
[00:23:24.600 --> 00:23:27.200]  這實際上是一個很奇妙的一件事情
[00:23:27.200 --> 00:23:28.800]  您知道嗎
[00:23:28.800 --> 00:23:30.800]  因為一個兒子
[00:23:30.800 --> 00:23:35.800]  藉著十字架上受死受難
[00:23:35.800 --> 00:23:39.400]  但是卻得到許多的兒子
[00:23:39.400 --> 00:23:44.000]  進入永遠的榮耀跟福分裡面去了
[00:23:44.000 --> 00:23:47.800]  這真是一個很奇妙的事情
[00:23:47.800 --> 00:23:49.200]  有一首歌
[00:23:49.200 --> 00:23:52.800]  它叫做主是我永遠的福分
[00:23:52.800 --> 00:23:56.800]  所以當我們說要進入一個榮耀
[00:23:56.800 --> 00:23:59.800]  就是要得到那永遠的福分
[00:23:59.800 --> 00:24:01.000]  他是這麼唱的
[00:24:01.000 --> 00:24:02.000]  他說
[00:24:02.000 --> 00:24:05.600]  主是我永遠的福分
[00:24:05.600 --> 00:24:08.600]  勝過朋友與生命
[00:24:08.600 --> 00:24:12.000]  在人生的孤單旅程中
[00:24:12.000 --> 00:24:15.400]  懇求主與我同行
[00:24:15.400 --> 00:24:17.800]  靠近主 靠近主
[00:24:17.800 --> 00:24:20.600]  靠近主 靠近主
[00:24:20.600 --> 00:24:24.400]  在人生的孤單旅程中
[00:24:24.400 --> 00:24:28.400]  懇求主與我同行
[00:24:28.400 --> 00:24:30.000]  這是我們的榮耀
[00:24:30.000 --> 00:24:32.000]  這是我們永遠的福分
[00:24:32.000 --> 00:24:34.000]  您知道嗎
[00:24:34.000 --> 00:24:35.800]  神跟我們一起
[00:24:35.800 --> 00:24:38.800]  榮耀的神跟我們在一起
[00:24:38.800 --> 00:24:43.400]  我們不要像那個兩個門徒
[00:24:43.400 --> 00:24:45.600]  他們離開了耶路撒冷
[00:24:45.600 --> 00:24:48.200]  往以馬五世的路上去
[00:24:48.200 --> 00:24:50.400]  主耶穌向他們顯現
[00:24:50.400 --> 00:24:51.800]  聖經上說
[00:24:51.800 --> 00:24:55.400]  他們眼睛花了 心裡面迷茫
[00:24:55.400 --> 00:24:59.000]  卻不知道耶穌跟他們同行
[00:24:59.000 --> 00:25:03.000]  直到最後耶穌把道理
[00:25:03.000 --> 00:25:04.800]  把天國的道理
[00:25:04.800 --> 00:25:06.400]  把耶穌復活的道理
[00:25:06.400 --> 00:25:08.800]  跟他們再講一遍的時候
[00:25:08.800 --> 00:25:11.200]  他們才忽然間眼睛亮
[00:25:11.200 --> 00:25:13.400]  看到耶穌基督了
[00:25:13.400 --> 00:25:14.800]  也讓我們再來
[00:25:14.800 --> 00:25:17.200]  像是彼得一樣
[00:25:17.200 --> 00:25:18.800]  他雖然說
[00:25:18.800 --> 00:25:20.600]  眾人即使離棄你
[00:25:20.600 --> 00:25:24.000]  我永遠不會不認你的
[00:25:24.000 --> 00:25:28.200]  但是卻在譏教兩次以先
[00:25:28.200 --> 00:25:30.800]  他三次不認主
[00:25:30.800 --> 00:25:36.800]  所以當他又離開去打魚的時候
[00:25:36.800 --> 00:25:39.000]  耶穌向他顯現
[00:25:39.000 --> 00:25:42.800]  再一次 再三地問他說
[00:25:42.800 --> 00:25:46.000]  彼得 你愛我嗎
[00:25:46.000 --> 00:25:48.400]  你看守我的羊群
[00:25:48.400 --> 00:25:49.600]  是的
[00:25:49.600 --> 00:25:53.800]  所以就讓我們能夠有一個確距
[00:25:53.800 --> 00:25:56.000]  這個永遠的福分
[00:25:56.000 --> 00:25:59.800]  我們要相信我們的救恩是不會丟掉
[00:25:59.800 --> 00:26:01.400]  我們要相信
[00:26:01.400 --> 00:26:04.800]  我們的生命裡面得以完全的
[00:26:04.800 --> 00:26:09.400]  希伯來書第二章他說
[00:26:09.400 --> 00:26:15.400]  使救他們的元帥因受苦難得以完全
[00:26:15.400 --> 00:26:17.200]  本是合一的
[00:26:17.200 --> 00:26:20.600]  因那使人成聖的那些得以成聖的
[00:26:20.600 --> 00:26:22.800]  都是出於一
[00:26:22.800 --> 00:26:25.400]  所以稱他們為弟兄
[00:26:25.400 --> 00:26:27.200]  也不以為次
[00:26:27.200 --> 00:26:31.400]  說 我要將你的名傳於我的弟兄
[00:26:31.400 --> 00:26:34.200]  在會中我要頌揚你
[00:26:34.200 --> 00:26:36.000]  又說我要依賴他
[00:26:36.000 --> 00:26:37.600]  又說看他
[00:26:37.600 --> 00:26:40.400]  我與神所給我的兒女
[00:26:40.400 --> 00:26:45.000]  兒女既同有血肉之軀
[00:26:45.000 --> 00:26:49.400]  神也照樣親自成了血肉之軀
[00:26:49.400 --> 00:26:53.600]  他要藉著使敗壞那掌使權的就是魔鬼
[00:26:53.600 --> 00:27:00.000]  並要釋放那些依生並怕死而為奴的人
[00:27:00.000 --> 00:27:04.800]  所以這是神給予我們的一個榮耀
[00:27:04.800 --> 00:27:07.200]  給我們的一個應許
[00:27:07.200 --> 00:27:10.000]  聖經上面 希伯來書上面
[00:27:10.000 --> 00:27:12.200]  講了許多的榮耀
[00:27:12.200 --> 00:27:16.600]  他說 那所有根基的臣
[00:27:16.600 --> 00:27:21.800]  那說天上的耶路撒冷
[00:27:21.800 --> 00:27:24.000]  他說那不能震動的國
[00:27:24.000 --> 00:27:26.200]  他說那長存的臣
[00:27:26.200 --> 00:27:29.600]  這都是我們要進入榮耀裡
[00:27:29.600 --> 00:27:31.200]  我們要得著的
[00:27:31.200 --> 00:27:32.800]  因為我們的神
[00:27:32.800 --> 00:27:35.600]  祂是永遠的福分
[00:27:35.600 --> 00:27:36.600]  哈雷都講
[00:27:36.600 --> 00:27:40.200]  所以讓我們緊緊地抓住
[00:27:40.200 --> 00:27:42.800]  這一個永遠的福分的選擇
[00:27:42.800 --> 00:27:46.200]  緊緊地抓住神的應許
[00:27:46.200 --> 00:27:48.200]  因為您知道
[00:27:48.200 --> 00:27:49.800]  我們畢其身
[00:27:49.800 --> 00:27:54.400]  我們一生最終就賺得兩個億
[00:27:54.400 --> 00:27:56.000]  一個是回憶
[00:27:56.000 --> 00:27:57.600]  一個是思憶
[00:27:57.600 --> 00:27:59.600]  這是我們的結局
[00:27:59.600 --> 00:28:01.800]  所以讓我們再一次
[00:28:01.800 --> 00:28:04.200]  緊緊地抓住神
[00:28:04.200 --> 00:28:05.800]  讓我們來回應
[00:28:05.800 --> 00:28:07.800]  希伯來的選擇
[00:28:07.800 --> 00:28:13.000]  得以進入神為他子民所預備的
[00:28:13.000 --> 00:28:14.800]  希臘有一個古神話
[00:28:14.800 --> 00:28:16.200]  他是這麼說
[00:28:16.200 --> 00:28:21.400]  他是說在地中海有一個小島
[00:28:21.400 --> 00:28:27.000]  這個島上面有一個美人魚
[00:28:27.000 --> 00:28:30.600]  這美人魚唱歌非常好聽
[00:28:30.600 --> 00:28:34.400]  每當有船隻經過那邊的時候
[00:28:34.400 --> 00:28:37.600]  美人魚就開始唱歌
[00:28:37.600 --> 00:28:40.400]  就吸引了許多人的注意
[00:28:40.400 --> 00:28:43.200]  而這歌聲裡面又有迷惑
[00:28:43.200 --> 00:28:47.600]  所以船就這樣子常常就唱上去了
[00:28:47.600 --> 00:28:52.200]  因為歌聲迷惑了人
[00:28:52.200 --> 00:28:54.000]  那有一天
[00:28:54.000 --> 00:28:57.600]  這艘船又開到那個附近
[00:28:57.600 --> 00:29:01.400]  船上有一個人很會彈琴
[00:29:01.400 --> 00:29:05.200]  他就彈起了美妙的琴音
[00:29:05.200 --> 00:29:08.800]  所有人的注意力都被他所吸引去了
[00:29:08.800 --> 00:29:12.000]  所以那個美人魚唱的歌
[00:29:12.000 --> 00:29:14.200]  大家就沒有再去聽了
[00:29:14.200 --> 00:29:17.000]  沒有再把眼光放在那裡
[00:29:17.000 --> 00:29:19.400]  把耳朵聽到他了
[00:29:19.400 --> 00:29:22.600]  所以大家就得以存活了
[00:29:22.600 --> 00:29:26.000]  這個小故事告訴我們說
[00:29:26.000 --> 00:29:28.000]  我們的一生
[00:29:28.000 --> 00:29:30.400]  你有永遠的福分
[00:29:30.400 --> 00:29:35.200]  但是你是要仰望基督呢
[00:29:35.200 --> 00:29:39.800]  你還是要看到你屬地的產業
[00:29:39.800 --> 00:29:42.400]  我們講永遠的福分
[00:29:42.400 --> 00:29:44.000]  不是說將來才有
[00:29:44.000 --> 00:29:45.200]  就是說過去也有
[00:29:45.200 --> 00:29:46.000]  現在也有
[00:29:46.000 --> 00:29:49.400]  將來也有的
[00:29:49.400 --> 00:29:52.200]  這是我們要仰望神
[00:29:52.200 --> 00:29:55.200]  我們生命中都有巨人不是嗎
[00:29:55.200 --> 00:29:58.000]  這個巨人可能是我們身體的病痛
[00:29:58.000 --> 00:30:03.000]  這個巨人可能是我們的經濟的困缺
[00:30:03.000 --> 00:30:06.400]  這個巨人可能是我們的先生或太太
[00:30:06.400 --> 00:30:08.800]  這個巨人可能是我們的孩子
[00:30:08.800 --> 00:30:10.600]  攔阻了我們
[00:30:10.600 --> 00:30:12.200]  綑綁了我們
[00:30:12.200 --> 00:30:14.400]  讓我們不敢走出去
[00:30:14.400 --> 00:30:17.200]  甚至於打敗我們
[00:30:17.200 --> 00:30:20.800]  但是你不要來到神的面前說
[00:30:20.800 --> 00:30:23.200]  這個巨人有多大
[00:30:23.200 --> 00:30:25.800]  你要來到巨人的面前說
[00:30:25.800 --> 00:30:28.000]  我的神有多大
[00:30:28.000 --> 00:30:30.800]  所以你不要眼睛放在巨人的身上
[00:30:30.800 --> 00:30:33.600]  你要眼睛放在神的身上
[00:30:33.600 --> 00:30:35.800]  聚焦在祂的身上
[00:30:35.800 --> 00:30:41.800]  然後一心一耳的傾聽神的聲音
[00:30:41.800 --> 00:30:46.800]  要來回應那個希伯來的選召
[00:30:46.800 --> 00:30:51.400]  讓祂能夠帶我們進入神的聖所
[00:30:51.400 --> 00:30:53.000]  與至聖所
[00:30:53.000 --> 00:30:55.200]  讓耶穌的寶血
[00:30:55.200 --> 00:30:57.600]  祂的一次的獻祭
[00:30:57.600 --> 00:31:01.400]  就成就了全世界人的救恩
[00:31:01.400 --> 00:31:03.800]  讓我們能夠回應
[00:31:03.800 --> 00:31:05.800]  希伯來的選召
[00:31:05.800 --> 00:31:07.600]  能夠讓我們進入
[00:31:07.600 --> 00:31:10.600]  竭力進入到神的完全
[00:31:10.600 --> 00:31:13.800]  有一個完美的靈性
[00:31:13.800 --> 00:31:15.800]  讓我們能夠回應
[00:31:15.800 --> 00:31:17.800]  希伯來的選召
[00:31:17.800 --> 00:31:21.400]  能夠進入安息
[00:31:21.400 --> 00:31:24.400]  那就是神為我們所預備的
[00:31:24.400 --> 00:31:27.400]  如清草地吸水般
[00:31:27.400 --> 00:31:30.800]  我們能夠在那裏休息
[00:31:30.800 --> 00:31:34.800]  在那裏不再熙熙營營的
[00:31:34.800 --> 00:31:39.000]  乃是在神裏面得著的安息
[00:31:39.000 --> 00:31:42.600]  那個安息是神為我們所預備的
[00:31:42.600 --> 00:31:44.000]  是你眼睛沒神看見
[00:31:44.000 --> 00:31:45.800]  耳朵未曾聽見
[00:31:45.800 --> 00:31:48.400]  人心也未曾想過的
[00:31:48.400 --> 00:31:50.400]  讓我們進入
[00:31:50.400 --> 00:31:52.600]  神為我們所預備
[00:31:52.600 --> 00:31:56.400]  領許多的兒子要進榮耀裏去
[00:31:56.400 --> 00:31:57.800]  那個榮耀
[00:31:57.800 --> 00:32:00.400]  那就是神永遠的福分
[00:32:00.400 --> 00:32:01.400]  哈賴路亞讚美神
[00:32:01.400 --> 00:32:03.200]  讓我們低頭禱告
[00:32:03.200 --> 00:32:04.400]  福神我們感謝祢
[00:32:04.400 --> 00:32:05.800]  我們讚美祢
[00:32:05.800 --> 00:32:08.000]  祢是那又真又活的神
[00:32:08.000 --> 00:32:09.800]  願祢得到那
[00:32:09.800 --> 00:32:12.200]  應得當得佩得的榮耀
[00:32:12.200 --> 00:32:14.400]  我這樣感謝禱告讚美
[00:32:14.400 --> 00:32:16.800]  是奉主耶穌基督的名
[00:32:16.800 --> 00:32:18.800]  Amen
