
[00:00:00.000 --> 00:00:03.020]  今天要分享的講道題目叫做
[00:18:10.400 --> 00:18:12.800]  我五年前進來同福堂做的時候
[00:18:12.800 --> 00:18:15.800]  我知道同福堂是一間對聖靈開放的教會
[00:18:15.800 --> 00:18:18.600]  與此同時我經常聽何牧師講
[00:18:18.600 --> 00:18:22.400]  很多人批評同福的聖經不夠扎實
[00:18:22.400 --> 00:18:23.800]  有沒有印象
[00:18:23.800 --> 00:18:24.600]  有印象是吧
[00:18:24.600 --> 00:18:26.000]  但這個是不是真實呢
[00:18:26.000 --> 00:18:27.400]  是不是應該是這樣的呢
[00:18:27.400 --> 00:18:28.600]  是不是死結
[00:18:28.600 --> 00:18:32.400]  是不是你不能一支針沒有兩頭利
[00:18:32.400 --> 00:18:34.000]  是不是這個道理呢
[00:18:34.000 --> 00:18:35.000]  不是
[00:18:35.000 --> 00:18:37.000]  我覺得兩樣東西要並存
[00:18:37.000 --> 00:18:39.200]  接著就有第二個演繹
[00:18:39.200 --> 00:18:44.400]  原來聖經和聖靈就好像兩條腿走路
[00:18:44.400 --> 00:18:45.600]  你明白我的意思吧
[00:18:45.600 --> 00:18:46.800]  一邊是聖經
[00:18:46.800 --> 00:18:47.600]  一邊是聖靈
[00:18:47.600 --> 00:18:49.400]  如果你兩隻腳都強壯
[00:18:49.400 --> 00:18:51.200]  你這條路就走得很快
[00:18:51.200 --> 00:18:52.000]  走得很遠
[00:18:52.000 --> 00:18:53.400]  很夠力
[00:18:53.400 --> 00:18:57.800]  這個比喻同樣有它缺乏的地方
[00:18:57.800 --> 00:18:59.400]  因為這個比喻
[00:18:59.400 --> 00:19:01.600]  如果兩條腿走路
[00:19:01.600 --> 00:19:06.200]  就講兩隻腳可以獨立發展
[00:19:06.200 --> 00:19:07.600]  有些人就會說
[00:19:07.600 --> 00:19:11.200]  今年我們教會做多些聖靈的工作
[00:19:11.200 --> 00:19:14.400]  明年講多些聖經的教導
[00:19:14.400 --> 00:19:17.000]  再明年又多些聖靈的工作
[00:19:17.000 --> 00:19:19.000]  再明年又多些聖經的教導
[00:19:19.000 --> 00:19:21.000]  你有沒有聽過
[00:19:21.000 --> 00:19:24.200]  其實我想說這樣是不合理的
[00:19:24.200 --> 00:19:27.000]  根據剛才講的經文
[00:19:27.000 --> 00:19:28.600]  其實你沒有聖靈
[00:19:28.600 --> 00:19:31.200]  你是不能夠進入聖經
[00:19:31.200 --> 00:19:34.400]  所以當我們高舉聖靈工作的同時
[00:19:34.400 --> 00:19:37.800]  我們要同時打好聖經的根底
[00:19:37.800 --> 00:19:39.200]  那關係是什麼呢
[00:19:39.200 --> 00:19:43.200]  我覺得如果用夫婦二合為一的關係
[00:19:43.200 --> 00:19:44.600]  比較貼切
[00:19:44.600 --> 00:19:47.800]  你隨便沒有了一邊都不行
[00:19:47.800 --> 00:19:50.200]  不可以一邊大一邊小
[00:19:50.200 --> 00:19:55.200]  是要這兩樣東西一同發展
[00:19:55.200 --> 00:19:56.800]  就這件事我就在想
[00:19:56.800 --> 00:19:58.400]  到底有沒有一句說話
[00:19:58.400 --> 00:20:01.000]  可以概括這個觀念呢
[00:20:01.000 --> 00:20:03.200]  以下這句說話是小弟自己作的
[00:20:03.200 --> 00:20:06.400]  不過我覺得是對的
[00:20:06.400 --> 00:20:12.600]  進入聖經不能夠沒有聖靈的幫助
[00:20:12.600 --> 00:20:15.400]  同時我們要認識聖靈
[00:20:15.400 --> 00:20:21.200]  亦都不可以沒有了聖經的依歸
[00:20:21.200 --> 00:20:22.000]  行不行
[00:20:22.000 --> 00:20:25.400]  明白我想講的意思了
[00:20:25.400 --> 00:20:28.000]  接著就要跟你講第三樣東西
[00:20:28.000 --> 00:20:31.800]  就是聖靈是我們的安慰者
[00:20:31.800 --> 00:20:33.600]  什麼是安慰者
[00:20:33.600 --> 00:20:36.000]  英文通常有兩個翻譯
[00:20:36.000 --> 00:20:38.200]  一個叫做Consoler
[00:20:38.200 --> 00:20:40.400]  一個叫做Comforter
[00:20:40.400 --> 00:20:42.600]  分別是什麼呢
[00:20:42.600 --> 00:20:48.400]  Consoler的意思就是同情、安慰、鼓勵
[00:20:48.400 --> 00:20:50.000]  我覺得這個翻譯好一點
[00:20:50.000 --> 00:20:51.400]  或者這個意思好一點
[00:20:51.400 --> 00:20:56.000]  Comforter的意思就是令你很舒適
[00:20:56.000 --> 00:20:58.800]  我用一個演繹你就明白分別是什麼
[00:20:58.800 --> 00:21:00.400]  我家裡兩樣都有
[00:21:00.400 --> 00:21:03.800]  有Consoler有Comforter
[00:21:03.800 --> 00:21:06.600]  Consoler就是我老婆
[00:21:06.600 --> 00:21:09.600]  當我很累、很煩的時候
[00:21:09.600 --> 00:21:11.800]  她令到我心得安慰
[00:21:11.800 --> 00:21:13.200]  這個是Consoler
[00:21:13.200 --> 00:21:15.400]  那什麼是Comforter呢
[00:21:15.400 --> 00:21:18.400]  我家裡那張奧禪就是Comforter了
[00:21:18.400 --> 00:21:21.200]  我想告訴你聖靈不是奧禪
[00:21:21.200 --> 00:21:23.800]  它不是令到你的肩膀可以放鬆
[00:21:23.800 --> 00:21:26.000]  它不是令到你覺得舒服一點
[00:21:26.000 --> 00:21:30.200]  而是它令到你覺得安慰
[00:21:30.200 --> 00:21:33.200]  有一段經文想和你們讀
[00:21:33.200 --> 00:21:37.000]  就是《約翰福音》十四章十六至十七節
[00:21:37.000 --> 00:21:39.000]  請大英姐妹預備一二三
[00:22:01.200 --> 00:22:04.800]  為什麼說聖靈是我們的安慰者
[00:22:04.800 --> 00:22:08.000]  因為祂永遠與我們同在
[00:22:08.000 --> 00:22:09.800]  如果說突破
[00:22:09.800 --> 00:22:11.800]  這個是最大的突破
[00:22:11.800 --> 00:22:13.200]  在整本的舊約
[00:22:13.200 --> 00:22:15.600]  所有的以色列人求什麼
[00:22:15.600 --> 00:22:17.400]  其實是求聖靈的同在
[00:22:17.400 --> 00:22:18.800]  求神的同在
[00:22:18.800 --> 00:22:21.000]  神在我們生命裡面
[00:22:21.000 --> 00:22:22.000]  我們就好了
[00:22:22.000 --> 00:22:23.400]  我們就什麼都不怕了
[00:22:23.400 --> 00:22:25.400]  我們就沒問題了
[00:22:25.400 --> 00:22:27.400]  這裡說新約的應許就是
[00:22:27.400 --> 00:22:30.400]  如果你們願意相信
[00:22:30.400 --> 00:22:32.400]  聖靈就會永遠與我們同在
[00:22:32.400 --> 00:22:35.600]  在我們的生命裡面
[00:22:35.600 --> 00:22:37.400]  我記得我曾經問過
[00:22:37.400 --> 00:22:38.800]  有一次講道講過
[00:22:38.800 --> 00:22:42.200]  就是那時候問過向阿葵的哥哥姐姐一個問題
[00:22:42.200 --> 00:22:43.800]  耶穌在哪裡
[00:22:43.800 --> 00:22:46.800]  他們會指耶穌在我們的心裡面
[00:22:46.800 --> 00:22:48.400]  我上次講道就說這件事
[00:22:48.400 --> 00:22:50.400]  其實聖經不是這樣說的
[00:22:50.400 --> 00:22:52.400]  聖經說耶穌在哪裡
[00:22:52.400 --> 00:22:57.600]  現在在天上父神的右邊替我們祈求
[00:22:57.600 --> 00:23:00.800]  那我可以加多一句
[00:23:00.800 --> 00:23:03.200]  聖靈在哪裡
[00:23:03.200 --> 00:23:05.000]  根據這段聖經就說
[00:23:05.000 --> 00:23:08.200]  聖靈在我們的生命裡面
[00:23:08.200 --> 00:23:11.200]  聖靈在我們生命裡面永遠同在
[00:23:11.200 --> 00:23:12.800]  對我們有什麼意義呢
[00:23:12.800 --> 00:23:14.200]  是不是我們隨時隨地
[00:23:14.200 --> 00:23:17.600]  都有人教我們聖經這麼簡單呢
[00:23:17.600 --> 00:23:18.800]  不是
[00:23:18.800 --> 00:23:24.200]  原來聖靈來是帶給我們屬天的平安
[00:23:24.200 --> 00:23:25.800]  什麼叫做屬天的平安
[00:23:25.800 --> 00:23:28.000]  有兩段經文我讀給你聽
[00:23:28.000 --> 00:23:29.600]  我留下平安給你們
[00:23:29.600 --> 00:23:32.000]  我把我的平安賜給你們
[00:23:32.000 --> 00:23:33.800]  我所賜給你們的
[00:23:33.800 --> 00:23:35.400]  不像世人所賜的
[00:23:35.400 --> 00:23:38.800]  你們心裡不要憂愁也不要膽怯
[00:23:38.800 --> 00:23:43.000]  第二段經文在《約翰福音》十六章三十三節
[00:23:43.000 --> 00:23:45.400]  我對你們講了這一切的事
[00:23:45.400 --> 00:23:49.200]  即是說從十三章至十六章的內容
[00:23:49.200 --> 00:23:51.600]  其實原因、目的
[00:23:51.600 --> 00:23:55.200]  是希望你們在我裡面有平安
[00:23:55.200 --> 00:23:57.600]  世上你們有苦難
[00:23:57.600 --> 00:23:59.000]  但你要有勇氣
[00:23:59.000 --> 00:24:02.800]  我已經勝過世界
[00:24:02.800 --> 00:24:04.400]  我很想和你分享
[00:24:04.400 --> 00:24:06.800]  到底什麼是屬天的平安
[00:24:06.800 --> 00:24:09.400]  什麼是從聖靈而來的平安
[00:24:09.400 --> 00:24:11.600]  這個概念好像很抽象
[00:24:11.600 --> 00:24:14.600]  但我希望今天可以具體一點讓你明白
[00:24:14.600 --> 00:24:16.800]  第一,這個平安有三個特徵
[00:24:16.800 --> 00:24:19.200]  第一個特徵,這個平安就是從耶穌來的
[00:24:19.200 --> 00:24:21.400]  只此一家,沒有別處
[00:24:21.400 --> 00:24:23.600]  你去別處找不到的
[00:24:23.600 --> 00:24:25.600]  你求其他東西找不到的
[00:24:25.600 --> 00:24:27.400]  你去別處找不到的
[00:24:27.400 --> 00:24:30.200]  只可以在耶穌裡面找到的
[00:24:30.200 --> 00:24:32.400]  第二,這個平安很特別
[00:24:32.400 --> 00:24:35.600]  祂叫我們不憂愁,不膽怯
[00:24:35.600 --> 00:24:38.400]  並且帶著勇氣做什麼
[00:24:38.400 --> 00:24:39.800]  迎向苦難
[00:24:39.800 --> 00:24:42.000]  你說都神經病
[00:24:42.000 --> 00:24:46.000]  是的,我們的信仰不是很合理
[00:24:46.000 --> 00:24:48.200]  我們不是離開苦難
[00:24:48.200 --> 00:24:50.600]  我們是迎向苦難
[00:24:50.600 --> 00:24:53.400]  原來基督在說每一個信徒
[00:24:53.400 --> 00:24:56.600]  在地上一定會經歷的是苦難
[00:24:56.600 --> 00:24:59.600]  我們不是一個沒有苦難的生活
[00:24:59.600 --> 00:25:02.200]  但是一個在苦難中
[00:25:02.200 --> 00:25:05.000]  仍然有平安的生活
[00:25:05.000 --> 00:25:07.400]  迎向苦難的平安
[00:25:07.400 --> 00:25:09.600]  第三點
[00:25:09.600 --> 00:25:15.000]  這個平安不像世人所知
[00:25:15.000 --> 00:25:20.800]  你有沒有想過世人所知的平安是怎樣的
[00:25:20.800 --> 00:25:25.000]  世人所知的平安是怎樣的
[00:25:25.000 --> 00:25:29.400]  其實世人所知的平安是建基在外在的環境
[00:25:29.400 --> 00:25:30.800]  你怎樣平安一點
[00:25:30.800 --> 00:25:33.200]  我找到一份工作
[00:25:33.200 --> 00:25:35.200]  那份工作也不會解僱我的
[00:25:35.200 --> 00:25:38.000]  你覺得有點安全感
[00:25:38.000 --> 00:25:39.600]  你在一個關係裡面
[00:25:39.600 --> 00:25:41.800]  你發覺你整家人的關係很鞏固
[00:25:41.800 --> 00:25:44.200]  你多一點安全感
[00:25:44.200 --> 00:25:45.400]  你怕窮嗎
[00:25:45.400 --> 00:25:46.400]  你有兩套房子
[00:25:46.400 --> 00:25:48.800]  你的平安又多一點
[00:25:48.800 --> 00:25:49.200]  是不是
[00:25:49.200 --> 00:25:51.400]  你有三層樓收租不用供的
[00:25:51.400 --> 00:25:52.600]  誰知它跌了
[00:25:52.600 --> 00:25:54.600]  總之我有房子收租
[00:25:54.600 --> 00:25:57.200]  你的平安就多一點
[00:25:57.200 --> 00:26:00.200]  原來人的安全感
[00:26:00.200 --> 00:26:04.400]  是建基在外面的世界
[00:26:04.400 --> 00:26:06.400]  你想想是不是
[00:26:06.400 --> 00:26:08.800]  由你畢業第一件事
[00:26:08.800 --> 00:26:10.000]  就想找一份工作
[00:26:10.000 --> 00:26:10.600]  為什麼
[00:26:10.600 --> 00:26:13.000]  有些人三個月半年都找不到工作
[00:26:13.000 --> 00:26:14.600]  他很害怕
[00:26:14.600 --> 00:26:16.200]  覺得很不安全
[00:26:16.200 --> 00:26:18.000]  就因為沒有了那份工作
[00:26:18.000 --> 00:26:19.400]  但你找到那份工作了
[00:26:19.400 --> 00:26:20.800]  結婚了
[00:26:20.800 --> 00:26:21.800]  安全一點了
[00:26:21.800 --> 00:26:23.200]  供完層樓了
[00:26:23.200 --> 00:26:25.600]  很安全了
[00:26:25.600 --> 00:26:30.800]  原來人的安全感是源自外界的物質
[00:26:30.800 --> 00:26:32.400]  世界所知
[00:26:32.400 --> 00:26:37.000]  聖靈所知的安全在裏面很不同
[00:26:37.000 --> 00:26:39.000]  和外面脫勾
[00:26:39.000 --> 00:26:41.400]  外面狂風雨打
[00:26:41.400 --> 00:26:44.600]  裏面同樣的喜樂
[00:26:44.600 --> 00:26:47.000]  你想想市圖行傳很多的市圖
[00:26:47.000 --> 00:26:50.000]  他的經歷就是你見到這件事
[00:26:50.000 --> 00:26:51.000]  他們一邊傳福音
[00:26:51.000 --> 00:26:51.800]  一邊被人打
[00:26:51.800 --> 00:26:52.600]  一邊被人罵
[00:26:52.600 --> 00:26:54.000]  一邊被人監禁
[00:26:54.000 --> 00:26:55.600]  經歷很多的苦難
[00:26:55.600 --> 00:26:56.800]  但你看市圖行傳
[00:26:56.800 --> 00:26:59.000]  他們是開心到不得了
[00:26:59.000 --> 00:27:00.000]  很開心
[00:27:00.000 --> 00:27:01.200]  很喜樂
[00:27:01.200 --> 00:27:06.600]  原來苦難和喜樂平安是可以共存的
[00:27:06.600 --> 00:27:09.000]  這個概念新不新
[00:27:09.000 --> 00:27:10.800]  我們經常想著沒有苦難
[00:27:10.800 --> 00:27:12.200]  我們就喜樂
[00:27:12.200 --> 00:27:13.200]  但原來不是
[00:27:13.200 --> 00:27:15.400]  苦難裏面可以喜樂
[00:27:15.400 --> 00:27:17.600]  是聖經講的平安
[00:27:17.600 --> 00:27:19.200]  我嘗試用一個比喻
[00:27:19.200 --> 00:27:22.400]  就是小弟兩年前第一次坐郵輪
[00:27:22.400 --> 00:27:23.600]  有沒有人坐過郵輪的
[00:27:23.600 --> 00:27:25.400]  舉舉手
[00:27:25.400 --> 00:27:26.200]  很開心
[00:27:26.200 --> 00:27:27.200]  我很喜歡坐郵輪的
[00:27:27.200 --> 00:27:28.200]  因為不用收拾行李
[00:27:28.200 --> 00:27:29.000]  下船就玩
[00:27:29.000 --> 00:27:29.800]  玩完就吃
[00:27:29.800 --> 00:27:31.800]  吃完就玩
[00:27:31.800 --> 00:27:34.800]  我從小到大都有一個問題
[00:27:34.800 --> 00:27:36.400]  就是我不能坐車
[00:27:36.400 --> 00:27:37.800]  更加不能坐船
[00:27:37.800 --> 00:27:40.400]  我去澳門會嘔吐
[00:27:40.400 --> 00:27:42.600]  意思是我不能拋
[00:27:42.600 --> 00:27:43.800]  我是很不能拋
[00:27:43.800 --> 00:27:45.000]  你一拋我我就死了
[00:27:45.000 --> 00:27:46.200]  不是那種不能拋
[00:27:46.200 --> 00:27:48.200]  我是真的會嘔吐
[00:27:48.200 --> 00:27:51.200]  聽郵輪這麼大
[00:27:51.200 --> 00:27:53.800]  幾十萬噸應該OK
[00:27:53.800 --> 00:27:55.600]  但為了安全起見
[00:27:55.600 --> 00:27:59.400]  太太都為我預備了12天的雲浪遠
[00:27:59.400 --> 00:28:00.600]  就已經有什麼貼
[00:28:00.600 --> 00:28:02.400]  藥丸什麼都齊了
[00:28:02.400 --> 00:28:03.600]  就上船了
[00:28:03.600 --> 00:28:06.800]  一路頭一個星期風平浪靜
[00:28:06.800 --> 00:28:07.600]  很漂亮
[00:28:07.600 --> 00:28:08.400]  好天
[00:28:08.400 --> 00:28:11.200]  在上午曬太陽下去玩
[00:28:11.200 --> 00:28:12.800]  又上船又看看
[00:28:12.800 --> 00:28:13.600]  晚上看星星
[00:28:13.600 --> 00:28:15.200]  很棒很開心
[00:28:15.200 --> 00:28:16.400]  在郵輪裡面
[00:28:16.400 --> 00:28:19.600]  每一晚都會預告明天的天氣
[00:28:19.600 --> 00:28:21.400]  它會有船長的廣播
[00:28:21.400 --> 00:28:22.800]  明天天氣是怎樣
[00:28:22.800 --> 00:28:25.400]  去到第七晚
[00:28:25.400 --> 00:28:27.600]  天氣預報是這樣的
[00:28:27.600 --> 00:28:30.400]  第八天是雲浪
[00:28:30.400 --> 00:28:33.000]  狂風暴雨
[00:28:33.000 --> 00:28:36.600]  陣風高達100公里
[00:28:36.600 --> 00:28:40.000]  你知不知道打風爆風球都是差不多
[00:28:40.000 --> 00:28:42.200]  你在海裡
[00:28:42.200 --> 00:28:44.000]  海上高的浪
[00:28:44.000 --> 00:28:45.600]  3至5米高
[00:28:45.600 --> 00:28:48.200]  大概兩層樓
[00:28:48.200 --> 00:28:51.400]  所有甲板的活動會停止
[00:28:51.400 --> 00:28:54.200]  所有室內的泳池都不會開放
[00:28:54.200 --> 00:28:56.400]  因為安全的理由
[00:28:56.400 --> 00:28:59.000]  我再強調我不能拋
[00:28:59.000 --> 00:29:00.600]  我就很擔心
[00:29:00.600 --> 00:29:01.800]  又不能下船
[00:29:01.800 --> 00:29:04.000]  那怎麼辦呢
[00:29:04.000 --> 00:29:05.400]  那就繼續睡吧
[00:29:05.400 --> 00:29:07.800]  睡醒的時候我知道風來了
[00:29:07.800 --> 00:29:09.600]  我聽到它來了
[00:29:09.600 --> 00:29:14.000]  它在門縫那種尖叫
[00:29:14.000 --> 00:29:16.200]  你能否幻想到你睡在那裡
[00:29:16.200 --> 00:29:17.000]  原本很舒服
[00:29:17.000 --> 00:29:18.000]  你就聽到那隻門
[00:29:18.000 --> 00:29:28.000]  長期的嘩嘩叫聲,我出去裝一下,真的很大風,雨是橫行橫行的
[00:29:28.000 --> 00:29:37.600]  但我感覺到那隻船是這樣
[00:29:37.600 --> 00:29:39.800]  比電梯還要穩定
[00:29:39.800 --> 00:29:42.000]  如果我跟你經歷兩分鐘
[00:29:42.000 --> 00:29:45.400]  你已經催眠睡了
[00:29:45.400 --> 00:29:48.800]  為什麼那隻船不晃
[00:29:48.800 --> 00:29:50.800]  這樣過了那一天
[00:29:50.800 --> 00:29:52.400]  然後大概兩天之後
[00:29:52.400 --> 00:29:54.800]  有一個節目叫做
[00:29:54.800 --> 00:29:59.600]  船長會有一個機會見一下乘客
[00:29:59.600 --> 00:30:01.200]  和乘客聊聊天
[00:30:01.200 --> 00:30:02.800]  通常他們就會討論到底
[00:30:02.800 --> 00:30:05.400]  我們這隻船吃了多少磅麵粉
[00:30:05.400 --> 00:30:06.600]  吃了多少pizza
[00:30:06.600 --> 00:30:08.400]  吃了多少公里的香腸
[00:30:08.400 --> 00:30:09.800]  或者丟了多少東西
[00:30:09.800 --> 00:30:12.400]  浪費了多少東西
[00:30:12.400 --> 00:30:14.000]  會說一下船的一些資料
[00:30:14.000 --> 00:30:16.000]  就有一個人問
[00:30:16.000 --> 00:30:21.400]  為什麼前幾天在海裡這麼泡
[00:30:21.400 --> 00:30:23.400]  但我們沒事
[00:30:23.400 --> 00:30:26.200]  他就解釋原來在船下
[00:30:26.200 --> 00:30:30.000]  你看不到水面下
[00:30:30.000 --> 00:30:33.400]  是有一個穩定器
[00:30:33.400 --> 00:30:37.400]  這個穩定器一直在偵測海浪
[00:30:37.400 --> 00:30:39.000]  做一些修正
[00:30:39.000 --> 00:30:42.000]  令這隻船不會晃來晃去
[00:30:42.000 --> 00:30:43.000]  我不知道
[00:30:43.000 --> 00:30:44.600]  他說你平時看不到的
[00:30:44.600 --> 00:30:46.400]  但如果你把船吊高了
[00:30:46.400 --> 00:30:47.600]  或者進了廠
[00:30:47.600 --> 00:30:48.800]  下了水
[00:30:48.800 --> 00:30:51.200]  你就見到有這東西
[00:30:51.200 --> 00:30:53.400]  是這東西令到這隻船
[00:30:53.400 --> 00:30:56.000]  可以在狂風暴雨下
[00:30:56.000 --> 00:30:59.800]  仍然穩定前進
[00:30:59.800 --> 00:31:04.000]  這個是平安
[00:31:04.000 --> 00:31:07.000]  平安不是沒有風沒有浪
[00:31:07.000 --> 00:31:09.200]  平安是在風浪裡面
[00:31:09.200 --> 00:31:13.000]  我們裡面有一個很穩定的浪
[00:31:13.000 --> 00:31:15.600]  幫我們繼續向前走
[00:31:15.600 --> 00:31:18.800]  最後我很想說我朋友的一個故事
[00:31:18.800 --> 00:31:21.000]  這個弟兄叫李子誠 Felix
[00:31:21.000 --> 00:31:24.400]  是我一個中學同學的先生
[00:31:24.400 --> 00:31:26.200]  跟我們同齡
[00:31:26.200 --> 00:31:27.200]  我初初認識他
[00:31:27.200 --> 00:31:28.200]  他未信耶穌
[00:31:28.200 --> 00:31:29.200]  很好人
[00:31:29.200 --> 00:31:32.400]  總之就是一個IT人
[00:31:32.400 --> 00:31:33.800]  總之有電腦你給他
[00:31:33.800 --> 00:31:35.600]  他就幫你弄好給你
[00:31:35.600 --> 00:31:36.600]  很喜歡拍照
[00:31:36.600 --> 00:31:38.000]  我和我太太結婚照
[00:31:38.000 --> 00:31:40.000]  有很多都是他幫我們拍
[00:31:40.000 --> 00:31:43.400]  在五年前1月28日
[00:31:43.400 --> 00:31:45.200]  2014年
[00:31:45.200 --> 00:31:46.600]  那天是年廿八
[00:31:46.600 --> 00:31:49.800]  Felix去仁安醫院照持力共振
[00:31:49.800 --> 00:31:55.200]  發現腦部有腫瘤
[00:31:55.200 --> 00:31:57.000]  第二天做PET scan
[00:31:57.000 --> 00:31:58.400]  正電子掃描
[00:31:58.400 --> 00:32:00.600]  發覺肺部也有腫瘤
[00:32:00.600 --> 00:32:03.800]  淋巴也有腫瘤
[00:32:03.800 --> 00:32:11.000]  美龍骨 T9 T6和美龍骨的尾部也有腫瘤
[00:32:11.000 --> 00:32:15.800]  代表腫瘤已經擴散
[00:32:15.800 --> 00:32:18.200]  他照舊接受化療
[00:32:18.200 --> 00:32:21.200]  在化療沒多久有個牧師去探他
[00:32:21.200 --> 00:32:22.200]  他在那天缺志
[00:32:22.200 --> 00:32:24.000]  他太太也是基督徒
[00:32:24.000 --> 00:32:26.200]  他在那天缺志
[00:32:26.200 --> 00:32:28.800]  一直看他那幾個月
[00:32:28.800 --> 00:32:32.000]  他經歷人生很多的起跌
[00:32:32.000 --> 00:32:34.400]  很多生死關頭
[00:32:34.400 --> 00:32:39.200]  有一次差點死是因為嚴重心包積水
[00:32:39.200 --> 00:32:43.800]  第二次差點死是因為肺動脈阻塞
[00:32:43.800 --> 00:32:46.400]  死亡近在咫尺
[00:32:46.400 --> 00:32:49.400]  但上帝讓他過了這兩關
[00:32:49.400 --> 00:32:51.600]  去到3月12日
[00:32:51.600 --> 00:32:54.000]  我們在他的病床前
[00:32:54.000 --> 00:32:56.200]  一同和他靈性餐
[00:32:56.200 --> 00:32:59.200]  和他灑水
[00:32:59.200 --> 00:33:01.400]  我很記得那一天
[00:33:01.400 --> 00:33:06.200]  我們送了十字架給他
[00:33:06.200 --> 00:33:13.000]  你猜結果如何
[00:33:13.000 --> 00:33:15.000]  病發八個月
[00:33:15.000 --> 00:33:19.000]  9月18日他在威爾斯醫院離世
[00:33:19.000 --> 00:33:25.000]  親人一直陪伴身邊走他最後一程
[00:33:25.000 --> 00:33:27.600]  我很記得那天我上班
[00:33:27.600 --> 00:33:29.200]  我聽到這個消息
[00:33:29.200 --> 00:33:32.000]  那時我還在白駱
[00:33:32.000 --> 00:33:33.800]  我不行了
[00:33:33.800 --> 00:33:35.200]  我要出去走走
[00:33:35.200 --> 00:33:36.800]  我一個人走到維園
[00:33:36.800 --> 00:33:38.200]  在維園哭
[00:33:38.200 --> 00:33:40.400]  為甚麼這樣
[00:33:40.400 --> 00:33:43.000]  為甚麼不治好
[00:33:43.000 --> 00:33:44.200]  為甚麼不治好
[00:33:44.200 --> 00:33:45.800]  很多的問題
[00:33:45.800 --> 00:33:48.800]  很多的傷心很多的眼淚
[00:33:48.800 --> 00:33:50.400]  神解答我的問題
[00:33:50.400 --> 00:33:52.600]  在他的喪禮裏
[00:33:52.600 --> 00:33:55.400]  去到10月10日參加他的安息禮拜
[00:33:55.400 --> 00:33:57.600]  一個很特別的安息禮拜
[00:33:57.600 --> 00:33:59.600]  在寶福山一個很小的禮堂
[00:33:59.600 --> 00:34:01.800]  因為第一他沒甚麼錢
[00:34:01.800 --> 00:34:05.200]  第二我們都很簡單
[00:34:05.200 --> 00:34:07.400]  想做個儀式就算了
[00:34:07.400 --> 00:34:11.600]  結果有三百多人出席
[00:34:11.600 --> 00:34:14.000]  站滿了整個禮堂
[00:34:14.000 --> 00:34:18.800]  是我去這麼多個安息禮拜最長的一個
[00:34:18.800 --> 00:34:19.800]  為甚麼這麼長
[00:34:19.800 --> 00:34:21.600]  是否因為有很多程序
[00:34:21.600 --> 00:34:22.200]  不是
[00:34:22.200 --> 00:34:24.800]  因為有很多人輪流上去
[00:34:24.800 --> 00:34:27.400]  拿著咪高峰講見證
[00:34:27.400 --> 00:34:29.200]  見證甚麼
[00:34:29.200 --> 00:34:34.000]  見證這個人信仰帶給他的平安喜樂
[00:34:34.000 --> 00:34:37.000]  在他人生走到絕
[00:34:37.000 --> 00:34:40.600]  最後一步的時候
[00:34:40.600 --> 00:34:43.000]  他仍然有平安
[00:34:43.000 --> 00:34:46.000]  他跟他太太說
[00:34:46.000 --> 00:34:48.200]  可能上帝未必醫我
[00:34:48.200 --> 00:34:50.200]  但我知道我會去哪裏
[00:34:50.200 --> 00:34:56.600]  你不要傷心
[00:34:56.600 --> 00:35:00.600]  他鼓勵身邊的人
[00:35:00.600 --> 00:35:02.400]  上帝是真實
[00:35:02.400 --> 00:35:05.600]  平安在他生命裏是真實
[00:35:05.600 --> 00:35:13.600]  身體一天比一天衰壞
[00:35:13.600 --> 00:35:22.200]  但心堅定平安
[00:35:22.200 --> 00:35:24.600]  基督徒的生命是甚麼
[00:35:24.600 --> 00:35:37.000]  我們不是無苦難
[00:35:37.000 --> 00:35:39.800]  基督徒同樣會受外界影響
[00:35:39.800 --> 00:35:41.800]  我們一樣會經歷
[00:35:41.800 --> 00:35:43.600]  我們會不開心
[00:35:43.600 --> 00:35:45.200]  我們會有情緒
[00:35:45.200 --> 00:35:49.600]  但我們不會被我們的悲傷、難過、憤怒
[00:35:49.600 --> 00:35:51.200]  控制了我們
[00:35:51.200 --> 00:35:53.200]  控制我們的是誰
[00:35:53.200 --> 00:35:54.800]  是聖靈
[00:35:54.800 --> 00:35:57.200]  聖靈給我們的是甚麼
[00:35:57.200 --> 00:35:59.600]  平安
[00:35:59.600 --> 00:36:01.400]  我想為何我選擇見證
[00:36:01.400 --> 00:36:04.800]  因為這個見證是真實的
[00:36:04.800 --> 00:36:09.000]  就是在我們覺得沒有望的日子
[00:36:09.000 --> 00:36:11.400]  上帝沒有離開過這個人
[00:36:11.400 --> 00:36:19.000]  他給他有勇氣進入死亡
[00:36:19.000 --> 00:36:23.600]  在他的日誌寫2014年
[00:36:23.600 --> 00:36:25.400]  別了世界
[00:36:25.400 --> 00:36:28.000]  帶著愛回到天國
[00:36:28.000 --> 00:36:31.600]  等待重聚的時刻
[00:36:31.600 --> 00:36:33.600]  當我預備這篇信息時
[00:36:33.600 --> 00:36:37.400]  我看回他的壽針見證
[00:36:37.400 --> 00:36:38.800]  我自己在辦公室看
[00:36:38.800 --> 00:36:47.200]  在看又哭
[00:36:47.200 --> 00:36:50.600]  他說三十多年人生的路程很忙
[00:36:50.600 --> 00:36:52.400]  他只顧著工作
[00:36:52.400 --> 00:36:53.600]  顧著家庭
[00:36:53.600 --> 00:36:56.800]  他沒有將時間留給信仰
