
[00:00:00.000 --> 00:00:03.680]  請點贊訂閱轉發打賞支持明鏡與點點欄目
[00:20:18.080 --> 00:20:21.600]  原來讚美神是充滿能力的
[00:20:21.600 --> 00:20:24.360]  讚美神是神所喜悅的
[00:20:24.360 --> 00:20:28.400]  讚美神是將我們練到天上一樣
[00:20:28.400 --> 00:20:31.200]  所以讚美是很有能力的
[00:20:31.200 --> 00:20:32.120]  各位電影主妹
[00:20:32.120 --> 00:20:33.800]  當你處於困境
[00:20:33.800 --> 00:20:35.200]  當你在苦難
[00:20:35.200 --> 00:20:38.480]  當你在迷惑當中的時候
[00:20:38.480 --> 00:20:40.760]  多點去讚美神
[00:20:40.760 --> 00:20:43.920]  讚美神叫我們回到神面前
[00:20:43.920 --> 00:20:47.400]  讚美神叫我們的眼目單仰望神
[00:20:47.400 --> 00:20:50.440]  讚美神叫我們知道我們的依靠
[00:20:50.440 --> 00:20:52.640]  從神而來
[00:20:52.640 --> 00:20:54.200]  所以各位電影主妹
[00:20:54.200 --> 00:20:58.640]  讓我們上上行在心意中
[00:20:58.640 --> 00:21:00.600]  不要偏行幾路
[00:21:00.600 --> 00:21:03.400]  不要走自己想走的路
[00:21:03.400 --> 00:21:05.680]  上上求問神
[00:21:05.680 --> 00:21:06.600]  神啊
[00:21:06.600 --> 00:21:08.600]  你對我有什麼心意?
[00:21:08.600 --> 00:21:11.560]  你在我身上有什麼大靈?
[00:21:11.560 --> 00:21:13.240]  求你顯明給我看
[00:21:13.240 --> 00:21:16.160]  可能有時神用一些很獨特的方法
[00:21:16.160 --> 00:21:17.600]  顯明給你看
[00:21:17.600 --> 00:21:20.720]  然後你就跟著祂走
[00:21:20.720 --> 00:21:23.880]  步步跟隨主
[00:21:23.880 --> 00:21:26.280]  跟隨主到底
[00:21:26.280 --> 00:21:28.200]  主必賜福給你
[00:21:28.200 --> 00:21:31.400]  叫你的生命能夠見證神
[00:21:31.400 --> 00:21:32.600]  榮耀神
[00:21:32.600 --> 00:21:35.040]  願神賜福給各位
