
[00:00:00.000 --> 00:00:08.380]  葛牧師,還有眾位牧者,同工,弟兄姊妹,大家平安!
[00:37:09.380 --> 00:37:26.380]  當然在我們台灣的比較小的區,超過五十人的進信會就算是水準以上,超過一百人的我沒有聽過,可能是我孤陋寡聞,超過一百二十人的進信會可能只有我們一間,
[00:37:26.380 --> 00:37:42.380]  對不起,這個不是自誇,神的恩典,超過到三百多人,這個比較少見,而且我又是華神的畢業生,第一個到進信會的,我覺得我的歷史包袱很重,
[00:37:42.380 --> 00:37:52.380]  所以當時看到螞蟻很多這些都不敢講,免得別人說華神畢業生不能吃苦,其實我是不能吃苦,感謝上帝的恩典來扶持我,
[00:37:52.380 --> 00:38:06.380]  我可能是,我覺得我也不容易,但是求上帝幫助我,第二個有效率感,有效率感很重要,就是你的福祉一定要有果效,
[00:38:06.380 --> 00:38:18.380]  你不能說上帝的施工沒有果效,不是,上帝交託給我要忠心全力擺上,一定要有一種信念,教會是可以增長的,阿們嗎?
[00:38:18.380 --> 00:38:41.380]  阿們,聲音小很多,阿們嗎?對,否則我的腳會踢出來,阿們嗎?要有效率感,各位你知道,這很重要,你有效率感,這個包含了我們的生命會改變,
[00:38:41.380 --> 00:39:03.380]  各位,生命會改變,我記得,我當時我們家每天去,我那時候還在一個進信會,我們禮拜六,我就是去讀華神,但是是代職,然後我叫實習,可是我就問這個教會說,我可以做什麼?
[00:39:03.380 --> 00:39:24.380]  做義工嗎?不是說帶大專生,我說那大專生有多少?他說,零,陳哥,零,你知道我怎麼做呢?我每個禮拜六,我政府機關下班之後,我就趕到另外一個城市,然後我就趕到中央大學,我們台灣一個中央大學去站崗,
[00:39:24.380 --> 00:39:50.380]  我去找一個我認識的人,然後請他把我帶到每一個宿舍去,把認識有接觸過一點點的人全部帶出來,晚上一起去吃晚餐,晚餐,然後晚上帶他們聚會,聚完會,全部到我們家住另外一個城市,帶到我們家一起吃宵夜,然後洗澡,他們都很高興,
[00:39:50.380 --> 00:40:11.380]  然後第二天再全部帶到教會,我開成人主義學,會前禱告,我是崇拜主之士,我們那個時候的禱告都要跪在前面,以前就不用跪,因為只有主任牧師私會跟私請三個禱告,就我現在一帶二十多個人,全部跪在前面禱告,
[00:40:11.380 --> 00:40:34.380]  中午我們再帶他們吃飯,一個大專生就在短短的時間從零變成二十多個人,但是我覺得這是我們的福分,因為我們最大的改變是我很節儉的一個人,在成功嶺的大內窟我穿了十年,師母最後命令我丟掉,偷偷丟掉,我才沒穿,
[00:40:34.380 --> 00:41:03.380]  那麼我洗澡的時候呢,洗澡的時候瓦斯熱水器一開,離我的浴室有六公尺嘛,我就進去沖,沖水一分半就沖了,然後我就開始抹肥皂,然後我就跟他說趕快把瓦斯爐關掉,然後這六公尺的水沖在我身上,就剛好用完,我用的又是南橋水晶肥皂,從頭頂到腳底,
[00:41:03.380 --> 00:41:27.380]  所以我現在既沒有禿頭也沒有香港腳,感謝神把榮耀歸給我,我這麼節省,可是當我帶大專生的時候,這些姐妹來洗澡,一洗十五分鐘沒出來,我的心率開始不振,三十分鐘才出來,就把我十五天的份用掉了,
[00:41:27.380 --> 00:41:55.380]  當他們出來的時候非常優雅,把浴室的門打開,那個水氣跟肝病一樣沖出來,我的心臟都碎了,各位,可是你為了要服侍,你要不要改變,你要啊,我就慢慢的改變了,就慢慢從吝嗇或者節儉變為慷慨大方,然後我的教會現在也建立慷慨文化,
[00:41:55.380 --> 00:42:20.380]  所有來的人,講員,貴賓都高興到不行,所以我們教會裡面還有一個四星級旅館,旅館房,大家都很驚訝,我們的地下室是全台灣我可以說是最好的下一個世代的敬拜中心,很多人都來參觀,不管是燈光,我們的螢幕是202吋的LED,
[00:42:20.380 --> 00:42:45.380]  我們有兩套全台灣,我們的音控是跟心電行道會一樣的等級,可是我們兩套,一個鄉下教會,所以我覺得我們是可以的,求上帝來幫助我們,受苦的心智,求上帝幫助我們,同時呢,我們在團隊的裡面分工合作,
[00:42:45.380 --> 00:43:14.380]  你要學會一些功課,分工合作,就是不是一個人做所有的工作,是每一個人做一部分的工作,而且是配搭,像我們教會開福音車的人有30位,30位,因為我們那個地方沒有公共交通系統,禮拜三要開福音車,配搭計程車,禮拜六要開福音車,還要開四個方向,每個方向大約10公里的路線去接送青少年,
[00:43:14.380 --> 00:43:34.380]  以前我也開,到禮拜天也是一樣,福音車加上計程車,四個方向,包含所有的童工,我們有30位來開福音車,但是我們要分工合作,要學會我們宣教之父William Carey給大家的勸告,
[00:43:34.380 --> 00:43:59.380]  那個勸告就是,對不起,我有時候弄太慢了,這個已經是結論,第一個就是對人的過失不要耿耿於懷,不要耿耿於懷,要寬大,第二個很重要,對人的優點常常肯定有加,務必做到用愛心互相寬容,
[00:43:59.380 --> 00:44:28.380]  以禱告將和他人的誤會可以解開,分工合作,主要的領袖都要用這些原則來做一些事情,最後我要說,其中一個原則就是常常相處,常常交通,自然而然達到共識,教會的意象常常是這樣產生出來的,不是憑空真空裡面冒出來的,
[00:44:28.380 --> 00:44:43.380]  第三個,常常一個人宣稱自己得到意象,而且別人毫無感動,這是沒有意義的,真正的意象會感動別人的,需要時間的等待來印證上帝的作為,
[00:44:43.380 --> 00:45:03.380]  第四個,這沒有第四個,對不起,我的眼睛看不太清楚,所以這些我就不講多,我要講最後的原則,就是一起禱告,常常一起禱告,我看了你們的禱告會有三十多人,
[00:45:03.380 --> 00:45:21.380]  我鼓勵,我們中間是小組長的請舉手,小組長都特別知道我要來,講到都沒來,你是執事的請舉手,你們可能在別堂崇拜,
[00:45:21.380 --> 00:45:37.380]  我鼓勵,如果你是領袖,你是小組長,你是副小組長,我鼓勵你要排除萬難來參加實體禱告會,多久一次各教會來決定,因為疫情之後,
[00:45:37.380 --> 00:45:53.380]  但是你知道我在那個鄉下,青少年住在這個城市,可是他們晚上不能出來,社青都住在外地,大專生都住在我們台灣的中部南部,老年人都不能出來,
[00:45:53.380 --> 00:46:11.380]  可是我的實體禱告會,我們大約這樣,一百人,在台灣我有問過別人說,比較鄉下的一個教會,禱告會可以多少人,附近的教會大概人都很少,
[00:46:11.380 --> 00:46:23.380]  整個台灣,像這樣的鄉下,當然我們有時候不一定一百人,你要知道都從遠方,甚至下班回來,但是有相當的人數,有時候一百多人,有的時候是這樣,
[00:46:23.380 --> 00:46:35.380]  當然我不可能每個禮拜,因為我們教會太偏遠了,可是可以到這樣,在晚上,所以我覺得是很棒的事情,希望大家,
[00:46:35.380 --> 00:46:51.380]  我們禱告會做了設計,讓每一個人來可以有感覺到上帝的同在,我們不用購物清單式的禱告,而是敬拜師哥或讚美與禱告呼求交織的方式,
[00:46:51.380 --> 00:47:07.380]  那我要說就是,禱告用力,侍奉神力,禱告神力,侍奉用力,禱告可以蒙垂聽,侍奉可以蒙成全,是和這個有很大的關係,
[00:47:07.380 --> 00:47:22.380]  第五個,我們要持守同宮中間,起初的愛,這一點我就是還有四五分鐘可以做結論,因為我覺得這個很重要,
[00:47:22.380 --> 00:47:36.380]  同宮中間有的時候因為工作服飾種種的配搭,有的時候會有不同的意見,我要鼓勵大家,在不同的意見,意見可以不同,
[00:47:36.380 --> 00:47:52.380]  愛心卻要相同,我們在教會要做社會的典範,不要做社會的壞的榜樣,要做這種榜樣,所以我們同宮之間應該有一種情愛的關係,
[00:47:52.380 --> 00:48:07.380]  超越服飾,可以彼此探訪,可以有年度的同宮退休會,不是聚焦在工作上,而是有歡樂的時光,各位這一點再怎麼強調也不為過,
[00:48:07.380 --> 00:48:18.380]  我們每個人都會受傷,每個人都在過程裡面被誤會,但是你仍然散發出這種光芒是很重要的,
[00:48:18.380 --> 00:48:30.380]  我最後因為實在有很多,我覺得需要講的是重燃異象,重回共識,可是我可能最想講的一點,
[00:48:30.380 --> 00:48:39.380]  就是你要知道你在教會做一個同宮弟兄姊妹,比天使更重要,比魔鬼更重要,
[00:48:39.380 --> 00:48:53.380]  你說我從來沒聽過這個道,我把這個告訴你,魔鬼攻擊教會正常不正常,正常不正常,正常,告訴我正常不正常,正常,
[00:48:53.380 --> 00:49:03.380]  攻擊是他的本分,是他的生命的特質,他不攻擊活不下去,魔鬼攻擊教會正常,
[00:49:03.380 --> 00:49:13.380]  天使觀看教會,支持教會,加力量給教會,正常不正常,正常,可是那都很客觀,
[00:49:13.380 --> 00:49:24.380]  唯有今天你在教會裡面做重要同宮,做會友,你跟葛牧師,跟我們這些人相處,
[00:49:24.380 --> 00:49:34.380]  深知我們的軟弱,深知教會的不夠,深知教會的虧欠,可是你在核心當中,你看到了這一切,
[00:49:34.380 --> 00:49:45.380]  你出去說,你不要看這個牧師,那個長老,那個執事道貌岸然,我告訴你其實他怎樣怎樣怎樣,
[00:49:45.380 --> 00:49:57.380]  這個破壞力比魔鬼說的高一百倍一千倍,因為你是跟他在一起五年十年二十年,
[00:49:57.380 --> 00:50:04.380]  假設說今天葛牧師說如果活到兩百歲,搞不好你是他一百八十年的同宮,
[00:50:04.380 --> 00:50:13.380]  可是你說我可以出來做見證,他多差多差多差,我告訴你這個嚴重性是不得了的,
[00:50:13.380 --> 00:50:21.380]  可是如果你說我跟這個同宮,同宮雖然有軟弱可是滿有上帝的恩典,
[00:50:21.380 --> 00:50:30.380]  教會有軟弱正是我們可以擺上的機會,他是上帝好像在摩西保羅身上,
[00:50:30.380 --> 00:50:36.380]  他們看見以色列百姓逼迫他們,毀謗他們,對抗他們,
[00:50:36.380 --> 00:50:47.380]  可是他們對神的百姓那種驚人執著的愛沒有改變,同樣的我們看見神的僕人為我們流淚歎息,
[00:50:47.380 --> 00:50:52.380]  為我們深夜睡不著,白天吃不下,你都沒有看到,
[00:50:52.380 --> 00:51:01.380]  可是當你看見神的僕人或教會的領導者有不夠的時候,你卻說他很棒,
[00:51:01.380 --> 00:51:07.380]  他是上帝給我們的神的僕人,是帶領我們的,我們說他很棒,
[00:51:07.380 --> 00:51:15.380]  其實這個力量是遠比天使說的更重要,對天使跟你我不一樣,
[00:51:15.380 --> 00:51:21.380]  同樣的如果你毀謗他,這個是比魔鬼更嚴重,
[00:51:21.380 --> 00:51:26.380]  你以前都沒聽過,所以跟你旁邊說你很重要,
[00:51:26.380 --> 00:51:32.380]  葛慕斯的命運在你手中,真的很重要,
[00:51:32.380 --> 00:51:39.380]  如果我們靈陽堂的弟兄姐妹出去都說我們教會的牧者多棒多棒多棒,
[00:51:39.380 --> 00:51:45.380]  我們的教會多棒多棒多棒,我告訴你復興會快快來到,
[00:51:45.380 --> 00:51:51.380]  你不信主的家人會很快信主,你不信主的朋友會很快信主,
[00:51:51.380 --> 00:52:01.380]  因為這樣的福音傳揚比天使更重要,比魔鬼的破壞我們更超越,
[00:52:01.380 --> 00:52:05.380]  所以讓我們的教會可以成為這樣一個蒙福的教會,
[00:52:05.380 --> 00:52:12.380]  他會帶來一種特質是人間所有的規條,所有的鼓勵都達不到的,
[00:52:12.380 --> 00:52:22.380]  因為這個是超越成敗得失缺點失敗而帶來的上帝超越性的祝福,
[00:52:22.380 --> 00:52:27.380]  永恆性的喜悅可以澆灌在你我的身上,阿們嗎?
[00:52:27.380 --> 00:52:31.380]  跟你旁邊,你的教會如果不會說阿們,不會復興,
[00:52:31.380 --> 00:52:34.380]  所以跟你旁邊大聲說阿們阿們阿們,
